category,price_bucket,exit_target,N_trades,HR,avg_entry,avg_win,avg_loss,mean_pnl,roi_pct,ev_per_day
ATP_MAIN,20-24,7,24,0.9583,22.2,7,-24.0,5.71,25.66,3.91
ATP_MAIN,20-24,8,24,0.9583,22.2,8,-24.0,6.67,29.96,4.57
ATP_MAIN,20-24,9,24,0.9583,22.2,9,-24.0,7.63,34.27,5.23
ATP_MAIN,20-24,10,24,0.9583,22.2,10,-24.0,8.58,38.58,5.89
ATP_MAIN,20-24,11,24,0.9583,22.2,11,-24.0,9.54,42.88,6.54
ATP_MAIN,20-24,12,24,0.9583,22.2,12,-24.0,10.5,47.19,7.2
ATP_MAIN,20-24,13,24,0.9583,22.2,13,-24.0,11.46,51.5,7.86
ATP_MAIN,20-24,14,24,0.9583,22.2,14,-24.0,12.42,55.81,8.51
ATP_MAIN,20-24,15,24,0.9583,22.2,15,-24.0,13.38,60.11,9.17
ATP_MAIN,20-24,16,24,0.9583,22.2,16,-24.0,14.33,64.42,9.83
ATP_MAIN,20-24,17,24,0.9583,22.2,17,-24.0,15.29,68.73,10.49
ATP_MAIN,20-24,18,24,0.9583,22.2,18,-24.0,16.25,73.03,11.14
ATP_MAIN,20-24,19,24,0.9583,22.2,19,-24.0,17.21,77.34,11.8
ATP_MAIN,20-24,20,24,0.9583,22.2,20,-24.0,18.17,81.65,12.46
ATP_MAIN,20-24,21,24,0.9583,22.2,21,-24.0,19.12,85.96,13.11
ATP_MAIN,20-24,22,24,0.9583,22.2,22,-24.0,20.08,90.26,13.77
ATP_MAIN,20-24,23,24,0.9583,22.2,23,-24.0,21.04,94.57,14.43
ATP_MAIN,20-24,24,24,0.9583,22.2,24,-24.0,22.0,98.88,15.09
ATP_MAIN,20-24,25,24,0.9583,22.2,25,-24.0,22.96,103.18,15.74
ATP_MAIN,20-24,26,24,0.875,22.2,26,-24.0,19.75,88.76,13.54
ATP_MAIN,20-24,27,24,0.8333,22.2,27,-24.0,18.5,83.15,12.69
ATP_MAIN,20-24,28,24,0.625,22.2,28,-23.2,8.79,39.51,6.03
ATP_MAIN,20-24,29,24,0.4583,22.2,29,-23.0,0.83,3.75,0.57
ATP_MAIN,20-24,30,24,0.3333,22.2,30,-22.4,-4.96,-22.28,-3.4
ATP_MAIN,20-24,31,24,0.2083,22.2,31,-22.2,-11.08,-49.81,-7.6
ATP_MAIN,20-24,32,24,0.2083,22.2,32,-22.2,-10.88,-48.88,-7.46
ATP_MAIN,20-24,33,24,0.2083,22.2,33,-22.2,-10.67,-47.94,-7.31
ATP_MAIN,20-24,34,24,0.2083,22.2,34,-22.2,-10.46,-47.0,-7.17
ATP_MAIN,20-24,35,24,0.2083,22.2,35,-22.2,-10.25,-46.07,-7.03
ATP_MAIN,25-29,3,13,0.9231,26.5,3,-25.0,0.85,3.19,0.31
ATP_MAIN,25-29,4,13,0.9231,26.5,4,-25.0,1.77,6.67,0.66
ATP_MAIN,25-29,5,13,0.9231,26.5,5,-25.0,2.69,10.14,1.0
ATP_MAIN,25-29,6,13,0.9231,26.5,6,-25.0,3.62,13.62,1.34
ATP_MAIN,25-29,7,13,0.9231,26.5,7,-25.0,4.54,17.1,1.69
ATP_MAIN,25-29,8,13,0.8462,26.5,8,-25.5,2.85,10.72,1.06
ATP_MAIN,25-29,9,13,0.8462,26.5,9,-25.5,3.69,13.91,1.37
ATP_MAIN,25-29,10,13,0.8462,26.5,10,-25.5,4.54,17.1,1.69
ATP_MAIN,25-29,11,13,0.8462,26.5,11,-25.5,5.38,20.29,2.0
ATP_MAIN,25-29,12,13,0.8462,26.5,12,-25.5,6.23,23.48,2.31
ATP_MAIN,25-29,13,13,0.8462,26.5,13,-25.5,7.08,26.67,2.63
ATP_MAIN,25-29,14,13,0.8462,26.5,14,-25.5,7.92,29.86,2.94
ATP_MAIN,25-29,15,13,0.8462,26.5,15,-25.5,8.77,33.04,3.26
ATP_MAIN,25-29,16,13,0.8462,26.5,16,-25.5,9.62,36.23,3.57
ATP_MAIN,25-29,17,13,0.8462,26.5,17,-25.5,10.46,39.42,3.89
ATP_MAIN,25-29,18,13,0.8462,26.5,18,-25.5,11.31,42.61,4.2
ATP_MAIN,25-29,19,13,0.8462,26.5,19,-25.5,12.15,45.8,4.51
ATP_MAIN,25-29,20,13,0.8462,26.5,20,-25.5,13.0,48.99,4.83
ATP_MAIN,25-29,21,13,0.8462,26.5,21,-25.5,13.85,52.17,5.14
ATP_MAIN,25-29,22,13,0.8462,26.5,22,-25.5,14.69,55.36,5.46
ATP_MAIN,25-29,23,13,0.7692,26.5,23,-26.3,11.62,43.77,4.31
ATP_MAIN,25-29,24,13,0.6923,26.5,24,-26.5,8.46,31.88,3.14
ATP_MAIN,25-29,25,13,0.3846,26.5,25,-26.2,-6.54,-24.64,-2.43
ATP_MAIN,25-29,26,13,0.3846,26.5,26,-26.2,-6.15,-23.19,-2.29
ATP_MAIN,25-29,27,13,0.3846,26.5,27,-26.2,-5.77,-21.74,-2.14
ATP_MAIN,25-29,28,13,0.3846,26.5,28,-26.2,-5.38,-20.29,-2.0
ATP_MAIN,25-29,29,13,0.3846,26.5,29,-26.2,-5.0,-18.84,-1.86
ATP_MAIN,25-29,30,13,0.3846,26.5,30,-26.2,-4.62,-17.39,-1.71
ATP_MAIN,25-29,31,13,0.3846,26.5,31,-26.2,-4.23,-15.94,-1.57
ATP_MAIN,25-29,32,13,0.3846,26.5,32,-26.2,-3.85,-14.49,-1.43
ATP_MAIN,25-29,33,13,0.3846,26.5,33,-26.2,-3.46,-13.04,-1.29
ATP_MAIN,25-29,34,13,0.3846,26.5,34,-26.2,-3.08,-11.59,-1.14
ATP_MAIN,25-29,35,13,0.3846,26.5,35,-26.2,-2.69,-10.14,-1.0
ATP_MAIN,30-34,3,33,0.9697,32.6,3,-32.0,1.94,5.95,1.83
ATP_MAIN,30-34,4,33,0.9697,32.6,4,-32.0,2.91,8.92,2.74
ATP_MAIN,30-34,5,33,0.9697,32.6,5,-32.0,3.88,11.9,3.66
ATP_MAIN,30-34,6,33,0.9697,32.6,6,-32.0,4.85,14.87,4.57
ATP_MAIN,30-34,7,33,0.9697,32.6,7,-32.0,5.82,17.84,5.49
ATP_MAIN,30-34,8,33,0.9697,32.6,8,-32.0,6.79,20.82,6.4
ATP_MAIN,30-34,9,33,0.9697,32.6,9,-32.0,7.76,23.79,7.31
ATP_MAIN,30-34,10,33,0.9697,32.6,10,-32.0,8.73,26.77,8.23
ATP_MAIN,30-34,11,33,0.9697,32.6,11,-32.0,9.7,29.74,9.14
ATP_MAIN,30-34,12,33,0.9697,32.6,12,-32.0,10.67,32.71,10.06
ATP_MAIN,30-34,13,33,0.9697,32.6,13,-32.0,11.64,35.69,10.97
ATP_MAIN,30-34,14,33,0.9697,32.6,14,-32.0,12.61,38.66,11.89
ATP_MAIN,30-34,15,33,0.9697,32.6,15,-32.0,13.58,41.64,12.8
ATP_MAIN,30-34,16,33,0.8788,32.6,16,-33.5,10.0,30.67,9.43
ATP_MAIN,30-34,17,33,0.7879,32.6,17,-33.7,6.24,19.14,5.89
ATP_MAIN,30-34,18,33,0.7273,32.6,18,-33.6,3.94,12.08,3.71
ATP_MAIN,30-34,19,33,0.6364,32.6,19,-33.3,-0.03,-0.09,-0.03
ATP_MAIN,30-34,20,33,0.6364,32.6,20,-33.3,0.61,1.86,0.57
ATP_MAIN,30-34,21,33,0.5455,32.6,21,-32.7,-3.39,-10.41,-3.2
ATP_MAIN,30-34,22,33,0.5455,32.6,22,-32.7,-2.85,-8.74,-2.69
ATP_MAIN,30-34,23,33,0.5455,32.6,23,-32.7,-2.3,-7.06,-2.17
ATP_MAIN,30-34,24,33,0.5455,32.6,24,-32.7,-1.76,-5.39,-1.66
ATP_MAIN,30-34,25,33,0.5152,32.6,25,-32.7,-2.97,-9.11,-2.8
ATP_MAIN,30-34,26,33,0.5152,32.6,26,-32.7,-2.45,-7.53,-2.31
ATP_MAIN,30-34,27,33,0.4545,32.6,27,-32.7,-5.58,-17.1,-5.26
ATP_MAIN,30-34,28,33,0.4545,32.6,28,-32.7,-5.12,-15.71,-4.83
ATP_MAIN,30-34,29,33,0.4545,32.6,29,-32.7,-4.67,-14.31,-4.4
ATP_MAIN,30-34,30,33,0.4545,32.6,30,-32.7,-4.21,-12.92,-3.97
ATP_MAIN,30-34,31,33,0.4545,32.6,31,-32.7,-3.76,-11.52,-3.54
ATP_MAIN,30-34,32,33,0.4545,32.6,32,-32.7,-3.3,-10.13,-3.11
ATP_MAIN,30-34,33,33,0.4545,32.6,33,-32.7,-2.85,-8.74,-2.69
ATP_MAIN,30-34,34,33,0.4545,32.6,34,-32.7,-2.39,-7.34,-2.26
ATP_MAIN,30-34,35,33,0.4545,32.6,35,-32.7,-1.94,-5.95,-1.83
ATP_MAIN,35-39,3,34,0.9412,37.5,3,-37.5,0.62,1.65,0.6
ATP_MAIN,35-39,4,34,0.9412,37.5,4,-37.5,1.56,4.16,1.51
ATP_MAIN,35-39,5,34,0.9412,37.5,5,-37.5,2.5,6.67,2.43
ATP_MAIN,35-39,6,34,0.9412,37.5,6,-37.5,3.44,9.18,3.34
ATP_MAIN,35-39,7,34,0.9412,37.5,7,-37.5,4.38,11.7,4.26
ATP_MAIN,35-39,8,34,0.9412,37.5,8,-37.5,5.32,14.21,5.17
ATP_MAIN,35-39,9,34,0.9412,37.5,9,-37.5,6.26,16.72,6.09
ATP_MAIN,35-39,10,34,0.9412,37.5,10,-37.5,7.21,19.23,7.0
ATP_MAIN,35-39,11,34,0.9412,37.5,11,-37.5,8.15,21.74,7.91
ATP_MAIN,35-39,12,34,0.9412,37.5,12,-37.5,9.09,24.25,8.83
ATP_MAIN,35-39,13,34,0.8824,37.5,13,-37.8,7.03,18.76,6.83
ATP_MAIN,35-39,14,34,0.7941,37.5,14,-37.4,3.41,9.11,3.31
ATP_MAIN,35-39,15,34,0.7353,37.5,15,-37.1,1.21,3.22,1.17
ATP_MAIN,35-39,16,34,0.7353,37.5,16,-37.1,1.94,5.18,1.89
ATP_MAIN,35-39,17,34,0.7353,37.5,17,-37.1,2.68,7.14,2.6
ATP_MAIN,35-39,18,34,0.7353,37.5,18,-37.1,3.41,9.11,3.31
ATP_MAIN,35-39,19,34,0.7353,37.5,19,-37.1,4.15,11.07,4.03
ATP_MAIN,35-39,20,34,0.6765,37.5,20,-37.3,1.47,3.92,1.43
ATP_MAIN,35-39,21,34,0.6765,37.5,21,-37.3,2.15,5.73,2.09
ATP_MAIN,35-39,22,34,0.6471,37.5,22,-37.3,1.06,2.83,1.03
ATP_MAIN,35-39,23,34,0.6471,37.5,23,-37.3,1.71,4.55,1.66
ATP_MAIN,35-39,24,34,0.6471,37.5,24,-37.3,2.35,6.28,2.29
ATP_MAIN,35-39,25,34,0.6471,37.5,25,-37.3,3.0,8.01,2.91
ATP_MAIN,35-39,26,34,0.6176,37.5,26,-37.3,1.79,4.79,1.74
ATP_MAIN,35-39,27,34,0.5882,37.5,27,-37.4,0.47,1.26,0.46
ATP_MAIN,35-39,28,34,0.5882,37.5,28,-37.4,1.06,2.83,1.03
ATP_MAIN,35-39,29,34,0.5882,37.5,29,-37.4,1.65,4.4,1.6
ATP_MAIN,35-39,30,34,0.5882,37.5,30,-37.4,2.24,5.97,2.17
ATP_MAIN,35-39,31,34,0.5882,37.5,31,-37.4,2.82,7.54,2.74
ATP_MAIN,35-39,32,34,0.5294,37.5,32,-37.6,-0.74,-1.96,-0.71
ATP_MAIN,35-39,33,34,0.5,37.5,33,-37.6,-2.29,-6.12,-2.23
ATP_MAIN,35-39,34,34,0.5,37.5,34,-37.6,-1.79,-4.79,-1.74
ATP_MAIN,35-39,35,34,0.5,37.5,35,-37.6,-1.29,-3.45,-1.26
ATP_MAIN,40-44,3,43,0.9302,42.0,3,-43.7,-0.26,-0.61,-0.31
ATP_MAIN,40-44,4,43,0.9302,42.0,4,-43.7,0.67,1.6,0.83
ATP_MAIN,40-44,5,43,0.907,42.0,5,-43.8,0.47,1.11,0.57
ATP_MAIN,40-44,6,43,0.907,42.0,6,-43.8,1.37,3.26,1.69
ATP_MAIN,40-44,7,43,0.907,42.0,7,-43.8,2.28,5.42,2.8
ATP_MAIN,40-44,8,43,0.8837,42.0,8,-43.4,2.02,4.81,2.49
ATP_MAIN,40-44,9,43,0.8837,42.0,9,-43.4,2.91,6.91,3.57
ATP_MAIN,40-44,10,43,0.7674,42.0,10,-41.9,-2.07,-4.92,-2.54
ATP_MAIN,40-44,11,43,0.6977,42.0,11,-41.5,-4.86,-11.56,-5.97
ATP_MAIN,40-44,12,43,0.6744,42.0,12,-41.5,-5.42,-12.89,-6.66
ATP_MAIN,40-44,13,43,0.6512,42.0,13,-41.7,-6.07,-14.44,-7.46
ATP_MAIN,40-44,14,43,0.6279,42.0,14,-41.7,-6.72,-15.98,-8.26
ATP_MAIN,40-44,15,43,0.6047,42.0,15,-41.8,-7.47,-17.75,-9.17
ATP_MAIN,40-44,16,43,0.5581,42.0,16,-41.8,-9.53,-22.68,-11.71
ATP_MAIN,40-44,17,43,0.5349,42.0,17,-41.9,-10.4,-24.72,-12.77
ATP_MAIN,40-44,18,43,0.5116,42.0,18,-41.8,-11.21,-26.66,-13.77
ATP_MAIN,40-44,19,43,0.5116,42.0,19,-41.8,-10.7,-25.44,-13.14
ATP_MAIN,40-44,20,43,0.5116,42.0,20,-41.8,-10.19,-24.23,-12.51
ATP_MAIN,40-44,21,43,0.5116,42.0,21,-41.8,-9.67,-23.01,-11.89
ATP_MAIN,40-44,22,43,0.5116,42.0,22,-41.8,-9.16,-21.79,-11.26
ATP_MAIN,40-44,23,43,0.5116,42.0,23,-41.8,-8.65,-20.58,-10.63
ATP_MAIN,40-44,24,43,0.5116,42.0,24,-41.8,-8.14,-19.36,-10.0
ATP_MAIN,40-44,25,43,0.4884,42.0,25,-41.7,-9.14,-21.74,-11.23
ATP_MAIN,40-44,26,43,0.4884,42.0,26,-41.7,-8.65,-20.58,-10.63
ATP_MAIN,40-44,27,43,0.4884,42.0,27,-41.7,-8.16,-19.41,-10.03
ATP_MAIN,40-44,28,43,0.4884,42.0,28,-41.7,-7.67,-18.25,-9.43
ATP_MAIN,40-44,29,43,0.4884,42.0,29,-41.7,-7.19,-17.09,-8.83
ATP_MAIN,40-44,30,43,0.4884,42.0,30,-41.7,-6.7,-15.93,-8.23
ATP_MAIN,40-44,31,43,0.4884,42.0,31,-41.7,-6.21,-14.77,-7.63
ATP_MAIN,40-44,32,43,0.4651,42.0,32,-41.8,-7.49,-17.81,-9.2
ATP_MAIN,40-44,33,43,0.4651,42.0,33,-41.8,-7.02,-16.7,-8.63
ATP_MAIN,40-44,34,43,0.4651,42.0,34,-41.8,-6.56,-15.6,-8.06
ATP_MAIN,40-44,35,43,0.4651,42.0,35,-41.8,-6.09,-14.49,-7.49
ATP_MAIN,45-49,3,17,0.9412,47.2,3,-49.0,-0.06,-0.12,-0.03
ATP_MAIN,45-49,4,17,0.9412,47.2,4,-49.0,0.88,1.87,0.43
ATP_MAIN,45-49,5,17,0.8824,47.2,5,-47.5,-1.18,-2.49,-0.57
ATP_MAIN,45-49,6,17,0.8824,47.2,6,-47.5,-0.29,-0.62,-0.14
ATP_MAIN,45-49,7,17,0.8235,47.2,7,-47.0,-2.53,-5.35,-1.23
ATP_MAIN,45-49,8,17,0.8235,47.2,8,-47.0,-1.71,-3.61,-0.83
ATP_MAIN,45-49,9,17,0.7647,47.2,9,-47.2,-4.24,-8.97,-2.06
ATP_MAIN,45-49,10,17,0.7647,47.2,10,-47.2,-3.47,-7.35,-1.69
ATP_MAIN,45-49,11,17,0.7647,47.2,11,-47.2,-2.71,-5.73,-1.31
ATP_MAIN,45-49,12,17,0.7647,47.2,12,-47.2,-1.94,-4.11,-0.94
ATP_MAIN,45-49,13,17,0.7059,47.2,13,-47.6,-4.82,-10.21,-2.34
ATP_MAIN,45-49,14,17,0.7059,47.2,14,-47.6,-4.12,-8.72,-2.0
ATP_MAIN,45-49,15,17,0.7059,47.2,15,-47.6,-3.41,-7.22,-1.66
ATP_MAIN,45-49,16,17,0.7059,47.2,16,-47.6,-2.71,-5.73,-1.31
ATP_MAIN,45-49,17,17,0.7059,47.2,17,-47.6,-2.0,-4.23,-0.97
ATP_MAIN,45-49,18,17,0.6471,47.2,18,-47.3,-5.06,-10.71,-2.46
ATP_MAIN,45-49,19,17,0.6471,47.2,19,-47.3,-4.41,-9.34,-2.14
ATP_MAIN,45-49,20,17,0.6471,47.2,20,-47.3,-3.76,-7.97,-1.83
ATP_MAIN,45-49,21,17,0.5882,47.2,21,-47.1,-7.06,-14.94,-3.43
ATP_MAIN,45-49,22,17,0.5882,47.2,22,-47.1,-6.47,-13.7,-3.14
ATP_MAIN,45-49,23,17,0.5882,47.2,23,-47.1,-5.88,-12.45,-2.86
ATP_MAIN,45-49,24,17,0.5882,47.2,24,-47.1,-5.29,-11.21,-2.57
ATP_MAIN,45-49,25,17,0.5882,47.2,25,-47.1,-4.71,-9.96,-2.29
ATP_MAIN,45-49,26,17,0.5882,47.2,26,-47.1,-4.12,-8.72,-2.0
ATP_MAIN,45-49,27,17,0.5882,47.2,27,-47.1,-3.53,-7.47,-1.71
ATP_MAIN,45-49,28,17,0.5882,47.2,28,-47.1,-2.94,-6.23,-1.43
ATP_MAIN,45-49,29,17,0.5882,47.2,29,-47.1,-2.35,-4.98,-1.14
ATP_MAIN,45-49,30,17,0.5294,47.2,30,-46.9,-6.18,-13.08,-3.0
ATP_MAIN,45-49,31,17,0.5294,47.2,31,-46.9,-5.65,-11.96,-2.74
ATP_MAIN,45-49,32,17,0.5294,47.2,32,-46.9,-5.12,-10.83,-2.49
ATP_MAIN,45-49,33,17,0.5294,47.2,33,-46.9,-4.59,-9.71,-2.23
ATP_MAIN,45-49,34,17,0.5294,47.2,34,-46.9,-4.06,-8.59,-1.97
ATP_MAIN,45-49,35,17,0.5294,47.2,35,-46.9,-3.53,-7.47,-1.71
ATP_MAIN,50-54,3,65,0.9692,50.3,3,-50.0,1.37,2.72,2.54
ATP_MAIN,50-54,4,65,0.9538,50.3,4,-50.0,1.51,3.0,2.8
ATP_MAIN,50-54,5,65,0.9231,50.3,5,-50.0,0.77,1.53,1.43
ATP_MAIN,50-54,6,65,0.8923,50.3,6,-50.0,-0.03,-0.06,-0.06
ATP_MAIN,50-54,7,65,0.8923,50.3,7,-50.0,0.86,1.71,1.6
ATP_MAIN,50-54,8,65,0.8923,50.3,8,-50.0,1.75,3.48,3.26
ATP_MAIN,50-54,9,65,0.8769,50.3,9,-50.0,1.74,3.45,3.23
ATP_MAIN,50-54,10,65,0.8462,50.3,10,-50.0,0.77,1.53,1.43
ATP_MAIN,50-54,11,65,0.8462,50.3,11,-50.0,1.62,3.21,3.0
ATP_MAIN,50-54,12,65,0.8462,50.3,12,-50.0,2.46,4.89,4.57
ATP_MAIN,50-54,13,65,0.8154,50.3,13,-50.7,1.25,2.48,2.31
ATP_MAIN,50-54,14,65,0.7846,50.3,14,-50.9,0.03,0.06,0.06
ATP_MAIN,50-54,15,65,0.7846,50.3,15,-50.9,0.82,1.62,1.51
ATP_MAIN,50-54,16,65,0.7538,50.3,16,-50.8,-0.43,-0.86,-0.8
ATP_MAIN,50-54,17,65,0.6923,50.3,17,-50.6,-3.8,-7.55,-7.06
ATP_MAIN,50-54,18,65,0.6769,50.3,18,-50.6,-4.15,-8.25,-7.71
ATP_MAIN,50-54,19,65,0.6615,50.3,19,-50.5,-4.54,-9.02,-8.43
ATP_MAIN,50-54,20,65,0.6462,50.3,20,-50.5,-4.95,-9.84,-9.2
ATP_MAIN,50-54,21,65,0.6462,50.3,21,-50.5,-4.31,-8.56,-8.0
ATP_MAIN,50-54,22,65,0.6462,50.3,22,-50.5,-3.66,-7.27,-6.8
ATP_MAIN,50-54,23,65,0.6,50.3,23,-50.5,-6.38,-12.68,-11.86
ATP_MAIN,50-54,24,65,0.5846,50.3,24,-50.4,-6.92,-13.75,-12.86
ATP_MAIN,50-54,25,65,0.5538,50.3,25,-50.4,-8.65,-17.18,-16.06
ATP_MAIN,50-54,26,65,0.5385,50.3,26,-50.4,-9.26,-18.4,-17.2
ATP_MAIN,50-54,27,65,0.5385,50.3,27,-50.4,-8.72,-17.33,-16.2
ATP_MAIN,50-54,28,65,0.5385,50.3,28,-50.4,-8.18,-16.26,-15.2
ATP_MAIN,50-54,29,65,0.5077,50.3,29,-50.4,-10.08,-20.02,-18.71
ATP_MAIN,50-54,30,65,0.5077,50.3,30,-50.4,-9.57,-19.01,-17.77
ATP_MAIN,50-54,31,65,0.5077,50.3,31,-50.4,-9.06,-18.0,-16.83
ATP_MAIN,50-54,32,65,0.5077,50.3,32,-50.4,-8.55,-16.99,-15.89
ATP_MAIN,50-54,33,65,0.4923,50.3,33,-50.4,-9.32,-18.52,-17.31
ATP_MAIN,50-54,34,65,0.4923,50.3,34,-50.4,-8.83,-17.54,-16.4
ATP_MAIN,50-54,35,65,0.4923,50.3,35,-50.4,-8.34,-16.56,-15.49
ATP_MAIN,55-59,3,15,0.6667,57.0,3,-56.8,-16.93,-29.71,-7.26
ATP_MAIN,55-59,4,15,0.6667,57.0,4,-56.8,-16.27,-28.54,-6.97
ATP_MAIN,55-59,5,15,0.6667,57.0,5,-56.8,-15.6,-27.37,-6.69
ATP_MAIN,55-59,6,15,0.6667,57.0,6,-56.8,-14.93,-26.2,-6.4
ATP_MAIN,55-59,7,15,0.6667,57.0,7,-56.8,-14.27,-25.03,-6.11
ATP_MAIN,55-59,8,15,0.6667,57.0,8,-56.8,-13.6,-23.86,-5.83
ATP_MAIN,55-59,9,15,0.6667,57.0,9,-56.8,-12.93,-22.69,-5.54
ATP_MAIN,55-59,10,15,0.6,57.0,10,-56.8,-16.73,-29.36,-7.17
