sim_id,daily_pnl_dollars
1871,-12.50
1872,-12.50
1873,-12.50
1874,-12.50
1875,-12.50
1876,-12.50
1877,-12.50
1878,-12.50
1879,-12.50
1880,-12.50
1881,-12.50
1882,-12.50
1883,-12.50
1884,-12.50
1885,-12.40
1886,-12.40
1887,-12.40
1888,-12.40
1889,-12.40
1890,-12.40
1891,-12.40
1892,-12.40
1893,-12.40
1894,-12.40
1895,-12.40
1896,-12.40
1897,-12.40
1898,-12.40
1899,-12.30
1900,-12.30
1901,-12.30
1902,-12.30
1903,-12.30
1904,-12.30
1905,-12.30
1906,-12.30
1907,-12.30
1908,-12.30
1909,-12.30
1910,-12.30
1911,-12.30
1912,-12.30
1913,-12.30
1914,-12.30
1915,-12.30
1916,-12.30
1917,-12.20
1918,-12.20
1919,-12.20
1920,-12.20
1921,-12.20
1922,-12.20
1923,-12.20
1924,-12.20
1925,-12.20
1926,-12.20
1927,-12.20
1928,-12.20
1929,-12.20
1930,-12.20
1931,-12.10
1932,-12.10
1933,-12.10
1934,-12.10
1935,-12.10
1936,-12.10
1937,-12.10
1938,-12.10
1939,-12.10
1940,-12.10
1941,-12.10
1942,-12.10
1943,-12.10
1944,-12.10
1945,-12.10
1946,-12.10
1947,-12.10
1948,-12.10
1949,-12.10
1950,-12.10
1951,-12.00
1952,-12.00
1953,-12.00
1954,-12.00
1955,-12.00
1956,-12.00
1957,-12.00
1958,-12.00
1959,-12.00
1960,-12.00
1961,-12.00
1962,-12.00
1963,-12.00
1964,-12.00
1965,-12.00
1966,-12.00
1967,-12.00
1968,-11.90
1969,-11.90
1970,-11.90
1971,-11.90
1972,-11.90
1973,-11.90
1974,-11.90
1975,-11.90
1976,-11.90
1977,-11.90
1978,-11.90
1979,-11.80
1980,-11.80
1981,-11.80
1982,-11.80
1983,-11.80
1984,-11.80
1985,-11.80
1986,-11.80
1987,-11.80
1988,-11.80
1989,-11.80
1990,-11.80
1991,-11.80
1992,-11.80
1993,-11.70
1994,-11.70
1995,-11.70
1996,-11.70
1997,-11.70
1998,-11.70
1999,-11.70
2000,-11.70
2001,-11.70
2002,-11.70
2003,-11.70
2004,-11.60
2005,-11.60
2006,-11.60
2007,-11.60
2008,-11.60
2009,-11.60
2010,-11.60
2011,-11.60
2012,-11.60
2013,-11.50
2014,-11.50
2015,-11.50
2016,-11.50
2017,-11.50
2018,-11.50
2019,-11.50
2020,-11.50
2021,-11.50
2022,-11.50
2023,-11.50
2024,-11.50
2025,-11.40
2026,-11.40
2027,-11.40
2028,-11.40
2029,-11.40
2030,-11.40
2031,-11.40
2032,-11.40
2033,-11.40
2034,-11.30
2035,-11.30
2036,-11.30
2037,-11.30
2038,-11.30
2039,-11.30
2040,-11.30
2041,-11.30
2042,-11.30
2043,-11.30
2044,-11.30
2045,-11.30
2046,-11.30
2047,-11.30
2048,-11.30
2049,-11.30
2050,-11.30
2051,-11.30
2052,-11.30
2053,-11.20
2054,-11.20
2055,-11.20
2056,-11.20
2057,-11.20
2058,-11.20
2059,-11.20
2060,-11.20
2061,-11.20
2062,-11.20
2063,-11.20
2064,-11.20
2065,-11.20
2066,-11.20
2067,-11.20
2068,-11.20
2069,-11.10
2070,-11.10
2071,-11.10
2072,-11.10
2073,-11.10
2074,-11.10
2075,-11.10
2076,-11.10
2077,-11.10
2078,-11.10
2079,-11.10
2080,-11.10
2081,-11.10
2082,-11.10
2083,-11.10
2084,-11.10
2085,-11.10
2086,-11.00
2087,-11.00
2088,-11.00
2089,-11.00
2090,-11.00
2091,-11.00
2092,-11.00
2093,-11.00
2094,-11.00
2095,-11.00
2096,-11.00
2097,-11.00
2098,-11.00
2099,-11.00
2100,-10.90
2101,-10.90
2102,-10.90
2103,-10.90
2104,-10.90
2105,-10.90
2106,-10.90
2107,-10.90
2108,-10.90
2109,-10.90
2110,-10.90
2111,-10.90
2112,-10.90
2113,-10.90
2114,-10.90
2115,-10.90
2116,-10.90
2117,-10.90
2118,-10.90
2119,-10.90
2120,-10.90
2121,-10.90
2122,-10.90
2123,-10.90
2124,-10.80
2125,-10.80
2126,-10.80
2127,-10.80
2128,-10.80
2129,-10.80
2130,-10.80
2131,-10.80
2132,-10.80
2133,-10.80
2134,-10.80
2135,-10.80
2136,-10.70
2137,-10.70
2138,-10.70
2139,-10.70
2140,-10.70
2141,-10.70
2142,-10.70
2143,-10.70
2144,-10.70
2145,-10.70
2146,-10.70
2147,-10.70
2148,-10.70
2149,-10.70
2150,-10.70
2151,-10.70
2152,-10.70
2153,-10.70
2154,-10.70
2155,-10.70
2156,-10.70
2157,-10.60
2158,-10.60
2159,-10.60
2160,-10.60
2161,-10.60
2162,-10.60
2163,-10.60
2164,-10.60
2165,-10.60
2166,-10.60
2167,-10.60
2168,-10.60
2169,-10.60
2170,-10.60
2171,-10.60
2172,-10.60
2173,-10.60
2174,-10.60
2175,-10.50
2176,-10.50
2177,-10.50
2178,-10.50
2179,-10.50
2180,-10.50
2181,-10.50
2182,-10.50
2183,-10.50
2184,-10.40
2185,-10.40
2186,-10.40
2187,-10.40
2188,-10.40
2189,-10.40
2190,-10.40
2191,-10.40
2192,-10.40
2193,-10.40
2194,-10.40
2195,-10.40
2196,-10.40
2197,-10.40
2198,-10.40
2199,-10.40
2200,-10.40
2201,-10.40
2202,-10.40
2203,-10.30
2204,-10.30
2205,-10.30
2206,-10.30
2207,-10.30
2208,-10.30
2209,-10.30
2210,-10.30
2211,-10.30
2212,-10.30
2213,-10.30
2214,-10.30
2215,-10.30
2216,-10.30
2217,-10.30
2218,-10.20
2219,-10.20
2220,-10.20
2221,-10.20
2222,-10.20
2223,-10.20
2224,-10.20
2225,-10.20
2226,-10.20
2227,-10.20
2228,-10.20
2229,-10.20
2230,-10.20
2231,-10.20
2232,-10.20
2233,-10.10
2234,-10.10
2235,-10.10
2236,-10.10
2237,-10.10
2238,-10.10
2239,-10.10
2240,-10.10
2241,-10.10
2242,-10.10
2243,-10.10
2244,-10.00
2245,-10.00
2246,-10.00
2247,-10.00
2248,-10.00
2249,-10.00
2250,-10.00
2251,-10.00
2252,-10.00
2253,-10.00
2254,-10.00
2255,-10.00
2256,-10.00
2257,-10.00
2258,-10.00
2259,-10.00
2260,-10.00
2261,-10.00
2262,-10.00
2263,-10.00
2264,-10.00
2265,-9.90
2266,-9.90
2267,-9.90
2268,-9.90
2269,-9.90
2270,-9.90
2271,-9.90
2272,-9.90
2273,-9.90
2274,-9.90
2275,-9.90
2276,-9.90
2277,-9.90
2278,-9.90
2279,-9.90
2280,-9.90
2281,-9.90
2282,-9.80
2283,-9.80
2284,-9.80
2285,-9.80
2286,-9.80
2287,-9.80
2288,-9.80
2289,-9.80
2290,-9.80
2291,-9.80
2292,-9.80
2293,-9.80
2294,-9.80
2295,-9.80
2296,-9.70
2297,-9.70
2298,-9.70
2299,-9.70
2300,-9.70
2301,-9.70
2302,-9.70
2303,-9.70
2304,-9.70
2305,-9.70
2306,-9.70
2307,-9.70
2308,-9.70
2309,-9.70
2310,-9.70
2311,-9.70
2312,-9.70
2313,-9.60
2314,-9.60
2315,-9.60
2316,-9.60
2317,-9.60
2318,-9.60
2319,-9.60
2320,-9.60
2321,-9.60
2322,-9.60
2323,-9.60
2324,-9.60
2325,-9.60
2326,-9.60
2327,-9.60
2328,-9.60
2329,-9.60
2330,-9.60
2331,-9.60
2332,-9.60
2333,-9.50
2334,-9.50
2335,-9.50
2336,-9.50
2337,-9.50
2338,-9.50
2339,-9.50
2340,-9.50
2341,-9.50
2342,-9.50
2343,-9.50
2344,-9.50
2345,-9.50
2346,-9.50
2347,-9.50
2348,-9.50
2349,-9.50
2350,-9.50
2351,-9.50
2352,-9.50
2353,-9.40
2354,-9.40
2355,-9.40
2356,-9.40
2357,-9.40
2358,-9.40
2359,-9.40
2360,-9.40
2361,-9.40
2362,-9.40
2363,-9.40
2364,-9.40
2365,-9.40
2366,-9.40
2367,-9.40
2368,-9.40
2369,-9.30
2370,-9.30
2371,-9.30
2372,-9.30
2373,-9.30
2374,-9.30
2375,-9.30
2376,-9.30
2377,-9.30
2378,-9.30
2379,-9.30
2380,-9.30
2381,-9.30
2382,-9.30
2383,-9.30
2384,-9.30
2385,-9.30
2386,-9.30
2387,-9.30
2388,-9.30
2389,-9.30
2390,-9.30
2391,-9.30
2392,-9.30
2393,-9.30
2394,-9.30
2395,-9.20
2396,-9.20
2397,-9.20
2398,-9.20
2399,-9.20
2400,-9.20
2401,-9.20
2402,-9.20
2403,-9.20
2404,-9.20
2405,-9.20
2406,-9.20
2407,-9.20
2408,-9.20
2409,-9.20
2410,-9.20
2411,-9.20
2412,-9.10
2413,-9.10
2414,-9.10
2415,-9.10
2416,-9.10
2417,-9.10
2418,-9.10
2419,-9.10
2420,-9.10
2421,-9.10
2422,-9.10
2423,-9.10
2424,-9.10
2425,-9.10
2426,-9.10
2427,-9.10
2428,-9.10
2429,-9.10
2430,-9.10
2431,-9.00
2432,-9.00
2433,-9.00
2434,-9.00
2435,-9.00
2436,-9.00
2437,-9.00
2438,-9.00
2439,-9.00
2440,-9.00
2441,-9.00
2442,-9.00
2443,-9.00
2444,-9.00
2445,-9.00
2446,-9.00
2447,-9.00
2448,-9.00
2449,-8.90
2450,-8.90
2451,-8.90
2452,-8.90
2453,-8.90
2454,-8.90
2455,-8.90
2456,-8.90
2457,-8.90
2458,-8.90
2459,-8.90
2460,-8.90
2461,-8.90
2462,-8.90
2463,-8.90
2464,-8.90
2465,-8.90
2466,-8.90
2467,-8.90
2468,-8.90
2469,-8.90
2470,-8.80
2471,-8.80
2472,-8.80
2473,-8.80
2474,-8.80
2475,-8.80
2476,-8.80
2477,-8.80
2478,-8.80
2479,-8.80
2480,-8.80
2481,-8.80
2482,-8.80
2483,-8.80
2484,-8.80
2485,-8.80
2486,-8.80
2487,-8.70
2488,-8.70
2489,-8.70
2490,-8.70
2491,-8.70
2492,-8.70
2493,-8.70
2494,-8.70
2495,-8.70
2496,-8.70
2497,-8.70
2498,-8.70
2499,-8.70
2500,-8.70
2501,-8.60
2502,-8.60
2503,-8.60
2504,-8.60
2505,-8.60
2506,-8.60
2507,-8.60
2508,-8.60
2509,-8.60
2510,-8.60
2511,-8.60
2512,-8.60
2513,-8.50
2514,-8.50
2515,-8.50
2516,-8.50
2517,-8.50
2518,-8.50
2519,-8.50
2520,-8.50
2521,-8.50
2522,-8.50
2523,-8.50
2524,-8.50
2525,-8.50
2526,-8.40
2527,-8.40
2528,-8.40
2529,-8.40
2530,-8.40
2531,-8.40
2532,-8.40
2533,-8.40
2534,-8.40
2535,-8.40
2536,-8.40
2537,-8.40
2538,-8.40
2539,-8.40
2540,-8.40
2541,-8.40
2542,-8.40
2543,-8.40
2544,-8.40
2545,-8.40
2546,-8.40
2547,-8.40
2548,-8.40
2549,-8.40
2550,-8.40
2551,-8.30
2552,-8.30
2553,-8.30
2554,-8.30
2555,-8.30
2556,-8.30
2557,-8.30
2558,-8.30
2559,-8.30
2560,-8.30
2561,-8.30
2562,-8.30
2563,-8.30
2564,-8.30
2565,-8.30
2566,-8.30
2567,-8.30
2568,-8.30
2569,-8.30
2570,-8.30
2571,-8.30
2572,-8.30
2573,-8.20
2574,-8.20
2575,-8.20
2576,-8.20
2577,-8.20
2578,-8.20
2579,-8.20
2580,-8.20
2581,-8.20
2582,-8.20
2583,-8.20
2584,-8.20
2585,-8.20
2586,-8.20
2587,-8.20
2588,-8.20
2589,-8.10
2590,-8.10
2591,-8.10
2592,-8.10
2593,-8.10
2594,-8.10
2595,-8.10
2596,-8.10
2597,-8.10
2598,-8.10
2599,-8.10
2600,-8.10
2601,-8.10
2602,-8.10
2603,-8.10
2604,-8.00
2605,-8.00
2606,-8.00
2607,-8.00
2608,-8.00
2609,-8.00
2610,-8.00
2611,-8.00
2612,-8.00
2613,-8.00
2614,-8.00
2615,-8.00
2616,-8.00
2617,-7.90
2618,-7.90
2619,-7.90
2620,-7.90
2621,-7.90
2622,-7.90
2623,-7.90
2624,-7.90
2625,-7.90
2626,-7.90
2627,-7.90
2628,-7.90
2629,-7.90
2630,-7.90
2631,-7.90
2632,-7.90
2633,-7.90
2634,-7.90
2635,-7.90
2636,-7.80
2637,-7.80
2638,-7.80
2639,-7.80
2640,-7.80
2641,-7.80
2642,-7.80
2643,-7.80
2644,-7.80
2645,-7.80
2646,-7.80
2647,-7.80
2648,-7.80
2649,-7.80
2650,-7.80
2651,-7.70
2652,-7.70
2653,-7.70
2654,-7.70
2655,-7.70
2656,-7.70
2657,-7.70
2658,-7.70
2659,-7.70
2660,-7.70
2661,-7.70
2662,-7.70
2663,-7.70
2664,-7.70
2665,-7.70
2666,-7.70
2667,-7.70
2668,-7.70
2669,-7.60
2670,-7.60
2671,-7.60
2672,-7.60
2673,-7.60
2674,-7.60
2675,-7.60
2676,-7.60
2677,-7.60
2678,-7.60
2679,-7.60
2680,-7.60
2681,-7.60
2682,-7.60
2683,-7.60
2684,-7.60
2685,-7.60
2686,-7.60
2687,-7.60
2688,-7.60
2689,-7.50
2690,-7.50
2691,-7.50
2692,-7.50
2693,-7.50
2694,-7.50
2695,-7.50
2696,-7.50
2697,-7.50
2698,-7.50
2699,-7.50
2700,-7.50
2701,-7.50
2702,-7.50
2703,-7.50
2704,-7.50
2705,-7.50
2706,-7.40
2707,-7.40
2708,-7.40
2709,-7.40
2710,-7.40
2711,-7.40
2712,-7.40
2713,-7.40
2714,-7.40
2715,-7.40
2716,-7.40
2717,-7.40
2718,-7.40
2719,-7.40
2720,-7.40
2721,-7.40
2722,-7.40
2723,-7.40
2724,-7.30
2725,-7.30
2726,-7.30
2727,-7.30
2728,-7.30
2729,-7.30
2730,-7.30
2731,-7.30
2732,-7.30
2733,-7.30
2734,-7.30
2735,-7.30
2736,-7.30
2737,-7.30
2738,-7.30
2739,-7.30
2740,-7.30
2741,-7.30
2742,-7.30
2743,-7.30
2744,-7.30
2745,-7.30
2746,-7.30
2747,-7.20
2748,-7.20
2749,-7.20
2750,-7.20
2751,-7.20
2752,-7.20
2753,-7.20
2754,-7.20
2755,-7.20
2756,-7.20
2757,-7.20
2758,-7.20
2759,-7.20
2760,-7.20
2761,-7.20
2762,-7.20
2763,-7.10
2764,-7.10
2765,-7.10
2766,-7.10
2767,-7.10
2768,-7.10
2769,-7.10
2770,-7.10
2771,-7.10
2772,-7.10
2773,-7.10
2774,-7.10
2775,-7.10
2776,-7.10
2777,-7.10
2778,-7.10
2779,-7.10
2780,-7.10
2781,-7.10
2782,-7.10
2783,-7.10
2784,-7.10
2785,-7.00
2786,-7.00
2787,-7.00
2788,-7.00
2789,-7.00
2790,-7.00
2791,-7.00
2792,-7.00
2793,-7.00
2794,-7.00
2795,-7.00
2796,-7.00
2797,-7.00
2798,-7.00
2799,-7.00
2800,-7.00
2801,-7.00
2802,-7.00
2803,-6.90
2804,-6.90
2805,-6.90
2806,-6.90
2807,-6.90
2808,-6.90
2809,-6.90
2810,-6.90
2811,-6.90
2812,-6.90
2813,-6.90
2814,-6.90
2815,-6.90
2816,-6.90
2817,-6.90
2818,-6.90
2819,-6.90
2820,-6.90
2821,-6.90
2822,-6.90
2823,-6.90
2824,-6.80
2825,-6.80
2826,-6.80
2827,-6.80
2828,-6.80
2829,-6.80
2830,-6.80
2831,-6.80
2832,-6.80
2833,-6.80
2834,-6.80
2835,-6.80
2836,-6.80
2837,-6.80
2838,-6.70
2839,-6.70
2840,-6.70
2841,-6.70
2842,-6.70
2843,-6.70
2844,-6.70
2845,-6.70
2846,-6.70
2847,-6.70
2848,-6.70
2849,-6.70
2850,-6.70
2851,-6.70
2852,-6.60
2853,-6.60
2854,-6.60
2855,-6.60
2856,-6.60
2857,-6.60
2858,-6.60
2859,-6.60
2860,-6.60
2861,-6.60
2862,-6.60
2863,-6.60
2864,-6.60
2865,-6.60
2866,-6.50
2867,-6.50
2868,-6.50
2869,-6.50
2870,-6.50
2871,-6.50
2872,-6.50
2873,-6.50
2874,-6.50
2875,-6.50
2876,-6.50
2877,-6.50
2878,-6.50
2879,-6.50
2880,-6.50
2881,-6.50
2882,-6.50
2883,-6.50
2884,-6.50
2885,-6.50
2886,-6.50
2887,-6.50
2888,-6.40
2889,-6.40
2890,-6.40
2891,-6.40
2892,-6.40
2893,-6.40
2894,-6.40
2895,-6.40
2896,-6.40
2897,-6.40
2898,-6.40
2899,-6.40
2900,-6.40
2901,-6.40
2902,-6.40
2903,-6.30
2904,-6.30
2905,-6.30
2906,-6.30
2907,-6.30
2908,-6.30
2909,-6.30
2910,-6.30
2911,-6.30
2912,-6.30
2913,-6.30
2914,-6.30
2915,-6.30
2916,-6.20
2917,-6.20
2918,-6.20
2919,-6.20
2920,-6.20
2921,-6.20
2922,-6.20
2923,-6.20
2924,-6.20
2925,-6.20
2926,-6.20
2927,-6.20
2928,-6.20
2929,-6.20
2930,-6.20
2931,-6.20
2932,-6.20
2933,-6.20
2934,-6.20
2935,-6.20
2936,-6.20
2937,-6.20
2938,-6.20
2939,-6.20
2940,-6.20
2941,-6.10
2942,-6.10
2943,-6.10
2944,-6.10
2945,-6.10
2946,-6.10
2947,-6.10
2948,-6.10
2949,-6.10
2950,-6.10
2951,-6.10
2952,-6.10
2953,-6.10
2954,-6.10
2955,-6.10
2956,-6.10
2957,-6.10
2958,-6.10
2959,-6.10
2960,-6.10
2961,-6.00
2962,-6.00
2963,-6.00
2964,-6.00
2965,-6.00
2966,-6.00
2967,-6.00
2968,-6.00
2969,-6.00
2970,-6.00
2971,-6.00
2972,-6.00
2973,-6.00
2974,-6.00
2975,-6.00
2976,-6.00
2977,-6.00
2978,-6.00
2979,-5.90
2980,-5.90
2981,-5.90
2982,-5.90
2983,-5.90
2984,-5.90
2985,-5.90
2986,-5.90
2987,-5.90
2988,-5.90
2989,-5.90
2990,-5.90
2991,-5.90
2992,-5.90
2993,-5.90
2994,-5.90
2995,-5.90
2996,-5.90
2997,-5.90
2998,-5.90
2999,-5.90
3000,-5.90
3001,-5.80
3002,-5.80
3003,-5.80
3004,-5.80
3005,-5.80
3006,-5.80
3007,-5.80
3008,-5.80
3009,-5.80
3010,-5.80
3011,-5.80
3012,-5.80
3013,-5.80
3014,-5.80
3015,-5.80
3016,-5.80
3017,-5.80
3018,-5.80
3019,-5.80
3020,-5.80
3021,-5.80
3022,-5.70
3023,-5.70
3024,-5.70
3025,-5.70
3026,-5.70
3027,-5.70
3028,-5.70
3029,-5.70
3030,-5.70
3031,-5.70
3032,-5.70
3033,-5.70
3034,-5.70
3035,-5.70
3036,-5.70
3037,-5.70
3038,-5.70
3039,-5.70
3040,-5.70
3041,-5.70
3042,-5.70
3043,-5.70
3044,-5.70
3045,-5.60
3046,-5.60
3047,-5.60
3048,-5.60
3049,-5.60
3050,-5.60
3051,-5.60
3052,-5.60
3053,-5.60
3054,-5.60
3055,-5.60
3056,-5.60
3057,-5.60
3058,-5.60
3059,-5.60
3060,-5.60
3061,-5.60
3062,-5.60
3063,-5.50
3064,-5.50
3065,-5.50
3066,-5.50
3067,-5.50
3068,-5.50
3069,-5.50
3070,-5.50
3071,-5.50
3072,-5.50
3073,-5.50
3074,-5.50
3075,-5.50
3076,-5.50
3077,-5.50
3078,-5.50
3079,-5.50
3080,-5.40
3081,-5.40
3082,-5.40
3083,-5.40
3084,-5.40
3085,-5.40
3086,-5.40
3087,-5.40
3088,-5.40
3089,-5.40
3090,-5.40
3091,-5.40
3092,-5.40
3093,-5.40
3094,-5.40
3095,-5.40
3096,-5.30
3097,-5.30
3098,-5.30
3099,-5.30
3100,-5.30
3101,-5.30
3102,-5.30
3103,-5.30
3104,-5.30
3105,-5.30
3106,-5.30
3107,-5.30
3108,-5.30
3109,-5.30
3110,-5.30
3111,-5.30
3112,-5.30
3113,-5.30
3114,-5.30
3115,-5.30
3116,-5.30
3117,-5.20
3118,-5.20
3119,-5.20
3120,-5.20
3121,-5.20
3122,-5.20
3123,-5.20
3124,-5.20
3125,-5.20
3126,-5.20
3127,-5.20
3128,-5.20
3129,-5.20
3130,-5.20
3131,-5.20
3132,-5.20
3133,-5.20
3134,-5.20
3135,-5.20
3136,-5.20
3137,-5.20
3138,-5.20
3139,-5.20
3140,-5.20
3141,-5.20
3142,-5.20
3143,-5.20
3144,-5.10
3145,-5.10
3146,-5.10
3147,-5.10
3148,-5.10
3149,-5.10
3150,-5.10
3151,-5.10
3152,-5.10
3153,-5.10
3154,-5.10
3155,-5.10
3156,-5.10
3157,-5.10
3158,-5.10
3159,-5.10
3160,-5.10
3161,-5.10
3162,-5.00
3163,-5.00
3164,-5.00
3165,-5.00
3166,-5.00
3167,-5.00
3168,-5.00
3169,-5.00
3170,-5.00
3171,-5.00
3172,-5.00
3173,-5.00
3174,-5.00
3175,-5.00
3176,-5.00
3177,-5.00
3178,-4.90
3179,-4.90
3180,-4.90
3181,-4.90
3182,-4.90
3183,-4.90
3184,-4.90
3185,-4.90
3186,-4.90
3187,-4.90
3188,-4.90
3189,-4.90
3190,-4.90
3191,-4.90
3192,-4.90
3193,-4.90
3194,-4.90
3195,-4.90
3196,-4.90
3197,-4.90
3198,-4.90
3199,-4.90
3200,-4.90
3201,-4.80
3202,-4.80
3203,-4.80
3204,-4.80
3205,-4.80
3206,-4.80
3207,-4.80
3208,-4.80
3209,-4.80
3210,-4.80
3211,-4.80
3212,-4.80
3213,-4.80
3214,-4.80
3215,-4.80
3216,-4.80
3217,-4.80
3218,-4.80
3219,-4.80
3220,-4.80
3221,-4.70
3222,-4.70
3223,-4.70
3224,-4.70
3225,-4.70
3226,-4.70
3227,-4.70
3228,-4.70
3229,-4.70
3230,-4.70
3231,-4.70
3232,-4.70
3233,-4.70
3234,-4.70
3235,-4.70
3236,-4.70
3237,-4.70
3238,-4.70
3239,-4.70
3240,-4.70
3241,-4.70
3242,-4.60
3243,-4.60
3244,-4.60
3245,-4.60
3246,-4.60
3247,-4.60
3248,-4.60
3249,-4.60
3250,-4.60
3251,-4.60
3252,-4.60
3253,-4.60
3254,-4.60
3255,-4.60
3256,-4.60
3257,-4.60
3258,-4.60
3259,-4.60
3260,-4.60
3261,-4.60
3262,-4.60
3263,-4.60
3264,-4.60
3265,-4.50
3266,-4.50
3267,-4.50
3268,-4.50
3269,-4.50
3270,-4.50
3271,-4.50
3272,-4.50
3273,-4.50
3274,-4.50
3275,-4.50
3276,-4.50
3277,-4.50
3278,-4.50
3279,-4.50
3280,-4.50
3281,-4.50
3282,-4.50
3283,-4.50
3284,-4.50
3285,-4.40
3286,-4.40
3287,-4.40
3288,-4.40
3289,-4.40
3290,-4.40
3291,-4.40
3292,-4.40
3293,-4.40
3294,-4.40
3295,-4.40
3296,-4.40
3297,-4.40
3298,-4.40
3299,-4.40
3300,-4.40
3301,-4.40
3302,-4.40
3303,-4.40
3304,-4.40
3305,-4.40
3306,-4.40
3307,-4.40
3308,-4.40
3309,-4.30
3310,-4.30
3311,-4.30
3312,-4.30
3313,-4.30
3314,-4.30
3315,-4.30
3316,-4.30
3317,-4.30
3318,-4.30
3319,-4.30
3320,-4.30
3321,-4.30
3322,-4.30
3323,-4.30
3324,-4.30
3325,-4.30
3326,-4.30
3327,-4.20
3328,-4.20
3329,-4.20
3330,-4.20
3331,-4.20
3332,-4.20
3333,-4.20
3334,-4.20
3335,-4.20
3336,-4.20
3337,-4.20
3338,-4.20
3339,-4.20
3340,-4.20
3341,-4.20
3342,-4.20
3343,-4.20
3344,-4.20
3345,-4.20
3346,-4.20
3347,-4.20
3348,-4.20
3349,-4.20
3350,-4.10
3351,-4.10
3352,-4.10
3353,-4.10
3354,-4.10
3355,-4.10
3356,-4.10
3357,-4.10
3358,-4.10
3359,-4.10
3360,-4.10
3361,-4.10
3362,-4.10
3363,-4.10
3364,-4.10
3365,-4.10
3366,-4.10
3367,-4.10
3368,-4.10
3369,-4.10
3370,-4.10
3371,-4.10
3372,-4.10
3373,-4.10
3374,-4.10
3375,-4.10
3376,-4.10
3377,-4.10
3378,-4.00
3379,-4.00
3380,-4.00
3381,-4.00
3382,-4.00
3383,-4.00
3384,-4.00
3385,-4.00
3386,-4.00
3387,-4.00
3388,-4.00
3389,-4.00
3390,-4.00
3391,-4.00
3392,-4.00
3393,-4.00
3394,-4.00
3395,-3.90
3396,-3.90
3397,-3.90
3398,-3.90
3399,-3.90
3400,-3.90
3401,-3.90
3402,-3.90
3403,-3.90
3404,-3.90
3405,-3.90
3406,-3.90
3407,-3.90
3408,-3.90
3409,-3.90
3410,-3.90
3411,-3.90
3412,-3.90
3413,-3.90
3414,-3.80
3415,-3.80
3416,-3.80
3417,-3.80
3418,-3.80
3419,-3.80
3420,-3.80
3421,-3.80
3422,-3.80
3423,-3.80
3424,-3.80
3425,-3.80
3426,-3.80
3427,-3.80
3428,-3.80
3429,-3.80
3430,-3.80
3431,-3.80
3432,-3.80
3433,-3.80
3434,-3.80
3435,-3.70
3436,-3.70
3437,-3.70
3438,-3.70
3439,-3.70
3440,-3.70
3441,-3.70
3442,-3.70
3443,-3.70
3444,-3.70
3445,-3.70
3446,-3.70
3447,-3.70
3448,-3.70
3449,-3.70
3450,-3.70
3451,-3.70
3452,-3.70
3453,-3.70
3454,-3.70
3455,-3.70
3456,-3.70
3457,-3.70
3458,-3.60
3459,-3.60
3460,-3.60
3461,-3.60
3462,-3.60
3463,-3.60
3464,-3.60
3465,-3.60
3466,-3.60
3467,-3.60
3468,-3.60
3469,-3.60
3470,-3.60
3471,-3.60
3472,-3.60
3473,-3.60
3474,-3.60
3475,-3.60
3476,-3.60
3477,-3.60
3478,-3.50
3479,-3.50
3480,-3.50
3481,-3.50
3482,-3.50
3483,-3.50
3484,-3.50
3485,-3.50
3486,-3.50
3487,-3.50
3488,-3.50
3489,-3.50
3490,-3.50
3491,-3.50
3492,-3.50
3493,-3.50
3494,-3.50
3495,-3.50
3496,-3.50
3497,-3.50
3498,-3.50
3499,-3.50
3500,-3.50
3501,-3.40
3502,-3.40
3503,-3.40
3504,-3.40
3505,-3.40
3506,-3.40
3507,-3.40
3508,-3.40
3509,-3.40
3510,-3.40
3511,-3.40
3512,-3.40
3513,-3.40
3514,-3.40
3515,-3.40
3516,-3.40
3517,-3.40
3518,-3.40
3519,-3.40
3520,-3.30
3521,-3.30
3522,-3.30
3523,-3.30
3524,-3.30
3525,-3.30
3526,-3.30
3527,-3.30
3528,-3.30
3529,-3.30
3530,-3.30
3531,-3.30
3532,-3.30
3533,-3.30
3534,-3.30
3535,-3.30
3536,-3.30
3537,-3.30
3538,-3.30
3539,-3.30
3540,-3.30
3541,-3.30
3542,-3.20
3543,-3.20
3544,-3.20
3545,-3.20
3546,-3.20
3547,-3.20
3548,-3.20
3549,-3.20
3550,-3.20
3551,-3.20
3552,-3.20
3553,-3.20
3554,-3.20
3555,-3.20
3556,-3.20
3557,-3.20
3558,-3.20
3559,-3.20
3560,-3.20
3561,-3.20
3562,-3.20
3563,-3.20
3564,-3.20
3565,-3.20
3566,-3.20
3567,-3.10
3568,-3.10
3569,-3.10
3570,-3.10
3571,-3.10
3572,-3.10
3573,-3.10
3574,-3.10
3575,-3.10
3576,-3.10
3577,-3.10
3578,-3.10
3579,-3.10
3580,-3.10
3581,-3.10
3582,-3.10
3583,-3.10
3584,-3.00
3585,-3.00
3586,-3.00
3587,-3.00
3588,-3.00
3589,-3.00
3590,-3.00
3591,-3.00
3592,-3.00
3593,-3.00
3594,-3.00
3595,-3.00
3596,-3.00
3597,-3.00
3598,-3.00
3599,-3.00
3600,-3.00
3601,-3.00
3602,-3.00
3603,-3.00
3604,-3.00
3605,-3.00
3606,-3.00
3607,-3.00
3608,-3.00
3609,-3.00
3610,-2.90
3611,-2.90
3612,-2.90
3613,-2.90
3614,-2.90
3615,-2.90
3616,-2.90
3617,-2.90
3618,-2.90
