ts_epoch,ts_et,t_minus_bell_s,leg,row_type,best_bid,bid_sz,best_ask,ask_sz,mid,print_price,print_size,taker_side,trade_id
1783894220,2026-07-12 22:10:20,42581,HUA,BBO,2,54,98,54,50.0,,,,
1783894220,2026-07-12 22:10:20,42581,HUA,BBO,2,54,98,54,50.0,,,,
1783894220,2026-07-12 22:10:20,42581,HUA,BBO,2,54,98,54,50.0,,,,
1783894220,2026-07-12 22:10:20,42581,SHI,BBO,1,5350,98,54,49.5,,,,
1783894221,2026-07-12 22:10:21,42580,HUA,BBO,2,54,98,54,50.0,,,,
1783894221,2026-07-12 22:10:21,42580,SHI,BBO,1,6091,98,54,49.5,,,,
1783894221,2026-07-12 22:10:21,42580,SHI,BBO,2,54,98,54,50.0,,,,
1783894221,2026-07-12 22:10:21,42580,SHI,BBO,2,54,98,54,50.0,,,,
1783894221,2026-07-12 22:10:21,42580,SHI,BBO,2,54,98,54,50.0,,,,
1783894221,2026-07-12 22:10:21,42580,SHI,BBO,2,54,98,54,50.0,,,,
1783894221,2026-07-12 22:10:21,42580,SHI,BBO,2,54,98,54,50.0,,,,
1783894222,2026-07-12 22:10:22,42579,HUA,BBO,2,54,98,54,50.0,,,,
1783894222,2026-07-12 22:10:22,42579,SHI,BBO,2,54,96,500,49.0,,,,
1783894223,2026-07-12 22:10:23,42578,HUA,BBO,2,54,96,500,49.0,,,,
1783894223,2026-07-12 22:10:23,42578,HUA,BBO,4,500,96,500,50.0,,,,
1783894223,2026-07-12 22:10:23,42578,SHI,BBO,4,500,96,500,50.0,,,,
1783894264,2026-07-12 22:11:04,42537,HUA,BBO,4,500,96,500,50.0,,,,
1783894264,2026-07-12 22:11:04,42537,HUA,BBO,4,500,96,500,50.0,,,,
1783894264,2026-07-12 22:11:04,42537,SHI,BBO,4,500,96,500,50.0,,,,
1783894264,2026-07-12 22:11:04,42537,SHI,BBO,4,500,96,500,50.0,,,,
1783894265,2026-07-12 22:11:05,42536,HUA,BBO,4,500,96,500,50.0,,,,
1783894265,2026-07-12 22:11:05,42536,HUA,BBO,4,500,96,500,50.0,,,,
1783894265,2026-07-12 22:11:05,42536,SHI,BBO,4,500,96,500,50.0,,,,
1783894265,2026-07-12 22:11:05,42536,SHI,BBO,4,500,96,500,50.0,,,,
1783894330,2026-07-12 22:12:10,42471,HUA,BBO,4,500,96,500,50.0,,,,
1783894330,2026-07-12 22:12:10,42471,SHI,BBO,4,500,96,500,50.0,,,,
1783894399,2026-07-12 22:13:19,42402,HUA,BBO,4,500,96,500,50.0,,,,
1783894399,2026-07-12 22:13:19,42402,HUA,BBO,4,500,96,500,50.0,,,,
1783894399,2026-07-12 22:13:19,42402,SHI,BBO,4,500,96,500,50.0,,,,
1783894399,2026-07-12 22:13:19,42402,SHI,BBO,4,500,96,500,50.0,,,,
1783894400,2026-07-12 22:13:20,42401,HUA,BBO,4,500,96,500,50.0,,,,
1783894400,2026-07-12 22:13:20,42401,HUA,BBO,4,500,96,500,50.0,,,,
1783894400,2026-07-12 22:13:20,42401,SHI,BBO,4,500,96,500,50.0,,,,
1783894400,2026-07-12 22:13:20,42401,SHI,BBO,4,500,96,500,50.0,,,,
1783894531,2026-07-12 22:15:31,42270,SHI,BBO,4,500,96,500,50.0,,,,
1783894534,2026-07-12 22:15:34,42267,HUA,BBO,4,500,96,500,50.0,,,,
1783894677,2026-07-12 22:17:57,42124,HUA,BBO,4,500,96,500,50.0,,,,
1783894692,2026-07-12 22:18:12,42109,HUA,BBO,4,500,96,500,50.0,,,,
1783894753,2026-07-12 22:19:13,42048,SHI,BBO,4,500,96,500,50.0,,,,
1783894753,2026-07-12 22:19:13,42048,SHI,BBO,4,500,96,500,50.0,,,,
1783895630,2026-07-12 22:33:50,41171,HUA,BBO,5,301,96,500,50.5,,,,
1783895630,2026-07-12 22:33:50,41171,HUA,BBO,5,301,95,1503,50.0,,,,
