ts_epoch,ts_et,t_minus_bell_s,leg,row_type,best_bid,bid_sz,best_ask,ask_sz,mid,print_price,print_size,taker_side,trade_id
1783848615,2026-07-12 05:30:15,11985,LOR,PRINT,,,,,,5,7.68,yes,ee29aace-9900-48c4-5bd0-61b055646f7b
1783849658,2026-07-12 05:47:38,10942,LOR,PRINT,,,,,,5,82.0,yes,a28a0677-3508-66e4-a41b-35e2e6f60833
1783851443,2026-07-12 06:17:23,9157,KRA,PRINT,,,,,,95,24.39,yes,8d1200dc-b852-726f-7786-173728e0378c
1783851612,2026-07-12 06:20:12,8988,LOR,BBO,4,4222,6,6899,5.0,,,,
1783851622,2026-07-12 06:20:22,8978,LOR,BBO,5,400,6,2613,5.5,,,,
1783851919,2026-07-12 06:25:19,8681,LOR,PRINT,,,,,,6,91.0,yes,d3e66e1a-a440-5e17-356b-fb595dfdb372
1783851919,2026-07-12 06:25:19,8681,LOR,PRINT,,,,,,6,9.0,yes,98b84d57-f2ec-56aa-36a2-8f08f23ef9cb
1783852903,2026-07-12 06:41:43,7697,LOR,BBO,4,2926,6,2563,5.0,,,,
1783853163,2026-07-12 06:46:03,7437,LOR,PRINT,,,,,,6,114.0,yes,a84bd601-6edc-5bfa-db00-ff7781e4e27b
1783853164,2026-07-12 06:46:04,7436,LOR,BBO,5,24,6,2860,5.5,,,,
1783853172,2026-07-12 06:46:12,7428,LOR,PRINT,,,,,,6,78.18,yes,fcf46755-4090-73ce-07a5-cc736c489957
1783853267,2026-07-12 06:47:47,7333,LOR,PRINT,,,,,,6,55.0,yes,f7ebf052-cc2c-6442-073a-f575122131db
1783855241,2026-07-12 07:20:41,5359,KRA,PRINT,,,,,,95,68.72,yes,dd2fd19b-97c5-6d87-c893-fad9e4c444d6
1783855241,2026-07-12 07:20:41,5359,KRA,PRINT,,,,,,95,3.65,yes,743c2faa-d1f2-6503-dd4b-b50f6156db68
1783855800,2026-07-12 07:30:00,4800,KRA,BBO,94,1805,96,4734,95.0,,,,
1783855800,2026-07-12 07:30:00,4800,KRA,BBO,94,1505,95,91,94.5,,,,
1783855800,2026-07-12 07:30:00,4800,KRA,BBO,94,1505,96,4655,95.0,,,,
1783855800,2026-07-12 07:30:00,4800,LOR,BBO,4,3021,6,1847,5.0,,,,
1783855800,2026-07-12 07:30:00,4800,LOR,BBO,5,400,6,924,5.5,,,,
1783855829,2026-07-12 07:30:29,4771,KRA,BBO,94,1536,95,148,94.5,,,,
1783856400,2026-07-12 07:40:00,4200,KRA,BBO,94,1431,96,4655,95.0,,,,
1783856400,2026-07-12 07:40:00,4200,LOR,BBO,4,3005,6,1016,5.0,,,,
1783856406,2026-07-12 07:40:06,4194,KRA,BBO,94,1136,95,148,94.5,,,,
1783856406,2026-07-12 07:40:06,4194,LOR,BBO,5,37,6,360,5.5,,,,
1783856747,2026-07-12 07:45:47,3853,LOR,BBO,4,1198,6,2908,5.0,,,,
1783856952,2026-07-12 07:49:12,3648,LOR,PRINT,,,,,,4,42.0,no,5825f82f-79b6-76d4-b32b-ad3e01358982
1783857000,2026-07-12 07:50:00,3600,KRA,BBO,94,2231,96,4332,95.0,,,,
1783857031,2026-07-12 07:50:31,3569,KRA,BBO,94,1136,95,148,94.5,,,,
1783857164,2026-07-12 07:52:44,3436,LOR,PRINT,,,,,,6,15.63,yes,b3c08058-79a5-75a1-e61c-1a18c2310291
