ts_epoch,ts_et,t_minus_bell_s,leg,row_type,best_bid,bid_sz,best_ask,ask_sz,mid,print_price,print_size,taker_side,trade_id
1783801048,2026-07-11 16:17:28,217352,BOS,BBO,4,500,96,500,50.0,,,,
1783801048,2026-07-11 16:17:28,217352,COP,BBO,4,500,96,500,50.0,,,,
1783802162,2026-07-11 16:36:02,216238,BOS,BBO,4,500,95,7,49.5,,,,
1783802162,2026-07-11 16:36:02,216238,COP,BBO,4,500,95,7,49.5,,,,
1783803153,2026-07-11 16:52:33,215247,BOS,BBO,5,10,95,7,50.0,,,,
1783803153,2026-07-11 16:52:33,215247,COP,BBO,5,10,95,7,50.0,,,,
1783806368,2026-07-11 17:46:08,212032,BOS,BBO,4,500,95,7,49.5,,,,
1783806368,2026-07-11 17:46:08,212032,COP,BBO,4,500,95,7,49.5,,,,
1783806687,2026-07-11 17:51:27,211713,BOS,BBO,5,10,95,37,50.0,,,,
1783806687,2026-07-11 17:51:27,211713,COP,BBO,5,10,95,37,50.0,,,,
1783809968,2026-07-11 18:46:08,208432,BOS,BBO,4,500,95,37,49.5,,,,
1783809968,2026-07-11 18:46:08,208432,COP,BBO,4,500,95,37,49.5,,,,
1783810308,2026-07-11 18:51:48,208092,BOS,BBO,5,10,95,37,50.0,,,,
1783810308,2026-07-11 18:51:48,208092,COP,BBO,5,10,95,37,50.0,,,,
1783813573,2026-07-11 19:46:13,204827,BOS,BBO,4,500,95,37,49.5,,,,
1783813573,2026-07-11 19:46:13,204827,COP,BBO,4,500,95,37,49.5,,,,
1783813892,2026-07-11 19:51:32,204508,BOS,BBO,5,10,95,37,50.0,,,,
1783813892,2026-07-11 19:51:32,204508,COP,BBO,5,10,95,37,50.0,,,,
1783815197,2026-07-11 20:13:17,203203,BOS,BBO,5,10,73,308,39.0,,,,
1783815233,2026-07-11 20:13:53,203167,COP,BBO,8,50,95,37,51.5,,,,
1783815239,2026-07-11 20:13:59,203161,BOS,BBO,5,10,74,84,39.5,,,,
1783816073,2026-07-11 20:27:53,202327,BOS,BBO,5,10,73,16,39.0,,,,
1783816073,2026-07-11 20:27:53,202327,COP,BBO,9,75,95,37,52.0,,,,
1783816075,2026-07-11 20:27:55,202325,COP,BBO,5,10,95,37,50.0,,,,
1783816075,2026-07-11 20:27:55,202325,COP,BBO,6,75,95,37,50.5,,,,
1783816135,2026-07-11 20:28:55,202265,BOS,BBO,5,10,72,10,38.5,,,,
1783816174,2026-07-11 20:29:34,202226,COP,BBO,9,30,95,37,52.0,,,,
1783816175,2026-07-11 20:29:35,202225,COP,BBO,10,75,95,37,52.5,,,,
1783816177,2026-07-11 20:29:37,202223,COP,BBO,5,10,95,37,50.0,,,,
1783816177,2026-07-11 20:29:37,202223,COP,BBO,6,75,95,37,50.5,,,,
1783816204,2026-07-11 20:30:04,202196,COP,BBO,9,30,95,37,52.0,,,,
1783816205,2026-07-11 20:30:05,202195,COP,BBO,10,75,95,37,52.5,,,,
1783816207,2026-07-11 20:30:07,202193,COP,BBO,5,10,95,37,50.0,,,,
1783816207,2026-07-11 20:30:07,202193,COP,BBO,6,75,95,37,50.5,,,,
1783816309,2026-07-11 20:31:49,202091,COP,BBO,9,30,95,37,52.0,,,,
1783816309,2026-07-11 20:31:49,202091,COP,BBO,10,75,95,37,52.5,,,,
1783816313,2026-07-11 20:31:53,202087,COP,BBO,5,10,95,37,50.0,,,,
1783816313,2026-07-11 20:31:53,202087,COP,BBO,6,75,95,37,50.5,,,,
1783816446,2026-07-11 20:34:06,201954,COP,BBO,9,30,95,37,52.0,,,,
1783816447,2026-07-11 20:34:07,201953,COP,BBO,10,75,95,37,52.5,,,,
1783816451,2026-07-11 20:34:11,201949,COP,BBO,5,10,95,37,50.0,,,,
1783816451,2026-07-11 20:34:11,201949,COP,BBO,6,75,95,37,50.5,,,,
1783816473,2026-07-11 20:34:33,201927,COP,BBO,9,30,95,37,52.0,,,,
1783816473,2026-07-11 20:34:33,201927,COP,BBO,10,75,95,37,52.5,,,,
1783816477,2026-07-11 20:34:37,201923,COP,BBO,5,10,95,37,50.0,,,,
1783816477,2026-07-11 20:34:37,201923,COP,BBO,6,75,95,37,50.5,,,,
1783816500,2026-07-11 20:35:00,201900,COP,BBO,9,30,95,37,52.0,,,,
1783816501,2026-07-11 20:35:01,201899,COP,BBO,10,75,95,37,52.5,,,,
1783816503,2026-07-11 20:35:03,201897,COP,BBO,5,10,95,37,50.0,,,,
1783816503,2026-07-11 20:35:03,201897,COP,BBO,6,75,95,37,50.5,,,,
1783816564,2026-07-11 20:36:04,201836,COP,BBO,9,30,95,37,52.0,,,,
1783816565,2026-07-11 20:36:05,201835,COP,BBO,10,75,95,37,52.5,,,,
1783816567,2026-07-11 20:36:07,201833,COP,BBO,5,10,95,37,50.0,,,,
1783816567,2026-07-11 20:36:07,201833,COP,BBO,6,75,95,37,50.5,,,,
1783816573,2026-07-11 20:36:13,201827,COP,BBO,9,30,95,37,52.0,,,,
1783816575,2026-07-11 20:36:15,201825,COP,BBO,10,75,95,37,52.5,,,,
1783816577,2026-07-11 20:36:17,201823,COP,BBO,5,10,95,37,50.0,,,,
1783816577,2026-07-11 20:36:17,201823,COP,BBO,6,75,95,37,50.5,,,,
1783816593,2026-07-11 20:36:33,201807,COP,BBO,9,30,95,37,52.0,,,,
1783816593,2026-07-11 20:36:33,201807,COP,BBO,10,75,95,37,52.5,,,,
1783816597,2026-07-11 20:36:37,201803,COP,BBO,5,10,95,37,50.0,,,,
1783816597,2026-07-11 20:36:37,201803,COP,BBO,6,75,95,37,50.5,,,,
1783816607,2026-07-11 20:36:47,201793,COP,BBO,9,30,95,37,52.0,,,,
1783816607,2026-07-11 20:36:47,201793,COP,BBO,10,75,95,37,52.5,,,,
1783816609,2026-07-11 20:36:49,201791,COP,BBO,5,10,95,37,50.0,,,,
1783816609,2026-07-11 20:36:49,201791,COP,BBO,6,75,95,37,50.5,,,,
1783816634,2026-07-11 20:37:14,201766,COP,BBO,9,30,95,37,52.0,,,,
1783816635,2026-07-11 20:37:15,201765,COP,BBO,10,75,95,37,52.5,,,,
1783816637,2026-07-11 20:37:17,201763,COP,BBO,5,10,95,37,50.0,,,,
1783816637,2026-07-11 20:37:17,201763,COP,BBO,6,75,95,37,50.5,,,,
1783816733,2026-07-11 20:38:53,201667,BOS,BBO,5,10,74,922,39.5,,,,
1783816733,2026-07-11 20:38:53,201667,BOS,BBO,5,10,73,16,39.0,,,,
1783816758,2026-07-11 20:39:18,201642,BOS,BBO,5,10,72,10,38.5,,,,
1783816937,2026-07-11 20:42:17,201463,COP,BBO,9,30,95,37,52.0,,,,
1783816938,2026-07-11 20:42:18,201462,COP,BBO,10,75,95,37,52.5,,,,
1783816942,2026-07-11 20:42:22,201458,COP,BBO,5,10,95,37,50.0,,,,
1783816942,2026-07-11 20:42:22,201458,COP,BBO,6,75,95,37,50.5,,,,
1783816944,2026-07-11 20:42:24,201456,COP,BBO,9,30,95,37,52.0,,,,
1783816946,2026-07-11 20:42:26,201454,COP,BBO,10,75,95,37,52.5,,,,
1783816950,2026-07-11 20:42:30,201450,COP,BBO,5,10,95,37,50.0,,,,
1783816950,2026-07-11 20:42:30,201450,COP,BBO,6,75,95,37,50.5,,,,
1783816951,2026-07-11 20:42:31,201449,COP,BBO,9,30,95,37,52.0,,,,
1783816952,2026-07-11 20:42:32,201448,COP,BBO,10,75,95,37,52.5,,,,
1783816954,2026-07-11 20:42:34,201446,COP,BBO,5,10,95,37,50.0,,,,
1783816954,2026-07-11 20:42:34,201446,COP,BBO,6,75,95,37,50.5,,,,
1783816955,2026-07-11 20:42:35,201445,COP,BBO,9,30,95,37,52.0,,,,
1783816956,2026-07-11 20:42:36,201444,COP,BBO,10,75,95,37,52.5,,,,
1783816960,2026-07-11 20:42:40,201440,COP,BBO,5,10,95,37,50.0,,,,
1783816960,2026-07-11 20:42:40,201440,COP,BBO,6,75,95,37,50.5,,,,
1783816960,2026-07-11 20:42:40,201440,COP,BBO,9,30,95,37,52.0,,,,
1783816962,2026-07-11 20:42:42,201438,COP,BBO,10,75,95,37,52.5,,,,
1783816964,2026-07-11 20:42:44,201436,COP,BBO,5,10,95,37,50.0,,,,
1783816964,2026-07-11 20:42:44,201436,COP,BBO,6,75,95,37,50.5,,,,
1783816966,2026-07-11 20:42:46,201434,COP,BBO,9,30,95,37,52.0,,,,
1783816968,2026-07-11 20:42:48,201432,COP,BBO,10,75,95,37,52.5,,,,
1783816972,2026-07-11 20:42:52,201428,COP,BBO,5,10,95,37,50.0,,,,
1783816972,2026-07-11 20:42:52,201428,COP,BBO,6,75,95,37,50.5,,,,
1783816973,2026-07-11 20:42:53,201427,COP,BBO,9,30,95,37,52.0,,,,
1783816974,2026-07-11 20:42:54,201426,COP,BBO,10,75,95,37,52.5,,,,
1783816976,2026-07-11 20:42:56,201424,COP,BBO,5,10,95,37,50.0,,,,
1783816976,2026-07-11 20:42:56,201424,COP,BBO,6,75,95,37,50.5,,,,
1783816976,2026-07-11 20:42:56,201424,COP,BBO,9,30,95,37,52.0,,,,
1783816978,2026-07-11 20:42:58,201422,COP,BBO,10,75,95,37,52.5,,,,
1783816980,2026-07-11 20:43:00,201420,COP,BBO,5,10,95,37,50.0,,,,
1783816980,2026-07-11 20:43:00,201420,COP,BBO,6,75,95,37,50.5,,,,
1783816980,2026-07-11 20:43:00,201420,COP,BBO,9,30,95,37,52.0,,,,
1783816982,2026-07-11 20:43:02,201418,COP,BBO,10,75,95,37,52.5,,,,
1783816983,2026-07-11 20:43:03,201417,COP,BBO,13,30,95,37,54.0,,,,
1783816984,2026-07-11 20:43:04,201416,COP,BBO,14,75,95,37,54.5,,,,
1783816986,2026-07-11 20:43:06,201414,COP,BBO,5,10,95,37,50.0,,,,
1783816986,2026-07-11 20:43:06,201414,COP,BBO,6,75,95,37,50.5,,,,
1783816988,2026-07-11 20:43:08,201412,COP,BBO,9,30,95,37,52.0,,,,
1783816990,2026-07-11 20:43:10,201410,COP,BBO,10,75,95,37,52.5,,,,
1783816992,2026-07-11 20:43:12,201408,COP,BBO,5,10,95,37,50.0,,,,
1783816992,2026-07-11 20:43:12,201408,COP,BBO,6,75,95,37,50.5,,,,
1783816996,2026-07-11 20:43:16,201404,COP,BBO,9,30,95,37,52.0,,,,
1783816998,2026-07-11 20:43:18,201402,COP,BBO,10,75,95,37,52.5,,,,
1783817000,2026-07-11 20:43:20,201400,COP,BBO,5,10,95,37,50.0,,,,
1783817000,2026-07-11 20:43:20,201400,COP,BBO,6,75,95,37,50.5,,,,
1783817001,2026-07-11 20:43:21,201399,COP,BBO,9,30,95,37,52.0,,,,
1783817002,2026-07-11 20:43:22,201398,COP,BBO,10,75,95,37,52.5,,,,
1783817004,2026-07-11 20:43:24,201396,COP,BBO,5,10,95,37,50.0,,,,
1783817004,2026-07-11 20:43:24,201396,COP,BBO,6,75,95,37,50.5,,,,
1783817005,2026-07-11 20:43:25,201395,COP,BBO,9,30,95,37,52.0,,,,
1783817006,2026-07-11 20:43:26,201394,COP,BBO,10,75,95,37,52.5,,,,
1783817010,2026-07-11 20:43:30,201390,COP,BBO,5,10,95,37,50.0,,,,
1783817010,2026-07-11 20:43:30,201390,COP,BBO,6,75,95,37,50.5,,,,
1783817010,2026-07-11 20:43:30,201390,COP,BBO,13,30,95,37,54.0,,,,
1783817012,2026-07-11 20:43:32,201388,COP,BBO,14,75,95,37,54.5,,,,
1783817014,2026-07-11 20:43:34,201386,COP,BBO,5,10,95,37,50.0,,,,
1783817014,2026-07-11 20:43:34,201386,COP,BBO,6,75,95,37,50.5,,,,
1783817015,2026-07-11 20:43:35,201385,COP,BBO,9,30,95,37,52.0,,,,
1783817016,2026-07-11 20:43:36,201384,COP,BBO,10,75,95,37,52.5,,,,
1783817020,2026-07-11 20:43:40,201380,COP,BBO,6,1,95,37,50.5,,,,
1783817020,2026-07-11 20:43:40,201380,COP,BBO,7,75,95,37,51.0,,,,
1783817020,2026-07-11 20:43:40,201380,COP,BBO,13,30,95,37,54.0,,,,
1783817022,2026-07-11 20:43:42,201378,COP,BBO,14,75,95,37,54.5,,,,
1783817024,2026-07-11 20:43:44,201376,COP,BBO,6,1,95,37,50.5,,,,
1783817024,2026-07-11 20:43:44,201376,COP,BBO,7,75,95,37,51.0,,,,
1783817025,2026-07-11 20:43:45,201375,COP,BBO,10,30,95,37,52.5,,,,
1783817026,2026-07-11 20:43:46,201374,COP,BBO,11,75,95,37,53.0,,,,
1783817030,2026-07-11 20:43:50,201370,COP,BBO,6,1,95,37,50.5,,,,
1783817030,2026-07-11 20:43:50,201370,COP,BBO,7,75,95,37,51.0,,,,
1783817030,2026-07-11 20:43:50,201370,COP,BBO,14,30,95,37,54.5,,,,
1783817032,2026-07-11 20:43:52,201368,COP,BBO,15,75,95,37,55.0,,,,
1783817035,2026-07-11 20:43:55,201365,COP,BBO,18,30,95,37,56.5,,,,
1783817036,2026-07-11 20:43:56,201364,COP,BBO,19,66,95,37,57.0,,,,
1783817038,2026-07-11 20:43:58,201362,COP,BBO,6,1,95,37,50.5,,,,
1783817038,2026-07-11 20:43:58,201362,COP,BBO,7,75,95,37,51.0,,,,
1783817038,2026-07-11 20:43:58,201362,COP,BBO,20,30,95,37,57.5,,,,
1783817040,2026-07-11 20:44:00,201360,COP,BBO,21,53,95,37,58.0,,,,
1783817042,2026-07-11 20:44:02,201358,COP,BBO,6,1,95,37,50.5,,,,
1783817042,2026-07-11 20:44:02,201358,COP,BBO,7,75,95,37,51.0,,,,
1783817042,2026-07-11 20:44:02,201358,COP,BBO,10,30,95,37,52.5,,,,
1783817044,2026-07-11 20:44:04,201356,COP,BBO,11,75,95,37,53.0,,,,
1783817046,2026-07-11 20:44:06,201354,COP,BBO,6,1,95,37,50.5,,,,
1783817046,2026-07-11 20:44:06,201354,COP,BBO,7,75,95,37,51.0,,,,
1783817049,2026-07-11 20:44:09,201351,COP,BBO,10,30,95,37,52.5,,,,
1783817050,2026-07-11 20:44:10,201350,COP,BBO,11,75,95,37,53.0,,,,
1783817052,2026-07-11 20:44:12,201348,COP,BBO,6,1,95,37,50.5,,,,
1783817052,2026-07-11 20:44:12,201348,COP,BBO,7,75,95,37,51.0,,,,
1783817055,2026-07-11 20:44:15,201345,COP,BBO,10,30,95,37,52.5,,,,
1783817056,2026-07-11 20:44:16,201344,COP,BBO,11,75,95,37,53.0,,,,
1783817060,2026-07-11 20:44:20,201340,COP,BBO,6,1,95,37,50.5,,,,
1783817060,2026-07-11 20:44:20,201340,COP,BBO,7,75,95,37,51.0,,,,
1783817066,2026-07-11 20:44:26,201334,COP,BBO,10,30,95,37,52.5,,,,
1783817066,2026-07-11 20:44:26,201334,COP,BBO,11,75,95,37,53.0,,,,
1783817068,2026-07-11 20:44:28,201332,COP,BBO,6,1,95,37,50.5,,,,
1783817068,2026-07-11 20:44:28,201332,COP,BBO,7,75,95,37,51.0,,,,
1783817069,2026-07-11 20:44:29,201331,COP,BBO,10,30,95,37,52.5,,,,
1783817070,2026-07-11 20:44:30,201330,COP,BBO,11,75,95,37,53.0,,,,
1783817073,2026-07-11 20:44:33,201327,COP,BBO,14,30,95,37,54.5,,,,
1783817074,2026-07-11 20:44:34,201326,COP,BBO,15,75,95,37,55.0,,,,
1783817076,2026-07-11 20:44:36,201324,COP,BBO,6,1,95,37,50.5,,,,
