ts_epoch,ts_et,t_minus_bell_s,leg,row_type,best_bid,bid_sz,best_ask,ask_sz,mid,print_price,print_size,taker_side,trade_id
1783856002,2026-07-12 07:33:22,23198,KUH,BBO,19,100,20,1354,19.5,,,,
1783856009,2026-07-12 07:33:29,23191,POL,BBO,80,1139,81,100,80.5,,,,
1783856037,2026-07-12 07:33:57,23163,KUH,BBO,18,193,20,1354,19.0,,,,
1783856041,2026-07-12 07:34:01,23159,POL,BBO,80,1139,82,753,81.0,,,,
1783856057,2026-07-12 07:34:17,23143,KUH,BBO,19,100,20,1354,19.5,,,,
1783856069,2026-07-12 07:34:29,23131,POL,BBO,80,1139,81,100,80.5,,,,
1783856097,2026-07-12 07:34:57,23103,KUH,BBO,18,193,20,1354,19.0,,,,
1783856097,2026-07-12 07:34:57,23103,POL,BBO,80,1139,82,753,81.0,,,,
1783856117,2026-07-12 07:35:17,23083,KUH,BBO,19,100,20,1354,19.5,,,,
1783856117,2026-07-12 07:35:17,23083,POL,BBO,80,1139,81,100,80.5,,,,
1783856158,2026-07-12 07:35:58,23042,KUH,BBO,18,193,20,1354,19.0,,,,
1783856164,2026-07-12 07:36:04,23036,POL,BBO,80,1139,82,753,81.0,,,,
1783856177,2026-07-12 07:36:17,23023,KUH,BBO,19,100,20,1354,19.5,,,,
1783856190,2026-07-12 07:36:30,23010,POL,BBO,80,1139,81,100,80.5,,,,
1783856217,2026-07-12 07:36:57,22983,KUH,BBO,18,193,20,1354,19.0,,,,
1783856220,2026-07-12 07:37:00,22980,POL,BBO,80,1139,82,753,81.0,,,,
1783856237,2026-07-12 07:37:17,22963,KUH,BBO,19,100,20,1354,19.5,,,,
1783856250,2026-07-12 07:37:30,22950,POL,BBO,80,1539,81,100,80.5,,,,
1783856278,2026-07-12 07:37:58,22922,KUH,BBO,18,193,20,1354,19.0,,,,
1783856282,2026-07-12 07:38:02,22918,POL,BBO,80,1539,82,753,81.0,,,,
1783856297,2026-07-12 07:38:17,22903,KUH,BBO,19,100,20,1354,19.5,,,,
1783856310,2026-07-12 07:38:30,22890,POL,BBO,80,1539,81,100,80.5,,,,
1783856338,2026-07-12 07:38:58,22862,KUH,BBO,18,193,20,1354,19.0,,,,
1783856338,2026-07-12 07:38:58,22862,POL,BBO,80,1539,82,753,81.0,,,,
1783856357,2026-07-12 07:39:17,22843,KUH,BBO,19,100,20,1354,19.5,,,,
1783856357,2026-07-12 07:39:17,22843,POL,BBO,80,1539,81,100,80.5,,,,
1783856398,2026-07-12 07:39:58,22802,KUH,BBO,18,193,20,1354,19.0,,,,
1783856403,2026-07-12 07:40:03,22797,POL,BBO,80,1539,82,753,81.0,,,,
1783856424,2026-07-12 07:40:24,22776,KUH,BBO,19,100,20,1354,19.5,,,,
1783856430,2026-07-12 07:40:30,22770,POL,BBO,80,1539,81,100,80.5,,,,
1783856457,2026-07-12 07:40:57,22743,KUH,BBO,18,193,20,1354,19.0,,,,
1783856460,2026-07-12 07:41:00,22740,POL,BBO,80,1539,82,753,81.0,,,,
1783856478,2026-07-12 07:41:18,22722,KUH,BBO,19,100,20,1354,19.5,,,,
1783856490,2026-07-12 07:41:30,22710,POL,BBO,80,1539,81,100,80.5,,,,
1783856518,2026-07-12 07:41:58,22682,KUH,BBO,18,193,20,1354,19.0,,,,
1783856522,2026-07-12 07:42:02,22678,POL,BBO,80,1539,82,753,81.0,,,,
1783856537,2026-07-12 07:42:17,22663,KUH,BBO,19,100,20,1354,19.5,,,,
1783856550,2026-07-12 07:42:30,22650,POL,BBO,80,1539,81,100,80.5,,,,
1783856579,2026-07-12 07:42:59,22621,KUH,BBO,18,193,20,1354,19.0,,,,
1783856585,2026-07-12 07:43:05,22615,POL,BBO,80,1539,82,753,81.0,,,,
1783856597,2026-07-12 07:43:17,22603,KUH,BBO,19,100,20,1354,19.5,,,,
1783856610,2026-07-12 07:43:30,22590,POL,BBO,80,1539,81,100,80.5,,,,
1783856638,2026-07-12 07:43:58,22562,KUH,BBO,18,193,20,1354,19.0,,,,
1783856642,2026-07-12 07:44:02,22558,POL,BBO,80,1539,82,753,81.0,,,,
1783856657,2026-07-12 07:44:17,22543,KUH,BBO,19,100,20,1354,19.5,,,,
1783856670,2026-07-12 07:44:30,22530,POL,BBO,80,1539,81,100,80.5,,,,
1783856699,2026-07-12 07:44:59,22501,KUH,BBO,18,193,20,1354,19.0,,,,
1783856702,2026-07-12 07:45:02,22498,POL,BBO,80,1539,82,753,81.0,,,,
1783856718,2026-07-12 07:45:18,22482,KUH,BBO,19,100,20,1354,19.5,,,,
1783856730,2026-07-12 07:45:30,22470,POL,BBO,80,1539,81,100,80.5,,,,
1783856758,2026-07-12 07:45:58,22442,KUH,BBO,18,193,20,1354,19.0,,,,
1783856762,2026-07-12 07:46:02,22438,POL,BBO,80,1539,82,753,81.0,,,,
1783856778,2026-07-12 07:46:18,22422,KUH,BBO,19,100,20,1354,19.5,,,,
1783856791,2026-07-12 07:46:31,22409,POL,BBO,80,1539,81,100,80.5,,,,
1783856818,2026-07-12 07:46:58,22382,KUH,BBO,18,193,20,1354,19.0,,,,
1783856821,2026-07-12 07:47:01,22379,POL,BBO,80,1539,82,753,81.0,,,,
1783856838,2026-07-12 07:47:18,22362,KUH,BBO,19,100,20,1354,19.5,,,,
1783856852,2026-07-12 07:47:32,22348,POL,BBO,80,1539,81,100,80.5,,,,
1783856878,2026-07-12 07:47:58,22322,KUH,BBO,18,193,20,1354,19.0,,,,
1783856881,2026-07-12 07:48:01,22319,POL,BBO,80,1539,82,753,81.0,,,,
1783856898,2026-07-12 07:48:18,22302,KUH,BBO,19,100,20,1354,19.5,,,,
1783856911,2026-07-12 07:48:31,22289,POL,BBO,80,1539,81,100,80.5,,,,
1783856938,2026-07-12 07:48:58,22262,KUH,BBO,18,193,20,1354,19.0,,,,
1783856942,2026-07-12 07:49:02,22258,POL,BBO,80,1539,82,753,81.0,,,,
1783856957,2026-07-12 07:49:17,22243,KUH,BBO,19,100,20,1354,19.5,,,,
1783856971,2026-07-12 07:49:31,22229,POL,BBO,80,1539,81,100,80.5,,,,
1783856999,2026-07-12 07:49:59,22201,KUH,BBO,18,193,20,1354,19.0,,,,
1783857002,2026-07-12 07:50:02,22198,POL,BBO,80,1539,82,753,81.0,,,,
1783857017,2026-07-12 07:50:17,22183,KUH,BBO,19,100,20,1354,19.5,,,,
1783857032,2026-07-12 07:50:32,22168,POL,BBO,80,1539,81,100,80.5,,,,
1783857059,2026-07-12 07:50:59,22141,KUH,BBO,18,193,20,1354,19.0,,,,
1783857066,2026-07-12 07:51:06,22134,POL,BBO,80,1539,82,753,81.0,,,,
1783857084,2026-07-12 07:51:24,22116,KUH,BBO,19,100,20,1354,19.5,,,,
1783857094,2026-07-12 07:51:34,22106,POL,BBO,80,1539,81,100,80.5,,,,
1783857118,2026-07-12 07:51:58,22082,KUH,BBO,18,193,20,2001,19.0,,,,
1783857124,2026-07-12 07:52:04,22076,POL,BBO,80,2258,82,753,81.0,,,,
1783857138,2026-07-12 07:52:18,22062,KUH,BBO,19,100,20,2001,19.5,,,,
1783857152,2026-07-12 07:52:32,22048,POL,BBO,80,2258,81,100,80.5,,,,
1783857180,2026-07-12 07:53:00,22020,KUH,BBO,18,193,20,2001,19.0,,,,
1783857185,2026-07-12 07:53:05,22015,POL,BBO,80,2258,82,753,81.0,,,,
1783857198,2026-07-12 07:53:18,22002,KUH,BBO,19,100,20,2001,19.5,,,,
1783857212,2026-07-12 07:53:32,21988,POL,BBO,80,2258,81,100,80.5,,,,
1783857246,2026-07-12 07:54:06,21954,KUH,BBO,18,193,20,2001,19.0,,,,
1783857249,2026-07-12 07:54:09,21951,POL,BBO,80,2258,82,753,81.0,,,,
1783857258,2026-07-12 07:54:18,21942,KUH,BBO,19,100,20,2001,19.5,,,,
1783857273,2026-07-12 07:54:33,21927,POL,BBO,80,2258,81,100,80.5,,,,
1783857298,2026-07-12 07:54:58,21902,KUH,BBO,18,193,20,2001,19.0,,,,
1783857306,2026-07-12 07:55:06,21894,POL,BBO,80,2258,82,753,81.0,,,,
1783857333,2026-07-12 07:55:33,21867,POL,BBO,80,2258,81,100,80.5,,,,
1783857335,2026-07-12 07:55:35,21865,KUH,BBO,19,100,20,2001,19.5,,,,
1783857358,2026-07-12 07:55:58,21842,KUH,BBO,18,193,20,2001,19.0,,,,
1783857365,2026-07-12 07:56:05,21835,POL,BBO,80,2258,82,753,81.0,,,,
1783857378,2026-07-12 07:56:18,21822,KUH,BBO,19,100,20,2001,19.5,,,,
1783857392,2026-07-12 07:56:32,21808,POL,BBO,80,2258,81,100,80.5,,,,
1783857419,2026-07-12 07:56:59,21781,KUH,BBO,18,193,20,2001,19.0,,,,
1783857425,2026-07-12 07:57:05,21775,POL,BBO,80,2258,82,753,81.0,,,,
1783857443,2026-07-12 07:57:23,21757,KUH,BBO,19,100,20,2001,19.5,,,,
1783857455,2026-07-12 07:57:35,21745,POL,BBO,80,2258,81,100,80.5,,,,
1783857492,2026-07-12 07:58:12,21708,KUH,BBO,18,193,20,2001,19.0,,,,
1783857494,2026-07-12 07:58:14,21706,POL,BBO,80,2258,82,767,81.0,,,,
1783857510,2026-07-12 07:58:30,21690,KUH,BBO,19,106,20,2001,19.5,,,,
1783857511,2026-07-12 07:58:31,21689,POL,BBO,80,2258,81,100,80.5,,,,
1783857538,2026-07-12 07:58:58,21662,KUH,BBO,18,193,20,2001,19.0,,,,
1783857541,2026-07-12 07:59:01,21659,POL,BBO,80,2258,82,767,81.0,,,,
1783857557,2026-07-12 07:59:17,21643,KUH,BBO,19,100,20,2001,19.5,,,,
1783857572,2026-07-12 07:59:32,21628,POL,BBO,80,2258,81,100,80.5,,,,
1783857599,2026-07-12 07:59:59,21601,KUH,BBO,18,193,20,2001,19.0,,,,
1783857614,2026-07-12 08:00:14,21586,POL,BBO,80,2258,82,767,81.0,,,,
1783857627,2026-07-12 08:00:27,21573,KUH,BBO,19,100,20,2001,19.5,,,,
1783857635,2026-07-12 08:00:35,21565,POL,BBO,80,2258,81,100,80.5,,,,
1783857675,2026-07-12 08:01:15,21525,POL,BBO,80,2258,82,753,81.0,,,,
1783857678,2026-07-12 08:01:18,21522,KUH,BBO,18,193,20,2001,19.0,,,,
1783857680,2026-07-12 08:01:20,21520,KUH,BBO,19,100,20,2001,19.5,,,,
1783857706,2026-07-12 08:01:46,21494,POL,BBO,80,2258,81,100,80.5,,,,
1783857726,2026-07-12 08:02:06,21474,POL,BBO,80,2258,82,747,81.0,,,,
1783857728,2026-07-12 08:02:08,21472,KUH,BBO,18,187,20,2001,19.0,,,,
1783857749,2026-07-12 08:02:29,21451,KUH,BBO,19,100,20,2001,19.5,,,,
1783857781,2026-07-12 08:03:01,21419,POL,BBO,80,2258,81,106,80.5,,,,
1783857782,2026-07-12 08:03:02,21418,POL,BBO,80,2258,82,767,81.0,,,,
1783857784,2026-07-12 08:03:04,21416,KUH,BBO,18,187,20,2001,19.0,,,,
1783857805,2026-07-12 08:03:25,21395,KUH,BBO,19,100,20,2001,19.5,,,,
1783857829,2026-07-12 08:03:49,21371,POL,BBO,80,2258,81,106,80.5,,,,
1783857841,2026-07-12 08:04:01,21359,KUH,BBO,18,193,20,2001,19.0,,,,
1783857850,2026-07-12 08:04:10,21350,POL,BBO,80,2258,82,767,81.0,,,,
1783857866,2026-07-12 08:04:26,21334,KUH,BBO,19,100,20,2001,19.5,,,,
1783857880,2026-07-12 08:04:40,21320,POL,BBO,80,2258,81,100,80.5,,,,
1783857912,2026-07-12 08:05:12,21288,POL,BBO,80,2258,82,747,81.0,,,,
1783857913,2026-07-12 08:05:13,21287,KUH,BBO,18,187,20,2001,19.0,,,,
1783857917,2026-07-12 08:05:17,21283,KUH,BBO,19,100,20,2001,19.5,,,,
1783857941,2026-07-12 08:05:41,21259,POL,BBO,80,2258,81,100,80.5,,,,
1783857964,2026-07-12 08:06:04,21236,KUH,BBO,18,207,20,2001,19.0,,,,
1783857965,2026-07-12 08:06:05,21235,POL,BBO,80,2258,82,767,81.0,,,,
1783857983,2026-07-12 08:06:23,21217,KUH,BBO,19,100,20,2001,19.5,,,,
1783858000,2026-07-12 08:06:40,21200,POL,BBO,80,2258,81,100,80.5,,,,
1783858019,2026-07-12 08:06:59,21181,KUH,BBO,18,193,20,2001,19.0,,,,
1783858022,2026-07-12 08:07:02,21178,POL,BBO,80,2258,82,767,81.0,,,,
1783858038,2026-07-12 08:07:18,21162,KUH,BBO,19,100,20,2001,19.5,,,,
1783858055,2026-07-12 08:07:35,21145,POL,BBO,80,2258,81,100,80.5,,,,
