ts_epoch,ts_et,t_minus_bell_s,leg,row_type,best_bid,bid_sz,best_ask,ask_sz,mid,print_price,print_size,taker_side,trade_id
1783789837,2026-07-11 17:10:37,64163,FER,BBO,6,217,94,200,50.0,,,,
1783789837,2026-07-11 17:10:37,64163,KRU,BBO,6,217,94,200,50.0,,,,
1783792295,2026-07-11 17:51:35,61705,FER,BBO,6,217,93,10,49.5,,,,
1783792295,2026-07-11 17:51:35,61705,KRU,BBO,6,217,93,10,49.5,,,,
1783794965,2026-07-11 18:36:05,59035,FER,BBO,6,217,93,10,49.5,,,,
1783795565,2026-07-11 18:46:05,58435,FER,BBO,6,217,94,200,50.0,,,,
1783795565,2026-07-11 18:46:05,58435,KRU,BBO,6,217,94,200,50.0,,,,
1783795748,2026-07-11 18:49:08,58252,FER,BBO,38,500,94,200,66.0,,,,
1783795748,2026-07-11 18:49:08,58252,FER,BBO,38,500,48,500,43.0,,,,
1783795748,2026-07-11 18:49:08,58252,KRU,BBO,52,500,94,200,73.0,,,,
1783795748,2026-07-11 18:49:08,58252,KRU,BBO,52,500,62,500,57.0,,,,
1783795773,2026-07-11 18:49:33,58227,FER,BBO,38,500,48,500,43.0,,,,
1783795773,2026-07-11 18:49:33,58227,FER,BBO,38,500,48,500,43.0,,,,
1783795773,2026-07-11 18:49:33,58227,KRU,BBO,52,500,62,500,57.0,,,,
1783795773,2026-07-11 18:49:33,58227,KRU,BBO,52,500,62,500,57.0,,,,
1783795773,2026-07-11 18:49:33,58227,KRU,BBO,52,500,62,500,57.0,,,,
1783795773,2026-07-11 18:49:33,58227,KRU,BBO,52,500,62,500,57.0,,,,
1783795774,2026-07-11 18:49:34,58226,FER,BBO,38,500,48,500,43.0,,,,
1783795774,2026-07-11 18:49:34,58226,FER,BBO,38,500,48,500,43.0,,,,
1783795774,2026-07-11 18:49:34,58226,FER,BBO,38,500,48,500,43.0,,,,
1783795774,2026-07-11 18:49:34,58226,FER,BBO,38,500,48,500,43.0,,,,
1783795808,2026-07-11 18:50:08,58192,KRU,BBO,52,500,62,500,57.0,,,,
1783795808,2026-07-11 18:50:08,58192,KRU,BBO,52,500,62,500,57.0,,,,
1783795808,2026-07-11 18:50:08,58192,KRU,BBO,52,500,62,500,57.0,,,,
1783795808,2026-07-11 18:50:08,58192,KRU,BBO,52,500,62,500,57.0,,,,
1783795808,2026-07-11 18:50:08,58192,KRU,BBO,52,500,62,500,57.0,,,,
1783795809,2026-07-11 18:50:09,58191,KRU,BBO,52,500,62,500,57.0,,,,
1783795809,2026-07-11 18:50:09,58191,KRU,BBO,52,500,62,500,57.0,,,,
1783795810,2026-07-11 18:50:10,58190,FER,BBO,38,500,48,500,43.0,,,,
1783795810,2026-07-11 18:50:10,58190,FER,BBO,38,500,48,500,43.0,,,,
1783795811,2026-07-11 18:50:11,58189,FER,BBO,38,500,48,500,43.0,,,,
1783795823,2026-07-11 18:50:23,58177,FER,BBO,38,500,48,500,43.0,,,,
1783795823,2026-07-11 18:50:23,58177,KRU,BBO,52,500,62,500,57.0,,,,
1783795823,2026-07-11 18:50:23,58177,KRU,BBO,52,500,62,500,57.0,,,,
1783795823,2026-07-11 18:50:23,58177,KRU,BBO,52,500,62,500,57.0,,,,
1783795824,2026-07-11 18:50:24,58176,FER,BBO,38,500,48,500,43.0,,,,
1783795824,2026-07-11 18:50:24,58176,KRU,BBO,52,500,62,500,57.0,,,,
1783795825,2026-07-11 18:50:25,58175,FER,BBO,38,500,48,500,43.0,,,,
1783795825,2026-07-11 18:50:25,58175,KRU,BBO,52,500,62,500,57.0,,,,
1783795826,2026-07-11 18:50:26,58174,FER,BBO,38,500,48,500,43.0,,,,
1783796570,2026-07-11 19:02:50,57430,FER,BBO,38,500,48,500,43.0,,,,
1783796570,2026-07-11 19:02:50,57430,FER,BBO,38,500,48,500,43.0,,,,
1783796570,2026-07-11 19:02:50,57430,FER,BBO,38,500,48,500,43.0,,,,
1783796570,2026-07-11 19:02:50,57430,FER,BBO,38,500,48,500,43.0,,,,
1783796570,2026-07-11 19:02:50,57430,KRU,BBO,52,500,62,500,57.0,,,,
1783796570,2026-07-11 19:02:50,57430,KRU,BBO,52,500,62,500,57.0,,,,
1783796570,2026-07-11 19:02:50,57430,KRU,BBO,52,500,62,500,57.0,,,,
1783796570,2026-07-11 19:02:50,57430,KRU,BBO,52,500,62,500,57.0,,,,
1783796572,2026-07-11 19:02:52,57428,FER,BBO,38,500,48,500,43.0,,,,
1783796572,2026-07-11 19:02:52,57428,KRU,BBO,52,500,62,500,57.0,,,,
