ts_epoch,exchange_ts,tminus_bell_s,price_cents,size,trade_id,true_print,taker_side
1783811686,2026-07-11T23:14:46.929223Z,67513.1,61,57.0,eda25481-73a6-4254-f3a0-2225f2740fd1,True,yes
1783818194,2026-07-12T01:03:14.745025Z,61005.3,61,63.0,7fe42c38-39e2-47a8-1b27-7438a68c12b9,True,yes
1783818413,2026-07-12T01:06:53.885424Z,60786.1,61,39.0,667df766-7f6e-51b8-e115-9680ae0e5239,True,yes
1783827577,2026-07-12T03:39:37.228056Z,51622.8,61,3.19,6e714714-0daa-7b04-5479-7d06424da4f9,True,yes
1783827603,2026-07-12T03:40:03.539599Z,51596.5,61,72.19,94b166ee-5b01-41f8-7a5e-2cc2642da956,True,yes
1783827603,2026-07-12T03:40:03.539599Z,51596.5,61,77.81,3b504fdf-327a-46b0-5ad2-1691f483dab5,True,yes
1783829356,2026-07-12T04:09:16.209395Z,49843.8,61,11.17,d8d247c0-1bc5-61a4-4f62-33388f708186,True,yes
1783829660,2026-07-12T04:14:20.025168Z,49540.0,61,1.59,bb18d0f0-4705-40f0-5cec-6e247bee1a62,True,yes
1783830650,2026-07-12T04:30:50.927941Z,48549.1,61,31.91,1e5e2891-7355-5db0-b0dc-5cb4b4d9057e,True,yes
1783831055,2026-07-12T04:37:35.218625Z,48144.8,61,199.45,5539eeaf-d47d-6f74-ae59-90022876535e,True,yes
1783833263,2026-07-12T05:14:23.795829Z,45936.2,61,44.31,4128a74f-e52d-5e34-6e12-c126413e031e,True,yes
1783834137,2026-07-12T05:28:57.718506Z,45062.3,60,0.42,636f5d34-322c-764f-418e-8d7edef269a0,True,no
1783834137,2026-07-12T05:28:57.718506Z,45062.3,59,34.71,07b1a3b6-e25c-7ece-7fc0-120cd81f79df,True,no
1783834163,2026-07-12T05:29:23.425511Z,45036.6,61,50.31,3adc8067-e621-7870-a25e-4d13c38a28f2,True,yes
1783834363,2026-07-12T05:32:43.330990Z,44836.7,61,44.6,6a6cbdc3-58d9-4f78-2937-61fb0a4b55e6,True,yes
1783835063,2026-07-12T05:44:23.402306Z,44136.6,61,19.47,98a7cb25-eac1-624c-d174-389b8dea10e2,True,yes
1783835063,2026-07-12T05:44:23.402306Z,44136.6,61,9.0,8c13616b-343a-67b3-c832-58d4f0667b49,True,yes
1783835063,2026-07-12T05:44:23.402306Z,44136.6,61,17.69,711682a9-b29c-6131-e154-c54465bbbe6e,True,yes
1783835934,2026-07-12T05:58:54.600207Z,43265.4,62,31.0,5a95913d-3304-7bdd-64be-25ccde940269,True,yes
1783838823,2026-07-12T06:47:03.723035Z,40376.3,62,1.57,bfa0fab3-1284-7595-4f1b-ea59bd1497fd,True,yes
1783851353,2026-07-12T10:15:53.699481Z,27846.3,62,94.26,db2331cc-a7f8-4b8b-433b-548d692063a5,True,yes
1783852467,2026-07-12T10:34:27.385766Z,26732.6,62,0.37,ea101ec9-07a4-7023-6a5e-4c9191d669d5,True,yes
1783855805,2026-07-12T11:30:05.883350Z,23394.1,62,9.5,0d83cb36-dc38-678b-2593-8d940fae16b1,True,yes
1783857975,2026-07-12T12:06:15.778634Z,21224.2,62,12.9,bc8dd7b1-f148-49df-2e3c-91ef0ef0a1e1,True,yes
1783858595,2026-07-12T12:16:35.590756Z,20604.4,61,31.0,96f40cfd-4997-7c29-e607-5828a5600f27,True,no
1783859883,2026-07-12T12:38:03.524652Z,19316.5,62,7.0,27d92410-ec04-5b23-5569-556805647f21,True,yes
1783860681,2026-07-12T12:51:21.142072Z,18518.9,62,45.0,93aa6c4b-139c-6bdb-d784-2483026c4d2d,True,yes
1783861069,2026-07-12T12:57:49.904904Z,18130.1,62,31.0,bc923e2c-2dd4-517f-6268-6949146693b5,True,yes
1783861477,2026-07-12T13:04:37.221921Z,17722.8,62,31.42,6b4d6861-ac18-55d7-8db8-fb8f6dee3a41,True,yes
1783864018,2026-07-12T13:46:58.014410Z,15182.0,62,6.0,acd9d50c-13b4-55c3-a6be-aff60d7447b5,True,yes
1783864244,2026-07-12T13:50:44.252483Z,14955.7,62,1.0,1b8fd8cd-d2c8-5eaf-16c3-9fec8478c80d,True,yes
1783864446,2026-07-12T13:54:06.492352Z,14753.5,62,1.0,30ef529d-fbf0-6647-2bd1-5534e9d4e2c9,True,yes
1783864702,2026-07-12T13:58:22.135578Z,14497.9,62,7.85,bbb49f85-f6d0-57af-c5e1-40bc32e890c5,True,yes
1783865167,2026-07-12T14:06:07.945667Z,14032.1,62,4.7,0bbe4211-e4a8-612f-457c-7fb1916b0d4d,True,yes
1783865773,2026-07-12T14:16:13.521422Z,13426.5,62,39.27,4e005fb9-676c-7cc3-f07e-114c59bc3995,True,yes
1783866438,2026-07-12T14:27:18.324487Z,12761.7,62,66.0,3c6bbf43-33d0-7543-5167-14e751ea6675,True,yes
1783867057,2026-07-12T14:37:37.078922Z,12142.9,62,3.0,8aaf5086-9650-6c9f-7188-591c53919195,True,yes
1783867344,2026-07-12T14:42:24.197507Z,11855.8,62,123.0,b29a7a26-7a60-50f3-5947-801138d3f419,True,yes
1783867634,2026-07-12T14:47:14.932623Z,11565.1,61,4.0,c217608a-2373-6393-3b8c-76084bed8962,True,no
1783867634,2026-07-12T14:47:14.932623Z,11565.1,61,5.0,ad5517f2-d9ab-689f-0631-23e8b61e7b8c,True,no
1783867634,2026-07-12T14:47:14.932623Z,11565.1,61,360.0,0196648e-647d-66d0-3514-ef33cbb4dd11,True,no
1783867679,2026-07-12T14:47:59.253911Z,11520.7,61,12.0,c3827fd7-59a7-7698-7e6c-4b18dfbeb712,True,yes
1783867833,2026-07-12T14:50:33.960147Z,11366.0,61,15.95,ab64cf48-5ecf-7c5c-b69d-a9be65793c36,True,yes
1783867879,2026-07-12T14:51:19.504997Z,11320.5,60,39.0,d1bf4ebf-44e9-696f-36bf-ff1f6fc54319,True,no
1783867879,2026-07-12T14:51:19.504997Z,11320.5,60,262.0,bf05a0c8-4558-66ed-02c9-ce7d3a38e0d3,True,no
1783867879,2026-07-12T14:51:19.504997Z,11320.5,60,222.0,bb284727-fc45-6d3a-155c-15fe3e05ecc4,True,no
1783867879,2026-07-12T14:51:19.504997Z,11320.5,60,941.27,9264491f-53b7-68ea-22f1-05e5f1f1d05a,True,no
1783867879,2026-07-12T14:51:19.504997Z,11320.5,60,96.0,353f1231-0a75-6348-3377-8bf0cea50fd7,True,no
1783867893,2026-07-12T14:51:33.672118Z,11306.3,60,9.71,6be9b5e3-5bbb-44cc-ba02-9a1b56bbdf02,True,yes
1783868060,2026-07-12T14:54:20.668434Z,11139.3,60,8.0,b0dc731e-9f27-50cc-a995-07e3cea173ca,True,yes
1783868291,2026-07-12T14:58:11.851063Z,10908.1,60,16.0,8ba6d89e-7d7b-5ef0-df8b-cb66dfc51836,True,yes
1783868448,2026-07-12T15:00:48.597599Z,10751.4,61,3.98,5a359540-b06a-4bd4-f283-891b62fbe149,True,yes
1783868459,2026-07-12T15:00:59.017589Z,10741.0,61,47.86,8ac12649-d05e-5fb4-309c-8716409af119,True,yes
1783868474,2026-07-12T15:01:14.059642Z,10725.9,59,46.84,c605c5ac-8f2b-4078-19f2-1ec3680ef5ce,True,no
1783868549,2026-07-12T15:02:29.028717Z,10651.0,61,12.76,683d7f5b-4972-78ec-192d-2d03bac2342d,True,yes
1783868553,2026-07-12T15:02:33.083707Z,10646.9,61,7.97,1a75a006-4eea-5800-4285-e33aad9e4c95,True,yes
1783868577,2026-07-12T15:02:57.702140Z,10622.3,61,7.67,0f434912-1d52-545c-5422-7ba1a6640e65,True,yes
1783868646,2026-07-12T15:04:06.353506Z,10553.6,61,79.78,b0512ca0-3442-53d4-2f47-3439921c2035,True,yes
