ts_epoch,ts_et,bid_1,bid_1_sz,ask_1,ask_1_sz,bid_depth_5,ask_depth_5
1783864748,2026-07-12 09:59:08 AM,35,9043.0,36,5.0,46453.0,40931.0
1783864748,2026-07-12 09:59:08 AM,35,9043.0,36,10.0,42953.0,40918.0
1783864748,2026-07-12 09:59:08 AM,35,9043.0,36,60.0,42953.0,40944.0
1783864748,2026-07-12 09:59:08 AM,35,9043.0,36,84.0,42953.0,40968.0
1783864749,2026-07-12 09:59:09 AM,35,9043.0,36,5.0,46453.0,40931.0
1783864749,2026-07-12 09:59:09 AM,35,20461.0,36,5.0,57871.0,40961.0
1783864749,2026-07-12 09:59:09 AM,35,20461.0,37,574.0,57871.0,55497.0
1783864749,2026-07-12 09:59:09 AM,36,5921.0,37,574.0,50240.0,55497.0
1783864749,2026-07-12 09:59:09 AM,36,7177.0,37,574.0,50140.0,55497.0
1783864749,2026-07-12 09:59:09 AM,36,22733.0,37,524.0,65701.0,55447.0
1783864749,2026-07-12 09:59:09 AM,36,22733.0,37,574.0,65701.0,55497.0
1783864749,2026-07-12 09:59:09 AM,36,22833.0,37,500.0,55897.0,61107.0
1783864749,2026-07-12 09:59:09 AM,36,22833.0,37,524.0,55902.0,61147.0
1783864749,2026-07-12 09:59:09 AM,36,24333.0,37,500.0,57397.0,61148.0
1783864749,2026-07-12 09:59:09 AM,36,24338.0,37,500.0,57402.0,61148.0
1783864749,2026-07-12 09:59:09 AM,36,24538.0,37,500.0,57602.0,61148.0
1783864750,2026-07-12 09:59:10 AM,36,24538.0,38,12026.0,57617.0,64846.0
1783864750,2026-07-12 09:59:10 AM,36,24543.0,38,12026.0,57622.0,65346.0
1783864750,2026-07-12 09:59:10 AM,37,100.0,38,12026.0,56137.0,65346.0
1783864750,2026-07-12 09:59:10 AM,37,128.0,38,12026.0,56199.0,65346.0
1783864750,2026-07-12 09:59:10 AM,37,151.0,38,12026.0,54961.0,65346.0
1783864750,2026-07-12 09:59:10 AM,37,7494.0,38,12026.0,62304.0,65346.0
1783864750,2026-07-12 09:59:10 AM,37,7494.0,38,12031.0,62299.0,65351.0
1783864750,2026-07-12 09:59:10 AM,37,7499.0,38,12031.0,62299.0,65351.0
1783864750,2026-07-12 09:59:10 AM,37,7499.0,38,12036.0,62294.0,65356.0
1783864750,2026-07-12 09:59:10 AM,37,8655.0,38,12036.0,63450.0,65356.0
1783864750,2026-07-12 09:59:10 AM,37,20073.0,38,11977.0,67964.0,68787.0
1783864750,2026-07-12 09:59:10 AM,37,20073.0,38,11982.0,67964.0,68792.0
1783864750,2026-07-12 09:59:10 AM,37,20073.0,38,12016.0,67964.0,68826.0
1783864750,2026-07-12 09:59:10 AM,37,20073.0,38,12026.0,68164.0,68836.0
1783864750,2026-07-12 09:59:10 AM,37,20073.0,38,12036.0,68164.0,68846.0
1783864750,2026-07-12 09:59:10 AM,37,20078.0,38,11942.0,67969.0,68832.0
1783864750,2026-07-12 09:59:10 AM,37,20078.0,38,11947.0,67969.0,68787.0
1783864750,2026-07-12 09:59:10 AM,37,20078.0,38,11957.0,67969.0,68767.0
1783864750,2026-07-12 09:59:10 AM,37,20078.0,38,11967.0,67969.0,68777.0
1783864750,2026-07-12 09:59:10 AM,37,20078.0,38,11977.0,67969.0,68787.0
1783864751,2026-07-12 09:59:11 AM,37,20073.0,38,11942.0,66889.0,68842.0
1783864752,2026-07-12 09:59:12 AM,37,20073.0,38,16992.0,90266.0,97856.0
1783864758,2026-07-12 09:59:18 AM,37,20173.0,38,16992.0,96589.0,129470.0
1783864761,2026-07-12 09:59:21 AM,37,20173.0,38,20657.0,93070.0,139723.0
1783864768,2026-07-12 09:59:28 AM,37,20158.0,38,16992.0,95700.0,179439.0
1783864773,2026-07-12 09:59:33 AM,37,6.0,38,11942.0,21644.0,103395.0
1783864773,2026-07-12 09:59:33 AM,37,6.0,38,16992.0,21644.0,108445.0
1783864773,2026-07-12 09:59:33 AM,37,1162.0,38,16992.0,32900.0,118279.0
1783864773,2026-07-12 09:59:33 AM,37,1246.0,38,16992.0,32884.0,118279.0
1783864773,2026-07-12 09:59:33 AM,37,1346.0,38,16992.0,32984.0,118249.0
1783864773,2026-07-12 09:59:33 AM,37,1369.0,38,16992.0,33007.0,118249.0
1783864773,2026-07-12 09:59:33 AM,37,1397.0,38,16992.0,65338.0,118249.0
1783864773,2026-07-12 09:59:33 AM,37,8740.0,38,16992.0,47619.0,128342.0
1783864773,2026-07-12 09:59:33 AM,37,8740.0,38,19396.0,48653.0,140808.0
1783864773,2026-07-12 09:59:33 AM,37,20158.0,38,16992.0,60071.0,138404.0
1783864775,2026-07-12 09:59:35 AM,37,6.0,38,11442.0,27591.0,51229.0
1783864775,2026-07-12 09:59:35 AM,37,6.0,38,11942.0,18227.0,51229.0
1783864776,2026-07-12 09:59:36 AM,37,6.0,38,11442.0,27619.0,51029.0
1783864776,2026-07-12 09:59:36 AM,37,6.0,38,11642.0,27394.0,51199.0
1783864777,2026-07-12 09:59:37 AM,37,6.0,38,24.0,13250.0,28383.0
1783864777,2026-07-12 09:59:37 AM,37,6.0,38,74.0,13220.0,28233.0
1783864777,2026-07-12 09:59:37 AM,37,6.0,38,11442.0,27594.0,39631.0
1783864777,2026-07-12 09:59:37 AM,37,6.0,38,11642.0,27394.0,39831.0
1783864778,2026-07-12 09:59:38 AM,37,6.0,38,24.0,13145.0,28233.0
1783864778,2026-07-12 09:59:38 AM,37,6.0,38,74.0,13145.0,28508.0
1783864778,2026-07-12 09:59:38 AM,37,6.0,39,50.0,13145.0,28484.0
1783864778,2026-07-12 09:59:38 AM,37,6.0,39,74.0,13120.0,28508.0
1783864778,2026-07-12 09:59:38 AM,37,6.0,39,79.0,13145.0,28513.0
1783864778,2026-07-12 09:59:38 AM,37,6.0,39,84.0,13145.0,28475.0
1783864778,2026-07-12 09:59:38 AM,37,11.0,39,84.0,13157.0,28518.0
1783864778,2026-07-12 09:59:38 AM,37,11.0,39,89.0,13157.0,28523.0
1783864779,2026-07-12 09:59:39 AM,37,11.0,39,84.0,13157.0,28488.0
1783864779,2026-07-12 09:59:39 AM,37,16.0,39,84.0,13162.0,28488.0
1783864779,2026-07-12 09:59:39 AM,37,21.0,39,74.0,18217.0,38638.0
1783864779,2026-07-12 09:59:39 AM,37,21.0,39,79.0,18217.0,38613.0
1783864779,2026-07-12 09:59:39 AM,37,21.0,39,84.0,18217.0,38108.0
1783864780,2026-07-12 09:59:40 AM,37,21.0,39,74.0,18217.0,38813.0
1783864783,2026-07-12 09:59:43 AM,38,400.0,39,74.0,814.0,38813.0
1783864784,2026-07-12 09:59:44 AM,38,400.0,39,24.0,1614.0,28713.0
1783864784,2026-07-12 09:59:44 AM,38,400.0,39,74.0,1214.0,38813.0
1783864784,2026-07-12 09:59:44 AM,38,400.0,40,50.0,1614.0,59171.0
1783864784,2026-07-12 09:59:44 AM,38,400.0,40,74.0,1614.0,45695.0
1783864784,2026-07-12 09:59:44 AM,39,100.0,40,74.0,1511.0,45665.0
1783864784,2026-07-12 09:59:44 AM,39,6587.0,40,50.0,7991.0,45641.0
1783864784,2026-07-12 09:59:44 AM,39,6587.0,40,74.0,8003.0,45465.0
1783864784,2026-07-12 09:59:44 AM,39,6615.0,40,50.0,8019.0,45641.0
1783864784,2026-07-12 09:59:44 AM,39,6615.0,41,12198.0,8014.0,66166.0
1783864784,2026-07-12 09:59:44 AM,39,6615.0,41,12208.0,8014.0,66176.0
1783864784,2026-07-12 09:59:44 AM,39,6615.0,41,12218.0,8014.0,66186.0
1783864784,2026-07-12 09:59:44 AM,40,100.0,41,12218.0,7981.0,66186.0
1783864784,2026-07-12 09:59:44 AM,40,100.0,41,12223.0,7981.0,66191.0
1783864784,2026-07-12 09:59:44 AM,40,123.0,41,12223.0,7976.0,66191.0
1783864784,2026-07-12 09:59:44 AM,40,151.0,41,11648.0,7844.0,65656.0
1783864784,2026-07-12 09:59:44 AM,40,151.0,41,11658.0,7844.0,66126.0
1783864784,2026-07-12 09:59:44 AM,40,151.0,41,11663.0,7844.0,66131.0
1783864784,2026-07-12 09:59:44 AM,40,151.0,41,11673.0,7844.0,66141.0
1783864784,2026-07-12 09:59:44 AM,40,151.0,41,11678.0,7844.0,66146.0
1783864784,2026-07-12 09:59:44 AM,40,151.0,41,11683.0,7844.0,66151.0
1783864784,2026-07-12 09:59:44 AM,40,151.0,41,11688.0,7844.0,66156.0
1783864784,2026-07-12 09:59:44 AM,40,151.0,41,11728.0,7844.0,66196.0
1783864784,2026-07-12 09:59:44 AM,40,151.0,41,11733.0,7854.0,65701.0
1783864784,2026-07-12 09:59:44 AM,40,151.0,41,11738.0,7844.0,66206.0
1783864784,2026-07-12 09:59:44 AM,40,151.0,41,12148.0,7844.0,66176.0
1783864784,2026-07-12 09:59:44 AM,40,151.0,41,12223.0,7904.0,66191.0
1783864784,2026-07-12 09:59:44 AM,40,151.0,41,12233.0,7854.0,66201.0
1783864786,2026-07-12 09:59:46 AM,40,151.0,41,12128.0,8144.0,66156.0
1783864787,2026-07-12 09:59:47 AM,40,100.0,41,12128.0,15940.0,73267.0
1783864787,2026-07-12 09:59:47 AM,40,123.0,41,12123.0,14720.0,73219.0
1783864787,2026-07-12 09:59:47 AM,40,123.0,41,12128.0,14692.0,66186.0
1783864787,2026-07-12 09:59:47 AM,40,6202.0,41,12123.0,20799.0,69819.0
1783864787,2026-07-12 09:59:47 AM,40,17620.0,41,12123.0,32217.0,69819.0
1783864787,2026-07-12 09:59:47 AM,40,18763.0,41,12123.0,33360.0,69819.0
1783864788,2026-07-12 09:59:48 AM,40,18763.0,41,12118.0,68819.0,52760.0
1783864788,2026-07-12 09:59:48 AM,40,18763.0,41,12123.0,50822.0,69819.0
1783864788,2026-07-12 09:59:48 AM,40,18963.0,41,12118.0,69019.0,64325.0
1783864790,2026-07-12 09:59:50 AM,40,23328.0,41,11918.0,75384.0,63755.0
1783864790,2026-07-12 09:59:50 AM,40,23328.0,41,12118.0,75384.0,63955.0
1783864791,2026-07-12 09:59:51 AM,40,23328.0,41,11918.0,85218.0,63955.0
1783864791,2026-07-12 09:59:51 AM,40,23328.0,41,16968.0,95318.0,78839.0
1783864792,2026-07-12 09:59:52 AM,40,23328.0,41,5550.0,101652.0,72441.0
1783864792,2026-07-12 09:59:52 AM,40,23328.0,41,5574.0,101652.0,72465.0
1783864792,2026-07-12 09:59:52 AM,40,23328.0,41,5624.0,101652.0,72515.0
1783864792,2026-07-12 09:59:52 AM,40,23328.0,41,17042.0,108228.0,86182.0
1783864793,2026-07-12 09:59:53 AM,40,23328.0,41,5624.0,108228.0,71128.0
1783864793,2026-07-12 09:59:53 AM,40,23328.0,41,17042.0,108228.0,82546.0
1783864794,2026-07-12 09:59:54 AM,40,23328.0,41,5624.0,108228.0,74699.0
1783864794,2026-07-12 09:59:54 AM,40,23328.0,41,17042.0,108228.0,86117.0
1783864795,2026-07-12 09:59:55 AM,40,23328.0,41,5624.0,108228.0,76755.0
1783864795,2026-07-12 09:59:55 AM,40,23328.0,41,17042.0,108228.0,90022.0
1783864796,2026-07-12 09:59:56 AM,40,23328.0,41,5124.0,108228.0,78134.0
1783864796,2026-07-12 09:59:56 AM,40,23328.0,41,5606.0,108228.0,78586.0
1783864796,2026-07-12 09:59:56 AM,40,23328.0,41,16542.0,108228.0,90022.0
1783864796,2026-07-12 09:59:56 AM,40,23328.0,41,17024.0,108228.0,90004.0
1783864796,2026-07-12 09:59:56 AM,40,23328.0,41,17042.0,108228.0,90022.0
1783864797,2026-07-12 09:59:57 AM,40,23328.0,41,5124.0,108228.0,78604.0
1783864797,2026-07-12 09:59:57 AM,40,23328.0,41,16542.0,108228.0,90052.0
1783864798,2026-07-12 09:59:58 AM,40,23328.0,41,5124.0,108128.0,80262.0
1783864798,2026-07-12 09:59:58 AM,40,23328.0,41,16542.0,108228.0,90042.0
1783864798,2026-07-12 09:59:58 AM,40,23428.0,41,5124.0,108228.0,80262.0
1783864798,2026-07-12 09:59:58 AM,40,23428.0,41,16542.0,108228.0,91670.0
1783864799,2026-07-12 09:59:59 AM,40,23428.0,41,5124.0,108228.0,80252.0
1783864799,2026-07-12 09:59:59 AM,40,23428.0,41,16542.0,108228.0,91670.0
1783864800,2026-07-12 10:00:00 AM,40,23428.0,41,5124.0,108228.0,80252.0
1783864800,2026-07-12 10:00:00 AM,40,23428.0,41,16542.0,108228.0,91670.0
1783864801,2026-07-12 10:00:01 AM,40,23428.0,41,5074.0,108228.0,103068.0
1783864801,2026-07-12 10:00:01 AM,40,23428.0,41,5124.0,108228.0,80272.0
1783864805,2026-07-12 10:00:05 AM,40,23428.0,41,5074.0,111582.0,136613.0
1783864830,2026-07-12 10:00:30 AM,39,78.0,45,16313.0,56116.0,81826.0
1783864839,2026-07-12 10:00:39 AM,39,78.0,44,20.0,56116.0,58794.0
1783864839,2026-07-12 10:00:39 AM,39,78.0,44,70.0,56116.0,58615.0
1783864839,2026-07-12 10:00:39 AM,39,78.0,44,270.0,56116.0,58815.0
1783864842,2026-07-12 10:00:42 AM,41,400.0,44,70.0,1406.0,58815.0
1783864842,2026-07-12 10:00:42 AM,42,400.0,44,50.0,2300.0,38881.0
1783864842,2026-07-12 10:00:42 AM,42,400.0,44,70.0,1551.0,58815.0
1783864842,2026-07-12 10:00:42 AM,42,500.0,44,50.0,2273.0,35211.0
1783864842,2026-07-12 10:00:42 AM,42,523.0,44,50.0,8173.0,35381.0
1783864842,2026-07-12 10:00:42 AM,43,100.0,44,50.0,11298.0,35401.0
1783864842,2026-07-12 10:00:42 AM,43,200.0,44,50.0,28051.0,37685.0
1783864842,2026-07-12 10:00:42 AM,43,200.0,45,11083.0,33951.0,53681.0
1783864842,2026-07-12 10:00:42 AM,44,3277.0,45,11083.0,33228.0,53681.0
1783864842,2026-07-12 10:00:42 AM,44,3300.0,45,11083.0,72811.0,40629.0
1783864843,2026-07-12 10:00:43 AM,44,3400.0,45,11083.0,72911.0,40629.0
1783864843,2026-07-12 10:00:43 AM,44,3600.0,45,11083.0,73111.0,40629.0
1783864843,2026-07-12 10:00:43 AM,44,3600.0,45,11133.0,74911.0,40679.0
1783864843,2026-07-12 10:00:43 AM,44,15018.0,45,11133.0,86329.0,40679.0
1783864843,2026-07-12 10:00:43 AM,44,16255.0,45,11133.0,76148.0,40679.0
1783864843,2026-07-12 10:00:43 AM,44,20868.0,45,11113.0,80761.0,53236.0
1783864843,2026-07-12 10:00:43 AM,44,20868.0,45,11133.0,80761.0,51190.0
1783864844,2026-07-12 10:00:44 AM,44,20868.0,45,11113.0,90167.0,56572.0
1783864846,2026-07-12 10:00:46 AM,44,20868.0,45,500.0,73567.0,45661.0
1783864846,2026-07-12 10:00:46 AM,44,20868.0,45,550.0,73567.0,45759.0
1783864846,2026-07-12 10:00:46 AM,44,25868.0,45,500.0,78567.0,45661.0
1783864846,2026-07-12 10:00:46 AM,44,25868.0,46,12208.0,79367.0,45487.0
1783864846,2026-07-12 10:00:46 AM,44,26068.0,46,12208.0,79567.0,45487.0
1783864846,2026-07-12 10:00:46 AM,45,5900.0,46,12008.0,80761.0,45787.0
1783864846,2026-07-12 10:00:46 AM,45,5900.0,46,12208.0,80761.0,45987.0
1783864846,2026-07-12 10:00:46 AM,45,6000.0,46,12008.0,75733.0,45987.0
1783864846,2026-07-12 10:00:46 AM,45,7137.0,46,12008.0,75633.0,45987.0
1783864846,2026-07-12 10:00:46 AM,45,7237.0,46,12008.0,75733.0,45987.0
1783864846,2026-07-12 10:00:46 AM,45,7237.0,46,12058.0,75733.0,46037.0
1783864848,2026-07-12 10:00:48 AM,45,7237.0,46,17108.0,85833.0,60921.0
1783864868,2026-07-12 10:01:08 AM,45,7237.0,46,21387.0,89139.0,69999.0
1783864868,2026-07-12 10:01:08 AM,45,7265.0,46,21387.0,89167.0,104253.0
1783864869,2026-07-12 10:01:09 AM,45,7265.0,46,21392.0,89167.0,137803.0
1783864870,2026-07-12 10:01:10 AM,45,7265.0,46,21397.0,89167.0,137808.0
1783864871,2026-07-12 10:01:11 AM,45,7265.0,46,20036.0,89167.0,140760.0
1783864878,2026-07-12 10:01:18 AM,43,66.0,45,5.0,47768.0,17115.0
1783864879,2026-07-12 10:01:19 AM,43,71.0,45,5.0,47773.0,17115.0
1783864881,2026-07-12 10:01:21 AM,41,11769.0,43,3345.0,52698.0,50437.0
1783864881,2026-07-12 10:01:21 AM,41,11769.0,43,14763.0,52798.0,61855.0
1783864881,2026-07-12 10:01:21 AM,42,100.0,43,3345.0,37542.0,50437.0
1783864881,2026-07-12 10:01:21 AM,42,100.0,43,14763.0,49080.0,61855.0
1783864881,2026-07-12 10:01:21 AM,42,105.0,43,3345.0,37549.0,50437.0
1783864881,2026-07-12 10:01:21 AM,42,128.0,43,3345.0,35240.0,26498.0
1783864881,2026-07-12 10:01:21 AM,42,133.0,43,3345.0,37544.0,50437.0
1783864881,2026-07-12 10:01:21 AM,42,151.0,43,2795.0,35263.0,15035.0
1783864881,2026-07-12 10:01:21 AM,42,151.0,43,2845.0,35263.0,15085.0
1783864881,2026-07-12 10:01:21 AM,42,151.0,44,10412.0,35263.0,12853.0
1783864881,2026-07-12 10:01:21 AM,42,156.0,43,2845.0,35268.0,14580.0
1783864881,2026-07-12 10:01:21 AM,42,156.0,43,3345.0,19597.0,40607.0
1783864881,2026-07-12 10:01:21 AM,42,161.0,43,3345.0,34413.0,26498.0
1783864881,2026-07-12 10:01:21 AM,43,5.0,44,6341.0,34008.0,7782.0
1783864881,2026-07-12 10:01:21 AM,43,5.0,44,6841.0,33908.0,8282.0
1783864881,2026-07-12 10:01:21 AM,43,5.0,44,10412.0,34208.0,12853.0
1783864881,2026-07-12 10:01:21 AM,43,10.0,44,6341.0,34163.0,22657.0
1783864881,2026-07-12 10:01:21 AM,43,15.0,44,6341.0,34140.0,22735.0
1783864881,2026-07-12 10:01:21 AM,43,43.0,44,6341.0,34168.0,22735.0
1783864881,2026-07-12 10:01:21 AM,43,66.0,44,400.0,34168.0,2018.0
1783864881,2026-07-12 10:01:21 AM,43,66.0,44,6341.0,35278.0,7959.0
1783864881,2026-07-12 10:01:21 AM,43,71.0,44,400.0,34173.0,1465.0
1783864881,2026-07-12 10:01:21 AM,43,71.0,45,5.0,47773.0,27465.0
1783864881,2026-07-12 10:01:21 AM,43,71.0,45,405.0,47773.0,27865.0
1783864882,2026-07-12 10:01:22 AM,42,100.0,43,14763.0,49090.0,61855.0
1783864882,2026-07-12 10:01:22 AM,42,200.0,43,14763.0,49060.0,61855.0
1783864882,2026-07-12 10:01:22 AM,42,200.0,43,14768.0,49060.0,61860.0
1783864882,2026-07-12 10:01:22 AM,42,200.0,43,14773.0,52369.0,71110.0
1783864882,2026-07-12 10:01:22 AM,42,205.0,43,14768.0,54679.0,75123.0
1783864882,2026-07-12 10:01:22 AM,42,205.0,43,14773.0,51065.0,71110.0
1783864883,2026-07-12 10:01:23 AM,42,205.0,43,14768.0,54679.0,81459.0
1783864884,2026-07-12 10:01:24 AM,42,205.0,43,19818.0,74613.0,96343.0
1783864886,2026-07-12 10:01:26 AM,42,6664.0,43,19818.0,81072.0,107329.0
1783864886,2026-07-12 10:01:26 AM,42,7801.0,43,19818.0,82186.0,107329.0
1783864886,2026-07-12 10:01:26 AM,42,7824.0,43,19818.0,82209.0,107329.0
1783864890,2026-07-12 10:01:30 AM,42,7834.0,43,19818.0,88540.0,107488.0
1783864911,2026-07-12 10:01:51 AM,42,1352.0,43,17023.0,42426.0,98308.0
1783864911,2026-07-12 10:01:51 AM,42,1375.0,43,17023.0,43189.0,98228.0
1783864911,2026-07-12 10:01:51 AM,42,7834.0,43,17023.0,49648.0,98228.0
1783864911,2026-07-12 10:01:51 AM,42,7834.0,43,19818.0,62199.0,118836.0
1783864912,2026-07-12 10:01:52 AM,42,15.0,43,11973.0,12311.0,102990.0
1783864912,2026-07-12 10:01:52 AM,42,15.0,43,17023.0,17384.0,108040.0
1783864912,2026-07-12 10:01:52 AM,42,1152.0,43,17023.0,38295.0,94540.0
1783864912,2026-07-12 10:01:52 AM,42,1252.0,43,17023.0,38295.0,94540.0
1783864912,2026-07-12 10:01:52 AM,42,1352.0,43,17023.0,38432.0,94540.0
1783864913,2026-07-12 10:01:53 AM,42,15.0,43,11973.0,22354.0,59611.0
1783864914,2026-07-12 10:01:54 AM,42,15.0,43,11473.0,26703.0,36052.0
1783864914,2026-07-12 10:01:54 AM,42,15.0,43,11673.0,21503.0,36222.0
1783864914,2026-07-12 10:01:54 AM,42,15.0,43,11973.0,13684.0,49611.0
1783864915,2026-07-12 10:01:55 AM,42,15.0,43,55.0,21503.0,13404.0
1783864915,2026-07-12 10:01:55 AM,42,15.0,43,255.0,21475.0,13604.0
1783864915,2026-07-12 10:01:55 AM,42,15.0,43,11673.0,21528.0,36222.0
1783864916,2026-07-12 10:01:56 AM,42,15.0,43,55.0,25028.0,13434.0
1783864916,2026-07-12 10:01:56 AM,42,6106.0,43,5.0,31119.0,26711.0
1783864916,2026-07-12 10:01:56 AM,42,6106.0,43,55.0,31091.0,26934.0
1783864917,2026-07-12 10:01:57 AM,42,6106.0,43,5.0,46387.0,38477.0
1783864918,2026-07-12 10:01:58 AM,42,7343.0,43,5.0,18785.0,42063.0
1783864919,2026-07-12 10:01:59 AM,42,7366.0,43,5.0,62391.0,63642.0
1783864920,2026-07-12 10:02:00 AM,42,11674.0,43,5.0,72790.0,65141.0
1783864920,2026-07-12 10:02:00 AM,42,11674.0,45,321.0,72790.0,75161.0
1783864920,2026-07-12 10:02:00 AM,43,1607.0,45,321.0,69224.0,75161.0
1783864920,2026-07-12 10:02:00 AM,43,1630.0,45,321.0,69219.0,75161.0
1783864920,2026-07-12 10:02:00 AM,43,1658.0,45,170.0,69247.0,75010.0
1783864920,2026-07-12 10:02:00 AM,43,1658.0,45,320.0,69247.0,75160.0
1783864920,2026-07-12 10:02:00 AM,43,1658.0,45,321.0,69247.0,75161.0
1783864920,2026-07-12 10:02:00 AM,44,100.0,45,170.0,57937.0,74997.0
1783864920,2026-07-12 10:02:00 AM,44,123.0,45,170.0,57960.0,74997.0
1783864920,2026-07-12 10:02:00 AM,44,123.0,45,175.0,57960.0,75002.0
1783864920,2026-07-12 10:02:00 AM,44,123.0,45,4160.0,57960.0,79000.0
1783864921,2026-07-12 10:02:01 AM,44,100.0,45,4085.0,57960.0,78975.0
1783864921,2026-07-12 10:02:01 AM,44,100.0,45,4095.0,57965.0,78935.0
1783864921,2026-07-12 10:02:01 AM,44,100.0,45,4105.0,57965.0,78945.0
1783864921,2026-07-12 10:02:01 AM,44,100.0,45,4115.0,57965.0,78705.0
1783864921,2026-07-12 10:02:01 AM,44,100.0,45,4120.0,57965.0,78960.0
1783864921,2026-07-12 10:02:01 AM,44,100.0,45,4160.0,57937.0,79000.0
1783864921,2026-07-12 10:02:01 AM,44,100.0,45,4165.0,57965.0,79005.0
1783864921,2026-07-12 10:02:01 AM,44,100.0,45,4170.0,57965.0,79010.0
1783864929,2026-07-12 10:02:09 AM,45,18764.0,46,200.0,61818.0,45862.0
1783864929,2026-07-12 10:02:09 AM,45,23182.0,46,200.0,62910.0,44113.0
1783864929,2026-07-12 10:02:09 AM,45,23182.0,47,11481.0,62910.0,61206.0
1783864929,2026-07-12 10:02:09 AM,46,5786.0,47,11481.0,68296.0,61206.0
1783864929,2026-07-12 10:02:09 AM,46,5886.0,47,11481.0,68373.0,61206.0
1783864929,2026-07-12 10:02:09 AM,46,5909.0,47,11481.0,68368.0,61196.0
1783864929,2026-07-12 10:02:09 AM,46,5937.0,47,11481.0,68296.0,61136.0
1783864929,2026-07-12 10:02:09 AM,46,7074.0,47,11468.0,68196.0,61407.0
1783864929,2026-07-12 10:02:09 AM,46,7074.0,47,11481.0,68296.0,61406.0
1783864929,2026-07-12 10:02:09 AM,46,7174.0,47,11468.0,68296.0,61407.0
1783864930,2026-07-12 10:02:10 AM,46,7174.0,47,50.0,68296.0,50014.0
1783864930,2026-07-12 10:02:10 AM,46,7174.0,47,11468.0,68096.0,61407.0
1783864930,2026-07-12 10:02:10 AM,46,7174.0,48,11468.0,68296.0,55013.0
1783864930,2026-07-12 10:02:10 AM,46,7174.0,48,11618.0,68296.0,56163.0
1783864930,2026-07-12 10:02:10 AM,46,7174.0,48,11668.0,68296.0,55213.0
1783864930,2026-07-12 10:02:10 AM,47,100.0,48,11468.0,66339.0,55183.0
1783864930,2026-07-12 10:02:10 AM,47,100.0,48,16518.0,76339.0,103587.0
1783864930,2026-07-12 10:02:10 AM,47,200.0,48,16518.0,75202.0,100087.0
1783864930,2026-07-12 10:02:10 AM,47,200.0,48,21518.0,75202.0,101761.0
1783864931,2026-07-12 10:02:11 AM,47,5986.0,48,21518.0,86751.0,101761.0
1783864931,2026-07-12 10:02:11 AM,47,6009.0,48,21518.0,86774.0,101761.0
1783864931,2026-07-12 10:02:11 AM,47,7146.0,48,21518.0,87911.0,101561.0
1783864931,2026-07-12 10:02:11 AM,47,7146.0,48,21718.0,87911.0,101761.0
1783864931,2026-07-12 10:02:11 AM,47,7146.0,48,26583.0,87911.0,107651.0
1783864936,2026-07-12 10:02:16 AM,47,7146.0,48,26463.0,87911.0,122141.0
1783864936,2026-07-12 10:02:16 AM,47,7146.0,48,26583.0,82861.0,117211.0
1783864937,2026-07-12 10:02:17 AM,47,7146.0,48,26463.0,87911.0,121671.0
1783864937,2026-07-12 10:02:17 AM,47,7146.0,48,26963.0,87911.0,122151.0
1783864942,2026-07-12 10:02:22 AM,47,7100.0,48,26963.0,91224.0,169471.0
1783864951,2026-07-12 10:02:31 AM,47,7100.0,48,26863.0,91224.0,169371.0
1783864952,2026-07-12 10:02:32 AM,47,7099.0,48,26813.0,91223.0,169321.0
1783864952,2026-07-12 10:02:32 AM,47,7100.0,48,26813.0,91224.0,169321.0
1783864954,2026-07-12 10:02:34 AM,47,7099.0,48,26487.0,104557.0,182495.0
1783864954,2026-07-12 10:02:34 AM,47,7099.0,48,26512.0,104557.0,182520.0
1783864954,2026-07-12 10:02:34 AM,47,7099.0,48,26813.0,94723.0,169321.0
1783864954,2026-07-12 10:02:34 AM,47,7104.0,48,26487.0,104562.0,182495.0
1783864956,2026-07-12 10:02:36 AM,47,7109.0,48,26487.0,104562.0,182495.0
1783864956,2026-07-12 10:02:36 AM,47,7114.0,48,26487.0,104567.0,182495.0
1783864957,2026-07-12 10:02:37 AM,47,7114.0,48,30333.0,103367.0,182269.0
1783864958,2026-07-12 10:02:38 AM,47,21.0,48,21574.0,27152.0,125147.0
1783864958,2026-07-12 10:02:38 AM,47,21.0,48,21622.0,27172.0,125195.0
1783864958,2026-07-12 10:02:38 AM,47,1158.0,48,21622.0,28509.0,125195.0
1783864958,2026-07-12 10:02:38 AM,47,1210.0,48,21622.0,28561.0,125195.0
1783864958,2026-07-12 10:02:38 AM,47,1310.0,48,21622.0,53166.0,125195.0
1783864958,2026-07-12 10:02:38 AM,47,1333.0,48,21622.0,53189.0,125195.0
1783864958,2026-07-12 10:02:38 AM,47,1333.0,48,26487.0,80433.0,163751.0
1783864958,2026-07-12 10:02:38 AM,47,7114.0,48,30333.0,103367.0,182269.0
1783864958,2026-07-12 10:02:38 AM,47,7119.0,48,26487.0,103572.0,178823.0
1783864958,2026-07-12 10:02:38 AM,47,7119.0,48,30333.0,103572.0,183469.0
1783864959,2026-07-12 10:02:39 AM,47,21.0,48,16374.0,17048.0,119117.0
1783864959,2026-07-12 10:02:39 AM,47,21.0,48,16574.0,27418.0,119147.0
1783864959,2026-07-12 10:02:39 AM,47,21.0,48,21574.0,17318.0,115313.0
1783864961,2026-07-12 10:02:41 AM,47,21.0,48,16374.0,13752.0,119117.0
