ts_epoch,ts_et,bid_1,bid_1_sz,ask_1,ask_1_sz,bid_depth_5,ask_depth_5
1783828894,2026-07-12 12:01:34 AM,42,2525.0,43,1.0,8015.0,18536.0
1783829456,2026-07-12 12:10:56 AM,42,2497.0,43,1.0,7987.0,18427.0
1783829456,2026-07-12 12:10:56 AM,42,2517.0,43,1.0,8007.0,18427.0
1783829456,2026-07-12 12:10:56 AM,42,3117.0,43,1.0,8607.0,18427.0
1783829489,2026-07-12 12:11:29 AM,42,3167.0,43,1.0,9143.0,18997.0
1783830657,2026-07-12 12:30:57 AM,42,3097.0,43,35.0,8952.0,18974.0
1783830657,2026-07-12 12:30:57 AM,42,3147.0,43,1.0,9123.0,18987.0
1783830657,2026-07-12 12:30:57 AM,42,3147.0,43,35.0,9123.0,19021.0
1783830661,2026-07-12 12:31:01 AM,42,1097.0,43,35.0,5952.0,22990.0
1783830661,2026-07-12 12:31:01 AM,42,3097.0,43,35.0,7952.0,22990.0
1783830719,2026-07-12 12:31:59 AM,42,1001.0,43,35.0,8654.0,22990.0
1783830719,2026-07-12 12:31:59 AM,42,1001.0,43,296.0,8719.0,23251.0
1783830719,2026-07-12 12:31:59 AM,42,1057.0,43,35.0,8710.0,22990.0
1783830719,2026-07-12 12:31:59 AM,42,1084.0,43,35.0,8737.0,22990.0
1783830719,2026-07-12 12:31:59 AM,42,1097.0,43,35.0,8850.0,22990.0
1783830737,2026-07-12 12:32:17 AM,42,1001.0,43,296.0,8767.0,23251.0
1783830787,2026-07-12 12:33:07 AM,42,1001.0,43,350.0,8998.0,23305.0
1783831052,2026-07-12 12:37:32 AM,42,1081.0,43,350.0,9078.0,23305.0
1783831575,2026-07-12 12:46:15 AM,42,1081.0,43,349.0,9078.0,23304.0
1783831639,2026-07-12 12:47:19 AM,42,1081.0,43,338.0,9078.0,23293.0
1783832389,2026-07-12 12:59:49 AM,42,1081.0,43,337.0,9078.0,23592.0
1783832389,2026-07-12 12:59:49 AM,42,1081.0,43,1337.0,9078.0,24592.0
1783832652,2026-07-12 01:04:12 AM,42,1081.0,43,1323.0,8557.0,22222.0
1783834560,2026-07-12 01:36:00 AM,42,1181.0,43,1323.0,14480.0,22740.0
1783834560,2026-07-12 01:36:00 AM,42,1281.0,43,1323.0,14580.0,22740.0
1783834560,2026-07-12 01:36:00 AM,42,1290.0,43,1323.0,14589.0,22740.0
1783835146,2026-07-12 01:45:46 AM,42,1291.0,43,1323.0,11690.0,12240.0
1783836073,2026-07-12 02:01:13 AM,42,1292.0,43,1323.0,11691.0,12240.0
1783836312,2026-07-12 02:05:12 AM,42,1292.0,43,1306.0,11691.0,12223.0
1783836312,2026-07-12 02:05:12 AM,42,1292.0,43,1316.0,11691.0,12233.0
1783836904,2026-07-12 02:15:04 AM,42,1291.0,43,1306.0,11717.0,12223.0
1783837199,2026-07-12 02:19:59 AM,42,1291.0,43,983.0,11592.0,11900.0
1783837199,2026-07-12 02:19:59 AM,42,1291.0,43,1002.0,11717.0,11919.0
1783837199,2026-07-12 02:19:59 AM,42,1291.0,43,1056.0,11717.0,11973.0
1783837199,2026-07-12 02:19:59 AM,42,1343.0,43,983.0,11644.0,11900.0
1783837199,2026-07-12 02:19:59 AM,42,1343.0,43,1059.0,11845.0,11976.0
1783837372,2026-07-12 02:22:52 AM,42,1366.0,43,1059.0,11868.0,11976.0
1783837472,2026-07-12 02:24:32 AM,42,1367.0,43,1059.0,11869.0,11976.0
1783837555,2026-07-12 02:25:55 AM,42,1344.0,43,1059.0,11846.0,11976.0
1783838115,2026-07-12 02:35:15 AM,42,1344.0,43,1054.0,11846.0,11971.0
1783839551,2026-07-12 02:59:11 AM,42,945.0,43,1054.0,11447.0,11971.0
1783839551,2026-07-12 02:59:11 AM,42,945.0,43,1454.0,11847.0,11982.0
1783839551,2026-07-12 02:59:11 AM,42,1021.0,43,1054.0,11523.0,11971.0
1783839567,2026-07-12 02:59:27 AM,42,968.0,43,1454.0,11870.0,11982.0
1783839933,2026-07-12 03:05:33 AM,42,945.0,43,1454.0,11847.0,11982.0
1783841289,2026-07-12 03:28:09 AM,42,946.0,43,1454.0,11848.0,11982.0
1783844295,2026-07-12 04:18:15 AM,42,346.0,43,1454.0,9950.0,11796.0
1783845162,2026-07-12 04:32:42 AM,42,346.0,43,479.0,8977.0,10193.0
1783845162,2026-07-12 04:32:42 AM,42,346.0,43,1343.0,9377.0,11057.0
1783845162,2026-07-12 04:32:42 AM,42,746.0,43,79.0,9377.0,9793.0
1783845162,2026-07-12 04:32:42 AM,42,746.0,43,479.0,9377.0,10193.0
1783845163,2026-07-12 04:32:43 AM,42,746.0,43,79.0,9377.0,5729.0
1783845235,2026-07-12 04:33:55 AM,42,747.0,43,79.0,9378.0,10193.0
1783845240,2026-07-12 04:34:00 AM,42,747.0,43,103.0,9378.0,10217.0
1783845240,2026-07-12 04:34:00 AM,42,770.0,43,103.0,9401.0,10217.0
1783845606,2026-07-12 04:40:06 AM,42,747.0,43,79.0,10493.0,11263.0
1783845606,2026-07-12 04:40:06 AM,42,770.0,43,79.0,10516.0,11263.0
1783845693,2026-07-12 04:41:33 AM,42,747.0,43,3.0,10493.0,9731.0
1783845693,2026-07-12 04:41:33 AM,42,825.0,43,3.0,10571.0,9731.0
1783845695,2026-07-12 04:41:35 AM,42,865.0,43,3.0,10563.0,10037.0
1783845710,2026-07-12 04:41:50 AM,42,465.0,43,3.0,10163.0,10763.0
1783845710,2026-07-12 04:41:50 AM,42,865.0,43,3.0,10563.0,6218.0
1783845710,2026-07-12 04:41:50 AM,43,400.0,43,3.0,8563.0,10363.0
1783846304,2026-07-12 04:51:44 AM,43,440.0,43,3.0,9453.0,11191.0
1783846306,2026-07-12 04:51:46 AM,43,400.0,43,3.0,9413.0,11191.0
1783846848,2026-07-12 05:00:48 AM,43,400.0,45,9348.0,9462.0,13210.0
1783847533,2026-07-12 05:12:13 AM,43,405.0,45,9348.0,9303.0,13210.0
1783847983,2026-07-12 05:19:43 AM,43,405.0,45,9349.0,9304.0,13211.0
1783848010,2026-07-12 05:20:10 AM,43,405.0,45,7066.0,6615.0,10428.0
1783848010,2026-07-12 05:20:10 AM,43,405.0,45,9349.0,7185.0,12711.0
1783848011,2026-07-12 05:20:11 AM,43,405.0,45,7066.0,6667.0,10428.0
1783848011,2026-07-12 05:20:11 AM,43,405.0,45,9349.0,6667.0,12711.0
1783848020,2026-07-12 05:20:20 AM,43,405.0,45,7066.0,9690.0,12910.0
1783848565,2026-07-12 05:29:25 AM,43,405.0,45,6988.0,9649.0,12832.0
1783848565,2026-07-12 05:29:25 AM,43,405.0,45,6989.0,9649.0,12833.0
1783848565,2026-07-12 05:29:25 AM,43,405.0,45,7066.0,9649.0,12910.0
1783848716,2026-07-12 05:31:56 AM,43,405.0,45,6988.0,10542.0,12832.0
1783848755,2026-07-12 05:32:35 AM,43,5.0,44,4464.0,10142.0,11251.0
1783848755,2026-07-12 05:32:35 AM,43,5.0,44,4864.0,10542.0,11251.0
1783848755,2026-07-12 05:32:35 AM,43,405.0,44,4464.0,10542.0,11251.0
1783848755,2026-07-12 05:32:35 AM,43,405.0,45,2443.0,10542.0,8287.0
1783848756,2026-07-12 05:32:36 AM,43,5.0,44,4864.0,10542.0,11207.0
1783848756,2026-07-12 05:32:36 AM,43,5.0,44,4909.0,10542.0,11252.0
1783848777,2026-07-12 05:32:57 AM,43,5.0,44,6397.0,10542.0,12740.0
1783849069,2026-07-12 05:37:49 AM,43,5.0,44,6437.0,7155.0,12804.0
1783849112,2026-07-12 05:38:32 AM,42,2182.0,44,6437.0,7850.0,12804.0
1783849457,2026-07-12 05:44:17 AM,42,2069.0,44,6437.0,8645.0,12921.0
1783849457,2026-07-12 05:44:17 AM,42,2082.0,44,6437.0,8658.0,12921.0
1783849978,2026-07-12 05:52:58 AM,42,2111.0,44,6437.0,8687.0,12921.0
1783850546,2026-07-12 06:02:26 AM,42,1596.0,44,6437.0,8172.0,13191.0
1783850589,2026-07-12 06:03:09 AM,42,2385.0,44,6437.0,10744.0,13153.0
1783850671,2026-07-12 06:04:31 AM,42,1596.0,44,6437.0,9166.0,13153.0
1783850671,2026-07-12 06:04:31 AM,42,2385.0,44,6437.0,10744.0,13153.0
1783850716,2026-07-12 06:05:16 AM,42,1596.0,44,6437.0,9166.0,13153.0
1783850716,2026-07-12 06:05:16 AM,42,2385.0,44,6437.0,10744.0,13153.0
1783850736,2026-07-12 06:05:36 AM,42,1596.0,44,6437.0,9955.0,13153.0
1783850954,2026-07-12 06:09:14 AM,42,2385.0,44,6437.0,9955.0,13153.0
1783850976,2026-07-12 06:09:36 AM,42,1596.0,44,6437.0,9955.0,13153.0
1783850976,2026-07-12 06:09:36 AM,42,2385.0,44,6437.0,10744.0,13153.0
1783850991,2026-07-12 06:09:51 AM,42,1596.0,44,6397.0,9914.0,13071.0
1783850991,2026-07-12 06:09:51 AM,42,1636.0,44,6397.0,10005.0,13113.0
1783850991,2026-07-12 06:09:51 AM,42,1636.0,44,6437.0,9995.0,13153.0
1783850993,2026-07-12 06:09:53 AM,42,1596.0,44,6397.0,9924.0,15071.0
1783851085,2026-07-12 06:11:25 AM,42,1570.0,44,6397.0,8904.0,15069.0
1783851085,2026-07-12 06:11:25 AM,42,1570.0,44,7450.0,6398.0,13754.0
1783851085,2026-07-12 06:11:25 AM,42,1596.0,44,6397.0,8930.0,15069.0
1783851086,2026-07-12 06:11:26 AM,42,1570.0,44,7450.0,6398.0,11754.0
1783851701,2026-07-12 06:21:41 AM,42,1527.0,44,7450.0,13027.0,17132.0
1783851701,2026-07-12 06:21:41 AM,42,1528.0,44,7450.0,13028.0,17132.0
1783851701,2026-07-12 06:21:41 AM,42,1570.0,44,7450.0,13070.0,17507.0
1783851702,2026-07-12 06:21:42 AM,42,1517.0,44,7450.0,13017.0,17132.0
1783851702,2026-07-12 06:21:42 AM,42,1526.0,44,7450.0,13026.0,17132.0
1783852017,2026-07-12 06:26:57 AM,42,1517.0,44,7450.0,13017.0,16474.0
1783852090,2026-07-12 06:28:10 AM,42,1617.0,44,7450.0,13117.0,15658.0
1783852090,2026-07-12 06:28:10 AM,42,1717.0,44,7450.0,13217.0,15658.0
1783852090,2026-07-12 06:28:10 AM,42,1731.0,44,7450.0,13231.0,15658.0
1783852432,2026-07-12 06:33:52 AM,42,1731.0,44,7490.0,13251.0,16076.0
1783852835,2026-07-12 06:40:35 AM,42,1517.0,44,7490.0,13037.0,16174.0
1783852835,2026-07-12 06:40:35 AM,42,1531.0,44,7490.0,13051.0,16552.0
1783852835,2026-07-12 06:40:35 AM,42,1631.0,44,7490.0,13151.0,16552.0
1783852885,2026-07-12 06:41:25 AM,42,1517.0,44,7490.0,10754.0,13891.0
1783852936,2026-07-12 06:42:16 AM,42,1517.0,44,7590.0,13486.0,16274.0
1783852936,2026-07-12 06:42:16 AM,42,1517.0,44,7641.0,13486.0,16325.0
1783854220,2026-07-12 07:03:40 AM,42,1517.0,44,12641.0,23487.0,21325.0
1783854404,2026-07-12 07:06:44 AM,42,1517.0,44,7641.0,13487.0,16325.0
1783854404,2026-07-12 07:06:44 AM,42,1517.0,44,12641.0,23487.0,21325.0
1783854450,2026-07-12 07:07:30 AM,42,1517.0,44,7641.0,18487.0,16325.0
1783854450,2026-07-12 07:07:30 AM,42,1517.0,44,12641.0,23487.0,21325.0
1783855160,2026-07-12 07:19:20 AM,42,1517.0,44,17641.0,23679.0,31325.0
1783857074,2026-07-12 07:51:14 AM,42,1517.0,44,12641.0,23679.0,26325.0
1783857462,2026-07-12 07:57:42 AM,42,1517.0,44,13641.0,23679.0,27325.0
1783858599,2026-07-12 08:16:39 AM,42,1517.0,44,16641.0,23679.0,31325.0
1783858841,2026-07-12 08:20:41 AM,42,624.0,44,16641.0,22786.0,36325.0
1783859221,2026-07-12 08:27:01 AM,42,624.0,44,11641.0,20503.0,34917.0
1783859616,2026-07-12 08:33:36 AM,42,624.0,44,7177.0,21286.0,32736.0
1783859666,2026-07-12 08:34:26 AM,42,578.0,43,49.0,19740.0,30840.0
1783859666,2026-07-12 08:34:26 AM,42,578.0,43,1049.0,19740.0,31840.0
1783859717,2026-07-12 08:35:17 AM,42,520.0,43,1188.0,21259.0,35443.0
1783859980,2026-07-12 08:39:40 AM,42,520.0,43,1285.0,21127.0,35540.0
1783860027,2026-07-12 08:40:27 AM,42,520.0,43,1352.0,21033.0,35607.0
1783860106,2026-07-12 08:41:46 AM,42,1476.0,43,1352.0,21989.0,35607.0
1783860239,2026-07-12 08:43:59 AM,42,520.0,43,1352.0,21033.0,31143.0
1783860239,2026-07-12 08:43:59 AM,42,1476.0,43,1352.0,21989.0,31143.0
1783860246,2026-07-12 08:44:06 AM,42,520.0,43,1352.0,21043.0,31143.0
1783860272,2026-07-12 08:44:32 AM,42,520.0,43,1241.0,21043.0,31032.0
1783860272,2026-07-12 08:44:32 AM,42,520.0,43,1303.0,21043.0,31094.0
1783860273,2026-07-12 08:44:33 AM,42,520.0,43,1241.0,21043.0,31042.0
1783860329,2026-07-12 08:45:29 AM,42,1486.0,43,1240.0,22086.0,36439.0
1783860432,2026-07-12 08:47:12 AM,42,1486.0,43,1264.0,22086.0,34729.0
1783860443,2026-07-12 08:47:23 AM,42,1509.0,43,1264.0,22109.0,33714.0
1783860513,2026-07-12 08:48:33 AM,42,1509.0,43,1153.0,22109.0,33603.0
1783860788,2026-07-12 08:53:08 AM,42,1509.0,43,1152.0,22109.0,34657.0
1783860802,2026-07-12 08:53:22 AM,42,1486.0,43,1128.0,22086.0,34633.0
1783860802,2026-07-12 08:53:22 AM,42,1509.0,43,1128.0,22109.0,34633.0
1783860823,2026-07-12 08:53:43 AM,42,520.0,43,1128.0,20130.0,33689.0
1783860823,2026-07-12 08:53:43 AM,42,1486.0,43,1128.0,22096.0,33689.0
1783860843,2026-07-12 08:54:03 AM,42,520.0,43,1128.0,20130.0,29225.0
1783860891,2026-07-12 08:54:51 AM,42,1488.0,43,1128.0,12088.0,24587.0
1783861077,2026-07-12 08:57:57 AM,42,520.0,43,1128.0,20120.0,27775.0
1783861200,2026-07-12 09:00:00 AM,42,520.0,43,825.0,16122.0,31309.0
1783861200,2026-07-12 09:00:00 AM,42,520.0,43,892.0,15909.0,31607.0
1783861200,2026-07-12 09:00:00 AM,42,520.0,43,989.0,15506.0,31704.0
1783861200,2026-07-12 09:00:00 AM,42,5543.0,43,825.0,21145.0,31309.0
1783861200,2026-07-12 09:00:00 AM,42,5543.0,43,5848.0,21115.0,34814.0
1783861201,2026-07-12 09:00:01 AM,42,120.0,43,825.0,7409.0,17146.0
1783861201,2026-07-12 09:00:01 AM,42,5143.0,43,825.0,20864.0,19381.0
1783861201,2026-07-12 09:00:01 AM,42,5143.0,43,5848.0,20804.0,34404.0
1783861201,2026-07-12 09:00:01 AM,42,5543.0,43,5848.0,21654.0,34804.0
1783861202,2026-07-12 09:00:02 AM,42,120.0,43,825.0,7409.0,17146.0
1783861219,2026-07-12 09:00:19 AM,42,5143.0,43,825.0,11067.0,19660.0
1783861237,2026-07-12 09:00:37 AM,42,5143.0,43,1139.0,15080.0,31487.0
1783861262,2026-07-12 09:01:02 AM,42,5153.0,43,1139.0,12584.0,28833.0
1783861276,2026-07-12 09:01:16 AM,42,5113.0,43,1139.0,12534.0,28752.0
1783861456,2026-07-12 09:04:16 AM,42,6106.0,43,1139.0,13497.0,29621.0
1783861542,2026-07-12 09:05:42 AM,42,6106.0,43,4347.0,15946.0,28433.0
1783861586,2026-07-12 09:06:26 AM,42,6106.0,43,70.0,16051.0,24156.0
1783861635,2026-07-12 09:07:15 AM,42,6106.0,43,90.0,16051.0,28640.0
1783861654,2026-07-12 09:07:34 AM,42,244.0,43,90.0,15212.0,26714.0
1783861657,2026-07-12 09:07:37 AM,42,1190.0,43,90.0,16158.0,26714.0
1783861662,2026-07-12 09:07:42 AM,42,6213.0,43,90.0,21181.0,28739.0
1783861704,2026-07-12 09:08:24 AM,42,6213.0,43,6145.0,16186.0,33803.0
1783861739,2026-07-12 09:08:59 AM,42,6213.0,43,6125.0,16186.0,28760.0
1783861739,2026-07-12 09:08:59 AM,42,6213.0,43,6149.0,16186.0,28784.0
1783861767,2026-07-12 09:09:27 AM,42,1190.0,43,6149.0,10065.0,28759.0
1783861768,2026-07-12 09:09:28 AM,42,1190.0,43,7149.0,15118.0,29759.0
1783861795,2026-07-12 09:09:55 AM,42,1210.0,43,7149.0,15128.0,29799.0
1783861795,2026-07-12 09:09:55 AM,42,6213.0,43,7149.0,20141.0,29759.0
1783861795,2026-07-12 09:09:55 AM,42,6233.0,43,7149.0,20179.0,29799.0
1783861797,2026-07-12 09:09:57 AM,42,1210.0,43,7149.0,14176.0,29799.0
1783861800,2026-07-12 09:10:00 AM,42,1210.0,43,7079.0,13887.0,28355.0
1783861800,2026-07-12 09:10:00 AM,42,1210.0,43,7149.0,14090.0,28425.0
1783861821,2026-07-12 09:10:21 AM,42,1210.0,43,7079.0,14924.0,28365.0
1783861824,2026-07-12 09:10:24 AM,42,1210.0,43,7149.0,15241.0,29799.0
1783861851,2026-07-12 09:10:51 AM,42,1210.0,43,7038.0,15241.0,29688.0
1783861869,2026-07-12 09:11:09 AM,42,1210.0,43,6988.0,15213.0,29638.0
1783861900,2026-07-12 09:11:40 AM,42,1210.0,43,6322.0,15213.0,28972.0
1783862057,2026-07-12 09:14:17 AM,42,1210.0,43,6372.0,15310.0,24322.0
1783862092,2026-07-12 09:14:52 AM,42,1210.0,43,6348.0,15315.0,24298.0
1783862239,2026-07-12 09:17:19 AM,42,1190.0,43,6348.0,16124.0,24258.0
1783862248,2026-07-12 09:17:28 AM,42,1190.0,43,6298.0,16096.0,24218.0
1783862298,2026-07-12 09:18:18 AM,42,1210.0,43,6298.0,16106.0,24248.0
1783862407,2026-07-12 09:20:07 AM,42,1056.0,43,6228.0,14574.0,22703.0
1783862407,2026-07-12 09:20:07 AM,42,1056.0,43,6298.0,15749.0,22874.0
1783862407,2026-07-12 09:20:07 AM,42,1110.0,43,6298.0,15803.0,22874.0
1783862407,2026-07-12 09:20:07 AM,42,1210.0,43,6298.0,15903.0,22874.0
1783862438,2026-07-12 09:20:38 AM,42,1056.0,43,6228.0,15693.0,18239.0
1783862440,2026-07-12 09:20:40 AM,42,110.0,43,5246.0,16648.0,19257.0
1783862440,2026-07-12 09:20:40 AM,42,1056.0,43,5246.0,17594.0,19257.0
1783862441,2026-07-12 09:20:41 AM,42,110.0,43,2894.0,16648.0,16905.0
1783862454,2026-07-12 09:20:54 AM,42,133.0,43,2894.0,19171.0,20905.0
1783862454,2026-07-12 09:20:54 AM,42,133.0,43,2918.0,19141.0,20929.0
1783862482,2026-07-12 09:21:22 AM,42,133.0,43,2917.0,19141.0,25193.0
1783862497,2026-07-12 09:21:37 AM,42,1119.0,43,2917.0,21627.0,22392.0
1783862497,2026-07-12 09:21:37 AM,42,1119.0,43,3865.0,21627.0,23340.0
1783862595,2026-07-12 09:23:15 AM,42,1119.0,43,3866.0,21627.0,23341.0
1783862601,2026-07-12 09:23:21 AM,42,1119.0,43,3916.0,21627.0,23391.0
1783862675,2026-07-12 09:24:35 AM,42,1099.0,43,3916.0,21050.0,23351.0
1783862715,2026-07-12 09:25:15 AM,42,1089.0,43,2023.0,15889.0,21458.0
1783862715,2026-07-12 09:25:15 AM,42,1099.0,43,2023.0,15927.0,21458.0
1783862715,2026-07-12 09:25:15 AM,42,1099.0,43,3916.0,15947.0,23351.0
1783862715,2026-07-12 09:25:15 AM,42,1109.0,43,1973.0,17970.0,11852.0
1783862715,2026-07-12 09:25:15 AM,42,1109.0,43,2023.0,15927.0,21458.0
1783862716,2026-07-12 09:25:16 AM,42,100.0,43,1025.0,16961.0,10984.0
1783862716,2026-07-12 09:25:16 AM,42,123.0,43,1025.0,16984.0,10984.0
1783862716,2026-07-12 09:25:16 AM,42,1109.0,43,1025.0,17970.0,10984.0
1783862725,2026-07-12 09:25:25 AM,42,151.0,43,74.0,17064.0,18035.0
1783862774,2026-07-12 09:26:14 AM,42,1067.0,43,6000.0,21008.0,20928.0
1783862792,2026-07-12 09:26:32 AM,42,1067.0,43,5950.0,20980.0,20878.0
1783862799,2026-07-12 09:26:39 AM,42,1044.0,43,5950.0,15287.0,18875.0
1783862799,2026-07-12 09:26:39 AM,42,1067.0,43,5950.0,15310.0,18875.0
1783862806,2026-07-12 09:26:46 AM,42,1044.0,43,5950.0,15341.0,18875.0
1783862825,2026-07-12 09:27:05 AM,42,1044.0,43,3752.0,15341.0,21101.0
1783862923,2026-07-12 09:28:43 AM,42,1044.0,43,5960.0,13224.0,22861.0
1783862974,2026-07-12 09:29:34 AM,42,100.0,43,34.0,12380.0,10159.0
1783862974,2026-07-12 09:29:34 AM,42,100.0,43,937.0,12380.0,12562.0
1783862974,2026-07-12 09:29:34 AM,42,1044.0,43,937.0,13324.0,12532.0
1783862974,2026-07-12 09:29:34 AM,42,1044.0,43,5960.0,13324.0,17555.0
1783862978,2026-07-12 09:29:38 AM,42,100.0,43,34.0,12380.0,15182.0
1783863032,2026-07-12 09:30:32 AM,42,100.0,43,10.0,11780.0,10642.0
1783863032,2026-07-12 09:30:32 AM,42,100.0,43,24.0,11780.0,10624.0
1783863032,2026-07-12 09:30:32 AM,42,100.0,43,34.0,11780.0,10644.0
1783863032,2026-07-12 09:30:32 AM,42,100.0,44,12.0,11780.0,11191.0
1783863032,2026-07-12 09:30:32 AM,42,100.0,44,20.0,11780.0,11199.0
1783863032,2026-07-12 09:30:32 AM,42,100.0,44,22.0,11780.0,11201.0
1783863032,2026-07-12 09:30:32 AM,42,100.0,44,32.0,11780.0,11211.0
1783863032,2026-07-12 09:30:32 AM,42,100.0,44,42.0,11780.0,11221.0
1783863032,2026-07-12 09:30:32 AM,42,100.0,44,52.0,11780.0,11231.0
1783863032,2026-07-12 09:30:32 AM,42,100.0,44,62.0,11780.0,11241.0
1783863032,2026-07-12 09:30:32 AM,42,100.0,44,72.0,11780.0,11251.0
1783863032,2026-07-12 09:30:32 AM,42,100.0,45,5063.0,11780.0,11754.0
1783863032,2026-07-12 09:30:32 AM,42,100.0,45,5073.0,11780.0,11764.0
1783863034,2026-07-12 09:30:34 AM,42,100.0,43,10.0,11780.0,10712.0
1783863040,2026-07-12 09:30:40 AM,42,100.0,44,50.0,11780.0,11239.0
1783863040,2026-07-12 09:30:40 AM,42,100.0,44,70.0,11780.0,11249.0
1783863040,2026-07-12 09:30:40 AM,42,100.0,44,82.0,11780.0,11261.0
1783863040,2026-07-12 09:30:40 AM,42,100.0,44,92.0,11780.0,11271.0
1783863040,2026-07-12 09:30:40 AM,42,100.0,44,102.0,11780.0,11281.0
1783863040,2026-07-12 09:30:40 AM,42,100.0,44,112.0,11780.0,11291.0
1783863040,2026-07-12 09:30:40 AM,42,100.0,44,122.0,11780.0,11301.0
1783863040,2026-07-12 09:30:40 AM,42,100.0,45,5023.0,11780.0,11595.0
1783863040,2026-07-12 09:30:40 AM,42,100.0,45,5043.0,11780.0,11615.0
1783863040,2026-07-12 09:30:40 AM,42,100.0,45,5063.0,11780.0,11110.0
