ts_et,ticker,bid,ask,mid
2026-04-17 08:41:31 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,20,85,52.5
2026-04-17 08:41:32 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,21,85,53.0
2026-04-17 08:41:32 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,22,85,53.5
2026-04-17 08:41:33 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,22,84,53.0
2026-04-17 08:41:33 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,23,84,53.5
2026-04-17 08:41:34 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,23,85,54.0
2026-04-17 08:41:35 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,24,85,54.5
2026-04-17 08:41:35 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,24,86,55.0
2026-04-17 08:41:36 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,25,86,55.5
2026-04-17 08:41:36 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,26,86,56.0
2026-04-17 08:41:37 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,26,85,55.5
2026-04-17 08:41:37 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,27,85,56.0
2026-04-17 08:41:38 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,27,86,56.5
2026-04-17 08:41:39 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,28,86,57.0
2026-04-17 08:41:39 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,29,86,57.5
2026-04-17 08:41:40 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,29,85,57.0
2026-04-17 08:41:40 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,30,85,57.5
2026-04-17 08:41:41 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,30,86,58.0
2026-04-17 08:41:42 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,86,58.5
2026-04-17 08:41:42 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,32,86,59.0
2026-04-17 08:41:43 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,32,85,58.5
2026-04-17 08:41:43 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,33,85,59.0
2026-04-17 08:41:44 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,33,86,59.5
2026-04-17 08:41:45 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,33,85,59.0
2026-04-17 08:41:45 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,33,84,58.5
2026-04-17 08:42:00 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,33,83,58.0
2026-04-17 08:42:01 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,33,82,57.5
2026-04-17 08:42:01 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,32,82,57.0
2026-04-17 08:42:01 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,6,82,44.0
2026-04-17 08:42:01 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,82,56.5
2026-04-17 08:42:02 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,81,56.0
2026-04-17 08:42:02 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,80,55.5
2026-04-17 08:42:03 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,79,55.0
2026-04-17 08:42:03 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,78,54.5
2026-04-17 08:42:04 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,77,54.0
2026-04-17 08:42:04 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,76,53.5
2026-04-17 08:42:05 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,75,53.0
2026-04-17 08:42:05 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,74,52.5
2026-04-17 08:42:06 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,73,52.0
2026-04-17 08:42:06 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,72,51.5
2026-04-17 08:42:07 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,71,51.0
2026-04-17 08:42:08 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,70,50.5
2026-04-17 08:42:08 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,69,50.0
2026-04-17 08:42:09 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,68,49.5
2026-04-17 08:42:09 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,67,49.0
2026-04-17 08:42:10 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,66,48.5
2026-04-17 08:42:10 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,65,48.0
2026-04-17 08:42:11 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,64,47.5
2026-04-17 08:42:11 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,63,47.0
2026-04-17 08:42:12 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,62,46.5
2026-04-17 08:42:12 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,61,46.0
2026-04-17 08:42:13 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,60,45.5
2026-04-17 08:42:13 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,59,45.0
2026-04-17 08:42:14 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,58,44.5
2026-04-17 08:42:15 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,57,44.0
2026-04-17 08:42:15 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,56,43.5
2026-04-17 08:42:16 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,55,43.0
2026-04-17 08:42:16 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,54,42.5
2026-04-17 08:42:17 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,53,42.0
2026-04-17 08:42:17 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,52,41.5
2026-04-17 08:42:18 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,51,41.0
2026-04-17 08:43:00 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,50,40.5
2026-04-17 08:43:00 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,30,50,40.0
2026-04-17 08:43:01 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,31,50,40.5
2026-04-17 08:43:01 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,30,50,40.0
2026-04-17 08:43:01 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,6,50,28.0
2026-04-17 08:43:01 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,10,50,30.0
2026-04-17 08:43:02 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,10,51,30.5
2026-04-17 08:43:04 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,10,50,30.0
2026-04-17 08:43:05 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,10,51,30.5
2026-04-17 08:43:05 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,10,52,31.0
2026-04-17 08:43:06 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,10,51,30.5
2026-04-17 08:43:44 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,10,50,30.0
2026-04-17 08:43:44 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,11,50,30.5
2026-04-17 08:43:45 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,11,49,30.0
2026-04-17 08:43:45 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,11,48,29.5
2026-04-17 08:43:45 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,11,47,29.0
2026-04-17 08:43:46 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,11,46,28.5
2026-04-17 08:43:46 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,11,45,28.0
2026-04-17 08:43:46 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,11,44,27.5
2026-04-17 08:43:46 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,11,43,27.0
2026-04-17 08:43:47 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,11,42,26.5
2026-04-17 08:43:47 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,11,41,26.0
2026-04-17 08:43:47 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,11,40,25.5
2026-04-17 08:43:48 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,11,39,25.0
2026-04-17 08:43:48 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,11,38,24.5
2026-04-17 08:43:48 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,11,37,24.0
2026-04-17 08:43:48 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,11,36,23.5
2026-04-17 08:43:49 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,11,35,23.0
2026-04-17 08:44:19 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,11,34,22.5
2026-04-17 09:06:26 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-HOU,30,34,32.0
