ts_et,ticker,bid,ask,mid
2026-04-17 07:44:43 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-SOT,35,10,22.5
2026-04-17 07:44:55 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-SOT,35,9,22.0
2026-04-17 07:44:55 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-SOT,35,10,22.5
2026-04-17 07:44:55 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-SOT,35,9,22.0
2026-04-17 07:45:01 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-SOT,35,10,22.5
2026-04-17 07:45:43 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-SOT,35,9,22.0
2026-04-17 07:45:43 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-SOT,35,8,21.5
2026-04-17 07:45:56 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-SOT,35,7,21.0
2026-04-17 07:46:05 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-SOT,35,6,20.5
2026-04-17 07:46:10 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-SOT,35,7,21.0
2026-04-17 07:55:44 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-SOT,37,7,22.0
2026-04-17 07:55:47 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-SOT,35,7,21.0
2026-04-17 07:55:53 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-SOT,39,7,23.0
2026-04-17 08:06:02 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-SOT,39,6,22.5
2026-04-17 08:06:06 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-SOT,39,5,22.0
2026-04-17 08:08:11 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-SOT,39,4,21.5
2026-04-17 08:08:39 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-SOT,39,3,21.0
2026-04-17 08:08:40 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-SOT,39,2,20.5
2026-04-17 08:10:58 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-SOT,39,1,20.0
