ts_et,ticker,bid,ask,mid
2026-04-17 07:24:09 PM,KXATPCHALLENGERMATCH-26APR18SAFROC-SAF,6,94,50.0
2026-04-17 07:28:30 PM,KXATPCHALLENGERMATCH-26APR18SAFROC-SAF,41,94,67.5
2026-04-17 07:28:30 PM,KXATPCHALLENGERMATCH-26APR18SAFROC-SAF,42,94,68.0
2026-04-17 07:28:30 PM,KXATPCHALLENGERMATCH-26APR18SAFROC-SAF,42,46,44.0
2026-04-17 07:31:25 PM,KXATPCHALLENGERMATCH-26APR18SAFROC-SAF,42,45,43.5
2026-04-17 07:31:25 PM,KXATPCHALLENGERMATCH-26APR18SAFROC-SAF,43,45,44.0
2026-04-17 07:40:44 PM,KXATPCHALLENGERMATCH-26APR18SAFROC-SAF,43,44,43.5
2026-04-17 08:13:32 PM,KXATPCHALLENGERMATCH-26APR18SAFROC-SAF,42,44,43.0
2026-04-17 08:56:13 PM,KXATPCHALLENGERMATCH-26APR18SAFROC-SAF,43,44,43.5
