ts_et,ticker,bid,ask,mid
2026-04-17 06:41:58 PM,KXATPMATCH-26APR18MOLSHE-SHE,70,71,70.5
2026-04-17 06:53:56 PM,KXATPMATCH-26APR18MOLSHE-SHE,70,71,70.5
2026-04-17 07:29:21 PM,KXATPMATCH-26APR18MOLSHE-SHE,69,71,70.0
2026-04-17 07:34:09 PM,KXATPMATCH-26APR18MOLSHE-SHE,69,70,69.5
2026-04-17 07:50:45 PM,KXATPMATCH-26APR18MOLSHE-SHE,69,71,70.0
2026-04-17 07:50:45 PM,KXATPMATCH-26APR18MOLSHE-SHE,70,71,70.5
2026-04-17 09:30:13 PM,KXATPMATCH-26APR18MOLSHE-SHE,71,71,71.0
