ts_et,ticker,bid,ask,mid
2026-04-17 06:41:58 PM,KXATPMATCH-26APR18JODFIL-FIL,58,59,58.5
2026-04-17 06:53:56 PM,KXATPMATCH-26APR18JODFIL-FIL,58,59,58.5
2026-04-17 07:18:58 PM,KXATPMATCH-26APR18JODFIL-FIL,59,59,59.0
2026-04-17 09:24:34 PM,KXATPMATCH-26APR18JODFIL-FIL,60,59,59.5
