ts_et,ticker,bid,ask,mid
2026-04-17 06:41:58 PM,KXATPCHALLENGERMATCH-26APR17TULBRO-TUL,54,55,54.5
2026-04-17 06:53:56 PM,KXATPCHALLENGERMATCH-26APR17TULBRO-TUL,54,55,54.5
2026-04-17 07:05:57 PM,KXATPCHALLENGERMATCH-26APR17TULBRO-TUL,54,54,54.0
2026-04-17 07:06:36 PM,KXATPCHALLENGERMATCH-26APR17TULBRO-TUL,54,53,53.5
