ts_et,ticker,bid,ask,mid
2026-04-17 06:42:29 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,42,44,43.0
2026-04-17 06:42:30 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,43,44,43.5
2026-04-17 06:42:30 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,42,44,43.0
2026-04-17 06:42:30 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,43,44,43.5
2026-04-17 06:42:30 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,42,44,43.0
2026-04-17 06:42:34 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,43,44,43.5
2026-04-17 06:42:34 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,44,44,44.0
2026-04-17 06:42:34 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,45,44,44.5
2026-04-17 06:42:37 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,46,44,45.0
2026-04-17 06:42:56 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,47,44,45.5
2026-04-17 06:42:58 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,45,44,44.5
2026-04-17 06:42:58 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,46,44,45.0
2026-04-17 06:42:58 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,44,44,44.0
2026-04-17 06:42:58 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,45,44,44.5
2026-04-17 06:42:58 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,46,44,45.0
2026-04-17 06:43:02 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,47,44,45.5
2026-04-17 06:43:03 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,48,44,46.0
2026-04-17 06:43:11 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,46,44,45.0
2026-04-17 06:43:11 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,47,44,45.5
2026-04-17 06:43:22 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,46,44,45.0
2026-04-17 06:43:22 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,44,44,44.0
2026-04-17 06:43:22 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,45,44,44.5
2026-04-17 06:43:22 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,46,44,45.0
2026-04-17 06:43:22 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,45,44,44.5
2026-04-17 06:43:22 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,43,44,43.5
2026-04-17 06:43:22 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,45,44,44.5
2026-04-17 06:43:22 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,43,44,43.5
2026-04-17 06:43:23 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,44,44,44.0
2026-04-17 06:43:23 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,43,44,43.5
2026-04-17 06:43:23 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,44,44,44.0
2026-04-17 06:43:25 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,43,44,43.5
2026-04-17 06:43:27 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,44,44,44.0
2026-04-17 06:43:43 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,43,44,43.5
2026-04-17 06:43:43 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,41,44,42.5
2026-04-17 06:43:43 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,42,44,43.0
2026-04-17 06:43:44 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,43,44,43.5
2026-04-17 06:43:49 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,44,44,44.0
2026-04-17 06:43:54 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,43,44,43.5
2026-04-17 06:43:57 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,44,44,44.0
2026-04-17 06:43:58 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,43,44,43.5
2026-04-17 06:43:59 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,44,44,44.0
2026-04-17 06:43:59 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,43,44,43.5
2026-04-17 06:44:00 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,44,44,44.0
2026-04-17 06:44:00 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,45,44,44.5
2026-04-17 06:44:01 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,46,44,45.0
2026-04-17 06:44:03 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,47,44,45.5
2026-04-17 06:44:19 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,48,44,46.0
2026-04-17 06:44:42 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,49,44,46.5
2026-04-17 06:44:42 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,50,44,47.0
2026-04-17 06:44:43 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,51,44,47.5
2026-04-17 06:44:50 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,52,44,48.0
2026-04-17 06:45:07 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,51,44,47.5
2026-04-17 06:45:22 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,52,44,48.0
2026-04-17 06:45:23 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,51,44,47.5
2026-04-17 06:45:24 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,52,44,48.0
2026-04-17 06:45:24 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,51,44,47.5
2026-04-17 06:45:24 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,52,44,48.0
2026-04-17 06:45:24 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,51,44,47.5
2026-04-17 06:47:31 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,52,44,48.0
2026-04-17 06:47:31 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,53,44,48.5
2026-04-17 06:47:43 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,54,44,49.0
2026-04-17 06:47:54 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,55,44,49.5
2026-04-17 06:47:55 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,54,44,49.0
2026-04-17 06:47:55 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,55,44,49.5
2026-04-17 06:47:56 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,56,44,50.0
2026-04-17 06:47:57 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,55,44,49.5
2026-04-17 06:48:00 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,56,44,50.0
2026-04-17 06:48:00 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,55,44,49.5
2026-04-17 06:48:00 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,54,44,49.0
2026-04-17 06:48:00 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,55,44,49.5
2026-04-17 06:48:01 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,54,44,49.0
2026-04-17 06:48:01 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,55,44,49.5
2026-04-17 06:48:01 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,54,44,49.0
2026-04-17 06:48:01 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,55,44,49.5
2026-04-17 06:48:01 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,54,44,49.0
2026-04-17 06:49:22 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,55,44,49.5
2026-04-17 06:49:31 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,54,44,49.0
2026-04-17 06:49:34 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,55,44,49.5
2026-04-17 06:49:37 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,56,44,50.0
2026-04-17 06:49:37 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,57,44,50.5
2026-04-17 06:49:38 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,58,44,51.0
2026-04-17 06:49:54 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,59,44,51.5
2026-04-17 06:50:10 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,60,44,52.0
2026-04-17 06:50:14 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,59,44,51.5
2026-04-17 06:51:54 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,60,44,52.0
2026-04-17 06:52:04 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,59,44,51.5
2026-04-17 06:52:13 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,60,44,52.0
2026-04-17 06:52:19 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,61,44,52.5
2026-04-17 06:52:35 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,62,44,53.0
2026-04-17 06:52:47 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,63,44,53.5
2026-04-17 06:53:01 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,64,44,54.0
2026-04-17 06:53:04 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,65,44,54.5
2026-04-17 06:53:04 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,64,44,54.0
2026-04-17 06:53:04 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,63,44,53.5
2026-04-17 06:53:04 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,64,44,54.0
2026-04-17 06:53:06 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,63,44,53.5
2026-04-17 06:53:19 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,64,44,54.0
2026-04-17 06:53:43 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,65,44,54.5
2026-04-17 06:53:43 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,64,44,54.0
2026-04-17 06:53:44 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,65,44,54.5
2026-04-17 06:53:56 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,66,67,66.5
2026-04-17 06:54:15 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,66,66,66.0
2026-04-17 06:54:42 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,67,66,66.5
2026-04-17 06:54:42 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,66,66,66.0
2026-04-17 06:54:45 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,67,66,66.5
2026-04-17 06:54:45 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,68,66,67.0
2026-04-17 06:54:50 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,69,66,67.5
2026-04-17 06:55:26 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,70,66,68.0
2026-04-17 06:55:30 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,71,66,68.5
2026-04-17 06:55:37 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,72,66,69.0
2026-04-17 06:55:37 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,73,66,69.5
2026-04-17 06:55:53 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,72,66,69.0
2026-04-17 06:55:53 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,73,66,69.5
2026-04-17 06:55:53 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,72,66,69.0
2026-04-17 06:55:57 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,73,66,69.5
2026-04-17 06:55:57 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,72,66,69.0
2026-04-17 06:55:58 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,73,66,69.5
2026-04-17 06:55:59 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,72,66,69.0
2026-04-17 06:55:59 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,73,66,69.5
2026-04-17 06:55:59 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,72,66,69.0
2026-04-17 06:55:59 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,73,66,69.5
2026-04-17 06:56:00 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,72,66,69.0
2026-04-17 06:56:01 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,73,66,69.5
2026-04-17 06:56:04 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,74,66,70.0
2026-04-17 06:56:05 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,73,66,69.5
2026-04-17 06:56:05 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,74,66,70.0
2026-04-17 06:56:10 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,75,66,70.5
2026-04-17 06:56:23 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,76,66,71.0
2026-04-17 06:56:23 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,77,66,71.5
2026-04-17 06:56:25 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,78,66,72.0
2026-04-17 06:56:28 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,77,66,71.5
2026-04-17 06:56:53 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,78,66,72.0
2026-04-17 06:57:00 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,79,66,72.5
2026-04-17 06:57:01 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,80,66,73.0
2026-04-17 06:59:43 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,81,66,73.5
2026-04-17 06:59:43 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,80,66,73.0
2026-04-17 06:59:43 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,81,66,73.5
2026-04-17 06:59:43 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,80,66,73.0
2026-04-17 06:59:48 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,81,66,73.5
2026-04-17 06:59:57 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,80,66,73.0
2026-04-17 07:00:07 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,81,66,73.5
2026-04-17 07:00:44 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,82,66,74.0
2026-04-17 07:01:34 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,83,66,74.5
2026-04-17 07:01:35 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,82,66,74.0
2026-04-17 07:01:35 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,83,66,74.5
2026-04-17 07:01:44 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,82,66,74.0
2026-04-17 07:01:49 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,83,66,74.5
2026-04-17 07:01:50 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,82,66,74.0
2026-04-17 07:01:52 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,83,66,74.5
2026-04-17 07:01:52 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,82,66,74.0
2026-04-17 07:01:52 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,83,66,74.5
2026-04-17 07:01:54 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,82,66,74.0
2026-04-17 07:01:54 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,83,66,74.5
2026-04-17 07:01:54 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,82,66,74.0
2026-04-17 07:01:55 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,83,66,74.5
2026-04-17 07:01:55 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,82,66,74.0
2026-04-17 07:01:55 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,83,66,74.5
2026-04-17 07:01:55 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,82,66,74.0
2026-04-17 07:02:09 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,83,66,74.5
2026-04-17 07:02:09 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,82,66,74.0
2026-04-17 07:02:09 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,83,66,74.5
2026-04-17 07:02:13 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,82,66,74.0
2026-04-17 07:02:14 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,83,66,74.5
2026-04-17 07:02:15 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,82,66,74.0
2026-04-17 07:02:16 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,83,66,74.5
2026-04-17 07:03:15 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,84,66,75.0
2026-04-17 07:03:27 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,85,66,75.5
2026-04-17 07:03:50 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,86,66,76.0
2026-04-17 07:05:10 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,87,66,76.5
2026-04-17 07:08:49 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,88,66,77.0
2026-04-17 07:08:51 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,87,66,76.5
2026-04-17 07:44:17 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,88,66,77.0
2026-04-17 07:44:38 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,89,66,77.5
2026-04-17 07:44:43 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,90,66,78.0
2026-04-17 07:44:43 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,89,66,77.5
2026-04-17 07:44:52 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,90,66,78.0
2026-04-17 07:44:58 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,89,66,77.5
2026-04-17 07:44:58 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,90,66,78.0
2026-04-17 07:45:01 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,89,66,77.5
2026-04-17 07:45:42 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,90,66,78.0
2026-04-17 07:45:43 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,91,66,78.5
2026-04-17 07:45:45 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,92,66,79.0
2026-04-17 07:45:54 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,66,79.5
2026-04-17 07:46:06 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,94,66,80.0
2026-04-17 07:46:06 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,66,79.5
2026-04-17 07:55:28 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,64,78.5
2026-04-17 07:55:29 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,66,79.5
2026-04-17 07:55:33 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,65,79.0
2026-04-17 07:55:40 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,64,78.5
2026-04-17 07:55:40 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,63,78.0
2026-04-17 07:55:41 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,64,78.5
2026-04-17 07:55:42 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,63,78.0
2026-04-17 07:55:43 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,65,79.0
2026-04-17 07:55:46 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,64,78.5
2026-04-17 07:55:46 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,65,79.0
2026-04-17 07:55:46 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,64,78.5
2026-04-17 07:55:47 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,65,79.0
2026-04-17 07:55:48 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,64,78.5
2026-04-17 07:55:48 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,65,79.0
2026-04-17 07:55:49 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,64,78.5
2026-04-17 07:55:49 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,65,79.0
2026-04-17 07:55:50 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,64,78.5
2026-04-17 07:55:50 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,65,79.0
2026-04-17 07:55:51 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,64,78.5
2026-04-17 07:55:51 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,65,79.0
2026-04-17 07:55:51 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,64,78.5
2026-04-17 07:55:51 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,63,78.0
2026-04-17 07:55:51 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,65,79.0
2026-04-17 07:55:52 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,64,78.5
2026-04-17 07:55:52 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,63,78.0
2026-04-17 07:55:53 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,64,78.5
2026-04-17 07:55:53 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,62,77.5
2026-04-17 07:55:53 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,61,77.0
2026-04-17 07:55:54 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,60,76.5
2026-04-17 07:55:58 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,93,59,76.0
2026-04-17 08:06:03 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,94,59,76.5
2026-04-17 08:06:03 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,95,59,77.0
2026-04-17 08:08:16 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,96,59,77.5
2026-04-17 08:08:39 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,97,59,78.0
2026-04-17 08:08:40 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,98,59,78.5
2026-04-17 08:08:44 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,97,59,78.0
2026-04-17 08:08:57 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,98,59,78.5
2026-04-17 08:10:58 PM,KXATPCHALLENGERMATCH-26APR17SOTPRA-PRA,99,59,79.0
