ts_epoch,exchange_ts,tminus_bell_s,price_cents,size,trade_id,true_print,taker_side
1783810520,2026-07-11T22:55:20.288365Z,59679.7,30,4.0,d1f706cf-846e-711f-982d-205251ce68e4,True,yes
1783810520,2026-07-11T22:55:20.288365Z,59679.7,30,27.0,9fa139ad-5812-77e0-b4b7-1d189bb6eb9c,True,yes
1783815184,2026-07-12T00:13:04.115138Z,55015.9,26,9.0,c1359739-fe07-7642-36a5-39d685d20ddb,True,yes
1783816315,2026-07-12T00:31:55.728136Z,53884.3,27,9.0,4c5186c6-4d71-4c62-7dc7-257c9a50202d,True,yes
1783828588,2026-07-12T03:56:28.774361Z,41611.2,27,2.0,bd6bbbda-2a11-5fde-e0dc-3d1cafa3ef2d,True,yes
1783845266,2026-07-12T08:34:26.148602Z,24933.9,27,5.0,fd2fe979-609a-6a58-3bbe-3adf76c3c2c9,True,yes
1783848455,2026-07-12T09:27:35.714786Z,21744.3,27,37.0,bfaf79f9-c92c-5ee5-99cb-ee82eb29b36e,True,yes
1783848476,2026-07-12T09:27:56.558449Z,21723.4,27,47.0,56686861-5dd5-6e8a-aa50-247e16dba7f4,True,yes
1783868653,2026-07-12T15:04:13.258152Z,1546.7,24,80.0,e000a71e-7924-5553-2383-533bc13eb96d,True,yes
1783868653,2026-07-12T15:04:13.258152Z,1546.7,24,1.0,185d3fa5-c582-5029-0273-eca45724be24,True,yes
1783868653,2026-07-12T15:04:13.258152Z,1546.7,25,74.18,00180fc5-a294-5067-3248-78f8b737c417,True,yes
1783868721,2026-07-12T15:05:21.486276Z,1478.5,25,1.0,1bc7d58b-8464-612c-48c6-45bbe36e04f4,True,yes
1783868762,2026-07-12T15:06:02.367031Z,1437.6,25,4.0,d3c6ee1e-f6dc-447c-b329-0cbb961120f8,True,yes
1783868803,2026-07-12T15:06:43.508423Z,1396.5,25,5.0,49fe5dfe-8464-44fc-bcb3-bc06ddeb238c,True,yes
1783869005,2026-07-12T15:10:05.068650Z,1194.9,25,29.0,ba31b232-38bf-4ff3-3ec0-eca85326e52a,True,yes
1783869005,2026-07-12T15:10:05.068650Z,1194.9,25,47.0,6fb64bbc-6c1e-40e3-29af-35dec315b3c4,True,yes
1783869038,2026-07-12T15:10:38.240740Z,1161.8,24,9.0,d67d758d-532a-5ff8-81ab-e29b08ebc357,True,no
1783869187,2026-07-12T15:13:07.732654Z,1012.3,25,1.0,aff3b506-400c-58df-8cde-3a0dd003e979,True,yes
1783869187,2026-07-12T15:13:07.732654Z,1012.3,25,287.0,998a7bd6-3bab-5cfb-b282-239b3e8ecb42,True,yes
1783869187,2026-07-12T15:13:07.732654Z,1012.3,25,23.0,6fd37f4b-70fe-5340-9cf1-835664987e74,True,yes
1783869187,2026-07-12T15:13:07.732654Z,1012.3,25,50.04,131c7e8b-3f83-529d-8f9e-48b9b7811e7d,True,yes
1783869838,2026-07-12T15:23:58.147831Z,361.9,24,3.87,a8f941c5-a51b-50b3-750e-f4e901f9431f,True,yes
1783870311,2026-07-12T15:31:51.776551Z,-111.8,23,5.0,8961e8d5-f8c6-63f1-875c-c4d73edc8c8c,True,no
1783870311,2026-07-12T15:31:51.776551Z,-111.8,23,25.0,56be5b07-89b0-6569-999f-c417131ae1ce,True,no
1783870337,2026-07-12T15:32:17.106400Z,-137.1,20,20.0,b55d7bcf-979a-68cb-9171-cec8dbfff99a,True,yes
1783870337,2026-07-12T15:32:17.106400Z,-137.1,20,1.0,340ee2b5-36cf-6f8e-a5cd-cd4e767c5852,True,yes
1783870341,2026-07-12T15:32:21.787856Z,-141.8,20,1.0,3ec3131c-bc5e-6f2f-24db-516f399c0906,True,yes
1783870393,2026-07-12T15:33:13.527451Z,-193.5,21,10000.0,d65ef741-accf-5c35-e606-111925185f46,True,yes
1783870394,2026-07-12T15:33:14.935913Z,-194.9,21,241.0,85f0dae7-4d13-5391-3a98-4ef49338813e,True,yes
1783870440,2026-07-12T15:34:00.107220Z,-240.1,21,25.0,cabc84e4-c8cd-41a9-bddc-f9283831d520,True,no
1783870440,2026-07-12T15:34:00.107220Z,-240.1,22,500.0,bf25fcbd-3da5-40c8-ac1b-869dce42f8b8,True,no
1783870440,2026-07-12T15:34:00.107220Z,-240.1,21,253.0,b5183c98-1a5e-467c-86fa-843275f1c9ab,True,no
1783870440,2026-07-12T15:34:00.107220Z,-240.1,22,22.0,7d274e3a-e4e8-4512-9195-1d555aa68de5,True,no
1783870440,2026-07-12T15:34:00.825752Z,-240.8,22,350.0,f3b26700-1451-5e4f-2368-b7356cdf5078,True,no
1783870440,2026-07-12T15:34:00.826978Z,-240.8,21,1.0,46b69512-6956-4784-7758-ec721ecfc93f,True,no
1783870443,2026-07-12T15:34:03.726133Z,-243.7,21,1263.66,a0e7ab24-c6c6-5224-fd84-6a9453714bb7,True,no
1783870444,2026-07-12T15:34:04.922085Z,-244.9,21,359.34,915c1418-a356-6ad4-8e38-634378c597fb,True,no
1783870444,2026-07-12T15:34:04.922085Z,-244.9,21,800.0,7cda2b3f-a85a-677d-9553-751edf10412b,True,no
1783870444,2026-07-12T15:34:04.922085Z,-244.9,21,112.0,71e1ba9e-3387-64c6-bb71-6ff70edd794e,True,no
1783870444,2026-07-12T15:34:04.922085Z,-244.9,21,200.0,542f4056-5be0-6aa3-bf0a-6bc05a13b160,True,no
1783870471,2026-07-12T15:34:31.512671Z,-271.5,21,55.0,537fe8a7-91e8-68db-4acd-d119fe2cfb92,True,yes
1783870480,2026-07-12T15:34:40.950752Z,-281.0,20,13.0,baa33e03-e807-4115-498b-6bf8b5da9967,True,no
1783870481,2026-07-12T15:34:41.267905Z,-281.3,19,1.0,fe529847-7a5f-47c1-8602-98737688a51a,True,no
1783870481,2026-07-12T15:34:41.267905Z,-281.3,19,27.0,42a34c73-6300-4800-b738-c372a8e01b67,True,no
1783870483,2026-07-12T15:34:43.416808Z,-283.4,19,32.0,7d07d54a-2e0c-5cb0-37bf-8735632d4d85,True,yes
1783870521,2026-07-12T15:35:21.461623Z,-321.5,19,9.47,d7f4933b-60e8-4f80-f09d-37c542fbf565,True,yes
1783870569,2026-07-12T15:36:09.720669Z,-369.7,17,52.57,a379d4e4-d572-5304-5cfe-402b33ed8a82,True,yes
1783870574,2026-07-12T15:36:14.659874Z,-374.7,17,45.0,e06a548a-a788-4b56-8042-dc0f03a9684f,True,yes
1783870574,2026-07-12T15:36:14.659874Z,-374.7,17,8.0,2a46f3dd-3f41-4e59-9002-89b9522cac14,True,yes
1783870574,2026-07-12T15:36:14.819319Z,-374.8,17,17.0,10547302-5612-6f84-4b6a-f743803378a0,True,yes
1783870574,2026-07-12T15:36:14.819319Z,-374.8,17,5.0,07022935-7054-68a4-5f17-7e49dc60943f,True,yes
1783870575,2026-07-12T15:36:15.296177Z,-375.3,18,200.0,f0233fbe-f097-507b-25bc-0e2b98c2b171,True,yes
1783870575,2026-07-12T15:36:15.297202Z,-375.3,18,100.0,9dd61e5f-4152-50e3-5fa8-5e52794288d1,True,yes
1783870575,2026-07-12T15:36:15.297202Z,-375.3,18,300.0,8ae96f54-243f-5203-4b3d-3f5a52175ffd,True,yes
