ts_epoch,exchange_ts,tminus_bell_s,price_cents,size,trade_id,true_print,taker_side
1784466798,2026-07-19T13:13:18.292925Z,10301.7,61,1.59,af75ef2a-10f2-5aba-91b1-86ce218fba0f,True,yes
1784472374,2026-07-19T14:46:14.482047Z,4725.5,61,2.37,af8ffaa5-a1f6-7916-0433-89612bfd5d83,True,yes
1784474100,2026-07-19T15:15:00.673414Z,2999.3,61,15.0,a9cf5bf4-f5c2-40be-57d9-ea9ffc314f53,True,yes
1784475080,2026-07-19T15:31:20.668077Z,2019.3,60,100.0,46a39f4f-a857-501e-78d3-8723619708fc,True,no
1784475080,2026-07-19T15:31:20.668077Z,2019.3,60,23.0,1cf41c66-3dc1-5871-6f4a-a8ff3ea14c7f,True,no
1784476175,2026-07-19T15:49:35.396917Z,924.6,59,1.0,f798392a-5fec-6d14-8c30-6fd90cedf002,True,no
1784476442,2026-07-19T15:54:02.235967Z,657.8,60,39.0,59e048a4-d079-5343-fff6-d07d4e0138be,True,yes
1784476627,2026-07-19T15:57:07.739401Z,472.3,60,3.24,cc683f5c-79b1-65e7-e3d5-29d3caa077e2,True,yes
1784476740,2026-07-19T15:59:00.191622Z,359.8,60,48.63,e70a905b-6e81-5e2b-cc74-89fa8f599c82,True,yes
1784476784,2026-07-19T15:59:44.443013Z,315.6,60,3.24,e33749e5-4551-588b-7927-defc4a2720e2,True,yes
1784477054,2026-07-19T16:04:14.197889Z,45.8,60,396.0,742a363f-f161-6343-67ef-e7a7dbb5f1aa,True,yes
1784477079,2026-07-19T16:04:39.902374Z,20.1,60,6.89,d35a08f3-a819-711f-f8a0-15c5e70c1c32,True,yes
1784477086,2026-07-19T16:04:46.787324Z,13.2,62,31.0,c2f1606f-6974-5cdc-7f0d-efda41391a5d,True,yes
