ts_epoch,ts_et,tminus_bell_s,bid_1,bid_1_sz,ask_1,ask_1_sz
1784434536,2026-07-19 12:15:36 AM,42564.0,5,10,92,30
1784436777,2026-07-19 12:52:57 AM,40323.0,6,10,92,30
1784437780,2026-07-19 01:09:40 AM,39320.0,14,10,92,30
1784437784,2026-07-19 01:09:44 AM,39316.0,14,10,91,3
1784437806,2026-07-19 01:10:06 AM,39294.0,14,10,91,4
1784437806,2026-07-19 01:10:06 AM,39294.0,14,10,92,30
1784437806,2026-07-19 01:10:06 AM,39294.0,14,10,90,4
1784437962,2026-07-19 01:12:42 AM,39138.0,14,10,90,10
1784440364,2026-07-19 01:52:44 AM,36736.0,14,10,89,10
1784440364,2026-07-19 01:52:44 AM,36736.0,14,10,88,6
1784443969,2026-07-19 02:52:49 AM,33131.0,14,10,87,10
1784447253,2026-07-19 03:47:33 AM,29847.0,14,10,90,1
1784447253,2026-07-19 03:47:33 AM,29847.0,14,10,89,6
1784447479,2026-07-19 03:51:19 AM,29621.0,14,10,89,3
1784447555,2026-07-19 03:52:35 AM,29545.0,14,10,88,10
1784448368,2026-07-19 04:06:08 AM,28732.0,61,500,88,10
1784448368,2026-07-19 04:06:08 AM,28732.0,61,500,71,500
1784450706,2026-07-19 04:45:06 AM,26394.0,61,500,71,588
1784450706,2026-07-19 04:45:06 AM,26394.0,61,500,70,61
1784450738,2026-07-19 04:45:38 AM,26362.0,61,500,69,34
1784450810,2026-07-19 04:46:50 AM,26290.0,61,500,70,61
1784450835,2026-07-19 04:47:15 AM,26265.0,61,500,70,53
1784451074,2026-07-19 04:51:14 AM,26026.0,61,500,70,193
1784451492,2026-07-19 04:58:12 AM,25608.0,58,5,70,193
1784451492,2026-07-19 04:58:12 AM,25608.0,58,5,70,107
1784451493,2026-07-19 04:58:13 AM,25607.0,60,500,70,107
1784451493,2026-07-19 04:58:13 AM,25607.0,60,500,70,607
1784451821,2026-07-19 05:03:41 AM,25279.0,58,5,70,607
1784451821,2026-07-19 05:03:41 AM,25279.0,58,5,70,107
1784451821,2026-07-19 05:03:41 AM,25279.0,58,5,70,192
1784451822,2026-07-19 05:03:42 AM,25278.0,59,500,70,192
1784451822,2026-07-19 05:03:42 AM,25278.0,59,500,69,500
1784451855,2026-07-19 05:04:15 AM,25245.0,59,500,69,577
1784451855,2026-07-19 05:04:15 AM,25245.0,59,500,68,59
1784451924,2026-07-19 05:05:24 AM,25176.0,58,105,68,59
1784451925,2026-07-19 05:05:25 AM,25175.0,60,500,68,59
1784452490,2026-07-19 05:14:50 AM,24610.0,61,57,68,59
1784452584,2026-07-19 05:16:24 AM,24516.0,60,500,68,59
1784452627,2026-07-19 05:17:07 AM,24473.0,60,557,68,59
1784452628,2026-07-19 05:17:08 AM,24472.0,61,57,68,59
1784452716,2026-07-19 05:18:36 AM,24384.0,61,57,68,61
1784453069,2026-07-19 05:24:29 AM,24031.0,60,500,68,61
1784453073,2026-07-19 05:24:33 AM,24027.0,63,1,68,61
1784453318,2026-07-19 05:28:38 AM,23782.0,63,1,68,59
1784453334,2026-07-19 05:28:54 AM,23766.0,63,1,68,66
1784453504,2026-07-19 05:31:44 AM,23596.0,60,500,68,66
1784453513,2026-07-19 05:31:53 AM,23587.0,60,500,68,92
1784453930,2026-07-19 05:38:50 AM,23170.0,60,500,68,85
1784453939,2026-07-19 05:38:59 AM,23161.0,60,500,67,3
1784453967,2026-07-19 05:39:27 AM,23133.0,60,500,67,62
1784454537,2026-07-19 05:48:57 AM,22563.0,60,500,67,59
1784454545,2026-07-19 05:49:05 AM,22555.0,60,500,67,64
1784455155,2026-07-19 05:59:15 AM,21945.0,60,500,67,59
1784455163,2026-07-19 05:59:23 AM,21937.0,60,500,67,64
1784455751,2026-07-19 06:09:11 AM,21349.0,60,500,67,59
1784455768,2026-07-19 06:09:28 AM,21332.0,60,500,67,69
1784456367,2026-07-19 06:19:27 AM,20733.0,60,500,67,59
1784456375,2026-07-19 06:19:35 AM,20725.0,60,500,67,64
1784456408,2026-07-19 06:20:08 AM,20692.0,60,500,64,14
1784456408,2026-07-19 06:20:08 AM,20692.0,60,500,63,21
1784456427,2026-07-19 06:20:27 AM,20673.0,61,10,63,21
1784456427,2026-07-19 06:20:27 AM,20673.0,61,129,63,21
1784456437,2026-07-19 06:20:37 AM,20663.0,61,119,63,21
1784456437,2026-07-19 06:20:37 AM,20663.0,60,500,63,21
1784456440,2026-07-19 06:20:40 AM,20660.0,58,20,63,21
1784456443,2026-07-19 06:20:43 AM,20657.0,58,20,63,119
1784456444,2026-07-19 06:20:44 AM,20656.0,58,20,63,21
1784456450,2026-07-19 06:20:50 AM,20650.0,58,20,63,28
1784456454,2026-07-19 06:20:54 AM,20646.0,58,20,63,114
1784456454,2026-07-19 06:20:54 AM,20646.0,58,20,62,79
1784456464,2026-07-19 06:21:04 AM,20636.0,59,100,62,79
1784456543,2026-07-19 06:22:23 AM,20557.0,58,20,62,79
1784456543,2026-07-19 06:22:23 AM,20557.0,58,20,62,173
1784456547,2026-07-19 06:22:27 AM,20553.0,58,20,62,79
1784456565,2026-07-19 06:22:45 AM,20535.0,59,100,62,79
1784456604,2026-07-19 06:23:24 AM,20496.0,58,20,62,79
1784456608,2026-07-19 06:23:28 AM,20492.0,58,20,62,173
1784456608,2026-07-19 06:23:28 AM,20492.0,58,20,62,79
1784456629,2026-07-19 06:23:49 AM,20471.0,59,100,62,79
1784456729,2026-07-19 06:25:29 AM,20371.0,58,20,62,79
1784456746,2026-07-19 06:25:46 AM,20354.0,59,100,62,79
1784456782,2026-07-19 06:26:22 AM,20318.0,58,20,62,79
1784456810,2026-07-19 06:26:50 AM,20290.0,59,100,62,79
1784456845,2026-07-19 06:27:25 AM,20255.0,58,20,62,79
1784456886,2026-07-19 06:28:06 AM,20214.0,59,100,62,79
1784456903,2026-07-19 06:28:23 AM,20197.0,58,20,62,79
1784456926,2026-07-19 06:28:46 AM,20174.0,59,100,62,79
1784456963,2026-07-19 06:29:23 AM,20137.0,58,20,62,79
1784456992,2026-07-19 06:29:52 AM,20108.0,59,100,62,79
1784457931,2026-07-19 06:45:31 AM,19169.0,59,200,62,79
1784457931,2026-07-19 06:45:31 AM,19169.0,59,300,62,79
1784457931,2026-07-19 06:45:31 AM,19169.0,59,400,62,79
1784457931,2026-07-19 06:45:31 AM,19169.0,59,500,62,79
1784457931,2026-07-19 06:45:31 AM,19169.0,59,600,62,79
1784457932,2026-07-19 06:45:32 AM,19168.0,59,609,62,79
1784457932,2026-07-19 06:45:32 AM,19168.0,59,609,62,179
1784457932,2026-07-19 06:45:32 AM,19168.0,59,609,62,229
1784458106,2026-07-19 06:48:26 AM,18994.0,59,609,61,1
1784458108,2026-07-19 06:48:28 AM,18992.0,59,609,61,55
1784458240,2026-07-19 06:50:40 AM,18860.0,59,609,61,54
1784458657,2026-07-19 06:57:37 AM,18443.0,59,612,61,54
1784459372,2026-07-19 07:09:32 AM,17728.0,59,512,61,54
1784459372,2026-07-19 07:09:32 AM,17728.0,59,503,61,54
1784459372,2026-07-19 07:09:32 AM,17728.0,59,500,61,54
1784459484,2026-07-19 07:11:24 AM,17616.0,59,400,61,54
1784459505,2026-07-19 07:11:45 AM,17595.0,59,500,61,54
1784459539,2026-07-19 07:12:19 AM,17561.0,59,400,61,54
1784459563,2026-07-19 07:12:43 AM,17537.0,59,500,61,54
1784459663,2026-07-19 07:14:23 AM,17437.0,59,400,61,54
1784459695,2026-07-19 07:14:55 AM,17405.0,59,500,61,54
1784459780,2026-07-19 07:16:20 AM,17320.0,59,400,61,54
1784459803,2026-07-19 07:16:43 AM,17297.0,59,500,61,54
1784459901,2026-07-19 07:18:21 AM,17199.0,59,400,61,54
1784459909,2026-07-19 07:18:29 AM,17191.0,59,400,60,1
1784459925,2026-07-19 07:18:45 AM,17175.0,59,500,60,1
1784459964,2026-07-19 07:19:24 AM,17136.0,59,400,60,1
1784459990,2026-07-19 07:19:50 AM,17110.0,59,500,60,1
1784460032,2026-07-19 07:20:32 AM,17068.0,59,400,60,1
1784460044,2026-07-19 07:20:44 AM,17056.0,59,400,61,54
1784460057,2026-07-19 07:20:57 AM,17043.0,59,500,61,54
1784460079,2026-07-19 07:21:19 AM,17021.0,59,400,61,54
1784460104,2026-07-19 07:21:44 AM,16996.0,59,500,61,54
1784460124,2026-07-19 07:22:04 AM,16976.0,59,400,61,54
1784460124,2026-07-19 07:22:04 AM,16976.0,59,300,61,54
1784460124,2026-07-19 07:22:04 AM,16976.0,59,200,61,54
1784460124,2026-07-19 07:22:04 AM,16976.0,59,100,61,54
1784460139,2026-07-19 07:22:19 AM,16961.0,58,20,61,54
1784460164,2026-07-19 07:22:44 AM,16936.0,59,100,61,54
1784460199,2026-07-19 07:23:19 AM,16901.0,58,20,61,54
1784460225,2026-07-19 07:23:45 AM,16875.0,59,100,61,54
1784460259,2026-07-19 07:24:19 AM,16841.0,58,885,61,54
1784460283,2026-07-19 07:24:43 AM,16817.0,59,100,61,54
1784460319,2026-07-19 07:25:19 AM,16781.0,58,885,61,54
1784460343,2026-07-19 07:25:43 AM,16757.0,59,100,61,54
1784460379,2026-07-19 07:26:19 AM,16721.0,58,885,61,54
1784460403,2026-07-19 07:26:43 AM,16697.0,59,100,61,54
1784460439,2026-07-19 07:27:19 AM,16661.0,58,885,61,54
1784460465,2026-07-19 07:27:45 AM,16635.0,59,100,61,54
1784460499,2026-07-19 07:28:19 AM,16601.0,58,885,61,54
1784460526,2026-07-19 07:28:46 AM,16574.0,59,100,61,54
1784460559,2026-07-19 07:29:19 AM,16541.0,58,885,61,54
1784460584,2026-07-19 07:29:44 AM,16516.0,59,100,61,54
1784460927,2026-07-19 07:35:27 AM,16173.0,59,200,61,54
1784460927,2026-07-19 07:35:27 AM,16173.0,59,300,61,54
1784460927,2026-07-19 07:35:27 AM,16173.0,59,400,61,54
