ts_epoch,ts_et,bid_1,bid_1_sz,ask_1,ask_1_sz
1783882244,2026-07-12 02:50:44 PM,68,180,70,140
1783882766,2026-07-12 02:59:26 PM,68,180,70,139
1783883787,2026-07-12 03:16:27 PM,68,180,70,19
1783883789,2026-07-12 03:16:29 PM,68,180,69,140
1783883789,2026-07-12 03:16:29 PM,68,180,69,151
1783883837,2026-07-12 03:17:17 PM,68,180,69,146
1783884420,2026-07-12 03:27:00 PM,68,180,69,139
1783884641,2026-07-12 03:30:41 PM,68,180,69,132
1783885357,2026-07-12 03:42:37 PM,68,180,69,92
1783885444,2026-07-12 03:44:04 PM,68,180,69,12
1783885444,2026-07-12 03:44:04 PM,68,180,69,2
1783885446,2026-07-12 03:44:06 PM,68,180,69,3
1783885478,2026-07-12 03:44:38 PM,68,240,69,3
1783885708,2026-07-12 03:48:28 PM,68,241,69,3
1783886002,2026-07-12 03:53:22 PM,68,263,69,3
1783886189,2026-07-12 03:56:29 PM,68,241,69,3
1783886308,2026-07-12 03:58:28 PM,68,240,69,3
1783886320,2026-07-12 03:58:40 PM,68,241,69,3
1783886920,2026-07-12 04:08:40 PM,68,240,69,3
1783886932,2026-07-12 04:08:52 PM,68,241,69,3
1783887197,2026-07-12 04:13:17 PM,68,268,69,3
1783887532,2026-07-12 04:18:52 PM,68,267,69,3
1783887549,2026-07-12 04:19:09 PM,69,1,69,3
1783887549,2026-07-12 04:19:09 PM,69,19,69,3
1783887581,2026-07-12 04:19:41 PM,68,249,69,3
1783887581,2026-07-12 04:19:41 PM,68,267,69,3
1783887581,2026-07-12 04:19:41 PM,69,18,69,3
1783887583,2026-07-12 04:19:43 PM,68,267,69,3
1783887605,2026-07-12 04:20:05 PM,68,268,69,3
1783887605,2026-07-12 04:20:05 PM,69,240,69,3
1783887605,2026-07-12 04:20:05 PM,69,258,69,3
1783887674,2026-07-12 04:21:14 PM,69,258,72,106
1783888253,2026-07-12 04:30:53 PM,69,258,72,83
1783888543,2026-07-12 04:35:43 PM,70,240,72,83
1783888543,2026-07-12 04:35:43 PM,70,248,72,83
1783889345,2026-07-12 04:49:05 PM,70,309,72,83
1783889345,2026-07-12 04:49:05 PM,71,240,72,83
1783889671,2026-07-12 04:54:31 PM,71,234,72,83
1783889671,2026-07-12 04:54:31 PM,71,240,72,83
1783889862,2026-07-12 04:57:42 PM,71,234,72,83
1783889862,2026-07-12 04:57:42 PM,71,296,72,83
1783891191,2026-07-12 05:19:51 PM,71,295,72,83
1783892288,2026-07-12 05:38:08 PM,71,296,72,83
1783892414,2026-07-12 05:40:14 PM,71,234,72,83
1783892900,2026-07-12 05:48:20 PM,71,233,72,83
1783892934,2026-07-12 05:48:54 PM,71,295,72,83
1783893761,2026-07-12 06:02:41 PM,71,296,72,83
1783894283,2026-07-12 06:11:23 PM,71,319,72,83
1783894367,2026-07-12 06:12:47 PM,71,318,72,83
1783895350,2026-07-12 06:29:10 PM,71,398,72,83
1783895353,2026-07-12 06:29:13 PM,71,698,72,83
1783895354,2026-07-12 06:29:14 PM,71,398,72,83
1783895368,2026-07-12 06:29:28 PM,71,448,72,83
1783895369,2026-07-12 06:29:29 PM,71,398,72,83
1783895369,2026-07-12 06:29:29 PM,71,448,72,83
1783895374,2026-07-12 06:29:34 PM,71,478,72,83
1783895377,2026-07-12 06:29:37 PM,71,1005,72,83
1783895392,2026-07-12 06:29:52 PM,71,3417,72,83
1783895397,2026-07-12 06:29:57 PM,71,3337,72,83
1783895397,2026-07-12 06:29:57 PM,71,3340,72,83
1783895397,2026-07-12 06:29:57 PM,71,3340,74,8
1783895397,2026-07-12 06:29:57 PM,71,3417,72,83
1783895397,2026-07-12 06:29:57 PM,73,12,74,8
1783895397,2026-07-12 06:29:57 PM,73,21,74,2
1783895397,2026-07-12 06:29:57 PM,73,21,74,8
1783895398,2026-07-12 06:29:58 PM,73,2355,74,2
1783895398,2026-07-12 06:29:58 PM,73,2445,74,2
1783895398,2026-07-12 06:29:58 PM,73,245,74,2
1783895398,2026-07-12 06:29:58 PM,73,335,74,2
1783895398,2026-07-12 06:29:58 PM,73,9,74,2
1783895398,2026-07-12 06:29:58 PM,73,99,74,2
1783895399,2026-07-12 06:29:59 PM,73,245,74,2
1783895399,2026-07-12 06:29:59 PM,73,295,74,2
1783895399,2026-07-12 06:29:59 PM,73,295,74,94
1783895409,2026-07-12 06:30:09 PM,73,295,74,93
1783895416,2026-07-12 06:30:16 PM,73,295,74,1
1783895418,2026-07-12 06:30:18 PM,74,236,74,1
1783895419,2026-07-12 06:30:19 PM,74,286,74,1
1783895460,2026-07-12 06:31:00 PM,74,236,74,1
1783895460,2026-07-12 06:31:00 PM,74,286,74,1
1783895550,2026-07-12 06:32:30 PM,74,236,74,1
1783895550,2026-07-12 06:32:30 PM,74,286,74,1
1783895641,2026-07-12 06:34:01 PM,74,236,74,1
1783895641,2026-07-12 06:34:01 PM,74,286,74,1
1783895657,2026-07-12 06:34:17 PM,74,2692,74,1
1783895657,2026-07-12 06:34:17 PM,74,286,74,1
1783895657,2026-07-12 06:34:17 PM,74,378,74,1
1783895658,2026-07-12 06:34:18 PM,74,2692,74,1
1783895658,2026-07-12 06:34:18 PM,75,236,74,1
1783895658,2026-07-12 06:34:18 PM,76,236,74,1
1783895658,2026-07-12 06:34:18 PM,76,286,74,1
1783895731,2026-07-12 06:35:31 PM,76,236,74,1
1783895731,2026-07-12 06:35:31 PM,76,286,74,1
1783895822,2026-07-12 06:37:02 PM,76,236,74,1
1783895823,2026-07-12 06:37:03 PM,76,286,74,1
1783895912,2026-07-12 06:38:32 PM,76,236,74,1
1783895912,2026-07-12 06:38:32 PM,76,286,74,1
1783895943,2026-07-12 06:39:03 PM,76,481,74,1
1783896003,2026-07-12 06:40:03 PM,76,431,74,1
1783896003,2026-07-12 06:40:03 PM,76,481,74,1
1783896093,2026-07-12 06:41:33 PM,76,431,74,1
1783896093,2026-07-12 06:41:33 PM,76,481,74,1
1783896184,2026-07-12 06:43:04 PM,76,431,74,1
1783896184,2026-07-12 06:43:04 PM,76,481,74,1
1783896274,2026-07-12 06:44:34 PM,76,431,74,1
1783896274,2026-07-12 06:44:34 PM,76,481,74,1
1783896365,2026-07-12 06:46:05 PM,76,431,74,1
1783896365,2026-07-12 06:46:05 PM,76,481,74,1
1783896455,2026-07-12 06:47:35 PM,76,431,74,1
1783896455,2026-07-12 06:47:35 PM,76,481,74,1
1783896546,2026-07-12 06:49:06 PM,76,431,74,1
1783896546,2026-07-12 06:49:06 PM,76,481,74,1
1783896636,2026-07-12 06:50:36 PM,76,431,74,1
1783896636,2026-07-12 06:50:36 PM,76,481,74,1
1783896726,2026-07-12 06:52:06 PM,76,431,74,1
1783896727,2026-07-12 06:52:07 PM,76,481,74,1
1783896817,2026-07-12 06:53:37 PM,76,431,74,1
1783896817,2026-07-12 06:53:37 PM,76,481,74,1
1783896908,2026-07-12 06:55:08 PM,76,431,74,1
1783896908,2026-07-12 06:55:08 PM,76,481,74,1
1783896998,2026-07-12 06:56:38 PM,76,431,74,1
1783896998,2026-07-12 06:56:38 PM,76,481,74,1
1783897088,2026-07-12 06:58:08 PM,76,431,74,1
1783897089,2026-07-12 06:58:09 PM,76,481,74,1
1783897179,2026-07-12 06:59:39 PM,76,431,74,1
1783897179,2026-07-12 06:59:39 PM,76,481,74,1
1783897269,2026-07-12 07:01:09 PM,76,431,74,1
1783897270,2026-07-12 07:01:10 PM,76,481,74,1
1783897360,2026-07-12 07:02:40 PM,76,431,74,1
1783897360,2026-07-12 07:02:40 PM,76,481,74,1
1783897450,2026-07-12 07:04:10 PM,76,431,74,1
1783897451,2026-07-12 07:04:11 PM,76,481,74,1
1783897541,2026-07-12 07:05:41 PM,76,431,74,1
1783897541,2026-07-12 07:05:41 PM,76,481,74,1
1783897604,2026-07-12 07:06:44 PM,76,432,74,1
1783897604,2026-07-12 07:06:44 PM,76,481,74,1
1783897631,2026-07-12 07:07:11 PM,76,382,74,1
1783897631,2026-07-12 07:07:11 PM,76,432,74,1
1783897722,2026-07-12 07:08:42 PM,76,382,74,1
1783897722,2026-07-12 07:08:42 PM,76,432,74,1
1783897812,2026-07-12 07:10:12 PM,76,382,74,1
1783897813,2026-07-12 07:10:13 PM,76,432,74,1
1783897903,2026-07-12 07:11:43 PM,76,382,74,1
1783897903,2026-07-12 07:11:43 PM,76,432,74,1
1783897994,2026-07-12 07:13:14 PM,76,382,74,1
1783897994,2026-07-12 07:13:14 PM,76,432,74,1
1783898085,2026-07-12 07:14:45 PM,76,382,74,1
1783898085,2026-07-12 07:14:45 PM,76,432,74,1
1783898175,2026-07-12 07:16:15 PM,76,382,74,1
1783898175,2026-07-12 07:16:15 PM,76,432,74,1
1783898266,2026-07-12 07:17:46 PM,76,382,74,1
1783898266,2026-07-12 07:17:46 PM,76,432,74,1
1783898356,2026-07-12 07:19:16 PM,76,382,74,1
1783898356,2026-07-12 07:19:16 PM,76,432,74,1
1783898447,2026-07-12 07:20:47 PM,76,382,74,1
1783898447,2026-07-12 07:20:47 PM,76,432,74,1
1783898537,2026-07-12 07:22:17 PM,76,382,74,1
1783898537,2026-07-12 07:22:17 PM,76,432,74,1
1783898628,2026-07-12 07:23:48 PM,76,382,74,1
1783898628,2026-07-12 07:23:48 PM,76,432,74,1
1783898718,2026-07-12 07:25:18 PM,76,382,74,1
1783898718,2026-07-12 07:25:18 PM,76,432,74,1
1783898809,2026-07-12 07:26:49 PM,76,382,74,1
1783898809,2026-07-12 07:26:49 PM,76,432,74,1
1783898899,2026-07-12 07:28:19 PM,76,382,74,1
1783898899,2026-07-12 07:28:19 PM,76,432,74,1
1783898990,2026-07-12 07:29:50 PM,76,382,74,1
1783898990,2026-07-12 07:29:50 PM,76,432,74,1
1783899080,2026-07-12 07:31:20 PM,76,382,74,1
1783899080,2026-07-12 07:31:20 PM,76,432,74,1
1783899170,2026-07-12 07:32:50 PM,76,382,74,1
1783899171,2026-07-12 07:32:51 PM,76,432,74,1
1783899183,2026-07-12 07:33:03 PM,76,532,74,1
1783899184,2026-07-12 07:33:04 PM,76,632,74,1
1783899184,2026-07-12 07:33:04 PM,76,732,74,1
1783899184,2026-07-12 07:33:04 PM,76,832,74,1
1783899184,2026-07-12 07:33:04 PM,76,932,74,1
1783899184,2026-07-12 07:33:04 PM,76,933,74,1
1783899261,2026-07-12 07:34:21 PM,76,883,74,1
1783899261,2026-07-12 07:34:21 PM,76,933,74,1
1783899352,2026-07-12 07:35:52 PM,76,883,74,1
1783899352,2026-07-12 07:35:52 PM,76,933,74,1
1783899442,2026-07-12 07:37:22 PM,76,883,74,1
1783899442,2026-07-12 07:37:22 PM,76,933,74,1
1783899477,2026-07-12 07:37:57 PM,76,935,74,1
1783899532,2026-07-12 07:38:52 PM,76,885,74,1
1783899533,2026-07-12 07:38:53 PM,76,935,74,1
1783899623,2026-07-12 07:40:23 PM,76,885,74,1
1783899623,2026-07-12 07:40:23 PM,76,935,74,1
1783899713,2026-07-12 07:41:53 PM,76,885,74,1
1783899714,2026-07-12 07:41:54 PM,76,935,74,1
1783899740,2026-07-12 07:42:20 PM,76,832,74,1
1783899740,2026-07-12 07:42:20 PM,76,834,74,1
1783899740,2026-07-12 07:42:20 PM,76,835,74,1
1783899804,2026-07-12 07:43:24 PM,76,782,74,1
1783899804,2026-07-12 07:43:24 PM,76,832,74,1
1783899894,2026-07-12 07:44:54 PM,76,782,74,1
1783899895,2026-07-12 07:44:55 PM,76,832,74,1
1783899985,2026-07-12 07:46:25 PM,76,782,74,1
1783899985,2026-07-12 07:46:25 PM,76,832,74,1
1783900031,2026-07-12 07:47:11 PM,76,932,74,1
1783900031,2026-07-12 07:47:11 PM,76,935,74,1
1783900075,2026-07-12 07:47:55 PM,76,885,74,1
1783900076,2026-07-12 07:47:56 PM,76,935,74,1
1783900166,2026-07-12 07:49:26 PM,76,885,74,1
1783900166,2026-07-12 07:49:26 PM,76,935,74,1
1783900256,2026-07-12 07:50:56 PM,76,885,74,1
1783900256,2026-07-12 07:50:56 PM,76,935,74,1
1783900282,2026-07-12 07:51:22 PM,76,832,74,1
1783900282,2026-07-12 07:51:22 PM,76,835,74,1
1783900301,2026-07-12 07:51:41 PM,76,832,74,1
1783900347,2026-07-12 07:52:27 PM,76,782,74,1
1783900347,2026-07-12 07:52:27 PM,76,832,74,1
1783900437,2026-07-12 07:53:57 PM,76,782,74,1
1783900437,2026-07-12 07:53:57 PM,76,832,74,1
1783900528,2026-07-12 07:55:28 PM,76,782,74,1
1783900528,2026-07-12 07:55:28 PM,76,832,74,1
1783900573,2026-07-12 07:56:13 PM,76,931,74,1
1783900618,2026-07-12 07:56:58 PM,76,881,74,1
1783900618,2026-07-12 07:56:58 PM,76,931,74,1
1783900709,2026-07-12 07:58:29 PM,76,881,74,1
1783900709,2026-07-12 07:58:29 PM,76,931,74,1
1783900799,2026-07-12 07:59:59 PM,76,881,74,1
1783900799,2026-07-12 07:59:59 PM,76,931,74,1
1783900890,2026-07-12 08:01:30 PM,76,881,74,1
1783900890,2026-07-12 08:01:30 PM,76,931,74,1
1783900980,2026-07-12 08:03:00 PM,76,881,74,1
1783900980,2026-07-12 08:03:00 PM,76,931,74,1
1783901071,2026-07-12 08:04:31 PM,76,881,74,1
1783901071,2026-07-12 08:04:31 PM,76,931,74,1
1783901161,2026-07-12 08:06:01 PM,76,881,74,1
1783901161,2026-07-12 08:06:01 PM,76,931,74,1
1783901252,2026-07-12 08:07:32 PM,76,881,74,1
1783901252,2026-07-12 08:07:32 PM,76,931,74,1
1783901342,2026-07-12 08:09:02 PM,76,881,74,1
1783901342,2026-07-12 08:09:02 PM,76,900,74,1
1783901342,2026-07-12 08:09:02 PM,76,950,74,1
1783901433,2026-07-12 08:10:33 PM,76,900,74,1
1783901433,2026-07-12 08:10:33 PM,76,950,74,1
1783901523,2026-07-12 08:12:03 PM,76,900,74,1
1783901523,2026-07-12 08:12:03 PM,76,950,74,1
1783901614,2026-07-12 08:13:34 PM,76,900,74,1
1783901614,2026-07-12 08:13:34 PM,76,950,74,1
1783901704,2026-07-12 08:15:04 PM,76,900,74,1
1783901705,2026-07-12 08:15:05 PM,76,950,74,1
1783901795,2026-07-12 08:16:35 PM,76,900,74,1
1783901795,2026-07-12 08:16:35 PM,76,950,74,1
1783901885,2026-07-12 08:18:05 PM,76,900,74,1
1783901885,2026-07-12 08:18:05 PM,76,950,74,1
1783901976,2026-07-12 08:19:36 PM,76,900,74,1
1783901976,2026-07-12 08:19:36 PM,76,950,74,1
1783902066,2026-07-12 08:21:06 PM,76,900,74,1
1783902066,2026-07-12 08:21:06 PM,76,950,74,1
1783902157,2026-07-12 08:22:37 PM,76,900,74,1
1783902157,2026-07-12 08:22:37 PM,76,950,74,1
1783902247,2026-07-12 08:24:07 PM,76,900,74,1
1783902247,2026-07-12 08:24:07 PM,76,950,74,1
1783902338,2026-07-12 08:25:38 PM,76,900,74,1
1783902338,2026-07-12 08:25:38 PM,76,950,74,1
1783902348,2026-07-12 08:25:48 PM,76,980,74,1
1783902428,2026-07-12 08:27:08 PM,76,930,74,1
1783902428,2026-07-12 08:27:08 PM,76,980,74,1
1783902519,2026-07-12 08:28:39 PM,76,930,74,1
1783902519,2026-07-12 08:28:39 PM,76,980,74,1
1783902609,2026-07-12 08:30:09 PM,76,930,74,1
1783902609,2026-07-12 08:30:09 PM,76,980,74,1
1783902700,2026-07-12 08:31:40 PM,76,930,74,1
1783902700,2026-07-12 08:31:40 PM,76,980,74,1
1783902790,2026-07-12 08:33:10 PM,76,930,74,1
1783902790,2026-07-12 08:33:10 PM,76,980,74,1
1783902881,2026-07-12 08:34:41 PM,76,930,74,1
1783902881,2026-07-12 08:34:41 PM,76,980,74,1
1783902971,2026-07-12 08:36:11 PM,76,930,74,1
1783902971,2026-07-12 08:36:11 PM,76,980,74,1
1783903062,2026-07-12 08:37:42 PM,76,930,74,1
1783903062,2026-07-12 08:37:42 PM,76,980,74,1
1783903152,2026-07-12 08:39:12 PM,76,930,74,1
1783903152,2026-07-12 08:39:12 PM,76,980,74,1
1783903243,2026-07-12 08:40:43 PM,76,930,74,1
1783903243,2026-07-12 08:40:43 PM,76,980,74,1
1783903333,2026-07-12 08:42:13 PM,76,930,74,1
1783903333,2026-07-12 08:42:13 PM,76,980,74,1
1783903424,2026-07-12 08:43:44 PM,76,930,74,1
1783903424,2026-07-12 08:43:44 PM,76,980,74,1
1783903514,2026-07-12 08:45:14 PM,76,930,74,1
1783903514,2026-07-12 08:45:14 PM,76,980,74,1
1783903555,2026-07-12 08:45:55 PM,77,443,74,1
1783903555,2026-07-12 08:45:55 PM,77,456,74,1
1783903557,2026-07-12 08:45:57 PM,77,462,74,1
1783903560,2026-07-12 08:46:00 PM,77,1462,74,1
1783903645,2026-07-12 08:47:25 PM,77,1512,74,1
1783903655,2026-07-12 08:47:35 PM,77,1612,74,1
1783903655,2026-07-12 08:47:35 PM,77,1674,74,1
1783903695,2026-07-12 08:48:15 PM,77,1624,74,1
1783903695,2026-07-12 08:48:15 PM,77,1674,74,1
1783903785,2026-07-12 08:49:45 PM,77,1624,74,1
1783903786,2026-07-12 08:49:46 PM,77,1674,74,1
1783903876,2026-07-12 08:51:16 PM,77,1624,74,1
1783903876,2026-07-12 08:51:16 PM,77,1674,74,1
1783903898,2026-07-12 08:51:38 PM,77,1675,74,1
1783903967,2026-07-12 08:52:47 PM,77,1625,74,1
1783903967,2026-07-12 08:52:47 PM,77,1675,74,1
1783904057,2026-07-12 08:54:17 PM,77,1625,74,1
1783904057,2026-07-12 08:54:17 PM,77,1675,74,1
1783904141,2026-07-12 08:55:41 PM,77,1674,74,1
1783904148,2026-07-12 08:55:48 PM,77,1624,74,1
1783904148,2026-07-12 08:55:48 PM,77,1674,74,1
1783904238,2026-07-12 08:57:18 PM,77,1624,74,1
1783904238,2026-07-12 08:57:18 PM,77,1674,74,1
1783904328,2026-07-12 08:58:48 PM,77,1624,74,1
1783904329,2026-07-12 08:58:49 PM,77,1674,74,1
1783904456,2026-07-12 09:00:56 PM,77,1674,78,55
1783904509,2026-07-12 09:01:49 PM,77,1624,78,55
1783904510,2026-07-12 09:01:50 PM,77,1674,78,55
1783904600,2026-07-12 09:03:20 PM,77,1624,78,55
1783904600,2026-07-12 09:03:20 PM,77,1674,78,55
1783904690,2026-07-12 09:04:50 PM,77,1624,78,55
1783904691,2026-07-12 09:04:51 PM,77,1674,78,55
1783904781,2026-07-12 09:06:21 PM,77,1624,78,55
1783904781,2026-07-12 09:06:21 PM,77,1674,78,55
1783904871,2026-07-12 09:07:51 PM,77,1624,78,55
1783904872,2026-07-12 09:07:52 PM,77,1674,78,55
1783904962,2026-07-12 09:09:22 PM,77,1624,78,55
1783904962,2026-07-12 09:09:22 PM,77,1674,78,55
1783905052,2026-07-12 09:10:52 PM,77,1624,78,55
1783905053,2026-07-12 09:10:53 PM,77,1674,78,55
1783905143,2026-07-12 09:12:23 PM,77,1624,78,55
1783905143,2026-07-12 09:12:23 PM,77,1674,78,55
1783905203,2026-07-12 09:13:23 PM,77,1676,78,55
1783905233,2026-07-12 09:13:53 PM,77,1626,78,55
1783905234,2026-07-12 09:13:54 PM,77,1676,78,55
1783905324,2026-07-12 09:15:24 PM,77,1626,78,55
1783905324,2026-07-12 09:15:24 PM,77,1676,78,55
1783905414,2026-07-12 09:16:54 PM,77,1626,78,55
1783905414,2026-07-12 09:16:54 PM,77,1676,78,55
1783905505,2026-07-12 09:18:25 PM,77,1626,78,55
1783905505,2026-07-12 09:18:25 PM,77,1676,78,55
1783905583,2026-07-12 09:19:43 PM,77,1676,79,1674
1783905583,2026-07-12 09:19:43 PM,77,1676,79,1787
1783905583,2026-07-12 09:19:43 PM,77,1676,79,1893
1783905583,2026-07-12 09:19:43 PM,77,1916,79,1674
1783905587,2026-07-12 09:19:47 PM,77,1916,79,1722
1783905595,2026-07-12 09:19:55 PM,77,1866,79,1722
1783905595,2026-07-12 09:19:55 PM,77,1916,79,1722
1783905686,2026-07-12 09:21:26 PM,77,1866,79,1722
1783905686,2026-07-12 09:21:26 PM,77,1916,79,1722
1783905773,2026-07-12 09:22:53 PM,77,2276,79,1722
1783905773,2026-07-12 09:22:53 PM,77,2276,79,2082
1783905776,2026-07-12 09:22:56 PM,77,2226,79,2082
1783905776,2026-07-12 09:22:56 PM,77,2276,79,2082
1783905867,2026-07-12 09:24:27 PM,77,2226,79,2082
1783905867,2026-07-12 09:24:27 PM,77,2276,79,2082
1783905919,2026-07-12 09:25:19 PM,77,2212,79,2082
1783905919,2026-07-12 09:25:19 PM,77,2214,79,2082
1783905957,2026-07-12 09:25:57 PM,77,2162,79,2082
1783905957,2026-07-12 09:25:57 PM,77,2212,79,2082
1783906048,2026-07-12 09:27:28 PM,77,2162,79,2082
1783906048,2026-07-12 09:27:28 PM,77,2212,79,2082
1783906138,2026-07-12 09:28:58 PM,77,2162,79,2082
1783906138,2026-07-12 09:28:58 PM,77,2212,79,2082
1783906185,2026-07-12 09:29:45 PM,77,2241,79,2082
1783906229,2026-07-12 09:30:29 PM,77,2191,79,2082
1783906229,2026-07-12 09:30:29 PM,77,2241,79,2082
1783906319,2026-07-12 09:31:59 PM,77,2191,79,2082
1783906319,2026-07-12 09:31:59 PM,77,2241,79,2082
1783906410,2026-07-12 09:33:30 PM,77,2191,79,2082
1783906410,2026-07-12 09:33:30 PM,77,2241,79,2082
1783906500,2026-07-12 09:35:00 PM,77,2191,79,2082
1783906500,2026-07-12 09:35:00 PM,77,2241,79,2082
1783906591,2026-07-12 09:36:31 PM,77,2191,79,2082
1783906591,2026-07-12 09:36:31 PM,77,2241,79,2082
1783906681,2026-07-12 09:38:01 PM,77,2191,79,2082
1783906681,2026-07-12 09:38:01 PM,77,2241,79,2082
1783906772,2026-07-12 09:39:32 PM,77,2191,79,2082
1783906772,2026-07-12 09:39:32 PM,77,2241,79,2082
1783906862,2026-07-12 09:41:02 PM,77,2191,79,2082
1783906862,2026-07-12 09:41:02 PM,77,2241,79,2082
1783906953,2026-07-12 09:42:33 PM,77,2191,79,2082
1783906953,2026-07-12 09:42:33 PM,77,2241,79,2082
1783907043,2026-07-12 09:44:03 PM,77,2191,79,2082
1783907043,2026-07-12 09:44:03 PM,77,2241,79,2082
1783907134,2026-07-12 09:45:34 PM,77,2191,79,2082
1783907134,2026-07-12 09:45:34 PM,77,2241,79,2082
1783907224,2026-07-12 09:47:04 PM,77,2191,79,2082
1783907224,2026-07-12 09:47:04 PM,77,2241,79,2082
1783907236,2026-07-12 09:47:16 PM,77,2241,79,2017
1783907315,2026-07-12 09:48:35 PM,77,2191,79,2017
1783907315,2026-07-12 09:48:35 PM,77,2241,79,2017
1783907405,2026-07-12 09:50:05 PM,77,2191,79,2017
1783907405,2026-07-12 09:50:05 PM,77,2241,79,2017
1783907496,2026-07-12 09:51:36 PM,77,2191,79,2017
1783907496,2026-07-12 09:51:36 PM,77,2241,79,2017
1783907533,2026-07-12 09:52:13 PM,77,2242,79,2017
1783907586,2026-07-12 09:53:06 PM,77,2192,79,2017
1783907586,2026-07-12 09:53:06 PM,77,2242,79,2017
1783907677,2026-07-12 09:54:37 PM,77,2192,79,2017
1783907677,2026-07-12 09:54:37 PM,77,2242,79,2017
1783907767,2026-07-12 09:56:07 PM,77,2192,79,2017
1783907767,2026-07-12 09:56:07 PM,77,2242,79,2017
1783907770,2026-07-12 09:56:10 PM,77,2212,79,2017
1783907770,2026-07-12 09:56:10 PM,77,2213,79,2017
1783907832,2026-07-12 09:57:12 PM,77,2212,79,2017
1783907858,2026-07-12 09:57:38 PM,77,2162,79,2017
1783907858,2026-07-12 09:57:38 PM,77,2212,79,2017
1783907948,2026-07-12 09:59:08 PM,77,2162,79,2017
1783907948,2026-07-12 09:59:08 PM,77,2212,79,2017
1783907980,2026-07-12 09:59:40 PM,77,2212,79,1830
1783907980,2026-07-12 09:59:40 PM,77,2257,79,1830
1783907986,2026-07-12 09:59:46 PM,77,2257,79,2656
1783908016,2026-07-12 10:00:16 PM,77,2286,79,2656
1783908039,2026-07-12 10:00:39 PM,77,2236,79,2656
1783908039,2026-07-12 10:00:39 PM,77,2286,79,2656
1783908129,2026-07-12 10:02:09 PM,77,2236,79,2656
1783908129,2026-07-12 10:02:09 PM,77,2286,79,2656
1783908220,2026-07-12 10:03:40 PM,77,2236,79,2656
1783908220,2026-07-12 10:03:40 PM,77,2286,79,2656
1783908310,2026-07-12 10:05:10 PM,77,2236,79,2656
1783908310,2026-07-12 10:05:10 PM,77,2286,79,2656
1783908339,2026-07-12 10:05:39 PM,77,1843,79,2656
1783908401,2026-07-12 10:06:41 PM,77,1793,79,2656
1783908401,2026-07-12 10:06:41 PM,77,1843,79,2656
1783908428,2026-07-12 10:07:08 PM,77,1843,79,2655
1783908491,2026-07-12 10:08:11 PM,77,1793,79,2655
1783908491,2026-07-12 10:08:11 PM,77,1843,79,2655
1783908582,2026-07-12 10:09:42 PM,77,1793,79,2655
