ticker_idx,cell,regime,anchor,offset,match_start_ts
1017302,32,r25_34,32,3,1770578220.0
1023778,27,r25_34,27,2,1770580140.0
1024370,75,r75_84,75,2,1770580140.0
1010680,45,r45_54,45,3,1770582480.0
1010934,59,r55_64,59,3,1770582480.0
992100,74,r65_74,74,3,1770584760.0
992320,30,r25_34,30,2,1770584760.0
984167,26,r25_34,26,3,1770585600.0
984329,80,r75_84,80,4,1770585600.0
1025108,51,r45_54,51,4,1770587100.0
993710,40,r35_44,40,3,1770587880.0
994146,66,r65_74,66,1,1770587880.0
989153,22,r15_24,22,5,1770588780.0
1009932,76,r75_84,76,1,1770592620.0
1010289,28,r25_34,28,2,1770592620.0
984492,74,r65_74,74,2,1770597240.0
984973,28,r25_34,28,2,1770597240.0
997899,33,r25_34,33,2,1770599460.0
998316,71,r65_74,71,2,1770599460.0
1008969,41,r35_44,41,4,1770599820.0
1015238,56,r55_64,56,3,1770601380.0
982639,79,r75_84,79,4,1770601800.0
982899,23,r15_24,23,3,1770601800.0
1014770,42,r35_44,42,3,1770602880.0
1014320,62,r55_64,62,1,1770602880.0
1013235,58,r55_64,58,2,1770603120.0
1013774,45,r45_54,45,3,1770603120.0
996885,76,r75_84,76,6,1770604140.0
977787,92,r85_94,92,2,1770605400.0
977333,11,r05_14,11,2,1770605400.0
1012775,65,r65_74,65,2,1770607680.0
1012260,38,r35_44,38,3,1770607680.0
980194,19,r15_24,19,1,1770608400.0
979606,81,r75_84,81,1,1770608400.0
1005375,23,r15_24,23,6,1770611220.0
985501,19,r15_24,19,2,1770612000.0
985876,85,r85_94,85,1,1770612000.0
987554,80,r75_84,80,2,1770612060.0
1026925,56,r55_64,56,2,1770612420.0
1026285,46,r45_54,46,2,1770612420.0
1000634,42,r35_44,42,2,1770613740.0
999991,59,r55_64,59,2,1770613740.0
1060005,64,r55_64,64,2,1770618540.0
1041382,64,r55_64,64,2,1770622140.0
1040886,39,r35_44,39,2,1770622140.0
1043575,30,r25_34,30,2,1770622680.0
1044286,73,r65_74,73,2,1770622680.0
1045898,63,r55_64,63,2,1770624300.0
1046515,39,r35_44,39,3,1770624300.0
1037836,46,r45_54,46,3,1770632700.0
1037355,58,r55_64,58,1,1770632700.0
1043124,49,r45_54,49,2,1770633300.0
1042669,54,r45_54,54,2,1770633300.0
1047608,38,r35_44,38,2,1770633360.0
1048063,65,r65_74,65,1,1770633360.0
1032889,35,r35_44,35,2,1770633420.0
1032342,68,r65_74,68,2,1770633420.0
1050737,37,r35_44,37,4,1770635400.0
1029120,67,r65_74,67,2,1770639540.0
1028605,35,r35_44,35,1,1770639540.0
1030787,79,r75_84,79,2,1770640740.0
1031376,24,r15_24,24,2,1770640740.0
1030206,48,r45_54,48,4,1770642840.0
1033940,57,r55_64,57,2,1770644640.0
1033446,50,r45_54,50,5,1770644640.0
1056417,63,r55_64,63,1,1770649140.0
1055905,39,r35_44,39,2,1770649140.0
1053065,74,r65_74,74,2,1770649380.0
1052700,36,r35_44,36,4,1770649380.0
1060575,38,r35_44,38,2,1770650760.0
1061206,65,r65_74,65,2,1770650760.0
1034729,44,r35_44,44,2,1770656280.0
1035519,63,r55_64,63,4,1770656280.0
1053426,36,r35_44,36,2,1770656880.0
1053872,67,r65_74,67,2,1770656880.0
1042272,46,r45_54,46,3,1770657060.0
1041885,56,r55_64,56,2,1770657060.0
1045470,63,r55_64,63,1,1770660480.0
1045010,40,r35_44,40,2,1770660480.0
1049277,73,r65_74,73,1,1770662460.0
1039325,91,r85_94,91,3,1770664140.0
1039764,11,r05_14,11,2,1770664140.0
1055083,38,r35_44,38,2,1770668520.0
1055512,68,r65_74,68,4,1770668520.0
1051667,62,r55_64,62,4,1770668580.0
1037011,26,r25_34,26,5,1770673680.0
1052146,57,r55_64,57,2,1770675360.0
1052429,51,r45_54,51,5,1770675360.0
1062840,63,r55_64,63,3,1770680220.0
1062569,38,r35_44,38,4,1770680220.0
1054896,89,r85_94,89,4,1770682620.0
1039058,63,r55_64,63,4,1770682800.0
1038799,40,r35_44,40,1,1770682800.0
1054213,38,r35_44,38,3,1770683340.0
1048667,80,r75_84,80,3,1770684300.0
1048491,28,r25_34,28,4,1770684300.0
1054456,70,r65_74,70,4,1770686280.0
1047382,77,r75_84,77,2,1770689520.0
1062210,65,r65_74,65,2,1770692100.0
1061861,75,r75_84,75,7,1770692100.0
1049039,20,r15_24,20,3,1770692400.0
1048836,82,r75_84,82,2,1770692400.0
1057211,92,r85_94,92,1,1770695640.0
1056906,10,r05_14,10,2,1770695640.0
1040638,44,r35_44,44,2,1770698520.0
1031961,39,r35_44,39,1,1770698820.0
1058310,84,r75_84,84,1,1770699360.0
1038343,28,r25_34,28,4,1770700020.0
1058787,48,r45_54,48,3,1770704460.0
1059081,54,r45_54,54,3,1770704460.0
1073570,41,r35_44,41,2,1770705420.0
1070426,60,r55_64,60,2,1770708240.0
1070570,42,r35_44,42,2,1770708240.0
1036465,54,r45_54,54,1,1770708240.0
1036286,48,r45_54,48,1,1770708240.0
1063189,15,r15_24,15,4,1770709500.0
1063461,86,r85_94,86,2,1770709500.0
1071934,75,r75_84,75,2,1770710340.0
1064225,14,r05_14,14,3,1770713100.0
1074048,82,r75_84,82,2,1770713640.0
1074143,20,r15_24,20,2,1770713640.0
1074895,30,r25_34,30,1,1770715140.0
1073799,78,r75_84,78,4,1770717420.0
1073938,25,r25_34,25,2,1770717420.0
1065995,70,r65_74,70,2,1770717600.0
1063722,58,r55_64,58,1,1770718560.0
1063676,45,r45_54,45,1,1770718560.0
1068650,88,r85_94,88,2,1770721980.0
1071822,37,r35_44,37,3,1770722160.0
1071705,64,r55_64,64,2,1770722160.0
1074569,42,r35_44,42,2,1770722340.0
1074718,59,r55_64,59,2,1770722340.0
1072328,17,r15_24,17,2,1770724380.0
1068228,40,r35_44,40,2,1770724980.0
1068343,62,r55_64,62,2,1770724980.0
1073354,80,r75_84,80,2,1770725700.0
1073227,21,r15_24,21,2,1770725700.0
1066862,46,r45_54,46,2,1770727080.0
1066754,57,r55_64,57,3,1770727080.0
1070694,27,r25_34,27,2,1770728520.0
1070849,74,r65_74,74,2,1770728700.0
1063781,35,r35_44,35,3,1770730500.0
1063874,66,r65_74,66,2,1770730500.0
1065616,45,r45_54,45,2,1770730620.0
1065797,58,r55_64,58,2,1770730620.0
1066660,45,r45_54,45,2,1770731580.0
1065229,70,r65_74,70,2,1770731700.0
1066547,58,r55_64,58,2,1770733020.0
1064544,54,r45_54,54,3,1770735660.0
1067150,64,r55_64,64,1,1770737700.0
1067036,37,r35_44,37,2,1770737700.0
1068509,28,r25_34,28,2,1770738240.0
1068581,75,r75_84,75,2,1770738240.0
1074256,43,r35_44,43,2,1770739020.0
1074401,60,r55_64,60,2,1770739020.0
1070264,28,r25_34,28,5,1770739140.0
1071029,59,r55_64,59,2,1770741000.0
1071139,52,r45_54,52,6,1770741000.0
1073475,81,r75_84,81,2,1770741300.0
1073521,22,r15_24,22,2,1770741300.0
1068827,61,r55_64,61,4,1770743220.0
1068993,45,r45_54,45,6,1770743220.0
1064065,38,r35_44,38,2,1770745080.0
1069479,57,r55_64,57,2,1770745260.0
1071345,66,r65_74,66,3,1770746400.0
1071241,36,r35_44,36,2,1770746400.0
1069289,34,r25_34,34,2,1770751920.0
1066939,91,r85_94,91,2,1770752580.0
1066987,35,r35_44,35,2,1770752580.0
1064828,72,r65_74,72,5,1770753120.0
1075339,26,r25_34,26,2,1770753660.0
1071466,41,r35_44,41,1,1770755340.0
1071558,61,r55_64,61,3,1770755460.0
1067462,83,r75_84,83,1,1770758640.0
1067266,17,r15_24,17,2,1770758640.0
1068111,30,r25_34,30,1,1770761100.0
1067823,37,r35_44,37,2,1770766980.0
1067647,65,r65_74,65,4,1770766980.0
1072453,30,r25_34,30,4,1770768060.0
1069146,76,r75_84,76,1,1770768600.0
1069223,25,r25_34,25,2,1770768600.0
1073039,55,r55_64,55,2,1770770280.0
1072878,46,r45_54,46,2,1770770400.0
1075068,34,r25_34,34,2,1770775020.0
1075198,66,r65_74,66,1,1770775020.0
1065497,54,r45_54,54,2,1770775320.0
1065116,22,r15_24,22,3,1770779220.0
1066378,34,r25_34,34,2,1770784680.0
1069856,7,r05_14,7,2,1770784680.0
1076345,34,r25_34,34,3,1770800220.0
1076550,68,r65_74,68,2,1770800220.0
1080629,64,r55_64,64,4,1770804600.0
1080749,68,r65_74,68,5,1770804600.0
1078257,68,r65_74,68,1,1770805020.0
1078425,33,r25_34,33,2,1770805020.0
1077875,81,r75_84,81,2,1770806340.0
1078064,19,r15_24,19,2,1770806340.0
1077387,51,r45_54,51,3,1770811140.0
1080393,76,r75_84,76,2,1770813120.0
1080316,26,r25_34,26,2,1770813120.0
1079137,52,r45_54,52,3,1770814440.0
1080207,57,r55_64,57,1,1770816660.0
1080125,45,r45_54,45,2,1770816660.0
1075566,66,r65_74,66,2,1770818940.0
1075795,36,r35_44,36,2,1770818940.0
1081769,53,r45_54,53,1,1770819120.0
1081921,49,r45_54,49,2,1770819840.0
1080543,26,r25_34,26,3,1770826800.0
1080877,46,r45_54,46,2,1770827340.0
1077550,86,r85_94,86,2,1770831000.0
1082441,79,r75_84,79,2,1770832740.0
1082536,26,r25_34,26,4,1770832740.0
1079907,34,r25_34,34,1,1770834300.0
1080001,67,r65_74,67,2,1770835380.0
1076153,78,r75_84,78,4,1770837180.0
1079505,40,r35_44,40,3,1770839400.0
1083676,59,r55_64,59,2,1770845460.0
1082031,58,r55_64,58,2,1770856140.0
1082256,44,r35_44,44,2,1770856140.0
1081467,94,r85_94,94,2,1770857700.0
1079793,89,r85_94,89,2,1770865920.0
1079617,13,r05_14,13,2,1770865920.0
1082823,57,r55_64,57,4,1770870600.0
1082624,45,r45_54,45,2,1770870600.0
1076846,32,r25_34,32,1,1770871440.0
1077021,70,r65_74,70,3,1770871440.0
1081311,18,r15_24,18,2,1770871620.0
1094201,70,r65_74,70,3,1770880140.0
1084385,70,r65_74,70,1,1770891120.0
1084254,32,r25_34,32,1,1770891120.0
1088223,75,r75_84,75,2,1770895860.0
1088112,28,r25_34,28,2,1770895860.0
1087967,65,r65_74,65,2,1770897000.0
1087854,38,r35_44,38,2,1770897000.0
1093633,54,r45_54,54,2,1770897120.0
1089351,45,r45_54,45,1,1770900120.0
1089153,57,r55_64,57,2,1770900120.0
1093798,42,r35_44,42,2,1770900420.0
1088335,19,r15_24,19,2,1770904200.0
1088577,83,r75_84,83,2,1770904200.0
1088759,26,r25_34,26,1,1770908220.0
1086170,64,r55_64,64,3,1770912660.0
1086394,43,r35_44,43,4,1770912660.0
1084667,34,r25_34,34,1,1770912960.0
1094380,50,r45_54,50,2,1770913080.0
1094614,55,r55_64,55,5,1770913080.0
1091485,58,r55_64,58,5,1770916920.0
1085866,49,r45_54,49,4,1770920400.0
1086663,77,r75_84,77,2,1770922440.0
1086840,21,r15_24,21,2,1770922440.0
1087140,50,r45_54,50,4,1770925320.0
1089533,19,r15_24,19,3,1770951840.0
1089965,81,r75_84,81,1,1770951840.0
1084856,50,r45_54,50,3,1770955140.0
1085224,52,r45_54,52,1,1770955140.0
1091787,74,r65_74,74,1,1770957420.0
1092377,27,r25_34,27,1,1770957420.0
1105598,31,r25_34,31,2,1770961440.0
1090208,13,r05_14,13,3,1770962460.0
1104917,31,r25_34,31,1,1770967020.0
1104616,73,r65_74,73,4,1770967020.0
1099036,27,r25_34,27,3,1770967140.0
1099607,77,r75_84,77,2,1770967140.0
1102178,66,r65_74,66,1,1770972360.0
1101720,35,r35_44,35,2,1770972360.0
1098351,72,r65_74,72,2,1770981900.0
1100310,65,r65_74,65,1,1770987180.0
1100682,35,r35_44,35,1,1770987180.0
1103383,35,r35_44,35,1,1770990060.0
1103944,44,r35_44,44,2,1770990420.0
1104254,60,r55_64,60,2,1770990420.0
1098090,76,r75_84,76,2,1770996120.0
1096330,64,r55_64,64,2,1771000560.0
1101054,78,r75_84,78,4,1771003320.0
1100093,62,r55_64,62,2,1771003500.0
1095585,76,r75_84,76,2,1771007340.0
1097169,69,r65_74,69,2,1771009380.0
1103025,45,r45_54,45,2,1771016820.0
1095172,19,r15_24,19,2,1771041780.0
1108978,60,r55_64,60,2,1771047840.0
1109356,41,r35_44,41,1,1771047840.0
1112970,52,r45_54,52,2,1771049880.0
1113348,50,r45_54,50,3,1771049880.0
1107493,56,r55_64,56,2,1771056840.0
1107847,46,r45_54,46,3,1771056840.0
1110069,38,r35_44,38,2,1771071420.0
1109755,64,r55_64,64,2,1771071420.0
1110821,35,r35_44,35,1,1771077660.0
1110372,66,r65_74,66,2,1771077660.0
1106626,30,r25_34,30,3,1771078440.0
1106129,36,r35_44,36,4,1771085040.0
1107178,68,r65_74,68,2,1771093140.0
1108376,33,r25_34,33,2,1771102800.0
1112636,67,r65_74,67,2,1771126800.0
1111126,43,r35_44,43,3,1771130580.0
1108772,21,r15_24,21,6,1771131060.0
1111728,14,r05_14,14,4,1771131240.0
1120224,60,r55_64,60,2,1771138380.0
1120016,46,r45_54,46,3,1771138380.0
1130493,76,r75_84,76,2,1771139280.0
1130217,27,r25_34,27,2,1771139280.0
1116890,94,r85_94,95,3,1771140120.0
1116557,8,r05_14,8,2,1771140120.0
1117212,13,r05_14,13,2,1771145460.0
1130037,32,r25_34,32,1,1771147260.0
1129817,69,r65_74,69,1,1771147260.0
1116350,20,r15_24,20,2,1771147980.0
1116152,83,r75_84,83,2,1771147980.0
1121907,47,r45_54,47,2,1771148520.0
1127056,60,r55_64,60,5,1771149300.0
1125177,14,r05_14,14,2,1771151280.0
1124956,88,r85_94,88,2,1771151280.0
1127836,62,r55_64,62,4,1771155000.0
1127973,41,r35_44,41,2,1771155000.0
1123441,16,r15_24,16,2,1771157460.0
1123635,86,r85_94,86,3,1771157460.0
1126175,33,r25_34,33,2,1771159560.0
1125934,66,r65_74,66,2,1771159560.0
1116010,36,r35_44,36,2,1771161000.0
1115836,63,r55_64,63,2,1771161000.0
1124180,61,r55_64,61,2,1771161060.0
1124399,44,r35_44,44,2,1771161060.0
1125494,39,r35_44,39,2,1771165080.0
1117802,38,r35_44,38,4,1771165080.0
1115343,8,r05_14,8,2,1771169580.0
1126776,33,r25_34,33,4,1771171200.0
1119146,45,r45_54,45,2,1771171260.0
1119275,65,r65_74,65,2,1771171260.0
1127229,35,r35_44,35,2,1771171620.0
1122678,50,r45_54,50,4,1771172940.0
1122825,66,r65_74,66,2,1771172940.0
1118647,26,r25_34,26,2,1771173120.0
1114066,31,r25_34,31,2,1771175400.0
1118509,47,r45_54,47,3,1771175700.0
1128107,81,r75_84,81,2,1771176060.0
1128265,20,r15_24,20,3,1771176060.0
1114811,78,r75_84,78,5,1771178460.0
1126550,33,r25_34,33,2,1771179240.0
1126396,71,r65_74,71,2,1771179240.0
1118918,15,r15_24,15,3,1771179300.0
1119056,88,r85_94,88,2,1771179300.0
1113637,86,r85_94,86,1,1771179600.0
1113792,12,r05_14,12,1,1771179600.0
1128421,38,r35_44,38,5,1771179840.0
1128553,66,r65_74,66,1,1771179840.0
1122197,44,r35_44,44,2,1771179900.0
1122404,59,r55_64,59,2,1771179900.0
1124773,30,r25_34,30,2,1771183380.0
1124585,75,r75_84,75,4,1771183380.0
1130787,45,r45_54,45,3,1771188660.0
1114174,94,r85_94,98,2,1771189740.0
1114354,6,r05_14,6,3,1771189740.0
1115532,27,r25_34,27,2,1771190880.0
1115685,76,r75_84,76,3,1771190880.0
1129344,8,r05_14,8,2,1771193640.0
1129471,88,r85_94,88,2,1771193640.0
1150081,71,r65_74,71,4,1771220220.0
1149767,32,r25_34,32,3,1771220220.0
1149494,74,r65_74,74,3,1771220400.0
1140983,94,r85_94,95,4,1771221060.0
1141243,9,r05_14,9,2,1771221060.0
1134533,23,r15_24,23,3,1771224420.0
1148317,31,r25_34,31,2,1771227540.0
1135715,50,r45_54,50,3,1771230780.0
1133450,70,r65_74,70,2,1771230840.0
1147218,68,r65_74,68,1,1771234020.0
1147616,34,r25_34,34,3,1771234020.0
1137704,75,r75_84,75,1,1771236660.0
1137902,28,r25_34,28,2,1771236660.0
1140598,50,r45_54,50,6,1771236660.0
1140474,68,r65_74,68,6,1771236660.0
1136283,40,r35_44,40,3,1771244700.0
1142542,44,r35_44,44,2,1771245180.0
1121353,35,r35_44,35,5,1771248180.0
1121033,74,r65_74,74,2,1771248180.0
1131844,73,r65_74,73,1,1771248900.0
1132088,30,r25_34,30,2,1771248900.0
1143769,44,r35_44,44,5,1771249620.0
1143872,78,r75_84,78,4,1771249620.0
1120505,17,r15_24,17,5,1771252440.0
1117604,33,r25_34,33,3,1771254180.0
1134765,41,r35_44,41,2,1771254660.0
1135019,62,r55_64,62,1,1771254660.0
1150442,57,r55_64,57,4,1771256700.0
1129037,85,r85_94,85,3,1771258260.0
1128701,18,r15_24,18,2,1771258260.0
1136514,49,r45_54,49,1,1771258380.0
1136727,58,r55_64,58,5,1771258380.0
1144435,65,r65_74,65,2,1771258680.0
1144307,38,r35_44,38,2,1771258680.0
1141613,88,r85_94,88,2,1771258800.0
1141765,12,r05_14,12,1,1771258800.0
1131724,38,r35_44,38,2,1771261560.0
1131577,70,r65_74,70,5,1771261560.0
1144154,46,r45_54,46,1,1771261620.0
1143995,58,r55_64,58,2,1771261620.0
1148577,40,r35_44,40,2,1771263540.0
1148889,62,r55_64,62,3,1771263540.0
1145618,28,r25_34,28,3,1771264380.0
1140865,23,r15_24,23,2,1771264560.0
1138381,86,r85_94,86,6,1771267020.0
1134119,84,r75_84,84,2,1771267140.0
1133934,29,r25_34,29,2,1771267140.0
1146472,78,r75_84,78,3,1771269780.0
1139402,64,r55_64,64,2,1771270500.0
1139964,37,r35_44,37,2,1771270500.0
1133230,34,r25_34,34,3,1771271280.0
1143142,66,r65_74,66,2,1771273380.0
1143474,37,r35_44,37,1,1771273380.0
1142187,16,r15_24,16,2,1771274940.0
1141918,85,r85_94,85,3,1771274940.0
1132353,68,r65_74,68,2,1771277220.0
1132663,33,r25_34,33,2,1771277220.0
1144570,14,r05_14,14,1,1771279980.0
1146978,38,r35_44,38,3,1771302300.0
1136961,48,r45_54,48,3,1771302420.0
1138675,59,r55_64,59,2,1771303680.0
1153886,73,r65_74,73,2,1771308480.0
1163971,39,r35_44,39,4,1771309620.0
1152851,26,r25_34,26,4,1771310220.0
1170623,33,r25_34,33,4,1771315320.0
1168998,22,r15_24,22,2,1771318260.0
1163723,76,r75_84,76,1,1771319100.0
1163420,26,r25_34,26,3,1771319100.0
1161976,66,r65_74,66,1,1771324080.0
1161565,36,r35_44,36,1,1771324080.0
1158807,65,r65_74,65,1,1771326000.0
1158484,36,r35_44,36,1,1771326000.0
1169655,43,r35_44,43,2,1771327740.0
1165068,39,r35_44,39,2,1771332720.0
1156210,63,r55_64,63,2,1771333080.0
1155971,39,r35_44,39,2,1771333080.0
1167662,93,r85_94,93,2,1771335060.0
1167806,9,r05_14,9,1,1771335060.0
1155044,48,r45_54,48,6,1771336680.0
1156757,35,r35_44,35,2,1771336860.0
1172171,25,r25_34,25,2,1771337280.0
1171884,76,r75_84,76,2,1771337280.0
1150998,45,r45_54,45,3,1771337400.0
1150816,57,r55_64,57,2,1771337400.0
1166589,66,r65_74,66,2,1771340700.0
1162401,58,r55_64,58,2,1771341300.0
1162693,42,r35_44,42,2,1771341300.0
1168306,38,r35_44,38,4,1771342380.0
1159161,80,r75_84,80,2,1771345140.0
1159346,24,r15_24,24,4,1771345140.0
1154185,75,r75_84,75,1,1771345440.0
1154459,27,r25_34,27,1,1771345440.0
1157523,68,r65_74,68,2,1771347480.0
1157882,35,r35_44,35,2,1771347480.0
1171518,27,r25_34,27,4,1771347780.0
1171690,77,r75_84,77,2,1771347780.0
1151418,79,r75_84,79,2,1771347960.0
1152005,59,r55_64,59,2,1771348080.0
1167399,25,r25_34,25,6,1771350060.0
1167153,85,r85_94,85,1,1771350060.0
1171195,88,r85_94,88,6,1771350240.0
1164870,63,r55_64,63,4,1771350420.0
1164662,45,r45_54,45,4,1771350420.0
1166243,23,r15_24,23,2,1771352520.0
1165855,80,r75_84,80,5,1771352520.0
1168139,59,r55_64,59,4,1771353180.0
1167973,46,r45_54,46,2,1771353180.0
1165531,58,r55_64,58,2,1771354620.0
1160081,74,r65_74,74,1,1771356780.0
1160406,27,r25_34,27,1,1771356780.0
1161183,11,r05_14,11,1,1771356840.0
1159532,78,r75_84,78,3,1771360020.0
1159817,24,r15_24,24,2,1771360020.0
1163184,86,r85_94,86,3,1771365960.0
1162948,15,r15_24,15,2,1771365960.0
1176704,63,r55_64,63,2,1771393020.0
1177952,40,r35_44,40,4,1771393020.0
1184362,38,r35_44,38,3,1771415880.0
1187100,41,r35_44,41,4,1771416600.0
1185269,55,r55_64,55,5,1771420620.0
1180060,38,r35_44,38,2,1771421940.0
1179876,75,r75_84,75,1,1771421940.0
1190130,32,r25_34,32,2,1771424100.0
1189691,24,r15_24,24,3,1771424580.0
1188165,57,r55_64,57,1,1771426620.0
1187684,43,r35_44,43,2,1771431240.0
1187405,54,r45_54,54,2,1771431240.0
1188383,82,r75_84,82,2,1771431840.0
1176206,75,r75_84,75,2,1771434360.0
1176524,19,r15_24,19,2,1771434360.0
1185540,74,r65_74,74,2,1771434780.0
1185909,14,r05_14,14,2,1771434780.0
1173682,42,r35_44,42,3,1771436700.0
1184768,11,r05_14,11,2,1771437720.0
1184582,94,r85_94,94,2,1771437720.0
1175540,35,r35_44,35,1,1771440840.0
1175874,82,r75_84,82,6,1771440840.0
1179493,83,r75_84,83,1,1771441620.0
1179082,19,r15_24,19,2,1771441620.0
1189075,65,r65_74,65,2,1771441740.0
1188822,37,r35_44,37,1,1771441740.0
1172943,81,r75_84,81,6,1771451580.0
1186226,56,r55_64,56,4,1771476120.0
1186491,47,r45_54,47,2,1771476120.0
1182173,48,r45_54,48,2,1771476240.0
1183157,54,r45_54,54,4,1771476240.0
1181196,49,r45_54,49,1,1771480740.0
1201738,50,r45_54,50,3,1771481820.0
1202041,53,r45_54,53,1,1771481820.0
1173929,27,r25_34,27,2,1771482960.0
1190855,58,r55_64,58,4,1771495260.0
1194456,23,r15_24,23,2,1771496820.0
1194757,79,r75_84,79,1,1771496820.0
1190572,23,r15_24,23,3,1771502760.0
1192151,74,r65_74,74,3,1771504740.0
1200130,43,r35_44,43,2,1771506420.0
1193100,89,r85_94,89,2,1771506720.0
1192751,15,r15_24,15,1,1771506720.0
1198570,36,r35_44,36,1,1771506900.0
1197318,43,r35_44,43,2,1771514640.0
1197582,58,r55_64,58,1,1771514640.0
1201106,86,r85_94,86,2,1771515720.0
1191396,56,r55_64,56,4,1771516080.0
1191764,79,r75_84,79,5,1771516080.0
1198035,11,r05_14,11,2,1771520880.0
1200536,63,r55_64,63,4,1771521180.0
1200830,39,r35_44,39,4,1771521180.0
1198832,68,r65_74,68,1,1771523160.0
1199267,35,r35_44,35,4,1771523160.0
1196297,30,r25_34,30,3,1771526340.0
1195903,74,r65_74,74,4,1771526340.0
1197017,46,r45_54,46,1,1771528680.0
1193593,17,r15_24,17,2,1771528800.0
1195036,80,r75_84,80,2,1771532760.0
1195423,23,r15_24,23,4,1771532760.0
1194136,33,r25_34,33,1,1771538040.0
1212357,53,r45_54,53,3,1771567800.0
1207399,47,r45_54,47,4,1771570980.0
1206896,59,r55_64,59,2,1771570980.0
1204860,43,r35_44,43,3,1771571160.0
1202916,38,r35_44,38,4,1771579560.0
1203382,66,r65_74,66,4,1771579560.0
1213291,35,r35_44,35,2,1771594320.0
1203900,54,r45_54,54,1,1771596780.0
1204192,50,r45_54,50,3,1771596780.0
1212986,52,r45_54,52,4,1771597440.0
1212662,52,r45_54,52,4,1771597440.0
1208990,69,r65_74,69,2,1771600980.0
1208715,86,r85_94,86,2,1771602180.0
1211666,71,r65_74,71,2,1771605000.0
1211233,31,r25_34,31,1,1771605000.0
1205232,58,r55_64,58,1,1771607280.0
1210559,60,r55_64,60,3,1771609380.0
1206476,28,r25_34,28,1,1771615320.0
1206015,73,r65_74,73,3,1771615320.0
1208075,34,r25_34,34,1,1771616460.0
1207694,68,r65_74,68,1,1771616460.0
1202354,61,r55_64,61,1,1771618680.0
1202644,41,r35_44,41,4,1771618680.0
1219941,36,r35_44,36,3,1771652340.0
1215018,79,r75_84,79,2,1771659060.0
1215318,61,r55_64,61,1,1771683300.0
1215896,43,r35_44,43,2,1771683300.0
1216437,36,r35_44,36,2,1771686960.0
1217171,70,r65_74,70,2,1771691820.0
1218248,38,r35_44,38,2,1771694520.0
1214327,54,r45_54,54,3,1771701780.0
1218773,73,r65_74,73,2,1771712100.0
1219511,60,r55_64,60,2,1771735320.0
1219737,43,r35_44,43,3,1771735320.0
1220912,29,r25_34,29,2,1771735500.0
1221131,83,r75_84,83,4,1771735500.0
1220522,49,r45_54,49,2,1771736040.0
1220715,55,r55_64,55,2,1771736040.0
1222535,27,r25_34,27,2,1771741020.0
1227703,72,r65_74,72,3,1771742580.0
1227895,33,r25_34,33,2,1771742580.0
1243807,15,r15_24,15,2,1771744200.0
1244062,87,r85_94,87,2,1771744200.0
1231057,78,r75_84,78,1,1771746900.0
1231234,26,r25_34,26,4,1771746900.0
1266662,94,r85_94,94,1,1771747560.0
1260080,57,r55_64,57,2,1771750080.0
1248935,56,r55_64,56,4,1771752000.0
1249147,46,r45_54,46,3,1771752000.0
1264907,85,r85_94,85,3,1771752540.0
1264578,26,r25_34,26,3,1771752540.0
1223888,25,r25_34,25,4,1771753380.0
1224047,84,r75_84,84,6,1771753380.0
1237362,63,r55_64,63,2,1771753440.0
1259384,66,r65_74,66,2,1771754580.0
1242040,66,r65_74,66,2,1771755000.0
1243046,80,r75_84,80,5,1771755360.0
1242854,94,r85_94,96,6,1771755360.0
1240996,8,r05_14,8,2,1771758060.0
1241213,93,r85_94,93,1,1771758060.0
1232447,41,r35_44,41,4,1771760460.0
1244287,62,r55_64,62,1,1771761600.0
1245150,40,r35_44,40,1,1771761600.0
1225232,74,r65_74,74,2,1771762140.0
1225074,28,r25_34,28,4,1771762140.0
1224847,35,r35_44,35,3,1771762320.0
1224612,67,r65_74,67,2,1771762320.0
1226195,72,r65_74,72,1,1771763280.0
1226561,29,r25_34,29,1,1771763280.0
1257496,49,r45_54,49,3,1771763520.0
1248076,70,r65_74,70,5,1771767840.0
1248526,88,r85_94,88,3,1771767840.0
1266408,41,r35_44,41,3,1771768080.0
1266117,62,r55_64,62,2,1771768080.0
1231395,84,r75_84,84,2,1771768740.0
1227224,94,r85_94,94,2,1771769340.0
1227436,8,r05_14,8,2,1771769340.0
1249373,49,r45_54,49,2,1771769400.0
1225742,41,r35_44,41,2,1771770840.0
1260837,37,r35_44,37,3,1771773840.0
1260590,65,r65_74,65,2,1771773840.0
1242573,92,r85_94,92,2,1771774800.0
1263897,16,r15_24,16,2,1771775280.0
1263658,88,r85_94,88,3,1771775280.0
1253833,39,r35_44,39,5,1771776480.0
1254010,72,r65_74,72,3,1771776480.0
1232026,85,r85_94,85,2,1771778160.0
1231816,20,r15_24,20,2,1771778160.0
1236371,37,r35_44,37,2,1771778400.0
1241607,66,r65_74,66,2,1771779300.0
1241379,66,r65_74,66,2,1771779300.0
1223527,57,r55_64,57,3,1771781520.0
1223708,46,r45_54,46,2,1771781520.0
1258230,22,r15_24,22,4,1771784160.0
1257979,81,r75_84,81,3,1771784160.0
1237006,72,r65_74,72,3,1771784220.0
1236689,30,r25_34,30,3,1771784220.0
1254191,8,r05_14,8,3,1771784580.0
1254508,89,r85_94,89,1,1771784580.0
1250654,62,r55_64,62,2,1771784820.0
1235415,38,r35_44,38,2,1771787400.0
1235717,65,r65_74,65,2,1771787400.0
1221398,69,r65_74,69,3,1771788480.0
1221998,31,r25_34,31,3,1771788480.0
