ts_epoch,ts_et,t_minus_scheduled_s,t_minus_actual_bell_s,t_minus_pre_match_boundary_s,leg,ticker,row_type,best_bid,bid_size,best_ask,ask_size,spread,ask_dwell_s,bid_depth_5,ask_depth_5,depth_ratio,last_traded,print_price,print_size,taker_side,trade_id,receipt,resting_bid,combined_state,quote_state,pressure_state,pair_cap,decision_action,decision_reason,layer_tags
1783847901.0,2026-07-12 05:18:21.000,31299.0,21399.0,21399.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,4,500,96,500,92,393.0,5651,5886,0.48981537661437113,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-6,3,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783848083.0,2026-07-12 05:21:23.000,31117.0,21217.0,21217.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,33,500,96,500,63,575.0,6339,6086,0.5101810865191146,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-6,32,RISING,RISING,SETTLED,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783848083.0,2026-07-12 05:21:23.000,31117.0,21217.0,21217.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,33,500,43,500,10,0.0,6339,6586,0.4904448742746615,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-7,32,FALLING,FALLING,SETTLED,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783848083.0,2026-07-12 05:21:23.000,31117.0,21217.0,21217.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,57,500,96,500,39,575.0,6151,5886,0.511007726177619,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-7,56,RISING,RISING,SETTLED,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783848083.0,2026-07-12 05:21:23.000,31117.0,21217.0,21217.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,57,500,67,500,10,0.0,6151,6386,0.4906277418840233,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-8,56,FALLING,FALLING,SETTLED,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783848124.0,2026-07-12 05:22:04.000,31076.0,21176.0,21176.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,57,500,67,500,10,41.0,6151,6401,0.4900414276609305,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-9,56,FALLING,FALLING,SETTLED,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783848124.0,2026-07-12 05:22:04.000,31076.0,21176.0,21176.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,57,500,67,500,10,41.0,6151,1305,0.8249731759656652,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-10,56,FALLING,FALLING,RISING,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783848124.0,2026-07-12 05:22:04.000,31076.0,21176.0,21176.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,57,500,67,500,10,41.0,6241,1305,0.8270606944076332,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-11,56,FALLING,FALLING,RISING,,,,SOURCE_BOOK
1783848125.0,2026-07-12 05:22:05.000,31075.0,21175.0,21175.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,33,500,43,500,10,42.0,6340,6586,0.49048429521893855,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-8,32,FALLING,FALLING,SETTLED,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783848125.0,2026-07-12 05:22:05.000,31075.0,21175.0,21175.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,33,500,43,500,10,42.0,6341,6586,0.4905237100642067,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-9,32,FALLING,FALLING,SETTLED,,,,SOURCE_BOOK
1783848125.0,2026-07-12 05:22:05.000,31075.0,21175.0,21175.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,33,500,43,500,10,42.0,6431,6586,0.49404624721518015,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-10,32,FALLING,FALLING,SETTLED,,,,SOURCE_BOOK
1783848125.0,2026-07-12 05:22:05.000,31075.0,21175.0,21175.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,33,500,43,500,10,42.0,6431,6594,0.49374280230326295,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-11,32,FALLING,FALLING,SETTLED,,,,SOURCE_BOOK
1783848125.0,2026-07-12 05:22:05.000,31075.0,21175.0,21175.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,33,500,43,500,10,42.0,6431,1212,0.8414235247939291,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-12,32,FALLING,FALLING,RISING,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783848125.0,2026-07-12 05:22:05.000,31075.0,21175.0,21175.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,33,500,43,500,10,42.0,6431,1016,0.863569222505707,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-13,32,FALLING,FALLING,RISING,,,,SOURCE_BOOK
1783848125.0,2026-07-12 05:22:05.000,31075.0,21175.0,21175.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,33,500,43,500,10,42.0,6431,518,0.9254569002734206,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-14,32,FALLING,FALLING,RISING,,,,SOURCE_BOOK
1783848125.0,2026-07-12 05:22:05.000,31075.0,21175.0,21175.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,33,500,43,500,10,42.0,6431,512,0.9262566613855682,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-15,32,FALLING,FALLING,RISING,,,,SOURCE_BOOK
1783848125.0,2026-07-12 05:22:05.000,31075.0,21175.0,21175.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,57,500,67,500,10,42.0,6242,1305,0.8270836093812111,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-12,56,FALLING,FALLING,RISING,,,,SOURCE_BOOK
1783848125.0,2026-07-12 05:22:05.000,31075.0,21175.0,21175.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,57,500,67,500,10,42.0,1295,1305,0.4980769230769231,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-13,56,FALLING,FALLING,SETTLED,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783848125.0,2026-07-12 05:22:05.000,31075.0,21175.0,21175.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,57,500,67,500,10,42.0,1295,1109,0.5386855241264559,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-14,56,FALLING,FALLING,SETTLED,,,,SOURCE_BOOK
1783848125.0,2026-07-12 05:22:05.000,31075.0,21175.0,21175.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,57,500,67,500,10,42.0,1295,617,0.6773012552301255,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-15,56,FALLING,FALLING,RISING,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783848125.0,2026-07-12 05:22:05.000,31075.0,21175.0,21175.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,57,500,67,500,10,42.0,1295,613,0.6787211740041929,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-16,56,FALLING,FALLING,RISING,,,,SOURCE_BOOK
1783848125.0,2026-07-12 05:22:05.000,31075.0,21175.0,21175.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,57,500,67,500,10,42.0,1295,611,0.6794333683105981,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-17,56,FALLING,FALLING,RISING,,,,SOURCE_BOOK
1783848125.0,2026-07-12 05:22:05.000,31075.0,21175.0,21175.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,57,500,67,500,10,42.0,1295,613,0.6787211740041929,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-18,56,FALLING,FALLING,RISING,,,,SOURCE_BOOK
1783848137.0,2026-07-12 05:22:17.000,31063.0,21163.0,21163.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,18,90,43,500,25,54.0,5931,512,0.9205339127735527,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-16,17,FALLING,FALLING,RISING,,REPRICE_REST,FALLING_REST_ONE_CENT_UNDER_BEST_BID_NO_UPWARD_CHASE,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783848137.0,2026-07-12 05:22:17.000,31063.0,21163.0,21163.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,18,90,91,2,73,0.0,5931,20,0.9966392202991093,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-17,17,FALLING,FALLING,RISING,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783848137.0,2026-07-12 05:22:17.000,31063.0,21163.0,21163.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,4,501,91,2,87,0.0,5841,20,0.9965876130353182,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-18,3,FALLING,FALLING,RISING,,REPRICE_REST,FALLING_REST_ONE_CENT_UNDER_BEST_BID_NO_UPWARD_CHASE,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783848137.0,2026-07-12 05:22:17.000,31063.0,21163.0,21163.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,42,90,67,500,25,54.0,5743,613,0.9035556954059156,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-19,41,FALLING,FALLING,RISING,,REPRICE_REST,FALLING_REST_ONE_CENT_UNDER_BEST_BID_NO_UPWARD_CHASE,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783848137.0,2026-07-12 05:22:17.000,31063.0,21163.0,21163.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,42,90,82,90,40,0.0,5743,117,0.9800341296928328,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-20,41,FALLING,FALLING,RISING,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783848137.0,2026-07-12 05:22:17.000,31063.0,21163.0,21163.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,42,90,91,2,49,0.0,5743,35,0.9939425406715127,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-21,41,FALLING,FALLING,RISING,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783848137.0,2026-07-12 05:22:17.000,31063.0,21163.0,21163.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,6,1,91,2,85,0.0,5653,35,0.9938466947960619,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-22,5,FALLING,FALLING,RISING,,REPRICE_REST,FALLING_REST_ONE_CENT_UNDER_BEST_BID_NO_UPWARD_CHASE,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783848138.0,2026-07-12 05:22:18.000,31062.0,21162.0,21162.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,39,500,91,2,52,1.0,6341,20,0.9968558402766861,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-19,38,RISING,RISING,RISING,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783848138.0,2026-07-12 05:22:18.000,31062.0,21162.0,21162.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,39,500,49,500,10,0.0,6341,512,0.9252881949511162,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-20,38,FALLING,FALLING,RISING,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783848138.0,2026-07-12 05:22:18.000,31062.0,21162.0,21162.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,51,500,91,2,40,1.0,6153,35,0.994343891402715,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-23,50,RISING,RISING,RISING,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783848138.0,2026-07-12 05:22:18.000,31062.0,21162.0,21162.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,51,500,61,500,10,0.0,6153,527,0.9211077844311377,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-24,50,FALLING,FALLING,RISING,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783848161.0,2026-07-12 05:22:41.000,31039.0,21139.0,21139.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,39,500,49,500,10,23.0,6341,558,0.9191187128569358,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-21,38,FALLING,FALLING,RISING,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783848161.0,2026-07-12 05:22:41.000,31039.0,21139.0,21139.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,39,500,49,549,10,23.0,6341,607,0.912636729994243,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-22,38,FALLING,FALLING,RISING,,,,SOURCE_BOOK
1783848161.0,2026-07-12 05:22:41.000,31039.0,21139.0,21139.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,39,500,48,48,9,0.0,6341,651,0.9068935926773455,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-23,38,FALLING,FALLING,RISING,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783848161.0,2026-07-12 05:22:41.000,31039.0,21139.0,21139.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,51,500,61,500,10,23.0,6153,588,0.9127725856697819,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-25,50,FALLING,FALLING,RISING,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783848161.0,2026-07-12 05:22:41.000,31039.0,21139.0,21139.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,51,500,61,564,10,23.0,6153,652,0.9041880969875092,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-26,50,FALLING,FALLING,RISING,,,,SOURCE_BOOK
1783848161.0,2026-07-12 05:22:41.000,31039.0,21139.0,21139.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,51,500,60,63,9,0.0,6153,711,0.896416083916084,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-27,50,FALLING,FALLING,RISING,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783848161.0,2026-07-12 05:22:41.000,31039.0,21139.0,21139.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,51,500,60,63,9,0.0,1295,711,0.6455633100697906,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-28,50,FALLING,FALLING,RISING,,,,SOURCE_BOOK
1783848183.0,2026-07-12 05:23:03.000,31017.0,21117.0,21117.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,39,500,48,36,9,22.0,6341,639,0.9084527220630373,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-24,38,FALLING,FALLING,RISING,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783848183.0,2026-07-12 05:23:03.000,31017.0,21117.0,21117.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,39,500,48,36,9,22.0,6341,626,0.9101478398162768,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-25,38,FALLING,FALLING,RISING,,,,SOURCE_BOOK
1783848183.0,2026-07-12 05:23:03.000,31017.0,21117.0,21117.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,39,500,48,36,9,22.0,6431,626,0.9112937508856455,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-26,38,FALLING,FALLING,RISING,,,,SOURCE_BOOK
1783848184.0,2026-07-12 05:23:04.000,31016.0,21116.0,21116.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,39,500,48,36,9,23.0,6431,613,0.9129755820556502,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-27,38,FALLING,FALLING,RISING,,,,SOURCE_BOOK
1783848184.0,2026-07-12 05:23:04.000,31016.0,21116.0,21116.0,PAA,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA,BBO,39,500,47,36,8,0.0,6431,647,0.9085899971743431,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-PAA.csv.gz#row-28,38,FALLING,FALLING,RISING,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783848184.0,2026-07-12 05:23:04.000,31016.0,21116.0,21116.0,WES,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES,BBO,51,500,60,47,9,23.0,1295,695,0.6507537688442211,0,,,,,KXATPCHALLENGERMATCH-26JUL12WESPAA-WES.csv.gz#row-29,50,FALLING,FALLING,RISING,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
