ts_epoch,ts_et,t_minus_scheduled_s,t_minus_actual_bell_s,t_minus_pre_match_boundary_s,leg,ticker,row_type,best_bid,bid_size,best_ask,ask_size,spread,ask_dwell_s,bid_depth_5,ask_depth_5,depth_ratio,last_traded,print_price,print_size,taker_side,trade_id,receipt,resting_bid,combined_state,quote_state,pressure_state,pair_cap,decision_action,decision_reason,layer_tags
1783795059.0,2026-07-11 14:37:39.000,84141.0,163341.0,163341.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,200,94,200,88,125.0,1919,1980,0.49217748140548856,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-13,5,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783795059.0,2026-07-11 14:37:39.000,84141.0,163341.0,163341.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,200,94,200,88,125.0,1919,1977,0.4925564681724846,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-11,5,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783795059.0,2026-07-11 14:37:39.000,84141.0,163341.0,163341.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,200,94,200,88,125.0,1919,1979,0.4923037455105182,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-12,5,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783795064.0,2026-07-11 14:37:44.000,84136.0,163336.0,163336.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,217,94,200,88,130.0,1936,1979,0.49450830140485313,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-13,5,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783795065.0,2026-07-11 14:37:45.000,84135.0,163335.0,163335.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,217,94,200,88,131.0,1956,1979,0.49707750952986024,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-14,5,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783795065.0,2026-07-11 14:37:45.000,84135.0,163335.0,163335.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,217,94,200,88,131.0,1981,1979,0.5002525252525253,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-15,5,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783795066.0,2026-07-11 14:37:46.000,84134.0,163334.0,163334.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,217,94,200,88,132.0,2015,1979,0.5045067601402103,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-16,5,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783795066.0,2026-07-11 14:37:46.000,84134.0,163334.0,163334.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,217,94,200,88,132.0,2065,1979,0.5106330365974283,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-17,5,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783795068.0,2026-07-11 14:37:48.000,84132.0,163332.0,163332.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,217,94,200,88,134.0,1936,1980,0.4943820224719101,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-14,5,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783795068.0,2026-07-11 14:37:48.000,84132.0,163332.0,163332.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,217,94,200,88,134.0,1956,1980,0.4969512195121951,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-15,5,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783795068.0,2026-07-11 14:37:48.000,84132.0,163332.0,163332.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,217,94,200,88,134.0,1981,1980,0.5001262307498107,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-16,5,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783795069.0,2026-07-11 14:37:49.000,84131.0,163331.0,163331.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,217,94,200,88,135.0,2015,1980,0.5043804755944932,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-17,5,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783795069.0,2026-07-11 14:37:49.000,84131.0,163331.0,163331.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,217,94,200,88,135.0,2065,1980,0.5105067985166872,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-18,5,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783795940.0,2026-07-11 14:52:20.000,83260.0,162460.0,162460.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,217,93,10,87,0.0,2065,902,0.6959892146949781,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-19,5,FALLING,FALLING,RISING,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783795940.0,2026-07-11 14:52:20.000,83260.0,162460.0,162460.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,217,93,10,87,0.0,2065,901,0.696223870532704,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-18,5,FALLING,FALLING,RISING,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783799165.0,2026-07-11 15:46:05.000,80035.0,159235.0,159235.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,217,94,200,88,0.0,2065,1980,0.5105067985166872,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-20,5,SETTLED,SETTLED,SETTLED,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783799165.0,2026-07-11 15:46:05.000,80035.0,159235.0,159235.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,217,94,200,88,0.0,2065,1979,0.5106330365974283,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-19,5,SETTLED,SETTLED,SETTLED,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783799560.0,2026-07-11 15:52:40.000,79640.0,158840.0,158840.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,217,93,10,87,0.0,2065,902,0.6959892146949781,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-21,5,FALLING,FALLING,RISING,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783799560.0,2026-07-11 15:52:40.000,79640.0,158840.0,158840.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,217,93,10,87,0.0,2065,901,0.696223870532704,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-20,5,FALLING,FALLING,RISING,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783800084.0,2026-07-11 16:01:24.000,79116.0,158316.0,158316.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,217,93,10,87,524.0,2066,901,0.6963262554769127,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-21,5,RISING,SETTLED,RISING,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783800094.0,2026-07-11 16:01:34.000,79106.0,158306.0,158306.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,217,93,10,87,534.0,2066,902,0.6960916442048517,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-22,5,RISING,SETTLED,RISING,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783800973.0,2026-07-11 16:16:13.000,78227.0,157427.0,157427.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,217,93,10,87,1413.0,2066,903,0.6958571909733917,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-23,5,RISING,SETTLED,RISING,,,,SOURCE_BOOK
1783800990.0,2026-07-11 16:16:30.000,78210.0,157410.0,157410.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,217,93,10,87,1430.0,2067,901,0.6964285714285714,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-22,5,RISING,SETTLED,RISING,,,,SOURCE_BOOK
1783800997.0,2026-07-11 16:16:37.000,78203.0,157403.0,157403.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,217,93,10,87,1437.0,2067,903,0.695959595959596,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-24,5,RISING,SETTLED,RISING,,,,SOURCE_BOOK
1783801885.0,2026-07-11 16:31:25.000,77315.0,156515.0,156515.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,217,93,10,87,2325.0,2068,901,0.6965308184573931,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-23,5,RISING,SETTLED,RISING,,,,SOURCE_BOOK
1783801905.0,2026-07-11 16:31:45.000,77295.0,156495.0,156495.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,217,93,10,87,2345.0,2068,903,0.6960619320094245,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-25,5,RISING,SETTLED,RISING,,,,SOURCE_BOOK
1783802765.0,2026-07-11 16:46:05.000,76435.0,155635.0,155635.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,217,94,200,88,0.0,2068,1981,0.5107433934304767,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-26,5,SETTLED,SETTLED,SETTLED,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783802765.0,2026-07-11 16:46:05.000,76435.0,155635.0,155635.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,217,94,200,88,0.0,2068,1979,0.5109957993575488,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-24,5,SETTLED,SETTLED,SETTLED,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783802797.0,2026-07-11 16:46:37.000,76403.0,155603.0,155603.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,217,94,200,88,32.0,2069,1979,0.5111166007905138,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-25,5,SETTLED,SETTLED,SETTLED,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783802815.0,2026-07-11 16:46:55.000,76385.0,155585.0,155585.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,217,94,200,88,50.0,2069,1981,0.5108641975308642,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-27,5,SETTLED,SETTLED,SETTLED,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783803159.0,2026-07-11 16:52:39.000,76041.0,155241.0,155241.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,217,93,10,87,0.0,2069,903,0.696164199192463,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-28,5,FALLING,FALLING,RISING,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783803159.0,2026-07-11 16:52:39.000,76041.0,155241.0,155241.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,217,93,10,87,0.0,2069,901,0.6966329966329966,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-26,5,FALLING,FALLING,RISING,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783803707.0,2026-07-11 17:01:47.000,75493.0,154693.0,154693.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,217,93,10,87,548.0,2070,901,0.6967351060249074,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-27,5,RISING,SETTLED,RISING,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783803728.0,2026-07-11 17:02:08.000,75472.0,154672.0,154672.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,217,93,10,87,569.0,2070,903,0.6962663975782039,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-29,5,RISING,SETTLED,RISING,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783804616.0,2026-07-11 17:16:56.000,74584.0,153784.0,153784.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,217,93,10,87,1457.0,2071,901,0.6968371467025573,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-28,5,RISING,SETTLED,RISING,,,,SOURCE_BOOK
1783804626.0,2026-07-11 17:17:06.000,74574.0,153774.0,153774.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,217,93,10,87,1467.0,2071,903,0.6963685272360457,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-30,5,RISING,SETTLED,RISING,,,,SOURCE_BOOK
1783805525.0,2026-07-11 17:32:05.000,73675.0,152875.0,152875.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,217,93,10,87,2366.0,2072,901,0.6969391187352842,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-29,5,RISING,SETTLED,RISING,,,,SOURCE_BOOK
1783805536.0,2026-07-11 17:32:16.000,73664.0,152864.0,152864.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,217,93,10,87,2377.0,2072,903,0.6964705882352941,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-31,5,RISING,SETTLED,RISING,,,,SOURCE_BOOK
1783806369.0,2026-07-11 17:46:09.000,72831.0,152031.0,152031.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,217,94,200,88,0.0,2072,1981,0.5112262521588946,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-32,5,SETTLED,SETTLED,SETTLED,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783806369.0,2026-07-11 17:46:09.000,72831.0,152031.0,152031.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,217,94,200,88,0.0,2072,1979,0.5114786472475932,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-30,5,SETTLED,SETTLED,SETTLED,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783806436.0,2026-07-11 17:47:16.000,72764.0,151964.0,151964.0,VAN,KXATPMATCH-26JUL12LAJVAN-VAN,BBO,6,217,94,200,88,67.0,2073,1979,0.5115992102665351,0,,,,,KXATPMATCH-26JUL12LAJVAN-VAN.csv.gz#row-31,5,SETTLED,SETTLED,SETTLED,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783806446.0,2026-07-11 17:47:26.000,72754.0,151954.0,151954.0,LAJ,KXATPMATCH-26JUL12LAJVAN-LAJ,BBO,6,217,94,200,88,77.0,2073,1981,0.5113468179575728,0,,,,,KXATPMATCH-26JUL12LAJVAN-LAJ.csv.gz#row-33,5,SETTLED,SETTLED,SETTLED,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
