ts_et,ticker,bid_1,bid_1_sz,bid_2,bid_2_sz,bid_3,bid_3_sz,bid_4,bid_4_sz,bid_5,bid_5_sz,ask_1,ask_1_sz,ask_2,ask_2_sz,ask_3,ask_3_sz,ask_4,ask_4_sz,ask_5,ask_5_sz,mid
2026-04-18 01:14:04 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,6,116,5,194,4,823,3,540,2,900,94,15,95,25,96,543,97,72,98,120,50.0
2026-04-18 01:14:12 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,6,116,5,194,4,823,3,540,2,900,94,15,95,25,96,543,97,72,98,123,50.0
2026-04-18 01:14:15 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,6,116,5,194,4,823,3,540,2,900,94,15,95,25,96,543,97,74,98,123,50.0
2026-04-18 01:15:54 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,6,116,5,194,4,823,3,540,2,900,94,15,95,25,96,543,97,74,98,133,50.0
2026-04-18 01:16:38 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,6,116,5,194,4,823,3,540,2,900,94,365,95,25,96,543,97,74,98,133,50.0
2026-04-18 01:19:18 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,6,116,5,194,4,823,3,540,2,900,94,365,95,25,96,543,97,84,98,133,50.0
2026-04-18 01:23:08 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,14,800,6,116,5,194,4,823,3,540,94,365,95,25,96,543,97,84,98,133,54.0
2026-04-18 01:23:08 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,15,800,14,800,6,116,5,194,4,823,94,365,95,25,96,543,97,84,98,133,54.5
2026-04-18 01:23:08 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,17,800,15,800,14,800,6,116,5,194,94,365,95,25,96,543,97,84,98,133,55.5
2026-04-18 01:23:08 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,17,800,15,800,14,800,6,116,5,194,40,800,94,365,95,25,96,543,97,84,28.5
2026-04-18 01:23:08 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,17,800,15,800,14,800,6,116,5,194,40,800,43,800,94,365,95,25,96,543,28.5
2026-04-18 01:23:08 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,17,800,15,800,14,800,6,116,5,194,40,800,42,800,43,800,94,365,95,25,28.5
2026-04-18 01:25:06 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,17,800,15,800,14,800,6,116,5,194,40,800,42,800,43,800,74,1,94,365,28.5
2026-04-18 01:25:06 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,17,800,15,800,14,800,6,116,5,194,40,800,42,800,43,800,74,1,89,1,28.5
2026-04-18 01:25:06 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,17,800,15,800,14,800,6,116,5,194,40,800,42,800,43,800,74,1,84,1,28.5
2026-04-18 01:54:53 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,23,500,17,800,15,800,14,800,6,116,40,800,42,800,43,800,74,1,84,1,31.5
2026-04-18 01:54:53 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,23,500,17,800,15,800,14,800,6,116,39,19,40,800,42,800,43,800,74,1,31.0
2026-04-18 01:58:08 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,23,500,15,800,14,800,6,116,5,194,39,19,40,800,42,800,43,800,74,1,31.0
2026-04-18 01:58:08 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,23,500,14,800,6,116,5,194,4,823,39,19,40,800,42,800,43,800,74,1,31.0
2026-04-18 01:58:08 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,23,500,6,116,5,194,4,823,3,540,39,19,40,800,42,800,43,800,74,1,31.0
2026-04-18 01:58:08 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,23,1300,6,116,5,194,4,823,3,540,39,19,40,800,42,800,43,800,74,1,31.0
2026-04-18 01:58:08 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,23,1300,22,800,6,116,5,194,4,823,39,19,40,800,42,800,43,800,74,1,31.0
2026-04-18 01:58:08 PM,KXATPCHALLENGERMATCH-26APR19KIRKEL-KEL,24,800,23,1300,22,800,6,116,5,194,39,19,40,800,42,800,43,800,74,1,31.5
