ts_et,ticker,bid_1,bid_1_sz,bid_2,bid_2_sz,bid_3,bid_3_sz,bid_4,bid_4_sz,bid_5,bid_5_sz,ask_1,ask_1_sz,ask_2,ask_2_sz,ask_3,ask_3_sz,ask_4,ask_4_sz,ask_5,ask_5_sz,mid
2026-04-18 12:21:42 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,274,33,300,32,522,31,13,30,14,39,235,40,254,72,1321,74,1,84,1,36.5
2026-04-18 12:21:42 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,274,33,300,32,522,31,13,30,14,39,235,40,254,71,100,72,1321,74,1,36.5
2026-04-18 12:34:55 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,300,32,522,31,13,30,14,39,235,40,254,71,100,72,1321,74,1,36.5
2026-04-18 12:34:55 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,522,31,13,30,14,39,235,40,254,71,100,72,1321,74,1,36.5
2026-04-18 12:34:55 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,630,31,13,30,14,39,235,40,254,71,100,72,1321,74,1,36.5
2026-04-18 12:34:55 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,630,31,13,30,14,39,884,40,254,71,100,72,1321,74,1,36.5
2026-04-18 12:34:55 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,630,31,13,30,14,39,884,40,914,71,100,72,1321,74,1,36.5
2026-04-18 12:34:55 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,630,31,13,30,14,39,884,40,914,41,387,71,100,72,1321,36.5
2026-04-18 12:34:55 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,630,31,13,30,14,39,884,40,914,41,387,53,851,71,100,36.5
2026-04-18 12:34:55 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,630,31,13,30,14,39,884,40,914,41,387,53,851,64,1111,36.5
2026-04-18 12:34:55 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,630,31,13,30,14,39,884,40,914,41,387,52,100,53,851,36.5
2026-04-18 01:37:42 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,630,31,13,30,14,38,100,39,884,40,914,41,387,52,100,36.0
2026-04-18 01:37:42 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,630,31,13,30,14,38,100,39,884,40,914,41,387,53,851,36.0
2026-04-18 01:37:42 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,630,31,13,30,14,38,100,39,898,40,914,41,387,53,851,36.0
2026-04-18 01:51:27 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,630,31,13,30,14,38,100,39,898,40,900,41,387,53,851,36.0
2026-04-18 01:51:27 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,630,31,13,30,14,38,125,39,898,40,900,41,387,53,851,36.0
2026-04-18 01:57:16 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,630,31,13,30,14,38,100,39,898,40,900,41,387,53,851,36.0
2026-04-18 01:57:16 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,630,31,13,30,14,38,115,39,898,40,900,41,387,53,851,36.0
2026-04-18 01:57:17 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,630,31,13,30,14,38,100,39,898,40,900,41,387,53,851,36.0
2026-04-18 02:09:47 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,630,31,13,30,14,38,100,39,898,40,910,41,387,53,851,36.0
2026-04-18 02:15:47 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,630,31,13,30,14,38,100,39,898,40,900,41,387,53,851,36.0
2026-04-18 02:15:47 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,630,31,13,30,14,38,136,39,898,40,900,41,387,53,851,36.0
2026-04-18 02:23:14 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,630,31,13,30,14,38,265,39,898,40,900,41,387,53,851,36.0
2026-04-18 03:04:12 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,565,33,432,32,630,31,13,30,14,38,265,39,898,40,900,41,387,53,851,36.0
2026-04-18 03:04:27 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,36,10,34,565,33,432,32,630,31,13,38,265,39,898,40,900,41,387,53,851,37.0
2026-04-18 03:04:27 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,36,10,34,565,33,432,32,630,31,13,38,229,39,898,40,900,41,387,53,851,37.0
2026-04-18 03:04:27 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,36,10,34,565,33,432,32,630,31,13,38,229,39,898,40,910,41,387,53,851,37.0
2026-04-18 03:10:07 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,36,10,34,575,33,432,32,630,31,13,38,229,39,898,40,910,41,387,53,851,37.0
2026-04-18 03:10:07 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,36,10,34,575,33,432,32,621,31,13,38,229,39,898,40,910,41,387,53,851,37.0
2026-04-18 03:10:07 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,36,10,34,575,33,418,32,621,31,13,38,229,39,898,40,910,41,387,53,851,37.0
2026-04-18 03:10:07 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,36,10,34,575,33,418,32,621,31,13,38,229,39,884,40,910,41,387,53,851,37.0
2026-04-18 03:10:07 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,36,10,34,575,33,418,32,621,31,13,38,229,39,884,40,900,41,387,53,851,37.0
2026-04-18 03:10:07 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,36,10,34,575,33,433,32,621,31,13,38,229,39,884,40,900,41,387,53,851,37.0
2026-04-18 03:10:07 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,36,10,34,575,33,433,32,631,31,13,38,229,39,884,40,900,41,387,53,851,37.0
2026-04-18 03:10:08 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,36,10,34,585,33,433,32,631,31,13,38,229,39,884,40,900,41,387,53,851,37.0
2026-04-18 03:10:08 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,36,10,34,585,33,433,32,631,31,13,38,229,39,899,40,900,41,387,53,851,37.0
2026-04-18 03:10:08 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,36,10,34,585,33,433,32,631,31,13,38,229,39,899,40,910,41,387,53,851,37.0
2026-04-18 03:10:08 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,36,10,34,585,33,433,32,631,31,13,38,229,39,899,40,920,41,387,53,851,37.0
2026-04-18 03:10:08 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,36,10,34,585,33,433,32,631,31,13,38,229,39,899,40,930,41,387,53,851,37.0
2026-04-18 03:10:09 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,36,10,34,585,33,433,32,631,31,13,38,229,39,899,40,940,41,387,53,851,37.0
2026-04-18 03:28:00 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,36,10,34,585,33,433,32,631,31,13,38,230,39,899,40,940,41,387,53,851,37.0
2026-04-18 03:34:26 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,585,33,433,32,631,31,13,30,14,38,230,39,899,40,940,41,387,53,851,36.0
2026-04-18 03:34:26 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,585,33,433,32,631,31,13,30,14,38,230,39,899,40,930,41,387,53,851,36.0
2026-04-18 03:34:26 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,585,33,433,32,631,31,13,30,14,38,267,39,899,40,930,41,387,53,851,36.0
2026-04-18 03:37:28 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,585,33,433,32,631,31,13,30,14,38,267,39,899,40,930,41,387,53,851,36.0,1676,3334,0.335
2026-04-18 03:38:00 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,585,33,433,32,631,31,13,30,14,38,266,39,899,40,930,41,387,53,851,36.0,1676,3333,0.335
2026-04-18 03:39:51 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,437,33,433,32,631,31,13,30,14,38,266,39,899,40,930,41,387,53,851,36.0,1528,3333,0.314
2026-04-18 03:39:51 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,437,33,433,32,631,31,13,30,14,38,426,39,899,40,930,41,387,53,851,36.0,1528,3493,0.304
2026-04-18 03:39:51 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,437,33,433,32,788,31,13,30,14,38,426,39,899,40,930,41,387,53,851,36.0,1685,3493,0.325
2026-04-18 03:40:05 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,35,42,34,437,33,433,32,788,31,13,38,426,39,899,40,930,41,387,53,851,36.5,1713,3493,0.329
2026-04-18 03:40:05 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,35,42,34,437,33,433,32,788,31,13,38,389,39,899,40,930,41,387,53,851,36.5,1713,3456,0.331
2026-04-18 03:40:05 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,35,42,34,437,33,433,32,788,31,13,38,389,39,899,40,941,41,387,53,851,36.5,1713,3467,0.331
2026-04-18 03:41:05 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,437,33,433,32,788,31,13,30,14,38,389,39,899,40,941,41,387,53,851,36.0,1685,3467,0.327
2026-04-18 03:41:05 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,437,33,433,32,788,31,13,30,14,38,389,39,899,40,930,41,387,53,851,36.0,1685,3456,0.328
2026-04-18 03:41:05 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,437,33,433,32,788,31,13,30,14,38,426,39,899,40,930,41,387,53,851,36.0,1685,3493,0.325
2026-04-18 03:41:51 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,437,33,433,32,788,31,13,30,14,38,461,39,899,40,930,41,387,53,851,36.0,1685,3528,0.323
2026-04-18 03:44:04 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,437,33,433,32,788,31,13,30,14,38,501,39,899,40,930,41,387,53,851,36.0,1685,3568,0.321
2026-04-18 03:45:46 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,437,33,433,32,788,31,13,30,14,38,466,39,899,40,930,41,387,53,851,36.0,1685,3533,0.323
2026-04-18 03:56:55 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,437,33,433,32,788,31,13,30,14,38,466,39,899,40,930,41,387,53,851,36.0,1685,3533,0.323
2026-04-18 03:57:40 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,437,33,433,32,788,31,13,30,14,38,466,39,899,40,930,41,387,53,851,36.0,1685,3533,0.323
2026-04-18 04:04:16 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,437,33,418,32,788,31,13,30,14,38,466,39,899,40,930,41,387,53,851,36.0,1670,3533,0.321
2026-04-18 04:04:16 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,437,33,418,32,778,31,13,30,14,38,466,39,899,40,930,41,387,53,851,36.0,1660,3533,0.320
2026-04-18 04:04:16 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,437,33,418,32,778,31,13,30,14,38,466,39,884,40,930,41,387,53,851,36.0,1660,3518,0.321
2026-04-18 04:04:16 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,437,33,418,32,778,31,13,30,14,38,429,39,884,40,930,41,387,53,851,36.0,1660,3481,0.323
2026-04-18 04:06:17 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,437,33,434,32,778,31,13,30,14,38,429,39,884,40,930,41,387,53,851,36.0,1676,3481,0.325
2026-04-18 04:06:17 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,437,33,434,32,788,31,13,30,14,38,429,39,884,40,930,41,387,53,851,36.0,1686,3481,0.326
2026-04-18 04:06:17 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,437,33,434,32,788,31,13,30,14,38,466,39,884,40,930,41,387,53,851,36.0,1686,3518,0.324
2026-04-18 04:06:17 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,437,33,434,32,788,31,13,30,14,38,466,39,895,40,930,41,387,53,851,36.0,1686,3529,0.323
2026-04-18 04:07:19 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,437,33,434,32,788,31,13,30,14,38,466,39,895,40,930,41,387,53,851,36.0,1686,3529,0.323
2026-04-18 04:23:18 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,429,33,434,32,788,31,13,30,14,38,466,39,895,40,930,41,387,53,851,36.0,1678,3529,0.322
2026-04-18 04:23:18 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,415,33,434,32,788,31,13,30,14,38,466,39,895,40,930,41,387,53,851,36.0,1664,3529,0.320
2026-04-18 04:23:18 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,415,33,411,32,788,31,13,30,14,38,466,39,895,40,930,41,387,53,851,36.0,1641,3529,0.317
2026-04-18 04:23:18 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,415,33,411,32,788,31,13,30,14,38,466,39,895,40,930,41,522,53,851,36.0,1641,3664,0.309
2026-04-18 04:26:28 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,415,33,411,32,788,31,13,30,14,38,429,39,895,40,930,41,522,53,851,36.0,1641,3627,0.312
2026-04-18 04:26:28 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,415,33,411,32,788,31,13,30,14,38,444,39,895,40,930,41,522,53,851,36.0,1641,3642,0.311
2026-04-18 04:26:28 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,415,33,411,32,788,31,13,30,14,38,444,39,899,40,930,41,522,53,851,36.0,1641,3646,0.310
2026-04-18 04:26:28 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,415,33,411,32,788,31,13,30,14,38,444,39,899,40,941,41,522,53,851,36.0,1641,3657,0.310
2026-04-18 04:26:28 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,415,33,411,32,788,31,13,30,14,38,429,39,899,40,941,41,522,53,851,36.0,1641,3642,0.311
2026-04-18 04:38:29 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,415,33,411,32,788,31,13,30,14,38,429,39,899,40,931,41,522,53,851,36.0,1641,3632,0.311
2026-04-18 04:38:29 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,415,33,411,32,788,31,13,30,14,38,429,39,899,40,921,41,522,53,851,36.0,1641,3622,0.312
2026-04-18 04:38:29 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,415,33,411,32,788,31,13,30,14,38,429,39,899,40,911,41,522,53,851,36.0,1641,3612,0.312
2026-04-18 04:38:30 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,415,33,411,32,788,31,13,30,14,38,429,39,909,40,911,41,522,53,851,36.0,1641,3622,0.312
2026-04-18 04:38:30 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,415,33,411,32,788,31,13,30,14,38,429,39,919,40,911,41,522,53,851,36.0,1641,3632,0.311
2026-04-18 04:39:09 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,415,33,411,32,788,31,13,30,14,38,429,39,919,40,911,41,522,53,1179,36.0,1641,3960,0.293
2026-04-18 04:39:39 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,415,33,411,32,788,31,13,30,14,38,429,39,919,40,911,41,522,52,173,36.0,1641,2954,0.357
2026-04-18 04:41:40 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,415,33,411,32,788,31,13,30,14,38,429,39,919,40,911,41,522,44,469,36.0,1641,3250,0.336
2026-04-18 04:47:36 PM,KXATPCHALLENGERMATCH-26APR18CHUPAR-CHU,34,415,33,411,32,788,31,13,30,14,38,429,39,919,40,911,41,522,44,469,36.0,1641,3250,0.336
