ts_et,ticker,bid_1,bid_1_sz,bid_2,bid_2_sz,bid_3,bid_3_sz,bid_4,bid_4_sz,bid_5,bid_5_sz,ask_1,ask_1_sz,ask_2,ask_2_sz,ask_3,ask_3_sz,ask_4,ask_4_sz,ask_5,ask_5_sz,mid
2026-04-18 03:34:34 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,6,116,5,199,4,823,3,540,2,900,94,365,95,30,96,543,97,82,98,120,50.0
2026-04-18 03:34:56 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,6,116,5,199,4,823,3,540,2,900,94,365,95,30,96,543,97,84,98,120,50.0
2026-04-18 03:34:56 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,6,116,5,199,4,823,3,540,2,900,94,365,95,30,96,543,97,84,98,123,50.0
2026-04-18 03:37:28 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,6,116,5,199,4,823,3,540,2,900,94,365,95,30,96,543,97,84,98,123,50.0,2578,1145,0.692
2026-04-18 03:46:36 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,7,5,6,116,5,199,4,823,3,540,94,365,95,30,96,543,97,84,98,123,50.5,1683,1145,0.595
2026-04-18 03:46:36 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,7,5,6,116,5,199,4,823,3,540,93,5,94,365,95,30,96,543,97,84,50.0,1683,1027,0.621
2026-04-18 03:51:34 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,7,5,6,116,5,199,4,823,3,540,93,5,94,365,95,25,96,543,97,84,50.0,1683,1022,0.622
2026-04-18 03:51:34 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,7,5,6,116,5,194,4,823,3,540,93,5,94,365,95,25,96,543,97,84,50.0,1678,1022,0.621
2026-04-18 03:54:48 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,7,505,6,116,5,194,4,823,3,540,93,5,94,365,95,25,96,543,97,84,50.0,2178,1022,0.681
2026-04-18 03:56:55 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,7,505,6,116,5,194,4,823,3,540,93,5,94,365,95,25,96,543,97,84,50.0,2178,1022,0.681
2026-04-18 03:57:40 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,7,505,6,116,5,194,4,823,3,540,93,5,94,365,95,25,96,543,97,84,50.0,2178,1022,0.681
2026-04-18 04:00:12 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,7,505,6,216,5,194,4,823,3,540,93,5,94,365,95,25,96,543,97,84,50.0,2278,1022,0.690
2026-04-18 04:00:12 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,7,505,6,216,5,194,4,823,3,540,93,5,94,865,95,25,96,543,97,84,50.0,2278,1522,0.599
2026-04-18 04:00:19 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,7,505,6,116,5,194,4,823,3,540,93,5,94,865,95,25,96,543,97,84,50.0,2178,1522,0.589
2026-04-18 04:00:19 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,7,505,6,116,5,194,4,823,3,540,93,5,94,365,95,25,96,543,97,84,50.0,2178,1022,0.681
2026-04-18 04:01:54 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,7,505,6,116,5,194,4,823,3,540,94,365,95,25,96,543,97,84,98,123,50.5,2178,1140,0.656
2026-04-18 04:01:54 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,7,500,6,116,5,194,4,823,3,540,94,365,95,25,96,543,97,84,98,123,50.5,2173,1140,0.656
2026-04-18 04:01:58 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,4,7,500,6,116,5,194,4,823,94,365,95,25,96,543,97,84,98,123,51.0,1637,1140,0.589
2026-04-18 04:01:58 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,4,7,500,6,116,5,194,4,823,92,4,94,365,95,25,96,543,97,84,50.0,1637,1021,0.616
2026-04-18 04:02:38 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,4,6,116,5,194,4,823,3,540,92,4,94,365,95,25,96,543,97,84,50.0,1677,1021,0.622
2026-04-18 04:02:40 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,504,6,116,5,194,4,823,3,540,92,4,94,365,95,25,96,543,97,84,50.0,2177,1021,0.681
2026-04-18 04:07:19 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,504,6,116,5,194,4,823,3,540,92,4,94,365,95,25,96,543,97,84,50.0,2177,1021,0.681
2026-04-18 04:09:54 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,511,6,116,5,194,4,823,3,540,92,4,94,365,95,25,96,543,97,84,50.0,2184,1021,0.681
2026-04-18 04:09:54 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,511,7,15,6,116,5,194,4,823,92,4,94,365,95,25,96,543,97,84,50.0,1659,1021,0.619
2026-04-18 04:09:54 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,511,7,15,6,116,5,194,4,823,91,100,92,4,94,365,95,25,96,543,49.5,1659,1037,0.615
2026-04-18 04:09:54 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,511,7,15,6,116,5,194,4,823,91,100,92,4,93,13,94,365,95,25,49.5,1659,507,0.766
2026-04-18 04:09:54 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,504,7,15,6,116,5,194,4,823,91,100,92,4,93,13,94,365,95,25,49.5,1652,507,0.765
2026-04-18 04:10:30 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,504,7,22,6,116,5,194,4,823,91,100,92,4,93,13,94,365,95,25,49.5,1659,507,0.766
2026-04-18 04:10:30 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,504,7,22,6,130,5,194,4,823,91,100,92,4,93,13,94,365,95,25,49.5,1673,507,0.767
2026-04-18 04:13:32 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,3,8,504,7,22,6,130,5,194,91,100,92,4,93,13,94,365,95,25,50.0,853,507,0.627
2026-04-18 04:13:32 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,3,8,504,7,22,6,130,5,194,90,3,91,100,92,4,93,13,94,365,49.5,853,485,0.638
2026-04-18 04:13:32 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,3,8,511,7,22,6,130,5,194,90,3,91,100,92,4,93,13,94,365,49.5,860,485,0.639
2026-04-18 04:13:32 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,3,8,511,7,22,6,116,5,194,90,3,91,100,92,4,93,13,94,365,49.5,846,485,0.636
2026-04-18 04:13:32 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,3,8,525,7,22,6,116,5,194,90,3,91,100,92,4,93,13,94,365,49.5,860,485,0.639
2026-04-18 04:13:32 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,3,8,525,7,22,6,116,5,194,89,100,90,3,91,100,92,4,93,13,49.0,860,220,0.796
2026-04-18 04:13:32 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,3,8,525,7,22,6,116,5,194,89,100,90,3,91,100,92,4,94,365,49.0,860,572,0.601
2026-04-18 04:13:32 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,3,8,525,7,22,6,116,5,194,89,100,90,3,92,4,94,365,95,25,49.0,860,497,0.634
2026-04-18 04:13:33 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,10,8,525,7,22,6,116,5,194,89,100,90,3,92,4,94,365,95,25,49.0,867,497,0.636
2026-04-18 04:13:33 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,10,8,525,7,7,6,116,5,194,89,100,90,3,92,4,94,365,95,25,49.0,852,497,0.632
2026-04-18 04:13:33 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,10,8,525,6,116,5,194,4,823,89,100,90,3,92,4,94,365,95,25,49.0,1668,497,0.770
2026-04-18 04:13:33 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,10,8,525,6,116,5,194,4,823,89,100,90,3,91,13,92,4,94,365,49.0,1668,485,0.775
2026-04-18 04:17:35 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,10,8,525,6,116,5,194,4,823,89,100,90,3,91,13,94,365,95,26,49.0,1668,507,0.767
2026-04-18 04:17:35 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,10,8,525,6,116,5,194,4,823,89,100,90,3,94,365,95,26,96,543,49.0,1668,1037,0.617
2026-04-18 04:17:35 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,10,8,521,6,116,5,194,4,823,89,100,90,3,94,365,95,26,96,543,49.0,1664,1037,0.616
2026-04-18 04:19:19 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,7,8,521,6,116,5,194,4,823,89,100,90,3,94,365,95,26,96,543,49.0,1661,1037,0.616
2026-04-18 04:19:19 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,7,8,521,6,116,5,194,4,823,89,100,94,365,95,26,96,543,97,84,49.0,1661,1118,0.598
2026-04-18 04:19:19 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,7,8,514,6,116,5,194,4,823,89,100,94,365,95,26,96,543,97,84,49.0,1654,1118,0.597
2026-04-18 04:19:19 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,7,8,500,6,116,5,194,4,823,89,100,94,365,95,26,96,543,97,84,49.0,1640,1118,0.595
2026-04-18 04:19:19 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,7,8,500,7,29,6,116,5,194,89,100,94,365,95,26,96,543,97,84,49.0,846,1118,0.431
2026-04-18 04:19:19 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,7,8,500,7,29,6,116,5,194,89,100,93,13,94,365,95,26,96,543,49.0,846,1047,0.447
2026-04-18 04:19:19 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,7,8,500,7,29,6,116,5,194,93,13,94,365,95,26,96,543,97,84,51.0,846,1031,0.451
2026-04-18 04:19:20 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,500,7,29,6,116,5,194,4,823,93,13,94,365,95,26,96,543,97,84,50.5,1662,1031,0.617
2026-04-18 04:19:20 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,500,6,116,5,194,4,823,3,540,93,13,94,365,95,26,96,543,97,84,50.5,2173,1031,0.678
2026-04-18 04:19:20 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,521,6,116,5,194,4,823,3,540,93,13,94,365,95,26,96,543,97,84,50.5,2194,1031,0.680
2026-04-18 04:19:20 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,521,7,15,6,116,5,194,4,823,93,13,94,365,95,26,96,543,97,84,50.5,1669,1031,0.618
2026-04-18 04:19:20 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,521,7,15,6,116,5,194,4,823,93,100,94,365,95,26,96,543,97,84,50.5,1669,1118,0.599
2026-04-18 04:19:20 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,500,7,15,6,116,5,194,4,823,93,100,94,365,95,26,96,543,97,84,50.5,1648,1118,0.596
2026-04-18 04:19:21 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,500,7,22,6,116,5,194,4,823,93,100,94,365,95,26,96,543,97,84,50.5,1655,1118,0.597
2026-04-18 04:19:21 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,500,7,22,6,130,5,194,4,823,93,100,94,365,95,26,96,543,97,84,50.5,1669,1118,0.599
2026-04-18 04:19:21 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,8,500,7,22,6,130,5,194,4,823,93,100,94,378,95,26,96,543,97,84,50.5,1669,1131,0.596
2026-04-18 04:21:40 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,1,8,500,7,22,6,130,5,194,93,100,94,378,95,26,96,543,97,84,51.0,847,1131,0.428
2026-04-18 04:21:40 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,1,8,500,7,22,6,116,5,194,93,100,94,378,95,26,96,543,97,84,51.0,833,1131,0.424
2026-04-18 04:21:40 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,1,8,507,7,22,6,116,5,194,93,100,94,378,95,26,96,543,97,84,51.0,840,1131,0.426
2026-04-18 04:21:40 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,1,8,507,7,22,6,116,5,194,92,1,93,100,94,378,95,26,96,543,50.5,840,1048,0.445
2026-04-18 04:21:41 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,1,8,521,7,22,6,116,5,194,92,1,93,100,94,378,95,26,96,543,50.5,854,1048,0.449
2026-04-18 04:21:41 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,1,8,521,7,22,6,116,5,194,91,100,92,1,93,100,94,378,95,26,50.0,854,605,0.585
2026-04-18 04:21:41 PM,KXATPCHALLENGERMATCH-26APR19ORLBET-BET,9,1,8,521,7,22,6,116,5,194,91,100,92,1,93,100,94,365,95,26,50.0,854,592,0.591
