ts_et,ticker,bid_1,bid_1_sz,bid_2,bid_2_sz,bid_3,bid_3_sz,bid_4,bid_4_sz,bid_5,bid_5_sz,ask_1,ask_1_sz,ask_2,ask_2_sz,ask_3,ask_3_sz,ask_4,ask_4_sz,ask_5,ask_5_sz,mid
2026-04-18 10:13:44 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,4,500,1,1826,,,,,,,96,500,99,1827,,,,,,,50.0
2026-04-18 10:14:09 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,4,500,1,1826,,,,,,,94,350,96,500,99,1827,,,,,49.0
2026-04-18 10:14:16 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,4,500,1,1826,,,,,,,94,350,96,500,98,3,99,1827,,,49.0
2026-04-18 10:16:20 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,4,500,1,1826,,,,,,,94,350,95,10,96,500,98,3,99,1827,49.0
2026-04-18 10:19:22 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,4,500,1,1826,,,,,,,94,350,95,10,96,500,97,2,98,3,49.0
2026-04-18 10:28:14 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,4,500,1,3326,,,,,,,94,350,95,10,96,500,97,2,98,3,49.0
2026-04-18 10:28:15 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,4,500,2,900,1,3326,,,,,94,350,95,10,96,500,97,2,98,3,49.0
2026-04-18 10:28:15 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,4,500,2,900,1,3326,,,,,94,350,95,10,96,500,97,2,98,123,49.0
2026-04-18 10:28:15 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,4,500,3,540,2,900,1,3326,,,94,350,95,10,96,500,97,2,98,123,49.0
2026-04-18 10:28:15 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,4,500,3,540,2,900,1,3326,,,94,350,95,10,96,500,97,74,98,123,49.0
2026-04-18 10:28:15 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,4,823,3,540,2,900,1,3326,,,94,350,95,10,96,500,97,74,98,123,49.0
2026-04-18 10:28:16 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,4,823,3,540,2,900,1,3326,,,94,350,95,10,96,543,97,74,98,123,49.0
2026-04-18 10:28:16 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,5,194,4,823,3,540,2,900,1,3326,94,350,95,10,96,543,97,74,98,123,49.5
2026-04-18 10:28:16 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,5,194,4,823,3,540,2,900,1,3326,94,350,95,35,96,543,97,74,98,123,49.5
2026-04-18 10:28:16 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,116,5,194,4,823,3,540,2,900,94,350,95,35,96,543,97,74,98,123,50.0
2026-04-18 10:28:16 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,116,5,194,4,823,3,540,2,900,94,365,95,35,96,543,97,74,98,123,50.0
2026-04-18 10:34:23 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,116,5,194,4,823,3,540,2,900,94,365,95,35,96,543,97,84,98,123,50.0
2026-04-18 10:45:37 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,116,5,194,4,823,3,540,2,900,94,365,95,35,96,543,97,84,98,245,50.0
2026-04-18 10:50:23 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,116,5,594,4,823,3,540,2,900,94,365,95,35,96,543,97,84,98,245,50.0
2026-04-18 10:51:16 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,116,5,594,4,823,3,540,2,900,93,171,94,365,95,35,96,543,97,84,49.5
2026-04-18 10:55:13 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,116,5,594,4,823,3,540,2,900,94,365,95,35,96,543,97,84,98,245,50.0
2026-04-18 10:59:15 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,116,5,594,4,823,3,540,2,900,93,171,94,365,95,35,96,543,97,84,49.5
2026-04-18 11:00:14 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,116,5,694,4,823,3,540,2,900,93,171,94,365,95,35,96,543,97,84,49.5
2026-04-18 11:00:15 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,116,5,594,4,823,3,540,2,900,93,171,94,365,95,35,96,543,97,84,49.5
2026-04-18 11:00:15 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,116,5,594,4,823,3,540,2,900,93,671,94,365,95,35,96,543,97,84,49.5
2026-04-18 11:00:19 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,116,5,594,4,823,3,540,2,900,93,171,94,365,95,35,96,543,97,84,49.5
2026-04-18 11:11:29 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,116,5,594,4,823,3,540,2,900,93,171,94,365,95,25,96,543,97,84,49.5
2026-04-18 11:13:27 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,116,5,594,4,823,3,540,2,900,94,365,95,25,96,543,97,84,98,245,50.0
2026-04-18 11:15:26 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,116,5,594,4,823,3,540,2,900,92,9,94,365,95,25,96,543,97,84,49.0
2026-04-18 11:15:26 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,116,5,594,4,823,3,540,2,900,91,133,92,9,94,365,95,25,96,543,48.5
2026-04-18 11:19:47 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,116,5,594,4,823,3,540,2,900,91,133,92,9,94,365,95,26,96,543,48.5
2026-04-18 11:35:20 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,116,5,594,4,823,3,540,2,900,92,9,94,365,95,26,96,543,97,84,49.0
2026-04-18 11:38:51 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,116,5,744,4,823,3,540,2,900,92,9,94,365,95,26,96,543,97,84,49.0
2026-04-18 11:42:14 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,115,5,744,4,823,3,540,2,900,92,9,94,365,95,26,96,543,97,84,49.0
2026-04-18 11:42:53 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,115,5,744,4,823,3,540,2,900,83,1,92,9,94,365,95,26,96,543,44.5
2026-04-18 11:42:59 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,116,5,744,4,823,3,540,2,900,83,1,92,9,94,365,95,26,96,543,44.5
2026-04-18 11:43:48 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,115,5,744,4,823,3,540,2,900,83,1,92,9,94,365,95,26,96,543,44.5
2026-04-18 11:53:26 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,95,5,744,4,823,3,540,2,900,83,1,92,9,94,365,95,26,96,543,44.5
2026-04-18 11:53:44 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,95,5,744,4,823,3,540,2,900,75,20,83,1,92,9,94,365,95,26,40.5
2026-04-18 11:54:05 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,96,5,744,4,823,3,540,2,900,75,20,83,1,92,9,94,365,95,26,40.5
2026-04-18 11:55:12 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,95,5,744,4,823,3,540,2,900,75,20,83,1,92,9,94,365,95,26,40.5
2026-04-18 11:56:22 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,95,5,744,4,823,3,540,2,900,75,20,83,1,89,1,92,9,94,365,40.5
2026-04-18 11:56:32 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,94,5,744,4,823,3,540,2,900,75,20,83,1,89,1,92,9,94,365,40.5
2026-04-18 11:57:18 AM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,94,5,744,4,823,3,540,2,900,68,1,75,20,83,1,89,1,92,9,37.0
2026-04-18 12:03:29 PM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,94,5,744,4,823,3,540,2,900,68,1,75,20,83,1,84,1,89,1,37.0
2026-04-18 12:09:19 PM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,94,5,771,4,823,3,540,2,900,68,1,75,20,83,1,84,1,89,1,37.0
2026-04-18 12:09:19 PM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,94,5,771,4,841,3,540,2,900,68,1,75,20,83,1,84,1,89,1,37.0
2026-04-18 12:09:19 PM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,94,5,771,4,841,3,540,2,900,67,100,68,1,75,20,83,1,84,1,36.5
2026-04-18 12:09:19 PM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,94,5,771,4,841,3,540,2,900,67,100,68,1,74,17,75,20,83,1,36.5
2026-04-18 12:09:49 PM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,94,5,771,4,841,3,540,2,900,67,100,74,17,75,20,83,1,84,1,36.5
2026-04-18 12:09:49 PM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,94,5,771,4,841,3,540,2,900,67,101,74,17,75,20,83,1,84,1,36.5
2026-04-18 12:09:49 PM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,94,5,771,4,841,3,540,2,900,67,1,74,17,75,20,83,1,84,1,36.5
2026-04-18 12:09:49 PM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,94,5,771,4,841,3,540,2,900,67,1,74,100,75,20,83,1,84,1,36.5
2026-04-18 12:09:50 PM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,94,5,771,4,841,3,540,2,900,67,1,74,100,83,1,84,1,89,1,36.5
2026-04-18 12:09:50 PM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,94,5,771,4,841,3,540,2,900,67,21,74,100,83,1,84,1,89,1,36.5
2026-04-18 12:09:50 PM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,94,5,771,4,841,3,540,2,900,67,21,74,100,84,1,89,1,92,9,36.5
2026-04-18 12:09:50 PM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,94,5,771,4,841,3,540,2,900,67,22,74,100,84,1,89,1,92,9,36.5
2026-04-18 12:09:50 PM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,94,5,771,4,841,3,540,2,900,67,22,74,83,84,1,89,1,92,9,36.5
2026-04-18 12:09:50 PM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,94,5,771,4,841,3,540,2,900,66,100,67,22,74,83,84,1,89,1,36.0
2026-04-18 12:09:50 PM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,94,5,771,4,841,3,540,2,900,66,100,67,22,74,83,83,17,84,1,36.0
2026-04-18 12:09:50 PM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,94,5,771,4,841,3,540,2,900,66,100,67,22,83,17,84,1,89,1,36.0
2026-04-18 12:10:19 PM,KXATPCHALLENGERMATCH-26APR18DANHYU-HYU,6,94,5,771,4,841,3,540,2,900,65,34,66,100,67,22,83,17,84,1,35.5
