ts_et,ticker,bid_1,bid_1_sz,bid_2,bid_2_sz,bid_3,bid_3_sz,bid_4,bid_4_sz,bid_5,bid_5_sz,ask_1,ask_1_sz,ask_2,ask_2_sz,ask_3,ask_3_sz,ask_4,ask_4_sz,ask_5,ask_5_sz,mid
2026-04-18 12:34:00 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,6,116,5,194,4,823,3,540,2,900,94,15,95,25,96,543,97,82,98,120,50.0
2026-04-18 12:35:29 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,6,116,5,194,4,823,3,540,2,900,94,15,95,25,96,543,97,82,98,123,50.0
2026-04-18 12:35:30 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,6,116,5,194,4,823,3,540,2,900,94,15,95,25,96,543,97,84,98,123,50.0
2026-04-18 12:37:04 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,24,413,6,116,5,194,4,823,3,540,94,15,95,25,96,543,97,84,98,123,59.0
2026-04-18 12:37:04 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,24,413,23,430,6,116,5,194,4,823,94,15,95,25,96,543,97,84,98,123,59.0
2026-04-18 12:37:04 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,24,413,23,430,22,450,6,116,5,194,94,15,95,25,96,543,97,84,98,123,59.0
2026-04-18 12:37:04 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,24,413,23,430,22,450,18,556,6,116,94,15,95,25,96,543,97,84,98,123,59.0
2026-04-18 12:37:04 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,24,413,23,430,22,450,18,556,7,1429,94,15,95,25,96,543,97,84,98,123,59.0
2026-04-18 12:37:04 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,24,413,23,430,22,450,18,556,7,1429,45,720,94,15,95,25,96,543,97,84,34.5
2026-04-18 12:37:04 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,24,413,23,430,22,450,18,556,7,1429,45,720,46,733,94,15,95,25,96,543,34.5
2026-04-18 12:37:04 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,24,413,23,430,22,450,18,556,7,1429,45,720,46,733,47,747,94,15,95,25,34.5
2026-04-18 12:37:04 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,24,413,23,430,22,450,18,556,7,1429,45,720,46,733,47,747,51,816,94,15,34.5
2026-04-18 12:37:04 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,24,413,23,430,22,450,18,556,7,1429,45,720,46,733,47,747,51,816,62,1053,34.5
2026-04-18 12:38:26 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,30,313,24,413,23,430,22,450,18,556,45,720,46,733,47,747,51,816,62,1053,37.5
2026-04-18 12:38:26 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,30,313,24,413,23,430,22,450,18,556,40,156,45,720,46,733,47,747,51,816,35.0
2026-04-18 12:44:54 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,30,313,24,413,23,430,22,450,18,556,37,157,40,156,45,720,46,733,47,747,33.5
2026-04-18 12:44:54 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,32,153,30,313,24,413,23,430,22,450,37,157,40,156,45,720,46,733,47,747,34.5
2026-04-18 12:44:54 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,32,153,31,152,30,313,24,413,23,430,37,157,40,156,45,720,46,733,47,747,34.5
2026-04-18 12:44:54 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,32,153,31,152,30,313,24,413,23,430,37,157,38,150,40,156,45,720,46,733,34.5
2026-04-18 12:44:54 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,32,153,31,152,30,313,23,430,22,450,37,157,38,150,40,156,45,720,46,733,34.5
2026-04-18 12:44:54 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,32,153,31,152,30,313,22,450,18,556,37,157,38,150,40,156,45,720,46,733,34.5
2026-04-18 12:44:54 PM,KXATPCHALLENGERMATCH-26APR19ZHUIMA-IMA,32,153,31,152,30,313,18,556,7,1429,37,157,38,150,40,156,45,720,46,733,34.5
