ts_et,ticker,bid_1,bid_1_sz,bid_2,bid_2_sz,bid_3,bid_3_sz,bid_4,bid_4_sz,bid_5,bid_5_sz,ask_1,ask_1_sz,ask_2,ask_2_sz,ask_3,ask_3_sz,ask_4,ask_4_sz,ask_5,ask_5_sz,mid
2026-04-18 02:35:15 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,11,8,10,8,9,8,8,8,7,8,89,8,90,8,91,8,92,8,93,8,50.0
2026-04-18 02:36:35 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,65,500,11,8,10,8,9,8,8,8,89,8,90,8,91,8,92,8,93,8,77.0
2026-04-18 02:36:47 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,65,500,11,8,10,8,9,8,8,8,88,100,89,8,90,8,91,8,92,8,76.5
2026-04-18 02:37:18 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,66,8,65,500,11,8,10,8,9,8,88,100,89,8,90,8,91,8,92,8,77.0
2026-04-18 02:37:18 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,66,8,65,500,11,8,10,8,9,8,87,8,88,100,89,8,90,8,91,8,76.5
2026-04-18 02:37:18 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,66,8,65,500,11,8,10,8,9,8,87,8,89,8,90,8,91,8,92,8,76.5
2026-04-18 02:37:18 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,66,8,65,500,11,8,10,8,9,8,86,85,87,8,89,8,90,8,91,8,76.0
2026-04-18 02:38:34 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,67,8,66,8,65,500,11,8,10,8,86,85,87,8,89,8,90,8,91,8,76.5
2026-04-18 02:38:34 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,67,8,66,8,65,500,11,8,10,8,85,8,86,85,87,8,89,8,90,8,76.0
2026-04-18 02:38:34 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,67,8,66,8,65,500,11,8,10,8,85,8,87,8,89,8,90,8,91,8,76.0
2026-04-18 02:38:34 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,67,8,66,8,65,500,11,8,10,8,84,75,85,8,87,8,89,8,90,8,75.5
2026-04-18 02:40:29 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,68,8,67,8,66,8,65,500,11,8,84,75,85,8,87,8,89,8,90,8,76.0
2026-04-18 02:40:29 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,68,8,67,8,66,8,65,500,11,8,83,8,84,75,85,8,87,8,89,8,75.5
2026-04-18 02:40:29 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,68,8,67,8,66,8,65,500,11,8,83,8,85,8,87,8,89,8,90,8,75.5
2026-04-18 02:40:29 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,68,8,67,8,66,8,65,500,11,8,82,66,83,8,85,8,87,8,89,8,75.0
2026-04-18 02:43:06 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,68,8,67,8,66,8,65,500,6,116,82,66,83,8,85,8,87,8,89,8,75.0
2026-04-18 02:43:06 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,68,8,67,8,65,500,6,116,5,194,82,66,83,8,85,8,87,8,89,8,75.0
2026-04-18 02:43:06 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,68,8,65,500,6,116,5,194,4,823,82,66,83,8,85,8,87,8,89,8,75.0
2026-04-18 02:43:06 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,65,500,6,116,5,194,4,823,3,540,82,66,83,8,85,8,87,8,89,8,73.5
2026-04-18 02:43:06 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,65,500,6,116,5,194,4,823,3,540,82,66,83,8,85,8,87,8,94,365,73.5
2026-04-18 02:43:06 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,65,500,6,116,5,194,4,823,3,540,82,66,83,8,85,8,94,365,95,26,73.5
2026-04-18 02:43:06 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,65,500,6,116,5,194,4,823,3,540,82,66,83,8,94,365,95,26,96,543,73.5
2026-04-18 02:43:06 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,65,500,6,116,5,194,4,823,3,540,82,66,94,365,95,26,96,543,97,84,73.5
2026-04-18 02:43:06 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,65,500,6,116,5,194,4,823,3,540,94,365,95,26,96,543,97,84,98,123,79.5
2026-04-18 02:43:37 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,65,500,6,116,5,194,4,823,3,540,93,171,94,365,95,26,96,543,97,84,79.0
2026-04-18 02:51:31 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,65,500,7,5375,6,116,5,194,4,823,93,171,94,365,95,26,96,543,97,84,79.0
2026-04-18 02:58:40 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,65,500,7,5375,6,116,5,194,4,823,94,365,95,26,96,543,97,84,98,123,79.5
2026-04-18 02:59:11 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,65,500,7,5375,6,116,5,194,4,823,93,171,94,365,95,26,96,543,97,84,79.0
2026-04-18 03:00:11 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,65,500,7,5375,6,216,5,194,4,823,93,171,94,365,95,26,96,543,97,84,79.0
2026-04-18 03:00:11 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,65,500,7,5375,6,216,5,194,4,823,93,671,94,365,95,26,96,543,97,84,79.0
2026-04-18 03:00:19 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,65,500,7,5375,6,116,5,194,4,823,93,671,94,365,95,26,96,543,97,84,79.0
2026-04-18 03:00:19 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,65,500,7,5375,6,116,5,194,4,823,93,171,94,365,95,26,96,543,97,84,79.0
2026-04-18 03:04:12 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,65,500,7,5375,6,116,5,194,4,823,93,171,94,365,95,26,96,543,97,84,79.0
2026-04-18 03:04:23 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,10,65,500,7,5375,6,116,5,194,93,171,94,365,95,26,96,543,97,84,86.0
2026-04-18 03:04:23 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,9,65,500,7,5375,6,116,5,194,93,171,94,365,95,26,96,543,97,84,86.0
2026-04-18 03:04:23 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,9,65,500,7,5375,6,116,5,194,94,365,95,26,96,543,97,84,98,123,86.5
2026-04-18 03:05:05 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,9,65,500,30,11,7,5375,6,116,94,365,95,26,96,543,97,84,98,123,86.5
2026-04-18 03:05:05 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,9,65,500,30,11,22,11,7,5375,94,365,95,26,96,543,97,84,98,123,86.5
2026-04-18 03:05:27 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,9,65,500,30,11,22,11,7,5375,94,365,95,26,96,543,97,84,98,124,86.5
2026-04-18 03:06:24 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,9,65,500,54,5,30,11,22,11,94,365,95,26,96,543,97,84,98,124,86.5
2026-04-18 03:14:45 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,80,2,79,9,65,500,54,5,30,11,94,365,95,26,96,543,97,84,98,124,87.0
2026-04-18 03:14:45 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,80,2,79,9,65,500,54,5,30,11,93,2,94,365,95,26,96,543,97,84,86.5
2026-04-18 03:14:45 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,80,1,79,9,65,500,54,5,30,11,93,2,94,365,95,26,96,543,97,84,86.5
2026-04-18 03:15:17 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,9,65,500,54,5,30,11,22,11,93,2,94,365,95,26,96,543,97,84,86.0
2026-04-18 03:15:17 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,9,65,500,54,5,30,11,22,11,92,150,93,2,94,365,95,26,96,543,85.5
2026-04-18 03:30:28 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,9,65,500,54,5,30,11,22,11,93,2,94,365,95,26,96,543,97,84,86.0
2026-04-18 03:30:28 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,8,65,500,54,5,30,11,22,11,93,2,94,365,95,26,96,543,97,84,86.0
2026-04-18 03:30:31 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,8,65,500,54,5,30,11,22,11,94,365,95,26,96,543,97,84,98,124,86.5
2026-04-18 03:31:12 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,8,65,500,54,5,30,11,22,11,94,365,95,26,96,543,97,84,98,125,86.5
2026-04-18 03:37:28 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,8,65,500,54,5,30,11,22,11,94,365,95,26,96,543,97,84,98,125,86.5,535,1143,0.319
2026-04-18 03:37:28 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,8,65,500,54,5,51,5,30,11,94,365,95,26,96,543,97,84,98,125,86.5,529,1143,0.316
2026-04-18 03:56:55 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,8,65,500,54,5,51,5,30,11,94,365,95,26,96,543,97,84,98,125,86.5,529,1143,0.316
2026-04-18 03:57:40 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,8,65,500,54,5,51,5,30,11,94,365,95,26,96,543,97,84,98,125,86.5,529,1143,0.316
2026-04-18 04:02:38 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,8,54,5,51,5,30,11,22,11,94,365,95,26,96,543,97,84,98,125,86.5,40,1143,0.034
2026-04-18 04:02:40 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,8,66,500,54,5,51,5,30,11,94,365,95,26,96,543,97,84,98,125,86.5,529,1143,0.316
2026-04-18 04:03:49 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,8,72,93,66,500,54,5,51,5,94,365,95,26,96,543,97,84,98,125,86.5,611,1143,0.348
2026-04-18 04:03:49 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,8,73,100,72,93,66,500,54,5,94,365,95,26,96,543,97,84,98,125,86.5,706,1143,0.382
2026-04-18 04:03:49 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,8,73,162,72,93,66,500,54,5,94,365,95,26,96,543,97,84,98,125,86.5,768,1143,0.402
2026-04-18 04:03:49 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,8,73,162,72,154,66,500,54,5,94,365,95,26,96,543,97,84,98,125,86.5,829,1143,0.420
2026-04-18 04:03:49 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,8,73,162,72,154,66,500,54,5,93,171,94,365,95,26,96,543,97,84,86.0,829,1189,0.411
2026-04-18 04:03:49 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,7,73,162,72,154,66,500,54,5,93,171,94,365,95,26,96,543,97,84,86.0,828,1189,0.411
2026-04-18 04:07:14 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,7,73,182,72,154,66,500,54,5,93,171,94,365,95,26,96,543,97,84,86.0,848,1189,0.416
2026-04-18 04:07:14 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,7,73,182,72,167,66,500,54,5,93,171,94,365,95,26,96,543,97,84,86.0,861,1189,0.420
2026-04-18 04:07:14 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,7,73,182,72,167,66,500,54,5,93,171,94,385,95,26,96,543,97,84,86.0,861,1209,0.416
2026-04-18 04:07:14 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,7,73,182,72,167,66,500,54,5,93,171,94,385,95,39,96,543,97,84,86.0,861,1222,0.413
2026-04-18 04:07:19 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,7,73,182,72,167,66,500,54,5,93,171,94,385,95,39,96,543,97,84,86.0,861,1222,0.413
2026-04-18 04:20:34 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,7,73,182,72,167,66,500,54,5,93,168,94,385,95,39,96,543,97,84,86.0,861,1219,0.414
2026-04-18 04:20:34 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,7,73,182,72,167,66,500,54,5,93,1,94,385,95,39,96,543,97,84,86.0,861,1052,0.450
2026-04-18 04:20:34 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,7,73,182,72,167,66,500,54,5,92,150,93,1,94,385,95,39,96,543,85.5,861,1118,0.435
2026-04-18 04:20:34 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,7,73,182,72,167,66,500,54,5,93,1,94,385,95,39,96,543,97,84,86.0,861,1052,0.450
2026-04-18 04:20:34 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,7,73,182,72,167,66,500,54,5,93,172,94,385,95,39,96,543,97,84,86.0,861,1223,0.413
2026-04-18 04:20:34 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,182,72,167,66,500,54,5,93,172,94,385,95,39,96,543,97,84,86.0,860,1223,0.413
2026-04-18 04:20:44 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,162,72,167,66,500,54,5,93,172,94,385,95,39,96,543,97,84,86.0,840,1223,0.407
2026-04-18 04:20:44 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,162,72,154,66,500,54,5,93,172,94,385,95,39,96,543,97,84,86.0,827,1223,0.403
2026-04-18 04:20:44 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,162,72,154,66,500,54,5,93,172,94,365,95,39,96,543,97,84,86.0,827,1203,0.407
2026-04-18 04:20:44 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,162,72,154,66,500,54,5,93,172,94,365,95,26,96,543,97,84,86.0,827,1190,0.410
2026-04-18 04:21:48 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,182,72,154,66,500,54,5,93,172,94,365,95,26,96,543,97,84,86.0,847,1190,0.416
2026-04-18 04:21:48 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,182,72,168,66,500,54,5,93,172,94,365,95,26,96,543,97,84,86.0,861,1190,0.420
2026-04-18 04:21:49 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,182,72,168,66,500,54,5,93,172,94,385,95,26,96,543,97,84,86.0,861,1210,0.416
2026-04-18 04:21:49 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,182,72,168,66,500,54,5,93,172,94,385,95,40,96,543,97,84,86.0,861,1224,0.413
2026-04-18 04:35:13 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,182,72,168,54,5,51,5,93,172,94,385,95,40,96,543,97,84,86.0,366,1224,0.230
2026-04-18 04:35:13 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,182,72,168,54,5,51,5,93,160,94,385,95,40,96,543,97,84,86.0,366,1212,0.232
2026-04-18 04:35:14 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,182,72,168,69,500,54,5,93,160,94,385,95,40,96,543,97,84,86.0,861,1212,0.415
2026-04-18 04:35:14 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,182,72,168,69,500,54,5,93,172,94,385,95,40,96,543,97,84,86.0,861,1224,0.413
2026-04-18 04:43:26 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,162,72,168,69,500,54,5,93,172,94,385,95,40,96,543,97,84,86.0,841,1224,0.407
2026-04-18 04:43:26 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,162,72,154,69,500,54,5,93,172,94,385,95,40,96,543,97,84,86.0,827,1224,0.403
2026-04-18 04:43:26 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,162,72,154,69,500,54,5,93,172,94,365,95,40,96,543,97,84,86.0,827,1204,0.407
2026-04-18 04:43:26 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,162,72,154,69,500,54,5,93,172,94,365,95,26,96,543,97,84,86.0,827,1190,0.410
2026-04-18 04:44:25 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,182,72,154,69,500,54,5,93,172,94,365,95,26,96,543,97,84,86.0,847,1190,0.416
2026-04-18 04:44:25 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,182,72,168,69,500,54,5,93,172,94,365,95,26,96,543,97,84,86.0,861,1190,0.420
2026-04-18 04:44:55 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,182,72,168,69,500,54,5,93,172,94,385,95,26,96,543,97,84,86.0,861,1210,0.416
2026-04-18 04:44:55 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,182,72,168,69,500,54,5,93,172,94,385,95,40,96,543,97,84,86.0,861,1224,0.413
2026-04-18 04:47:32 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,182,72,168,69,500,32,163,93,172,94,385,95,40,96,543,97,84,86.0,1019,1224,0.454
2026-04-18 04:47:32 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,182,72,168,69,500,54,4,93,172,94,385,95,40,96,543,97,84,86.0,860,1224,0.413
2026-04-18 04:47:36 PM,KXATPCHALLENGERMATCH-26APR19TIUWEH-WEH,79,6,73,182,72,168,69,500,54,4,93,171,94,385,95,40,96,543,97,84,86.0,860,1223,0.413
