ts_et,ticker,bid_1,bid_1_sz,bid_2,bid_2_sz,bid_3,bid_3_sz,bid_4,bid_4_sz,bid_5,bid_5_sz,ask_1,ask_1_sz,ask_2,ask_2_sz,ask_3,ask_3_sz,ask_4,ask_4_sz,ask_5,ask_5_sz,mid
2026-04-18 10:13:44 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,4,500,1,1826,,,,,,,96,500,99,1827,,,,,,,50.0
2026-04-18 10:14:09 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,4,500,1,1826,,,,,,,94,350,96,500,99,1827,,,,,49.0
2026-04-18 10:14:16 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,4,500,1,1826,,,,,,,94,350,96,500,98,3,99,1827,,,49.0
2026-04-18 10:16:20 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,4,500,1,1826,,,,,,,94,350,95,10,96,500,98,3,99,1827,49.0
2026-04-18 10:19:22 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,4,500,1,1826,,,,,,,94,350,95,10,96,500,97,2,98,3,49.0
2026-04-18 10:23:35 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,4,500,1,1826,,,,,,,69,16,94,350,95,10,96,500,97,2,36.5
2026-04-18 10:24:27 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,4,500,1,1826,,,,,,,69,16,89,1,94,350,95,10,96,500,36.5
2026-04-18 10:24:27 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,4,500,1,1826,,,,,,,69,16,89,1,94,350,95,11,96,500,36.5
2026-04-18 10:24:27 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,4,500,1,1826,,,,,,,69,16,84,1,89,1,94,350,95,11,36.5
2026-04-18 10:28:17 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,4,500,1,3326,,,,,,,69,16,84,1,89,1,94,350,95,11,36.5
2026-04-18 10:28:17 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,4,500,2,900,1,3326,,,,,69,16,84,1,89,1,94,350,95,11,36.5
2026-04-18 10:28:17 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,4,500,3,540,2,900,1,3326,,,69,16,84,1,89,1,94,350,95,11,36.5
2026-04-18 10:28:18 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,4,823,3,540,2,900,1,3326,,,69,16,84,1,89,1,94,350,95,11,36.5
2026-04-18 10:28:18 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,5,194,4,823,3,540,2,900,1,3326,69,16,84,1,89,1,94,350,95,11,37.0
2026-04-18 10:28:18 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,5,194,4,823,3,540,2,900,1,3326,69,16,84,1,89,1,94,350,95,36,37.0
2026-04-18 10:28:18 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,6,116,5,194,4,823,3,540,2,900,69,16,84,1,89,1,94,350,95,36,37.5
2026-04-18 10:28:19 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,36,28,6,116,5,194,4,823,3,540,69,16,84,1,89,1,94,350,95,36,52.5
2026-04-18 10:28:19 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,36,28,6,116,5,194,4,823,3,540,69,16,84,1,89,1,94,365,95,36,52.5
2026-04-18 10:50:23 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,66,400,36,28,6,116,5,194,4,823,69,16,84,1,89,1,94,365,95,36,67.5
2026-04-18 11:00:11 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,66,400,36,28,6,216,5,194,4,823,69,16,84,1,89,1,94,365,95,36,67.5
2026-04-18 11:00:11 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,66,400,36,28,6,116,5,194,4,823,69,16,84,1,89,1,94,365,95,36,67.5
2026-04-18 11:00:11 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,66,400,36,28,6,116,5,194,4,823,69,16,84,1,89,1,91,500,94,365,67.5
2026-04-18 11:00:19 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,66,400,36,28,6,116,5,194,4,823,69,16,84,1,89,1,94,365,95,36,67.5
2026-04-18 11:00:32 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,68,5,66,400,36,28,6,116,5,194,69,16,84,1,89,1,94,365,95,36,68.5
2026-04-18 11:05:26 AM,KXATPCHALLENGERMATCH-26APR18JASSHA-SHA,66,400,36,28,6,116,5,194,4,823,69,16,84,1,89,1,94,365,95,36,67.5
