ts_et,ticker,bid_1,bid_1_sz,bid_2,bid_2_sz,bid_3,bid_3_sz,bid_4,bid_4_sz,bid_5,bid_5_sz,ask_1,ask_1_sz,ask_2,ask_2_sz,ask_3,ask_3_sz,ask_4,ask_4_sz,ask_5,ask_5_sz,mid
2026-04-18 12:35:37 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,64,155,63,157,62,160,58,172,47,213,85,2640,86,2829,87,3046,91,6444,94,15,74.5
2026-04-18 12:42:37 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,64,155,63,157,62,160,58,172,47,213,85,2640,86,2829,87,3046,91,6444,94,365,74.5
2026-04-18 12:44:42 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,64,155,63,157,62,160,58,172,47,213,78,73,85,2640,86,2829,87,3046,91,6444,71.0
2026-04-18 12:44:42 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,64,155,63,157,62,160,58,172,47,213,77,142,78,73,85,2640,86,2829,87,3046,70.5
2026-04-18 12:44:42 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,71,131,64,155,63,157,62,160,58,172,77,142,78,73,85,2640,86,2829,87,3046,74.0
2026-04-18 12:44:42 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,89,71,131,64,155,63,157,62,160,77,142,78,73,85,2640,86,2829,87,3046,74.5
2026-04-18 12:44:42 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,89,71,131,64,155,63,157,62,160,77,236,78,73,85,2640,86,2829,87,3046,74.5
2026-04-18 12:44:42 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,89,71,131,64,155,63,157,58,172,77,236,78,73,85,2640,86,2829,87,3046,74.5
2026-04-18 12:44:42 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,89,71,131,63,157,58,172,47,213,77,236,78,73,85,2640,86,2829,87,3046,74.5
2026-04-18 12:44:42 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,89,71,131,58,172,47,213,36,278,77,236,78,73,85,2640,86,2829,87,3046,74.5
2026-04-18 12:44:42 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,221,71,131,58,172,47,213,36,278,77,236,78,73,85,2640,86,2829,87,3046,74.5
2026-04-18 12:44:42 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,359,71,131,58,172,47,213,36,278,77,236,78,73,85,2640,86,2829,87,3046,74.5
2026-04-18 12:44:42 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,359,71,270,58,172,47,213,36,278,77,236,78,73,85,2640,86,2829,87,3046,74.5
2026-04-18 12:44:42 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,359,71,270,70,141,58,172,47,213,77,236,78,73,85,2640,86,2829,87,3046,74.5
2026-04-18 12:44:42 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,359,71,350,70,141,58,172,47,213,77,236,78,73,85,2640,86,2829,87,3046,74.5
2026-04-18 12:44:42 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,359,71,350,70,141,58,172,47,213,77,236,78,123,85,2640,86,2829,87,3046,74.5
2026-04-18 12:45:57 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,332,71,350,70,141,58,172,47,213,77,236,78,123,85,2640,86,2829,87,3046,74.5
2026-04-18 12:47:14 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,333,71,350,70,141,58,172,47,213,77,236,78,123,85,2640,86,2829,87,3046,74.5
2026-04-18 12:47:15 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,332,71,350,70,141,58,172,47,213,77,236,78,123,85,2640,86,2829,87,3046,74.5
2026-04-18 01:00:13 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,432,71,350,70,141,58,172,47,213,77,236,78,123,85,2640,86,2829,87,3046,74.5
2026-04-18 01:00:13 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,332,71,350,70,141,58,172,47,213,77,236,78,123,85,2640,86,2829,87,3046,74.5
2026-04-18 01:00:13 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,332,71,350,70,141,58,172,47,213,77,736,78,123,85,2640,86,2829,87,3046,74.5
2026-04-18 01:00:20 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,332,71,350,70,141,58,172,47,213,77,236,78,123,85,2640,86,2829,87,3046,74.5
2026-04-18 01:01:22 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,332,71,350,70,141,58,172,47,213,76,1244,77,236,78,123,85,2640,86,2829,74.0
2026-04-18 01:01:22 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,332,71,350,70,141,58,172,47,213,76,1244,77,236,78,123,85,2640,87,3046,74.0
2026-04-18 01:01:22 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,332,71,350,70,141,58,172,47,213,76,1244,77,236,78,123,85,2640,89,1,74.0
2026-04-18 01:01:22 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,332,71,350,70,141,58,172,47,213,76,1244,77,236,78,123,89,1,91,4444,74.0
2026-04-18 01:01:22 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,332,71,350,70,141,58,172,47,213,76,1244,77,1483,78,123,89,1,91,4444,74.0
2026-04-18 01:01:22 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,332,71,350,70,141,58,172,47,213,76,1244,77,1483,78,689,89,1,91,4444,74.0
2026-04-18 01:01:22 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,332,71,350,70,141,58,172,47,213,76,1244,77,1483,78,689,79,578,89,1,74.0
2026-04-18 01:09:10 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,332,71,350,70,141,58,172,47,213,76,1234,77,1483,78,689,79,578,89,1,74.0
2026-04-18 01:10:39 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,332,71,350,70,141,69,500,58,172,76,1234,77,1483,78,689,79,578,89,1,74.0
2026-04-18 01:23:06 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,332,71,350,70,941,69,500,58,172,76,1234,77,1483,78,689,79,578,89,1,74.0
2026-04-18 01:23:06 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,72,332,71,1150,70,941,69,500,58,172,76,1234,77,1483,78,689,79,578,89,1,74.0
2026-04-18 01:23:06 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,800,72,332,71,1150,70,941,69,500,76,1234,77,1483,78,689,79,578,89,1,74.5
2026-04-18 01:23:06 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,800,72,332,71,1150,70,941,69,500,76,2034,77,1483,78,689,79,578,89,1,74.5
2026-04-18 01:23:06 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,800,72,332,71,1150,70,941,69,500,76,2034,77,1483,78,689,79,1378,89,1,74.5
2026-04-18 01:23:06 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,800,72,332,71,1150,70,941,69,500,76,2034,77,1483,78,1489,79,1378,89,1,74.5
2026-04-18 01:45:29 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,800,72,332,71,1150,70,941,69,500,76,2029,77,1483,78,1489,79,1378,89,1,74.5
2026-04-18 02:07:51 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,800,72,332,71,1150,70,941,69,500,76,2028,77,1483,78,1489,79,1378,89,1,74.5
2026-04-18 02:07:51 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,800,72,348,71,1150,70,941,69,500,76,2028,77,1483,78,1489,79,1378,89,1,74.5
2026-04-18 02:07:52 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,800,72,348,71,1161,70,941,69,500,76,2028,77,1483,78,1489,79,1378,89,1,74.5
2026-04-18 02:07:52 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,800,72,348,71,1161,70,941,69,500,76,2028,77,1499,78,1489,79,1378,89,1,74.5
2026-04-18 02:07:52 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,800,72,348,71,1161,70,941,69,500,76,2028,77,1499,78,1500,79,1378,89,1,74.5
2026-04-18 02:15:56 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,800,72,348,71,1161,70,941,69,500,76,2028,77,1499,78,1500,79,1378,88,107,74.5
2026-04-18 02:22:56 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,816,72,348,71,1161,70,941,69,500,76,2028,77,1499,78,1500,79,1378,88,107,74.5
2026-04-18 02:22:56 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,816,72,348,71,1150,70,941,69,500,76,2028,77,1499,78,1500,79,1378,88,107,74.5
2026-04-18 02:30:29 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,816,72,348,71,1150,70,941,69,500,76,800,77,1499,78,1500,79,1378,88,107,74.5
2026-04-18 02:30:29 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,816,72,348,71,1150,70,941,69,500,76,800,77,1499,78,1500,79,1378,89,1,74.5
2026-04-18 02:30:29 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,816,72,348,71,1150,70,941,69,500,76,800,77,1499,78,1500,79,1378,89,112,74.5
2026-04-18 02:56:58 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,816,72,348,71,1150,70,941,69,500,76,790,77,1499,78,1500,79,1378,89,112,74.5
2026-04-18 02:57:00 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,816,72,348,71,1150,70,941,69,500,76,801,77,1499,78,1500,79,1378,89,112,74.5
2026-04-18 03:04:12 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,816,72,348,71,1150,70,941,69,500,76,800,77,1499,78,1500,79,1378,89,112,74.5
2026-04-18 03:12:55 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,816,72,332,71,1150,70,941,69,500,76,800,77,1499,78,1500,79,1378,89,112,74.5
2026-04-18 03:12:55 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,800,72,332,71,1150,70,941,69,500,76,800,77,1499,78,1500,79,1378,89,112,74.5
2026-04-18 03:12:55 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,800,72,332,71,1150,70,941,69,500,76,800,77,1483,78,1500,79,1378,89,112,74.5
2026-04-18 03:12:55 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,800,72,332,71,1150,70,941,69,500,76,800,77,1483,78,1489,79,1378,89,112,74.5
2026-04-18 03:12:55 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,332,71,1150,70,941,69,500,76,800,77,1483,78,1489,79,1378,89,112,74.5
2026-04-18 03:12:55 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,343,71,1150,70,941,69,500,76,800,77,1483,78,1489,79,1378,89,112,74.5
2026-04-18 03:12:55 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,343,71,1150,70,941,69,500,76,800,77,1500,78,1489,79,1378,89,112,74.5
2026-04-18 03:12:55 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,343,71,1150,70,941,69,500,76,800,77,1500,78,1500,79,1378,89,112,74.5
2026-04-18 03:17:13 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,343,71,1150,70,941,69,500,76,2029,77,1500,78,1500,79,1378,89,112,74.5
2026-04-18 03:28:00 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,343,71,1150,70,941,69,500,76,2030,77,1500,78,1500,79,1378,89,112,74.5
2026-04-18 03:37:28 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,343,71,1150,70,941,69,500,76,2030,77,1500,78,1500,79,1378,89,112,74.5,3751,6520,0.365
2026-04-18 03:38:00 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,343,71,1150,70,941,69,500,76,2029,77,1500,78,1500,79,1378,89,112,74.5,3751,6519,0.365
2026-04-18 03:56:55 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,343,71,1150,70,941,69,500,76,2029,77,1500,78,1500,79,1378,89,112,74.5,3751,6519,0.365
2026-04-18 03:57:03 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,343,71,1150,70,941,69,500,76,2023,77,1500,78,1500,79,1378,89,112,74.5,3751,6513,0.365
2026-04-18 03:57:06 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,343,71,1150,70,941,69,500,76,2029,77,1500,78,1500,79,1378,89,112,74.5,3751,6519,0.365
2026-04-18 03:57:40 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,343,71,1150,70,941,69,500,76,2029,77,1500,78,1500,79,1378,89,112,74.5,3751,6519,0.365
2026-04-18 04:03:24 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,343,71,1150,70,941,69,500,76,2029,77,1500,78,1489,79,1378,89,112,74.5,3751,6508,0.366
2026-04-18 04:03:24 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,343,71,1150,70,941,69,500,76,2046,77,1500,78,1489,79,1378,89,112,74.5,3751,6525,0.365
2026-04-18 04:04:16 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,800,72,343,71,1150,70,941,69,500,76,2046,77,1500,78,1489,79,1378,89,112,74.5,3734,6525,0.364
2026-04-18 04:04:16 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,800,72,332,71,1150,70,941,69,500,76,2046,77,1500,78,1489,79,1378,89,112,74.5,3723,6525,0.363
2026-04-18 04:04:16 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,800,72,332,71,1150,70,941,69,500,76,2046,77,1483,78,1489,79,1378,89,112,74.5,3723,6508,0.364
2026-04-18 04:04:16 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,800,72,332,71,1150,70,941,69,500,76,2029,77,1483,78,1489,79,1378,89,112,74.5,3723,6491,0.364
2026-04-18 04:07:19 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,800,72,332,71,1150,70,941,69,500,76,2029,77,1483,78,1489,79,1378,89,112,74.5,3723,6491,0.364
2026-04-18 04:10:04 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,332,71,1150,70,941,69,500,76,2029,77,1483,78,1489,79,1378,89,112,74.5,3740,6491,0.366
2026-04-18 04:10:04 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,344,71,1150,70,941,69,500,76,2029,77,1483,78,1489,79,1378,89,112,74.5,3752,6491,0.366
2026-04-18 04:10:04 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,344,71,1150,70,941,69,500,76,2046,77,1483,78,1489,79,1378,89,112,74.5,3752,6508,0.366
2026-04-18 04:10:04 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,344,71,1150,70,941,69,500,76,2046,77,1495,78,1489,79,1378,89,112,74.5,3752,6520,0.365
2026-04-18 04:16:39 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,344,71,1150,70,941,69,500,76,2045,77,1495,78,1489,79,1378,89,112,74.5,3752,6519,0.365
2026-04-18 04:16:40 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,344,71,1150,70,941,69,500,76,2039,77,1495,78,1489,79,1378,89,112,74.5,3752,6513,0.366
2026-04-18 04:16:40 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,344,71,1150,70,941,69,500,76,2047,77,1495,78,1489,79,1378,89,112,74.5,3752,6521,0.365
2026-04-18 04:20:04 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,354,71,1150,70,941,69,500,76,2047,77,1495,78,1489,79,1378,89,112,74.5,3762,6521,0.366
2026-04-18 04:20:04 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,364,71,1150,70,941,69,500,76,2047,77,1495,78,1489,79,1378,89,112,74.5,3772,6521,0.366
2026-04-18 04:20:04 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,374,71,1150,70,941,69,500,76,2047,77,1495,78,1489,79,1378,89,112,74.5,3782,6521,0.367
2026-04-18 04:20:04 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,374,71,1150,70,941,69,500,76,2047,77,1495,78,1499,79,1378,89,112,74.5,3782,6531,0.367
2026-04-18 04:20:04 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,374,71,1150,70,941,69,500,76,2047,77,1495,78,1509,79,1378,89,112,74.5,3782,6541,0.366
2026-04-18 04:20:04 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,374,71,1150,70,941,69,500,76,2047,77,1495,78,1519,79,1378,89,112,74.5,3782,6551,0.366
2026-04-18 04:29:38 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,384,71,1150,70,941,69,500,76,2047,77,1495,78,1519,79,1378,89,112,74.5,3792,6551,0.367
2026-04-18 04:46:14 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,384,71,1150,70,941,69,500,76,818,77,1495,78,1519,79,1378,89,112,74.5,3792,5322,0.416
2026-04-18 04:47:36 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,73,817,72,384,71,1150,70,941,69,500,76,817,77,1495,78,1519,79,1378,89,112,74.5,3792,5321,0.416
2026-04-18 04:52:11 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,75,500,73,817,72,384,71,1150,70,941,76,817,77,1495,78,1519,79,1378,89,112,75.5,3792,5321,0.416
2026-04-18 04:52:11 PM,KXATPCHALLENGERMATCH-26APR19SATMAT-MAT,75,500,73,817,72,384,71,1150,70,941,76,800,77,1495,78,1519,79,1378,89,112,75.5,3792,5304,0.417
