ts_et,ticker,bid_1,bid_1_sz,bid_2,bid_2_sz,bid_3,bid_3_sz,bid_4,bid_4_sz,bid_5,bid_5_sz,ask_1,ask_1_sz,ask_2,ask_2_sz,ask_3,ask_3_sz,ask_4,ask_4_sz,ask_5,ask_5_sz,mid
2026-04-18 03:22:56 AM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,30,800,28,800,27,800,4,500,1,1829,53,800,55,800,56,800,96,500,97,10,41.5
2026-04-18 03:22:57 AM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,10,30,800,28,800,27,800,4,500,53,800,55,800,56,800,96,500,97,10,47.0
2026-04-18 03:24:02 AM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,10,30,800,28,800,27,800,4,500,53,800,55,800,56,800,94,350,96,500,47.0
2026-04-18 03:24:03 AM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,10,30,800,28,800,27,800,4,500,53,791,55,800,56,800,94,350,96,500,47.0
2026-04-18 03:24:05 AM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,10,30,800,28,800,27,800,4,500,53,782,55,800,56,800,94,350,96,500,47.0
2026-04-18 03:24:05 AM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,10,30,800,28,800,27,800,4,500,53,800,55,800,56,800,94,350,96,500,47.0
2026-04-18 03:24:23 AM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,10,31,176,30,800,28,800,27,800,53,800,55,800,56,800,94,350,96,500,47.0
2026-04-18 03:24:23 AM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,10,31,176,30,800,28,800,27,800,53,800,55,800,56,800,93,200,94,350,47.0
2026-04-18 03:24:36 AM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,10,32,60,31,176,30,800,28,800,53,800,55,800,56,800,93,200,94,350,47.0
2026-04-18 03:24:36 AM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,10,32,60,31,176,30,800,28,800,53,800,55,800,56,800,92,100,93,200,47.0
2026-04-18 03:24:37 AM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,10,32,60,31,176,30,800,29,100,53,800,55,800,56,800,92,100,93,200,47.0
2026-04-18 03:24:37 AM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,10,32,60,31,176,30,800,29,100,53,800,55,800,56,800,63,60,92,100,47.0
2026-04-18 03:25:04 AM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,10,39,421,32,60,31,176,30,800,53,800,55,800,56,800,63,60,92,100,47.0
2026-04-18 03:25:04 AM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,10,39,421,32,60,31,176,30,800,47,309,53,800,55,800,56,800,63,60,44.0
2026-04-18 03:25:04 AM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,10,39,421,38,432,32,60,31,176,47,309,53,800,55,800,56,800,63,60,44.0
2026-04-18 03:25:04 AM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,10,39,421,38,432,32,60,31,176,47,309,48,315,53,800,55,800,56,800,44.0
2026-04-18 03:25:04 AM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,10,39,421,38,432,32,60,31,176,47,309,48,315,52,25,53,800,55,800,44.0
2026-04-18 03:25:04 AM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,10,39,421,38,432,32,60,31,176,47,309,48,315,53,800,55,800,56,800,44.0
