ts_et,ticker,bid_1,bid_1_sz,bid_2,bid_2_sz,bid_3,bid_3_sz,bid_4,bid_4_sz,bid_5,bid_5_sz,ask_1,ask_1_sz,ask_2,ask_2_sz,ask_3,ask_3_sz,ask_4,ask_4_sz,ask_5,ask_5_sz,mid
2026-04-18 11:23:53 AM,KXATPCHALLENGERMATCH-26APR18DELSHI-DEL,12,800,10,800,9,800,6,116,5,194,35,800,37,800,38,800,74,1,84,1,23.5
2026-04-18 11:31:42 AM,KXATPCHALLENGERMATCH-26APR18DELSHI-DEL,20,70,12,800,10,800,9,800,6,116,35,800,37,800,38,800,74,1,84,1,27.5
2026-04-18 11:31:42 AM,KXATPCHALLENGERMATCH-26APR18DELSHI-DEL,20,70,12,800,10,800,9,800,6,116,26,65,35,800,37,800,38,800,74,1,23.0
2026-04-18 11:31:42 AM,KXATPCHALLENGERMATCH-26APR18DELSHI-DEL,21,43,20,70,12,800,10,800,9,800,26,65,35,800,37,800,38,800,74,1,23.5
2026-04-18 11:31:42 AM,KXATPCHALLENGERMATCH-26APR18DELSHI-DEL,21,43,20,70,12,800,10,800,9,800,26,65,27,67,35,800,37,800,38,800,23.5
2026-04-18 11:31:42 AM,KXATPCHALLENGERMATCH-26APR18DELSHI-DEL,21,114,20,70,12,800,10,800,9,800,26,65,27,67,35,800,37,800,38,800,23.5
2026-04-18 11:31:42 AM,KXATPCHALLENGERMATCH-26APR18DELSHI-DEL,21,114,20,115,12,800,10,800,9,800,26,65,27,67,35,800,37,800,38,800,23.5
2026-04-18 11:31:42 AM,KXATPCHALLENGERMATCH-26APR18DELSHI-DEL,21,114,20,115,12,800,10,800,9,800,26,107,27,67,35,800,37,800,38,800,23.5
2026-04-18 11:31:42 AM,KXATPCHALLENGERMATCH-26APR18DELSHI-DEL,21,114,20,115,12,800,10,800,9,800,26,107,27,111,35,800,37,800,38,800,23.5
2026-04-18 11:32:49 AM,KXATPCHALLENGERMATCH-26APR18DELSHI-DEL,21,114,20,615,12,800,10,800,9,800,26,107,27,111,35,800,37,800,38,800,23.5
2026-04-18 11:33:50 AM,KXATPCHALLENGERMATCH-26APR18DELSHI-DEL,21,114,20,615,19,494,12,800,10,800,26,107,27,111,35,800,37,800,38,800,23.5
2026-04-18 11:33:50 AM,KXATPCHALLENGERMATCH-26APR18DELSHI-DEL,21,114,20,615,19,494,12,800,10,800,26,107,27,111,29,132,35,800,37,800,23.5
