ts_et,ticker,bid_1,bid_1_sz,bid_2,bid_2_sz,bid_3,bid_3_sz,bid_4,bid_4_sz,bid_5,bid_5_sz,ask_1,ask_1_sz,ask_2,ask_2_sz,ask_3,ask_3_sz,ask_4,ask_4_sz,ask_5,ask_5_sz,mid
2026-04-18 05:13:10 AM,KXATPCHALLENGERMATCH-26APR18DELPRA-DEL,6,116,5,194,4,823,3,540,2,900,94,15,95,25,96,543,97,84,98,123,50.0
2026-04-18 05:16:52 AM,KXATPCHALLENGERMATCH-26APR18DELPRA-DEL,6,116,5,194,4,823,3,540,2,900,93,10,94,15,95,25,96,543,97,84,49.5
2026-04-18 05:18:02 AM,KXATPCHALLENGERMATCH-26APR18DELPRA-DEL,6,116,5,194,4,823,3,540,2,900,93,10,94,365,95,25,96,543,97,84,49.5
2026-04-18 05:18:59 AM,KXATPCHALLENGERMATCH-26APR18DELPRA-DEL,59,278,6,116,5,194,4,823,3,540,93,10,94,365,95,25,96,543,97,84,76.0
2026-04-18 05:18:59 AM,KXATPCHALLENGERMATCH-26APR18DELPRA-DEL,59,278,6,116,5,194,4,823,3,540,67,497,93,10,94,365,95,25,96,543,63.0
2026-04-18 05:18:59 AM,KXATPCHALLENGERMATCH-26APR18DELPRA-DEL,59,278,58,283,6,116,5,194,4,823,67,497,93,10,94,365,95,25,96,543,63.0
2026-04-18 05:18:59 AM,KXATPCHALLENGERMATCH-26APR18DELPRA-DEL,59,278,58,283,6,116,5,194,4,823,67,497,68,513,93,10,94,365,95,25,63.0
2026-04-18 05:19:57 AM,KXATPCHALLENGERMATCH-26APR18DELPRA-DEL,60,165,59,278,58,283,6,116,5,194,67,497,68,513,93,10,94,365,95,25,63.5
2026-04-18 05:19:57 AM,KXATPCHALLENGERMATCH-26APR18DELPRA-DEL,60,165,59,446,58,283,6,116,5,194,67,497,68,513,93,10,94,365,95,25,63.5
2026-04-18 05:19:57 AM,KXATPCHALLENGERMATCH-26APR18DELPRA-DEL,60,165,59,446,58,454,6,116,5,194,67,497,68,513,93,10,94,365,95,25,63.5
2026-04-18 05:19:57 AM,KXATPCHALLENGERMATCH-26APR18DELPRA-DEL,60,165,59,446,58,454,47,213,6,116,67,497,68,513,93,10,94,365,95,25,63.5
2026-04-18 05:19:57 AM,KXATPCHALLENGERMATCH-26APR18DELPRA-DEL,60,165,59,446,58,454,47,213,36,278,67,497,68,513,93,10,94,365,95,25,63.5
2026-04-18 05:19:57 AM,KXATPCHALLENGERMATCH-26APR18DELPRA-DEL,60,165,59,446,58,454,47,213,36,278,66,1165,67,497,68,513,93,10,94,365,63.0
2026-04-18 05:19:57 AM,KXATPCHALLENGERMATCH-26APR18DELPRA-DEL,60,165,59,446,58,454,47,213,36,278,66,1165,67,1055,68,513,93,10,94,365,63.0
