ts_et,ticker,bid_1,bid_1_sz,bid_2,bid_2_sz,bid_3,bid_3_sz,bid_4,bid_4_sz,bid_5,bid_5_sz,ask_1,ask_1_sz,ask_2,ask_2_sz,ask_3,ask_3_sz,ask_4,ask_4_sz,ask_5,ask_5_sz,mid
2026-04-18 03:19:54 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,43,448,42,736,41,172,31,323,20,500,57,27,58,942,59,966,60,990,64,1111,50.0
2026-04-18 03:19:55 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,43,448,42,736,41,172,31,323,20,500,51,191,57,27,58,942,59,966,60,990,47.0
2026-04-18 03:19:55 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,43,448,42,959,41,172,31,323,20,500,51,191,57,27,58,942,59,966,60,990,47.0
2026-04-18 03:19:55 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,43,448,42,959,41,172,31,323,20,500,51,191,52,195,57,27,58,942,59,966,47.0
2026-04-18 03:19:55 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,43,448,42,959,41,172,31,323,20,500,51,191,52,195,58,942,59,966,60,990,47.0
2026-04-18 03:19:55 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,43,448,42,959,41,172,31,323,20,500,51,191,52,195,59,966,60,990,64,1111,47.0
2026-04-18 03:19:55 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,43,448,42,959,41,172,31,323,20,500,51,191,52,195,59,966,64,1111,75,1600,47.0
2026-04-18 03:19:55 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,43,448,42,959,41,172,31,323,20,500,51,191,52,195,64,1111,75,1600,84,1,47.0
2026-04-18 03:19:55 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,43,448,42,959,41,172,31,323,20,500,51,999,52,195,64,1111,75,1600,84,1,47.0
2026-04-18 03:19:55 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,43,448,42,959,41,172,31,323,20,500,51,999,52,1020,64,1111,75,1600,84,1,47.0
2026-04-18 03:19:55 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,43,448,42,959,41,172,31,323,20,500,51,999,52,1020,53,590,64,1111,75,1600,47.0
2026-04-18 03:21:18 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,43,448,42,959,41,172,31,323,20,500,50,500,51,999,52,1020,53,590,64,1111,46.5
2026-04-18 03:21:18 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,43,448,42,959,41,172,31,323,20,500,50,500,51,1999,52,1020,53,590,64,1111,46.5
2026-04-18 03:21:18 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,44,250,43,448,42,959,41,172,31,323,50,500,51,1999,52,1020,53,590,64,1111,47.0
2026-04-18 03:21:18 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,44,250,43,698,42,959,41,172,31,323,50,500,51,1999,52,1020,53,590,64,1111,47.0
2026-04-18 03:21:19 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,44,250,43,698,42,959,41,172,31,323,50,500,51,999,52,1020,53,590,64,1111,47.0
2026-04-18 03:21:19 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,44,250,43,698,42,959,41,172,31,323,49,500,50,500,51,999,52,1020,53,590,46.5
2026-04-18 03:21:19 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,44,250,43,698,42,959,41,172,31,323,49,500,50,1000,51,999,52,1020,53,590,46.5
2026-04-18 03:21:19 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,44,250,43,448,42,959,41,172,31,323,49,500,50,1000,51,999,52,1020,53,590,46.5
2026-04-18 03:21:19 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,45,250,44,250,43,448,42,959,41,172,49,500,50,1000,51,999,52,1020,53,590,47.0
2026-04-18 03:21:19 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,45,250,44,250,43,448,42,959,41,172,49,500,50,500,51,999,52,1020,53,590,47.0
2026-04-18 03:21:19 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,45,250,44,250,43,448,42,959,41,172,49,500,51,999,52,1020,53,590,64,1111,47.0
2026-04-18 03:21:19 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,45,250,44,250,43,448,42,959,41,172,48,500,49,500,51,999,52,1020,53,590,46.5
2026-04-18 03:21:20 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,45,250,44,250,43,448,42,959,41,172,48,500,49,1000,51,999,52,1020,53,590,46.5
2026-04-18 03:21:20 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,45,250,43,448,42,959,41,172,31,323,48,500,49,1000,51,999,52,1020,53,590,46.5
2026-04-18 03:21:20 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,250,45,250,43,448,42,959,41,172,48,500,49,1000,51,999,52,1020,53,590,47.0
2026-04-18 03:21:42 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,250,45,250,43,448,42,959,41,172,48,590,49,1000,51,999,52,1020,53,590,47.0
2026-04-18 03:21:42 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,205,45,250,43,448,42,959,41,172,48,590,49,1000,51,999,52,1020,53,590,47.0
2026-04-18 03:21:43 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,205,45,205,43,448,42,959,41,172,48,590,49,1000,51,999,52,1020,53,590,47.0
2026-04-18 03:21:47 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,205,45,205,43,314,42,959,41,172,48,590,49,1000,51,999,52,1020,53,590,47.0
2026-04-18 03:21:47 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,205,45,205,43,314,42,723,41,172,48,590,49,1000,51,999,52,1020,53,590,47.0
2026-04-18 03:21:47 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,205,45,205,43,314,42,723,31,323,48,590,49,1000,51,999,52,1020,53,590,47.0
2026-04-18 03:21:47 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,205,45,205,43,314,42,723,31,323,48,590,49,1000,51,999,52,1020,64,1111,47.0
2026-04-18 03:21:47 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,205,45,205,43,314,42,723,31,323,48,590,49,1000,51,850,52,1020,64,1111,47.0
2026-04-18 03:21:47 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,205,45,205,43,314,42,723,31,323,48,590,49,1000,51,850,52,567,64,1111,47.0
2026-04-18 03:21:47 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,205,45,425,43,314,42,723,31,323,48,590,49,1000,51,850,52,567,64,1111,47.0
2026-04-18 03:21:47 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,205,45,425,44,113,43,314,42,723,48,590,49,1000,51,850,52,567,64,1111,47.0
2026-04-18 03:21:47 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,205,45,425,44,113,43,314,42,723,48,590,49,1000,50,792,51,850,52,567,47.0
2026-04-18 03:22:56 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,205,45,425,44,113,43,1114,42,723,48,590,49,1000,50,792,51,850,52,567,47.0
2026-04-18 03:22:56 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,205,45,425,44,913,43,1114,42,723,48,590,49,1000,50,792,51,850,52,567,47.0
2026-04-18 03:22:56 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,425,44,913,43,1114,42,723,48,590,49,1000,50,792,51,850,52,567,47.0
2026-04-18 03:22:56 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,425,44,913,43,1114,42,723,48,590,49,1800,50,792,51,850,52,567,47.0
2026-04-18 03:22:56 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,425,44,913,43,1114,42,723,48,590,49,1800,50,792,51,850,52,1367,47.0
2026-04-18 03:22:56 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,425,44,913,43,1114,42,723,48,590,49,1800,50,792,51,1650,52,1367,47.0
2026-04-18 03:23:42 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,425,44,913,43,1114,42,723,48,590,49,1945,50,792,51,1650,52,1367,47.0
2026-04-18 03:23:42 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,587,44,913,43,1114,42,723,48,590,49,1945,50,792,51,1650,52,1367,47.0
2026-04-18 03:23:42 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,587,44,913,43,1114,42,723,48,590,49,1945,50,954,51,1650,52,1367,47.0
2026-04-18 03:23:42 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,587,44,1092,43,1114,42,723,48,590,49,1945,50,954,51,1650,52,1367,47.0
2026-04-18 03:23:42 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,587,44,1212,43,1114,42,723,48,590,49,1945,50,954,51,1650,52,1367,47.0
2026-04-18 03:23:42 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,1114,42,723,48,590,49,1945,50,954,51,1650,52,1367,47.0
2026-04-18 03:23:42 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,1114,42,723,48,590,49,1945,50,1062,51,1650,52,1367,47.0
2026-04-18 03:23:42 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,1114,42,723,48,590,49,1945,50,1062,51,1762,52,1367,47.0
2026-04-18 03:32:19 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,723,48,590,49,1945,50,1062,51,1762,52,1367,47.0
2026-04-18 03:32:19 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,590,49,1945,50,1062,51,1762,52,1367,47.0
2026-04-18 03:32:19 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,590,49,1945,50,1062,51,1571,52,1367,47.0
2026-04-18 03:32:19 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,590,49,1945,50,1062,51,1571,52,1172,47.0
2026-04-18 03:37:28 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,590,49,1945,50,1062,51,1571,52,1172,47.0,4307,6340,0.405
2026-04-18 03:37:48 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,907,42,500,48,590,49,1945,50,1062,51,1571,52,1172,47.0,4318,6340,0.405
2026-04-18 03:37:48 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,907,42,500,48,590,49,1945,50,1062,51,1581,52,1172,47.0,4318,6350,0.405
2026-04-18 03:37:48 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,907,42,511,48,590,49,1945,50,1062,51,1581,52,1172,47.0,4329,6350,0.405
2026-04-18 03:41:21 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,907,42,511,48,590,49,1945,50,1062,51,1581,52,1182,47.0,4329,6360,0.405
2026-04-18 03:48:41 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,511,48,590,49,1945,50,1062,51,1581,52,1182,47.0,4318,6360,0.404
2026-04-18 03:48:41 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,590,49,1945,50,1062,51,1581,52,1182,47.0,4307,6360,0.404
2026-04-18 03:48:41 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,590,49,1945,50,1062,51,1571,52,1182,47.0,4307,6350,0.404
2026-04-18 03:48:41 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,590,49,1945,50,1062,51,1571,52,1172,47.0,4307,6340,0.405
2026-04-18 03:54:08 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,608,49,1945,50,1062,51,1571,52,1172,47.0,4307,6358,0.404
2026-04-18 03:54:09 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,108,49,1945,50,1062,51,1571,52,1172,47.0,4307,5858,0.424
2026-04-18 03:54:09 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,18,49,1945,50,1062,51,1571,52,1172,47.0,4307,5768,0.427
2026-04-18 03:54:09 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,18,49,1535,50,1062,51,1571,52,1172,47.0,4307,5358,0.446
2026-04-18 03:54:09 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,18,49,1535,50,2062,51,1571,52,1172,47.0,4307,6358,0.404
2026-04-18 03:54:45 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,49,1535,50,2062,51,1571,52,1172,64,1111,47.5,4307,7451,0.366
2026-04-18 03:54:45 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,49,1553,50,2062,51,1571,52,1172,64,1111,47.5,4307,7469,0.366
2026-04-18 03:56:13 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,49,1535,50,2062,51,1571,52,1172,64,1111,47.5,4307,7451,0.366
2026-04-18 03:56:14 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,49,1535,50,1062,51,1571,52,1172,64,1111,47.5,4307,6451,0.400
2026-04-18 03:56:14 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,590,49,1535,50,1062,51,1571,52,1172,47.0,4307,5930,0.421
2026-04-18 03:56:14 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,590,49,1945,50,1062,51,1571,52,1172,47.0,4307,6340,0.405
2026-04-18 03:56:55 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,590,49,1945,50,1062,51,1571,52,1172,47.0,4307,6340,0.405
2026-04-18 03:57:40 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,590,49,1945,50,1062,51,1571,52,1172,47.0,4307,6340,0.405
2026-04-18 04:00:19 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1105,45,694,44,1212,43,896,42,500,48,590,49,1945,50,1062,51,1571,52,1172,47.0,4407,6340,0.410
2026-04-18 04:00:19 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1105,45,694,44,1212,43,896,42,500,48,1090,49,1945,50,1062,51,1571,52,1172,47.0,4407,6840,0.392
2026-04-18 04:00:19 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1105,45,694,44,1212,43,896,42,500,48,590,49,1945,50,1062,51,1571,52,1172,47.0,4407,6340,0.410
2026-04-18 04:00:20 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,590,49,1945,50,1062,51,1571,52,1172,47.0,4307,6340,0.405
2026-04-18 04:00:56 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,608,49,1945,50,1062,51,1571,52,1172,47.0,4307,6358,0.404
2026-04-18 04:00:56 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,18,49,1945,50,1062,51,1571,52,1172,47.0,4307,5768,0.427
2026-04-18 04:00:56 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,18,49,1535,50,1062,51,1571,52,1172,47.0,4307,5358,0.446
2026-04-18 04:00:56 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,48,18,49,1535,50,2062,51,1571,52,1172,47.0,4307,6358,0.404
2026-04-18 04:03:59 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,49,1535,50,2062,51,1571,52,1172,64,1111,47.5,4307,7451,0.366
2026-04-18 04:07:19 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,694,44,1212,43,896,42,500,49,1535,50,2062,51,1571,52,1172,64,1111,47.5,4307,7451,0.366
2026-04-18 04:08:01 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,707,44,1212,43,896,42,500,49,1535,50,2062,51,1571,52,1172,64,1111,47.5,4320,7451,0.367
2026-04-18 04:08:01 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,707,44,1221,43,896,42,500,49,1535,50,2062,51,1571,52,1172,64,1111,47.5,4329,7451,0.367
2026-04-18 04:08:12 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,707,44,1221,43,896,42,500,49,1548,50,2062,51,1571,52,1172,64,1111,47.5,4329,7464,0.367
2026-04-18 04:08:12 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,707,44,1221,43,896,42,500,49,1548,50,2071,51,1571,52,1172,64,1111,47.5,4329,7473,0.367
2026-04-18 04:08:12 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,707,44,1221,43,896,42,500,49,1548,50,1071,51,1571,52,1172,64,1111,47.5,4329,6473,0.401
2026-04-18 04:08:12 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,707,44,1221,43,896,42,500,48,590,49,1548,50,1071,51,1571,52,1172,47.0,4329,5952,0.421
2026-04-18 04:08:12 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,707,44,1221,43,896,42,500,48,590,49,1958,50,1071,51,1571,52,1172,47.0,4329,6362,0.405
2026-04-18 04:11:09 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,1005,45,707,44,1221,43,896,42,500,48,625,49,1958,50,1071,51,1571,52,1172,47.0,4329,6397,0.404
2026-04-18 04:11:09 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,988,45,707,44,1221,43,896,42,500,48,625,49,1958,50,1071,51,1571,52,1172,47.0,4312,6397,0.403
2026-04-18 04:11:09 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,988,45,690,44,1221,43,896,42,500,48,625,49,1958,50,1071,51,1571,52,1172,47.0,4295,6397,0.402
2026-04-18 04:22:31 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,988,45,690,44,1221,43,896,42,500,48,669,49,1958,50,1071,51,1571,52,1172,47.0,4295,6441,0.400
2026-04-18 04:22:31 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,966,45,690,44,1221,43,896,42,500,48,669,49,1958,50,1071,51,1571,52,1172,47.0,4273,6441,0.399
2026-04-18 04:22:31 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,966,45,668,44,1221,43,896,42,500,48,669,49,1958,50,1071,51,1571,52,1172,47.0,4251,6441,0.398
2026-04-18 04:38:07 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,966,45,668,44,1221,43,896,42,500,48,615,49,1958,50,1071,51,1571,52,1172,47.0,4251,6387,0.400
2026-04-18 04:38:09 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,993,45,668,44,1221,43,896,42,500,48,615,49,1958,50,1071,51,1571,52,1172,47.0,4278,6387,0.401
2026-04-18 04:38:09 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,993,45,695,44,1221,43,896,42,500,48,615,49,1958,50,1071,51,1571,52,1172,47.0,4305,6387,0.403
2026-04-18 04:39:08 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,939,45,695,44,1221,43,896,42,500,48,615,49,1958,50,1071,51,1571,52,1172,47.0,4251,6387,0.400
2026-04-18 04:39:08 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,993,45,695,44,1221,43,896,42,500,48,615,49,1958,50,1071,51,1571,52,1172,47.0,4305,6387,0.403
2026-04-18 04:39:08 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,993,45,695,44,1221,43,896,42,500,48,669,49,1958,50,1071,51,1571,52,1172,47.0,4305,6441,0.401
2026-04-18 04:39:08 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,966,45,695,44,1221,43,896,42,500,48,669,49,1958,50,1071,51,1571,52,1172,47.0,4278,6441,0.399
2026-04-18 04:39:10 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,966,45,668,44,1221,43,896,42,500,48,669,49,1958,50,1071,51,1571,52,1172,47.0,4251,6441,0.398
2026-04-18 04:44:03 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,966,45,668,44,1221,43,896,42,500,48,709,49,1958,50,1071,51,1571,52,1172,47.0,4251,6481,0.396
2026-04-18 04:44:04 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,966,45,668,44,1221,43,896,42,500,48,174,49,1958,50,1071,51,1571,52,1172,47.0,4251,5946,0.417
2026-04-18 04:44:04 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,966,45,668,44,1221,43,896,42,500,48,139,49,1958,50,1071,51,1571,52,1172,47.0,4251,5911,0.418
2026-04-18 04:44:04 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,966,45,668,44,1221,43,896,42,500,48,95,49,1958,50,1071,51,1571,52,1172,47.0,4251,5867,0.420
2026-04-18 04:44:04 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,966,45,668,44,1221,43,896,42,500,48,41,49,1958,50,1071,51,1571,52,1172,47.0,4251,5813,0.422
2026-04-18 04:44:04 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,966,45,668,44,1221,43,896,42,500,48,41,49,1629,50,1071,51,1571,52,1172,47.0,4251,5484,0.437
2026-04-18 04:44:04 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,966,45,668,44,1221,43,896,42,500,48,41,49,1629,50,2071,51,1571,52,1172,47.0,4251,6484,0.396
2026-04-18 04:44:17 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,966,45,668,44,1221,43,896,42,500,48,41,49,1636,50,2071,51,1571,52,1172,47.0,4251,6491,0.396
2026-04-18 04:44:17 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,963,45,668,44,1221,43,896,42,500,48,41,49,1636,50,2071,51,1571,52,1172,47.0,4248,6491,0.396
2026-04-18 04:44:17 PM,KXATPCHALLENGERMATCH-26APR19RIEYUN-RIE,46,963,45,665,44,1221,43,896,42,500,48,41,49,1636,50,2071,51,1571,52,1172,47.0,4245,6491,0.395
