ts_epoch,ts_et,t_minus_bell_s,leg,row_type,best_bid,bid_sz,best_ask,ask_sz,mid,print_price,print_size,taker_side,trade_id
1783958437,2026-07-13 16:00:37,68487,IBR,BBO,8,213,93,200,50.5,,,,
1783958437,2026-07-13 16:00:37,68487,SAL,BBO,8,213,93,200,50.5,,,,
1783959345,2026-07-13 16:15:45,67579,SAL,BBO,8,213,93,200,50.5,,,,
1783959346,2026-07-13 16:15:46,67578,IBR,BBO,8,213,93,200,50.5,,,,
1783961443,2026-07-13 16:50:43,65481,IBR,BBO,8,213,92,10,50.0,,,,
1783961443,2026-07-13 16:50:43,65481,SAL,BBO,8,213,92,10,50.0,,,,
1783961527,2026-07-13 16:52:07,65397,IBR,BBO,8,213,92,10,50.0,,,,
1783961527,2026-07-13 16:52:07,65397,SAL,BBO,8,213,92,10,50.0,,,,
1783962494,2026-07-13 17:08:14,64430,SAL,TRADE,,,,,,8,10.0,no,93979943-3af1-4362-9d7e-d2425c63cb1b
1783962498,2026-07-13 17:08:18,64426,SAL,BBO,8,203,92,10,50.0,,,,
1783963098,2026-07-13 17:18:18,63826,SAL,BBO,8,203,92,10,50.0,,,,
1783963153,2026-07-13 17:19:13,63771,SAL,BBO,8,203,92,10,50.0,,,,
1783963162,2026-07-13 17:19:22,63762,SAL,BBO,8,203,92,10,50.0,,,,
1783963772,2026-07-13 17:29:32,63152,SAL,BBO,8,203,92,10,50.0,,,,
1783963772,2026-07-13 17:29:32,63152,SAL,BBO,8,203,92,10,50.0,,,,
1783963772,2026-07-13 17:29:32,63152,SAL,BBO,8,203,92,10,50.0,,,,
1783963772,2026-07-13 17:29:32,63152,SAL,BBO,8,203,92,10,50.0,,,,
1783963840,2026-07-13 17:30:40,63084,IBR,BBO,9,498,92,10,50.5,,,,
1783963840,2026-07-13 17:30:40,63084,IBR,BBO,9,498,92,1513,50.5,,,,
1783963840,2026-07-13 17:30:40,63084,IBR,BBO,9,748,92,1513,50.5,,,,
1783963840,2026-07-13 17:30:40,63084,IBR,BBO,9,748,92,1763,50.5,,,,
1783963840,2026-07-13 17:30:40,63084,IBR,BBO,9,848,92,1763,50.5,,,,
1783963840,2026-07-13 17:30:40,63084,IBR,BBO,9,848,92,1963,50.5,,,,
1783963840,2026-07-13 17:30:40,63084,SAL,BBO,9,501,92,10,50.5,,,,
1783963840,2026-07-13 17:30:40,63084,SAL,BBO,9,501,92,1506,50.5,,,,
1783963840,2026-07-13 17:30:40,63084,SAL,BBO,9,751,92,1506,50.5,,,,
1783963840,2026-07-13 17:30:40,63084,SAL,BBO,9,751,92,1756,50.5,,,,
1783963840,2026-07-13 17:30:40,63084,SAL,BBO,9,851,92,1756,50.5,,,,
1783963840,2026-07-13 17:30:40,63084,SAL,BBO,9,851,92,1956,50.5,,,,
1783963841,2026-07-13 17:30:41,63083,SAL,BBO,9,851,92,1956,50.5,,,,
1783963871,2026-07-13 17:31:11,63053,SAL,BBO,9,851,92,1956,50.5,,,,
1783963877,2026-07-13 17:31:17,63047,SAL,BBO,9,863,92,1956,50.5,,,,
1783963878,2026-07-13 17:31:18,63046,IBR,BBO,9,860,92,1963,50.5,,,,
1783963878,2026-07-13 17:31:18,63046,SAL,BBO,9,613,92,1956,50.5,,,,
1783963878,2026-07-13 17:31:18,63046,SAL,BBO,10,250,92,1956,51.0,,,,
1783963878,2026-07-13 17:31:18,63046,SAL,BBO,10,250,92,1956,51.0,,,,
1783963878,2026-07-13 17:31:18,63046,SAL,BBO,10,350,92,1956,51.0,,,,
1783963879,2026-07-13 17:31:19,63045,IBR,BBO,9,610,92,1963,50.5,,,,
1783963879,2026-07-13 17:31:19,63045,IBR,BBO,10,250,92,1963,51.0,,,,
1783963879,2026-07-13 17:31:19,63045,IBR,BBO,10,250,92,1963,51.0,,,,
1783963879,2026-07-13 17:31:19,63045,IBR,BBO,10,350,92,1963,51.0,,,,
1783963879,2026-07-13 17:31:19,63045,SAL,BBO,10,350,92,1956,51.0,,,,
1783963933,2026-07-13 17:32:13,62991,IBR,BBO,10,360,92,1963,51.0,,,,
1783963933,2026-07-13 17:32:13,62991,SAL,BBO,10,360,92,1956,51.0,,,,
1783963934,2026-07-13 17:32:14,62990,IBR,BBO,10,360,92,1963,51.0,,,,
1783963934,2026-07-13 17:32:14,62990,IBR,BBO,10,858,92,1963,51.0,,,,
1783963934,2026-07-13 17:32:14,62990,SAL,BBO,10,360,92,1956,51.0,,,,
1783963934,2026-07-13 17:32:14,62990,SAL,BBO,10,861,92,1956,51.0,,,,
1783963959,2026-07-13 17:32:39,62965,IBR,BBO,10,858,92,1964,51.0,,,,
1783963959,2026-07-13 17:32:39,62965,SAL,BBO,10,861,92,1957,51.0,,,,
1783964037,2026-07-13 17:33:57,62887,IBR,BBO,10,858,92,1963,51.0,,,,
1783964037,2026-07-13 17:33:57,62887,SAL,BBO,10,861,92,1956,51.0,,,,
1783964177,2026-07-13 17:36:17,62747,SAL,BBO,10,861,92,1956,51.0,,,,
1783964177,2026-07-13 17:36:17,62747,SAL,BBO,10,861,92,1956,51.0,,,,
1783964190,2026-07-13 17:36:30,62734,IBR,BBO,10,858,92,1963,51.0,,,,
1783964190,2026-07-13 17:36:30,62734,IBR,BBO,10,858,92,2284,51.0,,,,
1783964190,2026-07-13 17:36:30,62734,IBR,BBO,10,858,91,285,50.5,,,,
1783964190,2026-07-13 17:36:30,62734,SAL,BBO,10,861,92,1956,51.0,,,,
1783964190,2026-07-13 17:36:30,62734,SAL,BBO,10,861,92,2277,51.0,,,,
1783964190,2026-07-13 17:36:30,62734,SAL,BBO,10,861,91,285,50.5,,,,
1783964191,2026-07-13 17:36:31,62733,IBR,BBO,10,858,91,285,50.5,,,,
1783964191,2026-07-13 17:36:31,62733,IBR,BBO,10,858,90,1503,50.0,,,,
1783964191,2026-07-13 17:36:31,62733,IBR,BBO,10,858,90,1503,50.0,,,,
1783964191,2026-07-13 17:36:31,62733,IBR,BBO,10,858,90,1753,50.0,,,,
1783964191,2026-07-13 17:36:31,62733,IBR,BBO,10,858,90,1753,50.0,,,,
1783964191,2026-07-13 17:36:31,62733,IBR,BBO,10,858,90,1953,50.0,,,,
1783964191,2026-07-13 17:36:31,62733,SAL,BBO,10,861,91,285,50.5,,,,
1783964197,2026-07-13 17:36:37,62727,IBR,BBO,10,858,90,1953,50.0,,,,
1783964197,2026-07-13 17:36:37,62727,IBR,BBO,10,858,90,1953,50.0,,,,
1783964207,2026-07-13 17:36:47,62717,IBR,BBO,10,858,90,2209,50.0,,,,
1783964207,2026-07-13 17:36:47,62717,IBR,BBO,10,858,89,234,49.5,,,,
1783964233,2026-07-13 17:37:13,62691,IBR,BBO,10,858,89,234,49.5,,,,
1783964233,2026-07-13 17:37:13,62691,IBR,BBO,10,858,89,234,49.5,,,,
1783964233,2026-07-13 17:37:13,62691,SAL,BBO,10,861,91,285,50.5,,,,
1783964234,2026-07-13 17:37:14,62690,SAL,BBO,10,861,91,285,50.5,,,,
1783964234,2026-07-13 17:37:14,62690,SAL,BBO,10,861,90,1496,50.0,,,,
1783964234,2026-07-13 17:37:14,62690,SAL,BBO,10,861,90,1496,50.0,,,,
1783964234,2026-07-13 17:37:14,62690,SAL,BBO,10,861,90,1746,50.0,,,,
1783964234,2026-07-13 17:37:14,62690,SAL,BBO,10,861,90,1746,50.0,,,,
1783964234,2026-07-13 17:37:14,62690,SAL,BBO,10,861,90,1946,50.0,,,,
1783964242,2026-07-13 17:37:22,62682,SAL,BBO,10,861,90,1946,50.0,,,,
1783964242,2026-07-13 17:37:22,62682,SAL,BBO,10,861,90,1946,50.0,,,,
1783964246,2026-07-13 17:37:26,62678,SAL,BBO,10,861,90,2202,50.0,,,,
1783964246,2026-07-13 17:37:26,62678,SAL,BBO,10,861,89,234,49.5,,,,
1783964280,2026-07-13 17:38:00,62644,IBR,BBO,10,858,89,234,49.5,,,,
1783964280,2026-07-13 17:38:00,62644,IBR,BBO,10,858,88,1503,49.0,,,,
1783964280,2026-07-13 17:38:00,62644,IBR,BBO,10,858,88,1503,49.0,,,,
1783964280,2026-07-13 17:38:00,62644,IBR,BBO,10,858,88,1753,49.0,,,,
1783964281,2026-07-13 17:38:01,62643,IBR,BBO,10,858,88,1753,49.0,,,,
1783964281,2026-07-13 17:38:01,62643,IBR,BBO,10,858,88,1953,49.0,,,,
1783964292,2026-07-13 17:38:12,62632,IBR,BBO,10,858,88,1953,49.0,,,,
1783964292,2026-07-13 17:38:12,62632,IBR,BBO,10,858,88,1953,49.0,,,,
1783964293,2026-07-13 17:38:13,62631,SAL,BBO,10,861,89,234,49.5,,,,
1783964299,2026-07-13 17:38:19,62625,IBR,BBO,10,858,88,1953,49.0,,,,
1783964299,2026-07-13 17:38:19,62625,IBR,BBO,10,858,88,2167,49.0,,,,
1783964299,2026-07-13 17:38:19,62625,IBR,BBO,10,858,87,197,48.5,,,,
1783964323,2026-07-13 17:38:43,62601,SAL,BBO,10,861,89,234,49.5,,,,
1783964325,2026-07-13 17:38:45,62599,SAL,BBO,10,861,89,234,49.5,,,,
1783964325,2026-07-13 17:38:45,62599,SAL,BBO,10,861,88,1496,49.0,,,,
1783964325,2026-07-13 17:38:45,62599,SAL,BBO,10,861,88,1496,49.0,,,,
1783964325,2026-07-13 17:38:45,62599,SAL,BBO,10,861,88,1746,49.0,,,,
1783964325,2026-07-13 17:38:45,62599,SAL,BBO,10,861,88,1746,49.0,,,,
1783964325,2026-07-13 17:38:45,62599,SAL,BBO,10,861,88,1946,49.0,,,,
1783964331,2026-07-13 17:38:51,62593,SAL,BBO,10,861,88,1946,49.0,,,,
1783964331,2026-07-13 17:38:51,62593,SAL,BBO,10,861,88,1946,49.0,,,,
1783964338,2026-07-13 17:38:58,62586,SAL,BBO,10,861,88,1946,49.0,,,,
1783964338,2026-07-13 17:38:58,62586,SAL,BBO,10,861,88,2160,49.0,,,,
1783964338,2026-07-13 17:38:58,62586,SAL,BBO,10,861,87,197,48.5,,,,
1783964348,2026-07-13 17:39:08,62576,IBR,BBO,10,858,87,197,48.5,,,,
1783964348,2026-07-13 17:39:08,62576,IBR,BBO,10,858,86,1503,48.0,,,,
1783964348,2026-07-13 17:39:08,62576,IBR,BBO,10,858,86,1503,48.0,,,,
1783964348,2026-07-13 17:39:08,62576,IBR,BBO,10,858,86,1753,48.0,,,,
1783964348,2026-07-13 17:39:08,62576,IBR,BBO,10,858,86,1753,48.0,,,,
1783964348,2026-07-13 17:39:08,62576,IBR,BBO,10,858,86,1953,48.0,,,,
1783964348,2026-07-13 17:39:08,62576,IBR,BBO,10,858,86,1953,48.0,,,,
1783964348,2026-07-13 17:39:08,62576,IBR,BBO,10,858,86,1953,48.0,,,,
1783964348,2026-07-13 17:39:08,62576,SAL,BBO,10,861,87,197,48.5,,,,
1783964359,2026-07-13 17:39:19,62565,IBR,BBO,10,858,86,1953,48.0,,,,
1783964359,2026-07-13 17:39:19,62565,IBR,BBO,10,858,86,1953,48.0,,,,
1783964364,2026-07-13 17:39:24,62560,IBR,BBO,10,858,86,2136,48.0,,,,
1783964364,2026-07-13 17:39:24,62560,IBR,BBO,10,858,85,171,47.5,,,,
1783964412,2026-07-13 17:40:12,62512,IBR,BBO,10,858,85,171,47.5,,,,
1783964412,2026-07-13 17:40:12,62512,IBR,BBO,10,858,84,1503,47.0,,,,
1783964412,2026-07-13 17:40:12,62512,IBR,BBO,10,858,84,1503,47.0,,,,
1783964412,2026-07-13 17:40:12,62512,IBR,BBO,10,858,84,1753,47.0,,,,
1783964412,2026-07-13 17:40:12,62512,IBR,BBO,10,858,84,1753,47.0,,,,
1783964412,2026-07-13 17:40:12,62512,IBR,BBO,10,858,84,1953,47.0,,,,
1783964413,2026-07-13 17:40:13,62511,SAL,BBO,10,861,87,197,48.5,,,,
1783964413,2026-07-13 17:40:13,62511,SAL,BBO,10,861,86,1496,48.0,,,,
1783964413,2026-07-13 17:40:13,62511,SAL,BBO,10,861,86,1496,48.0,,,,
1783964413,2026-07-13 17:40:13,62511,SAL,BBO,10,861,86,1746,48.0,,,,
1783964413,2026-07-13 17:40:13,62511,SAL,BBO,10,861,86,1746,48.0,,,,
1783964413,2026-07-13 17:40:13,62511,SAL,BBO,10,861,86,1946,48.0,,,,
1783964420,2026-07-13 17:40:20,62504,IBR,BBO,10,858,84,1953,47.0,,,,
1783964420,2026-07-13 17:40:20,62504,IBR,BBO,10,858,84,1953,47.0,,,,
1783964420,2026-07-13 17:40:20,62504,SAL,BBO,10,861,86,1946,48.0,,,,
1783964420,2026-07-13 17:40:20,62504,SAL,BBO,10,861,86,1946,48.0,,,,
1783964422,2026-07-13 17:40:22,62502,IBR,BBO,10,858,84,450,47.0,,,,
1783964422,2026-07-13 17:40:22,62502,IBR,BBO,10,858,83,1503,46.5,,,,
1783964422,2026-07-13 17:40:22,62502,IBR,BBO,10,858,83,1503,46.5,,,,
1783964422,2026-07-13 17:40:22,62502,IBR,BBO,10,858,83,1753,46.5,,,,
1783964422,2026-07-13 17:40:22,62502,IBR,BBO,10,858,83,1753,46.5,,,,
1783964422,2026-07-13 17:40:22,62502,IBR,BBO,10,858,83,1953,46.5,,,,
1783964422,2026-07-13 17:40:22,62502,SAL,BBO,10,861,86,450,48.0,,,,
1783964422,2026-07-13 17:40:22,62502,SAL,BBO,10,861,85,1496,47.5,,,,
1783964422,2026-07-13 17:40:22,62502,SAL,BBO,10,861,85,1496,47.5,,,,
1783964422,2026-07-13 17:40:22,62502,SAL,BBO,10,861,85,1746,47.5,,,,
1783964422,2026-07-13 17:40:22,62502,SAL,BBO,10,861,85,1746,47.5,,,,
1783964422,2026-07-13 17:40:22,62502,SAL,BBO,10,861,85,1946,47.5,,,,
1783964423,2026-07-13 17:40:23,62501,IBR,BBO,10,858,83,450,46.5,,,,
1783964423,2026-07-13 17:40:23,62501,IBR,BBO,10,858,83,450,46.5,,,,
1783964423,2026-07-13 17:40:23,62501,IBR,BBO,10,858,83,200,46.5,,,,
1783964423,2026-07-13 17:40:23,62501,IBR,BBO,10,858,83,200,46.5,,,,
1783964423,2026-07-13 17:40:23,62501,IBR,BBO,10,858,84,1753,47.0,,,,
1783964423,2026-07-13 17:40:23,62501,IBR,BBO,10,858,84,1953,47.0,,,,
1783964423,2026-07-13 17:40:23,62501,SAL,BBO,10,861,85,450,47.5,,,,
1783964423,2026-07-13 17:40:23,62501,SAL,BBO,10,861,85,450,47.5,,,,
1783964423,2026-07-13 17:40:23,62501,SAL,BBO,10,861,85,200,47.5,,,,
1783964423,2026-07-13 17:40:23,62501,SAL,BBO,10,861,85,200,47.5,,,,
1783964423,2026-07-13 17:40:23,62501,SAL,BBO,10,861,86,1746,48.0,,,,
1783964423,2026-07-13 17:40:23,62501,SAL,BBO,10,861,86,1946,48.0,,,,
1783964428,2026-07-13 17:40:28,62496,IBR,BBO,10,858,84,2113,47.0,,,,
1783964428,2026-07-13 17:40:28,62496,IBR,BBO,10,858,83,151,46.5,,,,
1783964428,2026-07-13 17:40:28,62496,SAL,BBO,10,861,86,2129,48.0,,,,
1783964428,2026-07-13 17:40:28,62496,SAL,BBO,10,861,85,171,47.5,,,,
1783964429,2026-07-13 17:40:29,62495,SAL,BBO,13,71,85,171,49.0,,,,
1783964429,2026-07-13 17:40:29,62495,SAL,BBO,13,71,85,171,49.0,,,,
1783964429,2026-07-13 17:40:29,62495,SAL,BBO,14,501,85,171,49.5,,,,
1783964429,2026-07-13 17:40:29,62495,SAL,BBO,14,501,85,171,49.5,,,,
1783964429,2026-07-13 17:40:29,62495,SAL,BBO,14,751,85,171,49.5,,,,
1783964429,2026-07-13 17:40:29,62495,SAL,BBO,14,751,85,171,49.5,,,,
1783964429,2026-07-13 17:40:29,62495,SAL,BBO,14,851,85,171,49.5,,,,
1783964468,2026-07-13 17:41:08,62456,IBR,BBO,10,858,83,151,46.5,,,,
1783964526,2026-07-13 17:42:06,62398,IBR,BBO,10,858,83,151,46.5,,,,
1783964526,2026-07-13 17:42:06,62398,IBR,BBO,10,858,82,1503,46.0,,,,
1783964526,2026-07-13 17:42:06,62398,IBR,BBO,10,858,82,1503,46.0,,,,
1783964526,2026-07-13 17:42:06,62398,IBR,BBO,10,858,82,1753,46.0,,,,
1783964527,2026-07-13 17:42:07,62397,IBR,BBO,10,858,82,1753,46.0,,,,
1783964527,2026-07-13 17:42:07,62397,IBR,BBO,10,858,82,1953,46.0,,,,
1783964527,2026-07-13 17:42:07,62397,SAL,BBO,14,851,85,171,49.5,,,,
1783964528,2026-07-13 17:42:08,62396,SAL,BBO,14,851,85,171,49.5,,,,
1783964528,2026-07-13 17:42:08,62396,SAL,BBO,14,851,84,1496,49.0,,,,
1783964528,2026-07-13 17:42:08,62396,SAL,BBO,14,851,84,1496,49.0,,,,
1783964528,2026-07-13 17:42:08,62396,SAL,BBO,14,851,84,1746,49.0,,,,
1783964528,2026-07-13 17:42:08,62396,SAL,BBO,14,851,84,1746,49.0,,,,
1783964528,2026-07-13 17:42:08,62396,SAL,BBO,14,851,84,1946,49.0,,,,
1783964529,2026-07-13 17:42:09,62395,IBR,BBO,10,858,82,1953,46.0,,,,
1783964529,2026-07-13 17:42:09,62395,IBR,BBO,10,858,82,1953,46.0,,,,
1783964536,2026-07-13 17:42:16,62388,SAL,BBO,14,851,84,1946,49.0,,,,
1783964536,2026-07-13 17:42:16,62388,SAL,BBO,14,851,84,1946,49.0,,,,
1783964556,2026-07-13 17:42:36,62368,IBR,BBO,10,858,82,1953,46.0,,,,
1783964558,2026-07-13 17:42:38,62366,IBR,BBO,10,858,82,2096,46.0,,,,
1783964558,2026-07-13 17:42:38,62366,IBR,BBO,10,858,81,135,45.5,,,,
1783964558,2026-07-13 17:42:38,62366,SAL,BBO,14,851,84,2106,49.0,,,,
1783964558,2026-07-13 17:42:38,62366,SAL,BBO,14,851,83,151,48.5,,,,
1783964558,2026-07-13 17:42:38,62366,SAL,BBO,14,851,83,151,48.5,,,,
1783964607,2026-07-13 17:43:27,62317,IBR,BBO,10,858,81,135,45.5,,,,
