ts_epoch,ts_et,t_minus_bell_s,leg,row_type,best_bid,bid_sz,best_ask,ask_sz,mid,print_price,print_size,taker_side,trade_id
1784373580,2026-07-18 11:19:40,4220,LUZ,BBO,6,200,92,145,49.0,,,,
1784373580,2026-07-18 11:19:40,4220,TSE,BBO,6,200,92,156,49.0,,,,
1784373619,2026-07-18 11:20:19,4181,LUZ,BBO,6,200,92,145,49.0,,,,
1784373619,2026-07-18 11:20:19,4181,TSE,BBO,6,200,92,156,49.0,,,,
1784373785,2026-07-18 11:23:05,4015,TSE,BBO,6,217,92,156,49.0,,,,
1784373786,2026-07-18 11:23:06,4014,TSE,BBO,6,217,92,156,49.0,,,,
1784373786,2026-07-18 11:23:06,4014,TSE,BBO,6,217,92,156,49.0,,,,
1784373786,2026-07-18 11:23:06,4014,TSE,BBO,6,217,92,156,49.0,,,,
1784373787,2026-07-18 11:23:07,4013,TSE,BBO,6,217,92,156,49.0,,,,
1784373788,2026-07-18 11:23:08,4012,LUZ,BBO,6,217,92,145,49.0,,,,
1784373789,2026-07-18 11:23:09,4011,LUZ,BBO,6,217,92,145,49.0,,,,
1784373789,2026-07-18 11:23:09,4011,LUZ,BBO,6,217,92,145,49.0,,,,
1784373789,2026-07-18 11:23:09,4011,LUZ,BBO,6,217,92,145,49.0,,,,
1784373789,2026-07-18 11:23:09,4011,LUZ,BBO,6,217,92,145,49.0,,,,
1784374368,2026-07-18 11:32:48,3432,LUZ,BBO,6,217,92,145,49.0,,,,
1784374368,2026-07-18 11:32:48,3432,LUZ,BBO,6,217,92,466,49.0,,,,
1784374368,2026-07-18 11:32:48,3432,LUZ,BBO,6,217,91,285,48.5,,,,
1784374368,2026-07-18 11:32:48,3432,TSE,BBO,6,217,92,156,49.0,,,,
1784374368,2026-07-18 11:32:48,3432,TSE,BBO,6,217,92,477,49.0,,,,
1784374368,2026-07-18 11:32:48,3432,TSE,BBO,6,217,91,285,48.5,,,,
1784374498,2026-07-18 11:34:58,3302,LUZ,BBO,6,217,91,275,48.5,,,,
1784374498,2026-07-18 11:34:58,3302,LUZ,TRADE,,,,,,91,10.92,yes,c98278ff-9bd0-43ac-837f-78656a839fcf
1784374504,2026-07-18 11:35:04,3296,LUZ,BBO,6,217,91,275,48.5,,,,
1784374504,2026-07-18 11:35:04,3296,LUZ,BBO,6,217,91,275,48.5,,,,
