ts_epoch,ts_et,bid_1,bid_1_sz,ask_1,ask_1_sz
1784168789,2026-07-15 10:26:29 PM,58,10933,59,215
1784168794,2026-07-15 10:26:34 PM,58,10933,59,135
1784168855,2026-07-15 10:27:35 PM,58,10933,59,95
1784168874,2026-07-15 10:27:54 PM,58,10933,59,85
1784168885,2026-07-15 10:28:05 PM,58,10933,59,77
1784169018,2026-07-15 10:30:18 PM,58,10933,59,76
1784169212,2026-07-15 10:33:32 PM,58,10933,59,70
1784169361,2026-07-15 10:36:01 PM,58,10933,59,80
1784169401,2026-07-15 10:36:41 PM,58,10933,59,64
1784169412,2026-07-15 10:36:52 PM,58,10573,60,195
1784169412,2026-07-15 10:36:52 PM,58,10933,59,10
1784169412,2026-07-15 10:36:52 PM,58,10933,59,11
1784169412,2026-07-15 10:36:52 PM,58,10933,60,185
1784169412,2026-07-15 10:36:52 PM,58,10933,60,195
1784169412,2026-07-15 10:36:52 PM,58,10933,60,202
1784169412,2026-07-15 10:36:52 PM,59,360,60,185
1784169412,2026-07-15 10:36:52 PM,59,360,60,195
1784169412,2026-07-15 10:36:52 PM,59,380,60,185
1784169434,2026-07-15 10:37:14 PM,59,380,60,1123
1784169434,2026-07-15 10:37:14 PM,59,380,60,185
1784169435,2026-07-15 10:37:15 PM,59,381,60,1123
1784169566,2026-07-15 10:39:26 PM,59,381,60,1083
1784169623,2026-07-15 10:40:23 PM,59,381,60,1081
1784169742,2026-07-15 10:42:22 PM,59,381,60,932
1784169742,2026-07-15 10:42:22 PM,59,381,60,938
1784169742,2026-07-15 10:42:22 PM,59,381,60,951
1784169743,2026-07-15 10:42:23 PM,59,381,60,1261
1784169788,2026-07-15 10:43:08 PM,59,381,60,1211
1784169806,2026-07-15 10:43:26 PM,59,381,60,1212
1784169826,2026-07-15 10:43:46 PM,59,381,60,1222
1784169826,2026-07-15 10:43:46 PM,59,391,60,1222
1784169922,2026-07-15 10:45:22 PM,59,391,60,1220
1784169927,2026-07-15 10:45:27 PM,59,391,60,1212
1784169928,2026-07-15 10:45:28 PM,59,391,60,1200
1784169930,2026-07-15 10:45:30 PM,59,391,60,1198
1784169933,2026-07-15 10:45:33 PM,59,391,60,1184
1784169942,2026-07-15 10:45:42 PM,59,391,60,1168
1784169947,2026-07-15 10:45:47 PM,59,391,60,1144
1784169950,2026-07-15 10:45:50 PM,59,391,60,1015
1784169950,2026-07-15 10:45:50 PM,59,391,60,320
1784169950,2026-07-15 10:45:50 PM,59,391,60,344
1784169954,2026-07-15 10:45:54 PM,59,391,60,308
1784169972,2026-07-15 10:46:12 PM,59,391,60,244
1784169972,2026-07-15 10:46:12 PM,59,391,60,276
1784169973,2026-07-15 10:46:13 PM,59,391,60,232
1784169977,2026-07-15 10:46:17 PM,59,391,60,208
1784169981,2026-07-15 10:46:21 PM,59,391,60,176
1784169981,2026-07-15 10:46:21 PM,59,391,60,192
1784169983,2026-07-15 10:46:23 PM,59,391,60,64
1784169988,2026-07-15 10:46:28 PM,59,391,60,54
1784169989,2026-07-15 10:46:29 PM,59,391,60,46
1784169994,2026-07-15 10:46:34 PM,59,391,60,32
1784170000,2026-07-15 10:46:40 PM,59,391,60,8
1784170000,2026-07-15 10:46:40 PM,59,391,60,9
1784170001,2026-07-15 10:46:41 PM,59,391,60,332
1784170001,2026-07-15 10:46:41 PM,59,391,60,8
1784170005,2026-07-15 10:46:45 PM,59,391,60,71
1784170007,2026-07-15 10:46:47 PM,59,391,60,39
1784170015,2026-07-15 10:46:55 PM,59,391,60,9
1784170019,2026-07-15 10:46:59 PM,59,413,60,9
1784170019,2026-07-15 10:46:59 PM,59,435,60,9
1784170034,2026-07-15 10:47:14 PM,59,391,60,9
1784170034,2026-07-15 10:47:14 PM,59,413,60,9
1784170034,2026-07-15 10:47:14 PM,59,435,60,9
1784170038,2026-07-15 10:47:18 PM,59,390,60,9
1784170099,2026-07-15 10:48:19 PM,59,391,60,9
1784170265,2026-07-15 10:51:05 PM,59,413,60,9
1784170282,2026-07-15 10:51:22 PM,59,391,60,9
1784170282,2026-07-15 10:51:22 PM,59,413,60,9
1784170299,2026-07-15 10:51:39 PM,59,435,60,9
1784170354,2026-07-15 10:52:34 PM,59,413,60,9
1784170354,2026-07-15 10:52:34 PM,59,435,60,9
1784170375,2026-07-15 10:52:55 PM,59,413,60,9
1784170418,2026-07-15 10:53:38 PM,59,391,60,9
1784170418,2026-07-15 10:53:38 PM,59,413,60,9
1784170432,2026-07-15 10:53:52 PM,59,391,60,9
1784170433,2026-07-15 10:53:53 PM,59,413,60,9
1784170472,2026-07-15 10:54:32 PM,59,391,60,109
1784170472,2026-07-15 10:54:32 PM,59,413,60,109
1784170473,2026-07-15 10:54:33 PM,59,391,60,209
1784170473,2026-07-15 10:54:33 PM,59,391,60,285
1784170486,2026-07-15 10:54:46 PM,59,391,60,123
1784170486,2026-07-15 10:54:46 PM,59,391,60,185
1784170502,2026-07-15 10:55:02 PM,59,391,60,97
1784170599,2026-07-15 10:56:39 PM,59,391,60,65
1784170599,2026-07-15 10:56:39 PM,59,391,60,76
1784170609,2026-07-15 10:56:49 PM,59,391,60,65
1784170628,2026-07-15 10:57:08 PM,59,391,60,49
1784170749,2026-07-15 10:59:09 PM,59,391,60,41
1784170762,2026-07-15 10:59:22 PM,59,391,60,2
1784170763,2026-07-15 10:59:23 PM,59,361,60,2
1784170763,2026-07-15 10:59:23 PM,59,391,60,2
1784170763,2026-07-15 10:59:23 PM,60,30,60,2
1784171199,2026-07-15 11:06:39 PM,60,390,60,2
1784171338,2026-07-15 11:08:58 PM,60,30,60,2
1784171874,2026-07-15 11:17:54 PM,60,30,61,1378
1784171880,2026-07-15 11:18:00 PM,60,30,61,1339
1784171980,2026-07-15 11:19:40 PM,60,30,61,1349
1784172019,2026-07-15 11:20:19 PM,60,30,61,1348
1784172056,2026-07-15 11:20:56 PM,60,30,61,1317
1784172084,2026-07-15 11:21:24 PM,60,30,61,1270
1784172256,2026-07-15 11:24:16 PM,60,30,61,1269
1784172392,2026-07-15 11:26:32 PM,60,30,61,1369
1784172392,2026-07-15 11:26:32 PM,60,30,61,1386
1784172549,2026-07-15 11:29:09 PM,60,30,61,1371
1784172579,2026-07-15 11:29:39 PM,60,30,61,1348
1784172583,2026-07-15 11:29:43 PM,60,30,61,1338
1784172624,2026-07-15 11:30:24 PM,60,30,61,1302
1784172634,2026-07-15 11:30:34 PM,60,30,61,1149
1784172634,2026-07-15 11:30:34 PM,60,30,61,1302
1784172641,2026-07-15 11:30:41 PM,60,30,61,1138
1784172644,2026-07-15 11:30:44 PM,60,50,61,1138
1784172685,2026-07-15 11:31:25 PM,60,30,61,1115
1784172861,2026-07-15 11:34:21 PM,60,30,61,1112
1784172883,2026-07-15 11:34:43 PM,60,30,61,1097
1784172906,2026-07-15 11:35:06 PM,60,30,61,1250
1784173013,2026-07-15 11:36:53 PM,60,30,61,1247
1784173064,2026-07-15 11:37:44 PM,60,30,61,1438
1784173178,2026-07-15 11:39:38 PM,60,390,61,1078
1784173178,2026-07-15 11:39:38 PM,60,390,61,1438
1784173178,2026-07-15 11:39:38 PM,60,390,61,734
1784173178,2026-07-15 11:39:38 PM,60,390,61,925
1784173185,2026-07-15 11:39:45 PM,60,390,61,734
1784173215,2026-07-15 11:40:15 PM,60,390,61,607
1784173215,2026-07-15 11:40:15 PM,60,390,61,656
1784173236,2026-07-15 11:40:36 PM,60,390,61,607
1784173250,2026-07-15 11:40:50 PM,60,390,61,606
1784173448,2026-07-15 11:44:08 PM,60,390,61,592
1784173495,2026-07-15 11:44:55 PM,60,390,61,542
1784173501,2026-07-15 11:45:01 PM,60,440,61,542
1784173513,2026-07-15 11:45:13 PM,60,440,61,527
1784173529,2026-07-15 11:45:29 PM,60,440,61,187
1784173579,2026-07-15 11:46:19 PM,60,440,61,2119
1784173622,2026-07-15 11:47:02 PM,60,440,61,2112
1784173733,2026-07-15 11:48:53 PM,60,440,61,2076
1784173749,2026-07-15 11:49:09 PM,60,440,61,2073
1784173760,2026-07-15 11:49:20 PM,60,440,61,2050
1784173763,2026-07-15 11:49:23 PM,60,440,61,2046
1784173772,2026-07-15 11:49:32 PM,60,440,61,2040
1784173796,2026-07-15 11:49:56 PM,60,440,61,1938
1784173796,2026-07-15 11:49:56 PM,60,440,61,1952
1784173797,2026-07-15 11:49:57 PM,60,440,61,1938
1784173798,2026-07-15 11:49:58 PM,60,440,61,1843
1784173798,2026-07-15 11:49:58 PM,60,440,61,1936
1784173804,2026-07-15 11:50:04 PM,60,440,61,1843
1784173816,2026-07-15 11:50:16 PM,60,441,61,1843
1784173817,2026-07-15 11:50:17 PM,60,441,61,1844
1784173836,2026-07-15 11:50:36 PM,60,441,61,1829
1784173884,2026-07-15 11:51:24 PM,60,449,61,1824
1784173930,2026-07-15 11:52:10 PM,60,449,61,1793
1784173986,2026-07-15 11:53:06 PM,60,449,61,1795
1784173999,2026-07-15 11:53:19 PM,60,449,61,1794
1784174014,2026-07-15 11:53:34 PM,60,449,61,1764
1784174062,2026-07-15 11:54:22 PM,60,449,61,1763
1784174085,2026-07-15 11:54:45 PM,60,449,61,1748
1784174097,2026-07-15 11:54:57 PM,60,449,61,1743
1784174147,2026-07-15 11:55:47 PM,60,449,61,1739
1784174152,2026-07-15 11:55:52 PM,60,449,61,1674
1784174170,2026-07-15 11:56:10 PM,60,449,61,1667
1784174187,2026-07-15 11:56:27 PM,60,449,61,1600
1784174205,2026-07-15 11:56:45 PM,60,449,61,1556
1784174231,2026-07-15 11:57:11 PM,60,449,61,1450
1784174231,2026-07-15 11:57:11 PM,60,449,61,1533
1784174232,2026-07-15 11:57:12 PM,60,449,61,1450
1784174255,2026-07-15 11:57:35 PM,60,449,61,1444
1784174261,2026-07-15 11:57:41 PM,60,449,61,1433
1784174332,2026-07-15 11:58:52 PM,60,449,61,1275
1784174332,2026-07-15 11:58:52 PM,60,449,61,52
1784174332,2026-07-15 11:58:52 PM,60,449,61,7
1784174351,2026-07-15 11:59:11 PM,60,449,61,52
1784174351,2026-07-15 11:59:11 PM,60,449,61,97
1784174390,2026-07-15 11:59:50 PM,60,449,61,95
1784174397,2026-07-15 11:59:57 PM,60,449,61,775
1784174397,2026-07-15 11:59:57 PM,60,449,61,820
1784174398,2026-07-15 11:59:58 PM,60,449,61,775
1784174463,2026-07-16 12:01:03 AM,60,449,61,752
1784174463,2026-07-16 12:01:03 AM,60,449,61,774
1784174470,2026-07-16 12:01:10 AM,60,449,61,681
1784174470,2026-07-16 12:01:10 AM,60,449,61,725
1784174470,2026-07-16 12:01:10 AM,60,449,61,730
1784174475,2026-07-16 12:01:15 AM,60,449,61,725
1784174476,2026-07-16 12:01:16 AM,60,449,61,682
1784174553,2026-07-16 12:02:33 AM,60,449,61,692
1784174567,2026-07-16 12:02:47 AM,60,449,61,2372
1784174567,2026-07-16 12:02:47 AM,60,449,61,648
1784174567,2026-07-16 12:02:47 AM,60,449,61,692
1784174568,2026-07-16 12:02:48 AM,60,449,61,2898
1784174580,2026-07-16 12:03:00 AM,60,449,61,3694
1784174673,2026-07-16 12:04:33 AM,60,449,61,1444
1784174673,2026-07-16 12:04:33 AM,60,449,61,1970
1784174674,2026-07-16 12:04:34 AM,60,449,61,1444
1784174674,2026-07-16 12:04:34 AM,60,449,61,3168
1784174674,2026-07-16 12:04:34 AM,60,449,61,3694
1784174700,2026-07-16 12:05:00 AM,60,449,61,3663
1784174736,2026-07-16 12:05:36 AM,60,449,61,3653
1784174752,2026-07-16 12:05:52 AM,60,449,61,3645
1784174816,2026-07-16 12:06:56 AM,60,449,61,731
1784174887,2026-07-16 12:08:07 AM,60,449,61,704
1784174894,2026-07-16 12:08:14 AM,60,449,61,749
1784174927,2026-07-16 12:08:47 AM,60,449,61,1
1784174927,2026-07-16 12:08:47 AM,60,449,61,46
1784174928,2026-07-16 12:08:48 AM,60,359,61,1
1784174928,2026-07-16 12:08:48 AM,60,449,61,1
1784174928,2026-07-16 12:08:48 AM,60,471,61,1
1784174928,2026-07-16 12:08:48 AM,60,646,61,1
1784174928,2026-07-16 12:08:48 AM,60,719,61,1
1784174928,2026-07-16 12:08:48 AM,60,741,61,1
1784174928,2026-07-16 12:08:48 AM,60,833,61,1
1784174931,2026-07-16 12:08:51 AM,60,855,61,1
1784174931,2026-07-16 12:08:51 AM,61,360,61,1
1784174932,2026-07-16 12:08:52 AM,61,390,61,1
1784175053,2026-07-16 12:10:53 AM,61,390,62,1209
1784175237,2026-07-16 12:13:57 AM,61,277,62,1209
1784175259,2026-07-16 12:14:19 AM,61,277,62,1197
1784175323,2026-07-16 12:15:23 AM,61,277,62,1210
1784175334,2026-07-16 12:15:34 AM,61,277,62,1203
1784175337,2026-07-16 12:15:37 AM,61,277,62,851
1784175357,2026-07-16 12:15:57 AM,61,267,62,851
1784175377,2026-07-16 12:16:17 AM,61,267,62,850
1784175377,2026-07-16 12:16:17 AM,61,267,62,851
1784175382,2026-07-16 12:16:22 AM,61,267,62,850
1784175550,2026-07-16 12:19:10 AM,61,267,62,950
1784175551,2026-07-16 12:19:11 AM,61,267,62,1050
1784175551,2026-07-16 12:19:11 AM,61,267,62,1150
1784175551,2026-07-16 12:19:11 AM,61,267,62,1177
1784175678,2026-07-16 12:21:18 AM,61,267,62,547
1784175854,2026-07-16 12:24:14 AM,61,267,62,531
1784175919,2026-07-16 12:25:19 AM,61,267,62,462
1784176015,2026-07-16 12:26:55 AM,61,267,62,295
1784176058,2026-07-16 12:27:38 AM,61,267,62,460
