ts_epoch,exchange_ts,price_cents,size,trade_id,true_print,taker_side
1784200367,2026-07-16T11:12:47.811714Z,40,2.0,599c0d96-cf26-488d-c740-c2d19b90156e,True,yes
1784201350,2026-07-16T11:29:10.608299Z,40,23.99,bf5792cc-b6e2-41a1-9f8e-089649825826,True,yes
1784202495,2026-07-16T11:48:15.571002Z,40,86.37,607e009b-7099-6690-ba75-e18a37576751,True,yes
1784202539,2026-07-16T11:48:59.270510Z,40,100.0,ab58a688-7c85-7d60-9eb8-bca2cc66fe8d,True,yes
1784202899,2026-07-16T11:54:59.989703Z,40,23.51,8b763ed8-f79d-546c-0bc0-f33940c01efd,True,yes
1784203159,2026-07-16T11:59:19.544017Z,40,2.0,61e4638a-98e9-4b98-8d8c-f880c325f7e9,True,yes
1784203218,2026-07-16T12:00:18.871072Z,40,7.88,70dc2e70-6677-48c7-f9e0-60e587de86da,True,yes
1784203218,2026-07-16T12:00:18.871072Z,40,44.12,33e5dd21-fe05-49c8-c372-9524acd92a95,True,yes
1784203935,2026-07-16T12:12:15.126614Z,40,3.0,d4b4dc4e-1bbf-7af3-5415-aae01d8187b6,True,yes
1784204220,2026-07-16T12:17:00.580370Z,40,23.99,d7e5337d-90ab-6107-fa34-fddc396ceea2,True,yes
1784204800,2026-07-16T12:26:40.199374Z,40,23.99,9ee556d2-2cb3-400b-c784-d51534686936,True,yes
1784205199,2026-07-16T12:33:19.870346Z,40,23.99,36ed320f-307b-58eb-ff85-a937c537cb22,True,yes
1784206589,2026-07-16T12:56:29.524100Z,40,5.0,e100dba3-1a7b-71df-9d69-f8c04eac3dda,True,yes
1784206633,2026-07-16T12:57:13.802219Z,40,431.86,a7fa46c4-72d3-5d4b-94e8-3d90b945d932,True,yes
1784206677,2026-07-16T12:57:57.647183Z,40,55.18,6ec11dd3-8ab3-60c7-94f9-bef949fcffe6,True,yes
1784206690,2026-07-16T12:58:10.148118Z,40,2.66,4da76db2-0873-4f57-8665-1a593bae5cba,True,yes
1784206693,2026-07-16T12:58:13.574976Z,40,62.35,70ec891a-b693-42e7-c4b3-fd17dc1014e6,True,yes
1784206697,2026-07-16T12:58:17.574639Z,40,218.33,701280f6-13a7-4da3-1612-b1957057f2ae,True,yes
1784206718,2026-07-16T12:58:38.014530Z,40,119.96,8e21cde6-189b-54eb-40e8-74369b2a528e,True,yes
1784206746,2026-07-16T12:59:06.582050Z,40,107.96,55ea3048-854f-60cf-4d2d-d7d386ab9b72,True,yes
1784206793,2026-07-16T12:59:53.042944Z,40,23.99,aa31411f-3517-6d4b-737b-c798f8dc0c2a,True,yes
1784206854,2026-07-16T13:00:54.750752Z,40,239.92,b09fb756-91f3-7baf-3e7b-117c2c192772,True,yes
1784206860,2026-07-16T13:01:00.121404Z,40,95.96,e4adddac-1f77-4577-a7bf-ab10da20b03e,True,yes
1784206886,2026-07-16T13:01:26.074850Z,40,3.5,6038d785-cb13-7d3b-aca6-f17515848b72,True,yes
1784206916,2026-07-16T13:01:56.414643Z,40,47.98,ef8ce31f-a123-768f-4010-7e335bcadfe6,True,yes
1784206969,2026-07-16T13:02:49.215141Z,40,31.93,d8fb3c48-db63-72eb-78ee-7b17e4faf9ba,True,yes
1784206997,2026-07-16T13:03:17.910182Z,40,52.78,f9194845-b8b3-508b-c792-e56665d612b6,True,yes
1784207020,2026-07-16T13:03:40.686556Z,39,218.33,56b5c994-6dcd-7947-d3d0-72ec5ec67a5e,True,no
1784207036,2026-07-16T13:03:56.680685Z,40,0.5,bee22e19-99e3-5a87-98a6-c83841345bb6,True,yes
1784207058,2026-07-16T13:04:18.212419Z,40,40.57,19a5eb75-31eb-7cf7-4449-091d179e2a2e,True,yes
1784207095,2026-07-16T13:04:55.209502Z,39,107.96,af487fdc-b441-7d67-059e-462b40dd7582,True,no
1784207128,2026-07-16T13:05:28.910771Z,40,47.98,5a008692-e96b-7b7b-1257-9f5abafced22,True,yes
1784207195,2026-07-16T13:06:35.713152Z,40,50.38,daffe740-369b-684b-7513-1b9a9d16ab66,True,yes
1784207196,2026-07-16T13:06:36.507012Z,40,397.0,0347ef1f-0413-5a0f-5dd5-f03ba1e78aae,True,yes
1784207198,2026-07-16T13:06:38.050690Z,40,4.27,e82adf7e-3593-5a77-983b-0ebca3a992ca,True,yes
1784207279,2026-07-16T13:07:59.096265Z,40,179.94,fa3e6354-5113-513f-221e-6d0e1da8e64a,True,yes
1784207391,2026-07-16T13:09:51.910230Z,40,9.83,25379709-6367-46fb-e580-c6821f5d727e,True,yes
1784207391,2026-07-16T13:09:51.660064Z,40,35.98,630c335b-1513-71bb-eafe-c656148c0eca,True,yes
1784207403,2026-07-16T13:10:03.169750Z,40,11.99,4777975f-c36b-477f-ca7e-db430d48741e,True,yes
1784207404,2026-07-16T13:10:04.333070Z,40,50.38,dfdf767b-51e7-5ee3-e4fa-3ed6ca72de1a,True,yes
1784207412,2026-07-16T13:10:12.411594Z,40,59.98,16bb906f-f12b-5157-4e75-2f08a2e0581a,True,yes
1784207456,2026-07-16T13:10:56.889364Z,40,11.99,a0f6dfbb-dc67-560f-74a0-02dd8cffbea2,True,yes
1784207457,2026-07-16T13:10:57.504381Z,40,59.59,f40f473b-0f47-662b-f8cf-9515e4aa9e5a,True,yes
1784207502,2026-07-16T13:11:42.522803Z,40,71.95,d33632d4-3fa7-4fa3-f6a2-567540beb66e,True,yes
1784207551,2026-07-16T13:12:31.959935Z,40,239.92,e112a6a0-e553-6aaf-44b9-3f9e3acf5dd2,True,yes
1784207551,2026-07-16T13:12:31.106234Z,40,135.86,79b11d56-c15b-4297-4286-b6552fd5d46a,True,yes
1784207566,2026-07-16T13:12:46.865668Z,40,4.0,0f3b9bc5-5063-6533-4233-8f3ca250e9f6,True,yes
1784207609,2026-07-16T13:13:29.994068Z,40,119.0,bae9a214-98eb-67d3-ba70-affc69b58702,True,yes
1784207635,2026-07-16T13:13:55.602991Z,40,11.99,b01c7f87-dcef-733b-1cbf-ad34260e90e6,True,yes
1784207651,2026-07-16T13:14:11.855814Z,40,599.8,31050b65-fa17-6a07-48cd-4701dfeb27f6,True,yes
1784207690,2026-07-16T13:14:50.131296Z,40,359.88,e2ad6ff3-5ddb-7dc7-3668-2147932ba22a,True,yes
1784207705,2026-07-16T13:15:05.468280Z,40,93.9,3b1b37e4-c56b-405f-2e38-ae334b7435ba,True,yes
1784207722,2026-07-16T13:15:22.475995Z,40,239.92,00ee3fbe-bfcf-6d73-0b97-a6b8cac1fc7e,True,yes
1784207722,2026-07-16T13:15:22.047484Z,40,47.97,23c9b2f6-e267-5af3-80a7-1f8ce9296d8a,True,yes
1784207766,2026-07-16T13:16:06.225441Z,40,20.32,6f90e1c3-d587-4507-a9ac-21d01730585a,True,yes
1784207770,2026-07-16T13:16:10.960363Z,40,11.0,0b5f2c8d-f67b-5e8f-3e7d-086b904f537e,True,yes
1784207812,2026-07-16T13:16:52.678704Z,40,47.98,ae2cbd2e-b93b-445f-4cd4-c3dec350698e,True,yes
1784207826,2026-07-16T13:17:06.804661Z,40,59.98,6eefe439-5353-6577-d59e-3b403b9252ae,True,yes
1784207854,2026-07-16T13:17:34.505553Z,40,11.0,a07f367c-d59f-73df-91ee-4d824562c9a2,True,yes
1784207859,2026-07-16T13:17:39.636152Z,40,28.79,ac8b8cad-5a6f-54c3-aef1-7f25491a882e,True,yes
1784207904,2026-07-16T13:18:24.917194Z,40,39.34,1c393e39-1443-731f-7196-3f270ab6edc2,True,yes
1784207975,2026-07-16T13:19:35.318451Z,40,23.99,d9c4cdc3-d883-7a0b-1327-dd9d3402797e,True,yes
1784208000,2026-07-16T13:20:00.544928Z,40,47.0,d1e3c8fd-deaf-4d23-a91c-a48f97e440a6,True,yes
1784208114,2026-07-16T13:21:54.594201Z,40,107.96,372fe365-f5eb-4ae3-a2af-5545b243124a,True,yes
1784208121,2026-07-16T13:22:01.674684Z,40,100.76,de0c13a1-b0eb-730b-05fd-291a88f0e20a,True,yes
1784208127,2026-07-16T13:22:07.875723Z,40,59.98,dc219da5-7083-434b-384a-b1df94b3b112,True,yes
1784208136,2026-07-16T13:22:16.187748Z,40,11.99,1c9b498e-7743-743b-38c0-16ff02d38dee,True,yes
1784208145,2026-07-16T13:22:25.479643Z,40,47.98,e140c41f-d23b-7957-2cf8-39f918b9e39e,True,yes
1784208161,2026-07-16T13:22:41.059458Z,40,68.0,6df39d00-d5ef-51db-aa4d-8cf54983f3ae,True,yes
1784208177,2026-07-16T13:22:57.419114Z,40,357.0,5fd30dad-5493-530f-55c7-0b74a9a6b60e,True,yes
1784208233,2026-07-16T13:23:53.296453Z,40,11.99,9891b2bf-0097-6abf-5495-acabbac49a0e,True,yes
1784208244,2026-07-16T13:24:04.391861Z,40,59.98,ac7bfd5b-0d5b-66e7-1f4b-2b15c5dfe562,True,yes
1784208305,2026-07-16T13:25:05.134282Z,40,359.88,ddcaa3fd-cb77-54db-2130-28248d40d5ca,True,yes
1784208335,2026-07-16T13:25:35.698263Z,40,238.0,715b5e0f-289b-7803-96f7-33c718fedc82,True,yes
1784208366,2026-07-16T13:26:06.730924Z,40,480.03,a4c47ce0-27f3-51c7-a7ee-d776275ccabe,True,yes
