ts_epoch,exchange_ts,tminus_bell_s,price_cents,size,trade_id,true_print,taker_side
1783828923,2026-07-12T04:02:03.235101Z,25376.8,83,0.42,ce41e0e9-675d-50c7-3f7e-449928c4151f,True,yes
1783828923,2026-07-12T04:02:03.235101Z,25376.8,84,31.13,3d5f8703-5d7c-588b-1278-a3d12ba88697,True,yes
1783832179,2026-07-12T04:56:19.829077Z,22120.2,84,116.26,3015dee4-4e64-64cb-9d99-13be193c573b,True,yes
1783844193,2026-07-12T08:16:33.870255Z,10106.1,85,22.35,fc4da1e7-3385-7d36-4753-44ba421e419f,True,yes
1783854505,2026-07-12T11:08:25.121548Z,-205.1,84,89.0,fca87b88-1b34-4103-f045-2b8f78a7a9c7,True,no
1783854505,2026-07-12T11:08:25.121548Z,-205.1,84,46.0,d99bed4f-9f97-48bb-f912-0bddf01abca0,True,no
1783854505,2026-07-12T11:08:25.121548Z,-205.1,84,65.0,b155ff68-f732-42a1-fb1c-ea634eda26bf,True,no
1783854505,2026-07-12T11:08:25.121548Z,-205.1,84,400.0,a975a029-32c3-41ce-c9ea-a690775f3cdc,True,no
1783854505,2026-07-12T11:08:25.121548Z,-205.1,84,100.0,8d351558-ad1c-462c-d0ee-16797d05b500,True,no
1783854505,2026-07-12T11:08:25.121548Z,-205.1,84,100.0,8cdea9c8-85b2-4098-fbca-1e56ba74757d,True,no
1783854519,2026-07-12T11:08:39.009727Z,-219.0,83,5.0,e34aef86-e3c8-4c0c-d68e-fbe7e4e60156,True,no
1783854537,2026-07-12T11:08:57.647606Z,-237.6,81,2.0,0a2e2f30-8935-5d08-011e-87bb6abc6298,True,no
1783854537,2026-07-12T11:08:57.830407Z,-237.8,80,3.25,cdf1dc4d-1729-4e42-16d7-2d76241b78da,True,no
1783854537,2026-07-12T11:08:57.830407Z,-237.8,80,1.0,4fc2fae7-68b4-48de-258f-273331a6f4ae,True,no
1783854543,2026-07-12T11:09:03.715566Z,-243.7,79,169.0,4b885edc-d89d-43b0-f196-6eaba7b66706,True,yes
1783854560,2026-07-12T11:09:20.254791Z,-260.3,79,39.0,ecb57699-1a83-6ad1-a821-a453f708b30e,True,yes
1783854562,2026-07-12T11:09:22.311363Z,-262.3,79,57.0,d262ce2f-d5bc-722f-98b0-792e0ff50b11,True,yes
1783854563,2026-07-12T11:09:23.758426Z,-263.8,77,272.0,11a56737-353d-7caf-315e-57af8fb77a7a,True,yes
1783854565,2026-07-12T11:09:25.146280Z,-265.1,78,108.0,2be45bcf-d429-73f7-30a0-a658691eb492,True,yes
1783854572,2026-07-12T11:09:32.954868Z,-273.0,77,9.0,74ed9265-70a7-77bf-a25d-f047f5629ed1,True,yes
1783854576,2026-07-12T11:09:36.357189Z,-276.4,77,76.0,aae0b3ae-d368-4526-b9b8-1667f5ceb092,True,yes
1783854588,2026-07-12T11:09:48.196794Z,-288.2,77,115.0,cdf67228-6f92-7190-4acd-327cc790fc89,True,yes
1783854598,2026-07-12T11:09:58.998705Z,-299.0,78,24.0,bdddfa91-9a04-43d5-2042-bd57d1cf15e3,True,yes
1783854598,2026-07-12T11:09:58.998705Z,-299.0,78,33.0,9cdbe5fd-f144-42c8-311b-8289fa954443,True,yes
1783854598,2026-07-12T11:09:58.998705Z,-299.0,78,20.0,720f70bf-3916-4912-0941-b64904d60aa6,True,yes
1783854598,2026-07-12T11:09:58.998705Z,-299.0,78,50.0,5dd37280-d637-4709-06df-7601362b573b,True,yes
1783854606,2026-07-12T11:10:06.595102Z,-306.6,78,600.0,e13a46a8-7123-4847-13c2-afd5ea4b6c94,True,no
1783854683,2026-07-12T11:11:23.239922Z,-383.2,76,500.0,dc9a6290-d4e5-6b03-d77d-f23c5e2fd2ab,True,yes
1783854683,2026-07-12T11:11:23.239922Z,-383.2,76,24.0,0abf56bd-8083-6b2d-dae8-841d88274943,True,yes
1783854999,2026-07-12T11:16:39.841575Z,-699.8,86,40.0,b7becb8c-de21-5a3c-cc6a-f4fc39a0a47f,True,no
1783854999,2026-07-12T11:16:39.841575Z,-699.8,86,100.0,74c957fd-0efc-53aa-eb38-7bf1bd1163c8,True,no
1783855054,2026-07-12T11:17:34.295019Z,-754.3,87,113.9,e3ef2830-a105-7397-c928-c5f70122c550,True,yes
1783855197,2026-07-12T11:19:57.194855Z,-897.2,88,38.0,544ad64f-3689-5047-8b11-89dc65dfc63d,True,yes
1783855220,2026-07-12T11:20:20.336170Z,-920.3,89,1.0,aa9ea4a5-76e2-63ed-0f86-ce7741cc4b3c,True,yes
1783855261,2026-07-12T11:21:01.366032Z,-961.4,91,1.0,68ef30ca-b049-62a7-c5ce-052bcd42b894,True,yes
1783855578,2026-07-12T11:26:18.391850Z,-1278.4,94,1.0,0d7cbc62-7882-43ee-2f2d-7faab7a9187e,True,yes
1783855578,2026-07-12T11:26:18.391850Z,-1278.4,94,1.0,02fb4653-27e0-4237-00f5-9a2cfd38d14b,True,yes
1783855639,2026-07-12T11:27:19.986724Z,-1340.0,95,1.0,53b92f48-3959-476a-df1d-521949a3f623,True,yes
1783855639,2026-07-12T11:27:19.986724Z,-1340.0,95,500.0,13dba722-7ce5-4a12-fcfe-b423f287b1c8,True,yes
1783855639,2026-07-12T11:27:19.986724Z,-1340.0,95,30.0,13ad5a3e-0a46-4acc-ef32-54c31c39841f,True,yes
1783855798,2026-07-12T11:29:58.894413Z,-1498.9,95,50.0,c15b120e-6417-5420-7787-2c8672811810,True,yes
1783855798,2026-07-12T11:29:58.894413Z,-1498.9,95,500.0,8e5f8dfe-cf20-5467-6964-15ec9ada323f,True,yes
1783855798,2026-07-12T11:29:58.894413Z,-1498.9,95,24.0,3740062a-aa92-5cae-4c59-b8edb398bd1f,True,yes
1783855974,2026-07-12T11:32:54.059135Z,-1674.1,96,2.0,bfc97c18-9593-5453-1ac0-cdc9dfdb9c2d,True,yes
1783855974,2026-07-12T11:32:54.059135Z,-1674.1,96,355.0,76c677b0-4505-5c78-19f5-c6b80b78254f,True,yes
1783855974,2026-07-12T11:32:54.059135Z,-1674.1,96,500.0,05f1c367-bc48-5059-0a22-1ebbef01c1f7,True,yes
1783856412,2026-07-12T11:40:12.491101Z,-2112.5,97,2.0,94ca5e93-3087-65f0-90ee-cea8091b2338,True,yes
1783856412,2026-07-12T11:40:12.491101Z,-2112.5,97,1.0,51d767e8-2eb4-6d71-8f15-d9622fb76dc1,True,yes
1783856699,2026-07-12T11:44:59.325844Z,-2399.3,98,5.0,9093d3f2-b4ce-4b3a-6caa-f51c5cd2384b,True,yes
1783856699,2026-07-12T11:44:59.325844Z,-2399.3,98,3.0,7359e276-ff7e-4d24-48f3-08f70d2146e6,True,yes
1783856699,2026-07-12T11:44:59.325844Z,-2399.3,98,1.0,56824333-0706-45c8-79f4-73f3091dd2ae,True,yes
1783856866,2026-07-12T11:47:46.512886Z,-2566.5,99,150.0,d2b32b8a-cd5e-4197-6046-91dc36e4577e,True,yes
1783856866,2026-07-12T11:47:46.512886Z,-2566.5,99,2700.0,c6cda02d-7420-4685-68f6-400f5733be17,True,yes
1783856866,2026-07-12T11:47:46.512886Z,-2566.5,99,1.0,ae6864ef-ad86-4e56-58d3-eb19e9c1a7d5,True,yes
1783856866,2026-07-12T11:47:46.512886Z,-2566.5,99,5.0,7ba5eb4a-1ec1-4dad-7e44-8ffdd0f89efa,True,yes
1783856866,2026-07-12T11:47:46.512886Z,-2566.5,99,225.0,794e9317-9e8f-455b-6f30-6446343790b8,True,yes
1783856866,2026-07-12T11:47:46.512886Z,-2566.5,99,120.0,6ecdfd91-ed7d-4259-4870-41693cbdda99,True,yes
1783856866,2026-07-12T11:47:46.512886Z,-2566.5,99,525.0,412ab33d-0c27-4837-7115-082c9e19f753,True,yes
1783856866,2026-07-12T11:47:46.512886Z,-2566.5,99,500.0,28e6095a-4957-4955-5fad-a60427191b08,True,yes
1783856866,2026-07-12T11:47:46.512886Z,-2566.5,99,124.18,24ae541b-0d51-449d-6814-612e67df8a36,True,yes
1783856866,2026-07-12T11:47:46.512886Z,-2566.5,99,500.0,2452cc43-ffeb-499c-54f5-f69c653842b9,True,yes
1783856866,2026-07-12T11:47:46.512886Z,-2566.5,99,500.0,1315c36d-1f8a-4a38-79b7-115f2f6dddc5,True,yes
1783856866,2026-07-12T11:47:46.523209Z,-2566.5,99,375.82,96096650-259d-7ca5-623d-2ebb30c8d1ee,True,yes
1783856866,2026-07-12T11:47:46.523209Z,-2566.5,99,2560.74,3f20219a-8205-7bf5-5873-30c6c6f0a0cd,True,yes
1783856866,2026-07-12T11:47:46.531599Z,-2566.5,99,1428.18,d0bb04a6-a7b1-4db9-3b95-ffe344510c89,True,yes
1783856899,2026-07-12T11:48:19.919274Z,-2599.9,99,10.09,bab3f58e-4449-4d51-7f49-b7f9bbdd7329,True,yes
1783856930,2026-07-12T11:48:50.241112Z,-2630.2,98,4.0,fd8379b9-e253-47fb-3f0c-41048e46e84d,True,no
1783856930,2026-07-12T11:48:50.241112Z,-2630.2,98,72.0,e2a1ab43-77c6-40d3-0a42-39bce4560e6a,True,no
1783856930,2026-07-12T11:48:50.241112Z,-2630.2,98,25.0,dfc9cdaa-b405-4962-0214-4a231628fef1,True,no
1783856930,2026-07-12T11:48:50.241112Z,-2630.2,98,2700.0,6b3c4de2-4874-4b0c-27f8-0602532febf7,True,no
1783856930,2026-07-12T11:48:50.241112Z,-2630.2,98,167.63,12bc8f63-3067-4032-34d6-9b9f5b1ed6a5,True,no
1783856930,2026-07-12T11:48:50.260627Z,-2630.3,98,25.0,f2c0a154-92e3-760e-2a13-7622fa97e8c5,True,no
1783856930,2026-07-12T11:48:50.260627Z,-2630.3,98,132.37,be5df937-81e7-75c6-3f2a-7f4d68067f09,True,no
1783856930,2026-07-12T11:48:50.260627Z,-2630.3,98,25.0,481c7c43-bbac-7cb6-1177-58a4ba0aade0,True,no
1783856930,2026-07-12T11:48:50.260627Z,-2630.3,98,25.0,2c0068b3-33be-7049-2249-58f3201b3854,True,no
1783856930,2026-07-12T11:48:50.260627Z,-2630.3,98,25.0,084369b8-c7d5-7d7f-20c0-970274afe84c,True,no
1783856933,2026-07-12T11:48:53.895966Z,-2633.9,98,611.0,7a973f04-8230-5fbb-1017-a4195a18a129,True,yes
1783857046,2026-07-12T11:50:46.727423Z,-2746.7,98,100.0,adc7d926-8a8c-7f03-a076-7df07146ce70,True,yes
1783857124,2026-07-12T11:52:04.672609Z,-2824.7,98,30.56,349024c1-8118-60b7-fa56-9d727599bee4,True,yes
1783857179,2026-07-12T11:52:59.465691Z,-2879.5,98,100.0,9a7f4515-b0f1-7f96-24e3-7f38602c6434,True,no
1783857326,2026-07-12T11:55:26.059703Z,-3026.1,99,150.0,f7971961-1a88-482c-0ecf-448e364a1e33,True,yes
1783857326,2026-07-12T11:55:26.059703Z,-3026.1,99,350.0,e0fb4e69-464c-4cd9-19a0-0efe24a67455,True,yes
1783857326,2026-07-12T11:55:26.059703Z,-3026.1,99,50.0,c4d736fe-172e-4558-07f4-3ff7f48f64be,True,yes
1783857326,2026-07-12T11:55:26.059703Z,-3026.1,99,24.0,3abdcfd7-c454-400e-2667-7314bc6aa445,True,yes
1783857326,2026-07-12T11:55:26.059703Z,-3026.1,99,1736.03,04a2043b-dde8-4f72-2a6b-1509f1f99a30,True,yes
