ts_epoch,exchange_ts,tminus_bell_s,price_cents,size,trade_id,true_print,taker_side
1783838018,2026-07-12T06:33:38.707639Z,16281.3,16,3.9,ed9f2264-8a56-582e-08a7-2670230856ea,True,no
1783838018,2026-07-12T06:33:38.707639Z,16281.3,17,2.0,c2fcd2aa-b4a6-59db-019b-415aa27687f4,True,no
1783844694,2026-07-12T08:24:54.552406Z,9605.4,16,142.71,d0a8570e-0ce8-7cdf-f0aa-629e090df063,True,yes
1783844694,2026-07-12T08:24:54.552406Z,9605.4,16,100.0,c63638ef-111d-79f3-f4fa-4783941e879a,True,yes
1783844694,2026-07-12T08:24:54.552406Z,9605.4,16,100.0,c1c515fc-fd9b-73d2-c4c9-29336928dee6,True,yes
1783844694,2026-07-12T08:24:54.552406Z,9605.4,16,100.0,a4fcd4d9-5a63-7c4c-ff2e-f041085378b4,True,yes
1783844813,2026-07-12T08:26:53.358438Z,9486.6,16,50.0,f0344490-27b1-43f5-6344-51a65d5fe305,True,yes
1783844813,2026-07-12T08:26:53.358438Z,9486.6,16,31.0,dad9d129-243b-41e5-7ce5-47e05ae09aa3,True,yes
1783844813,2026-07-12T08:26:53.358438Z,9486.6,17,52.31,c6e63bcc-91d9-40a6-71d3-75b874591de1,True,yes
1783844813,2026-07-12T08:26:53.358438Z,9486.6,16,11.0,0beea74c-c0b6-4819-4ea7-319f69589644,True,yes
1783853440,2026-07-12T10:50:40.024430Z,860.0,17,10.0,57de9193-b799-4602-d831-88403410a8a5,True,yes
1783854505,2026-07-12T11:08:25.111405Z,-205.1,16,400.0,8bc6404e-29e2-70d1-0c0c-cbf893686b8c,True,yes
1783854523,2026-07-12T11:08:43.946823Z,-223.9,17,100.0,f38098fb-1c28-770c-61bc-3d64cfa58024,True,yes
1783854523,2026-07-12T11:08:43.946823Z,-223.9,17,100.0,eb2149aa-fa63-7c73-6622-15ccc007fcb1,True,yes
1783854523,2026-07-12T11:08:43.946823Z,-223.9,17,100.0,da1086ae-ae29-7d4e-4bf3-7a08d6434a42,True,yes
1783854523,2026-07-12T11:08:43.946823Z,-223.9,17,100.0,b693c676-0cf0-70c2-4a38-683ca7d4c520,True,yes
1783854523,2026-07-12T11:08:43.946823Z,-223.9,17,97.0,5d959686-1673-72cf-5753-432f17b2eea3,True,yes
1783854523,2026-07-12T11:08:43.946823Z,-223.9,17,100.0,4451bdad-d1a3-7aae-685d-4f6c10919671,True,yes
1783854523,2026-07-12T11:08:43.946823Z,-223.9,17,100.0,14eef778-bcaa-777e-6067-4be1dcba6556,True,yes
1783854537,2026-07-12T11:08:57.134283Z,-237.1,20,46.0,6e13aaf4-eafd-495f-6e4c-1f05435f9960,True,no
1783854537,2026-07-12T11:08:57.229086Z,-237.2,21,400.0,1623d319-40b3-7e5f-6a5e-cfe337c069b1,True,no
1783854556,2026-07-12T11:09:16.301386Z,-256.3,21,13.53,06348b91-bba7-4c59-bacf-5cce078c8e2b,True,yes
1783854565,2026-07-12T11:09:25.146496Z,-265.1,22,108.0,349acfe3-251a-6cdd-ffbd-7e94fd782a6c,True,no
1783854572,2026-07-12T11:09:32.954881Z,-273.0,23,9.0,b103764c-f623-52c4-3d06-5fcd3a7e47f0,True,no
1783854576,2026-07-12T11:09:36.357197Z,-276.4,23,35.0,c856b02e-77c4-7138-5080-cc3eecfd9466,True,no
1783854576,2026-07-12T11:09:36.357197Z,-276.4,23,41.0,b6c80798-4cda-7e8a-6c83-c056e8689e70,True,no
1783854597,2026-07-12T11:09:57.862040Z,-297.9,24,3.95,01dce7c7-9d99-7c4e-fd52-da52c0168c23,True,yes
1783854598,2026-07-12T11:09:58.998699Z,-299.0,22,183.0,ae2fd239-6ecb-6cc2-82b6-5de1f64b6275,True,no
1783854600,2026-07-12T11:10:00.282133Z,-300.3,24,7.91,3f5b7c3c-dd0d-6e4e-c2f8-9985b0cbf1bb,True,yes
1783854606,2026-07-12T11:10:06.339890Z,-306.3,22,75.0,a3d13481-52c0-7dfd-ea66-22c599cc7472,True,yes
1783854606,2026-07-12T11:10:06.339890Z,-306.3,22,600.0,537ddbbc-58c9-75e5-de8d-c556ff5253ea,True,yes
1783854606,2026-07-12T11:10:06.339890Z,-306.3,22,350.0,0b12c109-db69-7f51-e4c5-8adda70961e1,True,yes
1783854606,2026-07-12T11:10:06.596340Z,-306.6,23,350.0,f3fe4cd3-73d6-4c12-1540-353cafed13f6,True,yes
1783854606,2026-07-12T11:10:06.596340Z,-306.6,23,500.0,df1a9c32-ed2a-4f1c-2ab5-efd5f3d35e5a,True,yes
1783854606,2026-07-12T11:10:06.596340Z,-306.6,23,600.0,869e42d7-6c08-4484-19ce-2510c54314ed,True,yes
1783854606,2026-07-12T11:10:06.596340Z,-306.6,23,50.0,7c3bcef8-1789-4304-0ea7-c05fcde3ddfd,True,yes
1783854606,2026-07-12T11:10:06.596340Z,-306.6,23,75.0,5f10605c-1465-4c31-2bfa-33ff618815a4,True,yes
1783854606,2026-07-12T11:10:06.596340Z,-306.6,23,75.0,2a5fc598-0f64-42d9-079d-05d453c5d215,True,yes
1783854683,2026-07-12T11:11:23.240173Z,-383.2,24,23.0,9b0084b9-b36a-7039-3126-bc5ba9656744,True,no
1783854683,2026-07-12T11:11:23.240173Z,-383.2,24,400.0,546aaf36-3ca5-7b18-2ca9-2c5d969aca27,True,no
1783854683,2026-07-12T11:11:23.240173Z,-383.2,24,50.0,022fbc14-78f9-7fbf-3b41-f50dcd0d0dcb,True,no
1783854683,2026-07-12T11:11:23.252067Z,-383.3,23,25.0,e87d87d0-1914-7f90-9e1c-e5af0b5b92bd,True,no
1783854683,2026-07-12T11:11:23.252067Z,-383.3,23,11.0,c5498da2-e911-7423-b69d-b179bb18ac02,True,no
1783854893,2026-07-12T11:14:53.845698Z,-593.8,14,5.0,51574a41-3749-5d9f-f835-c86dfe74a72a,True,no
1783854999,2026-07-12T11:16:39.844651Z,-699.8,14,11.0,6dc02a90-0265-42df-fcab-8d061991a43f,True,yes
1783854999,2026-07-12T11:16:39.844651Z,-699.8,14,22.0,390eff7b-4740-4c4a-edb8-8869d6403ea0,True,yes
1783854999,2026-07-12T11:16:39.844651Z,-699.8,14,500.0,33abfcc7-d0b6-4d6c-d41d-1a7ddfde2c48,True,yes
1783855034,2026-07-12T11:17:14.293800Z,-734.3,15,22.0,acbf944a-c966-5f79-1459-1c27c077b3af,True,yes
1783855034,2026-07-12T11:17:14.293800Z,-734.3,15,9.46,0f566ae1-3876-5ed1-25ca-4a3152e05624,True,yes
1783855034,2026-07-12T11:17:14.775049Z,-734.8,17,1.33,989a1579-bd1c-40bc-7fb1-a80c99b7187d,True,yes
1783855074,2026-07-12T11:17:54.914260Z,-774.9,14,6.73,0781f4e0-cda6-4046-35e4-be27415c0dd0,True,yes
1783855113,2026-07-12T11:18:33.214625Z,-813.2,14,5.05,1e5fe1b8-541e-47be-5861-2352c555d13c,True,yes
