ts_epoch,ts_et,tminus_bell_s,bid_1,bid_1_sz,ask_1,ask_1_sz
1783812102,2026-07-11 07:21:42 PM,42198.0,77,500,87,500
1783812198,2026-07-11 07:23:18 PM,42102.0,78,127,87,500
1783812354,2026-07-11 07:25:54 PM,41946.0,79,100,87,500
1783812354,2026-07-11 07:25:54 PM,41946.0,79,200,87,500
1783812354,2026-07-11 07:25:54 PM,41946.0,79,300,87,500
1783812354,2026-07-11 07:25:54 PM,41946.0,79,400,87,500
1783812354,2026-07-11 07:25:54 PM,41946.0,79,500,87,500
1783812354,2026-07-11 07:25:54 PM,41946.0,79,600,87,500
1783812355,2026-07-11 07:25:55 PM,41945.0,79,700,87,500
1783812355,2026-07-11 07:25:55 PM,41945.0,79,800,87,500
1783812355,2026-07-11 07:25:55 PM,41945.0,79,900,87,500
1783812355,2026-07-11 07:25:55 PM,41945.0,79,1000,87,500
1783812355,2026-07-11 07:25:55 PM,41945.0,79,1100,87,500
1783812355,2026-07-11 07:25:55 PM,41945.0,79,1200,87,500
1783812355,2026-07-11 07:25:55 PM,41945.0,79,1300,87,500
1783812355,2026-07-11 07:25:55 PM,41945.0,79,1400,87,500
1783812355,2026-07-11 07:25:55 PM,41945.0,79,1500,87,500
1783812356,2026-07-11 07:25:56 PM,41944.0,79,1600,87,500
1783812356,2026-07-11 07:25:56 PM,41944.0,79,1700,87,500
1783812356,2026-07-11 07:25:56 PM,41944.0,79,1800,87,500
1783812356,2026-07-11 07:25:56 PM,41944.0,79,1900,87,500
1783812356,2026-07-11 07:25:56 PM,41944.0,79,2000,87,500
1783812356,2026-07-11 07:25:56 PM,41944.0,79,2068,87,500
1783812356,2026-07-11 07:25:56 PM,41944.0,79,2068,86,100
1783812356,2026-07-11 07:25:56 PM,41944.0,79,2068,86,200
1783812356,2026-07-11 07:25:56 PM,41944.0,79,2068,86,300
1783812357,2026-07-11 07:25:57 PM,41943.0,79,2068,86,400
1783812357,2026-07-11 07:25:57 PM,41943.0,79,2068,86,468
1783812382,2026-07-11 07:26:22 PM,41918.0,80,124,86,468
1783812382,2026-07-11 07:26:22 PM,41918.0,80,124,86,2598
1783812736,2026-07-11 07:32:16 PM,41564.0,79,125,86,2598
1783812736,2026-07-11 07:32:16 PM,41564.0,78,127,86,2598
1783812739,2026-07-11 07:32:19 PM,41561.0,80,100,86,2598
1783812739,2026-07-11 07:32:19 PM,41561.0,80,200,86,2598
1783812739,2026-07-11 07:32:19 PM,41561.0,80,300,86,2598
1783812739,2026-07-11 07:32:19 PM,41561.0,80,400,86,2598
1783812739,2026-07-11 07:32:19 PM,41561.0,80,500,86,2598
1783812739,2026-07-11 07:32:19 PM,41561.0,80,600,86,2598
1783812739,2026-07-11 07:32:19 PM,41561.0,80,700,86,2598
1783812740,2026-07-11 07:32:20 PM,41560.0,80,800,86,2598
1783812741,2026-07-11 07:32:21 PM,41559.0,80,900,86,2598
1783812741,2026-07-11 07:32:21 PM,41559.0,80,1000,86,2598
1783812741,2026-07-11 07:32:21 PM,41559.0,80,1100,86,2598
1783812741,2026-07-11 07:32:21 PM,41559.0,80,1200,86,2598
1783812741,2026-07-11 07:32:21 PM,41559.0,80,1300,86,2598
1783812741,2026-07-11 07:32:21 PM,41559.0,80,1400,86,2598
1783812741,2026-07-11 07:32:21 PM,41559.0,80,1500,86,2598
1783812741,2026-07-11 07:32:21 PM,41559.0,80,1600,86,2598
1783812741,2026-07-11 07:32:21 PM,41559.0,80,1700,86,2598
1783812741,2026-07-11 07:32:21 PM,41559.0,80,1733,86,2598
1783812741,2026-07-11 07:32:21 PM,41559.0,80,1733,86,2606
1783812766,2026-07-11 07:32:46 PM,41534.0,81,122,86,2606
1783812898,2026-07-11 07:34:58 PM,41402.0,81,124,86,2606
1783813105,2026-07-11 07:38:25 PM,41195.0,81,224,86,2606
1783813105,2026-07-11 07:38:25 PM,41195.0,81,324,86,2606
1783813105,2026-07-11 07:38:25 PM,41195.0,81,424,86,2606
1783813106,2026-07-11 07:38:26 PM,41194.0,81,524,86,2606
1783813106,2026-07-11 07:38:26 PM,41194.0,81,624,86,2606
1783813106,2026-07-11 07:38:26 PM,41194.0,81,724,86,2606
1783813106,2026-07-11 07:38:26 PM,41194.0,81,824,86,2606
1783813106,2026-07-11 07:38:26 PM,41194.0,81,924,86,2606
1783813106,2026-07-11 07:38:26 PM,41194.0,81,1024,86,2606
1783813106,2026-07-11 07:38:26 PM,41194.0,81,1124,86,2606
1783813106,2026-07-11 07:38:26 PM,41194.0,81,1224,86,2606
1783813106,2026-07-11 07:38:26 PM,41194.0,81,1324,86,2606
1783813107,2026-07-11 07:38:27 PM,41193.0,81,1424,86,2606
1783813107,2026-07-11 07:38:27 PM,41193.0,81,1453,86,2606
1783813107,2026-07-11 07:38:27 PM,41193.0,81,1453,86,2607
1783813114,2026-07-11 07:38:34 PM,41186.0,82,121,86,2607
1783813442,2026-07-11 07:44:02 PM,40858.0,81,153,86,2607
1783813442,2026-07-11 07:44:02 PM,40858.0,81,31,86,2607
1783813442,2026-07-11 07:44:02 PM,40858.0,81,2,86,2607
1783813442,2026-07-11 07:44:02 PM,40858.0,81,2,86,2599
1783813442,2026-07-11 07:44:02 PM,40858.0,81,2,86,2598
1783813463,2026-07-11 07:44:23 PM,40837.0,82,100,86,2598
1783813463,2026-07-11 07:44:23 PM,40837.0,82,200,86,2598
1783813463,2026-07-11 07:44:23 PM,40837.0,82,300,86,2598
1783813463,2026-07-11 07:44:23 PM,40837.0,82,400,86,2598
1783813464,2026-07-11 07:44:24 PM,40836.0,82,500,86,2598
1783813464,2026-07-11 07:44:24 PM,40836.0,82,600,86,2598
1783813464,2026-07-11 07:44:24 PM,40836.0,82,700,86,2598
1783813464,2026-07-11 07:44:24 PM,40836.0,82,800,86,2598
1783813464,2026-07-11 07:44:24 PM,40836.0,82,870,86,2598
1783813472,2026-07-11 07:44:32 PM,40828.0,82,991,86,2598
1783813817,2026-07-11 07:50:17 PM,40483.0,82,1000,86,2598
1783813817,2026-07-11 07:50:17 PM,40483.0,82,1000,86,2610
1783814517,2026-07-11 08:01:57 PM,39783.0,82,1001,86,2610
1783814873,2026-07-11 08:07:53 PM,39427.0,82,1001,86,2611
1783815582,2026-07-11 08:19:42 PM,38718.0,82,1005,86,2611
1783815582,2026-07-11 08:19:42 PM,38718.0,82,1005,86,2613
1783815943,2026-07-11 08:25:43 PM,38357.0,82,1001,86,2613
1783815943,2026-07-11 08:25:43 PM,38357.0,82,1001,86,2611
1783816252,2026-07-11 08:30:52 PM,38048.0,82,1006,86,2611
1783816252,2026-07-11 08:30:52 PM,38048.0,82,1006,86,2613
1783816968,2026-07-11 08:42:48 PM,37332.0,82,1010,86,2613
1783816968,2026-07-11 08:42:48 PM,37332.0,82,1010,86,2615
1783817322,2026-07-11 08:48:42 PM,36978.0,82,1019,86,2615
1783817322,2026-07-11 08:48:42 PM,36978.0,82,1019,86,2620
1783818502,2026-07-11 09:08:22 PM,35798.0,82,1025,86,2620
1783818502,2026-07-11 09:08:22 PM,35798.0,82,1025,86,2624
