ts_epoch,ts_et,tminus_bell_s,bid_1,bid_1_sz,ask_1,ask_1_sz
1783812102,2026-07-11 07:21:42 PM,42198.0,13,500,23,500
1783812134,2026-07-11 07:22:14 PM,42166.0,14,2,23,500
1783812198,2026-07-11 07:23:18 PM,42102.0,14,2,22,508
1783812351,2026-07-11 07:25:51 PM,41949.0,14,102,22,508
1783812351,2026-07-11 07:25:51 PM,41949.0,14,202,22,508
1783812352,2026-07-11 07:25:52 PM,41948.0,14,302,22,508
1783812352,2026-07-11 07:25:52 PM,41948.0,14,835,22,508
1783812352,2026-07-11 07:25:52 PM,41948.0,14,935,22,508
1783812352,2026-07-11 07:25:52 PM,41948.0,14,1003,22,508
1783812352,2026-07-11 07:25:52 PM,41948.0,14,1003,20,100
1783812352,2026-07-11 07:25:52 PM,41948.0,14,1003,20,200
1783812352,2026-07-11 07:25:52 PM,41948.0,14,1003,20,300
1783812352,2026-07-11 07:25:52 PM,41948.0,14,1003,20,400
1783812352,2026-07-11 07:25:52 PM,41948.0,14,1003,20,500
1783812352,2026-07-11 07:25:52 PM,41948.0,14,1003,20,600
1783812353,2026-07-11 07:25:53 PM,41947.0,14,1003,20,700
1783812353,2026-07-11 07:25:53 PM,41947.0,14,1003,20,800
1783812353,2026-07-11 07:25:53 PM,41947.0,14,1003,20,900
1783812353,2026-07-11 07:25:53 PM,41947.0,14,1003,20,1000
1783812353,2026-07-11 07:25:53 PM,41947.0,14,1003,20,1100
1783812353,2026-07-11 07:25:53 PM,41947.0,14,1003,20,1200
1783812353,2026-07-11 07:25:53 PM,41947.0,14,1003,20,1300
1783812353,2026-07-11 07:25:53 PM,41947.0,14,1003,20,1400
1783812353,2026-07-11 07:25:53 PM,41947.0,14,1003,20,1500
1783812354,2026-07-11 07:25:54 PM,41946.0,14,1003,20,1600
1783812354,2026-07-11 07:25:54 PM,41946.0,14,1003,20,1700
1783812354,2026-07-11 07:25:54 PM,41946.0,14,1003,20,1703
1783812382,2026-07-11 07:26:22 PM,41918.0,14,1003,19,489
1783812706,2026-07-11 07:31:46 PM,41594.0,14,903,19,489
1783812706,2026-07-11 07:31:46 PM,41594.0,14,803,19,489
1783812706,2026-07-11 07:31:46 PM,41594.0,14,703,19,489
1783812706,2026-07-11 07:31:46 PM,41594.0,14,170,19,489
1783812706,2026-07-11 07:31:46 PM,41594.0,14,70,19,489
1783812706,2026-07-11 07:31:46 PM,41594.0,14,2,19,489
1783812736,2026-07-11 07:32:16 PM,41564.0,14,2,23,500
1783812736,2026-07-11 07:32:16 PM,41564.0,14,2,22,508
1783812737,2026-07-11 07:32:17 PM,41563.0,14,2,19,100
1783812737,2026-07-11 07:32:17 PM,41563.0,14,2,19,200
1783812738,2026-07-11 07:32:18 PM,41562.0,14,2,19,300
1783812738,2026-07-11 07:32:18 PM,41562.0,14,2,19,400
1783812738,2026-07-11 07:32:18 PM,41562.0,14,2,19,500
1783812738,2026-07-11 07:32:18 PM,41562.0,14,2,19,600
1783812738,2026-07-11 07:32:18 PM,41562.0,14,2,19,700
1783812738,2026-07-11 07:32:18 PM,41562.0,14,2,19,800
1783812738,2026-07-11 07:32:18 PM,41562.0,14,2,19,900
1783812738,2026-07-11 07:32:18 PM,41562.0,14,2,19,1000
1783812738,2026-07-11 07:32:18 PM,41562.0,14,2,19,1100
1783812738,2026-07-11 07:32:18 PM,41562.0,14,2,19,1200
1783812739,2026-07-11 07:32:19 PM,41561.0,14,2,19,1300
1783812739,2026-07-11 07:32:19 PM,41561.0,14,2,19,1326
1783812766,2026-07-11 07:32:46 PM,41534.0,14,2,18,483
1783813084,2026-07-11 07:38:04 PM,41216.0,14,2,19,26
1783813084,2026-07-11 07:38:04 PM,41216.0,14,2,22,508
1783813104,2026-07-11 07:38:24 PM,41196.0,14,2,18,100
1783813104,2026-07-11 07:38:24 PM,41196.0,14,2,18,200
1783813104,2026-07-11 07:38:24 PM,41196.0,14,2,18,300
1783813105,2026-07-11 07:38:25 PM,41195.0,14,2,18,400
1783813105,2026-07-11 07:38:25 PM,41195.0,14,2,18,500
1783813105,2026-07-11 07:38:25 PM,41195.0,14,2,18,600
1783813105,2026-07-11 07:38:25 PM,41195.0,14,2,18,700
1783813105,2026-07-11 07:38:25 PM,41195.0,14,2,18,800
1783813105,2026-07-11 07:38:25 PM,41195.0,14,2,18,873
1783813114,2026-07-11 07:38:34 PM,41186.0,14,2,18,1356
1783813463,2026-07-11 07:44:23 PM,40837.0,14,80,18,1356
1783813816,2026-07-11 07:50:16 PM,40484.0,14,90,18,1356
1783813816,2026-07-11 07:50:16 PM,40484.0,14,90,18,1362
1783814516,2026-07-11 08:01:56 PM,39784.0,14,90,18,1363
1783815087,2026-07-11 08:11:27 PM,39213.0,14,90,17,9
1783815218,2026-07-11 08:13:38 PM,39082.0,14,90,17,109
1783815218,2026-07-11 08:13:38 PM,39082.0,14,90,17,209
1783815219,2026-07-11 08:13:39 PM,39081.0,14,90,17,309
1783815219,2026-07-11 08:13:39 PM,39081.0,14,90,17,384
1783815581,2026-07-11 08:19:41 PM,38719.0,14,190,17,384
1783815581,2026-07-11 08:19:41 PM,38719.0,14,290,17,384
1783815581,2026-07-11 08:19:41 PM,38719.0,14,390,17,384
1783815582,2026-07-11 08:19:42 PM,38718.0,14,485,17,384
1783815582,2026-07-11 08:19:42 PM,38718.0,14,485,17,385
1783815611,2026-07-11 08:20:11 PM,38689.0,14,1018,17,385
