ts_offset_sec,bid,ask,mid
0,40,41,40.5
0,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
1,40,41,40.5
3,40,41,40.5
4,40,41,40.5
4,40,41,40.5
4,40,41,40.5
4,40,41,40.5
4,40,41,40.5
4,40,41,40.5
4,40,41,40.5
4,40,41,40.5
4,40,41,40.5
5,40,41,40.5
5,40,41,40.5
5,40,41,40.5
5,40,41,40.5
5,40,41,40.5
5,40,41,40.5
5,40,41,40.5
5,40,41,40.5
5,40,41,40.5
5,40,41,40.5
5,40,41,40.5
5,40,41,40.5
5,40,41,40.5
6,40,41,40.5
6,40,41,40.5
6,40,41,40.5
7,40,41,40.5
7,40,41,40.5
7,40,41,40.5
7,40,41,40.5
7,40,41,40.5
7,40,41,40.5
7,40,41,40.5
7,40,41,40.5
7,40,41,40.5
7,40,41,40.5
7,40,41,40.5
7,40,41,40.5
7,40,41,40.5
7,40,41,40.5
8,40,41,40.5
11,40,41,40.5
11,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
13,40,41,40.5
14,40,41,40.5
14,40,41,40.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
14,40,43,41.5
15,40,42,41.0
15,40,42,41.0
15,40,42,41.0
15,40,42,41.0
15,40,42,41.0
15,40,42,41.0
15,40,42,41.0
15,40,42,41.0
15,40,42,41.0
15,40,42,41.0
15,40,42,41.0
15,40,42,41.0
15,40,42,41.0
15,40,42,41.0
15,40,42,41.0
15,40,42,41.0
15,40,42,41.0
15,40,43,41.5
15,41,42,41.5
15,41,42,41.5
15,41,42,41.5
15,41,42,41.5
15,41,42,41.5
15,41,42,41.5
15,41,42,41.5
15,41,42,41.5
15,41,42,41.5
15,41,42,41.5
15,41,42,41.5
15,41,42,41.5
16,41,42,41.5
16,41,42,41.5
16,41,42,41.5
16,41,42,41.5
16,41,42,41.5
16,41,42,41.5
16,41,42,41.5
16,41,42,41.5
16,41,42,41.5
16,41,42,41.5
16,41,42,41.5
16,41,42,41.5
16,41,42,41.5
16,41,42,41.5
16,41,42,41.5
16,41,42,41.5
16,41,42,41.5
16,41,42,41.5
16,41,42,41.5
16,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
17,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
18,41,42,41.5
19,40,42,41.0
19,40,42,41.0
19,40,42,41.0
19,40,42,41.0
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
19,41,42,41.5
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
20,40,42,41.0
21,40,42,41.0
21,40,42,41.0
21,40,42,41.0
21,40,42,41.0
21,40,42,41.0
21,40,42,41.0
22,40,42,41.0
22,40,42,41.0
22,40,42,41.0
22,40,42,41.0
23,40,42,41.0
23,40,42,41.0
23,40,42,41.0
23,40,42,41.0
23,40,42,41.0
24,40,42,41.0
24,40,42,41.0
25,40,42,41.0
25,40,42,41.0
25,40,42,41.0
25,40,42,41.0
25,40,42,41.0
26,40,42,41.0
26,40,42,41.0
26,40,42,41.0
