c,tbin,fill
10,180,0.740867229559001
10,190,0.6977033327774517
10,200,0.7046263231014556
10,210,0.6907542744995603
10,220,0.7024278823305768
10,230,0.7037693839461492
10,240,0.6829387718764607
11,20,0.3019625263486994
11,30,0.5285677335625251
11,40,0.6047986225582775
11,50,0.624556754178199
11,60,0.6898653507359214
11,70,0.6495915738523498
11,80,0.7050532234384025
11,90,0.7016179612744523
11,100,0.6860658032284968
11,110,0.6633090762191589
11,120,0.7100800887214161
11,130,0.728352800831149
11,140,0.7572244144263268
11,150,0.7136099593762933
11,160,0.7129060048196258
11,170,0.7158174217893343
11,180,0.7326680258239892
11,190,0.7388751551556837
11,200,0.7384656185618691
11,210,0.7323260492409395
11,220,0.737043261740267
11,230,0.7258708960056696
11,240,0.7337236146457922
12,20,0.29801318884147754
12,30,0.5074110492337219
12,40,0.5913779815119509
12,50,0.6303352082253546
12,60,0.680006079683481
12,70,0.6612404475625204
12,80,0.6931842226178597
12,90,0.7004543418835839
12,100,0.6800229154847324
12,110,0.6451450794359327
12,120,0.6908776943900437
12,130,0.7244763117788205
12,140,0.7252874435629494
12,150,0.7028207717991553
12,160,0.7003473720794439
12,170,0.7121288482079239
12,180,0.7347010796451459
12,190,0.718149470359295
12,200,0.7212931014626282
12,210,0.7068456346456932
12,220,0.7152120666785987
12,230,0.7198456508923309
12,240,0.7129608446004386
13,20,0.30409887720323203
13,30,0.510154074553592
13,40,0.5914439368347701
13,50,0.6467979129325552
13,60,0.6895778890430865
13,70,0.6897041996127341
13,80,0.7033783071279117
13,90,0.7146426336798644
13,100,0.6947745883600968
13,110,0.6750788417545296
13,120,0.7118418543330091
13,130,0.7334767899658644
13,140,0.7446626468290952
13,150,0.7328441141765687
13,160,0.7210852773410587
13,170,0.7305591457941877
13,180,0.7385641325781978
13,190,0.7328087521237697
13,200,0.7362344529201406
13,210,0.7274528446846793
13,220,0.7170677485749953
13,230,0.7182840443045757
13,240,0.7032919415340836
14,20,0.2791151156191241
14,30,0.47932758941248066
14,40,0.5727038843486678
14,50,0.6211055404768302
14,60,0.6580570393204227
14,70,0.6648441685428038
14,80,0.6585820326989622
14,90,0.672357443105904
14,100,0.6648427101662187
14,110,0.6436737864330101
14,120,0.6676424061353108
14,130,0.7125708320086422
14,140,0.7285566927331864
14,150,0.7391459619610066
14,160,0.7230566920965665
14,170,0.7156058470865398
14,180,0.7159877830825064
14,190,0.7294985146761798
14,200,0.7206334108660938
14,210,0.707202205239501
14,220,0.6886099266499919
14,230,0.696554559599317
14,240,0.679365663065962
15,20,0.26394710711957825
15,30,0.4418844120043596
15,40,0.5370696316382052
15,50,0.5805317652178908
15,60,0.6137338838626105
15,70,0.6429033319020081
15,80,0.6238432933172333
15,90,0.6447593120906498
15,100,0.6379834208604045
15,110,0.6174122774951348
15,120,0.6467169446344996
15,130,0.7048087051145074
15,140,0.684968235443724
15,150,0.7158274802073715
15,160,0.6933388140192722
15,170,0.6991577536605299
15,180,0.7061287222112884
15,190,0.6955888806165165
15,200,0.6776950923934267
15,210,0.6662011570268365
15,220,0.6549587835696106
15,230,0.6778338411500505
15,240,0.6563024733189342
16,20,0.2663064310131911
16,30,0.45224260137506117
16,40,0.5293042914372427
16,50,0.5739473003851274
16,60,0.6049309979017362
16,70,0.638941475538167
16,80,0.6190410690260642
16,90,0.6375318172660932
16,100,0.6410007461125827
16,110,0.6450844655770391
16,120,0.6622222482665732
16,130,0.7042963671719615
16,140,0.687838643318199
16,150,0.7198130465827546
16,160,0.6997680974576169
16,170,0.6924458956656462
16,180,0.7043475903436295
16,190,0.7001361692364386
16,200,0.6805903281763496
16,210,0.676478990846123
16,220,0.6634207904314589
16,230,0.6861790427174123
16,240,0.657093934848442
17,20,0.24208591709122215
17,30,0.42605996059168205
17,40,0.49600055755607275
17,50,0.5286955255155865
17,60,0.5566807609925319
17,70,0.5798863141243309
17,80,0.5651866759094258
17,90,0.5669836202383525
17,100,0.5682047466389673
17,110,0.5674480352432386
17,120,0.5942920838459638
17,130,0.640691932529001
17,140,0.6284844729578283
17,150,0.6615976667137488
17,160,0.6562488671680144
17,170,0.6451036580189448
17,180,0.6547183191901506
17,190,0.6478245261288544
17,200,0.6372842338422592
17,210,0.6308087461656473
17,220,0.6328894365841988
17,230,0.6556337373245646
17,240,0.6309338330627676
18,20,0.24266747164825195
18,30,0.4254264508674822
18,40,0.5047164219861067
18,50,0.5242003420692443
18,60,0.5502154766423731
18,70,0.5685232915931178
18,80,0.5489223902809346
18,90,0.5518839963527875
18,100,0.5506696933436489
18,110,0.5694361085709079
18,120,0.5967239443104957
18,130,0.638906428607702
18,140,0.6221093924500316
18,150,0.6427087589696545
18,160,0.6427737760451706
18,170,0.632082682078978
18,180,0.6454667222932822
18,190,0.6341209686074837
18,200,0.6253928859534947
18,210,0.6351079507271945
18,220,0.6470789445565424
18,230,0.6576668075315774
18,240,0.6448497127873491
19,20,0.2609486598030108
19,30,0.45793159651181814
19,40,0.5373117860472539
19,50,0.5623805782263012
19,60,0.5846590271555894
19,70,0.594055484413385
19,80,0.5859181293775145
19,90,0.5797899387967973
19,100,0.5868522385889777
19,110,0.6162518281667935
19,120,0.6384036358471809
19,130,0.6689103106109242
19,140,0.6533927963673908
19,150,0.6730575908695262
19,160,0.6750672637820008
19,170,0.6520906286089755
19,180,0.66425104019362
19,190,0.659043428906842
19,200,0.6607537375814345
19,210,0.6746910728527787
19,220,0.696776055926402
19,230,0.6942629309923873
19,240,0.6612231523527184
20,20,0.24198521712453233
20,30,0.4253039907492944
20,40,0.513806812881186
20,50,0.5381725257580228
20,60,0.5656013236472767
20,70,0.5655046607204872
20,80,0.5825510273916871
20,90,0.5689875825770161
20,100,0.5651033198861939
20,110,0.5796887258796762
20,120,0.5990261256797824
20,130,0.6375731217722198
20,140,0.6240581296560377
20,150,0.6446163757821903
20,160,0.6562532862398083
20,170,0.6399638308611317
20,180,0.6451821296999668
20,190,0.6377143347424784
20,200,0.6499413598068998
20,210,0.6491940211226369
20,220,0.6802196719146754
20,230,0.6640568217899129
20,240,0.6404833017428985
21,20,0.2553254924310802
21,30,0.44773531387774684
21,40,0.5539246410914829
21,50,0.5773942485750441
21,60,0.611203908349033
21,70,0.6075220961947569
21,80,0.6264527097938795
21,90,0.6208536301656876
21,100,0.6221751705989855
21,110,0.6373619708444157
21,120,0.6493157504637649
21,130,0.6786671685870763
21,140,0.6738382603335246
21,150,0.6883692547402996
21,160,0.6879098453858409
21,170,0.6725407640615252
21,180,0.6724774021148137
21,190,0.6738231974233106
21,200,0.6795884582089983
21,210,0.6878849420801778
21,220,0.724483107321076
21,230,0.7034672685142549
21,240,0.6852700163125912
22,20,0.27460862602199165
22,30,0.47981215534495886
22,40,0.583630473211666
22,50,0.6055396506076355
22,60,0.6395619684985895
22,70,0.6355190967010413
22,80,0.6614974081797724
22,90,0.6607072187459978
22,100,0.6659392118132785
22,110,0.6839925666408336
22,120,0.6805512275969997
22,130,0.7059787396501886
22,140,0.7039486265341621
22,150,0.7089634080121833
22,160,0.7053081849507394
22,170,0.6891880280372584
22,180,0.6955250691590964
22,190,0.7095710047516601
22,200,0.7012362436020474
22,210,0.705671965727615
22,220,0.7416567711993802
22,230,0.7322198622062966
22,240,0.7051832936381269
23,20,0.266338206166296
23,30,0.4657994978132862
23,40,0.5714084584620689
23,50,0.5941113857774695
23,60,0.6344332356980434
23,70,0.6311558570934295
23,80,0.6689320282369862
23,90,0.6719060195521084
23,100,0.6731806296052281
23,110,0.6777843957701565
23,120,0.6734421498615683
23,130,0.6979538170985238
23,140,0.696200757949096
23,150,0.7035781690796268
23,160,0.7013543964001359
23,170,0.6978213565583885
23,180,0.6993107362422086
23,190,0.7106537905742407
23,200,0.7065289974823741
23,210,0.7022800081655123
23,220,0.7329275869966185
23,230,0.7369737734445054
23,240,0.7235147352624359
24,20,0.27210820817539955
24,30,0.4897016371676456
24,40,0.5911633987483393
24,50,0.6176150078538786
24,60,0.6572441984511123
24,70,0.6572528197662926
24,80,0.6812457296972972
24,90,0.6941924011576716
24,100,0.703879313864711
24,110,0.7056358632471582
24,120,0.7004789881136837
24,130,0.7175578683423227
24,140,0.7222185105580075
24,150,0.7277358433414405
24,160,0.7232574839120353
24,170,0.722147847670704
24,180,0.7300489242170023
24,190,0.7398408179112204
24,200,0.7239397186712203
24,210,0.7280468984083629
24,220,0.7456143775007332
24,230,0.7577778828725267
24,240,0.7439611834711374
25,20,0.264336850958179
25,30,0.48570669069348266
25,40,0.5616923949129491
25,50,0.6014722817985841
25,60,0.6435188343965563
25,70,0.6457664966708762
25,80,0.6725594086615472
25,90,0.6868156482301028
25,100,0.6980300391815412
25,110,0.7071855039375081
25,120,0.6932598548746888
25,130,0.706641058229952
25,140,0.7037925719002686
25,150,0.7144555079399058
25,160,0.7160908089189933
25,170,0.7100265314368448
25,180,0.7242140814438002
25,190,0.7344158226221715
25,200,0.7284202751187219
25,210,0.7294550155503444
25,220,0.7250122884727787
25,230,0.7538262814532952
25,240,0.7207299622550911
26,20,0.2509192418450598
26,30,0.4742493134492483
26,40,0.5394797349020258
26,50,0.5971795138456627
26,60,0.635936163286938
26,70,0.6411485742830139
26,80,0.6724789085017345
26,90,0.6876189365388049
26,100,0.698911517201913
26,110,0.6984591974571879
26,120,0.690193930822229
26,130,0.6983543341498616
26,140,0.6971886129071829
26,150,0.7104250233421328
26,160,0.7203220945125353
26,170,0.713032886861003
26,180,0.7242509881343319
26,190,0.7292514745908987
26,200,0.7369025503724461
26,210,0.7385584050971686
26,220,0.7202779334040359
26,230,0.7494473644119438
26,240,0.7183285737430207
27,20,0.2263442325667651
27,30,0.44608890354186176
27,40,0.49434294976463317
27,50,0.5705137105416671
27,60,0.6039218702756057
27,70,0.6080209404334589
27,80,0.6369409656640409
27,90,0.6559454476079286
27,100,0.663486768451574
27,110,0.6609447360889621
27,120,0.6600693703905048
27,130,0.6666722760262461
27,140,0.6777040244803026
27,150,0.6837367936660997
27,160,0.7001711366826658
27,170,0.6906718264630541
27,180,0.6958510787605398
27,190,0.6947717851571474
27,200,0.7069023649135231
27,210,0.710631159903126
27,220,0.6834269890481381
27,230,0.7082397663324227
27,240,0.679491291636143
28,20,0.21853448789261168
28,30,0.43067638675159964
28,40,0.4661410264401052
28,50,0.5440230647968394
28,60,0.5644795705049589
28,70,0.5650707780457521
28,80,0.6003155471531388
28,90,0.6238813654601719
28,100,0.6234087640743456
28,110,0.6150195087136632
28,120,0.6145856323440565
28,130,0.617870558103673
28,140,0.6354783696512201
28,150,0.6369102309432452
28,160,0.6596961490821897
28,170,0.6480277128973548
28,180,0.6499606225399613
28,190,0.6499370673379484
28,200,0.6763209255214672
28,210,0.6706072687265744
28,220,0.6500855617363941
28,230,0.6793024186201329
28,240,0.6588037235701746
29,20,0.21709648952093794
29,30,0.4315476501057653
29,40,0.47152652139755846
29,50,0.545428370209613
29,60,0.5636572237405979
29,70,0.5715315636204717
29,80,0.604080592211758
29,90,0.6291473079946022
29,100,0.6229363354576455
29,110,0.6101813665239161
29,120,0.6316054685544087
29,130,0.6340808514410509
29,140,0.653021976384163
29,150,0.65194945275535
29,160,0.678147039826496
29,170,0.6691481672299113
29,180,0.663833073428808
29,190,0.6570911854704414
29,200,0.6820848571745656
29,210,0.6820757076128715
29,220,0.6722874721195972
29,230,0.6932293662734135
29,240,0.6808119397972249
30,20,0.2051309719429595
30,30,0.3965676175047791
30,40,0.4420696671638114
30,50,0.5024365223050032
30,60,0.5292584496560272
30,70,0.5381499164277324
30,80,0.553627479027989
30,90,0.5841735573096372
30,100,0.5741180908321991
30,110,0.574176665150775
30,120,0.5993163429510387
30,130,0.6082752612631017
30,140,0.6290914901508673
30,150,0.6250632461834531
30,160,0.6555376004094996
30,170,0.649506527027501
30,180,0.6387569109684716
30,190,0.6204059206284274
30,200,0.6447157282726801
30,210,0.6344967097684145
30,220,0.6383178468558887
30,230,0.6512334928335414
30,240,0.637553548498484
31,20,0.21409400913482135
31,30,0.3877229245525372
31,40,0.44463666598408413
31,50,0.4842443226648996
31,60,0.5235120767427199
31,70,0.5396546677918442
31,80,0.5419321963134001
31,90,0.5702488700483918
31,100,0.5656703569087602
31,110,0.5679768421934297
31,120,0.5918080259657534
31,130,0.5994417977106589
31,140,0.6201073119492923
31,150,0.6151407958999437
31,160,0.6400475757419952
31,170,0.63775488683594
31,180,0.633814369159929
31,190,0.6158525419030834
31,200,0.6432639484487291
31,210,0.636277088451709
31,220,0.6508101225422638
31,230,0.6615716943030079
31,240,0.6491645468601924
32,20,0.22519968454971473
32,30,0.39531629385730077
32,40,0.46176584550039573
32,50,0.4976424472164752
32,60,0.555684566788342
32,70,0.5832285005824409
32,80,0.5789408457913473
32,90,0.6002757346794266
32,100,0.6024664776777267
32,110,0.6043578506232419
32,120,0.6352552872706054
32,130,0.6447714525602379
32,140,0.659865403612246
32,150,0.6617082817241312
32,160,0.6785887048041218
32,170,0.6809483759171483
32,180,0.6757557972107843
32,190,0.6584712206926894
32,200,0.6764386244179305
32,210,0.684084709705644
32,220,0.6922166347533296
32,230,0.6929066930137469
32,240,0.6868590280846655
33,20,0.21078397684743874
33,30,0.36099611324842246
33,40,0.43361342077526643
33,50,0.47301711656291046
33,60,0.5404250143313598
33,70,0.568556545057081
33,80,0.5559975133592334
33,90,0.5796422569316365
33,100,0.5863905112208792
33,110,0.5926632719116893
33,120,0.6212552155431823
33,130,0.6240030727224967
33,140,0.6363959528268619
33,150,0.6455177236270171
33,160,0.6609835625620994
33,170,0.6640388868942012
33,180,0.6593578212798216
33,190,0.6403117648275929
33,200,0.6625546441870638
33,210,0.6700658359305927
33,220,0.6738022099771959
33,230,0.672311444091738
33,240,0.6710262110071572
34,20,0.20344739813582943
34,30,0.361349847458425
34,40,0.4316990098975226
34,50,0.464918103106173
34,60,0.5267536603778525
34,70,0.5613871077440684
34,80,0.5658659712439685
34,90,0.5729038889121589
34,100,0.583300911479185
34,110,0.5844268190296366
34,120,0.6063323168410324
34,130,0.6141161365000598
34,140,0.6316433504831251
34,150,0.6389231002660011
34,160,0.6477661961052251
34,170,0.6589735772549462
34,180,0.6611312910915194
34,190,0.6486462869952734
34,200,0.6702035069101425
34,210,0.6900899923669863
34,220,0.6952340804806694
34,230,0.692841806330028
34,240,0.6925709740734564
35,20,0.20664912170916158
35,30,0.3895818475670276
35,40,0.4651089640861623
35,50,0.5102129200584113
35,60,0.5654005172407675
35,70,0.5957863866228535
35,80,0.6190199734171451
35,90,0.6175443036918054
35,100,0.6327601025629961
35,110,0.6326400251400038
35,120,0.6553269344723539
35,130,0.6598914029165542
35,140,0.6731929596579405
35,150,0.6805875086761438
35,160,0.6893687462820585
35,170,0.6964491548541886
35,180,0.7001134876852694
35,190,0.6960383128066686
35,200,0.7078070283279754
35,210,0.7330497913151005
35,220,0.7289904526863302
35,230,0.7218589370495581
35,240,0.7044572210512378
36,20,0.1919372804702345
36,30,0.37189563547887755
36,40,0.4558082452331082
36,50,0.5162514663119224
36,60,0.555722857432313
36,70,0.5879321949899944
36,80,0.6182540950824458
36,90,0.6149847762144203
36,100,0.6298154079145594
36,110,0.631870260584215
36,120,0.6532236826298078
36,130,0.653061045247719
36,140,0.6612585681754959
36,150,0.6686993872228112
36,160,0.686748443270306
36,170,0.6913986689201804
36,180,0.6975981454151021
36,190,0.6995026976511672
36,200,0.7083365512653946
36,210,0.7213281094870545
36,220,0.721409002509453
36,230,0.7187721147263799
36,240,0.6910065374172603
37,20,0.18830099900098984
37,30,0.3769038747920482
37,40,0.45908260678425117
37,50,0.5230934814988422
37,60,0.5477672443306197
37,70,0.5804708680622044
37,80,0.6250777127669395
37,90,0.6133625158710758
37,100,0.6269325443397833
37,110,0.6291876193638699
37,120,0.6455874423711178
37,130,0.6481935370446094
37,140,0.6577118219511087
37,150,0.6661257962047475
37,160,0.6825637549688073
37,170,0.6942293960377954
37,180,0.7054246221995922
37,190,0.7132515776822246
37,200,0.7175422574851279
37,210,0.7258679605052012
37,220,0.7291992717091871
37,230,0.7183270003997738
37,240,0.6833470031090045
38,20,0.2066162652733138
38,30,0.4130131505471879
38,40,0.5050840821183745
38,50,0.5734573714270536
38,60,0.5957135150728842
38,70,0.6277106513090399
38,80,0.6705026465529347
38,90,0.6654784464162368
38,100,0.6672952002504173
38,110,0.6678526874878516
38,120,0.6912933535345724
38,130,0.692455195199223
38,140,0.6994401735541419
38,150,0.7175477361883764
38,160,0.7273403535372418
38,170,0.7380022651741811
38,180,0.7488394549168661
38,190,0.7655284675796195
38,200,0.7607382387056694
38,210,0.7636957653966779
38,220,0.7654313800578666
38,230,0.7472251759479265
38,240,0.704196610054518
39,20,0.20661382941698292
39,30,0.4113636979528466
39,40,0.49974807308177227
39,50,0.5697409687640251
39,60,0.5947556701402682
39,70,0.6271901979858655
39,80,0.6639725394479047
39,90,0.6643802518486194
39,100,0.6609414534955701
39,110,0.6598852061832974
39,120,0.6805982784997576
39,130,0.6849109754893322
39,140,0.6881203696903097
39,150,0.7136854343482133
39,160,0.7280618763756406
39,170,0.7414375887096664
39,180,0.7546114983844276
39,190,0.766620973023706
39,200,0.7601399461433778
39,210,0.7566378496651428
39,220,0.7573009630294473
39,230,0.7447883013857755
39,240,0.718258574835945
40,20,0.2015186153770297
40,30,0.41617611844108543
40,40,0.497625788484788
40,50,0.5527712351874705
40,60,0.5895992104903607
40,70,0.619694402075218
40,80,0.6524893915219081
40,90,0.6535588219589665
40,100,0.6500412046480512
40,110,0.6472367965066367
40,120,0.6628427755146167
40,130,0.6721275047900613
40,140,0.674519560891054
40,150,0.706357305494577
40,160,0.7199745356116758
40,170,0.7359299979635077
40,180,0.7463081728550575
40,190,0.7466345766596328
40,200,0.7455325454938326
40,210,0.7415278413536006
40,220,0.7397319780844901
40,230,0.7226816817263474
40,240,0.7060541539419467
41,20,0.2146168072843567
41,30,0.44410350289878014
41,40,0.5325522361716692
41,50,0.5845318889973706
41,60,0.6395135155321935
41,70,0.664140735405403
41,80,0.68288947484041
41,90,0.6961427792008383
41,100,0.6879351872770768
41,110,0.6836603360102412
41,120,0.6973662362139509
41,130,0.707797691302115
41,140,0.7090685910154537
41,150,0.7384969218123992
41,160,0.7514050640859808
41,170,0.7625726488145382
41,180,0.771180960998874
41,190,0.7650761528110532
41,200,0.7699292968650572
41,210,0.7648906129476879
41,220,0.7585779867038409
41,230,0.7435580645181558
41,240,0.7301355391994379
42,20,0.22087371418887158
42,30,0.4351377747133932
42,40,0.5253057134870311
42,50,0.5750631232287328
42,60,0.6439523591769528
42,70,0.6681388893323066
42,80,0.6817112752414705
42,90,0.6977647120964552
42,100,0.6953897689106705
42,110,0.6971280139744583
42,120,0.6896051454275124
42,130,0.7073720199869596
42,140,0.7077763192877721
42,150,0.7248470244407903
42,160,0.7508509152902901
42,170,0.7545370578577939
42,180,0.7546599058194222
42,190,0.737707771940432
42,200,0.7529602470877349
42,210,0.7472616179038326
42,220,0.7351312303944937
42,230,0.7291757243475036
42,240,0.7255068350598364
43,20,0.21313531752265455
43,30,0.40945075058263086
43,40,0.5040716032731731
43,50,0.5482781671780517
43,60,0.6210576803887325
43,70,0.6481616694698142
43,80,0.6528917154256025
43,90,0.671318682016217
43,100,0.6818731600605922
43,110,0.6988119983486393
43,120,0.6897088300434531
43,130,0.6982180682738582
43,140,0.6992449674150844
43,150,0.7067555924811199
43,160,0.7300021154246848
43,170,0.7223882113609469
43,180,0.7222520362954505
43,190,0.7004997692632474
43,200,0.7280295508443945
43,210,0.725703026211943
43,220,0.7025274933677608
43,230,0.6963903340910482
43,240,0.6964969680157161
44,20,0.23704371855953854
44,30,0.432254400463304
44,40,0.5371315419314046
44,50,0.603166887412732
44,60,0.6680811854010837
44,70,0.6955809994630769
44,80,0.687155257422986
44,90,0.7089401974646413
44,100,0.7179769541353016
44,110,0.7443497011715008
44,120,0.7407581049618142
44,130,0.737307306338491
44,140,0.7481809858047078
44,150,0.7531701812560433
44,160,0.7653656493351401
44,170,0.7534574099386132
44,180,0.7521181404210316
44,190,0.7311279743205964
44,200,0.7658390902864917
44,210,0.7557251946760516
44,220,0.739224572895459
44,230,0.7450252326653881
44,240,0.7391451317065675
45,20,0.24530718156096296
45,30,0.4332543259055337
45,40,0.5396708120843708
45,50,0.6030298559301066
45,60,0.6547565460756497
45,70,0.6823942588814539
45,80,0.6725867533936662
45,90,0.6927133946246663
45,100,0.7022155589526914
45,110,0.7445946383741945
45,120,0.7421559214679959
45,130,0.7349687763965004
45,140,0.7465251301353423
45,150,0.7433759868379898
45,160,0.7485338283135989
45,170,0.7323207773626238
45,180,0.7341032057633695
45,190,0.7134744995555033
45,200,0.7531894451703193
45,210,0.7495198266906337
45,220,0.7311228487888509
45,230,0.7375270249369251
45,240,0.7412141919308792
46,20,0.23377342250250557
46,30,0.42530865745823304
46,40,0.5297145031394322
46,50,0.5770454504390408
46,60,0.6176245984431705
46,70,0.64054241976252
46,80,0.6259121838597166
46,90,0.6451548272645165
46,100,0.6552112697405194
46,110,0.6997396840779915
46,120,0.7110108345027351
46,130,0.7117859992435377
46,140,0.7298536342012528
46,150,0.7226413563721911
46,160,0.7151227934437558
46,170,0.6990768721383467
46,180,0.7124126509815149
46,190,0.691279672604325
46,200,0.7249400405908818
46,210,0.7231636628366845
46,220,0.705782886877359
46,230,0.7197500672759808
46,240,0.7383198590229899
47,20,0.25227133672869273
47,30,0.455711590811438
47,40,0.5554992009346952
47,50,0.6215661064888186
47,60,0.6618766030051016
47,70,0.6737093979143154
47,80,0.6611578771500793
47,90,0.6794235067903028
47,100,0.6816274561388658
47,110,0.7130547715573825
47,120,0.73251254967991
47,130,0.731330857866973
47,140,0.7479264116867195
47,150,0.7298373292650527
47,160,0.7171915298273485
47,170,0.7215907103532904
47,180,0.7301153806814373
47,190,0.7101594483205225
47,200,0.743394747413084
47,210,0.7350972855011602
47,220,0.729664603906196
47,230,0.7510376124152733
47,240,0.7708199445852961
48,20,0.2679656755298204
48,30,0.46827837362360536
48,40,0.5633771807587452
48,50,0.6233909528300902
48,60,0.6664721506556263
48,70,0.6710912798846205
48,80,0.6763671369220764
48,90,0.6847922792557537
48,100,0.6768561299242138
48,110,0.7020298590265496
48,120,0.7271474066796185
48,130,0.7271769334222428
48,140,0.7334786814328228
48,150,0.7068835180488596
48,160,0.6968119511431357
48,170,0.7123704252570077
48,180,0.7173904788612155
48,190,0.7033335086636233
48,200,0.7250784695865137
48,210,0.7218922458595929
48,220,0.7253712265283115
48,230,0.7464126990420121
48,240,0.7641941242927346
49,20,0.2740305347736645
49,30,0.46481445233594215
49,40,0.5470046811955832
49,50,0.6040065255974478
49,60,0.6582300242452324
49,70,0.6580562696300618
49,80,0.667321470078934
49,90,0.6703868801714639
49,100,0.6634987273827244
49,110,0.6804266343759795
49,120,0.7106608214532717
49,130,0.7120479130063564
49,140,0.7150067431554566
49,150,0.6914456819722599
49,160,0.6885626083487112
49,170,0.7049504064962381
49,180,0.7112702312563789
49,190,0.7057551148708632
49,200,0.7136055449383729
49,210,0.7081133112755678
49,220,0.708040289438241
49,230,0.7445988416935894
49,240,0.761356112250698
50,20,0.3099156988797699
50,30,0.5043049364279742
50,40,0.5734201723895841
50,50,0.6417648714898411
50,60,0.6950754144579979
50,70,0.7029794879218781
50,80,0.7227025342555845
50,90,0.7233435279804656
50,100,0.7134348529149569
50,110,0.7237014461937777
50,120,0.7494879381561819
50,130,0.7388147690690354
50,140,0.7353345694536734
50,150,0.719245784795329
50,160,0.7278308878309143
50,170,0.7473002526532708
50,180,0.7413263291353469
50,190,0.7431796024443352
50,200,0.7456304653746086
50,210,0.7416793623647804
50,220,0.7426137657487171
50,230,0.7793415122986264
50,240,0.7818405958522285
51,20,0.31089581826686224
51,30,0.4983002107941173
51,40,0.564308265905853
51,50,0.6232833031915296
51,60,0.6769273892370586
51,70,0.6813846275272297
51,80,0.7090461497082017
51,90,0.7121326444912705
51,100,0.7078644224473496
51,110,0.724019834597745
51,120,0.7416348229022572
51,130,0.7272834774422655
51,140,0.7267758008361835
51,150,0.7194471973206176
51,160,0.7398508914069831
51,170,0.7505341086427149
51,180,0.745710551018524
51,190,0.7508323508811617
51,200,0.7483460097987554
51,210,0.7623892263533693
51,220,0.7556481473577328
51,230,0.7806216905423523
51,240,0.7727487870730464
52,20,0.30119788003509496
52,30,0.48972081273035833
52,40,0.5509146266047709
52,50,0.6026722562315324
