c,D,target_below,match_N,pooled_N,reach_dip_raw,reach_dip_pooled_match,mean_premkt_volume,reach_dip_pooled_match_mono
9,9,0,31,178.0,0.0,0.033268556682645216,953.4,0.033268556682645216
10,1,9,40,176.2,0.975,0.771644837464508,8603.4,0.771644837464508
10,2,8,40,176.2,0.775,0.5622120792208556,8603.4,0.5622120792208556
10,3,7,40,176.2,0.375,0.34330348180016257,8603.4,0.34330348180016257
10,4,6,40,176.2,0.375,0.25847271100318064,8603.4,0.25847271100318064
10,5,5,40,176.2,0.25,0.1945750793403549,8603.4,0.1945750793403549
10,6,4,40,176.2,0.15,0.14478448719379933,8603.4,0.14478448719379933
10,7,3,40,176.2,0.15,0.10713869854073167,8603.4,0.10713869854073167
10,8,2,40,176.2,0.1,0.06330166418674579,8603.4,0.06330166418674579
10,9,1,40,176.2,0.075,0.04832186438200817,8603.4,0.04832186438200817
10,10,0,40,176.2,0.0,0.017666241173269464,8603.4,0.017666241173269464
11,1,10,26,207.5,0.7307692307692307,0.7586809282594213,6622.9,0.7586809282594213
11,2,9,26,207.5,0.5,0.5324287167532563,6622.9,0.5324287167532563
11,3,8,26,207.5,0.3076923076923077,0.3332463828296537,6622.9,0.3332463828296537
11,4,7,26,207.5,0.15384615384615385,0.2552923436794813,6622.9,0.2552923436794813
11,5,6,26,207.5,0.15384615384615385,0.1947898638265329,6622.9,0.1947898638265329
11,6,5,26,207.5,0.15384615384615385,0.15523149970379643,6622.9,0.15523149970379643
11,7,4,26,207.5,0.11538461538461539,0.12571279238576522,6622.9,0.12571279238576522
11,8,3,26,207.5,0.038461538461538464,0.08512000051304537,6622.9,0.08512000051304537
11,9,2,26,207.5,0.038461538461538464,0.06800544790064235,6622.9,0.06800544790064235
11,10,1,26,207.5,0.038461538461538464,0.0293418669881751,6622.9,0.0293418669881751
11,11,0,26,207.5,0.0,0.011835956945872908,6622.9,0.011835956945872908
12,1,11,29,209.7,0.6206896551724138,0.7383388791619844,6568.7,0.7383388791619844
12,2,10,29,209.7,0.4482758620689655,0.511410936447093,6568.7,0.511410936447093
12,3,9,29,209.7,0.27586206896551724,0.31897788204754046,6568.7,0.31897788204754046
12,4,8,29,209.7,0.27586206896551724,0.2534483839790416,6568.7,0.2534483839790416
12,5,7,29,209.7,0.20689655172413793,0.19382954813523792,6568.7,0.19382954813523792
12,6,6,29,209.7,0.20689655172413793,0.16006027915939638,6568.7,0.16006027915939638
12,7,5,29,209.7,0.20689655172413793,0.13948095821567316,6568.7,0.13948095821567316
12,8,4,29,209.7,0.13793103448275862,0.10443822232220086,6568.7,0.10443822232220086
12,9,3,29,209.7,0.10344827586206896,0.08710657048809596,6568.7,0.08710657048809596
12,10,2,29,209.7,0.034482758620689655,0.04084788968197169,6568.7,0.04084788968197169
12,11,1,29,209.7,0.0,0.01934566853031725,6568.7,0.01934566853031725
12,12,0,29,209.7,0.0,0.015358843149765242,6568.7,0.015358843149765242
13,1,12,33,217.8,0.696969696969697,0.72067252076193,1787.2,0.72067252076193
13,2,11,33,217.8,0.42424242424242425,0.4931252382602409,1787.2,0.4931252382602409
13,3,10,33,217.8,0.15151515151515152,0.30769428720016617,1787.2,0.30769428720016617
13,4,9,33,217.8,0.12121212121212122,0.25317017032652345,1787.2,0.25317017032652345
13,5,8,33,217.8,0.12121212121212122,0.20118410477286505,1787.2,0.20118410477286505
13,6,7,33,217.8,0.12121212121212122,0.17441756779158418,1787.2,0.17441756779158418
13,7,6,33,217.8,0.12121212121212122,0.1496891719984097,1787.2,0.1496891719984097
13,8,5,33,217.8,0.09090909090909091,0.11235968952907707,1787.2,0.11235968952907707
13,9,4,33,217.8,0.09090909090909091,0.1000077599777055,1787.2,0.1000077599777055
13,10,3,33,217.8,0.06060606060606061,0.05456740518115159,1787.2,0.05456740518115159
13,11,2,33,217.8,0.0,0.03262761422976436,1787.2,0.03262761422976436
13,12,1,33,217.8,0.0,0.02840431119625143,1787.2,0.02840431119625143
13,13,0,33,217.8,0.0,0.024296909115101215,1787.2,0.024296909115101215
14,1,13,40,220.1,0.775,0.6943623689570935,6305.4,0.6943623689570935
14,2,12,40,220.1,0.5,0.46406007443238784,6305.4,0.46406007443238784
14,3,11,40,220.1,0.4,0.2965505933017662,6305.4,0.2965505933017662
14,4,10,40,220.1,0.325,0.24100605808191788,6305.4,0.24100605808191788
14,5,9,40,220.1,0.25,0.19556320716855716,6305.4,0.19556320716855716
14,6,8,40,220.1,0.25,0.17226617964539642,6305.4,0.17226617964539642
14,7,7,40,220.1,0.175,0.146533591714327,6305.4,0.146533591714327
14,8,6,40,220.1,0.175,0.11362168547795405,6305.4,0.11362168547795405
14,9,5,40,220.1,0.15,0.10114471679714272,6305.4,0.10114471679714272
14,10,4,40,220.1,0.075,0.06255477414280755,6305.4,0.06255477414280755
14,11,3,40,220.1,0.075,0.041539381789248084,6305.4,0.041539381789248084
14,12,2,40,220.1,0.05,0.03699586291867792,6305.4,0.03699586291867792
14,13,1,40,220.1,0.05,0.02901439660710634,6305.4,0.02901439660710634
14,14,0,40,220.1,0.0,0.016251542444969597,6305.4,0.016251542444969597
15,1,14,38,215.3,0.47368421052631576,0.6916866109221469,5483.1,0.6916866109221469
15,2,13,38,215.3,0.47368421052631576,0.4634120498139806,5483.1,0.4634120498139806
15,3,12,38,215.3,0.3157894736842105,0.3111612174241817,5483.1,0.3111612174241817
15,4,11,38,215.3,0.21052631578947367,0.25480131352717017,5483.1,0.25480131352717017
15,5,10,38,215.3,0.18421052631578946,0.21052173709133576,5483.1,0.21052173709133576
15,6,9,38,215.3,0.15789473684210525,0.17891422961712528,5483.1,0.17891422961712528
15,7,8,38,215.3,0.15789473684210525,0.15462518068525635,5483.1,0.15462518068525635
15,8,7,38,215.3,0.13157894736842105,0.1270295879435275,5483.1,0.1270295879435275
15,9,6,38,215.3,0.13157894736842105,0.10839465220856513,5483.1,0.10839465220856513
15,10,5,38,215.3,0.07894736842105263,0.06837987025112247,5483.1,0.06837987025112247
15,11,4,38,215.3,0.05263157894736842,0.052458144566154184,5483.1,0.052458144566154184
15,12,3,38,215.3,0.05263157894736842,0.04842306969666879,5483.1,0.04842306969666879
15,13,2,38,215.3,0.02631578947368421,0.03650413944023686,5483.1,0.03650413944023686
15,14,1,38,215.3,0.02631578947368421,0.024681613254083207,5483.1,0.024681613254083207
15,15,0,38,215.3,0.0,0.00866247024284272,5483.1,0.00866247024284272
16,1,15,35,219.5,0.7714285714285715,0.7154553125942732,2449.8,0.7154553125942732
16,2,14,35,219.5,0.3142857142857143,0.4842056167013523,2449.8,0.4842056167013523
16,3,13,35,219.5,0.3142857142857143,0.3242568318089749,2449.8,0.3242568318089749
16,4,12,35,219.5,0.2857142857142857,0.26094000019462854,2449.8,0.26094000019462854
16,5,11,35,219.5,0.22857142857142856,0.20719972640789416,2449.8,0.20719972640789416
16,6,10,35,219.5,0.17142857142857143,0.17489514387914126,2449.8,0.17489514387914126
16,7,9,35,219.5,0.11428571428571428,0.1457546651763682,2449.8,0.1457546651763682
16,8,8,35,219.5,0.08571428571428572,0.12264780994245947,2449.8,0.12264780994245947
16,9,7,35,219.5,0.08571428571428572,0.10494078426956607,2449.8,0.10494078426956607
16,10,6,35,219.5,0.08571428571428572,0.07510881820166018,2449.8,0.07510881820166018
16,11,5,35,219.5,0.08571428571428572,0.06361141579744176,2449.8,0.06361141579744176
16,12,4,35,219.5,0.08571428571428572,0.05712528099494104,2449.8,0.05712528099494104
16,13,3,35,219.5,0.08571428571428572,0.04528922494748505,2449.8,0.04528922494748505
16,14,2,35,219.5,0.08571428571428572,0.028484719575042505,2449.8,0.028484719575042505
16,15,1,35,219.5,0.05714285714285714,0.009109727394938824,2449.8,0.009109727394938824
16,16,0,35,219.5,0.0,0.0,2449.8,0.0
17,1,16,40,231.2,0.8,0.7322500799582248,5576.5,0.7322500799582248
17,2,15,40,231.2,0.575,0.5104345035588126,5576.5,0.5104345035588126
17,3,14,40,231.2,0.275,0.3417414525284528,5576.5,0.3417414525284528
17,4,13,40,231.2,0.275,0.27696884369125124,5576.5,0.27696884369125124
17,5,12,40,231.2,0.2,0.2163701795397916,5576.5,0.2163701795397916
17,6,11,40,231.2,0.125,0.17858065107663348,5576.5,0.17858065107663348
17,7,10,40,231.2,0.125,0.1514809910736894,5576.5,0.1514809910736894
17,8,9,40,231.2,0.1,0.12843189117228965,5576.5,0.12843189117228965
17,9,8,40,231.2,0.075,0.10022767947800978,5576.5,0.10022767947800978
17,10,7,40,231.2,0.05,0.07305531390005239,5576.5,0.07305531390005239
17,11,6,40,231.2,0.05,0.06598496534666054,5576.5,0.06598496534666054
17,12,5,40,231.2,0.05,0.05979048617107729,5576.5,0.05979048617107729
17,13,4,40,231.2,0.025,0.0475336872148858,5576.5,0.0475336872148858
17,14,3,40,231.2,0.0,0.030820358850363692,5576.5,0.030820358850363692
17,15,2,40,231.2,0.0,0.011233548572875519,5576.5,0.011233548572875519
17,16,1,40,231.2,0.0,0.0031922403452905946,5576.5,0.0031922403452905946
17,17,0,40,231.2,0.0,0.0031922403452905946,5576.5,0.0031922403452905946
18,1,17,36,245.5,0.7222222222222222,0.7325385266532659,2899.6,0.7325385266532659
18,2,16,36,245.5,0.5,0.5055547062587479,2899.6,0.5055547062587479
18,3,15,36,245.5,0.4166666666666667,0.33124800816650096,2899.6,0.33124800816650096
18,4,14,36,245.5,0.2777777777777778,0.26832758172680016,2899.6,0.26832758172680016
18,5,13,36,245.5,0.2777777777777778,0.207238105525557,2899.6,0.207238105525557
18,6,12,36,245.5,0.2222222222222222,0.17141348024526185,2899.6,0.17141348024526185
18,7,11,36,245.5,0.19444444444444445,0.14639271679092916,2899.6,0.14639271679092916
18,8,10,36,245.5,0.16666666666666666,0.1239698861583379,2899.6,0.1239698861583379
18,9,9,36,245.5,0.1111111111111111,0.08851240556731277,2899.6,0.08851240556731277
18,10,8,36,245.5,0.08333333333333333,0.06984523952284137,2899.6,0.06984523952284137
18,11,7,36,245.5,0.08333333333333333,0.06271432847699752,2899.6,0.06271432847699752
18,12,6,36,245.5,0.08333333333333333,0.05897984908555145,2899.6,0.05897984908555145
18,13,5,36,245.5,0.05555555555555555,0.04744359408692391,2899.6,0.04744359408692391
18,14,4,36,245.5,0.05555555555555555,0.03614456098191556,2899.6,0.03614456098191556
18,15,3,36,245.5,0.0,0.016976535040773004,2899.6,0.016976535040773004
18,16,2,36,245.5,0.0,0.009667380642667327,2899.6,0.009667380642667327
18,17,1,36,245.5,0.0,0.006582449843066079,2899.6,0.006582449843066079
18,18,0,36,245.5,0.0,0.006582449843066079,2899.6,0.006582449843066079
19,1,18,44,255.5,0.7954545454545454,0.7597303996062879,4380.5,0.7597303996062879
19,2,17,44,255.5,0.6136363636363636,0.5160636025414326,4380.5,0.5160636025414326
19,3,16,44,255.5,0.38636363636363635,0.33550879552280816,4380.5,0.33550879552280816
19,4,15,44,255.5,0.3181818181818182,0.28200728641125,4380.5,0.28200728641125
19,5,14,44,255.5,0.18181818181818182,0.20883923736491045,4380.5,0.20883923736491045
19,6,13,44,255.5,0.18181818181818182,0.168838523657861,4380.5,0.168838523657861
19,7,12,44,255.5,0.13636363636363635,0.1442779576099564,4380.5,0.1442779576099564
19,8,11,44,255.5,0.11363636363636363,0.12276213427249358,4380.5,0.12276213427249358
19,9,10,44,255.5,0.09090909090909091,0.08745624419731114,4380.5,0.08745624419731114
19,10,9,44,255.5,0.09090909090909091,0.07639011862813283,4380.5,0.07639011862813283
19,11,8,44,255.5,0.09090909090909091,0.07264364545917944,4380.5,0.07264364545917944
19,12,7,44,255.5,0.06818181818181818,0.0625966300072996,4380.5,0.0625966300072996
19,13,6,44,255.5,0.06818181818181818,0.05221011486650561,4380.5,0.05221011486650561
19,14,5,44,255.5,0.022727272727272728,0.040781514107507494,4380.5,0.040781514107507494
19,15,4,44,255.5,0.0,0.022896553173802698,4380.5,0.022896553173802698
19,16,3,44,255.5,0.0,0.015957463059855213,4380.5,0.015957463059855213
19,17,2,44,255.5,0.0,0.012918830854973383,4380.5,0.012918830854973383
19,18,1,44,255.5,0.0,0.006785105373835231,4380.5,0.006785105373835231
19,19,0,44,255.5,0.0,0.0,4380.5,0.0
20,1,19,41,264.3,0.7926829268292683,0.7655360477985012,5255.7,0.7655360477985012
20,2,18,41,264.3,0.573170731707317,0.5574310827730267,5255.7,0.5574310827730267
20,3,17,41,264.3,0.3048780487804878,0.36420299189228555,5255.7,0.36420299189228555
20,4,16,41,264.3,0.25609756097560976,0.3055779078708368,5255.7,0.3055779078708368
20,5,15,41,264.3,0.2073170731707317,0.23264465462339426,5255.7,0.23264465462339426
20,6,14,41,264.3,0.17073170731707318,0.19310467509139642,5255.7,0.19310467509139642
20,7,13,41,264.3,0.17073170731707318,0.15905793854493197,5255.7,0.15905793854493197
20,8,12,41,264.3,0.14634146341463414,0.14221313038568054,5255.7,0.14221313038568054
20,9,11,41,264.3,0.07317073170731707,0.09914277708059227,5255.7,0.09914277708059227
20,10,10,41,264.3,0.04878048780487805,0.08904614582516117,5255.7,0.08904614582516117
20,11,9,41,264.3,0.024390243902439025,0.08243172104145148,5255.7,0.08243172104145148
20,12,8,41,264.3,0.024390243902439025,0.06964836733004204,5255.7,0.06964836733004204
20,13,7,41,264.3,0.024390243902439025,0.057300069780568993,5255.7,0.057300069780568993
20,14,6,41,264.3,0.024390243902439025,0.047079299192639534,5255.7,0.047079299192639534
20,15,5,41,264.3,0.024390243902439025,0.031139850245172594,5255.7,0.031139850245172594
20,16,4,41,264.3,0.024390243902439025,0.031139850245172594,5255.7,0.031139850245172594
20,17,3,41,264.3,0.024390243902439025,0.027743228592192783,5255.7,0.027743228592192783
20,18,2,41,264.3,0.024390243902439025,0.02133470351733966,5255.7,0.02133470351733966
20,19,1,41,264.3,0.0,0.01132365708065015,5255.7,0.01132365708065015
20,20,0,41,264.3,0.0,0.01132365708065015,5255.7,0.01132365708065015
21,1,20,41,273.5,0.7560975609756098,0.7447600960380912,2774.1,0.7447600960380912
21,2,19,41,273.5,0.43902439024390244,0.5474624612123572,2774.1,0.5474624612123572
21,3,18,41,273.5,0.2926829268292683,0.3685577634915742,2774.1,0.3685577634915742
21,4,17,41,273.5,0.24390243902439024,0.3045281689982381,2774.1,0.3045281689982381
21,5,16,41,273.5,0.17073170731707318,0.23279291280290365,2774.1,0.23279291280290365
21,6,15,41,273.5,0.17073170731707318,0.20264847313386153,2774.1,0.20264847313386153
21,7,14,41,273.5,0.12195121951219512,0.16824723732974503,2774.1,0.16824723732974503
21,8,13,41,273.5,0.12195121951219512,0.15206859927948932,2774.1,0.15206859927948932
21,9,12,41,273.5,0.04878048780487805,0.10943493239305412,2774.1,0.10943493239305412
21,10,11,41,273.5,0.04878048780487805,0.09425436593032963,2774.1,0.09425436593032963
21,11,10,41,273.5,0.04878048780487805,0.0878801414019131,2774.1,0.0878801414019131
21,12,9,41,273.5,0.04878048780487805,0.07221274642388621,2774.1,0.07221274642388621
21,13,8,41,273.5,0.04878048780487805,0.06002684476167117,2774.1,0.06002684476167117
21,14,7,41,273.5,0.04878048780487805,0.05048919121435981,2774.1,0.05048919121435981
21,15,6,41,273.5,0.04878048780487805,0.03460217773347405,2774.1,0.03460217773347405
21,16,5,41,273.5,0.04878048780487805,0.03177076418688275,2774.1,0.03177076418688275
21,17,4,41,273.5,0.024390243902439025,0.02811488117873931,2774.1,0.02811488117873931
21,18,3,41,273.5,0.024390243902439025,0.021499323818031667,2774.1,0.021499323818031667
21,19,2,41,273.5,0.0,0.011469216281471715,2774.1,0.011469216281471715
21,20,1,41,273.5,0.0,0.011469216281471715,2774.1,0.011469216281471715
21,21,0,41,273.5,0.0,0.011469216281471715,2774.1,0.011469216281471715
22,1,21,49,286.6,0.673469387755102,0.7467312521470826,1232.8,0.7467312521470826
22,2,20,49,286.6,0.5306122448979592,0.5601584811191325,1232.8,0.5601584811191325
22,3,19,49,286.6,0.3469387755102041,0.3722601525097674,1232.8,0.3722601525097674
22,4,18,49,286.6,0.30612244897959184,0.31032382774578793,1232.8,0.31032382774578793
22,5,17,49,286.6,0.20408163265306123,0.23119392898134206,1232.8,0.23119392898134206
22,6,16,49,286.6,0.14285714285714285,0.2008163528819301,1232.8,0.2008163528819301
22,7,15,49,286.6,0.14285714285714285,0.16591581301604105,1232.8,0.16591581301604105
22,8,14,49,286.6,0.12244897959183673,0.15329027153355554,1232.8,0.15329027153355554
22,9,13,49,286.6,0.12244897959183673,0.11554349046857784,1232.8,0.11554349046857784
22,10,12,49,286.6,0.12244897959183673,0.10085128374264937,1232.8,0.10085128374264937
22,11,11,49,286.6,0.12244897959183673,0.08889620439637935,1232.8,0.08889620439637935
22,12,10,49,286.6,0.08163265306122448,0.07268537669586647,1232.8,0.07268537669586647
22,13,9,49,286.6,0.061224489795918366,0.060249701509761916,1232.8,0.060249701509761916
22,14,8,49,286.6,0.061224489795918366,0.051108067337458825,1232.8,0.051108067337458825
22,15,7,49,286.6,0.04081632653061224,0.04130731556593202,1232.8,0.04130731556593202
22,16,6,49,286.6,0.04081632653061224,0.035562029504665534,1232.8,0.035562029504665534
22,17,5,49,286.6,0.04081632653061224,0.03223797703391305,1232.8,0.03223797703391305
22,18,4,49,286.6,0.0,0.025259642933792147,1232.8,0.025259642933792147
22,19,3,49,286.6,0.0,0.01562926548145132,1232.8,0.01562926548145132
22,20,2,49,286.6,0.0,0.01562926548145132,1232.8,0.01562926548145132
22,21,1,49,286.6,0.0,0.01562926548145132,1232.8,0.01562926548145132
22,22,0,49,286.6,0.0,0.006025599257118465,1232.8,0.006025599257118465
23,1,22,54,288.5,0.8148148148148148,0.7421039644522041,3409.8,0.7421039644522041
23,2,21,54,288.5,0.6481481481481481,0.5599787312429828,3409.8,0.5599787312429828
23,3,20,54,288.5,0.5185185185185185,0.3811491288136147,3409.8,0.3811491288136147
23,4,19,54,288.5,0.4444444444444444,0.31562166249896867,3409.8,0.31562166249896867
23,5,18,54,288.5,0.3888888888888889,0.2488024442721686,3409.8,0.2488024442721686
23,6,17,54,288.5,0.3333333333333333,0.2151504534533975,3409.8,0.2151504534533975
23,7,16,54,288.5,0.2222222222222222,0.18502421345710834,3409.8,0.18502421345710834
23,8,15,54,288.5,0.2222222222222222,0.17000833412859878,3409.8,0.17000833412859878
23,9,14,54,288.5,0.16666666666666666,0.13492467537010258,3409.8,0.13492467537010258
23,10,13,54,288.5,0.16666666666666666,0.11354803473111218,3409.8,0.11354803473111218
23,11,12,54,288.5,0.14814814814814814,0.09823654477369911,3409.8,0.09823654477369911
23,12,11,54,288.5,0.12962962962962962,0.07398905917497449,3409.8,0.07398905917497449
23,13,10,54,288.5,0.1111111111111111,0.06084503197347374,3409.8,0.06084503197347374
23,14,9,54,288.5,0.1111111111111111,0.054830924027498056,3409.8,0.054830924027498056
23,15,8,54,288.5,0.09259259259259259,0.045340302013307986,3409.8,0.045340302013307986
23,16,7,54,288.5,0.09259259259259259,0.0362508930102439,3409.8,0.0362508930102439
23,17,6,54,288.5,0.09259259259259259,0.03312302839116719,3409.8,0.03312302839116719
23,18,5,54,288.5,0.09259259259259259,0.026509524745556238,3409.8,0.026509524745556238
23,19,4,54,288.5,0.07407407407407407,0.01693877419111997,3409.8,0.01693877419111997
23,20,3,54,288.5,0.07407407407407407,0.01693877419111997,3409.8,0.01693877419111997
23,21,2,54,288.5,0.07407407407407407,0.01693877419111997,3409.8,0.01693877419111997
23,22,1,54,288.5,0.018518518518518517,0.006541169340596293,3409.8,0.006541169340596293
23,23,0,54,288.5,0.0,0.0,3409.8,0.0
24,1,23,45,288.4,0.6444444444444445,0.7442884708925983,4200.5,0.7442884708925983
24,2,22,45,288.4,0.5111111111111111,0.5687188039533256,4200.5,0.5687188039533256
24,3,21,45,288.4,0.3111111111111111,0.404843518652149,4200.5,0.404843518652149
24,4,20,45,288.4,0.26666666666666666,0.32805407225669886,4200.5,0.32805407225669886
24,5,19,45,288.4,0.2,0.2576478889049245,4200.5,0.2576478889049245
24,6,18,45,288.4,0.2,0.22397502712699713,4200.5,0.22397502712699713
24,7,17,45,288.4,0.2,0.18590614860783716,4200.5,0.18590614860783716
24,8,16,45,288.4,0.17777777777777778,0.17118241636065276,4200.5,0.17118241636065276
24,9,15,45,288.4,0.15555555555555556,0.14582693243106,4200.5,0.14582693243106
24,10,14,45,288.4,0.08888888888888889,0.12647755274396924,4200.5,0.12647755274396924
24,11,13,45,288.4,0.08888888888888889,0.11141386443450231,4200.5,0.11141386443450231
24,12,12,45,288.4,0.06666666666666667,0.08696813713699267,4200.5,0.08696813713699267
24,13,11,45,288.4,0.044444444444444446,0.06655880010476632,4200.5,0.06655880010476632
24,14,10,45,288.4,0.022222222222222223,0.060284258858367676,4200.5,0.060284258858367676
24,15,9,45,288.4,0.022222222222222223,0.05099394386448795,4200.5,0.05099394386448795
24,16,8,45,288.4,0.0,0.039011561713250265,4200.5,0.039011561713250265
24,17,7,45,288.4,0.0,0.036042825911493825,4200.5,0.036042825911493825
24,18,6,45,288.4,0.0,0.027133411373561466,4200.5,0.027133411373561466
24,19,5,45,288.4,0.0,0.020948349128461698,4200.5,0.020948349128461698
24,20,4,45,288.4,0.0,0.018573146678212343,4200.5,0.018573146678212343
24,21,3,45,288.4,0.0,0.018573146678212343,4200.5,0.018573146678212343
24,22,2,45,288.4,0.0,0.008924167348182356,4200.5,0.008924167348182356
24,23,1,45,288.4,0.0,0.0,4200.5,0.0
24,24,0,45,288.4,0.0,0.0,4200.5,0.0
25,1,24,44,286.2,0.75,0.7546977371550204,1383.3,0.7546977371550204
25,2,23,44,286.2,0.5909090909090909,0.5988327314442433,1383.3,0.5988327314442433
25,3,22,44,286.2,0.4090909090909091,0.4334546206437517,1383.3,0.4334546206437517
25,4,21,44,286.2,0.29545454545454547,0.3426272321890526,1383.3,0.3426272321890526
25,5,20,44,286.2,0.22727272727272727,0.26988556450848755,1383.3,0.26988556450848755
25,6,19,44,286.2,0.18181818181818182,0.23716963731948082,1383.3,0.23716963731948082
25,7,18,44,286.2,0.1590909090909091,0.2024844734331232,1383.3,0.2024844734331232
25,8,17,44,286.2,0.1590909090909091,0.18248826174746346,1383.3,0.18248826174746346
25,9,16,44,286.2,0.13636363636363635,0.16442611353193862,1383.3,0.16442611353193862
25,10,15,44,286.2,0.11363636363636363,0.1404400142883115,1383.3,0.1404400142883115
25,11,14,44,286.2,0.06818181818181818,0.12205481065342294,1383.3,0.12205481065342294
25,12,13,44,286.2,0.06818181818181818,0.09827316159332304,1383.3,0.09827316159332304
25,13,12,44,286.2,0.045454545454545456,0.07525585738639164,1383.3,0.07525585738639164
25,14,11,44,286.2,0.045454545454545456,0.0665080252033342,1383.3,0.0665080252033342
25,15,10,44,286.2,0.045454545454545456,0.05768873290165853,1383.3,0.05768873290165853
25,16,9,44,286.2,0.022727272727272728,0.04275960045812432,1383.3,0.04275960045812432
25,17,8,44,286.2,0.022727272727272728,0.04005989285993696,1383.3,0.04005989285993696
25,18,7,44,286.2,0.022727272727272728,0.03175381413742857,1383.3,0.03175381413742857
25,19,6,44,286.2,0.022727272727272728,0.028796478890820168,1383.3,0.028796478890820168
25,20,5,44,286.2,0.022727272727272728,0.02341005644328512,1383.3,0.02341005644328512
25,21,4,44,286.2,0.022727272727272728,0.02341005644328512,1383.3,0.02341005644328512
25,22,3,44,286.2,0.022727272727272728,0.014538050703459905,1383.3,0.014538050703459905
25,23,2,44,286.2,0.0,0.005399415196374726,1383.3,0.005399415196374726
25,24,1,44,286.2,0.0,0.002699707598187363,1383.3,0.002699707598187363
25,25,0,44,286.2,0.0,0.002699707598187363,1383.3,0.002699707598187363
26,1,25,43,301.3,0.7674418604651163,0.7329893991382151,5604.2,0.7329893991382151
26,2,24,43,301.3,0.6046511627906976,0.5939470879242259,5604.2,0.5939470879242259
26,3,23,43,301.3,0.4418604651162791,0.44108161220571857,5604.2,0.44108161220571857
26,4,22,43,301.3,0.3488372093023256,0.34214640301870175,5604.2,0.34214640301870175
26,5,21,43,301.3,0.3023255813953488,0.2793216809640447,5604.2,0.2793216809640447
26,6,20,43,301.3,0.27906976744186046,0.2523412529873499,5604.2,0.2523412529873499
26,7,19,43,301.3,0.27906976744186046,0.21440832433936144,5604.2,0.21440832433936144
26,8,18,43,301.3,0.23255813953488372,0.18788562196755626,5604.2,0.18788562196755626
26,9,17,43,301.3,0.23255813953488372,0.1677181741704037,5604.2,0.1677181741704037
26,10,16,43,301.3,0.18604651162790697,0.14072128927068123,5604.2,0.14072128927068123
26,11,15,43,301.3,0.16279069767441862,0.12220046354596299,5604.2,0.12220046354596299
26,12,14,43,301.3,0.06976744186046512,0.1032396708169105,5604.2,0.1032396708169105
26,13,13,43,301.3,0.06976744186046512,0.08229874763745529,5604.2,0.08229874763745529
