c,D,time_bin_min_before_start,match_N,reach_dip_by_time_raw
31,5,180,50,0.04
31,5,120,50,0.1
31,5,90,50,0.16
31,5,60,50,0.2
31,5,40,50,0.22
31,5,30,50,0.24
31,5,20,50,0.26
31,5,10,50,0.26
31,5,5,50,0.3
31,5,2,50,0.32
31,5,1,50,0.32
31,8,240,50,0.0
31,8,180,50,0.04
31,8,120,50,0.06
31,8,90,50,0.08
31,8,60,50,0.14
31,8,40,50,0.16
31,8,30,50,0.18
31,8,20,50,0.2
31,8,10,50,0.2
31,8,5,50,0.2
31,8,2,50,0.2
31,8,1,50,0.2
32,3,240,55,0.0
32,3,180,55,0.14545454545454545
32,3,120,55,0.14545454545454545
32,3,90,55,0.16363636363636364
32,3,60,55,0.21818181818181817
32,3,40,55,0.2545454545454545
32,3,30,55,0.2545454545454545
32,3,20,55,0.36363636363636365
32,3,10,55,0.38181818181818183
32,3,5,55,0.41818181818181815
32,3,2,55,0.41818181818181815
32,3,1,55,0.41818181818181815
32,5,240,55,0.0
32,5,180,55,0.07272727272727272
32,5,120,55,0.07272727272727272
32,5,90,55,0.10909090909090909
32,5,60,55,0.14545454545454545
32,5,40,55,0.16363636363636364
32,5,30,55,0.16363636363636364
32,5,20,55,0.23636363636363636
32,5,10,55,0.2727272727272727
32,5,5,55,0.3090909090909091
32,5,2,55,0.3090909090909091
32,5,1,55,0.3090909090909091
32,8,240,55,0.0
32,8,180,55,0.07272727272727272
32,8,120,55,0.07272727272727272
32,8,90,55,0.09090909090909091
32,8,60,55,0.12727272727272726
32,8,40,55,0.14545454545454545
32,8,30,55,0.14545454545454545
32,8,20,55,0.2
32,8,10,55,0.21818181818181817
32,8,5,55,0.21818181818181817
32,8,2,55,0.21818181818181817
32,8,1,55,0.21818181818181817
33,3,240,66,0.0
33,3,180,66,0.12121212121212122
33,3,120,66,0.24242424242424243
33,3,90,66,0.2727272727272727
33,3,60,66,0.3181818181818182
33,3,40,66,0.3939393939393939
33,3,30,66,0.4090909090909091
33,3,20,66,0.4393939393939394
33,3,10,66,0.48484848484848486
33,3,5,66,0.5151515151515151
33,3,2,66,0.5303030303030303
33,3,1,66,0.5454545454545454
33,5,240,66,0.0
33,5,180,66,0.045454545454545456
33,5,120,66,0.07575757575757576
33,5,90,66,0.10606060606060606
33,5,60,66,0.16666666666666666
33,5,40,66,0.19696969696969696
33,5,30,66,0.22727272727272727
33,5,20,66,0.24242424242424243
33,5,10,66,0.25757575757575757
33,5,5,66,0.25757575757575757
33,5,2,66,0.2727272727272727
33,5,1,66,0.2878787878787879
33,8,240,66,0.0
33,8,180,66,0.030303030303030304
33,8,120,66,0.045454545454545456
33,8,90,66,0.07575757575757576
33,8,60,66,0.13636363636363635
33,8,40,66,0.13636363636363635
33,8,30,66,0.19696969696969696
33,8,20,66,0.21212121212121213
33,8,10,66,0.21212121212121213
33,8,5,66,0.21212121212121213
33,8,2,66,0.21212121212121213
33,8,1,66,0.22727272727272727
34,3,240,51,0.0392156862745098
34,3,180,51,0.09803921568627451
34,3,120,51,0.09803921568627451
34,3,90,51,0.21568627450980393
34,3,60,51,0.23529411764705882
34,3,40,51,0.27450980392156865
34,3,30,51,0.39215686274509803
34,3,20,51,0.45098039215686275
34,3,10,51,0.5098039215686274
34,3,5,51,0.5098039215686274
34,3,2,51,0.5490196078431373
34,3,1,51,0.5490196078431373
34,5,240,51,0.0
34,5,180,51,0.0
34,5,120,51,0.0
34,5,90,51,0.0392156862745098
34,5,60,51,0.058823529411764705
34,5,40,51,0.11764705882352941
34,5,30,51,0.19607843137254902
34,5,20,51,0.27450980392156865
34,5,10,51,0.3137254901960784
34,5,5,51,0.3333333333333333
34,5,2,51,0.35294117647058826
34,5,1,51,0.35294117647058826
34,8,240,51,0.0
34,8,180,51,0.0
34,8,120,51,0.0
34,8,90,51,0.0196078431372549
34,8,60,51,0.0392156862745098
34,8,40,51,0.058823529411764705
34,8,30,51,0.0784313725490196
34,8,20,51,0.13725490196078433
34,8,10,51,0.13725490196078433
34,8,5,51,0.21568627450980393
34,8,2,51,0.23529411764705882
34,8,1,51,0.23529411764705882
35,3,240,51,0.0196078431372549
35,3,180,51,0.1568627450980392
35,3,120,51,0.17647058823529413
35,3,90,51,0.19607843137254902
35,3,60,51,0.21568627450980393
35,3,40,51,0.3137254901960784
35,3,30,51,0.37254901960784315
35,3,20,51,0.37254901960784315
35,3,10,51,0.4117647058823529
35,3,5,51,0.4117647058823529
35,3,2,51,0.4117647058823529
35,3,1,51,0.4117647058823529
35,5,240,51,0.0196078431372549
35,5,180,51,0.058823529411764705
35,5,120,51,0.0784313725490196
35,5,90,51,0.11764705882352941
35,5,60,51,0.13725490196078433
35,5,40,51,0.23529411764705882
35,5,30,51,0.3137254901960784
35,5,20,51,0.3137254901960784
35,5,10,51,0.3333333333333333
35,5,5,51,0.3333333333333333
35,5,2,51,0.3333333333333333
35,5,1,51,0.3333333333333333
35,8,240,51,0.0196078431372549
35,8,180,51,0.058823529411764705
35,8,120,51,0.058823529411764705
35,8,90,51,0.0784313725490196
35,8,60,51,0.09803921568627451
35,8,40,51,0.13725490196078433
35,8,30,51,0.19607843137254902
35,8,20,51,0.21568627450980393
35,8,10,51,0.23529411764705882
35,8,5,51,0.23529411764705882
35,8,2,51,0.23529411764705882
35,8,1,51,0.23529411764705882
36,3,240,54,0.018518518518518517
36,3,180,54,0.16666666666666666
36,3,120,54,0.24074074074074073
36,3,90,54,0.2777777777777778
36,3,60,54,0.35185185185185186
36,3,40,54,0.3888888888888889
36,3,30,54,0.4074074074074074
36,3,20,54,0.4074074074074074
36,3,10,54,0.4074074074074074
36,3,5,54,0.4444444444444444
36,3,2,54,0.46296296296296297
36,3,1,54,0.46296296296296297
36,5,240,54,0.0
36,5,180,54,0.07407407407407407
36,5,120,54,0.14814814814814814
36,5,90,54,0.2037037037037037
36,5,60,54,0.25925925925925924
36,5,40,54,0.2962962962962963
36,5,30,54,0.3148148148148148
36,5,20,54,0.3148148148148148
36,5,10,54,0.3148148148148148
36,5,5,54,0.3333333333333333
36,5,2,54,0.37037037037037035
36,5,1,54,0.37037037037037035
36,8,240,54,0.0
36,8,180,54,0.018518518518518517
36,8,120,54,0.05555555555555555
36,8,90,54,0.07407407407407407
36,8,60,54,0.12962962962962962
36,8,40,54,0.18518518518518517
36,8,30,54,0.2037037037037037
36,8,20,54,0.2222222222222222
36,8,10,54,0.2222222222222222
36,8,5,54,0.2222222222222222
36,8,2,54,0.25925925925925924
36,8,1,54,0.25925925925925924
37,3,240,54,0.037037037037037035
37,3,180,54,0.2222222222222222
37,3,120,54,0.2222222222222222
37,3,90,54,0.25925925925925924
37,3,60,54,0.2777777777777778
37,3,40,54,0.2962962962962963
37,3,30,54,0.35185185185185186
37,3,20,54,0.37037037037037035
37,3,10,54,0.3888888888888889
37,3,5,54,0.4074074074074074
37,3,2,54,0.42592592592592593
37,3,1,54,0.4444444444444444
37,5,240,54,0.018518518518518517
37,5,180,54,0.12962962962962962
37,5,120,54,0.14814814814814814
37,5,90,54,0.16666666666666666
37,5,60,54,0.16666666666666666
37,5,40,54,0.18518518518518517
37,5,30,54,0.18518518518518517
37,5,20,54,0.18518518518518517
37,5,10,54,0.2037037037037037
37,5,5,54,0.2037037037037037
37,5,2,54,0.2222222222222222
37,5,1,54,0.2222222222222222
37,8,240,54,0.0
37,8,180,54,0.07407407407407407
37,8,120,54,0.09259259259259259
37,8,90,54,0.1111111111111111
37,8,60,54,0.1111111111111111
37,8,40,54,0.1111111111111111
37,8,30,54,0.1111111111111111
37,8,20,54,0.1111111111111111
37,8,10,54,0.12962962962962962
37,8,5,54,0.12962962962962962
37,8,2,54,0.12962962962962962
37,8,1,54,0.12962962962962962
38,3,240,83,0.0
38,3,180,83,0.21686746987951808
38,3,120,83,0.30120481927710846
38,3,90,83,0.3493975903614458
38,3,60,83,0.3855421686746988
38,3,40,83,0.43373493975903615
38,3,30,83,0.4457831325301205
38,3,20,83,0.4457831325301205
38,3,10,83,0.46987951807228917
38,3,5,83,0.4939759036144578
38,3,2,83,0.5060240963855421
38,3,1,83,0.5180722891566265
38,5,240,83,0.0
38,5,180,83,0.10843373493975904
38,5,120,83,0.20481927710843373
38,5,90,83,0.25301204819277107
38,5,60,83,0.27710843373493976
38,5,40,83,0.30120481927710846
38,5,30,83,0.3253012048192771
38,5,20,83,0.3253012048192771
38,5,10,83,0.3493975903614458
38,5,5,83,0.37349397590361444
38,5,2,83,0.3855421686746988
38,5,1,83,0.3855421686746988
38,8,240,83,0.0
38,8,180,83,0.060240963855421686
38,8,120,83,0.0963855421686747
38,8,90,83,0.12048192771084337
38,8,60,83,0.1566265060240964
38,8,40,83,0.1927710843373494
38,8,30,83,0.21686746987951808
38,8,20,83,0.21686746987951808
38,8,10,83,0.21686746987951808
38,8,5,83,0.24096385542168675
38,8,2,83,0.24096385542168675
38,8,1,83,0.24096385542168675
39,3,240,54,0.018518518518518517
39,3,180,54,0.2222222222222222
39,3,120,54,0.2777777777777778
39,3,90,54,0.3148148148148148
39,3,60,54,0.3888888888888889
39,3,40,54,0.4074074074074074
39,3,30,54,0.42592592592592593
39,3,20,54,0.4444444444444444
39,3,10,54,0.5185185185185185
39,3,5,54,0.5370370370370371
39,3,2,54,0.5555555555555556
39,3,1,54,0.5555555555555556
39,5,240,54,0.018518518518518517
39,5,180,54,0.12962962962962962
39,5,120,54,0.2037037037037037
39,5,90,54,0.24074074074074073
39,5,60,54,0.3148148148148148
39,5,40,54,0.3148148148148148
39,5,30,54,0.3148148148148148
39,5,20,54,0.3148148148148148
39,5,10,54,0.37037037037037035
39,5,5,54,0.37037037037037035
39,5,2,54,0.37037037037037035
39,5,1,54,0.37037037037037035
39,8,240,54,0.018518518518518517
39,8,180,54,0.037037037037037035
39,8,120,54,0.07407407407407407
39,8,90,54,0.09259259259259259
39,8,60,54,0.2037037037037037
39,8,40,54,0.2222222222222222
39,8,30,54,0.2222222222222222
39,8,20,54,0.2222222222222222
39,8,10,54,0.2777777777777778
39,8,5,54,0.2777777777777778
39,8,2,54,0.2777777777777778
39,8,1,54,0.2777777777777778
40,3,240,73,0.0136986301369863
40,3,180,73,0.2191780821917808
40,3,120,73,0.2602739726027397
40,3,90,73,0.2876712328767123
40,3,60,73,0.3287671232876712
40,3,40,73,0.3424657534246575
40,3,30,73,0.3835616438356164
40,3,20,73,0.4383561643835616
40,3,10,73,0.4383561643835616
40,3,5,73,0.4794520547945205
40,3,2,73,0.4931506849315068
40,3,1,73,0.4931506849315068
40,5,240,73,0.0
40,5,180,73,0.1095890410958904
40,5,120,73,0.136986301369863
40,5,90,73,0.1780821917808219
40,5,60,73,0.1780821917808219
40,5,40,73,0.1780821917808219
40,5,30,73,0.2191780821917808
40,5,20,73,0.2465753424657534
40,5,10,73,0.2602739726027397
40,5,5,73,0.2876712328767123
40,5,2,73,0.3013698630136986
40,5,1,73,0.3013698630136986
40,8,240,73,0.0
40,8,180,73,0.0410958904109589
40,8,120,73,0.0684931506849315
40,8,90,73,0.0684931506849315
40,8,60,73,0.0684931506849315
40,8,40,73,0.0684931506849315
40,8,30,73,0.0958904109589041
40,8,20,73,0.136986301369863
40,8,10,73,0.1506849315068493
40,8,5,73,0.1643835616438356
40,8,2,73,0.1643835616438356
40,8,1,73,0.1643835616438356
41,3,240,57,0.0
41,3,180,57,0.21052631578947367
41,3,120,57,0.2631578947368421
41,3,90,57,0.3333333333333333
41,3,60,57,0.38596491228070173
41,3,40,57,0.40350877192982454
41,3,30,57,0.42105263157894735
41,3,20,57,0.42105263157894735
41,3,10,57,0.45614035087719296
41,3,5,57,0.45614035087719296
41,3,2,57,0.47368421052631576
41,3,1,57,0.47368421052631576
41,5,240,57,0.0
41,5,180,57,0.10526315789473684
41,5,120,57,0.12280701754385964
41,5,90,57,0.15789473684210525
41,5,60,57,0.21052631578947367
41,5,40,57,0.24561403508771928
41,5,30,57,0.24561403508771928
41,5,20,57,0.2631578947368421
41,5,10,57,0.2982456140350877
41,5,5,57,0.2982456140350877
41,5,2,57,0.3333333333333333
41,5,1,57,0.3333333333333333
41,8,240,57,0.0
41,8,180,57,0.017543859649122806
41,8,120,57,0.07017543859649122
41,8,90,57,0.08771929824561403
41,8,60,57,0.12280701754385964
41,8,40,57,0.15789473684210525
41,8,30,57,0.15789473684210525
41,8,20,57,0.17543859649122806
41,8,10,57,0.22807017543859648
41,8,5,57,0.22807017543859648
41,8,2,57,0.24561403508771928
41,8,1,57,0.24561403508771928
42,3,240,59,0.0
42,3,180,59,0.15254237288135594
42,3,120,59,0.288135593220339
42,3,90,59,0.3050847457627119
42,3,60,59,0.3389830508474576
42,3,40,59,0.3728813559322034
42,3,30,59,0.3898305084745763
42,3,20,59,0.4067796610169492
42,3,10,59,0.4576271186440678
42,3,5,59,0.4745762711864407
42,3,2,59,0.4745762711864407
42,3,1,59,0.4745762711864407
42,5,240,59,0.0
42,5,180,59,0.11864406779661017
42,5,120,59,0.1864406779661017
42,5,90,59,0.2033898305084746
42,5,60,59,0.23728813559322035
42,5,40,59,0.2542372881355932
42,5,30,59,0.2711864406779661
42,5,20,59,0.288135593220339
42,5,10,59,0.3559322033898305
42,5,5,59,0.3898305084745763
42,5,2,59,0.3898305084745763
42,5,1,59,0.3898305084745763
42,8,240,59,0.0
42,8,180,59,0.0847457627118644
42,8,120,59,0.13559322033898305
42,8,90,59,0.15254237288135594
42,8,60,59,0.1694915254237288
42,8,40,59,0.1864406779661017
42,8,30,59,0.2033898305084746
42,8,20,59,0.22033898305084745
42,8,10,59,0.3050847457627119
42,8,5,59,0.3220338983050847
42,8,2,59,0.3220338983050847
42,8,1,59,0.3220338983050847
43,3,240,56,0.0
43,3,180,56,0.17857142857142858
43,3,120,56,0.2857142857142857
43,3,90,56,0.2857142857142857
43,3,60,56,0.2857142857142857
43,3,40,56,0.3392857142857143
43,3,30,56,0.375
43,3,20,56,0.44642857142857145
43,3,10,56,0.48214285714285715
43,3,5,56,0.48214285714285715
43,3,2,56,0.5
43,3,1,56,0.5
43,5,240,56,0.0
43,5,180,56,0.07142857142857142
43,5,120,56,0.17857142857142858
43,5,90,56,0.17857142857142858
43,5,60,56,0.19642857142857142
43,5,40,56,0.21428571428571427
43,5,30,56,0.26785714285714285
43,5,20,56,0.30357142857142855
43,5,10,56,0.32142857142857145
43,5,5,56,0.32142857142857145
43,5,2,56,0.3392857142857143
43,5,1,56,0.3392857142857143
43,8,240,56,0.0
43,8,180,56,0.05357142857142857
43,8,120,56,0.07142857142857142
43,8,90,56,0.07142857142857142
43,8,60,56,0.07142857142857142
43,8,40,56,0.07142857142857142
43,8,30,56,0.125
43,8,20,56,0.16071428571428573
43,8,10,56,0.17857142857142858
43,8,5,56,0.17857142857142858
43,8,2,56,0.17857142857142858
43,8,1,56,0.17857142857142858
44,3,240,56,0.0
44,3,180,56,0.32142857142857145
44,3,120,56,0.3392857142857143
44,3,90,56,0.35714285714285715
44,3,60,56,0.42857142857142855
44,3,40,56,0.4642857142857143
44,3,30,56,0.48214285714285715
44,3,20,56,0.48214285714285715
44,3,10,56,0.5357142857142857
44,3,5,56,0.5535714285714286
44,3,2,56,0.5714285714285714
44,3,1,56,0.5714285714285714
44,5,240,56,0.0
44,5,180,56,0.17857142857142858
44,5,120,56,0.19642857142857142
44,5,90,56,0.21428571428571427
44,5,60,56,0.23214285714285715
44,5,40,56,0.25
44,5,30,56,0.26785714285714285
44,5,20,56,0.2857142857142857
44,5,10,56,0.3392857142857143
44,5,5,56,0.35714285714285715
44,5,2,56,0.375
44,5,1,56,0.375
44,8,240,56,0.0
44,8,180,56,0.05357142857142857
44,8,120,56,0.07142857142857142
44,8,90,56,0.10714285714285714
44,8,60,56,0.10714285714285714
44,8,40,56,0.14285714285714285
44,8,30,56,0.17857142857142858
44,8,20,56,0.19642857142857142
44,8,10,56,0.25
44,8,5,56,0.26785714285714285
44,8,2,56,0.2857142857142857
44,8,1,56,0.2857142857142857
45,3,240,58,0.017241379310344827
45,3,180,58,0.25
45,3,120,58,0.28448275862068967
45,3,90,58,0.33620689655172414
45,3,60,58,0.49137931034482757
45,3,40,58,0.5258620689655172
45,3,30,58,0.5258620689655172
45,3,20,58,0.5603448275862069
45,3,10,58,0.5775862068965517
45,3,5,58,0.646551724137931
45,3,2,58,0.646551724137931
45,3,1,58,0.646551724137931
45,5,240,58,0.017241379310344827
45,5,180,58,0.15517241379310345
45,5,120,58,0.1896551724137931
45,5,90,58,0.22413793103448276
45,5,60,58,0.31896551724137934
45,5,40,58,0.35344827586206895
45,5,30,58,0.35344827586206895
45,5,20,58,0.3706896551724138
45,5,10,58,0.3879310344827586
45,5,5,58,0.45689655172413796
45,5,2,58,0.45689655172413796
45,5,1,58,0.45689655172413796
45,8,240,58,0.017241379310344827
45,8,180,58,0.13793103448275862
45,8,120,58,0.1724137931034483
45,8,90,58,0.1896551724137931
45,8,60,58,0.22413793103448276
45,8,40,58,0.2413793103448276
45,8,30,58,0.2413793103448276
45,8,20,58,0.27586206896551724
45,8,10,58,0.27586206896551724
45,8,5,58,0.3103448275862069
45,8,2,58,0.3103448275862069
45,8,1,58,0.3103448275862069
46,3,240,59,0.0
46,3,180,59,0.11864406779661017
46,3,120,59,0.1694915254237288
46,3,90,59,0.1864406779661017
46,3,60,59,0.2542372881355932
46,3,40,59,0.3220338983050847
46,3,30,59,0.3389830508474576
46,3,20,59,0.3389830508474576
46,3,10,59,0.3898305084745763
46,3,5,59,0.4406779661016949
46,3,2,59,0.4915254237288136
46,3,1,59,0.4915254237288136
46,5,240,59,0.0
46,5,180,59,0.0847457627118644
46,5,120,59,0.11864406779661017
46,5,90,59,0.11864406779661017
46,5,60,59,0.1694915254237288
46,5,40,59,0.22033898305084745
46,5,30,59,0.23728813559322035
46,5,20,59,0.23728813559322035
46,5,10,59,0.288135593220339
46,5,5,59,0.3050847457627119
46,5,2,59,0.3389830508474576
46,5,1,59,0.3389830508474576
46,8,240,59,0.0
46,8,180,59,0.03389830508474576
46,8,120,59,0.1016949152542373
46,8,90,59,0.1016949152542373
46,8,60,59,0.15254237288135594
46,8,40,59,0.2033898305084746
46,8,30,59,0.2033898305084746
46,8,20,59,0.2033898305084746
46,8,10,59,0.23728813559322035
46,8,5,59,0.2542372881355932
46,8,2,59,0.2542372881355932
46,8,1,59,0.2542372881355932
47,3,240,65,0.015384615384615385
47,3,180,65,0.18461538461538463
47,3,120,65,0.27692307692307694
47,3,90,65,0.3076923076923077
47,3,60,65,0.38461538461538464
47,3,40,65,0.4153846153846154
47,3,30,65,0.4153846153846154
47,3,20,65,0.4461538461538462
47,3,10,65,0.46153846153846156
47,3,5,65,0.49230769230769234
47,3,2,65,0.5384615384615384
47,3,1,65,0.5384615384615384
47,5,240,65,0.0
47,5,180,65,0.07692307692307693
47,5,120,65,0.18461538461538463
47,5,90,65,0.2153846153846154
47,5,60,65,0.26153846153846155
47,5,40,65,0.26153846153846155
47,5,30,65,0.2923076923076923
47,5,20,65,0.3076923076923077
47,5,10,65,0.3076923076923077
47,5,5,65,0.3384615384615385
47,5,2,65,0.38461538461538464
47,5,1,65,0.38461538461538464
47,8,240,65,0.0
47,8,180,65,0.015384615384615385
47,8,120,65,0.07692307692307693
47,8,90,65,0.09230769230769231
47,8,60,65,0.16923076923076924
47,8,40,65,0.18461538461538463
47,8,30,65,0.2153846153846154
47,8,20,65,0.23076923076923078
47,8,10,65,0.23076923076923078
47,8,5,65,0.23076923076923078
47,8,2,65,0.23076923076923078
47,8,1,65,0.23076923076923078
48,3,240,58,0.0
48,3,180,58,0.20689655172413793
48,3,120,58,0.3275862068965517
48,3,90,58,0.39655172413793105
48,3,60,58,0.39655172413793105
48,3,40,58,0.41379310344827586
48,3,30,58,0.41379310344827586
48,3,20,58,0.43103448275862066
48,3,10,58,0.46551724137931033
48,3,5,58,0.46551724137931033
48,3,2,58,0.4827586206896552
48,3,1,58,0.4827586206896552
48,5,240,58,0.0
48,5,180,58,0.08620689655172414
48,5,120,58,0.1724137931034483
48,5,90,58,0.22413793103448276
48,5,60,58,0.22413793103448276
48,5,40,58,0.2413793103448276
48,5,30,58,0.2413793103448276
48,5,20,58,0.2413793103448276
48,5,10,58,0.29310344827586204
48,5,5,58,0.29310344827586204
48,5,2,58,0.3103448275862069
48,5,1,58,0.3103448275862069
48,8,240,58,0.0
48,8,180,58,0.05172413793103448
48,8,120,58,0.08620689655172414
48,8,90,58,0.1724137931034483
48,8,60,58,0.1724137931034483
48,8,40,58,0.1896551724137931
48,8,30,58,0.1896551724137931
48,8,20,58,0.1896551724137931
48,8,10,58,0.20689655172413793
48,8,5,58,0.22413793103448276
48,8,2,58,0.22413793103448276
48,8,1,58,0.2413793103448276
49,3,240,60,0.0
49,3,180,60,0.18333333333333332
49,3,120,60,0.23333333333333334
49,3,90,60,0.31666666666666665
49,3,60,60,0.36666666666666664
49,3,40,60,0.45
49,3,30,60,0.4666666666666667
49,3,20,60,0.48333333333333334
49,3,10,60,0.5
49,3,5,60,0.5
49,3,2,60,0.5333333333333333
49,3,1,60,0.5333333333333333
49,5,240,60,0.0
49,5,180,60,0.1
49,5,120,60,0.13333333333333333
49,5,90,60,0.18333333333333332
49,5,60,60,0.23333333333333334
49,5,40,60,0.3
49,5,30,60,0.31666666666666665
49,5,20,60,0.3333333333333333
49,5,10,60,0.35
49,5,5,60,0.35
49,5,2,60,0.36666666666666664
49,5,1,60,0.36666666666666664
49,8,240,60,0.0
49,8,180,60,0.06666666666666667
49,8,120,60,0.06666666666666667
49,8,90,60,0.13333333333333333
49,8,60,60,0.18333333333333332
49,8,40,60,0.23333333333333334
49,8,30,60,0.25
49,8,20,60,0.25
49,8,10,60,0.25
49,8,5,60,0.26666666666666666
49,8,2,60,0.2833333333333333
49,8,1,60,0.2833333333333333
50,3,240,52,0.038461538461538464
50,3,180,52,0.19230769230769232
50,3,120,52,0.27884615384615385
50,3,90,52,0.2980769230769231
50,3,60,52,0.38461538461538464
50,3,40,52,0.4230769230769231
50,3,30,52,0.4326923076923077
50,3,20,52,0.5096153846153846
50,3,10,52,0.5288461538461539
50,3,5,52,0.5288461538461539
50,3,2,52,0.5288461538461539
50,3,1,52,0.5288461538461539
50,5,240,52,0.038461538461538464
50,5,180,52,0.09615384615384616
50,5,120,52,0.14423076923076922
50,5,90,52,0.14423076923076922
50,5,60,52,0.20192307692307693
50,5,40,52,0.2403846153846154
50,5,30,52,0.2692307692307692
50,5,20,52,0.3269230769230769
50,5,10,52,0.34615384615384615
50,5,5,52,0.34615384615384615
50,5,2,52,0.34615384615384615
50,5,1,52,0.34615384615384615
50,8,240,52,0.019230769230769232
50,8,180,52,0.057692307692307696
50,8,120,52,0.08653846153846154
50,8,90,52,0.08653846153846154
50,8,60,52,0.16346153846153846
50,8,40,52,0.18269230769230768
50,8,30,52,0.23076923076923078
50,8,20,52,0.2692307692307692
50,8,10,52,0.3076923076923077
50,8,5,52,0.3076923076923077
50,8,2,52,0.3076923076923077
50,8,1,52,0.3076923076923077
51,3,240,46,0.021739130434782608
51,3,180,46,0.3695652173913043
51,3,120,46,0.41304347826086957
51,3,90,46,0.41304347826086957
51,3,60,46,0.4782608695652174
51,3,40,46,0.4782608695652174
51,3,30,46,0.5217391304347826
51,3,20,46,0.5217391304347826
51,3,10,46,0.5543478260869565
51,3,5,46,0.5543478260869565
51,3,2,46,0.5543478260869565
51,3,1,46,0.5543478260869565
51,5,240,46,0.021739130434782608
51,5,180,46,0.25
51,5,120,46,0.2826086956521739
51,5,90,46,0.2826086956521739
51,5,60,46,0.3695652173913043
51,5,40,46,0.391304347826087
51,5,30,46,0.41304347826086957
51,5,20,46,0.41304347826086957
51,5,10,46,0.41304347826086957
51,5,5,46,0.41304347826086957
51,5,2,46,0.41304347826086957
51,5,1,46,0.41304347826086957
51,8,240,46,0.0
51,8,180,46,0.09782608695652174
51,8,120,46,0.11956521739130435
51,8,90,46,0.11956521739130435
51,8,60,46,0.18478260869565216
51,8,40,46,0.18478260869565216
51,8,30,46,0.18478260869565216
51,8,20,46,0.25
51,8,10,46,0.29347826086956524
51,8,5,46,0.29347826086956524
51,8,2,46,0.29347826086956524
51,8,1,46,0.29347826086956524
52,3,240,62,0.016129032258064516
52,3,180,62,0.20967741935483872
52,3,120,62,0.25806451612903225
52,3,90,62,0.3064516129032258
52,3,60,62,0.3387096774193548
52,3,40,62,0.3548387096774194
52,3,30,62,0.3548387096774194
52,3,20,62,0.3709677419354839
52,3,10,62,0.3709677419354839
52,3,5,62,0.3709677419354839
52,3,2,62,0.3709677419354839
52,3,1,62,0.3709677419354839
52,5,240,62,0.0
52,5,180,62,0.12903225806451613
52,5,120,62,0.16129032258064516
52,5,90,62,0.1935483870967742
52,5,60,62,0.20967741935483872
52,5,40,62,0.22580645161290322
52,5,30,62,0.22580645161290322
52,5,20,62,0.22580645161290322
52,5,10,62,0.24193548387096775
52,5,5,62,0.24193548387096775
52,5,2,62,0.24193548387096775
52,5,1,62,0.24193548387096775
52,8,240,62,0.0
52,8,180,62,0.11290322580645161
52,8,120,62,0.12903225806451613
52,8,90,62,0.16129032258064516
52,8,60,62,0.1774193548387097
52,8,40,62,0.1935483870967742
52,8,30,62,0.1935483870967742
52,8,20,62,0.1935483870967742
52,8,10,62,0.1935483870967742
52,8,5,62,0.1935483870967742
52,8,2,62,0.1935483870967742
52,8,1,62,0.1935483870967742
53,3,240,56,0.05357142857142857
53,3,180,56,0.30357142857142855
53,3,120,56,0.4107142857142857
53,3,90,56,0.4107142857142857
53,3,60,56,0.44642857142857145
53,3,40,56,0.44642857142857145
53,3,30,56,0.48214285714285715
53,3,20,56,0.48214285714285715
53,3,10,56,0.48214285714285715
53,3,5,56,0.5
53,3,2,56,0.5178571428571429
53,3,1,56,0.5178571428571429
53,5,240,56,0.017857142857142856
53,5,180,56,0.16071428571428573
53,5,120,56,0.19642857142857142
53,5,90,56,0.23214285714285715
53,5,60,56,0.2857142857142857
53,5,40,56,0.2857142857142857
53,5,30,56,0.30357142857142855
53,5,20,56,0.30357142857142855
53,5,10,56,0.30357142857142855
53,5,5,56,0.32142857142857145
53,5,2,56,0.32142857142857145
53,5,1,56,0.32142857142857145
53,8,240,56,0.017857142857142856
53,8,180,56,0.14285714285714285
53,8,120,56,0.17857142857142858
53,8,90,56,0.17857142857142858
53,8,60,56,0.23214285714285715
53,8,40,56,0.23214285714285715
53,8,30,56,0.25
53,8,20,56,0.25
53,8,10,56,0.25
53,8,5,56,0.26785714285714285
53,8,2,56,0.26785714285714285
53,8,1,56,0.26785714285714285
54,3,240,69,0.014492753623188406
54,3,180,69,0.2318840579710145
54,3,120,69,0.36231884057971014
54,3,90,69,0.37681159420289856
54,3,60,69,0.4057971014492754
54,3,40,69,0.43478260869565216
54,3,30,69,0.43478260869565216
54,3,20,69,0.4492753623188406
54,3,10,69,0.5072463768115942
54,3,5,69,0.5507246376811594
54,3,2,69,0.5507246376811594
54,3,1,69,0.5507246376811594
54,5,240,69,0.014492753623188406
54,5,180,69,0.13043478260869565
54,5,120,69,0.2028985507246377
54,5,90,69,0.2318840579710145
54,5,60,69,0.2463768115942029
54,5,40,69,0.2753623188405797
54,5,30,69,0.2753623188405797
54,5,20,69,0.2753623188405797
54,5,10,69,0.3188405797101449
54,5,5,69,0.3188405797101449
54,5,2,69,0.3188405797101449
54,5,1,69,0.3188405797101449
54,8,240,69,0.014492753623188406
54,8,180,69,0.10144927536231885
54,8,120,69,0.13043478260869565
54,8,90,69,0.15942028985507245
54,8,60,69,0.18840579710144928
54,8,40,69,0.2028985507246377
54,8,30,69,0.2028985507246377
54,8,20,69,0.2028985507246377
54,8,10,69,0.2318840579710145
54,8,5,69,0.2463768115942029
54,8,2,69,0.2463768115942029
