c,tbin,dbucket,occ_N,fill_reach,deepen_frac,extra_dip,mean_vol,present_N,occupancy,match_N,fill_reach_pooled,occupancy_pooled,pooled_N
5,7,4,1,1.0,1.0,4.0,7014.0,10,0.1,1,1.0,0.10467211237499047,141.7
5,7,8,1,1.0,1.0,8.0,0.0,10,0.1,1,1.0,0.10467211237499047,141.7
5,7,14,1,1.0,1.0,14.0,0.0,10,0.1,1,1.0,0.1,141.7
5,10,0,3,0.6666666666666666,0.3333333333333333,1.0,14640.833333333334,11,0.2727272727272727,3,0.49322612070504734,0.3890478540476505,141.7
5,10,1,3,1.0,1.0,2.3333333333333335,2806.3333333333335,11,0.2727272727272727,3,1.0,0.19173551276124573,141.7
5,10,2,2,1.0,1.0,2.0,141.5,11,0.18181818181818182,2,1.0,0.271520493264998,141.7
5,10,3,1,1.0,1.0,3.0,0.0,11,0.09090909090909091,1,1.0,0.1426253877468745,141.7
5,10,4,4,1.0,1.0,4.75,2437.375,11,0.36363636363636365,4,1.0,0.33264241576087095,141.7
5,10,6,2,1.0,1.0,7.5,1338.5,11,0.18181818181818182,2,1.0,0.15798722315901453,141.7
5,10,12,1,1.0,1.0,12.0,0.0,11,0.09090909090909091,1,1.0,0.09090909090909091,141.7
5,10,17,1,1.0,1.0,17.0,0.0,11,0.09090909090909091,1,1.0,0.09090909090909091,141.7
5,10,20,1,1.0,1.0,24.0,0.0,11,0.09090909090909091,1,1.0,0.1426253877468745,141.7
5,15,-2,1,1.0,0.0,0.0,0.0,15,0.06666666666666667,1,0.6323941762321555,0.15821915510140908,141.7
5,15,0,7,0.6428571428571429,0.5,1.4,8328.02380952381,15,0.4666666666666667,7,0.5145817453173055,0.454470065683419,141.7
5,15,1,1,1.0,1.0,1.0,0.0,15,0.06666666666666667,1,1.0,0.2050161620152136,141.7
5,15,2,2,1.0,1.0,3.0,0.0,15,0.13333333333333333,2,1.0,0.11379383930342557,141.7
5,15,3,5,1.0,1.0,3.6,1826.2,15,0.3333333333333333,5,1.0,0.25875246855169487,141.7
5,15,4,3,1.0,1.0,5.0,5304.666666666667,15,0.2,3,1.0,0.19693422264279575,141.7
5,15,5,3,1.0,1.0,7.0,5594.833333333333,15,0.2,3,1.0,0.1663505967123105,141.7
5,15,6,4,1.0,1.0,7.5,2623.25,15,0.26666666666666666,4,1.0,0.1867912841539134,141.7
5,15,7,2,1.0,1.0,10.0,5072.0,15,0.13333333333333333,2,1.0,0.12313065496257629,141.7
5,15,8,1,1.0,1.0,8.0,0.0,15,0.06666666666666667,1,1.0,0.08285069285657251,141.7
5,15,11,1,1.0,1.0,11.0,0.0,15,0.06666666666666667,1,1.0,0.10070346338894087,141.7
5,15,20,1,1.0,1.0,27.666666666666668,0.0,15,0.06666666666666667,1,1.0,0.11746287600100773,141.7
5,20,-3,2,0.0,0.0,-2.0,0.0,17,0.11764705882352941,2,0.551682191598207,0.11198114424349573,141.7
5,20,-2,1,1.0,0.5,0.5,0.0,17,0.058823529411764705,1,0.8843399805413427,0.21683605654395263,141.7
5,20,-1,3,1.0,0.6666666666666666,0.6666666666666666,2936.0,17,0.17647058823529413,3,0.7958005785744237,0.272272268493992,141.7
5,20,0,9,0.5555555555555556,0.3888888888888889,1.25,6150.092592592593,17,0.5294117647058824,9,0.5192918078876922,0.47607436822828947,141.7
5,20,1,1,1.0,1.0,3.0,0.0,17,0.058823529411764705,1,1.0,0.2707731735179287,141.7
5,20,2,2,1.0,1.0,2.5,0.0,17,0.11764705882352941,2,1.0,0.20178778006531603,141.7
5,20,3,3,1.0,1.0,4.0,525.6666666666666,17,0.17647058823529413,3,1.0,0.16170547261289792,141.7
5,20,4,1,1.0,1.0,4.0,0.0,17,0.058823529411764705,1,1.0,0.12080922057491078,141.7
5,20,5,3,1.0,1.0,6.0,4671.305555555556,17,0.17647058823529413,3,1.0,0.12402941948059668,141.7
5,20,6,1,1.0,1.0,6.0,6284.0,17,0.058823529411764705,1,1.0,0.09848790540993357,141.7
5,20,8,1,1.0,1.0,8.0,0.0,17,0.058823529411764705,1,1.0,0.06451009219575612,141.7
5,20,9,1,1.0,1.0,9.0,0.0,17,0.058823529411764705,1,1.0,0.057266907652215496,141.7
5,20,10,1,1.0,1.0,10.0,0.0,17,0.058823529411764705,1,1.0,0.055990572121747864,141.7
5,20,11,1,1.0,1.0,14.0,2341.0,17,0.058823529411764705,1,1.0,0.061126819715943005,141.7
5,20,12,1,1.0,1.0,15.0,2407.0,17,0.058823529411764705,1,1.0,0.08631742672828113,141.7
5,20,20,1,1.0,1.0,27.75,0.0,17,0.058823529411764705,1,1.0,0.14970673719001074,141.7
5,30,-4,1,1.0,0.0,0.0,0.0,23,0.043478260869565216,1,0.37948042858809217,0.040715145977550764,141.7
5,30,-3,1,1.0,0.6666666666666666,0.6666666666666666,0.0,23,0.043478260869565216,1,0.6380418304511734,0.05541553455265974,141.7
5,30,-2,3,0.9444444444444445,0.3333333333333333,0.4444444444444444,3353.055555555555,23,0.13043478260869565,3,0.7426837506264845,0.20558495858700868,141.7
5,30,-1,8,0.875,0.375,0.625,2715.125,23,0.34782608695652173,8,0.771585492003096,0.2946421298370777,141.7
5,30,0,9,0.7962962962962963,0.5555555555555556,1.0,6039.577777777778,23,0.391304347826087,9,0.6756382398011963,0.4467595322374667,141.7
5,30,1,4,1.0,1.0,2.25,736.875,23,0.17391304347826086,4,1.0,0.3058494854555141,141.7
5,30,2,2,1.0,1.0,3.0,0.0,23,0.08695652173913043,2,1.0,0.2559064856964549,141.7
5,30,3,4,1.0,1.0,4.0,2098.75,23,0.17391304347826086,4,1.0,0.20640092589059658,141.7
5,30,4,3,1.0,1.0,4.333333333333333,524.0,23,0.13043478260869565,3,1.0,0.18288723755755393,141.7
5,30,5,4,1.0,1.0,5.75,4908.125,23,0.17391304347826086,4,1.0,0.21851849290542208,141.7
5,30,6,5,1.0,1.0,6.6,2952.4,23,0.21739130434782608,5,1.0,0.1680877853030608,141.7
5,30,7,4,1.0,1.0,8.0,1644.5,23,0.17391304347826086,4,1.0,0.12641612803549349,141.7
5,30,9,3,1.0,1.0,9.0,1925.8333333333333,23,0.13043478260869565,3,1.0,0.08967464711475626,141.7
5,30,10,3,1.0,1.0,11.333333333333334,3423.3333333333335,23,0.13043478260869565,3,1.0,0.11265462606154891,141.7
5,30,11,1,1.0,1.0,11.0,3718.0,23,0.043478260869565216,1,1.0,0.07950476748660906,141.7
5,30,13,1,1.0,1.0,13.0,0.0,23,0.043478260869565216,1,1.0,0.07950476748660906,141.7
5,30,15,4,1.0,1.0,16.0,1483.25,23,0.17391304347826086,4,1.0,0.1316204020491426,141.7
5,30,17,1,1.0,1.0,17.0,69.5,23,0.043478260869565216,1,1.0,0.065388876692111,141.7
5,30,18,2,1.0,1.0,19.5,1101.5,23,0.08695652173913043,2,1.0,0.06539606602249981,141.7
5,30,19,1,1.0,1.0,19.0,0.0,23,0.043478260869565216,1,1.0,0.07776300820020193,141.7
5,30,20,3,1.0,1.0,23.5,635.0,23,0.13043478260869565,3,1.0,0.1536982464747099,141.7
5,45,-4,1,0.0,0.0,-3.0,11165.0,27,0.037037037037037035,1,0.0,0.047111711055388174,141.7
5,45,-3,3,0.6666666666666666,0.3333333333333333,0.0,2709.3333333333335,27,0.1111111111111111,3,0.38556718095855547,0.08176520519029261,141.7
5,45,-2,4,0.75,0.5833333333333333,0.8333333333333333,8164.333333333333,27,0.14814814814814814,4,0.7799124234464784,0.13387689176695178,141.7
5,45,-1,7,0.9285714285714286,0.7142857142857143,1.3571428571428572,4759.547619047618,27,0.25925925925925924,7,0.7718803765169512,0.1992174086421744,141.7
5,45,0,11,0.6590909090909091,0.5227272727272727,1.875,6967.712121212122,27,0.4074074074074074,11,0.5568966460062655,0.3938016341173512,141.7
5,45,1,8,1.0,1.0,2.375,880.0,27,0.2962962962962963,8,1.0,0.3424750324962051,141.7
5,45,2,5,1.0,1.0,3.4,1827.0,27,0.18518518518518517,5,1.0,0.2353359233795169,141.7
5,45,3,4,1.0,1.0,5.75,4001.875,27,0.14814814814814814,4,1.0,0.15476116818905625,141.7
5,45,4,5,1.0,1.0,5.0,2585.0,27,0.18518518518518517,5,1.0,0.1969628181122717,141.7
5,45,5,3,1.0,1.0,5.333333333333333,2066.3333333333335,27,0.1111111111111111,3,1.0,0.17689860201270524,141.7
5,45,6,2,1.0,1.0,6.5,2357.0,27,0.07407407407407407,2,1.0,0.13427400971721187,141.7
5,45,11,2,1.0,1.0,13.0,3213.5,27,0.07407407407407407,2,1.0,0.181622085718215,141.7
5,45,12,2,1.0,1.0,14.0,3141.75,27,0.07407407407407407,2,1.0,0.09550156342537874,141.7
5,45,13,2,1.0,1.0,14.0,0.0,27,0.07407407407407407,2,1.0,0.14130046291486711,141.7
5,45,14,3,1.0,1.0,14.666666666666666,0.0,27,0.1111111111111111,3,1.0,0.10800331416737642,141.7
5,45,15,3,1.0,1.0,15.333333333333334,0.0,27,0.1111111111111111,3,1.0,0.08930079388576556,141.7
5,45,16,3,1.0,1.0,16.666666666666668,0.0,27,0.1111111111111111,3,1.0,0.14710184416368005,141.7
5,45,17,4,1.0,1.0,17.5,11.5,27,0.14814814814814814,4,1.0,0.11083198583198584,141.7
5,45,18,1,1.0,1.0,18.0,0.0,27,0.037037037037037035,1,1.0,0.06162234712007947,141.7
5,45,19,2,1.0,1.0,19.5,0.0,27,0.07407407407407407,2,1.0,0.06621355863481468,141.7
5,45,20,7,1.0,1.0,28.651515151515152,1449.0,27,0.25925925925925924,7,1.0,0.23103245804772515,141.7
5,60,-4,2,0.5,0.0,-0.5,8249.833333333332,32,0.0625,2,0.6456336362504669,0.05286247995401322,141.7
5,60,-3,3,0.6666666666666666,0.3333333333333333,0.0,10302.333333333334,32,0.09375,3,0.7683103368696369,0.0682221554400302,141.7
5,60,-2,3,0.8333333333333334,0.5,0.5,11089.916666666666,32,0.09375,3,0.7835993372719551,0.08219410505918393,141.7
5,60,-1,8,0.84375,0.71875,1.1875,8961.854166666666,32,0.25,8,0.7304126303920883,0.21450008850092958,141.7
5,60,0,10,0.5333333333333333,0.4,1.4166666666666667,14331.566666666666,32,0.3125,10,0.6000151631017835,0.36937990347973215,141.7
5,60,1,7,1.0,1.0,2.7142857142857144,8285.714285714286,32,0.21875,7,1.0,0.24766706692518714,141.7
5,60,2,7,1.0,1.0,2.857142857142857,7683.0,32,0.21875,7,1.0,0.2150194943324541,141.7
5,60,3,4,1.0,1.0,3.75,6495.25,32,0.125,4,1.0,0.16426107392190686,141.7
5,60,4,3,1.0,1.0,5.0,1154.3333333333333,32,0.09375,3,1.0,0.11496303266097055,141.7
5,60,5,5,1.0,1.0,6.0,2396.1,32,0.15625,5,1.0,0.13131335908578365,141.7
5,60,6,3,1.0,1.0,6.666666666666667,1015.2222222222222,32,0.09375,3,1.0,0.12354179372288193,141.7
5,60,7,2,1.0,1.0,7.0,1563.25,32,0.0625,2,1.0,0.0790110923134299,141.7
5,60,8,1,1.0,1.0,8.0,0.0,32,0.03125,1,1.0,0.11002913115450294,141.7
5,60,9,3,1.0,1.0,9.0,2671.0,32,0.09375,3,1.0,0.1075595872229778,141.7
5,60,10,2,1.0,1.0,10.0,3460.0,32,0.0625,2,1.0,0.08350805353183752,141.7
5,60,14,1,1.0,1.0,14.0,6854.0,32,0.03125,1,1.0,0.06872108863608518,141.7
5,60,15,4,1.0,1.0,15.75,0.5,32,0.125,4,1.0,0.0933725623477709,141.7
5,60,17,3,1.0,1.0,17.666666666666668,0.0,32,0.09375,3,1.0,0.07894916819782771,141.7
5,60,19,2,1.0,1.0,19.5,0.0,32,0.0625,2,1.0,0.1295561868868074,141.7
5,60,20,7,1.0,1.0,32.42857142857143,1062.5714285714287,32,0.21875,7,1.0,0.2658367768359545,141.7
5,90,-2,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,7269.833333333333,35,0.17142857142857143,6,0.6598623373779401,0.1626757490573377,141.7
5,90,-1,12,1.0,0.7458333333333332,1.4749999999999999,10411.304166666667,35,0.34285714285714286,12,0.7693896903322093,0.2503457307872779,141.7
5,90,0,16,0.8921130952380952,0.7494047619047619,2.0533333333333332,7945.910714285714,35,0.45714285714285713,16,0.8211521939787515,0.37022692339315955,141.7
5,90,1,12,1.0,1.0,2.6666666666666665,9909.652777777777,35,0.34285714285714286,12,1.0,0.28466289583254323,141.7
5,90,2,8,1.0,1.0,3.375,5631.572916666666,35,0.22857142857142856,8,1.0,0.2132157650380252,141.7
5,90,3,7,1.0,1.0,4.5,3563.3142857142857,35,0.2,7,1.0,0.15289427489191,141.7
5,90,4,6,1.0,1.0,6.5,2581.7708333333335,35,0.17142857142857143,6,1.0,0.16235127944460323,141.7
5,90,5,5,1.0,1.0,7.0,538.2,35,0.14285714285714285,5,1.0,0.1652639543563977,141.7
5,90,6,1,1.0,1.0,8.0,0.0,35,0.02857142857142857,1,1.0,0.15354414286996923,141.7
5,90,7,3,1.0,1.0,8.333333333333334,3107.888888888889,35,0.08571428571428572,3,1.0,0.11845014818341788,141.7
5,90,8,2,1.0,1.0,10.0,4474.416666666667,35,0.05714285714285714,2,1.0,0.10696182691031719,141.7
5,90,9,1,1.0,1.0,13.0,6919.0,35,0.02857142857142857,1,1.0,0.11779899604083793,141.7
5,90,10,1,1.0,1.0,14.0,3862.0,35,0.02857142857142857,1,1.0,0.09958624569163667,141.7
5,90,11,3,1.0,1.0,13.0,2718.8333333333335,35,0.08571428571428572,3,1.0,0.11342720110518635,141.7
5,90,12,3,1.0,1.0,13.0,949.0,35,0.08571428571428572,3,1.0,0.09667162363477118,141.7
5,90,13,2,1.0,1.0,15.5,3045.75,35,0.05714285714285714,2,1.0,0.06848854460830421,141.7
5,90,14,3,1.0,1.0,14.333333333333334,105.0,35,0.08571428571428572,3,1.0,0.12407456234796782,141.7
5,90,15,4,1.0,1.0,15.5,77.0,35,0.11428571428571428,4,1.0,0.1300110059308081,141.7
5,90,16,3,1.0,1.0,17.0,0.0,35,0.08571428571428572,3,1.0,0.09644655492605826,141.7
5,90,17,3,1.0,1.0,17.333333333333332,850.6666666666666,35,0.08571428571428572,3,1.0,0.07824784311034691,141.7
5,90,18,4,1.0,1.0,18.25,2028.75,35,0.11428571428571428,4,1.0,0.10544453169137119,141.7
5,90,19,4,1.0,1.0,19.0,1132.0,35,0.11428571428571428,4,1.0,0.08470707968886333,141.7
5,90,20,12,1.0,1.0,28.527260179434094,750.1111111111112,35,0.34285714285714286,12,1.0,0.3178111470052274,141.7
5,120,-3,2,1.0,0.0,0.0,14499.25,31,0.06451612903225806,2,0.9287942773420668,0.06289474635314003,141.7
5,120,-2,2,1.0,0.6428571428571428,0.6428571428571428,14680.357142857143,31,0.06451612903225806,2,0.722028816199377,0.14478403436096132,141.7
5,120,-1,9,1.0,0.7777777777777778,1.3333333333333333,6336.324074074074,31,0.2903225806451613,9,0.8048145305231615,0.2728439453065288,141.7
5,120,0,7,1.0,0.8571428571428571,2.0,7061.071428571428,31,0.22580645161290322,7,0.8414532296344734,0.2657951447050618,141.7
5,120,1,7,1.0,1.0,3.2857142857142856,726.6428571428571,31,0.22580645161290322,7,1.0,0.22270016728286593,141.7
5,120,2,7,1.0,1.0,4.0,4741.714285714285,31,0.22580645161290322,7,1.0,0.18534728331528164,141.7
5,120,3,2,1.0,1.0,4.5,9378.375,31,0.06451612903225806,2,1.0,0.0632098582321908,141.7
5,120,4,4,1.0,1.0,7.5,226.5,31,0.12903225806451613,4,1.0,0.09972416855265953,141.7
5,120,5,3,1.0,1.0,8.333333333333334,411.0,31,0.0967741935483871,3,1.0,0.08289948620293852,141.7
5,120,12,2,1.0,1.0,13.0,0.0,31,0.06451612903225806,2,1.0,0.058977816975808985,141.7
5,120,13,1,1.0,1.0,15.0,0.0,31,0.03225806451612903,1,1.0,0.04251419419885877,141.7
5,120,14,1,1.0,1.0,15.0,0.0,31,0.03225806451612903,1,1.0,0.05231508096260392,141.7
5,120,15,2,1.0,1.0,15.5,0.0,31,0.06451612903225806,2,1.0,0.05868668642448534,141.7
5,120,17,1,1.0,1.0,18.0,0.0,31,0.03225806451612903,1,1.0,0.044036267656377324,141.7
5,120,19,1,1.0,1.0,19.0,248.33333333333334,31,0.03225806451612903,1,1.0,0.03106122358515425,141.7
5,120,20,7,1.0,1.0,31.35238095238095,330.5238095238095,31,0.22580645161290322,7,1.0,0.21217003817305555,141.7
5,180,-3,2,1.0,0.0,0.0,12330.75,33,0.06060606060606061,2,0.7670289280236923,0.07438980383411606,141.7
5,180,-2,4,0.75,0.25,0.0,10535.458333333332,33,0.12121212121212122,4,0.87164741475849,0.14153451217499127,141.7
5,180,-1,9,1.0,0.7777777777777778,1.2222222222222223,3325.7314814814813,33,0.2727272727272727,9,0.911401612591288,0.23788376401606087,141.7
5,180,0,12,1.0,0.9375,2.375,4821.895833333333,33,0.36363636363636365,12,0.9319059872382841,0.3174196210045184,141.7
5,180,1,9,1.0,1.0,3.2222222222222223,2814.4444444444443,33,0.2727272727272727,9,1.0,0.2226591021624323,141.7
5,180,2,4,1.0,1.0,4.75,433.25,33,0.12121212121212122,4,1.0,0.19594318055129667,141.7
5,180,3,3,1.0,1.0,5.333333333333333,6489.0,33,0.09090909090909091,3,1.0,0.08847184399884767,141.7
5,180,4,3,1.0,1.0,6.666666666666667,1841.6666666666667,33,0.09090909090909091,3,1.0,0.0719391165202855,141.7
5,180,5,2,1.0,1.0,8.5,79.75,33,0.06060606060606061,2,1.0,0.06269017178108086,141.7
5,180,13,1,1.0,1.0,15.0,0.0,33,0.030303030303030304,1,1.0,0.056239563819299544,141.7
5,180,14,1,1.0,1.0,15.0,0.0,33,0.030303030303030304,1,1.0,0.06308872641089654,141.7
5,180,15,1,1.0,1.0,15.0,0.0,33,0.030303030303030304,1,1.0,0.060693792802413965,141.7
5,180,16,2,1.0,1.0,17.0,0.0,33,0.06060606060606061,2,1.0,0.08400028519495154,141.7
5,180,17,1,1.0,1.0,18.0,0.0,33,0.030303030303030304,1,1.0,0.041619133808934804,141.7
5,180,19,1,1.0,1.0,19.0,148.5,33,0.030303030303030304,1,1.0,0.02834270343240494,141.7
5,180,20,8,1.0,1.0,31.95,232.58333333333334,33,0.24242424242424243,8,1.0,0.23213884012289712,141.7
5,240,-3,2,1.0,0.0,0.0,8183.0,27,0.07407407407407407,2,0.848519861931785,0.06321234372373728,141.7
5,240,-2,3,1.0,0.3333333333333333,0.3333333333333333,9519.333333333334,27,0.1111111111111111,3,0.912345803809294,0.14100409256639385,141.7
5,240,-1,6,1.0,0.8333333333333334,1.5,5330.166666666667,27,0.2222222222222222,6,0.9899300883402562,0.18963703117121183,141.7
5,240,0,12,1.0,1.0,2.1666666666666665,3240.194444444445,27,0.4444444444444444,12,0.9232302518251169,0.3503389950366716,141.7
5,240,1,10,1.0,1.0,3.2,2792.475,27,0.37037037037037035,10,1.0,0.26930200283563327,141.7
5,240,2,5,1.0,1.0,3.6,3787.2,27,0.18518518518518517,5,1.0,0.17397568999744034,141.7
5,240,3,4,1.0,1.0,5.5,4345.625,27,0.14814814814814814,4,1.0,0.1096676652907139,141.7
5,240,4,3,1.0,1.0,7.333333333333333,199.66666666666666,27,0.1111111111111111,3,1.0,0.1032729282710621,141.7
5,240,5,1,1.0,1.0,8.0,0.0,27,0.037037037037037035,1,1.0,0.06480909989228348,141.7
5,240,17,1,1.0,1.0,17.0,0.0,27,0.037037037037037035,1,1.0,0.03442630798111505,141.7
5,240,19,2,1.0,1.0,20.0,19.5,27,0.07407407407407407,2,1.0,0.06766137081428325,141.7
5,240,20,5,1.0,1.0,38.266666666666666,1114.3666666666666,27,0.18518518518518517,5,1.0,0.17754267110311003,141.7
6,2,-4,1,0.0,0.0,-1.0,0.0,7,0.14285714285714285,1,0.0,0.15396004516842055,178.5
6,2,-1,2,0.5,0.0,-0.5,9988.5,7,0.2857142857142857,2,0.4497284201477082,0.2957070566103039,178.5
6,2,0,1,1.0,0.0,0.0,0.0,7,0.14285714285714285,1,0.4650943644547393,0.28411349304534533,178.5
6,2,1,1,1.0,1.0,1.0,0.0,7,0.14285714285714285,1,1.0,0.13582865181538006,178.5
6,2,2,1,1.0,1.0,2.0,0.0,7,0.14285714285714285,1,1.0,0.18079252203282492,178.5
6,2,8,1,1.0,1.0,8.0,2385.0,7,0.14285714285714285,1,1.0,0.14285714285714285,178.5
6,3,-3,1,1.0,1.0,1.0,0.0,7,0.14285714285714285,1,0.778312153338482,0.16819289676131632,178.5
6,3,-2,1,0.0,0.0,-1.0,7096.0,7,0.14285714285714285,1,0.3297458005054259,0.14285714285714285,178.5
6,3,-1,2,0.0,0.0,-1.0,0.0,7,0.2857142857142857,2,0.32626042258151283,0.2857142857142857,178.5
6,3,1,1,1.0,1.0,1.0,8846.0,7,0.14285714285714285,1,1.0,0.13017729697410488,178.5
6,3,2,1,1.0,1.0,2.0,3688.0,7,0.14285714285714285,1,1.0,0.14285714285714285,178.5
6,3,8,1,1.0,1.0,8.0,2163.0,7,0.14285714285714285,1,1.0,0.14285714285714285,178.5
6,5,-4,2,1.0,0.0,0.0,2871.0,8,0.25,2,0.7796665138281573,0.1832437482780251,178.5
6,5,-3,1,1.0,1.0,1.0,0.0,8,0.125,1,0.36578196593758106,0.11269583969722295,178.5
6,5,-1,3,1.0,0.16666666666666666,0.5,4906.0,8,0.375,3,0.8784262424564044,0.26269308930547497,178.5
6,5,1,1,1.0,1.0,1.0,8609.0,8,0.125,1,1.0,0.14658671599800574,178.5
6,5,2,1,1.0,1.0,2.0,3588.0,8,0.125,1,1.0,0.22855002007460684,178.5
6,5,3,1,1.0,1.0,3.0,8709.0,8,0.125,1,1.0,0.10822234406935445,178.5
6,5,7,1,1.0,1.0,8.0,0.0,8,0.125,1,1.0,0.125,178.5
6,5,9,1,1.0,1.0,10.0,0.0,8,0.125,1,1.0,0.11407580731014905,178.5
6,5,10,1,1.0,1.0,11.0,1963.0,8,0.125,1,1.0,0.11344027954256672,178.5
6,7,-5,1,1.0,0.0,0.0,0.0,10,0.1,1,1.0,0.1,178.5
6,7,-4,2,1.0,0.5,0.5,2785.5,10,0.2,2,1.0,0.2,178.5
6,7,-3,1,1.0,1.0,1.0,5216.0,10,0.1,1,1.0,0.16912467617761884,178.5
6,7,-2,1,1.0,0.0,0.0,1156.0,10,0.1,1,0.8154947409427347,0.15920378305847727,178.5
6,7,-1,2,0.5,0.0,-0.5,9786.0,10,0.2,2,0.833403333770836,0.1527491213486751,178.5
6,7,0,2,0.25,0.0,0.0,970.0,10,0.2,2,0.5962161612114389,0.30486311846318714,178.5
6,7,2,1,1.0,1.0,2.0,2568.0,10,0.1,1,1.0,0.09355662097841912,178.5
6,7,3,1,1.0,1.0,3.0,7149.0,10,0.1,1,1.0,0.2858793014006571,178.5
6,7,18,1,1.0,1.0,18.0,0.0,10,0.1,1,1.0,0.1,178.5
6,7,20,1,1.0,1.0,23.5,0.0,10,0.1,1,1.0,0.1,178.5
6,10,-2,1,1.0,1.0,2.0,4859.666666666667,14,0.07142857142857142,1,0.6939379606846964,0.20726350791364795,178.5
6,10,-1,3,1.0,0.3333333333333333,1.3333333333333333,6209.5,14,0.21428571428571427,3,1.0,0.17095275208743296,178.5
6,10,0,6,0.3333333333333333,0.3333333333333333,1.5,2880.5,14,0.42857142857142855,6,0.48680369082160424,0.36968994049676707,178.5
6,10,1,2,1.0,1.0,1.0,0.0,14,0.14285714285714285,2,1.0,0.20485067842188104,178.5
6,10,3,2,1.0,1.0,5.0,1260.0,14,0.14285714285714285,2,1.0,0.15714805036192633,178.5
6,10,4,1,1.0,1.0,8.0,0.0,14,0.07142857142857142,1,1.0,0.30916245111989077,178.5
6,10,7,1,1.0,1.0,9.0,1042.0,14,0.07142857142857142,1,1.0,0.07663056794754808,178.5
6,10,8,1,1.0,1.0,8.0,2494.0,14,0.07142857142857142,1,1.0,0.07142857142857142,178.5
6,10,9,1,1.0,1.0,11.0,1035.0,14,0.07142857142857142,1,1.0,0.06761291679153897,178.5
6,10,10,1,1.0,1.0,10.0,2480.0,14,0.07142857142857142,1,1.0,0.084336540027041,178.5
6,10,11,1,1.0,1.0,11.0,0.0,14,0.07142857142857142,1,1.0,0.11422561112580219,178.5
6,10,15,1,1.0,1.0,16.0,0.0,14,0.07142857142857142,1,1.0,0.07142857142857142,178.5
6,10,19,1,1.0,1.0,19.0,0.0,14,0.07142857142857142,1,1.0,0.07142857142857142,178.5
6,10,20,2,1.0,1.0,24.5,0.0,14,0.14285714285714285,2,1.0,0.14452620347536643,178.5
6,15,-4,1,1.0,1.0,1.0,0.0,18,0.05555555555555555,1,1.0,0.05555555555555556,178.5
6,15,-3,1,0.0,0.0,-2.0,6015.0,18,0.05555555555555555,1,0.2848315366920752,0.06720273196751478,178.5
6,15,-2,4,0.375,0.25,-0.125,3987.875,18,0.2222222222222222,4,0.6554691189802776,0.15295298694898057,178.5
6,15,-1,4,1.0,0.3333333333333333,1.1666666666666667,3192.041666666667,18,0.2222222222222222,4,0.9027796039656034,0.2422801060348066,178.5
