c,tbin,fill
16,110,0.6658190813828466
16,120,0.6775223364495657
16,130,0.6805550582260546
16,140,0.6754042596132297
16,150,0.6712132820363665
16,160,0.6854653153350501
16,170,0.6801414904247723
16,180,0.6731427803822131
16,190,0.6955432227163465
16,200,0.6923765624854356
16,210,0.6980609570656681
16,220,0.7084867159744659
16,230,0.730084235244406
16,240,0.7013460555460898
17,20,0.2940776221455939
17,30,0.5284667374171587
17,40,0.6071917202134611
17,50,0.635495556964247
17,60,0.6428977531218143
17,70,0.6115215033631877
17,80,0.6250811274553156
17,90,0.6246535617758366
17,100,0.6425650591091758
17,110,0.6468992004710186
17,120,0.659169789431429
17,130,0.6535625708986601
17,140,0.6468617606035555
17,150,0.6489708095928488
17,160,0.6674128843059606
17,170,0.654503833051685
17,180,0.6466892955042502
17,190,0.6658203520831374
17,200,0.6611578617543188
17,210,0.6602516479815234
17,220,0.6606898163530215
17,230,0.679269954606692
17,240,0.6303855109693728
18,20,0.29489318853632945
18,30,0.5303394000210319
18,40,0.6107293964600962
18,50,0.6357394345326299
18,60,0.6467261892376325
18,70,0.6060838293240298
18,80,0.6235248680350434
18,90,0.6210672396666083
18,100,0.6558733258777538
18,110,0.6702733595265541
18,120,0.6811033593350325
18,130,0.6595478357215596
18,140,0.6552956412633669
18,150,0.6648242670351465
18,160,0.6861024365889712
18,170,0.6820270232784448
18,180,0.6677093281704211
18,190,0.6858885789655769
18,200,0.6716059618980398
18,210,0.6674412153648431
18,220,0.6749391819990002
18,230,0.6836563395110827
18,240,0.6414091264575884
19,20,0.3073539957685821
19,30,0.5455530505802851
19,40,0.6217283166792711
19,50,0.64254742634972
19,60,0.6610376662351651
19,70,0.6147442170330005
19,80,0.6337818312351521
19,90,0.6390360452627527
19,100,0.688399176489273
19,110,0.7201507995608083
19,120,0.7126929521668137
19,130,0.7015393566001489
19,140,0.689056543940352
19,150,0.6913241874571646
19,160,0.7193975809949706
19,170,0.7102777682151483
19,180,0.7005865443146937
19,190,0.7234256518136982
19,200,0.6970197724808447
19,210,0.6839706484717117
19,220,0.6884791644182161
19,230,0.6782162963532143
19,240,0.6124176033726568
20,20,0.2949213032022417
20,30,0.5242624381745986
20,40,0.5857471870902445
20,50,0.6051736582267516
20,60,0.6268365786064973
20,70,0.578039997285134
20,80,0.6047569551163303
20,90,0.6122527379087788
20,100,0.6400593821730609
20,110,0.6745458252064391
20,120,0.6735578374115205
20,130,0.6636169207050537
20,140,0.6587543572686466
20,150,0.6615437779553449
20,160,0.703467545209449
20,170,0.6837277981969436
20,180,0.6864653674905585
20,190,0.7000293904865256
20,200,0.6733212139293921
20,210,0.6645448397744755
20,220,0.6602620814123357
20,230,0.6343683219010909
20,240,0.5433184815928017
21,20,0.30468627759284544
21,30,0.5233852950584726
21,40,0.5847980988493271
21,50,0.6068313985506435
21,60,0.6379909047944528
21,70,0.595931467132604
21,80,0.6220235288187745
21,90,0.6194382150897958
21,100,0.6567183294701711
21,110,0.6935865634655979
21,120,0.6926886549868001
21,130,0.6775178336476484
21,140,0.6819043917642884
21,150,0.6882608171781164
21,160,0.7352089784892477
21,170,0.7317430974968053
21,180,0.7381356132328917
21,190,0.7512177928554317
21,200,0.7181908337134744
21,210,0.7143304728123098
21,220,0.7221175596785107
21,230,0.693165916320017
21,240,0.6425190157255285
22,20,0.31469398102195284
22,30,0.517000240356296
22,40,0.5728067964217762
22,50,0.5983318468076018
22,60,0.6260129599540964
22,70,0.5991189833263815
22,80,0.6275265674571081
22,90,0.632669728629595
22,100,0.6500503754511444
22,110,0.6763111392645662
22,120,0.6743302238627928
22,130,0.6964091672296601
22,140,0.7032119911215067
22,150,0.7064754580059257
22,160,0.7516322035866502
22,170,0.7403537609714663
22,180,0.7480002222763942
22,190,0.7734807074357032
22,200,0.738405308306089
22,210,0.7256427984631009
22,220,0.7291443286750406
22,230,0.721140598738709
22,240,0.6650060618378358
23,20,0.31326594416527603
23,30,0.5020635935592629
23,40,0.5599809560020899
23,50,0.5889391155574298
23,60,0.6094756613183211
23,70,0.5927140671872508
23,80,0.6316732447156087
23,90,0.6396822667662362
23,100,0.6303438186981687
23,110,0.6435992191479218
23,120,0.6473080215881608
23,130,0.6785888010920396
23,140,0.6930005513516428
23,150,0.7021663617887731
23,160,0.7374643043637862
23,170,0.7361337738550993
23,180,0.7401631045002636
23,190,0.7592926211127337
23,200,0.7322347295522399
23,210,0.7193457800191011
23,220,0.7306484412317926
23,230,0.7277110066652791
23,240,0.6779906199360382
24,20,0.31235300869939764
24,30,0.49258289501971186
24,40,0.5585549684093957
24,50,0.5897031442305536
24,60,0.6084995818146978
24,70,0.6010642598701029
24,80,0.6322613161393479
24,90,0.647587930989501
24,100,0.6412270973144869
24,110,0.6447506898442799
24,120,0.6441421279828838
24,130,0.6692557699914584
24,140,0.6786769295238883
24,150,0.6923957410310015
24,160,0.7142423626721623
24,170,0.7330300897911011
24,180,0.733092410725834
24,190,0.7522965297569744
24,200,0.7292869757113192
24,210,0.7196924351949905
24,220,0.7338865451274033
24,230,0.7327596432044372
24,240,0.7164855614103488
25,20,0.29221382268401536
25,30,0.4641800487214663
25,40,0.5359822617991243
25,50,0.5638528332363884
25,60,0.574445811265449
25,70,0.5766346174809776
25,80,0.6092583655892543
25,90,0.6311045594771849
25,100,0.6202400914282982
25,110,0.6308981336002332
25,120,0.6247766696693188
25,130,0.6646743100362044
25,140,0.6690619867741965
25,150,0.6770290340519318
25,160,0.682836422622698
25,170,0.7020527799884962
25,180,0.7034855458716761
25,190,0.7151437506234064
25,200,0.7045520469743808
25,210,0.6937272785090327
25,220,0.7075671806977876
25,230,0.7293977846892319
25,240,0.7289633476130043
26,20,0.2706245228226472
26,30,0.44168416043265935
26,40,0.5183902163254281
26,50,0.548836910060071
26,60,0.5547569277469141
26,70,0.5510335343124602
26,80,0.589088184344369
26,90,0.6163967024867902
26,100,0.6075277483231959
26,110,0.6184058826225783
26,120,0.6092338165067701
26,130,0.6335693718775175
26,140,0.638035594202043
26,150,0.6507229171629676
26,160,0.639184574766532
26,170,0.6695314201559612
26,180,0.6649399094771807
26,190,0.6684353083451263
26,200,0.6758471961309857
26,210,0.666714553006123
26,220,0.687125184736826
26,230,0.6959201489803225
26,240,0.7141599829936366
27,20,0.23265934569404012
27,30,0.4032353208924761
27,40,0.4738207916625982
27,50,0.5118486142546177
27,60,0.5180097082463426
27,70,0.5090922610810971
27,80,0.5303510895527223
27,90,0.553825127914642
27,100,0.552754821230732
27,110,0.5679762001493915
27,120,0.5627402486561413
27,130,0.5664486950574
27,140,0.5665759273194017
27,150,0.5777130841050973
27,160,0.5674839035957885
27,170,0.600395641841958
27,180,0.6095857211598757
27,190,0.6088258421646114
27,200,0.6091012486444365
27,210,0.6097254978310441
27,220,0.6371436732942641
27,230,0.6437902660707118
27,240,0.695072453352259
28,20,0.21367117450234155
28,30,0.38509139816148036
28,40,0.44399829353205367
28,50,0.49249806435412197
28,60,0.5014490021261931
28,70,0.4899712457199948
28,80,0.508177006759631
28,90,0.5234545105097936
28,100,0.5185642367195105
28,110,0.5490304581402319
28,120,0.5438383293767689
28,130,0.5609625061925784
28,140,0.5671414599871523
28,150,0.5695776022781535
28,160,0.5603268211082881
28,170,0.5725267292932902
28,180,0.5760281873038932
28,190,0.5858510594090226
28,200,0.5795711135839345
28,210,0.581066271805609
28,220,0.6108108062488105
28,230,0.6157908922383386
28,240,0.6702306307016851
29,20,0.22065337238415728
29,30,0.4030494997670408
29,40,0.4532986727485916
29,50,0.5069700997387278
29,60,0.5214219696303007
29,70,0.5008305637797774
29,80,0.5250053858950486
29,90,0.5345615322823833
29,100,0.5429829084202027
29,110,0.5785600253762085
29,120,0.5682422012667238
29,130,0.5777004371827646
29,140,0.5888992179013175
29,150,0.5878581411098244
29,160,0.5816198276673852
29,170,0.5833871840113116
29,180,0.5899913852255935
29,190,0.5973392503458563
29,200,0.5950164501291638
29,210,0.5992946274674149
29,220,0.6251752272605141
29,230,0.6175297066888177
29,240,0.6572774181504365
30,20,0.21181307535883098
30,30,0.38676693389600747
30,40,0.4296437078024345
30,50,0.481362109404999
30,60,0.49644850186047457
30,70,0.4803478708521702
30,80,0.49267792361668866
30,90,0.4928084095789142
30,100,0.4983660681604607
30,110,0.5435903675143472
30,120,0.538634559768687
30,130,0.5363167577440631
30,140,0.547240895131726
30,150,0.5484800041694717
30,160,0.5525039081367309
30,170,0.549357694854963
30,180,0.5705885066235268
30,190,0.5789951079223592
30,200,0.5530135357284787
30,210,0.5632221921637586
30,220,0.5845588571899434
30,230,0.5827809330146908
30,240,0.6223502136320471
31,20,0.22049799644176743
31,30,0.39507980849464125
31,40,0.43539732865531006
31,50,0.4839847146695143
31,60,0.4927389782343265
31,70,0.49652610644044165
31,80,0.5054786896431149
31,90,0.4986021910184027
31,100,0.5082686357783883
31,110,0.5570995256851236
31,120,0.5467240946832437
31,130,0.5553244691050054
31,140,0.5603199228840291
31,150,0.5653443433109293
31,160,0.5603016118518078
31,170,0.55079365411298
31,180,0.5596601773110128
31,190,0.584681097076684
31,200,0.5616931704667351
31,210,0.5790322526364913
31,220,0.5823664015639903
31,230,0.5722170996752551
31,240,0.6130270010478959
32,20,0.23806449541088123
32,30,0.4270677606707939
32,40,0.47338948078588605
32,50,0.5145535170473132
32,60,0.5148296053080725
32,70,0.528953382765637
32,80,0.5442760536477499
32,90,0.532170501689432
32,100,0.5573570609932298
32,110,0.5956698114547673
32,120,0.5788315261686675
32,130,0.575144597816635
32,140,0.5729829208312751
32,150,0.5863464210856985
32,160,0.5820266987845177
32,170,0.5761417057958071
32,180,0.5865862671502505
32,190,0.6036759197856837
32,200,0.5867232824137063
32,210,0.6099764686565822
32,220,0.6027357194466275
32,230,0.5961905033202551
32,240,0.6351079022081122
33,20,0.2232761509962683
33,30,0.4085808295762385
33,40,0.4582564807974859
33,50,0.4984818895772993
33,60,0.49005998110519705
33,70,0.5081108072976414
33,80,0.5244337795222179
33,90,0.5074859139246959
33,100,0.5299397318599348
33,110,0.5576817495627149
33,120,0.5502651718320558
33,130,0.5338739676571113
33,140,0.5264846804540985
33,150,0.5594160741625883
33,160,0.5526885899612447
33,170,0.543263420891299
33,180,0.5560368801836633
33,190,0.5766848830455229
33,200,0.5569523938351243
33,210,0.5835737845999526
33,220,0.5723876893941052
33,230,0.5734322875512516
33,240,0.6152703369202537
34,20,0.2142061115321123
34,30,0.4244780263909158
34,40,0.46994611517434126
34,50,0.516990684922842
34,60,0.5066158487707906
34,70,0.5177619226392958
34,80,0.5384434398117316
34,90,0.5228047208698866
34,100,0.5512884230737816
34,110,0.5660509070451814
34,120,0.5657107682455101
34,130,0.5530515055689367
34,140,0.5374475143348186
34,150,0.5773853979532104
34,160,0.5633155223410595
34,170,0.5473820475902268
34,180,0.5509941828431019
34,190,0.5670855550843108
34,200,0.5740383551878598
34,210,0.592601452101903
34,220,0.5804247385882488
34,230,0.5849069233642762
34,240,0.6090977396717164
35,20,0.21811659353514334
35,30,0.446033832220449
35,40,0.49083480977569593
35,50,0.5422673773131722
35,60,0.5449763009175131
35,70,0.5463282037762615
35,80,0.5744106764521631
35,90,0.5676291047353339
35,100,0.6000631749057653
35,110,0.6067496316599673
35,120,0.6057677254233459
35,130,0.594440613494717
35,140,0.585932223470522
35,150,0.6132657073501313
35,160,0.6013685656469532
35,170,0.5862053670215842
35,180,0.5873943191243107
35,190,0.5945945833183134
35,200,0.608239292677214
35,210,0.6248818596965415
35,220,0.6234044930982304
35,230,0.6360483617897925
35,240,0.6559881508621319
36,20,0.2041461769439015
36,30,0.4257847038402958
36,40,0.4706030182701022
36,50,0.5230772192064502
36,60,0.5410469683917305
36,70,0.5357787658124072
36,80,0.5760524829964295
36,90,0.5823301353161721
36,100,0.5981916065721028
36,110,0.603641333415988
36,120,0.6034811671234879
36,130,0.6029960867937297
36,140,0.6009568738567783
36,150,0.6276562961301309
36,160,0.6153932168187666
36,170,0.5858083457815181
36,180,0.5812926438416007
36,190,0.5964555764545992
36,200,0.6106807122311758
36,210,0.6207357946376646
36,220,0.630812316422461
36,230,0.6439811679504617
36,240,0.6666598633207812
37,20,0.19881609792664887
37,30,0.4217881604123427
37,40,0.46817635544803676
37,50,0.5238516561912159
37,60,0.550408820884841
37,70,0.5430427212401067
37,80,0.5909985614262285
37,90,0.5993038881405013
37,100,0.6063444598732353
37,110,0.621060052529566
37,120,0.62194402508355
37,130,0.6273842208390136
37,140,0.6405703378603645
37,150,0.6567225017848749
37,160,0.6499481342820944
37,170,0.6147348128486325
37,180,0.60500902710957
37,190,0.6189063710471705
37,200,0.6398219098019292
37,210,0.6334074919954807
37,220,0.6586488733833923
37,230,0.6628123222056793
37,240,0.6698004546421973
38,20,0.21516784899982253
38,30,0.43064459302650976
38,40,0.49282874060844534
38,50,0.5444603055508378
38,60,0.5825316191001652
38,70,0.584267000021697
38,80,0.6334264489351115
38,90,0.6474048227222582
38,100,0.6549394067517634
38,110,0.6681869313462426
38,120,0.6623575927338661
38,130,0.6748488793511771
38,140,0.6944317908357435
38,150,0.6907190148693851
38,160,0.6873008912679025
38,170,0.6561309420106439
38,180,0.634725398231133
38,190,0.6537338015238324
38,200,0.6712667107015625
38,210,0.6698966612119657
38,220,0.693943273397966
38,230,0.6978474853790736
38,240,0.7123932321418855
39,20,0.22206703576758058
39,30,0.4266291005877155
39,40,0.5022025085695052
39,50,0.5467004794969842
39,60,0.5863988709289715
39,70,0.5907145730375977
39,80,0.6326397022407815
39,90,0.6519077575280907
39,100,0.6543915964127646
39,110,0.679301070609766
39,120,0.673695918505405
39,130,0.6893743915435373
39,140,0.7089693808714216
39,150,0.7046653871825119
39,160,0.6987709380150137
39,170,0.667551867545685
39,180,0.6351006967189202
39,190,0.6594735205712331
39,200,0.6742376558836851
39,210,0.6690598982205238
39,220,0.6927753598082855
39,230,0.6955004409003408
39,240,0.7124084533369153
40,20,0.21668416925641096
40,30,0.41378829534166556
40,40,0.4934044185961504
40,50,0.5352944084973993
40,60,0.5664043002081754
40,70,0.5769728709654105
40,80,0.6049267333955747
40,90,0.6178602009742589
40,100,0.622222982736653
40,110,0.6565120340793258
40,120,0.652874057434937
40,130,0.6723620262583605
40,140,0.6952805949475068
40,150,0.691938511393662
40,160,0.6824848231067776
40,170,0.6556474427530604
40,180,0.6234279955475674
40,190,0.6450277781686728
40,200,0.6560367651753186
40,210,0.6471623179532036
40,220,0.6696469103558189
40,230,0.6681127176519832
40,240,0.6826887192737664
41,20,0.2284570479296324
41,30,0.42956812698160707
41,40,0.5249180889703949
41,50,0.5603459810394306
41,60,0.5908111293576724
41,70,0.607723516463171
41,80,0.6228018642598159
41,90,0.6407785251578128
41,100,0.6480932680834103
41,110,0.6781632490568033
41,120,0.6688455139137831
41,130,0.6990884981079276
41,140,0.7099006871056631
41,150,0.7026345276402073
41,160,0.6867983141119269
41,170,0.6686573942208763
41,180,0.6361449778827537
41,190,0.6554123834979951
41,200,0.6739655243192995
41,210,0.6717686337690628
41,220,0.6885011743474134
41,230,0.691866432407294
41,240,0.7097204955833943
42,20,0.23161271255485405
42,30,0.4370022748056888
42,40,0.5294367346488481
42,50,0.5600311921012215
42,60,0.5866899134245582
42,70,0.6033643240859293
42,80,0.6119083051888381
42,90,0.6240663845797412
42,100,0.6371141817199805
42,110,0.6672030934159808
42,120,0.6583781001289679
42,130,0.6893983115759222
42,140,0.6973553251024093
42,150,0.6952819243963809
42,160,0.6748861811922205
42,170,0.6624377855899606
42,180,0.6364901106819693
42,190,0.6486167468817814
42,200,0.6663383633325585
42,210,0.657394468882613
42,220,0.6777168887432263
42,230,0.6819875630099778
42,240,0.7142101522339213
43,20,0.2163488481149716
43,30,0.4219136008157479
43,40,0.5002270897242966
43,50,0.5353282598889836
43,60,0.5587901691879235
43,70,0.5853942300195007
43,80,0.5942121941115335
43,90,0.5896276389875533
43,100,0.6070466824751936
43,110,0.6332655653469301
43,120,0.6208267214382632
43,130,0.6558765619127799
43,140,0.6638239119753743
43,150,0.6527126652888524
43,160,0.6329156288670815
43,170,0.628857685345487
43,180,0.6193446469797632
43,190,0.6231844046917961
43,200,0.6458734078939231
43,210,0.6267105180397984
43,220,0.6532166517898729
43,230,0.6566791404496511
43,240,0.6895735357983552
44,20,0.2283224581992192
44,30,0.4442179931733507
44,40,0.5182304028153865
44,50,0.5523464815042979
44,60,0.5907836571288347
44,70,0.6217601590296367
44,80,0.6337345076296577
44,90,0.6237733272251894
44,100,0.6424126478883718
44,110,0.6580452455424801
44,120,0.6415718796964279
44,130,0.6715444291062295
44,140,0.6761069676182804
44,150,0.6597341003567757
44,160,0.6466221035194509
44,170,0.6524712146563633
44,180,0.6422316932769646
44,190,0.6445151772725044
44,200,0.6754279145242539
44,210,0.6511710787513824
44,220,0.687088595974677
44,230,0.6993953136074482
44,240,0.7152723048272882
45,20,0.2396853333506964
45,30,0.45573397605078914
45,40,0.5160299725949371
45,50,0.5535731730020023
45,60,0.5948346114007924
45,70,0.6211432164507872
45,80,0.6428008677300283
45,90,0.6311677577851527
45,100,0.6500189146014452
45,110,0.662451831933549
45,120,0.6452674744743112
45,130,0.6603369592136095
45,140,0.6724051916994914
45,150,0.6555778581733106
45,160,0.6462430717787941
45,170,0.6593981703371984
45,180,0.6488337007639077
45,190,0.6502264241165906
45,200,0.678913341271683
45,210,0.648855931249779
45,220,0.6945805997304954
45,230,0.709863018555616
45,240,0.7142628930950099
46,20,0.2365367580129998
46,30,0.4471189237327407
46,40,0.4983755774371009
46,50,0.5384038773130205
46,60,0.5803552545580086
46,70,0.6065851514328293
46,80,0.6310717944526797
46,90,0.6244245372591984
46,100,0.6412436518773721
46,110,0.6547668127782084
46,120,0.638325038196134
46,130,0.6536184554506456
46,140,0.66589283325984
46,150,0.6443342551068206
46,160,0.641165820576938
46,170,0.654139213364083
46,180,0.6418550714145815
46,190,0.6349726789413549
46,200,0.6695249114736447
46,210,0.637569736562033
46,220,0.6826638480306948
46,230,0.7034475376096264
46,240,0.6902503636918765
47,20,0.2559271744431625
47,30,0.47160099843471837
47,40,0.5212464833760923
47,50,0.5627048993500823
47,60,0.6006325417947123
47,70,0.6247729601559404
47,80,0.645576638020915
47,90,0.6507298234123511
47,100,0.6677437986700461
47,110,0.6755039821921676
47,120,0.6592621692279519
47,130,0.6766799062601467
47,140,0.6987097461644663
47,150,0.6862210824877681
47,160,0.6796106085566319
47,170,0.6944894274066011
47,180,0.6708057216091532
47,190,0.6633875586742649
47,200,0.699177842295415
47,210,0.6671445394377331
47,220,0.7052807353887682
47,230,0.7298493600094327
47,240,0.7128370118468137
48,20,0.2588109129328462
48,30,0.4608002111609782
48,40,0.5131797861743148
48,50,0.5520859589230526
48,60,0.5733618596917055
48,70,0.5887455463486752
48,80,0.6092769329113034
48,90,0.6227802803693131
48,100,0.6384095872002565
48,110,0.6455036685580181
48,120,0.6370347130031423
48,130,0.6568749011605909
48,140,0.6851799001706871
48,150,0.6802211087654592
48,160,0.6686897031533767
48,170,0.675974139996974
48,180,0.6652479354075193
48,190,0.6530880365014595
48,200,0.6869263109104377
48,210,0.6544771163746156
48,220,0.680341047265157
48,230,0.6983618316736178
48,240,0.6978255695905093
49,20,0.2503405144653307
49,30,0.43297236247072113
49,40,0.5054164435406764
49,50,0.5395942033558292
49,60,0.5517255253810862
49,70,0.5614140760379546
49,80,0.5724385845099607
49,90,0.582530643758009
49,100,0.5962466232546174
49,110,0.6040180353116026
49,120,0.6056568357433303
49,130,0.6300109041009836
49,140,0.660707988996537
49,150,0.6599975211381723
49,160,0.6518963575431084
49,170,0.6528980230605658
49,180,0.6565937813008155
49,190,0.6283824921183185
49,200,0.659948017747806
49,210,0.6214930618100918
49,220,0.6405199370580189
49,230,0.6537716247780225
49,240,0.6670351801028606
50,20,0.25274028683416827
50,30,0.4371057704295572
50,40,0.5221638349149559
50,50,0.5527684189933812
50,60,0.5586558514001108
50,70,0.5658517637564474
50,80,0.5736103638457899
50,90,0.5790371229730099
50,100,0.5951833126803636
50,110,0.5913675849604135
50,120,0.612267013609616
50,130,0.6385910430641343
50,140,0.6664477825677685
50,150,0.6650946032595468
50,160,0.6472602145363356
50,170,0.6567872397276802
50,180,0.6606815638728148
50,190,0.6485324005278161
50,200,0.6709990927874201
50,210,0.6409431884684554
50,220,0.6498047386287608
50,230,0.6489033023935704
50,240,0.6665956209775437
51,20,0.23550333182997
51,30,0.40585820794667876
51,40,0.49826892803441086
51,50,0.5264335616073681
51,60,0.5398298231266064
51,70,0.5390678284931337
51,80,0.5495427967454598
51,90,0.5510684529977945
51,100,0.5617898522172535
51,110,0.563211304707969
51,120,0.5886055938756005
51,130,0.6089149893281832
51,140,0.6276178361006964
51,150,0.6227580429121291
51,160,0.608895604300179
51,170,0.6242734060875275
51,180,0.6360753403372351
51,190,0.6345018362047613
51,200,0.6478577040795097
51,210,0.6165595886756136
51,220,0.634905921474008
51,230,0.6273537536413238
51,240,0.6524021918465319
52,20,0.22443988895646372
52,30,0.39018069988278214
52,40,0.4677597620694079
