c,D,target_above,match_N,pooled_N,reach_spike_raw,reach_spike_pooled_match
8,27,35,32,150.6,0.21875,0.24231325183867886
8,28,36,32,150.6,0.21875,0.23791934180556834
8,29,37,32,150.6,0.21875,0.21839590851678548
8,30,38,32,150.6,0.21875,0.20857891126744457
9,1,10,31,178.0,0.9354838709677419,0.8451741631842784
9,2,11,31,178.0,0.6451612903225806,0.6888019916025184
9,3,12,31,178.0,0.6129032258064516,0.6371468863642695
9,4,13,31,178.0,0.6129032258064516,0.5840292046810255
9,5,14,31,178.0,0.5806451612903226,0.5675682102390643
9,6,15,31,178.0,0.5483870967741935,0.5332265887950887
9,7,16,31,178.0,0.5483870967741935,0.4991928501625745
9,8,17,31,178.0,0.5483870967741935,0.4991928501625745
9,9,18,31,178.0,0.5483870967741935,0.4891934907717672
9,10,19,31,178.0,0.5161290322580645,0.47095547127275916
9,11,20,31,178.0,0.5161290322580645,0.46050271673308474
9,12,21,31,178.0,0.5161290322580645,0.4471817720598921
9,13,22,31,178.0,0.5161290322580645,0.431698549543668
9,14,23,31,178.0,0.45161290322580644,0.42046570691224416
9,15,24,31,178.0,0.41935483870967744,0.40655880889988943
9,16,25,31,178.0,0.3870967741935484,0.3917092748676592
9,17,26,31,178.0,0.3548387096774194,0.3719082399200321
9,18,27,31,178.0,0.3548387096774194,0.3719082399200321
9,19,28,31,178.0,0.3225806451612903,0.34660595134812744
9,20,29,31,178.0,0.3225806451612903,0.33807218512150544
9,21,30,31,178.0,0.3225806451612903,0.33264989855838084
9,22,31,31,178.0,0.2903225806451613,0.3080806727496739
9,23,32,31,178.0,0.25806451612903225,0.2980183171640142
9,24,33,31,178.0,0.25806451612903225,0.2925960306008896
9,25,34,31,178.0,0.25806451612903225,0.28442036668754117
9,26,35,31,178.0,0.25806451612903225,0.27938989871099135
9,27,36,31,178.0,0.25806451612903225,0.26312303902161766
9,28,37,31,178.0,0.25806451612903225,0.2586771047516699
9,29,38,31,178.0,0.22580645161290322,0.2438275707194396
9,30,39,31,178.0,0.1935483870967742,0.23376521513377996
10,1,11,40,176.2,0.725,0.8294397010025929
10,2,12,40,176.2,0.675,0.6913519832412548
10,3,13,40,176.2,0.625,0.6272465931217751
10,4,14,40,176.2,0.55,0.5780495653566378
10,5,15,40,176.2,0.55,0.5597036853204341
10,6,16,40,176.2,0.5,0.5294998439080785
10,7,17,40,176.2,0.475,0.49269491992342423
10,8,18,40,176.2,0.475,0.4885390954008919
10,9,19,40,176.2,0.475,0.47483380961941307
10,10,20,40,176.2,0.475,0.4614942311528017
10,11,21,40,176.2,0.45,0.4510082183652796
10,12,22,40,176.2,0.425,0.4374099795278182
10,13,23,40,176.2,0.375,0.4212493863916245
10,14,24,40,176.2,0.375,0.41211500511968396
10,15,25,40,176.2,0.375,0.40377998051745617
10,16,26,40,176.2,0.35,0.38561455104402453
10,17,27,40,176.2,0.325,0.365896722419191
10,18,28,40,176.2,0.325,0.36174089789665864
10,19,29,40,176.2,0.275,0.3330894556357048
10,20,30,40,176.2,0.275,0.32847289232759597
10,21,31,40,176.2,0.275,0.32366145988874545
10,22,32,40,176.2,0.225,0.29851198193921435
10,23,33,40,176.2,0.225,0.28932822799513525
10,24,34,40,176.2,0.225,0.28451679555628473
10,25,35,40,176.2,0.225,0.28451679555628473
10,26,36,40,176.2,0.2,0.2746863906850808
10,27,37,40,176.2,0.2,0.25609626884599684
10,28,38,40,176.2,0.2,0.24732388101535557
10,29,39,40,176.2,0.175,0.23331427606445626
10,30,40,40,176.2,0.175,0.22413052212037715
11,1,12,26,207.5,0.8076923076923077,0.8382079324832278
11,2,13,26,207.5,0.6153846153846154,0.7040906551188703
11,3,14,26,207.5,0.5769230769230769,0.6397287913853267
11,4,15,26,207.5,0.5,0.586879505680775
11,5,16,26,207.5,0.5,0.561997125342598
11,6,17,26,207.5,0.5,0.5314678789501488
11,7,18,26,207.5,0.46153846153846156,0.5006742538596644
11,8,19,26,207.5,0.46153846153846156,0.4886564864568043
11,9,20,26,207.5,0.46153846153846156,0.4717804999466913
11,10,21,26,207.5,0.4230769230769231,0.45871066885886674
11,11,22,26,207.5,0.4230769230769231,0.4497294888063918
11,12,23,26,207.5,0.4230769230769231,0.4409912036766113
11,13,24,26,207.5,0.4230769230769231,0.42739886793330084
11,14,25,26,207.5,0.4230769230769231,0.41520442052726625
11,15,26,26,207.5,0.4230769230769231,0.41107985631522787
11,16,27,26,207.5,0.4230769230769231,0.39821700697340895
11,17,28,26,207.5,0.4230769230769231,0.38061425961539225
11,18,29,26,207.5,0.4230769230769231,0.37648713017644747
11,19,30,26,207.5,0.4230769230769231,0.35069778180019606
11,20,31,26,207.5,0.38461538461538464,0.34193432538139706
11,21,32,26,207.5,0.38461538461538464,0.3336189820378002
11,22,33,26,207.5,0.3076923076923077,0.3106358315704078
11,23,34,26,207.5,0.2692307692307692,0.2938024919576128
11,24,35,26,207.5,0.2692307692307692,0.2894324675959735
11,25,36,26,207.5,0.2692307692307692,0.28548714861401586
11,26,37,26,207.5,0.2692307692307692,0.2728035445022778
11,27,38,26,207.5,0.2692307692307692,0.25162102299645756
11,28,39,26,207.5,0.23076923076923078,0.24267575612067147
11,29,40,26,207.5,0.23076923076923078,0.2339400362177974
11,30,41,26,207.5,0.19230769230769232,0.22499733456891763
12,1,13,29,209.7,0.896551724137931,0.8304493365410552
12,2,14,29,209.7,0.7241379310344828,0.6948502924873017
12,3,15,29,209.7,0.6206896551724138,0.6188623204490279
12,4,16,29,209.7,0.5862068965517241,0.5692162216234563
12,5,17,29,209.7,0.5862068965517241,0.5490016015384325
12,6,18,29,209.7,0.5172413793103449,0.515165046050451
12,7,19,29,209.7,0.5172413793103449,0.4977744687500933
12,8,20,29,209.7,0.5172413793103449,0.48178496385340697
12,9,21,29,209.7,0.4827586206896552,0.4650129048761818
12,10,22,29,209.7,0.4827586206896552,0.45207080213286294
12,11,23,29,209.7,0.4827586206896552,0.4477204703287384
12,12,24,29,209.7,0.4827586206896552,0.43904688058336205
12,13,25,29,209.7,0.4827586206896552,0.4303462169751129
12,14,26,29,209.7,0.4827586206896552,0.4105239688292246
12,15,27,29,209.7,0.4827586206896552,0.4062988536408871
12,16,28,29,209.7,0.4827586206896552,0.39340014870717327
12,17,29,29,209.7,0.41379310344827586,0.3752859427925296
12,18,30,29,209.7,0.41379310344827586,0.36727008865694727
12,19,31,29,209.7,0.41379310344827586,0.34603422653855687
12,20,32,29,209.7,0.41379310344827586,0.3376536715442752
12,21,33,29,209.7,0.41379310344827586,0.32997424996939256
12,22,34,29,209.7,0.41379310344827586,0.3082610119453466
12,23,35,29,209.7,0.41379310344827586,0.28797592018784485
12,24,36,29,209.7,0.41379310344827586,0.28428332399351425
12,25,37,29,209.7,0.41379310344827586,0.28029649861296224
12,26,38,29,209.7,0.41379310344827586,0.2676360834870339
12,27,39,29,209.7,0.41379310344827586,0.25563340397089956
12,28,40,29,209.7,0.41379310344827586,0.2432238202215876
12,29,41,29,209.7,0.41379310344827586,0.2346483732291255
12,30,42,29,209.7,0.41379310344827586,0.2260295284270583
13,1,14,33,217.8,0.7575757575757576,0.8265435523262877
13,2,15,33,217.8,0.696969696969697,0.6979477552020277
13,3,16,33,217.8,0.5454545454545454,0.617381033457473
13,4,17,33,217.8,0.5454545454545454,0.5605566517272134
13,5,18,33,217.8,0.5151515151515151,0.5355832880003015
13,6,19,33,217.8,0.5151515151515151,0.506887927768771
13,7,20,33,217.8,0.45454545454545453,0.4897688982886357
13,8,21,33,217.8,0.42424242424242425,0.4687098348840322
13,9,22,33,217.8,0.3939393939393939,0.44745308155896146
13,10,23,33,217.8,0.36363636363636365,0.4347181402545153
13,11,24,33,217.8,0.36363636363636365,0.43101050669063673
13,12,25,33,217.8,0.3333333333333333,0.41879781787033094
13,13,26,33,217.8,0.3333333333333333,0.41138255074257396
13,14,27,33,217.8,0.3333333333333333,0.3989444435467606
13,15,28,33,217.8,0.3333333333333333,0.3989444435467606
13,16,29,33,217.8,0.30303030303030304,0.38673175472645477
13,17,30,33,217.8,0.30303030303030304,0.37026783493230764
13,18,31,33,217.8,0.2727272727272727,0.3615696779170384
13,19,32,33,217.8,0.24242424242424243,0.34534035282164954
13,20,33,33,217.8,0.24242424242424243,0.3368871637401177
13,21,34,33,217.8,0.24242424242424243,0.3207278579808378
13,22,35,33,217.8,0.24242424242424243,0.30485281875704306
13,23,36,33,217.8,0.24242424242424243,0.2880689245608481
13,24,37,33,217.8,0.24242424242424243,0.28396152247969786
13,25,38,33,217.8,0.24242424242424243,0.27582391912387655
13,26,39,33,217.8,0.21212121212121213,0.26330222759236616
13,27,40,33,217.8,0.18181818181818182,0.250380767543584
13,28,41,33,217.8,0.15151515151515152,0.23745272448029592
13,29,42,33,217.8,0.15151515151515152,0.23374509091641743
13,30,43,33,217.8,0.15151515151515152,0.22951520486839852
14,1,15,40,220.1,0.85,0.8465084426460769
14,2,16,40,220.1,0.75,0.6842237357825608
14,3,17,40,220.1,0.7,0.6049025188400915
14,4,18,40,220.1,0.625,0.5468297956353
14,5,19,40,220.1,0.575,0.513964543730007
14,6,20,40,220.1,0.55,0.48494282545780415
14,7,21,40,220.1,0.55,0.47249071638406465
14,8,22,40,220.1,0.5,0.4509590615055625
14,9,23,40,220.1,0.475,0.42236165926639296
14,10,24,40,220.1,0.475,0.4100845890698438
14,11,25,40,220.1,0.475,0.4064087726488474
14,12,26,40,220.1,0.475,0.39826980540206075
14,13,27,40,220.1,0.475,0.39826980540206075
14,14,28,40,220.1,0.45,0.38143917032934377
14,15,29,40,220.1,0.45,0.38143917032934377
14,16,30,40,220.1,0.45,0.3696243866615608
14,17,31,40,220.1,0.45,0.3571271556982732
14,18,32,40,220.1,0.45,0.34866450274570954
14,19,33,40,220.1,0.425,0.33628816439215453
14,20,34,40,220.1,0.4,0.32760654257182165
14,21,35,40,220.1,0.375,0.31079344544108006
14,22,36,40,220.1,0.375,0.30251723954155474
14,23,37,40,220.1,0.325,0.2776348161180838
14,24,38,40,220.1,0.325,0.2733291662275087
14,25,39,40,220.1,0.3,0.2611278667511439
14,26,40,40,220.1,0.275,0.2524273448185853
14,27,41,40,220.1,0.25,0.23942117299545154
14,28,42,40,220.1,0.25,0.22314460067212885
14,29,43,40,220.1,0.25,0.22314460067212885
14,30,44,40,220.1,0.25,0.21900649772236622
15,1,16,38,215.3,0.868421052631579,0.8432521927583463
15,2,17,38,215.3,0.7368421052631579,0.6944215336005821
15,3,18,38,215.3,0.631578947368421,0.6109455965486764
15,4,19,38,215.3,0.5526315789473685,0.5506163346709276
15,5,20,38,215.3,0.5263157894736842,0.5109551790553617
15,6,21,38,215.3,0.47368421052631576,0.4789940452392746
15,7,22,38,215.3,0.47368421052631576,0.4644795873789992
15,8,23,38,215.3,0.4473684210526316,0.4436971279403603
15,9,24,38,215.3,0.42105263157894735,0.4156402142196872
15,10,25,38,215.3,0.42105263157894735,0.40405175016812817
15,11,26,38,215.3,0.42105263157894735,0.3932566655598051
15,12,27,38,215.3,0.42105263157894735,0.38518955558881607
15,13,28,38,215.3,0.42105263157894735,0.38518955558881607
15,14,29,38,215.3,0.3684210526315789,0.3681117048147898
15,15,30,38,215.3,0.3684210526315789,0.3681117048147898
15,16,31,38,215.3,0.3684210526315789,0.35629221839661795
15,17,32,38,215.3,0.3684210526315789,0.34083007668031856
15,18,33,38,215.3,0.34210526315789475,0.3289276480215019
15,19,34,38,215.3,0.34210526315789475,0.31740432185526596
15,20,35,38,215.3,0.34210526315789475,0.30632653882464045
15,21,36,38,215.3,0.3157894736842105,0.28546243990306325
15,22,37,38,215.3,0.3157894736842105,0.28546243990306325
15,23,38,38,215.3,0.2894736842105263,0.2652423375410477
15,24,39,38,215.3,0.2631578947368421,0.2605971378123687
15,25,40,38,215.3,0.2631578947368421,0.24495709729370901
15,26,41,38,215.3,0.2631578947368421,0.23718614757465595
15,27,42,38,215.3,0.23684210526315788,0.22476999812692391
15,28,43,38,215.3,0.21052631578947367,0.21263654710149435
15,29,44,38,215.3,0.21052631578947367,0.21263654710149435
15,30,45,38,215.3,0.21052631578947367,0.21263654710149435
16,1,17,35,219.5,0.8857142857142857,0.8337726377309649
16,2,18,35,219.5,0.6571428571428571,0.683744625124597
16,3,19,35,219.5,0.6,0.5983414868785616
16,4,20,35,219.5,0.5428571428571428,0.5373871675848962
16,5,21,35,219.5,0.4857142857142857,0.4892266157295998
16,6,22,35,219.5,0.4857142857142857,0.4627626963836629
16,7,23,35,219.5,0.4857142857142857,0.4450641509538884
16,8,24,35,219.5,0.45714285714285713,0.4258775313873261
16,9,25,35,219.5,0.42857142857142855,0.40239059443723857
16,10,26,35,219.5,0.4,0.3874254676993101
16,11,27,35,219.5,0.4,0.37620457682891734
16,12,28,35,219.5,0.37142857142857144,0.3649337776424646
16,13,29,35,219.5,0.37142857142857144,0.36181179699132093
16,14,30,35,219.5,0.37142857142857144,0.3459964216154446
16,15,31,35,219.5,0.37142857142857144,0.3459964216154446
16,16,32,35,219.5,0.34285714285714286,0.33089338666155066
16,17,33,35,219.5,0.3142857142857143,0.32264419541260553
16,18,34,35,219.5,0.3142857142857143,0.3048024589924637
16,19,35,35,219.5,0.3142857142857143,0.2940121142358258
16,20,36,35,219.5,0.3142857142857143,0.28325930498151725
16,21,37,35,219.5,0.2571428571428571,0.2627816031552065
16,22,38,35,219.5,0.2571428571428571,0.2596596225040628
16,23,39,35,219.5,0.2571428571428571,0.23783536928678373
16,24,40,35,219.5,0.2571428571428571,0.23352587655824467
16,25,41,35,219.5,0.22857142857142856,0.2180802953905013
16,26,42,35,219.5,0.22857142857142856,0.21112218640130456
16,27,43,35,219.5,0.22857142857142856,0.19673260403242515
16,28,44,35,219.5,0.22857142857142856,0.18187494004746155
16,29,45,35,219.5,0.22857142857142856,0.18187494004746155
16,30,46,35,219.5,0.22857142857142856,0.1787529593963179
17,1,18,40,231.2,0.85,0.8330902054129481
17,2,19,40,231.2,0.575,0.6616114205773969
17,3,20,40,231.2,0.525,0.5653886363693342
17,4,21,40,231.2,0.45,0.4991884195419692
17,5,22,40,231.2,0.4,0.44815877608222965
17,6,23,40,231.2,0.35,0.421505019728998
17,7,24,40,231.2,0.35,0.40981697177340354
17,8,25,40,231.2,0.35,0.3966880640725938
17,9,26,40,231.2,0.3,0.3743332486892403
17,10,27,40,231.2,0.3,0.362678867354588
17,11,28,40,231.2,0.275,0.35024585587176316
17,12,29,40,231.2,0.275,0.3426457952718454
17,13,30,40,231.2,0.275,0.332681908095139
17,14,31,40,231.2,0.25,0.3179862489761228
17,15,32,40,231.2,0.25,0.3179862489761228
17,16,33,40,231.2,0.225,0.3060618183628495
17,17,34,40,231.2,0.225,0.2979868435143225
17,18,35,40,231.2,0.225,0.2812994814265909
17,19,36,40,231.2,0.2,0.27436003872377723
17,20,37,40,231.2,0.2,0.26363632456485
17,21,38,40,231.2,0.2,0.24504751470497116
17,22,39,40,231.2,0.2,0.24146810821884596
17,23,40,40,231.2,0.15,0.2201317081189922
17,24,41,40,231.2,0.15,0.21625359991089088
17,25,42,40,231.2,0.125,0.1980469420142596
17,26,43,40,231.2,0.125,0.19543186932480158
17,27,44,40,231.2,0.125,0.1853592819411171
17,28,45,40,231.2,0.1,0.17357739723353494
17,29,46,40,231.2,0.1,0.17357739723353494
17,30,47,40,231.2,0.1,0.1699979907474097
18,1,19,36,245.5,0.7777777777777778,0.8379587461449809
18,2,20,36,245.5,0.7222222222222222,0.6579803001210041
18,3,21,36,245.5,0.6388888888888888,0.5537692714999342
18,4,22,36,245.5,0.5555555555555556,0.48813256283732026
18,5,23,36,245.5,0.5,0.43084609098466564
18,6,24,36,245.5,0.4722222222222222,0.40502695947049555
18,7,25,36,245.5,0.4166666666666667,0.39006197193118364
18,8,26,36,245.5,0.4166666666666667,0.3735192103309481
18,9,27,36,245.5,0.4166666666666667,0.355073573441819
18,10,28,36,245.5,0.3888888888888889,0.3436117281771877
18,11,29,36,245.5,0.3333333333333333,0.3316360765068069
18,12,30,36,245.5,0.3333333333333333,0.324247019916308
18,13,31,36,245.5,0.3333333333333333,0.31351750243793225
18,14,32,36,245.5,0.3333333333333333,0.302420644111058
18,15,33,36,245.5,0.3333333333333333,0.2993357133114568
18,16,34,36,245.5,0.3333333333333333,0.28811658239884164
18,17,35,36,245.5,0.3055555555555556,0.2773042857260553
18,18,36,36,245.5,0.2777777777777778,0.2542105251457169
18,19,37,36,245.5,0.2777777777777778,0.24421058922439823
18,20,38,36,245.5,0.2222222222222222,0.23298008107653234
18,21,39,36,245.5,0.19444444444444445,0.21796474600191532
18,22,40,36,245.5,0.19444444444444445,0.2142302666104692
18,23,41,36,245.5,0.19444444444444445,0.19920224657241173
18,24,42,36,245.5,0.19444444444444445,0.19556885457003273
18,25,43,36,245.5,0.16666666666666666,0.18051389533126652
18,26,44,36,245.5,0.16666666666666666,0.17742896453166526
18,27,45,36,245.5,0.16666666666666666,0.17006109313784018
18,28,46,36,245.5,0.16666666666666666,0.15886314742189886
18,29,47,36,245.5,0.16666666666666666,0.15886314742189886
18,30,48,36,245.5,0.16666666666666666,0.15512866803045278
19,1,20,44,255.5,0.8181818181818182,0.8391883586558794
19,2,21,44,255.5,0.6590909090909091,0.64521866994092
19,3,22,44,255.5,0.5454545454545454,0.5422159552877197
19,4,23,44,255.5,0.5,0.4735481713762165
19,5,24,44,255.5,0.4318181818181818,0.4205824313921601
19,6,25,44,255.5,0.4090909090909091,0.3935082477770897
19,7,26,44,255.5,0.38636363636363635,0.3729873369549077
19,8,27,44,255.5,0.38636363636363635,0.36040189528328853
19,9,28,44,255.5,0.38636363636363635,0.34291497268176274
19,10,29,44,255.5,0.36363636363636365,0.3318145060713372
19,11,30,44,255.5,0.36363636363636365,0.31464349660726393
19,12,31,44,255.5,0.3409090909090909,0.3011269360984104
19,13,32,44,255.5,0.3181818181818182,0.28665383704919284
19,14,33,44,255.5,0.3181818181818182,0.279984953491109
19,15,34,44,255.5,0.3181818181818182,0.2769463212862272
19,16,35,44,255.5,0.29545454545454547,0.2628946027004279
19,17,36,44,255.5,0.29545454545454547,0.25266879385586216
19,18,37,44,255.5,0.25,0.2331740813374283
19,19,38,44,255.5,0.25,0.2234947961101499
19,20,39,44,255.5,0.25,0.2099540379992787
19,21,40,44,255.5,0.25,0.19929731630262104
19,22,41,44,255.5,0.22727272727272727,0.19538402633187937
19,23,42,44,255.5,0.20454545454545456,0.18426669472610815
19,24,43,44,255.5,0.20454545454545456,0.18426669472610815
19,25,44,44,255.5,0.20454545454545456,0.1697310240999561
19,26,45,44,255.5,0.20454545454545456,0.1666923918950743
19,27,46,44,255.5,0.18181818181818182,0.16277910192433262
19,28,47,44,255.5,0.1590909090909091,0.149130065654938
19,29,48,44,255.5,0.1590909090909091,0.149130065654938
19,30,49,44,255.5,0.13636363636363635,0.14521677568419636
20,1,21,41,264.3,0.7804878048780488,0.8322368036840335
20,2,22,41,264.3,0.5609756097560976,0.6446570007503142
20,3,23,41,264.3,0.34146341463414637,0.5280285630029852
20,4,24,41,264.3,0.2926829268292683,0.46822317337137925
20,5,25,41,264.3,0.24390243902439024,0.41248802406876633
20,6,26,41,264.3,0.24390243902439024,0.37516498075943705
20,7,27,41,264.3,0.24390243902439024,0.35545556189172633
20,8,28,41,264.3,0.24390243902439024,0.3424347826626244
20,9,29,41,264.3,0.21951219512195122,0.3291811259013668
20,10,30,41,264.3,0.21951219512195122,0.322457032648231
20,11,31,41,264.3,0.21951219512195122,0.3037242936745894
20,12,32,41,264.3,0.21951219512195122,0.29094093996317993
20,13,33,41,264.3,0.17073170731707318,0.2766257420322653
20,14,34,41,264.3,0.17073170731707318,0.26745762336953427
20,15,35,41,264.3,0.17073170731707318,0.26406100171655444
20,16,36,41,264.3,0.17073170731707318,0.2541798829575922
20,17,37,41,264.3,0.17073170731707318,0.24760308241787035
20,18,38,41,264.3,0.15853658536585366,0.225819161965445
20,19,39,41,264.3,0.15853658536585366,0.21306206253418092
20,20,40,41,264.3,0.15853658536585366,0.20010082057029052
20,21,41,41,264.3,0.15853658536585366,0.1969206416835485
20,22,42,41,264.3,0.15853658536585366,0.19337672731715472
20,23,43,41,264.3,0.15853658536585366,0.18073601497031458
20,24,44,41,264.3,0.15853658536585366,0.17790510070015203
20,25,45,41,264.3,0.13414634146341464,0.16497755517455842
20,26,46,41,264.3,0.13414634146341464,0.16158093352157862
20,27,47,41,264.3,0.13414634146341464,0.1552061048850223
20,28,48,41,264.3,0.13414634146341464,0.1392898093184709
20,29,49,41,264.3,0.13414634146341464,0.1392898093184709
20,30,50,41,264.3,0.13414634146341464,0.13574589495207715
21,1,22,41,273.5,0.9024390243902439,0.8303829597643602
21,2,23,41,273.5,0.7073170731707317,0.6549003503545174
21,3,24,41,273.5,0.6097560975609756,0.5349155166322762
21,4,25,41,273.5,0.5365853658536586,0.47282502300818846
21,5,26,41,273.5,0.43902439024390244,0.4091431953142053
21,6,27,41,273.5,0.4146341463414634,0.3775622346182666
21,7,28,41,273.5,0.3902439024390244,0.35191603642606895
