c,D,target_above,match_N,pooled_N,reach_spike_raw,reach_spike_pooled_match
12,27,39,9,59.1,0.4444444444444444,0.29105294642151713
12,28,40,9,59.1,0.4444444444444444,0.23023961895732456
12,29,41,9,59.1,0.4444444444444444,0.23023961895732456
12,30,42,9,59.1,0.4444444444444444,0.23023961895732456
13,1,14,16,60.4,0.875,0.9238628171238283
13,2,15,16,60.4,0.75,0.8131964708709534
13,3,16,16,60.4,0.6875,0.7277489786810397
13,4,17,16,60.4,0.6875,0.6974698753819218
13,5,18,16,60.4,0.6875,0.6857701946513785
13,6,19,16,60.4,0.6875,0.6583610834563495
13,7,20,16,60.4,0.625,0.6017782965429641
13,8,21,16,60.4,0.625,0.5874146040028838
13,9,22,16,60.4,0.625,0.5615572110268118
13,10,23,16,60.4,0.625,0.5615572110268118
13,11,24,16,60.4,0.5625,0.5308318170894984
13,12,25,16,60.4,0.5625,0.519132136358955
13,13,26,16,60.4,0.5625,0.49054207147516227
13,14,27,16,60.4,0.5625,0.49054207147516227
13,15,28,16,60.4,0.5625,0.49054207147516227
13,16,29,16,60.4,0.5,0.4354354766727317
13,17,30,16,60.4,0.5,0.4354354766727317
13,18,31,16,60.4,0.5,0.4354354766727317
13,19,32,16,60.4,0.5,0.4354354766727317
13,20,33,16,60.4,0.5,0.40944076350029185
13,21,34,16,60.4,0.4375,0.3634384977170517
13,22,35,16,60.4,0.4375,0.3517388169865083
13,23,36,16,60.4,0.375,0.3351711352947234
13,24,37,16,60.4,0.375,0.30976689896666554
13,25,38,16,60.4,0.375,0.30976689896666554
13,26,39,16,60.4,0.3125,0.26533694943183767
13,27,40,16,60.4,0.3125,0.26533694943183767
13,28,41,16,60.4,0.1875,0.21849703045075358
13,29,42,16,60.4,0.1875,0.21849703045075358
13,30,43,16,60.4,0.1875,0.21849703045075358
14,1,15,6,61.7,1.0,0.9306585592347127
14,2,16,6,61.7,0.6666666666666666,0.8239177723219396
14,3,17,6,61.7,0.3333333333333333,0.7230370643633418
14,4,18,6,61.7,0.3333333333333333,0.683241955112304
14,5,19,6,61.7,0.3333333333333333,0.6580122374731272
14,6,20,6,61.7,0.3333333333333333,0.6474751201061768
14,7,21,6,61.7,0.3333333333333333,0.5792827975728588
14,8,22,6,61.7,0.16666666666666666,0.5630806545309605
14,9,23,6,61.7,0.16666666666666666,0.5344714268147376
14,10,24,6,61.7,0.16666666666666666,0.5344714268147376
14,11,25,6,61.7,0.16666666666666666,0.4948883319976425
14,12,26,6,61.7,0.16666666666666666,0.48019573172541596
14,13,27,6,61.7,0.16666666666666666,0.45179427815445683
14,14,28,6,61.7,0.16666666666666666,0.45179427815445683
14,15,29,6,61.7,0.16666666666666666,0.45179427815445683
14,16,30,6,61.7,0.16666666666666666,0.3926507316618115
14,17,31,6,61.7,0.16666666666666666,0.3926507316618115
14,18,32,6,61.7,0.16666666666666666,0.3926507316618115
14,19,33,6,61.7,0.16666666666666666,0.3926507316618115
14,20,34,6,61.7,0.16666666666666666,0.3637574046041055
14,21,35,6,61.7,0.16666666666666666,0.31979833187043377
14,22,36,6,61.7,0.16666666666666666,0.3051057315982072
14,23,37,6,61.7,0.16666666666666666,0.2899763815920588
14,24,38,6,61.7,0.16666666666666666,0.2752837813198323
14,25,39,6,61.7,0.16666666666666666,0.2752837813198323
14,26,40,6,61.7,0.16666666666666666,0.24623780386968747
14,27,41,6,61.7,0.16666666666666666,0.24623780386968747
14,28,42,6,61.7,0.16666666666666666,0.2159791038573906
14,29,43,6,61.7,0.16666666666666666,0.2159791038573906
14,30,44,6,61.7,0.16666666666666666,0.2159791038573906
15,1,16,15,56.1,1.0,0.9448526848585412
15,2,17,15,56.1,0.8,0.8323828380997531
15,3,18,15,56.1,0.7333333333333333,0.7310540039321218
15,4,19,15,56.1,0.7333333333333333,0.6905475689167142
15,5,20,15,56.1,0.6666666666666666,0.660959047366733
15,6,21,15,56.1,0.6666666666666666,0.6375057517743351
15,7,22,15,56.1,0.6,0.5934088152042053
15,8,23,15,56.1,0.6,0.5784332863895589
15,9,24,15,56.1,0.5333333333333333,0.5605993000264929
15,10,25,15,56.1,0.5333333333333333,0.5605993000264929
15,11,26,15,56.1,0.5333333333333333,0.5109388290084638
15,12,27,15,56.1,0.4666666666666667,0.49310484264539783
15,13,28,15,56.1,0.4666666666666667,0.46194068351994644
15,14,29,15,56.1,0.4666666666666667,0.46194068351994644
15,15,30,15,56.1,0.4666666666666667,0.46194068351994644
15,16,31,15,56.1,0.3333333333333333,0.39738834585941973
15,17,32,15,56.1,0.3333333333333333,0.38568958545393706
15,18,33,15,56.1,0.3333333333333333,0.38568958545393706
15,19,34,15,56.1,0.3333333333333333,0.38568958545393706
15,20,35,15,56.1,0.26666666666666666,0.3522735195281453
15,21,36,15,56.1,0.26666666666666666,0.30780707503102467
15,22,37,15,56.1,0.2,0.2899730886679587
15,23,38,15,56.1,0.2,0.27546467364781013
15,24,39,15,56.1,0.13333333333333333,0.2576306872847442
15,25,40,15,56.1,0.13333333333333333,0.2576306872847442
15,26,41,15,56.1,0.13333333333333333,0.23142351185911286
15,27,42,15,56.1,0.13333333333333333,0.23142351185911286
15,28,43,15,56.1,0.13333333333333333,0.20240668181881558
15,29,44,15,56.1,0.13333333333333333,0.1907079214133329
15,30,45,15,56.1,0.13333333333333333,0.1907079214133329
16,1,17,6,54.9,1.0,0.956975347410655
16,2,18,6,54.9,1.0,0.8258830846529553
16,3,19,6,54.9,0.8333333333333334,0.7200043902706724
16,4,20,6,54.9,0.8333333333333334,0.7075165092470077
16,5,21,6,54.9,0.8333333333333334,0.6681016347660657
16,6,22,6,54.9,0.8333333333333334,0.6424002585381617
16,7,23,6,54.9,0.8333333333333334,0.598906090890798
16,8,24,6,54.9,0.8333333333333334,0.5834242891724949
16,9,25,6,54.9,0.8333333333333334,0.5676863883316362
16,10,26,6,54.9,0.8333333333333334,0.5564972957152177
16,11,27,6,54.9,0.8333333333333334,0.5023140385002347
16,12,28,6,54.9,0.8333333333333334,0.486576137659376
16,13,29,6,54.9,0.5,0.4501612814712285
16,14,30,6,54.9,0.5,0.4501612814712285
16,15,31,6,54.9,0.5,0.4501612814712285
16,16,32,6,54.9,0.5,0.40341709400667075
16,17,33,6,54.9,0.5,0.3902035988024317
16,18,34,6,54.9,0.5,0.3902035988024317
16,19,35,6,54.9,0.5,0.3902035988024317
16,20,36,6,54.9,0.3333333333333333,0.3562582698674992
16,21,37,6,54.9,0.16666666666666666,0.31159336337416693
16,22,38,6,54.9,0.16666666666666666,0.28466636991688976
16,23,39,6,54.9,0.16666666666666666,0.2582088915176312
