c,X,target,raw_N,pooled_N,match_N,reach_raw,reach_pooled,reach_pooled_match,exp_ret_match,roc_match,net_raw,net_pooled,miss_cost_raw,reach_pooled_mono,reach_pooled_match_mono
5,1,6,27055,77932.6,2459,0.9674367030123822,0.9784018677954255,0.9522687613385783,0.7507815861950997,0.15015631723901995,0.8046202659606934,0.8483650404426845,5.0,0.9784018677954255,0.9522687613385783
5,2,7,27055,77932.6,2459,0.9674367030123822,0.9590272117768393,0.9231414845642688,1.4649914992606436,0.2929982998521287,1.7720569372177124,1.6666569073807396,5.0,0.9590272117768393,0.9231414845642688
5,3,8,27055,77932.6,2459,0.840510072075402,0.9044519122337273,0.8699622358967671,1.918805398289578,0.3837610796579156,1.7240805625915527,2.160926661281321,5.0,0.9044519122337273,0.8699622358967671
5,4,9,27055,77932.6,2459,0.840510072075402,0.8779328219168884,0.8331524951251836,2.396199086615234,0.47923981732304677,2.5645906925201416,2.784457754370249,5.0,0.8779328219168884,0.8331524951251836
5,5,10,27055,77932.6,2459,0.8236555165403807,0.8429232319805361,0.7807193379984811,2.6521750115124654,0.5304350023024931,3.2365550994873047,3.2615244418983442,5.0,0.8429232319805361,0.7807193379984811
5,6,11,27055,77932.6,2459,0.7655146922934762,0.8138580797726082,0.7412569176759742,2.9754407755373524,0.5950881551074705,3.420661449432373,3.7734008779699075,5.0,0.8138580797726082,0.7412569176759742
5,7,12,27055,77932.6,2459,0.7533173165773425,0.8023623218663318,0.7200401032419188,3.44716067045961,0.6894321340919219,4.039807319641113,4.4371394359066025,5.0,0.8023623218663318,0.7200401032419188
5,8,13,27055,77932.6,2459,0.7283681389761597,0.7781270022806017,0.7006950379436699,3.8887699037553283,0.7777539807510656,4.468786239624023,4.882013556538346,5.0,0.7781270022806017,0.7006950379436699
5,9,14,27055,77932.6,2459,0.7283681389761597,0.7642959176785447,0.6820536830917813,4.29940108409525,0.85988021681905,5.1971540451049805,5.4471612987006415,5.0,0.7642959176785447,0.6820536830917813
5,10,15,27055,77932.6,2459,0.6957309184993532,0.7373081463455802,0.6591765507916543,4.6186080562351775,0.9237216112470354,5.4359636306762695,5.774941080670529,5.0,0.7373081463455802,0.6591765507916543
5,11,16,27055,77932.6,2459,0.6592866383293291,0.7087308113406942,0.6389783682584145,4.928669472716698,0.9857338945433396,5.548585891723633,6.009017670621457,5.0,0.7087308113406942,0.6389783682584145
5,12,17,27055,77932.6,2459,0.6592866383293291,0.7011617299347646,0.6232035522638248,5.273535371832862,1.0547070743665725,6.207873344421387,6.575720338160323,5.0,0.7011617299347646,0.6232035522638248
5,13,18,27055,77932.6,2459,0.6544816115320643,0.6911562445582624,0.6015616753510444,5.480397451770444,1.096079490354089,6.78066873550415,7.081702867695994,5.0,0.6911562445582624,0.6015616753510444
5,14,19,27055,77932.6,2459,0.636333394936241,0.6771629605203974,0.5842737063218193,5.745602953198456,1.1491205906396913,7.090334892272949,7.489195310857771,5.0,0.6771629605203974,0.5842737063218193
5,15,20,27055,77932.6,2459,0.636333394936241,0.6720151218258164,0.5738835252755823,6.1086275681056925,1.2217255136211385,7.726668357849121,8.056787695404404,5.0,0.6720151218258164,0.5738835252755823
5,16,21,27055,77932.6,2459,0.6198114951025688,0.6522666328927291,0.5579962512674936,6.3290901227115315,1.2658180245423063,8.016040802001953,8.28345441891295,5.0,0.6522666328927291,0.5579962512674936
5,17,22,27055,77932.6,2459,0.6135649602661246,0.6419692751350173,0.5481375971545548,6.659085840063073,1.3318171680126145,8.498428344726562,8.692921583021445,5.0,0.6419692751350173,0.5481375971545548
5,18,23,27055,77932.6,2459,0.6135649602661246,0.6257015849940465,0.536444235720664,6.918728751565566,1.3837457503131132,9.111993789672852,8.936908450191128,5.0,0.6257015849940465,0.536444235720664
5,19,24,27055,77932.6,2459,0.5747181666974681,0.6093713617136692,0.5231495466063254,7.125101406545118,1.4250202813090236,8.793235778808594,9.164996053900609,5.0,0.6093713617136692,0.5231495466063254
5,20,25,27055,77932.6,2459,0.5747181666974681,0.6032902212846515,0.5151324907563984,7.437580244134912,1.4875160488269823,9.36795425415039,9.61436844396682,5.0,0.6032902212846515,0.5151324907563984
5,21,26,27055,77932.6,2459,0.5657364627610423,0.5951547992383186,0.5033689803726942,7.632015974692331,1.5264031949384662,9.709148406982422,9.9914720551577,5.0,0.5951547992383186,0.5033689803726942
5,22,27,27055,77932.6,2459,0.5657364627610423,0.5925747349022854,0.4973002783646467,7.961406096487271,1.5922812192974543,10.274885177612305,10.512611899487457,5.0,0.5925747349022854,0.4973002783646467
5,23,28,27055,77932.6,2459,0.5630012936610608,0.5738682584900857,0.48883731613677534,8.209899853903025,1.6419799707806049,10.764036178588867,10.535861204791066,5.0,0.5738682584900857,0.48883731613677534
5,24,29,27055,77932.6,2459,0.5512844206246534,0.5642059168923949,0.4783903418428884,8.379835884411504,1.6759671768823008,10.987248420715332,10.814747494993142,5.0,0.5642059168923949,0.4783903418428884
5,25,30,27055,77932.6,2459,0.5512844206246534,0.5585548915273085,0.4717033788707954,8.648486142564623,1.7296972285129246,11.538532257080078,11.202586719595764,5.0,0.5585548915273085,0.4717033788707954
5,26,31,27055,77932.6,2459,0.526372204768065,0.5450895054900499,0.46270807936365205,8.834894309785986,1.7669788619571971,11.317538261413574,11.333877515376154,5.0,0.5450895054900499,0.46270807936365205
5,27,32,27055,77932.6,2459,0.5133247089262614,0.5363703277728933,0.4544550687737927,9.020687490441293,1.8041374980882587,11.426390647888184,11.587832576273785,5.0,0.5363703277728933,0.4544550687737927
5,28,33,27055,77932.6,2459,0.5133247089262614,0.532454921077085,0.44906286459378686,9.302523410159875,1.860504682031975,11.939715385437012,11.994767057147728,5.0,0.532454921077085,0.44906286459378686
5,29,34,27055,77932.6,2459,0.5113657364627611,0.5265735386686408,0.4431236768813498,9.542813516059427,1.9085627032118855,12.386434555053711,12.318718461717868,5.0,0.5265735386686408,0.4431236768813498
5,30,35,27055,77932.6,2459,0.5033450378857882,0.5170972180904863,0.4350068044151178,9.69952666611199,1.9399053332223979,12.639359474182129,12.501702315211924,4.955133438110352,0.5170972180904863,0.4350068044151178
5,31,36,27055,77932.6,2459,0.5033450378857882,0.5019622334185231,0.4292991565576957,9.923738013249805,1.984747602649961,13.142704010009766,12.45569758694844,4.955133438110352,0.5019622334185231,0.4292991565576957
5,32,37,27055,77932.6,2459,0.5005729070412124,0.4973687617305868,0.42215596580097486,10.08154914007916,2.016309828015832,13.54348087310791,12.783666310188273,4.955383777618408,0.4973687617305868,0.42215596580097486
5,33,38,27055,77932.6,2459,0.48978007761966363,0.4820498841264944,0.4134474057160808,10.16156669925598,2.032313339851196,13.633923530578613,12.665540181356242,4.956331729888916,0.4820498841264944,0.4134474057160808
5,34,39,27055,77932.6,2459,0.4857142857142857,0.47487658998453475,0.40732598920178575,10.328132614907405,2.065626522981481,13.965136528015137,12.855742402448334,4.956678867340088,0.47487658998453475,0.40732598920178575
5,35,40,27055,77932.6,2459,0.4857142857142857,0.4693357869313206,0.4030474855117493,10.559428894928974,2.111885778985795,14.450850486755371,13.10331407101967,4.956678867340088,0.4693357869313206,0.4030474855117493
5,36,41,27055,77932.6,2459,0.473738680465718,0.4602526550455063,0.39469333774177545,10.609774081605046,2.121954816321009,14.445562362670898,13.18614506471976,4.957668781280518,0.4602526550455063,0.39469333774177545
