c,D,target_below,match_N,pooled_N,reach_dip_raw,reach_dip_pooled_match,mean_premkt_volume,reach_dip_pooled_match_mono
13,5,8,16,60.4,0.4375,0.32285351368052456,5280.5,0.32285351368052456
13,6,7,16,60.4,0.125,0.21215283737855745,5280.5,0.21215283737855745
13,7,6,16,60.4,0.125,0.1709499124583748,5280.5,0.1709499124583748
13,8,5,16,60.4,0.0625,0.1402245185210615,5280.5,0.1402245185210615
13,9,4,16,60.4,0.0625,0.09624085962442928,5280.5,0.09624085962442928
13,10,3,16,60.4,0.0,0.07967317793264446,5280.5,0.07967317793264446
13,11,2,16,60.4,0.0,0.0645336262830856,5280.5,0.0645336262830856
13,12,1,16,60.4,0.0,0.02339936146108689,5280.5,0.02339936146108689
13,13,0,16,60.4,0.0,0.0,5280.5,0.0
14,1,13,6,61.7,1.0,0.7878541171082928,7901.3,0.7878541171082928
14,2,12,6,61.7,0.6666666666666666,0.6686723232117643,7901.3,0.6686723232117643
14,3,11,6,61.7,0.6666666666666666,0.4780119830558065,7901.3,0.4780119830558065
14,4,10,6,61.7,0.3333333333333333,0.43091509669978334,7901.3,0.43091509669978334
14,5,9,6,61.7,0.16666666666666666,0.32766830765838545,7901.3,0.32766830765838545
14,6,8,6,61.7,0.16666666666666666,0.2170306954497462,7901.3,0.2170306954497462
14,7,7,6,61.7,0.0,0.17150695619357767,7901.3,0.17150695619357767
14,8,6,6,61.7,0.0,0.14246097874343283,7901.3,0.14246097874343283
14,9,5,6,61.7,0.0,0.11320298685934538,7901.3,0.11320298685934538
14,10,4,6,61.7,0.0,0.09807363685319695,7901.3,0.09807363685319695
14,11,3,6,61.7,0.0,0.08344464091115322,7901.3,0.08344464091115322
14,12,2,6,61.7,0.0,0.03992231791140341,7901.3,0.03992231791140341
14,13,1,6,61.7,0.0,0.010537117366950342,7901.3,0.010537117366950342
14,14,0,6,61.7,0.0,0.0,7901.3,0.0
15,1,14,15,56.1,0.6666666666666666,0.7654391566853048,3719.0,0.7654391566853048
15,2,13,15,56.1,0.6666666666666666,0.6480262699220546,3719.0,0.6480262699220546
15,3,12,15,56.1,0.4666666666666667,0.5040366998061826,3719.0,0.5040366998061826
15,4,11,15,56.1,0.4,0.4445528954083411,3719.0,0.4445528954083411
15,5,10,15,56.1,0.26666666666666666,0.3339933349136187,3719.0,0.3339933349136187
15,6,9,15,56.1,0.26666666666666666,0.22624342903356243,3719.0,0.22624342903356243
15,7,8,15,56.1,0.2,0.17905796394160375,3719.0,0.17905796394160375
15,8,7,15,56.1,0.2,0.16454954892145515,3719.0,0.16454954892145515
15,9,6,15,56.1,0.2,0.12409888868747995,3719.0,0.12409888868747995
15,10,5,15,56.1,0.2,0.10959047366733131,3719.0,0.10959047366733131
15,11,4,15,56.1,0.2,0.09521452375308503,3719.0,0.09521452375308503
15,12,3,15,56.1,0.13333333333333333,0.04742250791304711,3719.0,0.04742250791304711
15,13,2,15,56.1,0.0,0.011754535186915235,3719.0,0.011754535186915235
15,14,1,15,56.1,0.0,0.0,3719.0,0.0
15,15,0,15,56.1,0.0,0.0,3719.0,0.0
16,1,15,6,54.9,1.0,0.7620534271550437,1713.7,0.7620534271550437
16,2,14,6,54.9,0.5,0.6103390874334599,1713.7,0.6103390874334599
16,3,13,6,54.9,0.5,0.44426490405429303,1713.7,0.44426490405429303
16,4,12,6,54.9,0.5,0.3731608119561705,1713.7,0.3731608119561705
16,5,11,6,54.9,0.16666666666666666,0.28978835236800227,1713.7,0.28978835236800227
16,6,10,6,54.9,0.16666666666666666,0.17525716620223294,1713.7,0.17525716620223294
16,7,9,6,54.9,0.16666666666666666,0.144037463643071,1713.7,0.144037463643071
16,8,8,6,54.9,0.16666666666666666,0.12876907786023084,1713.7,0.12876907786023084
16,9,7,6,54.9,0.16666666666666666,0.1155555826559918,1713.7,0.1155555826559918
16,10,6,6,54.9,0.16666666666666666,0.10028719687315167,1713.7,0.10028719687315167
16,11,5,6,54.9,0.16666666666666666,0.10028719687315167,1713.7,0.10028719687315167
16,12,4,6,54.9,0.0,0.06634186793821914,1713.7,0.06634186793821914
16,13,3,6,54.9,0.0,0.034866066256501564,1713.7,0.034866066256501564
16,14,2,6,54.9,0.0,0.022378185232836786,1713.7,0.022378185232836786
16,15,1,6,54.9,0.0,0.022378185232836786,1713.7,0.022378185232836786
16,16,0,6,54.9,0.0,0.011189092616418393,1713.7,0.011189092616418393
17,1,16,8,50.7,0.75,0.740373007465077,2994.0,0.740373007465077
17,2,15,8,50.7,0.75,0.6036693028488836,2994.0,0.6036693028488836
17,3,14,8,50.7,0.375,0.40698218729212354,2994.0,0.40698218729212354
17,4,13,8,50.7,0.375,0.32402046531490475,2994.0,0.32402046531490475
17,5,12,8,50.7,0.375,0.23864429607364893,2994.0,0.23864429607364893
17,6,11,8,50.7,0.125,0.1823975297083775,2994.0,0.1823975297083775
17,7,10,8,50.7,0.125,0.1492768976816379,2994.0,0.1492768976816379
17,8,9,8,50.7,0.125,0.13635057117281368,2994.0,0.13635057117281368
17,9,8,8,50.7,0.125,0.11958905122077411,2994.0,0.11958905122077411
17,10,7,8,50.7,0.125,0.11958905122077411,2994.0,0.11958905122077411
17,11,6,8,50.7,0.125,0.11958905122077411,2994.0,0.11958905122077411
17,12,5,8,50.7,0.125,0.08526119556201599,2994.0,0.08526119556201599
17,13,4,8,50.7,0.125,0.052460847356016006,2994.0,0.052460847356016006
17,14,3,8,50.7,0.0,0.03271822414940009,2994.0,0.03271822414940009
17,15,2,8,50.7,0.0,0.03271822414940009,2994.0,0.03271822414940009
17,16,1,8,50.7,0.0,0.016359112074700043,2994.0,0.016359112074700043
17,17,0,8,50.7,0.0,0.016359112074700043,2994.0,0.016359112074700043
18,1,17,8,57.0,0.625,0.7260602771748205,3434.5,0.7260602771748205
18,2,16,8,57.0,0.5,0.6026743474147046,3434.5,0.6026743474147046
18,3,15,8,57.0,0.375,0.36943424055212326,3434.5,0.36943424055212326
18,4,14,8,57.0,0.25,0.3201076974453164,3434.5,0.3201076974453164
18,5,13,8,57.0,0.25,0.24447598374798238,3434.5,0.24447598374798238
18,6,12,8,57.0,0.125,0.19498246785773918,3434.5,0.19498246785773918
18,7,11,8,57.0,0.125,0.17946095619747313,3434.5,0.17946095619747313
18,8,10,8,57.0,0.125,0.16704235542939835,3434.5,0.16704235542939835
18,9,9,8,57.0,0.0,0.14951021316858687,3434.5,0.14951021316858687
18,10,8,8,57.0,0.0,0.1366602660433016,3434.5,0.1366602660433016
18,11,7,8,57.0,0.0,0.1366602660433016,3434.5,0.1366602660433016
18,12,6,8,57.0,0.0,0.09241943563199197,3434.5,0.09241943563199197
18,13,5,8,57.0,0.0,0.04852646518617465,3434.5,0.04852646518617465
18,14,4,8,57.0,0.0,0.032545778371458785,3434.5,0.032545778371458785
18,15,3,8,57.0,0.0,0.032545778371458785,3434.5,0.032545778371458785
18,16,2,8,57.0,0.0,0.016272889185729392,3434.5,0.016272889185729392
18,17,1,8,57.0,0.0,0.016272889185729392,3434.5,0.016272889185729392
18,18,0,8,57.0,0.0,0.0,3434.5,0.0
19,1,18,10,51.8,0.7,0.7146496547077648,2769.2,0.7146496547077648
19,2,17,10,51.8,0.5,0.5636527286508336,2769.2,0.5636527286508336
19,3,16,10,51.8,0.3,0.35221913424288354,2769.2,0.35221913424288354
19,4,15,10,51.8,0.2,0.2889506484756611,2769.2,0.2889506484756611
19,5,14,10,51.8,0.2,0.23970965976082198,2769.2,0.23970965976082198
19,6,13,10,51.8,0.2,0.17634116557183763,2769.2,0.17634116557183763
19,7,12,10,51.8,0.2,0.17634116557183763,2769.2,0.17634116557183763
19,8,11,10,51.8,0.2,0.13507453259221827,2769.2,0.13507453259221827
19,9,10,10,51.8,0.2,0.11702564426478018,2769.2,0.11702564426478018
19,10,9,10,51.8,0.2,0.10197700859019707,2769.2,0.10197700859019707
19,11,8,10,51.8,0.2,0.10197700859019707,2769.2,0.10197700859019707
19,12,7,10,51.8,0.2,0.06983219639548592,2769.2,0.06983219639548592
19,13,6,10,51.8,0.2,0.054783560720902805,2769.2,0.054783560720902805
19,14,5,10,51.8,0.2,0.03860325080006737,2769.2,0.03860325080006737
19,15,4,10,51.8,0.2,0.03860325080006737,2769.2,0.03860325080006737
19,16,3,10,51.8,0.1,0.019301625400033686,2769.2,0.019301625400033686
19,17,2,10,51.8,0.1,0.019301625400033686,2769.2,0.019301625400033686
19,18,1,10,51.8,0.0,0.0,2769.2,0.0
19,19,0,10,51.8,0.0,0.0,2769.2,0.0
20,1,19,7,60.2,0.5714285714285714,0.6944310891598798,1346.9,0.6944310891598798
20,2,18,7,60.2,0.5714285714285714,0.5794153784887646,1346.9,0.5794153784887646
20,3,17,7,60.2,0.14285714285714285,0.36791623565521026,1346.9,0.36791623565521026
20,4,16,7,60.2,0.14285714285714285,0.28506976315009885,1346.9,0.28506976315009885
20,5,15,7,60.2,0.14285714285714285,0.2570236655642486,1346.9,0.2570236655642486
20,6,14,7,60.2,0.14285714285714285,0.20037297667438841,1346.9,0.20037297667438841
20,7,13,7,60.2,0.14285714285714285,0.20037297667438841,1346.9,0.20037297667438841
20,8,12,7,60.2,0.0,0.14330463161268706,1346.9,0.14330463161268706
20,9,11,7,60.2,0.0,0.11621525804838014,1346.9,0.11621525804838014
20,10,10,7,60.2,0.0,0.10082025729562773,1346.9,0.10082025729562773
20,11,9,7,60.2,0.0,0.10082025729562773,1346.9,0.10082025729562773
20,12,8,7,60.2,0.0,0.07277415970977753,1346.9,0.07277415970977753
20,13,7,7,60.2,0.0,0.057379158957025125,1346.9,0.057379158957025125
20,14,6,7,60.2,0.0,0.043227413785567555,1346.9,0.043227413785567555
20,15,5,7,60.2,0.0,0.043227413785567555,1346.9,0.043227413785567555
20,16,4,7,60.2,0.0,0.027939255309332674,1346.9,0.027939255309332674
20,17,3,7,60.2,0.0,0.027939255309332674,1346.9,0.027939255309332674
20,18,2,7,60.2,0.0,0.012651096833097796,1346.9,0.012651096833097796
20,19,1,7,60.2,0.0,0.012651096833097796,1346.9,0.012651096833097796
20,20,0,7,60.2,0.0,0.0,1346.9,0.0
21,1,20,12,66.1,0.8333333333333334,0.7287374362112002,3036.7,0.7287374362112002
21,2,19,12,66.1,0.6666666666666666,0.5809114649144974,3036.7,0.5809114649144974
21,3,18,12,66.1,0.3333333333333333,0.41432682033615753,3036.7,0.41432682033615753
21,4,17,12,66.1,0.3333333333333333,0.2962150131457023,3036.7,0.2962150131457023
21,5,16,12,66.1,0.25,0.26842060926893935,3036.7,0.26842060926893935
21,6,15,12,66.1,0.25,0.2158378002119274,3036.7,0.2158378002119274
21,7,14,12,66.1,0.25,0.2158378002119274,3036.7,0.2158378002119274
21,8,13,12,66.1,0.25,0.16161898301477726,3036.7,0.16161898301477726
21,9,12,12,66.1,0.25,0.13587734815938002,3036.7,0.13587734815938002
21,10,11,12,66.1,0.16666666666666666,0.12074538126970193,3036.7,0.12074538126970193
21,11,10,12,66.1,0.16666666666666666,0.12074538126970193,3036.7,0.12074538126970193
21,12,9,12,66.1,0.08333333333333333,0.0801998678779334,3036.7,0.0801998678779334
21,13,8,12,66.1,0.0,0.06506790098825534,3036.7,0.06506790098825534
21,14,7,12,66.1,0.0,0.05231679147324972,3036.7,0.05231679147324972
21,15,6,12,66.1,0.0,0.05231679147324972,3036.7,0.05231679147324972
21,16,5,12,66.1,0.0,0.03886516898767009,3036.7,0.03886516898767009
21,17,4,12,66.1,0.0,0.03886516898767009,3036.7,0.03886516898767009
21,18,3,12,66.1,0.0,0.025413546502090458,3036.7,0.025413546502090458
21,19,2,12,66.1,0.0,0.025413546502090458,3036.7,0.025413546502090458
21,20,1,12,66.1,0.0,0.012751109515005611,3036.7,0.012751109515005611
21,21,0,12,66.1,0.0,0.0,3036.7,0.0
22,1,21,11,66.8,0.5454545454545454,0.7507534702585066,3087.8,0.7507534702585066
22,2,20,11,66.8,0.45454545454545453,0.5872701110339545,3087.8,0.5872701110339545
22,3,19,11,66.8,0.45454545454545453,0.43997293950045463,3087.8,0.43997293950045463
22,4,18,11,66.8,0.2727272727272727,0.3024762504742747,3087.8,0.3024762504742747
22,5,17,11,66.8,0.2727272727272727,0.2611839326494234,3087.8,0.2611839326494234
22,6,16,11,66.8,0.18181818181818182,0.2199238297049833,3087.8,0.2199238297049833
22,7,15,11,66.8,0.18181818181818182,0.2199238297049833,3087.8,0.2199238297049833
22,8,14,11,66.8,0.0,0.1631576309892832,3087.8,0.1631576309892832
22,9,13,11,66.8,0.0,0.1490439339380186,3087.8,0.1490439339380186
22,10,12,11,66.8,0.0,0.13518795593004362,3087.8,0.13518795593004362
22,11,11,11,66.8,0.0,0.13518795593004362,3087.8,0.13518795593004362
22,12,10,11,66.8,0.0,0.09407460966303235,3087.8,0.09407460966303235
22,13,9,11,66.8,0.0,0.0802186316550574,3087.8,0.0802186316550574
22,14,8,11,66.8,0.0,0.05375231768167403,3087.8,0.05375231768167403
22,15,7,11,66.8,0.0,0.05375231768167403,3087.8,0.05375231768167403
22,16,6,11,66.8,0.0,0.04050484297035515,3087.8,0.04050484297035515
22,17,5,11,66.8,0.0,0.04050484297035515,3087.8,0.04050484297035515
22,18,4,11,66.8,0.0,0.02725736825903628,3087.8,0.02725736825903628
22,19,3,11,66.8,0.0,0.02725736825903628,3087.8,0.02725736825903628
22,20,2,11,66.8,0.0,0.013143671207771662,3087.8,0.013143671207771662
22,21,1,11,66.8,0.0,0.0,3087.8,0.0
22,22,0,11,66.8,0.0,0.0,3087.8,0.0
23,1,22,13,71.1,0.7692307692307693,0.7824060820052804,3077.5,0.7824060820052804
23,2,21,13,71.1,0.6153846153846154,0.6266779590927888,3077.5,0.6266779590927888
23,3,20,13,71.1,0.5384615384615384,0.4922026592868275,3077.5,0.4922026592868275
23,4,19,13,71.1,0.38461538461538464,0.32328148360212483,3077.5,0.32328148360212483
23,5,18,13,71.1,0.3076923076923077,0.27182142061901576,3077.5,0.27182142061901576
23,6,17,13,71.1,0.3076923076923077,0.21997964182332916,3077.5,0.21997964182332916
23,7,16,13,71.1,0.3076923076923077,0.20778064064637208,3077.5,0.20778064064637208
23,8,15,13,71.1,0.23076923076923078,0.155815599452874,3077.5,0.155815599452874
23,9,14,13,71.1,0.15384615384615385,0.12954480389350126,3077.5,0.12954480389350126
23,10,13,13,71.1,0.15384615384615385,0.11728615962082893,3077.5,0.11728615962082893
23,11,12,13,71.1,0.15384615384615385,0.11728615962082893,3077.5,0.11728615962082893
23,12,11,13,71.1,0.07692307692307693,0.06559150046123993,3077.5,0.06559150046123993
23,13,10,13,71.1,0.07692307692307693,0.053332856188567604,3077.5,0.053332856188567604
23,14,9,13,71.1,0.07692307692307693,0.0272370137099596,3077.5,0.0272370137099596
23,15,8,13,71.1,0.07692307692307693,0.0272370137099596,3077.5,0.0272370137099596
23,16,7,13,71.1,0.07692307692307693,0.0272370137099596,3077.5,0.0272370137099596
23,17,6,13,71.1,0.07692307692307693,0.0272370137099596,3077.5,0.0272370137099596
23,18,5,13,71.1,0.07692307692307693,0.0272370137099596,3077.5,0.0272370137099596
23,19,4,13,71.1,0.07692307692307693,0.0272370137099596,3077.5,0.0272370137099596
23,20,3,13,71.1,0.0,0.013165219327543975,3077.5,0.013165219327543975
23,21,2,13,71.1,0.0,0.0,3077.5,0.0
23,22,1,13,71.1,0.0,0.0,3077.5,0.0
23,23,0,13,71.1,0.0,0.0,3077.5,0.0
24,1,23,13,80.0,0.9230769230769231,0.7605847811808684,3476.4,0.7605847811808684
24,2,22,13,80.0,0.6923076923076923,0.610978044564404,3476.4,0.610978044564404
24,3,21,13,80.0,0.6153846153846154,0.49385515751775144,3476.4,0.49385515751775144
24,4,20,13,80.0,0.38461538461538464,0.3234007234608484,3476.4,0.3234007234608484
24,5,19,13,80.0,0.38461538461538464,0.26866408085508237,3476.4,0.26866408085508237
24,6,18,13,80.0,0.23076923076923078,0.22092023958513735,3476.4,0.22092023958513735
24,7,17,13,80.0,0.23076923076923078,0.20081430191256386,3476.4,0.20081430191256386
24,8,16,13,80.0,0.23076923076923078,0.15771707910034669,3476.4,0.15771707910034669
24,9,15,13,80.0,0.23076923076923078,0.13462776403543456,3476.4,0.13462776403543456
24,10,14,13,80.0,0.23076923076923078,0.12362227109195531,3476.4,0.12362227109195531
24,11,13,13,80.0,0.23076923076923078,0.12362227109195531,3476.4,0.12362227109195531
24,12,12,13,80.0,0.15384615384615385,0.07703191527600325,3476.4,0.07703191527600325
24,13,11,13,80.0,0.15384615384615385,0.057321364968679435,3476.4,0.057321364968679435
24,14,10,13,80.0,0.07692307692307693,0.03288903992758856,3476.4,0.03288903992758856
24,15,9,13,80.0,0.07692307692307693,0.03288903992758856,3476.4,0.03288903992758856
24,16,8,13,80.0,0.07692307692307693,0.03288903992758856,3476.4,0.03288903992758856
24,17,7,13,80.0,0.07692307692307693,0.024183982563743957,3476.4,0.024183982563743957
24,18,6,13,80.0,0.07692307692307693,0.024183982563743957,3476.4,0.024183982563743957
24,19,5,13,80.0,0.07692307692307693,0.024183982563743957,3476.4,0.024183982563743957
24,20,4,13,80.0,0.07692307692307693,0.01249554780756072,3476.4,0.01249554780756072
24,21,3,13,80.0,0.0,0.0,3476.4,0.0
24,22,2,13,80.0,0.0,0.0,3476.4,0.0
24,23,1,13,80.0,0.0,0.0,3476.4,0.0
24,24,0,13,80.0,0.0,0.0,3476.4,0.0
25,1,24,7,79.0,0.8571428571428571,0.7767477587785957,2337.0,0.7767477587785957
25,2,23,7,79.0,0.5714285714285714,0.6331618701847797,2337.0,0.6331618701847797
25,3,22,7,79.0,0.5714285714285714,0.5472289607494919,2337.0,0.5472289607494919
25,4,21,7,79.0,0.2857142857142857,0.36906047604822845,2337.0,0.36906047604822845
25,5,20,7,79.0,0.14285714285714285,0.28683694806537696,2337.0,0.28683694806537696
25,6,19,7,79.0,0.14285714285714285,0.2419501498524454,2337.0,0.2419501498524454
25,7,18,7,79.0,0.14285714285714285,0.2198941020834906,2337.0,0.2198941020834906
25,8,17,7,79.0,0.14285714285714285,0.16953186293014874,2337.0,0.16953186293014874
25,9,16,7,79.0,0.14285714285714285,0.11956025775277136,2337.0,0.11956025775277136
25,10,15,7,79.0,0.14285714285714285,0.11956025775277136,2337.0,0.11956025775277136
25,11,14,7,79.0,0.14285714285714285,0.11956025775277136,2337.0,0.11956025775277136
25,12,13,7,79.0,0.14285714285714285,0.08564731988983464,2337.0,0.08564731988983464
25,13,12,7,79.0,0.14285714285714285,0.0752708997383737,2337.0,0.0752708997383737
25,14,11,7,79.0,0.0,0.041820813897378156,2337.0,0.041820813897378156
25,15,10,7,79.0,0.0,0.041820813897378156,2337.0,0.041820813897378156
25,16,9,7,79.0,0.0,0.041820813897378156,2337.0,0.041820813897378156
25,17,8,7,79.0,0.0,0.022233310245442877,2337.0,0.022233310245442877
25,18,7,7,79.0,0.0,0.022233310245442877,2337.0,0.022233310245442877
25,19,6,7,79.0,0.0,0.022233310245442877,2337.0,0.022233310245442877
25,20,5,7,79.0,0.0,0.011574583186982368,2337.0,0.011574583186982368
25,21,4,7,79.0,0.0,0.0,2337.0,0.0
25,22,3,7,79.0,0.0,0.0,2337.0,0.0
25,23,2,7,79.0,0.0,0.0,2337.0,0.0
25,24,1,7,79.0,0.0,0.0,2337.0,0.0
25,25,0,7,79.0,0.0,0.0,2337.0,0.0
26,1,25,15,84.8,0.8666666666666667,0.7887739467247827,7776.9,0.7887739467247827
26,2,24,15,84.8,0.7333333333333333,0.6615434395728845,7776.9,0.6615434395728845
26,3,23,15,84.8,0.6,0.556055717870387,7776.9,0.556055717870387
26,4,22,15,84.8,0.3333333333333333,0.38633573474689986,7776.9,0.38633573474689986
26,5,21,15,84.8,0.26666666666666666,0.29137045531689454,7776.9,0.29137045531689454
26,6,20,15,84.8,0.2,0.2509715097817156,7776.9,0.2509715097817156
26,7,19,15,84.8,0.13333333333333333,0.21898861469842748,7776.9,0.21898861469842748
26,8,18,15,84.8,0.13333333333333333,0.1871992285022729,7776.9,0.1871992285022729
26,9,17,15,84.8,0.06666666666666667,0.1338129815912775,7776.9,0.1338129815912775
26,10,16,15,84.8,0.06666666666666667,0.1338129815912775,7776.9,0.1338129815912775
26,11,15,15,84.8,0.06666666666666667,0.12467047974342624,7776.9,0.12467047974342624
26,12,14,15,84.8,0.0,0.09283350939469785,7776.9,0.09283350939469785
26,13,13,15,84.8,0.0,0.08178446916705526,7776.9,0.08178446916705526
26,14,12,15,84.8,0.0,0.05066443338377252,7776.9,0.05066443338377252
26,15,11,15,84.8,0.0,0.04152193153592127,7776.9,0.04152193153592127
26,16,10,15,84.8,0.0,0.04152193153592127,7776.9,0.04152193153592127
26,17,9,15,84.8,0.0,0.020045617340934106,7776.9,0.020045617340934106
26,18,8,15,84.8,0.0,0.020045617340934106,7776.9,0.020045617340934106
26,19,7,15,84.8,0.0,0.020045617340934106,7776.9,0.020045617340934106
26,20,6,15,84.8,0.0,0.00973254533976671,7776.9,0.00973254533976671
26,21,5,15,84.8,0.0,0.0,7776.9,0.0
26,22,4,15,84.8,0.0,0.0,7776.9,0.0
26,23,3,15,84.8,0.0,0.0,7776.9,0.0
26,24,2,15,84.8,0.0,0.0,7776.9,0.0
26,25,1,15,84.8,0.0,0.0,7776.9,0.0
26,26,0,15,84.8,0.0,0.0,7776.9,0.0
27,1,26,20,83.5,0.55,0.7999468550616222,3809.5,0.7999468550616222
27,2,25,20,83.5,0.5,0.6630524257487227,3809.5,0.6630524257487227
27,3,24,20,83.5,0.35,0.5641537390641292,3809.5,0.5641537390641292
27,4,23,20,83.5,0.25,0.4030552562943537,3809.5,0.4030552562943537
27,5,22,20,83.5,0.2,0.3059530995918816,3809.5,0.3059530995918816
