c,D,time_bin_min_before_start,match_N,reach_dip_by_time_raw
7,5,40,31,0.12903225806451613
7,5,30,31,0.12903225806451613
7,5,20,31,0.12903225806451613
7,5,10,31,0.16129032258064516
7,5,5,31,0.16129032258064516
7,5,2,31,0.16129032258064516
7,5,1,31,0.16129032258064516
8,3,240,29,0.0
8,3,180,29,0.0
8,3,120,29,0.0
8,3,90,29,0.034482758620689655
8,3,60,29,0.06896551724137931
8,3,40,29,0.13793103448275862
8,3,30,29,0.1724137931034483
8,3,20,29,0.1724137931034483
8,3,10,29,0.2413793103448276
8,3,5,29,0.2413793103448276
8,3,2,29,0.2413793103448276
8,3,1,29,0.2413793103448276
8,5,240,29,0.0
8,5,180,29,0.0
8,5,120,29,0.0
8,5,90,29,0.034482758620689655
8,5,60,29,0.034482758620689655
8,5,40,29,0.034482758620689655
8,5,30,29,0.10344827586206896
8,5,20,29,0.10344827586206896
8,5,10,29,0.10344827586206896
8,5,5,29,0.10344827586206896
8,5,2,29,0.10344827586206896
8,5,1,29,0.10344827586206896
8,8,240,29,0.0
8,8,180,29,0.0
8,8,120,29,0.0
8,8,90,29,0.0
8,8,60,29,0.0
8,8,40,29,0.0
8,8,30,29,0.0
8,8,20,29,0.0
8,8,10,29,0.0
8,8,5,29,0.0
8,8,2,29,0.0
8,8,1,29,0.0
9,3,240,27,0.0
9,3,180,27,0.1111111111111111
9,3,120,27,0.1111111111111111
9,3,90,27,0.14814814814814814
9,3,60,27,0.14814814814814814
9,3,40,27,0.14814814814814814
9,3,30,27,0.18518518518518517
9,3,20,27,0.2222222222222222
9,3,10,27,0.25925925925925924
9,3,5,27,0.2962962962962963
9,3,2,27,0.2962962962962963
9,3,1,27,0.2962962962962963
9,5,240,27,0.0
9,5,180,27,0.0
9,5,120,27,0.0
9,5,90,27,0.0
9,5,60,27,0.0
9,5,40,27,0.037037037037037035
9,5,30,27,0.037037037037037035
9,5,20,27,0.037037037037037035
9,5,10,27,0.037037037037037035
9,5,5,27,0.07407407407407407
9,5,2,27,0.07407407407407407
9,5,1,27,0.07407407407407407
9,8,240,27,0.0
9,8,180,27,0.0
9,8,120,27,0.0
9,8,90,27,0.0
9,8,60,27,0.0
9,8,40,27,0.0
9,8,30,27,0.0
9,8,20,27,0.0
9,8,10,27,0.0
9,8,5,27,0.0
9,8,2,27,0.0
9,8,1,27,0.0
10,3,240,20,0.0
10,3,180,20,0.0
10,3,120,20,0.0
10,3,90,20,0.0
10,3,60,20,0.05
10,3,40,20,0.05
10,3,30,20,0.1
10,3,20,20,0.1
10,3,10,20,0.15
10,3,5,20,0.15
10,3,2,20,0.15
10,3,1,20,0.15
10,5,240,20,0.0
10,5,180,20,0.0
10,5,120,20,0.0
10,5,90,20,0.0
10,5,60,20,0.0
10,5,40,20,0.05
10,5,30,20,0.05
10,5,20,20,0.05
10,5,10,20,0.1
10,5,5,20,0.1
10,5,2,20,0.1
10,5,1,20,0.1
10,8,240,20,0.0
10,8,180,20,0.0
10,8,120,20,0.0
10,8,90,20,0.0
10,8,60,20,0.0
10,8,40,20,0.0
10,8,30,20,0.0
10,8,20,20,0.0
10,8,10,20,0.0
10,8,5,20,0.0
10,8,2,20,0.0
10,8,1,20,0.0
11,3,240,22,0.0
11,3,180,22,0.045454545454545456
11,3,120,22,0.18181818181818182
11,3,90,22,0.22727272727272727
11,3,60,22,0.22727272727272727
11,3,40,22,0.36363636363636365
11,3,30,22,0.4090909090909091
11,3,20,22,0.45454545454545453
11,3,10,22,0.5
11,3,5,22,0.5
11,3,2,22,0.5
11,3,1,22,0.5
11,5,240,22,0.0
11,5,180,22,0.0
11,5,120,22,0.045454545454545456
11,5,90,22,0.09090909090909091
11,5,60,22,0.09090909090909091
11,5,40,22,0.13636363636363635
11,5,30,22,0.13636363636363635
11,5,20,22,0.13636363636363635
11,5,10,22,0.18181818181818182
11,5,5,22,0.22727272727272727
11,5,2,22,0.22727272727272727
11,5,1,22,0.22727272727272727
11,8,240,22,0.0
11,8,180,22,0.0
11,8,120,22,0.045454545454545456
11,8,90,22,0.045454545454545456
11,8,60,22,0.045454545454545456
11,8,40,22,0.045454545454545456
11,8,30,22,0.045454545454545456
11,8,20,22,0.045454545454545456
11,8,10,22,0.045454545454545456
11,8,5,22,0.09090909090909091
11,8,2,22,0.09090909090909091
11,8,1,22,0.09090909090909091
12,3,240,28,0.0
12,3,180,28,0.03571428571428571
12,3,120,28,0.03571428571428571
12,3,90,28,0.03571428571428571
12,3,60,28,0.07142857142857142
12,3,40,28,0.10714285714285714
12,3,30,28,0.14285714285714285
12,3,20,28,0.21428571428571427
12,3,10,28,0.21428571428571427
12,3,5,28,0.2857142857142857
12,3,2,28,0.2857142857142857
12,3,1,28,0.2857142857142857
12,5,240,28,0.0
12,5,180,28,0.0
12,5,120,28,0.0
12,5,90,28,0.0
12,5,60,28,0.03571428571428571
12,5,40,28,0.07142857142857142
12,5,30,28,0.07142857142857142
12,5,20,28,0.14285714285714285
12,5,10,28,0.14285714285714285
12,5,5,28,0.17857142857142858
12,5,2,28,0.17857142857142858
12,5,1,28,0.17857142857142858
12,8,240,28,0.0
12,8,180,28,0.0
12,8,120,28,0.0
12,8,90,28,0.0
12,8,60,28,0.0
12,8,40,28,0.03571428571428571
12,8,30,28,0.03571428571428571
12,8,20,28,0.03571428571428571
12,8,10,28,0.07142857142857142
12,8,5,28,0.10714285714285714
12,8,2,28,0.10714285714285714
12,8,1,28,0.10714285714285714
13,3,240,29,0.0
13,3,180,29,0.034482758620689655
13,3,120,29,0.06896551724137931
13,3,90,29,0.06896551724137931
13,3,60,29,0.10344827586206896
13,3,40,29,0.13793103448275862
13,3,30,29,0.1724137931034483
13,3,20,29,0.20689655172413793
13,3,10,29,0.2413793103448276
13,3,5,29,0.2413793103448276
13,3,2,29,0.27586206896551724
13,3,1,29,0.27586206896551724
13,5,240,29,0.0
13,5,180,29,0.0
13,5,120,29,0.0
13,5,90,29,0.034482758620689655
13,5,60,29,0.034482758620689655
13,5,40,29,0.06896551724137931
13,5,30,29,0.10344827586206896
13,5,20,29,0.13793103448275862
13,5,10,29,0.13793103448275862
13,5,5,29,0.13793103448275862
13,5,2,29,0.13793103448275862
13,5,1,29,0.13793103448275862
13,8,240,29,0.0
13,8,180,29,0.0
13,8,120,29,0.0
13,8,90,29,0.0
13,8,60,29,0.0
13,8,40,29,0.0
13,8,30,29,0.0
13,8,20,29,0.0
13,8,10,29,0.0
13,8,5,29,0.0
13,8,2,29,0.0
13,8,1,29,0.0
14,3,240,26,0.0
14,3,180,26,0.11538461538461539
14,3,120,26,0.11538461538461539
14,3,90,26,0.15384615384615385
14,3,60,26,0.19230769230769232
14,3,40,26,0.3076923076923077
14,3,30,26,0.34615384615384615
14,3,20,26,0.34615384615384615
14,3,10,26,0.38461538461538464
14,3,5,26,0.38461538461538464
14,3,2,26,0.46153846153846156
14,3,1,26,0.46153846153846156
14,5,240,26,0.0
14,5,180,26,0.038461538461538464
14,5,120,26,0.038461538461538464
14,5,90,26,0.038461538461538464
14,5,60,26,0.11538461538461539
14,5,40,26,0.11538461538461539
14,5,30,26,0.11538461538461539
14,5,20,26,0.11538461538461539
14,5,10,26,0.15384615384615385
14,5,5,26,0.15384615384615385
14,5,2,26,0.15384615384615385
14,5,1,26,0.15384615384615385
14,8,240,26,0.0
14,8,180,26,0.0
14,8,120,26,0.0
14,8,90,26,0.0
14,8,60,26,0.07692307692307693
14,8,40,26,0.07692307692307693
14,8,30,26,0.07692307692307693
14,8,20,26,0.07692307692307693
14,8,10,26,0.07692307692307693
14,8,5,26,0.07692307692307693
14,8,2,26,0.07692307692307693
14,8,1,26,0.07692307692307693
15,3,240,30,0.0
15,3,180,30,0.1
15,3,120,30,0.13333333333333333
15,3,90,30,0.13333333333333333
15,3,60,30,0.23333333333333334
15,3,40,30,0.26666666666666666
15,3,30,30,0.3
15,3,20,30,0.3333333333333333
15,3,10,30,0.4
15,3,5,30,0.4
15,3,2,30,0.4
15,3,1,30,0.4
15,5,240,30,0.0
15,5,180,30,0.03333333333333333
15,5,120,30,0.06666666666666667
15,5,90,30,0.06666666666666667
15,5,60,30,0.13333333333333333
15,5,40,30,0.16666666666666666
15,5,30,30,0.2
15,5,20,30,0.2
15,5,10,30,0.26666666666666666
15,5,5,30,0.26666666666666666
15,5,2,30,0.26666666666666666
15,5,1,30,0.26666666666666666
15,8,240,30,0.0
15,8,180,30,0.0
15,8,120,30,0.0
15,8,90,30,0.0
15,8,60,30,0.03333333333333333
15,8,40,30,0.03333333333333333
15,8,30,30,0.1
15,8,20,30,0.1
15,8,10,30,0.1
15,8,5,30,0.13333333333333333
15,8,2,30,0.13333333333333333
15,8,1,30,0.13333333333333333
16,3,240,43,0.0
16,3,180,43,0.06976744186046512
16,3,120,43,0.09302325581395349
16,3,90,43,0.09302325581395349
16,3,60,43,0.18604651162790697
16,3,40,43,0.2558139534883721
16,3,30,43,0.27906976744186046
16,3,20,43,0.32558139534883723
16,3,10,43,0.3953488372093023
16,3,5,43,0.3953488372093023
16,3,2,43,0.4186046511627907
16,3,1,43,0.4186046511627907
16,5,240,43,0.0
16,5,180,43,0.023255813953488372
16,5,120,43,0.023255813953488372
16,5,90,43,0.023255813953488372
16,5,60,43,0.06976744186046512
16,5,40,43,0.11627906976744186
16,5,30,43,0.11627906976744186
16,5,20,43,0.11627906976744186
16,5,10,43,0.18604651162790697
16,5,5,43,0.20930232558139536
16,5,2,43,0.20930232558139536
16,5,1,43,0.20930232558139536
16,8,240,43,0.0
16,8,180,43,0.0
16,8,120,43,0.023255813953488372
16,8,90,43,0.023255813953488372
16,8,60,43,0.06976744186046512
16,8,40,43,0.09302325581395349
16,8,30,43,0.09302325581395349
16,8,20,43,0.09302325581395349
16,8,10,43,0.13953488372093023
16,8,5,43,0.13953488372093023
16,8,2,43,0.13953488372093023
16,8,1,43,0.13953488372093023
17,3,240,33,0.0
17,3,180,33,0.030303030303030304
17,3,120,33,0.09090909090909091
17,3,90,33,0.09090909090909091
17,3,60,33,0.15151515151515152
17,3,40,33,0.18181818181818182
17,3,30,33,0.24242424242424243
17,3,20,33,0.2727272727272727
17,3,10,33,0.2727272727272727
17,3,5,33,0.2727272727272727
17,3,2,33,0.2727272727272727
17,3,1,33,0.2727272727272727
17,5,240,33,0.0
17,5,180,33,0.030303030303030304
17,5,120,33,0.09090909090909091
17,5,90,33,0.09090909090909091
17,5,60,33,0.15151515151515152
17,5,40,33,0.15151515151515152
17,5,30,33,0.18181818181818182
17,5,20,33,0.21212121212121213
17,5,10,33,0.21212121212121213
17,5,5,33,0.21212121212121213
17,5,2,33,0.21212121212121213
17,5,1,33,0.21212121212121213
17,8,240,33,0.0
17,8,180,33,0.0
17,8,120,33,0.06060606060606061
17,8,90,33,0.06060606060606061
17,8,60,33,0.06060606060606061
17,8,40,33,0.09090909090909091
17,8,30,33,0.12121212121212122
17,8,20,33,0.12121212121212122
17,8,10,33,0.12121212121212122
17,8,5,33,0.12121212121212122
17,8,2,33,0.12121212121212122
17,8,1,33,0.12121212121212122
18,3,240,36,0.027777777777777776
18,3,180,36,0.08333333333333333
18,3,120,36,0.1111111111111111
18,3,90,36,0.1388888888888889
18,3,60,36,0.19444444444444445
18,3,40,36,0.2777777777777778
18,3,30,36,0.3055555555555556
18,3,20,36,0.3055555555555556
18,3,10,36,0.3611111111111111
18,3,5,36,0.3888888888888889
18,3,2,36,0.3888888888888889
18,3,1,36,0.3888888888888889
18,5,240,36,0.0
18,5,180,36,0.027777777777777776
18,5,120,36,0.027777777777777776
18,5,90,36,0.05555555555555555
18,5,60,36,0.1388888888888889
18,5,40,36,0.19444444444444445
18,5,30,36,0.19444444444444445
18,5,20,36,0.19444444444444445
18,5,10,36,0.19444444444444445
18,5,5,36,0.2222222222222222
18,5,2,36,0.2222222222222222
18,5,1,36,0.2222222222222222
18,8,240,36,0.0
18,8,180,36,0.0
18,8,120,36,0.0
18,8,90,36,0.027777777777777776
18,8,60,36,0.08333333333333333
18,8,40,36,0.1388888888888889
18,8,30,36,0.1388888888888889
18,8,20,36,0.1388888888888889
18,8,10,36,0.1388888888888889
18,8,5,36,0.1388888888888889
18,8,2,36,0.1388888888888889
18,8,1,36,0.1388888888888889
19,3,240,39,0.02564102564102564
19,3,180,39,0.05128205128205128
19,3,120,39,0.07692307692307693
19,3,90,39,0.07692307692307693
19,3,60,39,0.1282051282051282
19,3,40,39,0.15384615384615385
19,3,30,39,0.1794871794871795
19,3,20,39,0.1794871794871795
19,3,10,39,0.20512820512820512
19,3,5,39,0.23076923076923078
19,3,2,39,0.2564102564102564
19,3,1,39,0.2564102564102564
19,5,240,39,0.02564102564102564
19,5,180,39,0.05128205128205128
19,5,120,39,0.05128205128205128
19,5,90,39,0.05128205128205128
19,5,60,39,0.07692307692307693
19,5,40,39,0.10256410256410256
19,5,30,39,0.1282051282051282
19,5,20,39,0.1282051282051282
19,5,10,39,0.1282051282051282
19,5,5,39,0.1282051282051282
19,5,2,39,0.1282051282051282
19,5,1,39,0.1282051282051282
19,8,240,39,0.02564102564102564
19,8,180,39,0.05128205128205128
19,8,120,39,0.05128205128205128
19,8,90,39,0.05128205128205128
19,8,60,39,0.07692307692307693
19,8,40,39,0.10256410256410256
19,8,30,39,0.1282051282051282
19,8,20,39,0.1282051282051282
19,8,10,39,0.1282051282051282
19,8,5,39,0.1282051282051282
19,8,2,39,0.1282051282051282
19,8,1,39,0.1282051282051282
20,3,240,40,0.0
20,3,180,40,0.05
20,3,120,40,0.075
20,3,90,40,0.075
20,3,60,40,0.1
20,3,40,40,0.15
20,3,30,40,0.2
20,3,20,40,0.225
20,3,10,40,0.325
20,3,5,40,0.35
20,3,2,40,0.35
20,3,1,40,0.35
20,5,240,40,0.0
20,5,180,40,0.0
20,5,120,40,0.025
20,5,90,40,0.025
20,5,60,40,0.05
20,5,40,40,0.1
20,5,30,40,0.1
20,5,20,40,0.1
20,5,10,40,0.175
20,5,5,40,0.2
20,5,2,40,0.2
20,5,1,40,0.2
20,8,240,40,0.0
20,8,180,40,0.0
20,8,120,40,0.0
20,8,90,40,0.0
20,8,60,40,0.0
20,8,40,40,0.0
20,8,30,40,0.0
20,8,20,40,0.0
20,8,10,40,0.025
20,8,5,40,0.05
20,8,2,40,0.05
20,8,1,40,0.05
21,3,240,37,0.0
21,3,180,37,0.02702702702702703
21,3,120,37,0.05405405405405406
21,3,90,37,0.05405405405405406
21,3,60,37,0.08108108108108109
21,3,40,37,0.13513513513513514
21,3,30,37,0.21621621621621623
21,3,20,37,0.24324324324324326
21,3,10,37,0.2702702702702703
21,3,5,37,0.2702702702702703
21,3,2,37,0.2702702702702703
21,3,1,37,0.2702702702702703
21,5,240,37,0.0
21,5,180,37,0.02702702702702703
21,5,120,37,0.02702702702702703
21,5,90,37,0.02702702702702703
21,5,60,37,0.02702702702702703
21,5,40,37,0.08108108108108109
21,5,30,37,0.16216216216216217
21,5,20,37,0.1891891891891892
21,5,10,37,0.1891891891891892
21,5,5,37,0.1891891891891892
21,5,2,37,0.1891891891891892
21,5,1,37,0.1891891891891892
21,8,240,37,0.0
21,8,180,37,0.0
21,8,120,37,0.0
21,8,90,37,0.0
21,8,60,37,0.02702702702702703
21,8,40,37,0.08108108108108109
21,8,30,37,0.10810810810810811
21,8,20,37,0.1891891891891892
21,8,10,37,0.1891891891891892
21,8,5,37,0.1891891891891892
21,8,2,37,0.1891891891891892
21,8,1,37,0.1891891891891892
22,3,240,40,0.0
22,3,180,40,0.1
22,3,120,40,0.1
22,3,90,40,0.125
22,3,60,40,0.15
22,3,40,40,0.225
22,3,30,40,0.25
22,3,20,40,0.25
22,3,10,40,0.325
22,3,5,40,0.325
22,3,2,40,0.35
22,3,1,40,0.375
22,5,240,40,0.0
22,5,180,40,0.1
22,5,120,40,0.1
22,5,90,40,0.125
22,5,60,40,0.125
22,5,40,40,0.2
22,5,30,40,0.225
22,5,20,40,0.225
22,5,10,40,0.225
22,5,5,40,0.225
22,5,2,40,0.225
22,5,1,40,0.25
22,8,240,40,0.0
22,8,180,40,0.0
22,8,120,40,0.0
22,8,90,40,0.0
22,8,60,40,0.025
22,8,40,40,0.025
22,8,30,40,0.025
22,8,20,40,0.05
22,8,10,40,0.075
22,8,5,40,0.075
22,8,2,40,0.075
22,8,1,40,0.1
23,3,240,54,0.0
23,3,180,54,0.14814814814814814
23,3,120,54,0.2222222222222222
23,3,90,54,0.2962962962962963
23,3,60,54,0.35185185185185186
23,3,40,54,0.3888888888888889
23,3,30,54,0.4074074074074074
23,3,20,54,0.46296296296296297
23,3,10,54,0.48148148148148145
23,3,5,54,0.48148148148148145
23,3,2,54,0.5
23,3,1,54,0.5
23,5,240,54,0.0
23,5,180,54,0.05555555555555555
23,5,120,54,0.12962962962962962
23,5,90,54,0.12962962962962962
23,5,60,54,0.2222222222222222
23,5,40,54,0.2222222222222222
23,5,30,54,0.24074074074074073
23,5,20,54,0.24074074074074073
23,5,10,54,0.25925925925925924
23,5,5,54,0.2962962962962963
23,5,2,54,0.2962962962962963
23,5,1,54,0.2962962962962963
23,8,240,54,0.0
23,8,180,54,0.037037037037037035
23,8,120,54,0.05555555555555555
23,8,90,54,0.05555555555555555
23,8,60,54,0.12962962962962962
23,8,40,54,0.14814814814814814
23,8,30,54,0.14814814814814814
23,8,20,54,0.16666666666666666
23,8,10,54,0.18518518518518517
23,8,5,54,0.2037037037037037
23,8,2,54,0.2222222222222222
23,8,1,54,0.2222222222222222
24,3,240,43,0.0
24,3,180,43,0.18604651162790697
24,3,120,43,0.2558139534883721
24,3,90,43,0.2558139534883721
24,3,60,43,0.3023255813953488
24,3,40,43,0.3023255813953488
24,3,30,43,0.3488372093023256
24,3,20,43,0.3953488372093023
24,3,10,43,0.4418604651162791
24,3,5,43,0.4418604651162791
24,3,2,43,0.4418604651162791
24,3,1,43,0.4418604651162791
24,5,240,43,0.0
24,5,180,43,0.11627906976744186
24,5,120,43,0.20930232558139536
24,5,90,43,0.23255813953488372
24,5,60,43,0.2558139534883721
24,5,40,43,0.27906976744186046
24,5,30,43,0.27906976744186046
24,5,20,43,0.3488372093023256
24,5,10,43,0.3953488372093023
24,5,5,43,0.3953488372093023
24,5,2,43,0.3953488372093023
24,5,1,43,0.3953488372093023
24,8,240,43,0.0
24,8,180,43,0.06976744186046512
24,8,120,43,0.11627906976744186
24,8,90,43,0.11627906976744186
24,8,60,43,0.13953488372093023
24,8,40,43,0.16279069767441862
24,8,30,43,0.16279069767441862
24,8,20,43,0.18604651162790697
24,8,10,43,0.20930232558139536
24,8,5,43,0.20930232558139536
24,8,2,43,0.20930232558139536
24,8,1,43,0.20930232558139536
25,3,240,60,0.0
25,3,180,60,0.05
25,3,120,60,0.06666666666666667
25,3,90,60,0.13333333333333333
25,3,60,60,0.18333333333333332
25,3,40,60,0.2
25,3,30,60,0.21666666666666667
25,3,20,60,0.3
25,3,10,60,0.3333333333333333
25,3,5,60,0.3333333333333333
25,3,2,60,0.3333333333333333
25,3,1,60,0.3333333333333333
25,5,240,60,0.0
25,5,180,60,0.0
25,5,120,60,0.016666666666666666
25,5,90,60,0.03333333333333333
25,5,60,60,0.03333333333333333
25,5,40,60,0.1
25,5,30,60,0.11666666666666667
25,5,20,60,0.15
25,5,10,60,0.16666666666666666
25,5,5,60,0.18333333333333332
25,5,2,60,0.18333333333333332
25,5,1,60,0.18333333333333332
25,8,240,60,0.0
25,8,180,60,0.0
25,8,120,60,0.0
25,8,90,60,0.016666666666666666
25,8,60,60,0.016666666666666666
25,8,40,60,0.03333333333333333
25,8,30,60,0.05
25,8,20,60,0.08333333333333333
25,8,10,60,0.1
25,8,5,60,0.1
25,8,2,60,0.1
25,8,1,60,0.1
26,3,240,44,0.022727272727272728
26,3,180,44,0.11363636363636363
26,3,120,44,0.11363636363636363
26,3,90,44,0.11363636363636363
26,3,60,44,0.13636363636363635
26,3,40,44,0.20454545454545456
26,3,30,44,0.2727272727272727
26,3,20,44,0.2727272727272727
26,3,10,44,0.29545454545454547
26,3,5,44,0.3181818181818182
26,3,2,44,0.3409090909090909
26,3,1,44,0.36363636363636365
26,5,240,44,0.0
26,5,180,44,0.045454545454545456
26,5,120,44,0.045454545454545456
26,5,90,44,0.045454545454545456
26,5,60,44,0.045454545454545456
26,5,40,44,0.06818181818181818
26,5,30,44,0.11363636363636363
26,5,20,44,0.11363636363636363
26,5,10,44,0.11363636363636363
26,5,5,44,0.11363636363636363
26,5,2,44,0.13636363636363635
26,5,1,44,0.13636363636363635
26,8,240,44,0.0
26,8,180,44,0.0
26,8,120,44,0.0
26,8,90,44,0.0
26,8,60,44,0.0
26,8,40,44,0.022727272727272728
26,8,30,44,0.06818181818181818
26,8,20,44,0.06818181818181818
26,8,10,44,0.06818181818181818
26,8,5,44,0.06818181818181818
26,8,2,44,0.06818181818181818
26,8,1,44,0.06818181818181818
27,3,240,49,0.0
27,3,180,49,0.10204081632653061
27,3,120,49,0.12244897959183673
27,3,90,49,0.12244897959183673
27,3,60,49,0.14285714285714285
27,3,40,49,0.1836734693877551
27,3,30,49,0.24489795918367346
27,3,20,49,0.2653061224489796
27,3,10,49,0.2653061224489796
27,3,5,49,0.2857142857142857
27,3,2,49,0.32653061224489793
27,3,1,49,0.32653061224489793
27,5,240,49,0.0
27,5,180,49,0.061224489795918366
27,5,120,49,0.061224489795918366
27,5,90,49,0.061224489795918366
27,5,60,49,0.061224489795918366
27,5,40,49,0.061224489795918366
27,5,30,49,0.08163265306122448
27,5,20,49,0.10204081632653061
27,5,10,49,0.10204081632653061
27,5,5,49,0.10204081632653061
27,5,2,49,0.14285714285714285
27,5,1,49,0.14285714285714285
27,8,240,49,0.0
27,8,180,49,0.0
27,8,120,49,0.0
27,8,90,49,0.0
27,8,60,49,0.02040816326530612
27,8,40,49,0.02040816326530612
27,8,30,49,0.04081632653061224
27,8,20,49,0.08163265306122448
27,8,10,49,0.08163265306122448
27,8,5,49,0.08163265306122448
27,8,2,49,0.08163265306122448
27,8,1,49,0.08163265306122448
28,3,240,68,0.0
28,3,180,68,0.04411764705882353
28,3,120,68,0.07352941176470588
28,3,90,68,0.1323529411764706
28,3,60,68,0.16176470588235295
28,3,40,68,0.25
28,3,30,68,0.27941176470588236
28,3,20,68,0.3088235294117647
28,3,10,68,0.35294117647058826
28,3,5,68,0.39705882352941174
28,3,2,68,0.39705882352941174
28,3,1,68,0.39705882352941174
28,5,240,68,0.0
28,5,180,68,0.029411764705882353
28,5,120,68,0.029411764705882353
28,5,90,68,0.058823529411764705
28,5,60,68,0.07352941176470588
28,5,40,68,0.11764705882352941
28,5,30,68,0.1323529411764706
28,5,20,68,0.14705882352941177
28,5,10,68,0.17647058823529413
28,5,5,68,0.19117647058823528
28,5,2,68,0.19117647058823528
28,5,1,68,0.19117647058823528
28,8,240,68,0.0
28,8,180,68,0.029411764705882353
28,8,120,68,0.029411764705882353
28,8,90,68,0.04411764705882353
28,8,60,68,0.04411764705882353
28,8,40,68,0.08823529411764706
28,8,30,68,0.10294117647058823
28,8,20,68,0.11764705882352941
28,8,10,68,0.1323529411764706
28,8,5,68,0.1323529411764706
28,8,2,68,0.14705882352941177
28,8,1,68,0.14705882352941177
29,3,240,51,0.0196078431372549
29,3,180,51,0.09803921568627451
29,3,120,51,0.09803921568627451
29,3,90,51,0.13725490196078433
29,3,60,51,0.13725490196078433
29,3,40,51,0.21568627450980393
29,3,30,51,0.21568627450980393
29,3,20,51,0.23529411764705882
29,3,10,51,0.27450980392156865
29,3,5,51,0.29411764705882354
29,3,2,51,0.3137254901960784
29,3,1,51,0.35294117647058826
29,5,240,51,0.0
29,5,180,51,0.058823529411764705
29,5,120,51,0.058823529411764705
29,5,90,51,0.0784313725490196
29,5,60,51,0.11764705882352941
29,5,40,51,0.1568627450980392
29,5,30,51,0.1568627450980392
29,5,20,51,0.1568627450980392
29,5,10,51,0.19607843137254902
29,5,5,51,0.21568627450980393
29,5,2,51,0.21568627450980393
29,5,1,51,0.23529411764705882
29,8,240,51,0.0
29,8,180,51,0.0392156862745098
29,8,120,51,0.0392156862745098
29,8,90,51,0.0392156862745098
29,8,60,51,0.058823529411764705
29,8,40,51,0.09803921568627451
29,8,30,51,0.09803921568627451
29,8,20,51,0.11764705882352941
29,8,10,51,0.1568627450980392
29,8,5,51,0.1568627450980392
29,8,2,51,0.1568627450980392
29,8,1,51,0.1568627450980392
30,3,240,68,0.0
30,3,180,68,0.17647058823529413
30,3,120,68,0.23529411764705882
30,3,90,68,0.27941176470588236
30,3,60,68,0.3235294117647059
30,3,40,68,0.3382352941176471
30,3,30,68,0.3382352941176471
30,3,20,68,0.38235294117647056
30,3,10,68,0.4264705882352941
30,3,5,68,0.4411764705882353
30,3,2,68,0.45588235294117646
30,3,1,68,0.45588235294117646
30,5,240,68,0.0
30,5,180,68,0.08823529411764706
30,5,120,68,0.10294117647058823
30,5,90,68,0.1323529411764706
30,5,60,68,0.14705882352941177
30,5,40,68,0.17647058823529413
30,5,30,68,0.17647058823529413
30,5,20,68,0.25
30,5,10,68,0.2647058823529412
30,5,5,68,0.29411764705882354
30,5,2,68,0.3088235294117647
30,5,1,68,0.3088235294117647
30,8,240,68,0.0
30,8,180,68,0.04411764705882353
30,8,120,68,0.058823529411764705
30,8,90,68,0.07352941176470588
30,8,60,68,0.08823529411764706
30,8,40,68,0.11764705882352941
30,8,30,68,0.1323529411764706
30,8,20,68,0.16176470588235295
30,8,10,68,0.17647058823529413
30,8,5,68,0.17647058823529413
30,8,2,68,0.17647058823529413
30,8,1,68,0.17647058823529413
31,3,240,62,0.0
31,3,180,62,0.0967741935483871
31,3,120,62,0.16129032258064516
31,3,90,62,0.16129032258064516
31,3,60,62,0.16129032258064516
31,3,40,62,0.1935483870967742
