category,band,N,mean_drift,pct_up,pct_down,winner_drift,loser_drift,verdict
ATP_MAIN,deep-underdog,368,0.9619565217391305,0.3423913043478261,0.39402173913043476,6.01,0.1682389937106918,repricing
ATP_MAIN,slight-underdog,1240,-0.43427419354838726,0.34516129032258064,0.4290322580645161,1.6463730569948187,-1.3747072599531616,repricing
ATP_MAIN,even,1463,0.16541353383458668,0.44771018455228984,0.3588516746411483,2.088440111420613,-1.6879194630872483,-
ATP_MAIN,slight-fav,1297,0.6522744795682343,0.5080956052428681,0.27062451811873556,1.7859550561797752,-1.8267813267813269,repricing
ATP_MAIN,heavy-fav,331,-0.9728096676737162,0.4199395770392749,0.3293051359516616,-0.21099290780141866,-5.357142857142857,repricing
