c,D,fill,match_N,env_med_dip
18,10,0.21006923622394053,913,3.0
18,11,0.18632600602573562,913,3.0
18,12,0.1628151208784185,913,3.0
19,0,0.6489435706933537,925,3.0
19,1,0.5656320515633068,925,3.0
19,2,0.5118782732293428,925,3.0
19,3,0.47224671707636023,925,3.0
19,4,0.4351491573824441,925,3.0
19,5,0.399919886524468,925,3.0
19,6,0.3709551827519067,925,3.0
19,7,0.3362114569888703,925,3.0
19,8,0.3023926697244319,925,3.0
19,9,0.2597224276121711,925,3.0
19,10,0.2278832304582018,925,3.0
19,11,0.2034610740519271,925,3.0
19,12,0.17823753870148967,925,3.0
20,0,0.641025490457016,936,3.0
20,1,0.5741736251345003,936,3.0
20,2,0.5183896011390261,936,3.0
20,3,0.47325803539439626,936,3.0
20,4,0.44429180048194405,936,3.0
20,5,0.40808410776941045,936,3.0
20,6,0.37864241007624355,936,3.0
20,7,0.35005713260600063,936,3.0
20,8,0.31731582230764926,936,3.0
20,9,0.2806779559746788,936,3.0
20,10,0.24140939132763228,936,3.0
20,11,0.21573652983296815,936,3.0
20,12,0.19121854192539414,936,3.0
21,0,0.6542566715209995,943,3.0
21,1,0.5689021851172051,943,3.0
21,2,0.5240936140975815,943,3.0
21,3,0.4797193986952556,943,3.0
21,4,0.4443498550509488,943,3.0
21,5,0.41596346181787747,943,3.0
21,6,0.3841788852483145,943,3.0
21,7,0.3560016429032235,943,3.0
21,8,0.3288585655676309,943,3.0
21,9,0.29329890115063645,943,3.0
21,10,0.25901479559897467,943,3.0
21,11,0.22835926404501422,943,3.0
21,12,0.20338814517614986,943,3.0
22,0,0.6673132966199479,984,5.5
22,1,0.5805873290872017,984,5.5
22,2,0.5231820434396646,984,5.5
22,3,0.49061963021741656,984,5.5
22,4,0.4524972075470807,984,5.5
22,5,0.42178848734842883,984,5.5
22,6,0.39705390500068527,984,5.5
22,7,0.3632675483406758,984,5.5
22,8,0.3390612120728388,984,5.5
22,9,0.3110204997247749,984,5.5
22,10,0.2766615629680982,984,5.5
22,11,0.2476841193191416,984,5.5
22,12,0.21605043366930304,984,5.5
23,0,0.661976341596034,994,3.0
23,1,0.5858975154534456,994,3.0
23,2,0.5259075820894562,994,3.0
23,3,0.4829538319224272,994,3.0
23,4,0.45428770877279645,994,3.0
23,5,0.42397371175271376,994,3.0
23,6,0.396018793555691,994,3.0
23,7,0.37014475128332514,994,3.0
23,8,0.34266508659840045,994,3.0
23,9,0.31915330624861865,994,3.0
23,10,0.2916012344260992,994,3.0
23,11,0.26156758470830943,994,3.0
23,12,0.2330140427628982,994,3.0
24,0,0.6724011648608986,996,5.0
24,1,0.5860319358967987,996,5.0
24,2,0.5315196888054879,996,5.0
24,3,0.48808559804639723,996,5.0
24,4,0.452183788258665,996,5.0
24,5,0.428794699785133,996,5.0
24,6,0.40065197499166855,996,5.0
24,7,0.3736726851689644,996,5.0
24,8,0.3516890727475839,996,5.0
24,9,0.3250018537063126,996,5.0
24,10,0.30072868991445245,996,5.0
24,11,0.2765929040937169,996,5.0
24,12,0.2483766421597186,996,5.0
25,0,0.6737218535534003,1007,3.0
25,1,0.597745696500482,1007,3.0
25,2,0.5331556987692134,1007,3.0
25,3,0.49398942204072366,1007,3.0
25,4,0.4599589501446316,1007,3.0
25,5,0.43089600703306674,1007,3.0
25,6,0.4103744115478418,1007,3.0
25,7,0.38324541999886563,1007,3.0
25,8,0.3589646077930917,1007,3.0
25,9,0.3398435993420679,1007,3.0
25,10,0.31102022006692753,1007,3.0
25,11,0.2876983721853553,1007,3.0
25,12,0.26581699137882137,1007,3.0
26,0,0.6702642238025559,1015,3.0
26,1,0.5957236216463718,1015,3.0
26,2,0.5365300293617581,1015,3.0
26,3,0.492467348252223,1015,3.0
26,4,0.4613953719209378,1015,3.0
26,5,0.4342767305666468,1015,3.0
26,6,0.40855314093964035,1015,3.0
26,7,0.38915616164656397,1015,3.0
26,8,0.36509770709325007,1015,3.0
26,9,0.34269657488849264,1015,3.0
26,10,0.3202749182705701,1015,3.0
26,11,0.2964423923588987,1015,3.0
26,12,0.27721220193973317,1015,3.0
27,0,0.6635142179522144,1029,3.0
27,1,0.5989581143968311,1029,3.0
27,2,0.5435956347471378,1029,3.0
27,3,0.5021515429477013,1029,3.0
27,4,0.46556394083063984,1029,3.0
27,5,0.4420085562161925,1029,3.0
27,6,0.41734924087459124,1029,3.0
27,7,0.39292995609119513,1029,3.0
27,8,0.37562920869993677,1029,3.0
27,9,0.351704572338448,1029,3.0
27,10,0.3269074729581478,1029,3.0
27,11,0.30912686752201757,1029,3.0
27,12,0.28690853976062874,1029,3.0
28,0,0.659044228383739,1024,2.5
28,1,0.593388044296667,1024,2.5
28,2,0.5451677718930279,1024,2.5
28,3,0.5084709586059053,1024,2.5
28,4,0.4753372569260288,1024,2.5
28,5,0.4475807935131118,1024,2.5
28,6,0.4254530888072685,1024,2.5
28,7,0.4011497417572076,1024,2.5
28,8,0.37982591833159685,1024,2.5
28,9,0.3619462784134825,1024,2.5
28,10,0.335398513603149,1024,2.5
28,11,0.31568593503755055,1024,2.5
28,12,0.299136684950758,1024,2.5
29,0,0.6683286758640055,1031,4.0
29,1,0.590307635727773,1031,4.0
29,2,0.5413040050999527,1031,4.0
29,3,0.5093119042542446,1031,4.0
29,4,0.4808649285344474,1031,4.0
29,5,0.4559301715407923,1031,4.0
29,6,0.42999750100168976,1031,4.0
29,7,0.4083582727430762,1031,4.0
29,8,0.3869806436195099,1031,4.0
29,9,0.36512007262064816,1031,4.0
29,10,0.34469382955105293,1031,4.0
29,11,0.3246356256821504,1031,4.0
29,12,0.30704749216146643,1031,4.0
30,0,0.6635032857327661,1040,3.5
30,1,0.5962299004264406,1040,3.5
30,2,0.5420997299972351,1040,3.5
30,3,0.5107693736363845,1040,3.5
30,4,0.4862241656987221,1040,3.5
30,5,0.46344728372972666,1040,3.5
30,6,0.441139998933998,1040,3.5
30,7,0.41562403663187175,1040,3.5
30,8,0.39487783747124344,1040,3.5
30,9,0.37514087773291455,1040,3.5
30,10,0.3490931348049271,1040,3.5
30,11,0.33257492793843213,1040,3.5
30,12,0.3147256943445186,1040,3.5
31,0,0.6673371753119347,1027,3.5
31,1,0.5914519360664625,1027,3.5
31,2,0.5440272937045869,1027,3.5
31,3,0.5080156129556164,1027,3.5
31,4,0.4843760545601736,1027,3.5
31,5,0.46418123843604775,1027,3.5
31,6,0.4432144469353384,1027,3.5
31,7,0.4207436921100592,1027,3.5
31,8,0.39630381773329865,1027,3.5
31,9,0.37872266833871254,1027,3.5
31,10,0.35381450205169257,1027,3.5
31,11,0.33280721544031977,1027,3.5
31,12,0.3191094754855859,1027,3.5
32,0,0.6796383549022071,1027,3.5
32,1,0.589069217836651,1027,3.5
32,2,0.5365467365486212,1027,3.5
32,3,0.50512157545516,1027,3.5
32,4,0.47826572493553277,1027,3.5
32,5,0.4595344294270039,1027,3.5
32,6,0.44102034833282483,1027,3.5
32,7,0.4215124836214169,1027,3.5
32,8,0.39871406434165574,1027,3.5
32,9,0.37859568981506414,1027,3.5
32,10,0.35718725132973156,1027,3.5
32,11,0.3360958543487756,1027,3.5
32,12,0.31775243958621274,1027,3.5
33,0,0.6665144268388344,1040,2.0
33,1,0.5963287176094505,1040,2.0
33,2,0.5357025198215464,1040,2.0
33,3,0.5000590819319835,1040,2.0
33,4,0.4768194980247926,1040,2.0
33,5,0.45474476361620664,1040,2.0
33,6,0.4368795940087081,1040,2.0
33,7,0.41975652881248177,1040,2.0
33,8,0.39850092776001295,1040,2.0
33,9,0.3804419365076734,1040,2.0
33,10,0.3570298906432745,1040,2.0
33,11,0.33814862759284064,1040,2.0
33,12,0.31919158488029065,1040,2.0
34,0,0.6663405482594382,1039,3.0
34,1,0.583760204537691,1039,3.0
34,2,0.5380612925477376,1039,3.0
34,3,0.4959341731925395,1039,3.0
34,4,0.4688384298972485,1039,3.0
34,5,0.44943631505314546,1039,3.0
34,6,0.4267559375056952,1039,3.0
34,7,0.40955543066088024,1039,3.0
34,8,0.3924733171145307,1039,3.0
34,9,0.37737071148063844,1039,3.0
34,10,0.3576823432033134,1039,3.0
34,11,0.33541468996810553,1039,3.0
34,12,0.3174745170691627,1039,3.0
35,0,0.679181041465896,1035,3.0
35,1,0.5772711319990413,1035,3.0
35,2,0.5280463446311617,1035,3.0
35,3,0.49630888804675166,1035,3.0
35,4,0.4653810636082733,1035,3.0
35,5,0.4434958766587223,1035,3.0
35,6,0.4239673469349338,1035,3.0
35,7,0.40410803456516886,1035,3.0
35,8,0.38789541997513044,1035,3.0
35,9,0.37486450735739907,1035,3.0
35,10,0.357327556235697,1035,3.0
35,11,0.3372622032794956,1035,3.0
35,12,0.3164526629032469,1035,3.0
36,0,0.6718307788656144,1033,4.0
36,1,0.5877804584549821,1033,4.0
36,2,0.5248179552292923,1033,4.0
36,3,0.48888992661316677,1033,4.0
36,4,0.4673032309412777,1033,4.0
36,5,0.439093061140576,1033,4.0
36,6,0.416077762283195,1033,4.0
36,7,0.39956277824914654,1033,4.0
36,8,0.38286438556635594,1033,4.0
36,9,0.3704521505584092,1033,4.0
36,10,0.3554632428528937,1033,4.0
36,11,0.33802843062819,1033,4.0
36,12,0.31886913947078943,1033,4.0
37,0,0.674174006696257,1040,3.0
37,1,0.5802973719878362,1040,3.0
37,2,0.5259592513169817,1040,3.0
37,3,0.482994544892568,1040,3.0
37,4,0.4592654994931732,1040,3.0
37,5,0.4383057154321083,1040,3.0
37,6,0.4115328295142142,1040,3.0
37,7,0.39194702124065056,1040,3.0
37,8,0.3786566401990447,1040,3.0
37,9,0.3649787238331465,1040,3.0
37,10,0.35153679869760873,1040,3.0
37,11,0.33635659201210244,1040,3.0
37,12,0.318861972247393,1040,3.0
38,0,0.6942491780749899,1037,2.0
38,1,0.5812260223475572,1037,2.0
38,2,0.5194694197435618,1037,2.0
38,3,0.48314822037493715,1037,2.0
38,4,0.45585676436030453,1037,2.0
38,5,0.4317363433292945,1037,2.0
38,6,0.41196194630864275,1037,2.0
38,7,0.3906477221459425,1037,2.0
38,8,0.3754613111430901,1037,2.0
38,9,0.36316003115306694,1037,2.0
38,10,0.34856298531477675,1037,2.0
38,11,0.3335499702285251,1037,2.0
38,12,0.31846731312133436,1037,2.0
39,0,0.6961161922524324,1030,4.0
39,1,0.5986977928916176,1030,4.0
39,2,0.520599152439089,1030,4.0
39,3,0.4809537535582599,1030,4.0
39,4,0.45630960087110467,1030,4.0
39,5,0.429491603606922,1030,4.0
39,6,0.4083358872709776,1030,4.0
39,7,0.39191754541039686,1030,4.0
39,8,0.3759126296999314,1030,4.0
39,9,0.3611483921170643,1030,4.0
39,10,0.3493004129305503,1030,4.0
39,11,0.33475367970856174,1030,4.0
39,12,0.3197849405981016,1030,4.0
40,0,0.6933217691889993,1012,3.0
40,1,0.5984328509321788,1012,3.0
40,2,0.5284858060600048,1012,3.0
40,3,0.4795613306572487,1012,3.0
40,4,0.4498911026504312,1012,3.0
40,5,0.4285713632805094,1012,3.0
40,6,0.4062126117135359,1012,3.0
40,7,0.38763833831366734,1012,3.0
40,8,0.3757689818416538,1012,3.0
40,9,0.3593478792475102,1012,3.0
40,10,0.3459981336556387,1012,3.0
40,11,0.3342972793005938,1012,3.0
40,12,0.3192069705849908,1012,3.0
41,0,0.7098667042752952,1008,3.5
41,1,0.5963430712817825,1008,3.5
41,2,0.5279525862647915,1008,3.5
41,3,0.48338182160078436,1008,3.5
41,4,0.44368513518958774,1008,3.5
41,5,0.42055824636337996,1008,3.5
41,6,0.4033318827148057,1008,3.5
41,7,0.3839402560073068,1008,3.5
41,8,0.3707492176062108,1008,3.5
41,9,0.3577534754402224,1008,3.5
41,10,0.3436581375669903,1008,3.5
41,11,0.3312831795409061,1008,3.5
41,12,0.3189640434648292,1008,3.5
42,0,0.7086592935076813,1009,3.0
42,1,0.6080377613153702,1009,3.0
42,2,0.5259457343416192,1009,3.0
42,3,0.48040328405767213,1009,3.0
42,4,0.44224244347811764,1009,3.0
42,5,0.4146767682569031,1009,3.0
42,6,0.3954291093176173,1009,3.0
42,7,0.3807003027325022,1009,3.0
42,8,0.3664966016008515,1009,3.0
42,9,0.35196860535214447,1009,3.0
42,10,0.34228086424471615,1009,3.0
42,11,0.3298257241346459,1009,3.0
42,12,0.3162395649605206,1009,3.0
43,0,0.6927840525348692,982,3.0
43,1,0.6002427160825702,982,3.0
43,2,0.5264011482958532,982,3.0
43,3,0.47154656227815844,982,3.0
43,4,0.4343692317710398,982,3.0
43,5,0.4087034391828132,982,3.0
43,6,0.386734155206388,982,3.0
43,7,0.37136985428408353,982,3.0
43,8,0.3592123999477946,982,3.0
43,9,0.34391830914660054,982,3.0
43,10,0.33397621649539905,982,3.0
43,11,0.32495893278389665,982,3.0
43,12,0.3106801755058231,982,3.0
44,0,0.7071014079958657,937,3.0
44,1,0.5848254598481609,937,3.0
44,2,0.5183788782424993,937,3.0
44,3,0.4690193762358256,937,3.0
44,4,0.42494024494337806,937,3.0
44,5,0.39974745356545466,937,3.0
44,6,0.38030936566318296,937,3.0
44,7,0.36386443764217824,937,3.0
44,8,0.3504223392535478,937,3.0
44,9,0.3383322322786362,937,3.0
44,10,0.32841867756483856,937,3.0
44,11,0.3179735726274407,937,3.0
44,12,0.3074489354176205,937,3.0
45,0,0.7017623177057731,895,4.0
45,1,0.5925272201073654,895,4.0
45,2,0.5096908109126176,895,4.0
45,3,0.4645196710022503,895,4.0
45,4,0.42860067543171454,895,4.0
45,5,0.3986781945073888,895,4.0
45,6,0.3801361573956299,895,4.0
45,7,0.36456730886958816,895,4.0
45,8,0.34849476037956534,895,4.0
45,9,0.3354779093196192,895,4.0
45,10,0.32644840443299566,895,4.0
45,11,0.31415269738524343,895,4.0
45,12,0.301918463241347,895,4.0
46,0,0.6870236950872207,846,4.0
46,1,0.5885179201051373,846,4.0
46,2,0.5119531952800459,846,4.0
46,3,0.4576895139704144,846,4.0
46,4,0.4289996518380333,846,4.0
46,5,0.40029782537689973,846,4.0
46,6,0.3798554403331614,846,4.0
46,7,0.364194433104181,846,4.0
46,8,0.34866888866407775,846,4.0
46,9,0.33359695845493187,846,4.0
46,10,0.32292378018018547,846,4.0
46,11,0.3116103109116939,846,4.0
46,12,0.29800786614734387,846,4.0
47,0,0.6967080282876595,800,4.0
47,1,0.5768469109179919,800,4.0
47,2,0.5089969743416598,800,4.0
47,3,0.4627806363961511,800,4.0
47,4,0.4266467786066646,800,4.0
47,5,0.4016375504104053,800,4.0
47,6,0.38276929044948627,800,4.0
47,7,0.36384744273203073,800,4.0
47,8,0.34900098562288023,800,4.0
47,9,0.33599345569047195,800,4.0
47,10,0.32145778580034023,800,4.0
47,11,0.30934448568198275,800,4.0
47,12,0.2978097301578905,800,4.0
48,0,0.6914298144013683,746,4.0
48,1,0.581341348714953,746,4.0
48,2,0.5002389181173298,746,4.0
48,3,0.46273309800638135,746,4.0
48,4,0.4306423575838888,746,4.0
48,5,0.40075500212674037,746,4.0
48,6,0.38485309834934384,746,4.0
48,7,0.3651441243999554,746,4.0
48,8,0.3485338912190043,746,4.0
48,9,0.3365623377218865,746,4.0
48,10,0.32097953818607877,746,4.0
48,11,0.30608202992049605,746,4.0
48,12,0.2942339802028623,746,4.0
49,0,0.675922989945109,723,4.0
49,1,0.5721999450110815,723,4.0
49,2,0.4982457288099319,723,4.0
49,3,0.45214800068562533,723,4.0
49,4,0.4229447260355484,723,4.0
49,5,0.39591030966463386,723,4.0
49,6,0.3759387100837113,723,4.0
49,7,0.35902389618900277,723,4.0
49,8,0.3438223564361499,723,4.0
49,9,0.3302741933090923,723,4.0
49,10,0.3162523741986438,723,4.0
49,11,0.3027851792553516,723,4.0
49,12,0.28950324046351056,723,4.0
50,0,0.6846879613246969,763,4.0
50,1,0.5616119234453598,763,4.0
50,2,0.4903465999453931,763,4.0
50,3,0.44899284093485886,763,4.0
50,4,0.41101860493097775,763,4.0
50,5,0.3880864887878335,763,4.0
50,6,0.36979994415898326,763,4.0
50,7,0.34996413525866576,763,4.0
50,8,0.33703249731207263,763,4.0
50,9,0.32519071558257445,763,4.0
50,10,0.3099185060522715,763,4.0
50,11,0.29777434984551165,763,4.0
50,12,0.28672606587697386,763,4.0
51,0,0.679552826140521,799,4.0
51,1,0.5715301518869514,799,4.0
51,2,0.4864782140711207,799,4.0
51,3,0.44237751133640635,799,4.0
51,4,0.4086176572723749,799,4.0
51,5,0.3795520480459018,799,4.0
51,6,0.3626944552112887,799,4.0
51,7,0.34564256926843256,799,4.0
51,8,0.3288091261853335,799,4.0
51,9,0.31811545483232784,799,4.0
51,10,0.30504726924811565,799,4.0
51,11,0.29151499345103693,799,4.0
51,12,0.28123391397443526,799,4.0
52,0,0.6709282584202012,875,4.5
52,1,0.5672549787374408,875,4.5
52,2,0.49191792424244407,875,4.5
52,3,0.43789951956509876,875,4.5
52,4,0.4044885761705387,875,4.5
52,5,0.37773786850259145,875,4.5
52,6,0.3550816340729869,875,4.5
52,7,0.3410175130736126,875,4.5
52,8,0.3252522918727056,875,4.5
52,9,0.3115961115050058,875,4.5
52,10,0.3010073773615236,875,4.5
52,11,0.28899396881570893,875,4.5
52,12,0.27725462906551784,875,4.5
53,0,0.6641065468411725,953,3.0
53,1,0.5643274847300694,953,3.0
53,2,0.4926841280148099,953,3.0
53,3,0.4440536155652944,953,3.0
53,4,0.4054282791938613,953,3.0
53,5,0.377972666995213,953,3.0
53,6,0.35571219649732966,953,3.0
53,7,0.33811305859528257,953,3.0
53,8,0.323173406619144,953,3.0
53,9,0.31036009841273426,953,3.0
53,10,0.2972405495724386,953,3.0
53,11,0.2865187092740946,953,3.0
53,12,0.27581384837931733,953,3.0
54,0,0.6513943500976214,1008,5.0
54,1,0.5613711098284108,1008,5.0
54,2,0.49298722934550737,1008,5.0
54,3,0.45042668635423283,1008,5.0
54,4,0.41680243615135143,1008,5.0
54,5,0.3822741569675441,1008,5.0
54,6,0.35895771310973873,1008,5.0
54,7,0.34187548903832826,1008,5.0
54,8,0.3222406612604069,1008,5.0
54,9,0.31039245188777054,1008,5.0
54,10,0.29765427004210987,1008,5.0
54,11,0.2833283369317465,1008,5.0
54,12,0.2733840181415616,1008,5.0
55,0,0.643399298956599,1023,4.0
55,1,0.5459742010634454,1023,4.0
55,2,0.4892734756581513,1023,4.0
55,3,0.4514224580695544,1023,4.0
55,4,0.42092569026714394,1023,4.0
55,5,0.39115784536328774,1023,4.0
55,6,0.3613223662825543,1023,4.0
55,7,0.3432781271542387,1023,4.0
55,8,0.32584442498117977,1023,4.0
55,9,0.30999701604701857,1023,4.0
55,10,0.2977516758405755,1023,4.0
55,11,0.2839415504816218,1023,4.0
55,12,0.270260160035843,1023,4.0
56,0,0.6581429219161622,1033,4.0
56,1,0.5434896127622241,1033,4.0
56,2,0.48369538434927095,1033,4.0
56,3,0.45128035280331424,1033,4.0
56,4,0.42288483563625384,1033,4.0
56,5,0.3959092279171871,1033,4.0
56,6,0.3697981925618475,1033,4.0
56,7,0.3478429824965905,1033,4.0
56,8,0.33068685658033875,1033,4.0
56,9,0.3148560388553881,1033,4.0
56,10,0.2986890205346079,1033,4.0
56,11,0.2851982480163917,1033,4.0
56,12,0.27226583071876964,1033,4.0
57,0,0.6744207936072535,1058,4.0
57,1,0.5553191525076627,1058,4.0
57,2,0.4863032287011632,1058,4.0
57,3,0.45099127838144887,1058,4.0
57,4,0.4257624405602263,1058,4.0
57,5,0.39969013015876204,1058,4.0
57,6,0.37603530217493436,1058,4.0
57,7,0.3578655021516709,1058,4.0
57,8,0.33711877725135514,1058,4.0
57,9,0.3208075347090361,1058,4.0
57,10,0.30454751419850035,1058,4.0
57,11,0.2873942801949311,1058,4.0
57,12,0.27541442203083527,1058,4.0
58,0,0.6827920844286759,1073,5.0
58,1,0.5663779518325709,1073,5.0
58,2,0.49344116295614243,1073,5.0
58,3,0.4503397980134179,1073,5.0
58,4,0.42323033920693615,1073,5.0
58,5,0.4011824660183596,1073,5.0
58,6,0.37938865651822534,1073,5.0
58,7,0.3639044234169222,1073,5.0
58,8,0.3470782372934512,1073,5.0
58,9,0.3270402646918283,1073,5.0
58,10,0.3096117076909317,1073,5.0
58,11,0.2944510525956187,1073,5.0
58,12,0.2779923425641337,1073,5.0
59,0,0.6825739182671696,1076,4.0
59,1,0.5768653941041783,1076,4.0
59,2,0.5036694172923396,1076,4.0
59,3,0.4572888558746298,1076,4.0
59,4,0.42664149438302995,1076,4.0
59,5,0.4037833148526436,1076,4.0
59,6,0.3850263784691717,1076,4.0
59,7,0.37045638402072845,1076,4.0
59,8,0.353944888182436,1076,4.0
59,9,0.3360657396432598,1076,4.0
59,10,0.3145052671190557,1076,4.0
59,11,0.29993399870349347,1076,4.0
59,12,0.2851879517989641,1076,4.0
60,0,0.671964025602813,1055,3.0
60,1,0.5764302800145579,1055,3.0
60,2,0.5124772140904688,1055,3.0
60,3,0.4671413365164394,1055,3.0
60,4,0.43500640934903134,1055,3.0
60,5,0.4084032650015879,1055,3.0
60,6,0.38785775338083156,1055,3.0
60,7,0.37492718948228443,1055,3.0
60,8,0.3585760603524576,1055,3.0
60,9,0.34228266916988603,1055,3.0
60,10,0.32213504581647523,1055,3.0
60,11,0.3053614478276597,1055,3.0
60,12,0.2897486562073375,1055,3.0
61,0,0.6644640704930348,1055,4.0
61,1,0.5707839983485029,1055,4.0
61,2,0.5120334310798035,1055,4.0
61,3,0.4719382415139291,1055,4.0
61,4,0.43961709468365257,1055,4.0
61,5,0.413044915234309,1055,4.0
61,6,0.38961123362944433,1055,4.0
61,7,0.37460469000802055,1055,4.0
61,8,0.3597089663194086,1055,4.0
61,9,0.34477914760934997,1055,4.0
61,10,0.3251275240484366,1055,4.0
61,11,0.31066089976272615,1055,4.0
61,12,0.2916777297676609,1055,4.0
62,0,0.6749708649660074,1061,4.0
62,1,0.5706584370038554,1061,4.0
62,2,0.51272051824926,1061,4.0
62,3,0.4743974166280332,1061,4.0
62,4,0.445306798797983,1061,4.0
62,5,0.41907158655024457,1061,4.0
62,6,0.39519997854244115,1061,4.0
62,7,0.3762201771921898,1061,4.0
62,8,0.359839545690328,1061,4.0
62,9,0.3463406741807494,1061,4.0
62,10,0.3271816825285272,1061,4.0
62,11,0.3132127625228971,1061,4.0
62,12,0.2969035167757754,1061,4.0
63,0,0.6810627072609956,1070,5.5
