c,D,target_below,match_N,pooled_N,reach_dip_raw,reach_dip_pooled_match,mean_premkt_volume,reach_dip_pooled_match_mono
10,9,1,49,321.1,0.0,0.017238214689956864,3164.3,0.017238214689956864
10,10,0,49,321.1,0.0,0.007868345110995545,3164.3,0.007868345110995545
11,1,10,62,329.0,0.8064516129032258,0.7947377726984378,4750.3,0.7947377726984378
11,2,9,62,329.0,0.5967741935483871,0.5805476186107118,4750.3,0.5805476186107118
11,3,8,62,329.0,0.5161290322580645,0.4203170658214871,4750.3,0.4203170658214871
11,4,7,62,329.0,0.3387096774193548,0.2839944716447131,4750.3,0.2839944716447131
11,5,6,62,329.0,0.3387096774193548,0.2174093114611503,4750.3,0.2174093114611503
11,6,5,62,329.0,0.24193548387096775,0.14413219347734338,4750.3,0.14413219347734338
11,7,4,62,329.0,0.16129032258064516,0.09766372281804804,4750.3,0.09766372281804804
11,8,3,62,329.0,0.11290322580645161,0.06433169857327069,4750.3,0.06433169857327069
11,9,2,62,329.0,0.03225806451612903,0.023224545787716024,4750.3,0.023224545787716024
11,10,1,62,329.0,0.03225806451612903,0.008598996849441154,4750.3,0.008598996849441154
11,11,0,62,329.0,0.0,0.002520138383808415,4750.3,0.002520138383808415
12,1,11,54,344.1,0.8148148148148148,0.8055589886597315,2383.1,0.8055589886597315
12,2,10,54,344.1,0.5185185185185185,0.5956708943168685,2383.1,0.5956708943168685
12,3,9,54,344.1,0.37037037037037035,0.4385812827547151,2383.1,0.4385812827547151
12,4,8,54,344.1,0.25925925925925924,0.32016036754910016,2383.1,0.32016036754910016
12,5,7,54,344.1,0.14814814814814814,0.25594328357169716,2383.1,0.25594328357169716
12,6,6,54,344.1,0.14814814814814814,0.172668844898736,2383.1,0.172668844898736
12,7,5,54,344.1,0.09259259259259259,0.12568802308902782,2383.1,0.12568802308902782
12,8,4,54,344.1,0.037037037037037035,0.08685453773203916,2383.1,0.08685453773203916
12,9,3,54,344.1,0.0,0.047328677463827656,2383.1,0.047328677463827656
12,10,2,54,344.1,0.0,0.017316480756822496,2383.1,0.017316480756822496
12,11,1,54,344.1,0.0,0.009753594024890101,2383.1,0.009753594024890101
12,12,0,54,344.1,0.0,0.0026801422291541917,2383.1,0.0026801422291541917
13,1,12,64,355.2,0.84375,0.7986827353476501,3032.5,0.7986827353476501
13,2,11,64,355.2,0.625,0.5868091804525364,3032.5,0.5868091804525364
13,3,10,64,355.2,0.578125,0.4344826140077669,3032.5,0.4344826140077669
13,4,9,64,355.2,0.3125,0.31579501388139447,3032.5,0.31579501388139447
13,5,8,64,355.2,0.296875,0.2570606391871905,3032.5,0.2570606391871905
13,6,7,64,355.2,0.15625,0.18422679374736145,3032.5,0.18422679374736145
13,7,6,64,355.2,0.15625,0.13060281318410952,3032.5,0.13060281318410952
13,8,5,64,355.2,0.125,0.09320832156746525,3032.5,0.09320832156746525
13,9,4,64,355.2,0.078125,0.05747680143594849,3032.5,0.05747680143594849
13,10,3,64,355.2,0.015625,0.026378004490134846,3032.5,0.026378004490134846
13,11,2,64,355.2,0.015625,0.01907832014158184,3032.5,0.01907832014158184
13,12,1,64,355.2,0.015625,0.005056434229030428,3032.5,0.005056434229030428
13,13,0,64,355.2,0.0,0.002240733854666134,3032.5,0.002240733854666134
14,1,13,49,373.3,0.8163265306122449,0.7945286477646619,2020.0,0.7945286477646619
14,2,12,49,373.3,0.5918367346938775,0.5648453406039713,2020.0,0.5648453406039713
14,3,11,49,373.3,0.2653061224489796,0.42627295342587196,2020.0,0.42627295342587196
14,4,10,49,373.3,0.20408163265306123,0.3170030672492664,2020.0,0.3170030672492664
14,5,9,49,373.3,0.16326530612244897,0.2577733839421057,2020.0,0.2577733839421057
14,6,8,49,373.3,0.16326530612244897,0.19384843620447295,2020.0,0.19384843620447295
14,7,7,49,373.3,0.08163265306122448,0.14611954053006723,2020.0,0.14611954053006723
14,8,6,49,373.3,0.08163265306122448,0.10217144564448015,2020.0,0.10217144564448015
14,9,5,49,373.3,0.04081632653061224,0.06939237441731737,2020.0,0.06939237441731737
14,10,4,49,373.3,0.0,0.03720677087472148,2020.0,0.03720677087472148
14,11,3,49,373.3,0.0,0.030246951526611793,2020.0,0.030246951526611793
14,12,2,49,373.3,0.0,0.013462475027400517,2020.0,0.013462475027400517
14,13,1,49,373.3,0.0,0.008879525105904814,2020.0,0.008879525105904814
14,14,0,49,373.3,0.0,0.0023708720499210733,2020.0,0.0023708720499210733
15,1,14,63,366.6,0.6666666666666666,0.7798416329237169,2399.6,0.7798416329237169
15,2,13,63,366.6,0.6666666666666666,0.5587276560610646,2399.6,0.5587276560610646
15,3,12,63,366.6,0.4603174603174603,0.41115683131037306,2399.6,0.41115683131037306
15,4,11,63,366.6,0.42857142857142855,0.300456949119997,2399.6,0.300456949119997
15,5,10,63,366.6,0.3492063492063492,0.2397708775057241,2399.6,0.2397708775057241
15,6,9,63,366.6,0.25396825396825395,0.18384730937518615,2399.6,0.18384730937518615
15,7,8,63,366.6,0.2222222222222222,0.14265809005639762,2399.6,0.14265809005639762
15,8,7,63,366.6,0.15873015873015872,0.10406496057239084,2399.6,0.10406496057239084
15,9,6,63,366.6,0.15873015873015872,0.08106739772556414,2399.6,0.08106739772556414
15,10,5,63,366.6,0.06349206349206349,0.04834659235693741,2399.6,0.04834659235693741
15,11,4,63,366.6,0.047619047619047616,0.03899121731927079,2399.6,0.03899121731927079
15,12,3,63,366.6,0.0,0.0208452022829672,2399.6,0.0208452022829672
15,13,2,63,366.6,0.0,0.016234298009225042,2399.6,0.016234298009225042
15,14,1,63,366.6,0.0,0.006953541122498255,2399.6,0.006953541122498255
15,15,0,63,366.6,0.0,0.004744346400339562,2399.6,0.004744346400339562
16,1,15,59,385.0,0.7966101694915254,0.7689905116393879,4502.1,0.7689905116393879
16,2,14,59,385.0,0.423728813559322,0.5709412810224685,4502.1,0.5709412810224685
16,3,13,59,385.0,0.423728813559322,0.4276594774115218,4502.1,0.4276594774115218
16,4,12,59,385.0,0.3050847457627119,0.30842238648878934,4502.1,0.30842238648878934
16,5,11,59,385.0,0.22033898305084745,0.24781337289582403,4502.1,0.24781337289582403
16,6,10,59,385.0,0.15254237288135594,0.19459591086719125,4502.1,0.19459591086719125
16,7,9,59,385.0,0.0847457627118644,0.1548886161759517,4502.1,0.1548886161759517
16,8,8,59,385.0,0.06779661016949153,0.11579831076570267,4502.1,0.11579831076570267
16,9,7,59,385.0,0.06779661016949153,0.09379535645365349,4502.1,0.09379535645365349
16,10,6,59,385.0,0.06779661016949153,0.05956194094017445,4502.1,0.05956194094017445
16,11,5,59,385.0,0.06779661016949153,0.048540818685618596,4502.1,0.048540818685618596
16,12,4,59,385.0,0.01694915254237288,0.031074439273948234,4502.1,0.031074439273948234
16,13,3,59,385.0,0.01694915254237288,0.02658780953932688,4502.1,0.02658780953932688
16,14,2,59,385.0,0.01694915254237288,0.015260689902563638,4502.1,0.015260689902563638
16,15,1,59,385.0,0.01694915254237288,0.008929085744861667,4502.1,0.008929085744861667
16,16,0,59,385.0,0.0,0.004249223713387557,4502.1,0.004249223713387557
17,1,16,70,385.2,0.8285714285714286,0.7569478489133462,4283.7,0.7569478489133462
17,2,15,70,385.2,0.5142857142857142,0.5648939287099275,4283.7,0.5648939287099275
17,3,14,70,385.2,0.34285714285714286,0.4084131476912927,4283.7,0.4084131476912927
17,4,13,70,385.2,0.34285714285714286,0.305866001420824,4283.7,0.305866001420824
17,5,12,70,385.2,0.2571428571428571,0.24243444161552558,4283.7,0.24243444161552558
17,6,11,70,385.2,0.22857142857142856,0.19821152631915082,4283.7,0.19821152631915082
17,7,10,70,385.2,0.2,0.15866942930676564,4283.7,0.15866942930676564
17,8,9,70,385.2,0.11428571428571428,0.10971605247962751,4283.7,0.10971605247962751
17,9,8,70,385.2,0.08571428571428572,0.09340409800393329,4283.7,0.09340409800393329
17,10,7,70,385.2,0.07142857142857142,0.06380869046513879,4283.7,0.06380869046513879
17,11,6,70,385.2,0.07142857142857142,0.052127647667261204,4283.7,0.052127647667261204
17,12,5,70,385.2,0.05714285714285714,0.03315800181322947,4283.7,0.03315800181322947
17,13,4,70,385.2,0.04285714285714286,0.030562199893734484,4283.7,0.030562199893734484
17,14,3,70,385.2,0.0,0.018177592460547117,4283.7,0.018177592460547117
17,15,2,70,385.2,0.0,0.009235619095399968,4283.7,0.009235619095399968
17,16,1,70,385.2,0.0,0.004597201674702421,4283.7,0.004597201674702421
17,17,0,70,385.2,0.0,0.004597201674702421,4283.7,0.004597201674702421
18,1,17,59,393.0,0.711864406779661,0.7431217274331319,2493.4,0.7431217274331319
18,2,16,59,393.0,0.559322033898305,0.5601113178760698,2493.4,0.5601113178760698
18,3,15,59,393.0,0.4067796610169492,0.4261848667818557,2493.4,0.4261848667818557
18,4,14,59,393.0,0.1864406779661017,0.3248679885814861,2493.4,0.3248679885814861
18,5,13,59,393.0,0.1864406779661017,0.25390954661919524,2493.4,0.25390954661919524
18,6,12,59,393.0,0.15254237288135594,0.20282533701298755,2493.4,0.20282533701298755
18,7,11,59,393.0,0.11864406779661017,0.1584929902897251,2493.4,0.1584929902897251
18,8,10,59,393.0,0.11864406779661017,0.1113254825678403,2493.4,0.1113254825678403
18,9,9,59,393.0,0.1016949152542373,0.09953450810324106,2493.4,0.09953450810324106
18,10,8,59,393.0,0.1016949152542373,0.07505434778404663,2493.4,0.07505434778404663
18,11,7,59,393.0,0.05084745762711865,0.06094210217306047,2493.4,0.06094210217306047
18,12,6,59,393.0,0.05084745762711865,0.040816339686091434,2493.4,0.040816339686091434
18,13,5,59,393.0,0.05084745762711865,0.038423386964731375,2493.4,0.038423386964731375
18,14,4,59,393.0,0.03389830508474576,0.02244484193052405,2493.4,0.02244484193052405
18,15,3,59,393.0,0.01694915254237288,0.013332128326521435,2493.4,0.013332128326521435
18,16,2,59,393.0,0.01694915254237288,0.004774946928560544,2493.4,0.004774946928560544
18,17,1,59,393.0,0.01694915254237288,0.004774946928560544,2493.4,0.004774946928560544
18,18,0,59,393.0,0.0,0.002230122093318581,2493.4,0.002230122093318581
19,1,18,73,397.3,0.726027397260274,0.7584484297867872,3251.9,0.7584484297867872
19,2,17,73,397.3,0.6301369863013698,0.5633419167976588,3251.9,0.5633419167976588
19,3,16,73,397.3,0.4931506849315068,0.4377890577296575,3251.9,0.4377890577296575
19,4,15,73,397.3,0.3287671232876712,0.32260177769391124,3251.9,0.32260177769391124
19,5,14,73,397.3,0.2328767123287671,0.24168719814718226,3251.9,0.24168719814718226
19,6,13,73,397.3,0.2328767123287671,0.1943034265023436,3251.9,0.1943034265023436
19,7,12,73,397.3,0.1917808219178082,0.1483238879622031,3251.9,0.1483238879622031
19,8,11,73,397.3,0.136986301369863,0.10124708717037628,3251.9,0.10124708717037628
19,9,10,73,397.3,0.1095890410958904,0.0895157715593897,3251.9,0.0895157715593897
19,10,9,73,397.3,0.0821917808219178,0.07371561792932306,3251.9,0.07371561792932306
19,11,8,73,397.3,0.0684931506849315,0.06017563316771669,3251.9,0.06017563316771669
19,12,7,73,397.3,0.0684931506849315,0.045259008187076205,3251.9,0.045259008187076205
19,13,6,73,397.3,0.0684931506849315,0.041059660269270964,3251.9,0.041059660269270964
19,14,5,73,397.3,0.0547945205479452,0.025332605533886738,3251.9,0.025332605533886738
19,15,4,73,397.3,0.0273972602739726,0.01572249300831881,3251.9,0.01572249300831881
19,16,3,73,397.3,0.0136986301369863,0.006803760287250842,3251.9,0.006803760287250842
19,17,2,73,397.3,0.0136986301369863,0.006803760287250842,3251.9,0.006803760287250842
19,18,1,73,397.3,0.0136986301369863,0.00251696072375249,3251.9,0.00251696072375249
19,19,0,73,397.3,0.0,0.0,3251.9,0.0
20,1,19,57,411.3,0.7543859649122807,0.7555719795967702,2360.5,0.7555719795967702
20,2,18,57,411.3,0.5789473684210527,0.5912201405518397,2360.5,0.5912201405518397
20,3,17,57,411.3,0.43859649122807015,0.45852421770982044,2360.5,0.45852421770982044
20,4,16,57,411.3,0.2982456140350877,0.34939412126234454,2360.5,0.34939412126234454
20,5,15,57,411.3,0.2631578947368421,0.27241522809304847,2360.5,0.27241522809304847
20,6,14,57,411.3,0.17543859649122806,0.22490519426005814,2360.5,0.22490519426005814
20,7,13,57,411.3,0.17543859649122806,0.18419892306933658,2360.5,0.18419892306933658
20,8,12,57,411.3,0.07017543859649122,0.13194120540702423,2360.5,0.13194120540702423
20,9,11,57,411.3,0.07017543859649122,0.10957919842393349,2360.5,0.10957919842393349
20,10,10,57,411.3,0.03508771929824561,0.0939665903730529,2360.5,0.0939665903730529
20,11,9,57,411.3,0.03508771929824561,0.0733015249501766,2360.5,0.0733015249501766
20,12,8,57,411.3,0.017543859649122806,0.06447451821364696,2360.5,0.06447451821364696
20,13,7,57,411.3,0.017543859649122806,0.05836653889591152,2360.5,0.05836653889591152
20,14,6,57,411.3,0.017543859649122806,0.0393358727119433,2360.5,0.0393358727119433
20,15,5,57,411.3,0.0,0.022627210480168667,2360.5,0.022627210480168667
20,16,4,57,411.3,0.0,0.008393901161483069,2360.5,0.008393901161483069
20,17,3,57,411.3,0.0,0.008393901161483069,2360.5,0.008393901161483069
20,18,2,57,411.3,0.0,0.002239616471241958,2360.5,0.002239616471241958
20,19,1,57,411.3,0.0,0.0,2360.5,0.0
20,20,0,57,411.3,0.0,0.0,2360.5,0.0
21,1,20,61,400.8,0.7049180327868853,0.7508729629082334,4607.1,0.7508729629082334
21,2,19,61,400.8,0.5409836065573771,0.6005587063307716,4607.1,0.6005587063307716
21,3,18,61,400.8,0.4262295081967213,0.46931218502911726,4607.1,0.46931218502911726
21,4,17,61,400.8,0.39344262295081966,0.3491433748591214,4607.1,0.3491433748591214
21,5,16,61,400.8,0.2786885245901639,0.27186221094549856,4607.1,0.27186221094549856
21,6,15,61,400.8,0.21311475409836064,0.22325911522808306,4607.1,0.22325911522808306
21,7,14,61,400.8,0.09836065573770492,0.18420215935440393,4607.1,0.18420215935440393
21,8,13,61,400.8,0.09836065573770492,0.13890488121637573,4607.1,0.13890488121637573
21,9,12,61,400.8,0.09836065573770492,0.11601904243565148,4607.1,0.11601904243565148
21,10,11,61,400.8,0.09836065573770492,0.09892329330118814,4607.1,0.09892329330118814
21,11,10,61,400.8,0.08196721311475409,0.07738664194939522,4607.1,0.07738664194939522
21,12,9,61,400.8,0.06557377049180328,0.07042597266986055,4607.1,0.07042597266986055
21,13,8,61,400.8,0.06557377049180328,0.06611547050630213,4607.1,0.06611547050630213
21,14,7,61,400.8,0.03278688524590164,0.04889687344473392,4607.1,0.04889687344473392
21,15,6,61,400.8,0.03278688524590164,0.03169665322472033,4607.1,0.03169665322472033
21,16,5,61,400.8,0.0,0.014185033648500364,4607.1,0.014185033648500364
21,17,4,61,400.8,0.0,0.014185033648500364,4607.1,0.014185033648500364
21,18,3,61,400.8,0.0,0.007812926773824632,4607.1,0.007812926773824632
21,19,2,61,400.8,0.0,0.0037310023106990227,4607.1,0.0037310023106990227
21,20,1,61,400.8,0.0,0.0018655011553495113,4607.1,0.0018655011553495113
21,21,0,61,400.8,0.0,0.0,4607.1,0.0
22,1,21,71,399.1,0.7887323943661971,0.7551078163992725,2478.7,0.7551078163992725
22,2,20,71,399.1,0.6619718309859155,0.5922153888864571,2478.7,0.5922153888864571
22,3,19,71,399.1,0.5211267605633803,0.4707732692014641,2478.7,0.4707732692014641
22,4,18,71,399.1,0.39436619718309857,0.36882012326221414,2478.7,0.36882012326221414
22,5,17,71,399.1,0.2535211267605634,0.278427637814426,2478.7,0.278427637814426
22,6,16,71,399.1,0.18309859154929578,0.23332754373739334,2478.7,0.23332754373739334
22,7,15,71,399.1,0.14084507042253522,0.19144348437546452,2478.7,0.19144348437546452
22,8,14,71,399.1,0.08450704225352113,0.14158371041783172,2478.7,0.14158371041783172
22,9,13,71,399.1,0.08450704225352113,0.11778144868330777,2478.7,0.11778144868330777
22,10,12,71,399.1,0.056338028169014086,0.09250471262966022,2478.7,0.09250471262966022
22,11,11,71,399.1,0.04225352112676056,0.07658886370440664,2478.7,0.07658886370440664
22,12,10,71,399.1,0.028169014084507043,0.06975370731158083,2478.7,0.06975370731158083
22,13,9,71,399.1,0.014084507042253521,0.06496593774717459,2478.7,0.06496593774717459
22,14,8,71,399.1,0.014084507042253521,0.04983683404919113,2478.7,0.04983683404919113
22,15,7,71,399.1,0.014084507042253521,0.03255301752257884,2478.7,0.03255301752257884
22,16,6,71,399.1,0.014084507042253521,0.014878637350712109,2478.7,0.014878637350712109
22,17,5,71,399.1,0.014084507042253521,0.012882865316286327,2478.7,0.012882865316286327
22,18,4,71,399.1,0.0,0.008095095751880077,2478.7,0.008095095751880077
22,19,3,71,399.1,0.0,0.004039062450623602,2478.7,0.004039062450623602
22,20,2,71,399.1,0.0,0.002019531225311801,2478.7,0.002019531225311801
22,21,1,71,399.1,0.0,0.0,2478.7,0.0
22,22,0,71,399.1,0.0,0.0,2478.7,0.0
23,1,22,73,407.7,0.7671232876712328,0.7621442032975719,2268.2,0.7621442032975719
23,2,21,73,407.7,0.6438356164383562,0.5757530561632451,2268.2,0.5757530561632451
23,3,20,73,407.7,0.5753424657534246,0.458396387549718,2268.2,0.458396387549718
23,4,19,73,407.7,0.4931506849315068,0.37528712214451354,2268.2,0.37528712214451354
23,5,18,73,407.7,0.4383561643835616,0.2792585384944425,2268.2,0.2792585384944425
23,6,17,73,407.7,0.3835616438356164,0.22920791813402078,2268.2,0.22920791813402078
23,7,16,73,407.7,0.3561643835616438,0.19185743015613266,2268.2,0.19185743015613266
23,8,15,73,407.7,0.3013698630136986,0.1503345358527577,2268.2,0.1503345358527577
23,9,14,73,407.7,0.2191780821917808,0.12486482842471944,2268.2,0.12486482842471944
23,10,13,73,407.7,0.2191780821917808,0.10337315945622337,2268.2,0.10337315945622337
23,11,12,73,407.7,0.1643835616438356,0.08709553675777933,2268.2,0.08709553675777933
23,12,11,73,407.7,0.1643835616438356,0.08075191370019023,2268.2,0.08075191370019023
23,13,10,73,407.7,0.1506849315068493,0.07603565916538749,2268.2,0.07603565916538749
23,14,9,73,407.7,0.1232876712328767,0.060311549376775964,2268.2,0.060311549376775964
23,15,8,73,407.7,0.0684931506849315,0.04434510617150787,2268.2,0.04434510617150787
23,16,7,73,407.7,0.0136986301369863,0.025952584501996476,2268.2,0.025952584501996476
23,17,6,73,407.7,0.0136986301369863,0.01967649503073315,2268.2,0.01967649503073315
23,18,5,73,407.7,0.0,0.014960240495930385,2268.2,0.014960240495930385
23,19,4,73,407.7,0.0,0.008598958479372726,2268.2,0.008598958479372726
23,20,3,73,407.7,0.0,0.006361282016557659,2268.2,0.006361282016557659
23,21,2,73,407.7,0.0,0.0020618027768712975,2268.2,0.0020618027768712975
23,22,1,73,407.7,0.0,0.0,2268.2,0.0
23,23,0,73,407.7,0.0,0.0,2268.2,0.0
24,1,23,67,413.4,0.8059701492537313,0.7671963262345232,1937.5,0.7671963262345232
24,2,22,67,413.4,0.5671641791044776,0.583648828070528,1937.5,0.583648828070528
24,3,21,67,413.4,0.3880597014925373,0.4597480574691452,1937.5,0.4597480574691452
24,4,20,67,413.4,0.29850746268656714,0.3743442803524721,1937.5,0.3743442803524721
24,5,19,67,413.4,0.22388059701492538,0.2746902067289346,1937.5,0.2746902067289346
24,6,18,67,413.4,0.19402985074626866,0.22844983618365802,1937.5,0.22844983618365802
24,7,17,67,413.4,0.19402985074626866,0.18485980518442433,1937.5,0.18485980518442433
24,8,16,67,413.4,0.14925373134328357,0.14992661085048725,1937.5,0.14992661085048725
24,9,15,67,413.4,0.11940298507462686,0.12338472921762002,1937.5,0.12338472921762002
24,10,14,67,413.4,0.08955223880597014,0.10540852204318496,1937.5,0.10540852204318496
24,11,13,67,413.4,0.08955223880597014,0.09029703362466449,1937.5,0.09029703362466449
24,12,12,67,413.4,0.08955223880597014,0.08424265848187262,1937.5,0.08424265848187262
24,13,11,67,413.4,0.08955223880597014,0.07795369123227826,1937.5,0.07795369123227826
24,14,10,67,413.4,0.05970149253731343,0.06258229354312278,1937.5,0.06258229354312278
24,15,9,67,413.4,0.05970149253731343,0.0493455002722616,1937.5,0.0493455002722616
24,16,8,67,413.4,0.04477611940298507,0.029965211358504718,1937.5,0.029965211358504718
24,17,7,67,413.4,0.04477611940298507,0.021705384572822884,1937.5,0.021705384572822884
24,18,6,67,413.4,0.04477611940298507,0.01736247012217369,1937.5,0.01736247012217369
24,19,5,67,413.4,0.029850746268656716,0.010863615417581097,1937.5,0.010863615417581097
24,20,4,67,413.4,0.014925373134328358,0.008444907503537767,1937.5,0.008444907503537767
24,21,3,67,413.4,0.0,0.003986126194219806,1937.5,0.003986126194219806
24,22,2,67,413.4,0.0,0.0019460527989451728,1937.5,0.0019460527989451728
24,23,1,67,413.4,0.0,0.0,1937.5,0.0
24,24,0,67,413.4,0.0,0.0,1937.5,0.0
25,1,24,58,431.5,0.7241379310344828,0.7761417070570974,3555.8,0.7761417070570974
25,2,23,58,431.5,0.46551724137931033,0.5896255277006702,3555.8,0.5896255277006702
25,3,22,58,431.5,0.39655172413793105,0.45438900356944106,3555.8,0.45438900356944106
25,4,21,58,431.5,0.3275862068965517,0.36139681395249984,3555.8,0.36139681395249984
25,5,20,58,431.5,0.22413793103448276,0.2731010421084669,3555.8,0.2731010421084669
25,6,19,58,431.5,0.22413793103448276,0.2274028604423763,3555.8,0.2274028604423763
25,7,18,58,431.5,0.15517241379310345,0.1943332919057943,3555.8,0.1943332919057943
25,8,17,58,431.5,0.1206896551724138,0.15777708059876794,3555.8,0.15777708059876794
25,9,16,58,431.5,0.10344827586206896,0.13071541384705979,3555.8,0.13071541384705979
25,10,15,58,431.5,0.034482758620689655,0.10788557446807422,3555.8,0.10788557446807422
25,11,14,58,431.5,0.034482758620689655,0.0900730388241348,3555.8,0.0900730388241348
25,12,13,58,431.5,0.034482758620689655,0.08615741232517272,3555.8,0.08615741232517272
25,13,12,58,431.5,0.034482758620689655,0.07643023183606143,3555.8,0.07643023183606143
25,14,11,58,431.5,0.034482758620689655,0.06596953687390288,3555.8,0.06596953687390288
25,15,10,58,431.5,0.017241379310344827,0.05331877605388294,3555.8,0.05331877605388294
25,16,9,58,431.5,0.017241379310344827,0.033160033333977885,3555.8,0.033160033333977885
25,17,8,58,431.5,0.0,0.022662794682475798,3555.8,0.022662794682475798
25,18,7,58,431.5,0.0,0.018764290051947404,3555.8,0.018764290051947404
25,19,6,58,431.5,0.0,0.012416421217726023,3555.8,0.012416421217726023
25,20,5,58,431.5,0.0,0.008419614914697744,3555.8,0.008419614914697744
25,21,4,58,431.5,0.0,0.004186509790599548,3555.8,0.004186509790599548
25,22,3,58,431.5,0.0,0.0020717460804763593,3555.8,0.0020717460804763593
25,23,2,58,431.5,0.0,0.0,3555.8,0.0
25,24,1,58,431.5,0.0,0.0,3555.8,0.0
25,25,0,58,431.5,0.0,0.0,3555.8,0.0
26,1,25,70,431.1,0.7714285714285715,0.762101809259258,2216.7,0.762101809259258
26,2,24,70,431.1,0.5285714285714286,0.5928559995805905,2216.7,0.5928559995805905
26,3,23,70,431.1,0.4142857142857143,0.45308472467914784,2216.7,0.45308472467914784
26,4,22,70,431.1,0.37142857142857144,0.3678478973527163,2216.7,0.3678478973527163
26,5,21,70,431.1,0.22857142857142856,0.2811211934422792,2216.7,0.2811211934422792
26,6,20,70,431.1,0.18571428571428572,0.23105577986723472,2216.7,0.23105577986723472
26,7,19,70,431.1,0.17142857142857143,0.19833668013595857,2216.7,0.19833668013595857
26,8,18,70,431.1,0.17142857142857143,0.1682242934976444,2216.7,0.1682242934976444
26,9,17,70,431.1,0.14285714285714285,0.13984435381952526,2216.7,0.13984435381952526
26,10,16,70,431.1,0.14285714285714285,0.11585480887082747,2216.7,0.11585480887082747
26,11,15,70,431.1,0.12857142857142856,0.09968133222867664,2216.7,0.09968133222867664
26,12,14,70,431.1,0.12857142857142856,0.09203693980441859,2216.7,0.09203693980441859
