c,D,target_below,match_N,pooled_N,reach_dip_raw,reach_dip_pooled_match,mean_premkt_volume,reach_dip_pooled_match_mono
11,3,8,22,160.0,0.5,0.31580958369381384,9637.6,0.31580958369381384
11,4,7,22,160.0,0.22727272727272727,0.18822158247296109,9637.6,0.18822158247296109
11,5,6,22,160.0,0.22727272727272727,0.1399715096119203,9637.6,0.1399715096119203
11,6,5,22,160.0,0.09090909090909091,0.07821776157113648,9637.6,0.07821776157113648
11,7,4,22,160.0,0.09090909090909091,0.05637063665633226,9637.6,0.05637063665633226
11,8,3,22,160.0,0.09090909090909091,0.03984093344746317,9637.6,0.03984093344746317
11,9,2,22,160.0,0.09090909090909091,0.01820177803887911,9637.6,0.01820177803887911
11,10,1,22,160.0,0.045454545454545456,0.0062517067842234614,9637.6,0.0062517067842234614
11,11,0,22,160.0,0.0,0.0,9637.6,0.0
12,1,11,28,162.7,0.7857142857142857,0.7720778586990265,6698.5,0.7720778586990265
12,2,10,28,162.7,0.5714285714285714,0.5426437440561406,6698.5,0.5426437440561406
12,3,9,28,162.7,0.2857142857142857,0.34021725763765004,6698.5,0.34021725763765004
12,4,8,28,162.7,0.21428571428571427,0.2143950714813498,6698.5,0.2143950714813498
12,5,7,28,162.7,0.17857142857142858,0.16551615514093837,6698.5,0.16551615514093837
12,6,6,28,162.7,0.17857142857142858,0.11068166354417687,6698.5,0.11068166354417687
12,7,5,28,162.7,0.10714285714285714,0.08275085420679891,6698.5,0.08275085420679891
12,8,4,28,162.7,0.10714285714285714,0.06136476471390371,6698.5,0.06136476471390371
12,9,3,28,162.7,0.03571428571428571,0.03799066459526436,6698.5,0.03799066459526436
12,10,2,28,162.7,0.0,0.015921350606921108,6698.5,0.015921350606921108
12,11,1,28,162.7,0.0,0.005154662786956931,6698.5,0.005154662786956931
12,12,0,28,162.7,0.0,0.0,6698.5,0.0
13,1,12,29,177.3,0.7586206896551724,0.7853051040810703,1907.4,0.7853051040810703
13,2,11,29,177.3,0.5172413793103449,0.5490954046606014,1907.4,0.5490954046606014
13,3,10,29,177.3,0.27586206896551724,0.3614742015817729,1907.4,0.3614742015817729
13,4,9,29,177.3,0.1724137931034483,0.23989172821395605,1907.4,0.23989172821395605
13,5,8,29,177.3,0.13793103448275862,0.18572272539086668,1907.4,0.18572272539086668
13,6,7,29,177.3,0.034482758620689655,0.13833876908704784,1907.4,0.13833876908704784
13,7,6,29,177.3,0.034482758620689655,0.10852106727391685,1907.4,0.10852106727391685
13,8,5,29,177.3,0.0,0.08341042991571777,1907.4,0.08341042991571777
13,9,4,29,177.3,0.0,0.05346877157438746,1907.4,0.05346877157438746
13,10,3,29,177.3,0.0,0.03275079237774069,1907.4,0.03275079237774069
13,11,2,29,177.3,0.0,0.018186310766404333,1907.4,0.018186310766404333
13,12,1,29,177.3,0.0,0.008693375057155452,1907.4,0.008693375057155452
13,13,0,29,177.3,0.0,0.004346687528577726,1907.4,0.004346687528577726
14,1,13,26,187.5,0.8846153846153846,0.775845757823543,2054.2,0.775845757823543
14,2,12,26,187.5,0.5769230769230769,0.5507138359204903,2054.2,0.5507138359204903
14,3,11,26,187.5,0.46153846153846156,0.3714149752041214,2054.2,0.3714149752041214
14,4,10,26,187.5,0.2692307692307692,0.25477250398661655,2054.2,0.25477250398661655
14,5,9,26,187.5,0.15384615384615385,0.19797104147241848,2054.2,0.19797104147241848
14,6,8,26,187.5,0.11538461538461539,0.1504017794863404,2054.2,0.1504017794863404
14,7,7,26,187.5,0.07692307692307693,0.12139090871643807,2054.2,0.12139090871643807
14,8,6,26,187.5,0.07692307692307693,0.09781712974078516,2054.2,0.09781712974078516
14,9,5,26,187.5,0.0,0.0643900869283811,2054.2,0.0643900869283811
14,10,4,26,187.5,0.0,0.04062127268138452,2054.2,0.04062127268138452
14,11,3,26,187.5,0.0,0.02650044594120677,2054.2,0.02650044594120677
14,12,2,26,187.5,0.0,0.017056141710762012,2054.2,0.017056141710762012
14,13,1,26,187.5,0.0,0.012644293670775455,2054.2,0.012644293670775455
14,14,0,26,187.5,0.0,0.012644293670775455,2054.2,0.012644293670775455
15,1,14,30,201.6,0.5666666666666667,0.7707851464403173,8491.9,0.7707851464403173
15,2,13,30,201.6,0.5666666666666667,0.5289898561037643,8491.9,0.5289898561037643
15,3,12,30,201.6,0.4,0.3616809874540435,8491.9,0.3616809874540435
15,4,11,30,201.6,0.3,0.25497996978413884,8491.9,0.25497996978413884
15,5,10,30,201.6,0.26666666666666666,0.2005125811822953,8491.9,0.2005125811822953
15,6,9,30,201.6,0.23333333333333334,0.16083366850598482,8491.9,0.16083366850598482
15,7,8,30,201.6,0.2,0.13368524287312358,8491.9,0.13368524287312358
15,8,7,30,201.6,0.13333333333333333,0.10639572788130751,8491.9,0.10639572788130751
15,9,6,30,201.6,0.13333333333333333,0.07525337375037137,8491.9,0.07525337375037137
15,10,5,30,201.6,0.06666666666666667,0.04881524078194444,8491.9,0.04881524078194444
15,11,4,30,201.6,0.03333333333333333,0.03130375886654363,8491.9,0.03130375886654363
15,12,3,30,201.6,0.0,0.02177566083683696,8491.9,0.02177566083683696
15,13,2,30,201.6,0.0,0.017207496784019963,8491.9,0.017207496784019963
15,14,1,30,201.6,0.0,0.013215804841172895,8491.9,0.013215804841172895
15,15,0,30,201.6,0.0,0.0,8491.9,0.0
16,1,15,43,214.7,0.8372093023255814,0.750895079241356,14030.2,0.750895079241356
16,2,14,43,214.7,0.4186046511627907,0.511523745180672,14030.2,0.511523745180672
16,3,13,43,214.7,0.4186046511627907,0.35381219824826454,14030.2,0.35381219824826454
16,4,12,43,214.7,0.3023255813953488,0.25619992365885064,14030.2,0.25619992365885064
16,5,11,43,214.7,0.20930232558139536,0.1923306534596839,14030.2,0.1923306534596839
16,6,10,43,214.7,0.20930232558139536,0.15511551512155175,14030.2,0.15511551512155175
16,7,9,43,214.7,0.16279069767441862,0.13732193300694517,14030.2,0.13732193300694517
16,8,8,43,214.7,0.13953488372093023,0.11148945116411238,14030.2,0.11148945116411238
16,9,7,43,214.7,0.09302325581395349,0.08975620416082704,14030.2,0.08975620416082704
16,10,6,43,214.7,0.09302325581395349,0.0684463133661741,14030.2,0.0684463133661741
16,11,5,43,214.7,0.06976744186046512,0.051139013915401245,14030.2,0.051139013915401245
16,12,4,43,214.7,0.046511627906976744,0.034035098537600006,14030.2,0.034035098537600006
16,13,3,43,214.7,0.023255813953488372,0.02937637719235139,14030.2,0.02937637719235139
16,14,2,43,214.7,0.023255813953488372,0.021228753531499382,14030.2,0.021228753531499382
16,15,1,43,214.7,0.0,0.004022965812183103,14030.2,0.004022965812183103
16,16,0,43,214.7,0.0,0.004022965812183103,14030.2,0.004022965812183103
17,1,16,33,221.2,0.7878787878787878,0.760474586636152,2972.7,0.760474586636152
17,2,15,33,221.2,0.6060606060606061,0.5133806190381329,2972.7,0.5133806190381329
17,3,14,33,221.2,0.2727272727272727,0.35773547493409813,2972.7,0.35773547493409813
17,4,13,33,221.2,0.2727272727272727,0.25928515503750277,2972.7,0.25928515503750277
17,5,12,33,221.2,0.21212121212121213,0.19890924758282338,2972.7,0.19890924758282338
17,6,11,33,221.2,0.15151515151515152,0.16275375143038487,2972.7,0.16275375143038487
17,7,10,33,221.2,0.15151515151515152,0.1470006624940353,2972.7,0.1470006624940353
17,8,9,33,221.2,0.12121212121212122,0.11505584871045306,2972.7,0.11505584871045306
17,9,8,33,221.2,0.09090909090909091,0.09139582397116532,2972.7,0.09139582397116532
17,10,7,33,221.2,0.06060606060606061,0.0706483639177025,2972.7,0.0706483639177025
17,11,6,33,221.2,0.06060606060606061,0.054071743934473324,2972.7,0.054071743934473324
17,12,5,33,221.2,0.06060606060606061,0.03779199540423719,2972.7,0.03779199540423719
17,13,4,33,221.2,0.06060606060606061,0.029836878216918158,2972.7,0.029836878216918158
17,14,3,33,221.2,0.06060606060606061,0.0214675864369403,2972.7,0.0214675864369403
17,15,2,33,221.2,0.0,0.004110428026740669,2972.7,0.004110428026740669
17,16,1,33,221.2,0.0,0.004110428026740669,2972.7,0.004110428026740669
17,17,0,33,221.2,0.0,0.004110428026740669,2972.7,0.004110428026740669
18,1,17,36,230.4,0.7777777777777778,0.7472129580533108,7540.9,0.7472129580533108
18,2,16,36,230.4,0.5,0.49806732836914824,7540.9,0.49806732836914824
18,3,15,36,230.4,0.3888888888888889,0.33831037686443,7540.9,0.33831037686443
18,4,14,36,230.4,0.2222222222222222,0.25554940244748414,7540.9,0.25554940244748414
18,5,13,36,230.4,0.2222222222222222,0.20151468889282634,7540.9,0.20151468889282634
18,6,12,36,230.4,0.16666666666666666,0.16964620209756334,7540.9,0.16964620209756334
18,7,11,36,230.4,0.16666666666666666,0.15809675649841223,7540.9,0.15809675649841223
18,8,10,36,230.4,0.1388888888888889,0.12696217494862663,7540.9,0.12696217494862663
18,9,9,36,230.4,0.1388888888888889,0.11144342979910285,7540.9,0.11144342979910285
18,10,8,36,230.4,0.08333333333333333,0.08779451829990277,7540.9,0.08779451829990277
18,11,7,36,230.4,0.027777777777777776,0.06822474695797094,7540.9,0.06822474695797094
18,12,6,36,230.4,0.027777777777777776,0.039509274012431615,7540.9,0.039509274012431615
18,13,5,36,230.4,0.027777777777777776,0.03193386810889128,7540.9,0.03193386810889128
18,14,4,36,230.4,0.0,0.023471564685983364,7540.9,0.023471564685983364
18,15,3,36,230.4,0.0,0.007316005541720144,7540.9,0.007316005541720144
18,16,2,36,230.4,0.0,0.007316005541720144,7540.9,0.007316005541720144
18,17,1,36,230.4,0.0,0.007316005541720144,7540.9,0.007316005541720144
18,18,0,36,230.4,0.0,0.003193713717457269,7540.9,0.003193713717457269
19,1,18,39,243.1,0.6410256410256411,0.7840357558514661,3584.3,0.7840357558514661
19,2,17,39,243.1,0.46153846153846156,0.49620000932813363,3584.3,0.49620000932813363
19,3,16,39,243.1,0.2564102564102564,0.33420051435274784,3584.3,0.33420051435274784
19,4,15,39,243.1,0.23076923076923078,0.25248470342449925,3584.3,0.25248470342449925
19,5,14,39,243.1,0.1282051282051282,0.19978700308141165,3584.3,0.19978700308141165
19,6,13,39,243.1,0.1282051282051282,0.16269393781452704,3584.3,0.16269393781452704
19,7,12,39,243.1,0.1282051282051282,0.1454196211989045,3584.3,0.1454196211989045
19,8,11,39,243.1,0.1282051282051282,0.12243216264348974,3584.3,0.12243216264348974
19,9,10,39,243.1,0.1282051282051282,0.10758560840304392,3584.3,0.10758560840304392
19,10,9,39,243.1,0.1282051282051282,0.08589443408211775,3584.3,0.08589443408211775
19,11,8,39,243.1,0.1282051282051282,0.067743055333646,3584.3,0.067743055333646
19,12,7,39,243.1,0.07692307692307693,0.04168587931325899,3584.3,0.04168587931325899
19,13,6,39,243.1,0.07692307692307693,0.030785968692009363,3584.3,0.030785968692009363
19,14,5,39,243.1,0.05128205128205128,0.022853655588170783,3584.3,0.022853655588170783
19,15,4,39,243.1,0.02564102564102564,0.007676809266997701,3584.3,0.007676809266997701
19,16,3,39,243.1,0.02564102564102564,0.007676809266997701,3584.3,0.007676809266997701
19,17,2,39,243.1,0.02564102564102564,0.007676809266997701,3584.3,0.007676809266997701
19,18,1,39,243.1,0.0,0.003563319874622268,3584.3,0.003563319874622268
19,19,0,39,243.1,0.0,0.003563319874622268,3584.3,0.003563319874622268
20,1,19,40,255.4,0.825,0.7810503374573159,5251.2,0.7810503374573159
20,2,18,40,255.4,0.525,0.5314982167499064,5251.2,0.5314982167499064
20,3,17,40,255.4,0.35,0.35365483895793914,5251.2,0.35365483895793914
20,4,16,40,255.4,0.225,0.26699386844594775,5251.2,0.26699386844594775
20,5,15,40,255.4,0.2,0.21724747738181316,5251.2,0.21724747738181316
20,6,14,40,255.4,0.125,0.17771705210078315,5251.2,0.17771705210078315
20,7,13,40,255.4,0.125,0.1601174567236373,5251.2,0.1601174567236373
20,8,12,40,255.4,0.05,0.13816259876926423,5251.2,0.13816259876926423
20,9,11,40,255.4,0.025,0.11397182366123018,5251.2,0.11397182366123018
20,10,10,40,255.4,0.025,0.0927294806693739,5251.2,0.0927294806693739
20,11,9,40,255.4,0.025,0.07830111215378048,5251.2,0.07830111215378048
20,12,8,40,255.4,0.025,0.05617532197885033,5251.2,0.05617532197885033
20,13,7,40,255.4,0.0,0.04525635729282855,5251.2,0.04525635729282855
20,14,6,40,255.4,0.0,0.03457279613115081,5251.2,0.03457279613115081
20,15,5,40,255.4,0.0,0.02102287886734149,5251.2,0.02102287886734149
20,16,4,40,255.4,0.0,0.017612085205370245,5251.2,0.017612085205370245
20,17,3,40,255.4,0.0,0.017612085205370245,5251.2,0.017612085205370245
20,18,2,40,255.4,0.0,0.00709398452997981,5251.2,0.00709398452997981
20,19,1,40,255.4,0.0,0.00709398452997981,5251.2,0.00709398452997981
20,20,0,40,255.4,0.0,0.003410793661971244,5251.2,0.003410793661971244
21,1,20,37,259.8,0.7567567567567568,0.7888935464105292,5966.4,0.7888935464105292
21,2,19,37,259.8,0.43243243243243246,0.5369707318554715,5966.4,0.5369707318554715
21,3,18,37,259.8,0.2702702702702703,0.3745632870414785,5966.4,0.3745632870414785
21,4,17,37,259.8,0.24324324324324326,0.2843537082094564,5966.4,0.2843537082094564
21,5,16,37,259.8,0.1891891891891892,0.24193934058813973,5966.4,0.24193934058813973
21,6,15,37,259.8,0.1891891891891892,0.1981160659749323,5966.4,0.1981160659749323
21,7,14,37,259.8,0.1891891891891892,0.17143059620508672,5966.4,0.17143059620508672
21,8,13,37,259.8,0.1891891891891892,0.1506046850436026,5966.4,0.1506046850436026
21,9,12,37,259.8,0.1891891891891892,0.12352884318250516,5966.4,0.12352884318250516
21,10,11,37,259.8,0.16216216216216217,0.10292240333258931,5966.4,0.10292240333258931
21,11,10,37,259.8,0.13513513513513514,0.08888407334897555,5966.4,0.08888407334897555
21,12,9,37,259.8,0.02702702702702703,0.06379178933839463,5966.4,0.06379178933839463
21,13,8,37,259.8,0.02702702702702703,0.05004078478409374,5966.4,0.05004078478409374
21,14,7,37,259.8,0.02702702702702703,0.03692734378728662,5966.4,0.03692734378728662
21,15,6,37,259.8,0.02702702702702703,0.03007227005890653,5966.4,0.03007227005890653
21,16,5,37,259.8,0.02702702702702703,0.02658169997343686,5966.4,0.02658169997343686
21,17,4,37,259.8,0.02702702702702703,0.023616366557826892,5966.4,0.023616366557826892
21,18,3,37,259.8,0.02702702702702703,0.013270722743977134,5966.4,0.013270722743977134
21,19,2,37,259.8,0.02702702702702703,0.013270722743977134,5966.4,0.013270722743977134
21,20,1,37,259.8,0.0,0.009421236916689606,5966.4,0.009421236916689606
21,21,0,37,259.8,0.0,0.009421236916689606,5966.4,0.009421236916689606
22,1,21,40,283.5,0.875,0.791906139337588,12070.6,0.791906139337588
22,2,20,40,283.5,0.55,0.5406500644714802,12070.6,0.5406500644714802
22,3,19,40,283.5,0.375,0.3688964057795368,12070.6,0.3688964057795368
22,4,18,40,283.5,0.275,0.2910148146681656,12070.6,0.2910148146681656
22,5,17,40,283.5,0.25,0.23766046856735593,12070.6,0.23766046856735593
22,6,16,40,283.5,0.175,0.19559196697407544,12070.6,0.19559196697407544
22,7,15,40,283.5,0.1,0.15998309452775716,12070.6,0.15998309452775716
22,8,14,40,283.5,0.1,0.14390546535669343,12070.6,0.14390546535669343
22,9,13,40,283.5,0.1,0.11809201862012096,12070.6,0.11809201862012096
22,10,12,40,283.5,0.05,0.09847265427964956,12070.6,0.09847265427964956
22,11,11,40,283.5,0.025,0.08853778424692318,12070.6,0.08853778424692318
22,12,10,40,283.5,0.025,0.06632234535022045,12070.6,0.06632234535022045
22,13,9,40,283.5,0.0,0.05318778760391615,12070.6,0.05318778760391615
22,14,8,40,283.5,0.0,0.043945620157107276,12070.6,0.043945620157107276
22,15,7,40,283.5,0.0,0.031673228583676064,12070.6,0.031673228583676064
22,16,6,40,283.5,0.0,0.028395533822134462,12070.6,0.028395533822134462
22,17,5,40,283.5,0.0,0.02530053694672022,12070.6,0.02530053694672022
22,18,4,40,283.5,0.0,0.012813061112765698,12070.6,0.012813061112765698
22,19,3,40,283.5,0.0,0.012813061112765698,12070.6,0.012813061112765698
22,20,2,40,283.5,0.0,0.00946768851237009,12070.6,0.00946768851237009
22,21,1,40,283.5,0.0,0.00946768851237009,12070.6,0.00946768851237009
22,22,0,40,283.5,0.0,0.0030949968754142446,12070.6,0.0030949968754142446
23,1,22,54,293.5,0.7962962962962963,0.8177001270438994,3568.1,0.8177001270438994
23,2,21,54,293.5,0.6296296296296297,0.5437496375609052,3568.1,0.5437496375609052
23,3,20,54,293.5,0.5,0.3834906884512613,3568.1,0.3834906884512613
23,4,19,54,293.5,0.37037037037037035,0.2889653386898233,3568.1,0.2889653386898233
23,5,18,54,293.5,0.2962962962962963,0.23844914316313398,3568.1,0.23844914316313398
23,6,17,54,293.5,0.2777777777777778,0.19432945785691869,3568.1,0.19432945785691869
23,7,16,54,293.5,0.24074074074074073,0.15560276346186194,3568.1,0.15560276346186194
23,8,15,54,293.5,0.2222222222222222,0.13723198528610375,3568.1,0.13723198528610375
23,9,14,54,293.5,0.12962962962962962,0.11086256186141315,3568.1,0.11086256186141315
23,10,13,54,293.5,0.12962962962962962,0.09185183448676362,3568.1,0.09185183448676362
23,11,12,54,293.5,0.12962962962962962,0.07647886460838274,3568.1,0.07647886460838274
23,12,11,54,293.5,0.12962962962962962,0.06150257275206533,3568.1,0.06150257275206533
23,13,10,54,293.5,0.1111111111111111,0.04870163520181226,3568.1,0.04870163520181226
23,14,9,54,293.5,0.09259259259259259,0.042087764344054125,3568.1,0.042087764344054125
23,15,8,54,293.5,0.07407407407407407,0.032354346780903355,3568.1,0.032354346780903355
23,16,7,54,293.5,0.05555555555555555,0.02594704050228609,3568.1,0.02594704050228609
23,17,6,54,293.5,0.05555555555555555,0.02274071405334199,3568.1,0.02274071405334199
23,18,5,54,293.5,0.018518518518518517,0.012762688658545563,3568.1,0.012762688658545563
23,19,4,54,293.5,0.018518518518518517,0.012762688658545563,3568.1,0.012762688658545563
23,20,3,54,293.5,0.018518518518518517,0.009820197306702234,3568.1,0.009820197306702234
23,21,2,54,293.5,0.018518518518518517,0.009820197306702234,3568.1,0.009820197306702234
23,22,1,54,293.5,0.0,0.0032063264489441043,3568.1,0.0032063264489441043
23,23,0,54,293.5,0.0,0.0,3568.1,0.0
24,1,23,43,294.4,0.8372093023255814,0.8082842871820959,2219.6,0.8082842871820959
24,2,22,43,294.4,0.627906976744186,0.5551050826628138,2219.6,0.5551050826628138
24,3,21,43,294.4,0.4418604651162791,0.37912084910480115,2219.6,0.37912084910480115
24,4,20,43,294.4,0.3953488372093023,0.28850914996431615,2219.6,0.28850914996431615
24,5,19,43,294.4,0.3953488372093023,0.23148625243701137,2219.6,0.23148625243701137
24,6,18,43,294.4,0.3023255813953488,0.19340408478286614,2219.6,0.19340408478286614
24,7,17,43,294.4,0.23255813953488372,0.15231861883241093,2219.6,0.15231861883241093
24,8,16,43,294.4,0.20930232558139536,0.14021474107259527,2219.6,0.14021474107259527
24,9,15,43,294.4,0.16279069767441862,0.11211847469856666,2219.6,0.11211847469856666
24,10,14,43,294.4,0.13953488372093023,0.09044792061363083,2219.6,0.09044792061363083
24,11,13,43,294.4,0.13953488372093023,0.07553500621243965,2219.6,0.07553500621243965
24,12,12,43,294.4,0.11627906976744186,0.06047983721354054,2219.6,0.06047983721354054
24,13,11,43,294.4,0.09302325581395349,0.05078041178226437,2219.6,0.05078041178226437
24,14,10,43,294.4,0.06976744186046512,0.04419889683853906,2219.6,0.04419889683853906
24,15,9,43,294.4,0.06976744186046512,0.03189168896633133,2219.6,0.03189168896633133
24,16,8,43,294.4,0.06976744186046512,0.025875368365112266,2219.6,0.025875368365112266
24,17,7,43,294.4,0.046511627906976744,0.022478083832754046,2219.6,0.022478083832754046
24,18,6,43,294.4,0.046511627906976744,0.01289327059271875,2219.6,0.01289327059271875
24,19,5,43,294.4,0.046511627906976744,0.01289327059271875,2219.6,0.01289327059271875
24,20,4,43,294.4,0.046511627906976744,0.009978799476083527,2219.6,0.009978799476083527
24,21,3,43,294.4,0.046511627906976744,0.009978799476083527,2219.6,0.009978799476083527
24,22,2,43,294.4,0.023255813953488372,0.0033972845323582226,2219.6,0.0033972845323582226
24,23,1,43,294.4,0.0,0.0,2219.6,0.0
24,24,0,43,294.4,0.0,0.0,2219.6,0.0
25,1,24,60,307.7,0.7833333333333333,0.8126626345867655,4369.7,0.8126626345867655
25,2,23,60,307.7,0.5166666666666667,0.5628843795751656,4369.7,0.5628843795751656
25,3,22,60,307.7,0.3333333333333333,0.3893648881321117,4369.7,0.3893648881321117
25,4,21,60,307.7,0.26666666666666666,0.2825716639404558,4369.7,0.2825716639404558
25,5,20,60,307.7,0.18333333333333332,0.2234335375263944,4369.7,0.2234335375263944
25,6,19,60,307.7,0.15,0.18647040693941647,4369.7,0.18647040693941647
25,7,18,60,307.7,0.1,0.14401322610434614,4369.7,0.14401322610434614
25,8,17,60,307.7,0.1,0.13273240021404523,4369.7,0.13273240021404523
25,9,16,60,307.7,0.1,0.09829410602424318,4369.7,0.09829410602424318
25,10,15,60,307.7,0.06666666666666667,0.07838288637746324,4369.7,0.07838288637746324
25,11,14,60,307.7,0.05,0.06653414624327816,4369.7,0.06653414624327816
25,12,13,60,307.7,0.05,0.06365275711041202,4369.7,0.06365275711041202
25,13,12,60,307.7,0.05,0.05530301906165573,4369.7,0.05530301906165573
25,14,11,60,307.7,0.05,0.04729577611384924,4369.7,0.04729577611384924
25,15,10,60,307.7,0.016666666666666666,0.03533656285008747,4369.7,0.03533656285008747
25,16,9,60,307.7,0.016666666666666666,0.029649184625235886,4369.7,0.029649184625235886
25,17,8,60,307.7,0.016666666666666666,0.02438992527657154,4369.7,0.02438992527657154
25,18,7,60,307.7,0.0,0.015644372512269016,4369.7,0.015644372512269016
25,19,6,60,307.7,0.0,0.015644372512269016,4369.7,0.015644372512269016
25,20,5,60,307.7,0.0,0.008510761864874466,4369.7,0.008510761864874466
25,21,4,60,307.7,0.0,0.008510761864874466,4369.7,0.008510761864874466
25,22,3,60,307.7,0.0,0.002881389132866161,4369.7,0.002881389132866161
25,23,2,60,307.7,0.0,0.0,4369.7,0.0
25,24,1,60,307.7,0.0,0.0,4369.7,0.0
25,25,0,60,307.7,0.0,0.0,4369.7,0.0
26,1,25,44,329.6,0.8636363636363636,0.7661140943043351,4099.0,0.7661140943043351
26,2,24,44,329.6,0.4772727272727273,0.5537592962931389,4099.0,0.5537592962931389
26,3,23,44,329.6,0.36363636363636365,0.3844540347780781,4099.0,0.3844540347780781
26,4,22,44,329.6,0.20454545454545456,0.2806731178546058,4099.0,0.2806731178546058
26,5,21,44,329.6,0.13636363636363635,0.21767740282326978,4099.0,0.21767740282326978
26,6,20,44,329.6,0.11363636363636363,0.19041187213223687,4099.0,0.19041187213223687
26,7,19,44,329.6,0.09090909090909091,0.1528260892255009,4099.0,0.1528260892255009
26,8,18,44,329.6,0.06818181818181818,0.13704747719501584,4099.0,0.13704747719501584
26,9,17,44,329.6,0.06818181818181818,0.10076873897121946,4099.0,0.10076873897121946
26,10,16,44,329.6,0.06818181818181818,0.08430953065264603,4099.0,0.08430953065264603
26,11,15,44,329.6,0.022727272727272728,0.0728836947384149,4099.0,0.0728836947384149
26,12,14,44,329.6,0.022727272727272728,0.07028627703953504,4099.0,0.07028627703953504
26,13,13,44,329.6,0.022727272727272728,0.06527504012583046,4099.0,0.06527504012583046
26,14,12,44,329.6,0.022727272727272728,0.05755178531488121,4099.0,0.05755178531488121
26,15,11,44,329.6,0.022727272727272728,0.043988193377607586,4099.0,0.043988193377607586
26,16,10,44,329.6,0.0,0.03854062111206043,4099.0,0.03854062111206043
