c,D,time_bin_min_before_start,match_N,reach_dip_by_time_raw
32,8,5,21,0.38095238095238093
32,8,2,21,0.38095238095238093
32,8,1,21,0.38095238095238093
33,3,240,13,0.0
33,3,180,13,0.0
33,3,120,13,0.0
33,3,90,13,0.0
33,3,60,13,0.07692307692307693
33,3,40,13,0.23076923076923078
33,3,30,13,0.3076923076923077
33,3,20,13,0.38461538461538464
33,3,10,13,0.38461538461538464
33,3,5,13,0.38461538461538464
33,3,2,13,0.38461538461538464
33,3,1,13,0.38461538461538464
33,5,240,13,0.0
33,5,180,13,0.0
33,5,120,13,0.0
33,5,90,13,0.0
33,5,60,13,0.0
33,5,40,13,0.07692307692307693
33,5,30,13,0.07692307692307693
33,5,20,13,0.15384615384615385
33,5,10,13,0.15384615384615385
33,5,5,13,0.23076923076923078
33,5,2,13,0.23076923076923078
33,5,1,13,0.23076923076923078
33,8,240,13,0.0
33,8,180,13,0.0
33,8,120,13,0.0
33,8,90,13,0.0
33,8,60,13,0.0
33,8,40,13,0.0
33,8,30,13,0.0
33,8,20,13,0.07692307692307693
33,8,10,13,0.07692307692307693
33,8,5,13,0.07692307692307693
33,8,2,13,0.07692307692307693
33,8,1,13,0.07692307692307693
34,3,240,15,0.0
34,3,180,15,0.13333333333333333
34,3,120,15,0.13333333333333333
34,3,90,15,0.2
34,3,60,15,0.3333333333333333
34,3,40,15,0.5333333333333333
34,3,30,15,0.6
34,3,20,15,0.6
34,3,10,15,0.6666666666666666
34,3,5,15,0.6666666666666666
34,3,2,15,0.6666666666666666
34,3,1,15,0.6666666666666666
34,5,240,15,0.0
34,5,180,15,0.0
34,5,120,15,0.0
34,5,90,15,0.0
34,5,60,15,0.06666666666666667
34,5,40,15,0.2
34,5,30,15,0.4
34,5,20,15,0.4666666666666667
34,5,10,15,0.4666666666666667
34,5,5,15,0.4666666666666667
34,5,2,15,0.4666666666666667
34,5,1,15,0.4666666666666667
34,8,240,15,0.0
34,8,180,15,0.0
34,8,120,15,0.0
34,8,90,15,0.0
34,8,60,15,0.06666666666666667
34,8,40,15,0.13333333333333333
34,8,30,15,0.2
34,8,20,15,0.3333333333333333
34,8,10,15,0.3333333333333333
34,8,5,15,0.3333333333333333
34,8,2,15,0.3333333333333333
34,8,1,15,0.3333333333333333
35,3,240,14,0.0
35,3,180,14,0.07142857142857142
35,3,120,14,0.14285714285714285
35,3,90,14,0.35714285714285715
35,3,60,14,0.35714285714285715
35,3,40,14,0.42857142857142855
35,3,30,14,0.42857142857142855
35,3,20,14,0.42857142857142855
35,3,10,14,0.5
35,3,5,14,0.5
35,3,2,14,0.5714285714285714
35,3,1,14,0.5714285714285714
35,5,240,14,0.0
35,5,180,14,0.0
35,5,120,14,0.07142857142857142
35,5,90,14,0.21428571428571427
35,5,60,14,0.21428571428571427
35,5,40,14,0.2857142857142857
35,5,30,14,0.2857142857142857
35,5,20,14,0.2857142857142857
35,5,10,14,0.35714285714285715
35,5,5,14,0.35714285714285715
35,5,2,14,0.42857142857142855
35,5,1,14,0.42857142857142855
35,8,240,14,0.0
35,8,180,14,0.0
35,8,120,14,0.07142857142857142
35,8,90,14,0.14285714285714285
35,8,60,14,0.14285714285714285
35,8,40,14,0.21428571428571427
35,8,30,14,0.21428571428571427
35,8,20,14,0.21428571428571427
35,8,10,14,0.2857142857142857
35,8,5,14,0.2857142857142857
35,8,2,14,0.35714285714285715
35,8,1,14,0.35714285714285715
36,3,240,20,0.0
36,3,180,20,0.15
36,3,120,20,0.15
36,3,90,20,0.2
36,3,60,20,0.3
36,3,40,20,0.45
36,3,30,20,0.5
36,3,20,20,0.55
36,3,10,20,0.65
36,3,5,20,0.7
36,3,2,20,0.7
36,3,1,20,0.7
36,5,240,20,0.0
36,5,180,20,0.05
36,5,120,20,0.1
36,5,90,20,0.1
36,5,60,20,0.15
36,5,40,20,0.25
36,5,30,20,0.25
36,5,20,20,0.35
36,5,10,20,0.45
36,5,5,20,0.5
36,5,2,20,0.5
36,5,1,20,0.5
36,8,240,20,0.0
36,8,180,20,0.0
36,8,120,20,0.0
36,8,90,20,0.0
36,8,60,20,0.05
36,8,40,20,0.2
36,8,30,20,0.2
36,8,20,20,0.3
36,8,10,20,0.35
36,8,5,20,0.4
36,8,2,20,0.4
36,8,1,20,0.4
37,3,240,11,0.0
37,3,180,11,0.2727272727272727
37,3,120,11,0.2727272727272727
37,3,90,11,0.2727272727272727
37,3,60,11,0.5454545454545454
37,3,40,11,0.5454545454545454
37,3,30,11,0.5454545454545454
37,3,20,11,0.8181818181818182
37,3,10,11,0.8181818181818182
37,3,5,11,0.8181818181818182
37,3,2,11,0.8181818181818182
37,3,1,11,0.8181818181818182
37,5,240,11,0.0
37,5,180,11,0.2727272727272727
37,5,120,11,0.2727272727272727
37,5,90,11,0.2727272727272727
37,5,60,11,0.36363636363636365
37,5,40,11,0.36363636363636365
37,5,30,11,0.45454545454545453
37,5,20,11,0.7272727272727273
37,5,10,11,0.7272727272727273
37,5,5,11,0.7272727272727273
37,5,2,11,0.7272727272727273
37,5,1,11,0.7272727272727273
37,8,240,11,0.0
37,8,180,11,0.0
37,8,120,11,0.09090909090909091
37,8,90,11,0.09090909090909091
37,8,60,11,0.09090909090909091
37,8,40,11,0.09090909090909091
37,8,30,11,0.09090909090909091
37,8,20,11,0.18181818181818182
37,8,10,11,0.36363636363636365
37,8,5,11,0.36363636363636365
37,8,2,11,0.36363636363636365
37,8,1,11,0.36363636363636365
38,3,240,20,0.0
38,3,180,20,0.3
38,3,120,20,0.35
38,3,90,20,0.35
38,3,60,20,0.45
38,3,40,20,0.5
38,3,30,20,0.5
38,3,20,20,0.55
38,3,10,20,0.6
38,3,5,20,0.65
38,3,2,20,0.7
38,3,1,20,0.7
38,5,240,20,0.0
38,5,180,20,0.25
38,5,120,20,0.25
38,5,90,20,0.25
38,5,60,20,0.3
38,5,40,20,0.35
38,5,30,20,0.35
38,5,20,20,0.35
38,5,10,20,0.4
38,5,5,20,0.4
38,5,2,20,0.45
38,5,1,20,0.45
38,8,240,20,0.0
38,8,180,20,0.1
38,8,120,20,0.1
38,8,90,20,0.15
38,8,60,20,0.2
38,8,40,20,0.25
38,8,30,20,0.25
38,8,20,20,0.25
38,8,10,20,0.25
38,8,5,20,0.3
38,8,2,20,0.3
38,8,1,20,0.3
39,3,240,19,0.0
39,3,180,19,0.05263157894736842
39,3,120,19,0.15789473684210525
39,3,90,19,0.3157894736842105
39,3,60,19,0.3157894736842105
39,3,40,19,0.47368421052631576
39,3,30,19,0.5789473684210527
39,3,20,19,0.5789473684210527
39,3,10,19,0.5789473684210527
39,3,5,19,0.5789473684210527
39,3,2,19,0.631578947368421
39,3,1,19,0.631578947368421
39,5,240,19,0.0
39,5,180,19,0.05263157894736842
39,5,120,19,0.05263157894736842
39,5,90,19,0.10526315789473684
39,5,60,19,0.10526315789473684
39,5,40,19,0.10526315789473684
39,5,30,19,0.2631578947368421
39,5,20,19,0.2631578947368421
39,5,10,19,0.3157894736842105
39,5,5,19,0.3684210526315789
39,5,2,19,0.42105263157894735
39,5,1,19,0.42105263157894735
39,8,240,19,0.0
39,8,180,19,0.0
39,8,120,19,0.0
39,8,90,19,0.05263157894736842
39,8,60,19,0.10526315789473684
39,8,40,19,0.10526315789473684
39,8,30,19,0.15789473684210525
39,8,20,19,0.15789473684210525
39,8,10,19,0.21052631578947367
39,8,5,19,0.2631578947368421
39,8,2,19,0.3157894736842105
39,8,1,19,0.3157894736842105
40,3,240,18,0.05555555555555555
40,3,180,18,0.1111111111111111
40,3,120,18,0.1111111111111111
40,3,90,18,0.2222222222222222
40,3,60,18,0.2222222222222222
40,3,40,18,0.2222222222222222
40,3,30,18,0.2222222222222222
40,3,20,18,0.2222222222222222
40,3,10,18,0.3888888888888889
40,3,5,18,0.5
40,3,2,18,0.5555555555555556
40,3,1,18,0.5555555555555556
40,5,240,18,0.05555555555555555
40,5,180,18,0.1111111111111111
40,5,120,18,0.1111111111111111
40,5,90,18,0.1111111111111111
40,5,60,18,0.1111111111111111
40,5,40,18,0.1111111111111111
40,5,30,18,0.1111111111111111
40,5,20,18,0.1111111111111111
40,5,10,18,0.2222222222222222
40,5,5,18,0.2777777777777778
40,5,2,18,0.3888888888888889
40,5,1,18,0.3888888888888889
40,8,240,18,0.05555555555555555
40,8,180,18,0.1111111111111111
40,8,120,18,0.1111111111111111
40,8,90,18,0.1111111111111111
40,8,60,18,0.1111111111111111
40,8,40,18,0.1111111111111111
40,8,30,18,0.1111111111111111
40,8,20,18,0.1111111111111111
40,8,10,18,0.1111111111111111
40,8,5,18,0.16666666666666666
40,8,2,18,0.16666666666666666
40,8,1,18,0.16666666666666666
41,3,240,22,0.0
41,3,180,22,0.36363636363636365
41,3,120,22,0.36363636363636365
41,3,90,22,0.36363636363636365
41,3,60,22,0.45454545454545453
41,3,40,22,0.5454545454545454
41,3,30,22,0.5454545454545454
41,3,20,22,0.5454545454545454
41,3,10,22,0.5454545454545454
41,3,5,22,0.5454545454545454
41,3,2,22,0.5909090909090909
41,3,1,22,0.5909090909090909
41,5,240,22,0.0
41,5,180,22,0.18181818181818182
41,5,120,22,0.22727272727272727
41,5,90,22,0.22727272727272727
41,5,60,22,0.22727272727272727
41,5,40,22,0.36363636363636365
41,5,30,22,0.36363636363636365
41,5,20,22,0.36363636363636365
41,5,10,22,0.36363636363636365
41,5,5,22,0.36363636363636365
41,5,2,22,0.4090909090909091
41,5,1,22,0.4090909090909091
41,8,240,22,0.0
41,8,180,22,0.0
41,8,120,22,0.045454545454545456
41,8,90,22,0.045454545454545456
41,8,60,22,0.045454545454545456
41,8,40,22,0.09090909090909091
41,8,30,22,0.13636363636363635
41,8,20,22,0.18181818181818182
41,8,10,22,0.2727272727272727
41,8,5,22,0.2727272727272727
41,8,2,22,0.3181818181818182
41,8,1,22,0.3181818181818182
42,3,240,8,0.0
42,3,180,8,0.0
42,3,120,8,0.125
42,3,90,8,0.125
42,3,60,8,0.375
42,3,40,8,0.5
42,3,30,8,0.625
42,3,20,8,0.625
42,3,10,8,0.625
42,3,5,8,0.625
42,3,2,8,0.625
42,3,1,8,0.625
42,5,240,8,0.0
42,5,180,8,0.0
42,5,120,8,0.0
42,5,90,8,0.0
42,5,60,8,0.125
42,5,40,8,0.25
42,5,30,8,0.25
42,5,20,8,0.25
42,5,10,8,0.25
42,5,5,8,0.375
42,5,2,8,0.375
42,5,1,8,0.375
42,8,240,8,0.0
42,8,180,8,0.0
42,8,120,8,0.0
42,8,90,8,0.0
42,8,60,8,0.125
42,8,40,8,0.25
42,8,30,8,0.25
42,8,20,8,0.25
42,8,10,8,0.25
42,8,5,8,0.25
42,8,2,8,0.25
42,8,1,8,0.25
43,3,240,14,0.0
43,3,180,14,0.2857142857142857
43,3,120,14,0.42857142857142855
43,3,90,14,0.5
43,3,60,14,0.5714285714285714
43,3,40,14,0.5714285714285714
43,3,30,14,0.5714285714285714
43,3,20,14,0.5714285714285714
43,3,10,14,0.5714285714285714
43,3,5,14,0.6428571428571429
43,3,2,14,0.6428571428571429
43,3,1,14,0.6428571428571429
43,5,240,14,0.0
43,5,180,14,0.2857142857142857
43,5,120,14,0.2857142857142857
43,5,90,14,0.35714285714285715
43,5,60,14,0.42857142857142855
43,5,40,14,0.42857142857142855
43,5,30,14,0.42857142857142855
43,5,20,14,0.42857142857142855
43,5,10,14,0.42857142857142855
43,5,5,14,0.42857142857142855
43,5,2,14,0.42857142857142855
43,5,1,14,0.42857142857142855
43,8,240,14,0.0
43,8,180,14,0.14285714285714285
43,8,120,14,0.21428571428571427
43,8,90,14,0.2857142857142857
43,8,60,14,0.35714285714285715
43,8,40,14,0.35714285714285715
43,8,30,14,0.35714285714285715
43,8,20,14,0.35714285714285715
43,8,10,14,0.42857142857142855
43,8,5,14,0.42857142857142855
43,8,2,14,0.42857142857142855
43,8,1,14,0.42857142857142855
44,3,240,20,0.0
44,3,180,20,0.2
44,3,120,20,0.25
44,3,90,20,0.35
44,3,60,20,0.35
44,3,40,20,0.35
44,3,30,20,0.35
44,3,20,20,0.5
44,3,10,20,0.55
44,3,5,20,0.55
44,3,2,20,0.6
44,3,1,20,0.6
44,5,240,20,0.0
44,5,180,20,0.05
44,5,120,20,0.2
44,5,90,20,0.2
44,5,60,20,0.2
44,5,40,20,0.2
44,5,30,20,0.2
44,5,20,20,0.35
44,5,10,20,0.45
44,5,5,20,0.5
44,5,2,20,0.55
44,5,1,20,0.55
44,8,240,20,0.0
44,8,180,20,0.0
44,8,120,20,0.05
44,8,90,20,0.05
44,8,60,20,0.05
44,8,40,20,0.05
44,8,30,20,0.05
44,8,20,20,0.2
44,8,10,20,0.25
44,8,5,20,0.25
44,8,2,20,0.3
44,8,1,20,0.3
45,3,240,18,0.0
45,3,180,18,0.16666666666666666
45,3,120,18,0.2777777777777778
45,3,90,18,0.3333333333333333
45,3,60,18,0.3888888888888889
45,3,40,18,0.4444444444444444
45,3,30,18,0.5
45,3,20,18,0.5
45,3,10,18,0.5
45,3,5,18,0.5
45,3,2,18,0.5555555555555556
45,3,1,18,0.5555555555555556
45,5,240,18,0.0
45,5,180,18,0.1111111111111111
45,5,120,18,0.2777777777777778
45,5,90,18,0.3333333333333333
45,5,60,18,0.3333333333333333
45,5,40,18,0.3333333333333333
45,5,30,18,0.3888888888888889
45,5,20,18,0.3888888888888889
45,5,10,18,0.3888888888888889
45,5,5,18,0.3888888888888889
45,5,2,18,0.4444444444444444
45,5,1,18,0.4444444444444444
45,8,240,18,0.0
45,8,180,18,0.1111111111111111
45,8,120,18,0.16666666666666666
45,8,90,18,0.16666666666666666
45,8,60,18,0.16666666666666666
45,8,40,18,0.16666666666666666
45,8,30,18,0.2222222222222222
45,8,20,18,0.2777777777777778
45,8,10,18,0.2777777777777778
45,8,5,18,0.2777777777777778
45,8,2,18,0.3333333333333333
45,8,1,18,0.3333333333333333
46,3,240,13,0.0
46,3,180,13,0.3076923076923077
46,3,120,13,0.46153846153846156
46,3,90,13,0.6153846153846154
46,3,60,13,0.6923076923076923
46,3,40,13,0.7692307692307693
46,3,30,13,0.7692307692307693
46,3,20,13,0.7692307692307693
46,3,10,13,0.7692307692307693
46,3,5,13,0.7692307692307693
46,3,2,13,0.8461538461538461
46,3,1,13,0.8461538461538461
46,5,240,13,0.0
46,5,180,13,0.3076923076923077
46,5,120,13,0.46153846153846156
46,5,90,13,0.46153846153846156
46,5,60,13,0.5384615384615384
46,5,40,13,0.5384615384615384
46,5,30,13,0.5384615384615384
46,5,20,13,0.5384615384615384
46,5,10,13,0.6153846153846154
46,5,5,13,0.6153846153846154
46,5,2,13,0.6923076923076923
46,5,1,13,0.6923076923076923
46,8,240,13,0.0
46,8,180,13,0.0
46,8,120,13,0.15384615384615385
46,8,90,13,0.15384615384615385
46,8,60,13,0.3076923076923077
46,8,40,13,0.3076923076923077
46,8,30,13,0.3076923076923077
46,8,20,13,0.3076923076923077
46,8,10,13,0.38461538461538464
46,8,5,13,0.38461538461538464
46,8,2,13,0.38461538461538464
46,8,1,13,0.38461538461538464
47,3,240,14,0.0
47,3,180,14,0.14285714285714285
47,3,120,14,0.2857142857142857
47,3,90,14,0.42857142857142855
47,3,60,14,0.5
47,3,40,14,0.5714285714285714
47,3,30,14,0.5714285714285714
47,3,20,14,0.5714285714285714
47,3,10,14,0.5714285714285714
47,3,5,14,0.5714285714285714
47,3,2,14,0.5714285714285714
47,3,1,14,0.5714285714285714
47,5,240,14,0.0
47,5,180,14,0.14285714285714285
47,5,120,14,0.21428571428571427
47,5,90,14,0.21428571428571427
47,5,60,14,0.2857142857142857
47,5,40,14,0.42857142857142855
47,5,30,14,0.42857142857142855
47,5,20,14,0.42857142857142855
47,5,10,14,0.42857142857142855
47,5,5,14,0.42857142857142855
47,5,2,14,0.5
47,5,1,14,0.5
47,8,240,14,0.0
47,8,180,14,0.07142857142857142
47,8,120,14,0.14285714285714285
47,8,90,14,0.14285714285714285
47,8,60,14,0.21428571428571427
47,8,40,14,0.2857142857142857
47,8,30,14,0.2857142857142857
47,8,20,14,0.2857142857142857
47,8,10,14,0.35714285714285715
47,8,5,14,0.35714285714285715
47,8,2,14,0.35714285714285715
47,8,1,14,0.35714285714285715
48,3,240,21,0.047619047619047616
48,3,180,21,0.09523809523809523
48,3,120,21,0.19047619047619047
48,3,90,21,0.2857142857142857
48,3,60,21,0.42857142857142855
48,3,40,21,0.42857142857142855
48,3,30,21,0.47619047619047616
48,3,20,21,0.5238095238095238
48,3,10,21,0.5714285714285714
48,3,5,21,0.6190476190476191
48,3,2,21,0.6190476190476191
48,3,1,21,0.6190476190476191
48,5,240,21,0.047619047619047616
48,5,180,21,0.047619047619047616
48,5,120,21,0.09523809523809523
48,5,90,21,0.14285714285714285
48,5,60,21,0.23809523809523808
48,5,40,21,0.2857142857142857
48,5,30,21,0.3333333333333333
48,5,20,21,0.38095238095238093
48,5,10,21,0.42857142857142855
48,5,5,21,0.47619047619047616
48,5,2,21,0.47619047619047616
48,5,1,21,0.47619047619047616
48,8,240,21,0.047619047619047616
48,8,180,21,0.047619047619047616
48,8,120,21,0.09523809523809523
48,8,90,21,0.09523809523809523
48,8,60,21,0.14285714285714285
48,8,40,21,0.19047619047619047
48,8,30,21,0.19047619047619047
48,8,20,21,0.19047619047619047
48,8,10,21,0.23809523809523808
48,8,5,21,0.2857142857142857
48,8,2,21,0.2857142857142857
48,8,1,21,0.2857142857142857
49,3,240,10,0.0
49,3,180,10,0.1
49,3,120,10,0.2
49,3,90,10,0.2
49,3,60,10,0.3
49,3,40,10,0.3
49,3,30,10,0.4
49,3,20,10,0.4
49,3,10,10,0.4
49,3,5,10,0.5
49,3,2,10,0.6
49,3,1,10,0.6
49,5,240,10,0.0
49,5,180,10,0.1
49,5,120,10,0.2
49,5,90,10,0.2
49,5,60,10,0.2
49,5,40,10,0.2
49,5,30,10,0.2
49,5,20,10,0.2
49,5,10,10,0.2
49,5,5,10,0.2
49,5,2,10,0.2
49,5,1,10,0.2
49,8,240,10,0.0
49,8,180,10,0.0
49,8,120,10,0.0
49,8,90,10,0.1
49,8,60,10,0.1
49,8,40,10,0.1
49,8,30,10,0.1
49,8,20,10,0.1
49,8,10,10,0.2
49,8,5,10,0.2
49,8,2,10,0.2
49,8,1,10,0.2
50,3,240,11,0.0
50,3,180,11,0.18181818181818182
50,3,120,11,0.36363636363636365
50,3,90,11,0.36363636363636365
50,3,60,11,0.36363636363636365
50,3,40,11,0.36363636363636365
50,3,30,11,0.4090909090909091
50,3,20,11,0.4090909090909091
50,3,10,11,0.4090909090909091
50,3,5,11,0.4090909090909091
50,3,2,11,0.4090909090909091
50,3,1,11,0.4090909090909091
50,5,240,11,0.0
50,5,180,11,0.0
50,5,120,11,0.09090909090909091
50,5,90,11,0.09090909090909091
50,5,60,11,0.09090909090909091
50,5,40,11,0.09090909090909091
50,5,30,11,0.13636363636363635
50,5,20,11,0.13636363636363635
50,5,10,11,0.13636363636363635
50,5,5,11,0.22727272727272727
50,5,2,11,0.22727272727272727
50,5,1,11,0.22727272727272727
50,8,240,11,0.0
50,8,180,11,0.0
50,8,120,11,0.0
50,8,90,11,0.0
50,8,60,11,0.0
50,8,40,11,0.09090909090909091
50,8,30,11,0.13636363636363635
50,8,20,11,0.13636363636363635
50,8,10,11,0.13636363636363635
50,8,5,11,0.13636363636363635
50,8,2,11,0.13636363636363635
50,8,1,11,0.13636363636363635
51,3,240,12,0.0
51,3,180,12,0.25
51,3,120,12,0.25
51,3,90,12,0.3333333333333333
51,3,60,12,0.4166666666666667
51,3,40,12,0.4166666666666667
51,3,30,12,0.4166666666666667
51,3,20,12,0.5
51,3,10,12,0.5
51,3,5,12,0.5833333333333334
51,3,2,12,0.5833333333333334
51,3,1,12,0.5833333333333334
51,5,240,12,0.0
51,5,180,12,0.08333333333333333
51,5,120,12,0.16666666666666666
51,5,90,12,0.25
51,5,60,12,0.25
51,5,40,12,0.25
51,5,30,12,0.25
51,5,20,12,0.3333333333333333
51,5,10,12,0.4166666666666667
51,5,5,12,0.4166666666666667
51,5,2,12,0.4166666666666667
51,5,1,12,0.4166666666666667
51,8,240,12,0.0
51,8,180,12,0.08333333333333333
51,8,120,12,0.16666666666666666
51,8,90,12,0.25
51,8,60,12,0.25
51,8,40,12,0.25
51,8,30,12,0.25
51,8,20,12,0.25
51,8,10,12,0.25
51,8,5,12,0.25
51,8,2,12,0.25
51,8,1,12,0.25
52,3,240,16,0.0
52,3,180,16,0.125
52,3,120,16,0.1875
52,3,90,16,0.3125
52,3,60,16,0.3125
52,3,40,16,0.3125
52,3,30,16,0.375
52,3,20,16,0.375
52,3,10,16,0.375
52,3,5,16,0.5
52,3,2,16,0.5
52,3,1,16,0.5
52,5,240,16,0.0
52,5,180,16,0.0625
52,5,120,16,0.1875
52,5,90,16,0.25
52,5,60,16,0.25
52,5,40,16,0.25
52,5,30,16,0.25
52,5,20,16,0.25
52,5,10,16,0.25
52,5,5,16,0.375
52,5,2,16,0.375
52,5,1,16,0.375
52,8,240,16,0.0
52,8,180,16,0.0625
52,8,120,16,0.125
52,8,90,16,0.1875
52,8,60,16,0.1875
52,8,40,16,0.1875
52,8,30,16,0.1875
52,8,20,16,0.1875
52,8,10,16,0.1875
52,8,5,16,0.1875
52,8,2,16,0.1875
52,8,1,16,0.1875
53,3,240,14,0.0
53,3,180,14,0.14285714285714285
53,3,120,14,0.21428571428571427
53,3,90,14,0.35714285714285715
53,3,60,14,0.42857142857142855
53,3,40,14,0.42857142857142855
53,3,30,14,0.42857142857142855
53,3,20,14,0.5
53,3,10,14,0.5
53,3,5,14,0.5
53,3,2,14,0.5714285714285714
53,3,1,14,0.5714285714285714
53,5,240,14,0.0
53,5,180,14,0.07142857142857142
53,5,120,14,0.14285714285714285
53,5,90,14,0.21428571428571427
53,5,60,14,0.21428571428571427
53,5,40,14,0.21428571428571427
53,5,30,14,0.21428571428571427
53,5,20,14,0.21428571428571427
53,5,10,14,0.21428571428571427
53,5,5,14,0.21428571428571427
53,5,2,14,0.21428571428571427
53,5,1,14,0.21428571428571427
53,8,240,14,0.0
53,8,180,14,0.0
53,8,120,14,0.0
53,8,90,14,0.0
53,8,60,14,0.07142857142857142
53,8,40,14,0.07142857142857142
53,8,30,14,0.07142857142857142
53,8,20,14,0.14285714285714285
53,8,10,14,0.14285714285714285
53,8,5,14,0.14285714285714285
53,8,2,14,0.14285714285714285
53,8,1,14,0.14285714285714285
54,3,240,17,0.0
54,3,180,17,0.058823529411764705
54,3,120,17,0.17647058823529413
54,3,90,17,0.23529411764705882
54,3,60,17,0.23529411764705882
54,3,40,17,0.23529411764705882
54,3,30,17,0.23529411764705882
54,3,20,17,0.4117647058823529
54,3,10,17,0.4117647058823529
54,3,5,17,0.47058823529411764
54,3,2,17,0.47058823529411764
54,3,1,17,0.47058823529411764
54,5,240,17,0.0
54,5,180,17,0.0
54,5,120,17,0.058823529411764705
54,5,90,17,0.058823529411764705
54,5,60,17,0.058823529411764705
54,5,40,17,0.058823529411764705
54,5,30,17,0.058823529411764705
54,5,20,17,0.29411764705882354
54,5,10,17,0.29411764705882354
54,5,5,17,0.29411764705882354
54,5,2,17,0.35294117647058826
54,5,1,17,0.35294117647058826
54,8,240,17,0.0
54,8,180,17,0.0
54,8,120,17,0.0
54,8,90,17,0.0
54,8,60,17,0.0
54,8,40,17,0.0
54,8,30,17,0.058823529411764705
54,8,20,17,0.11764705882352941
54,8,10,17,0.11764705882352941
54,8,5,17,0.11764705882352941
54,8,2,17,0.11764705882352941
54,8,1,17,0.11764705882352941
55,3,240,17,0.0
55,3,180,17,0.17647058823529413
55,3,120,17,0.23529411764705882
55,3,90,17,0.29411764705882354
55,3,60,17,0.29411764705882354
55,3,40,17,0.35294117647058826
55,3,30,17,0.4117647058823529
55,3,20,17,0.4117647058823529
55,3,10,17,0.4117647058823529
55,3,5,17,0.47058823529411764
55,3,2,17,0.47058823529411764
55,3,1,17,0.47058823529411764
55,5,240,17,0.0
55,5,180,17,0.17647058823529413
55,5,120,17,0.23529411764705882
55,5,90,17,0.23529411764705882
55,5,60,17,0.23529411764705882
55,5,40,17,0.29411764705882354
55,5,30,17,0.35294117647058826
55,5,20,17,0.35294117647058826
55,5,10,17,0.35294117647058826
55,5,5,17,0.4117647058823529
55,5,2,17,0.4117647058823529
55,5,1,17,0.4117647058823529
55,8,240,17,0.0
55,8,180,17,0.11764705882352941
55,8,120,17,0.17647058823529413
55,8,90,17,0.17647058823529413
55,8,60,17,0.17647058823529413
55,8,40,17,0.23529411764705882
55,8,30,17,0.35294117647058826
55,8,20,17,0.35294117647058826
55,8,10,17,0.35294117647058826
55,8,5,17,0.4117647058823529
55,8,2,17,0.4117647058823529
55,8,1,17,0.4117647058823529
56,3,240,14,0.0
56,3,180,14,0.14285714285714285
56,3,120,14,0.35714285714285715
56,3,90,14,0.42857142857142855
56,3,60,14,0.42857142857142855
56,3,40,14,0.42857142857142855
56,3,30,14,0.42857142857142855
56,3,20,14,0.5
56,3,10,14,0.5
56,3,5,14,0.5
56,3,2,14,0.5
56,3,1,14,0.5
56,5,240,14,0.0
56,5,180,14,0.07142857142857142
56,5,120,14,0.2857142857142857
56,5,90,14,0.2857142857142857
56,5,60,14,0.2857142857142857
56,5,40,14,0.2857142857142857
56,5,30,14,0.2857142857142857
56,5,20,14,0.35714285714285715
56,5,10,14,0.35714285714285715
56,5,5,14,0.35714285714285715
56,5,2,14,0.35714285714285715
56,5,1,14,0.35714285714285715
56,8,240,14,0.0
56,8,180,14,0.07142857142857142
56,8,120,14,0.21428571428571427
56,8,90,14,0.21428571428571427
56,8,60,14,0.21428571428571427
56,8,40,14,0.21428571428571427
56,8,30,14,0.21428571428571427
56,8,20,14,0.21428571428571427
56,8,10,14,0.21428571428571427
56,8,5,14,0.21428571428571427
56,8,2,14,0.21428571428571427
56,8,1,14,0.21428571428571427
57,3,240,22,0.0
57,3,180,22,0.18181818181818182
57,3,120,22,0.2727272727272727
57,3,90,22,0.3181818181818182
57,3,60,22,0.4090909090909091
57,3,40,22,0.4318181818181818
57,3,30,22,0.4318181818181818
57,3,20,22,0.5
57,3,10,22,0.5
57,3,5,22,0.5
57,3,2,22,0.5909090909090909
57,3,1,22,0.5909090909090909
57,5,240,22,0.0
57,5,180,22,0.09090909090909091
57,5,120,22,0.18181818181818182
57,5,90,22,0.2727272727272727
57,5,60,22,0.36363636363636365
57,5,40,22,0.38636363636363635
57,5,30,22,0.38636363636363635
57,5,20,22,0.4090909090909091
57,5,10,22,0.4090909090909091
57,5,5,22,0.4090909090909091
57,5,2,22,0.45454545454545453
57,5,1,22,0.45454545454545453
57,8,240,22,0.0
57,8,180,22,0.045454545454545456
57,8,120,22,0.045454545454545456
57,8,90,22,0.09090909090909091
57,8,60,22,0.13636363636363635
57,8,40,22,0.25
57,8,30,22,0.29545454545454547
57,8,20,22,0.3181818181818182
57,8,10,22,0.3181818181818182
57,8,5,22,0.3181818181818182
57,8,2,22,0.3181818181818182
57,8,1,22,0.3181818181818182
58,3,240,16,0.0
58,3,180,16,0.1875
58,3,120,16,0.25
58,3,90,16,0.5
58,3,60,16,0.5
58,3,40,16,0.5
58,3,30,16,0.5
58,3,20,16,0.5
58,3,10,16,0.625
58,3,5,16,0.625
58,3,2,16,0.625
58,3,1,16,0.625
58,5,240,16,0.0
58,5,180,16,0.1875
58,5,120,16,0.1875
58,5,90,16,0.4375
58,5,60,16,0.4375
58,5,40,16,0.4375
58,5,30,16,0.4375
58,5,20,16,0.5
58,5,10,16,0.5625
58,5,5,16,0.625
58,5,2,16,0.625
58,5,1,16,0.625
58,8,240,16,0.0
58,8,180,16,0.1875
58,8,120,16,0.1875
58,8,90,16,0.375
58,8,60,16,0.375
