c,X,target,raw_N,pooled_N,match_N,reach_raw,reach_pooled,reach_pooled_match,exp_ret_match,net_raw,net_pooled,miss_cost_raw,reach_pooled_mono,reach_pooled_match_mono,minute_over_optimistic
43.0,9.0,52.0,53882.0,337310.1,2000.0,0.8971827326379868,0.8792792948692029,0.8600370560819063,1.850185421316529,3.6535024642944336,2.8443736478988266,43.0,0.8792792948692029,0.8600370560819063,0.019242238787296584
44.0,9.0,53.0,51967.0,327059.3,1963.0,0.8999557411434179,0.8932378251010146,0.858692553494276,1.6554463737027927,3.7208304405212402,3.482253286312558,43.768341064453125,0.8932378251010146,0.858692553494276,0.03454527160673859
45.0,9.0,54.0,53393.0,300750.3,1931.0,0.8779802595845897,0.8950649433543224,0.8625208646366832,1.7228253956688846,2.4372191429138184,3.4926843631613,44.784584045410156,0.8950649433543224,0.8625208646366832,0.0325440787176392
46.0,10.0,56.0,43262.0,283636.6,1886.0,0.8946419490545976,0.8801015344516623,0.8536958973906262,1.9829727728837307,4.389776706695557,3.4689421868684236,43.24911880493164,0.8801015344516623,0.8536958973906262,0.026405637061036047
47.0,11.0,58.0,41814.0,269968.8,1944.0,0.8815229349021859,0.8702454924802423,0.8525958500270611,2.6821837996550904,4.62198543548584,3.6995256663516973,42.83333206176758,0.8702454924802423,0.8525958500270611,0.017649642453181236
48.0,11.0,59.0,32948.0,257437.5,1948.0,0.8673971105985189,0.866897181033936,0.8592393866058274,2.9567398562989196,3.346433639526367,3.430897258947116,46.71794891357422,0.866897181033936,0.8592393866058274,0.007657794428108544
49.0,12.0,61.0,31454.0,244328.7,1942.0,0.8702231830609779,0.8558160886412035,0.8532215080012037,3.328936693818299,4.134544372558594,3.4663618726396526,48.6075553894043,0.8558160886412035,0.8532215080012037,0.002594580639999844
50.0,12.0,62.0,36920.0,242461.8,1950.0,0.8360509209100758,0.8498090375449583,0.8580037095357363,3.449800405038952,2.0198583602905273,2.8661427073940695,48.8734245300293,0.8498090375449583,0.8580037095357363,-0.008194671990778057
51.0,13.0,64.0,38240.0,261199.2,1985.0,0.8087866108786611,0.8368742140897313,0.8517531818329627,3.762071880463261,1.1610870361328125,2.722384844062661,48.91466522216797,0.8368742140897313,0.8517531818329627,-0.014878967743231386
52.0,13.0,65.0,44336.0,280706.3,2030.0,0.8392277156261277,0.8457082463515517,0.8546371747818715,3.7973546397588773,2.77133846282959,3.163491470110917,50.622047424316406,0.8457082463515517,0.8546371747818715,-0.008928928430319782
53.0,13.0,66.0,45230.0,308775.0,2058.0,0.8328100818041123,0.8495303503100328,0.8580755232537641,3.882991462421358,2.0207834243774414,3.25927579979431,52.66913604736328,0.8495303503100328,0.8580755232537641,-0.00854517294373136
54.0,14.0,68.0,52098.0,323407.1,2063.0,0.8644285769127413,0.8366206956715692,0.8505049323610063,4.082301343026179,5.0314531326293945,3.0316679370486828,52.15367126464844,0.8366206956715692,0.8505049323610063,-0.013884236689437168
55.0,14.0,69.0,57916.0,336575.3,2075.0,0.8563091373713654,0.837763633135968,0.8554905057255784,4.272953056274515,4.311737537384033,2.906935108823383,53.42434310913086,0.837763633135968,0.8554905057255784,-0.017726872589610365
56.0,14.0,70.0,60209.0,345060.8,2086.0,0.8304074141739607,0.8367357084505751,0.8562537411161192,4.19417389348839,2.143551826477051,2.6550854638474433,55.91135787963867,0.8367357084505751,0.8562537411161192,-0.019518032665544083
57.0,15.0,72.0,54514.0,361552.4,2142.0,0.8311442932090839,0.823860527693996,0.8508667689307187,4.5501584261612935,2.8625707626342773,2.4298534904715456,56.88047409057617,0.823860527693996,0.8508667689307187,-0.027006241236722683
58.0,15.0,73.0,53630.0,365078.7,2161.0,0.8054447137796009,0.8247322884079211,0.8557037065186781,4.76418874536902,0.8628454208374023,2.309826547458122,57.66394805908203,0.8247322884079211,0.8557037065186781,-0.030971418110756987
59.0,16.0,75.0,53076.0,353131.6,2184.0,0.8170171075438993,0.8204648976940081,0.8503037694173852,5.0536624230959175,2.3366355895996094,2.6167325786086164,58.670169830322266,0.8204648976940081,0.8503037694173852,-0.02983887172337707
60.0,16.0,76.0,60766.0,351019.5,2184.0,0.8268275022216371,0.8197980043701116,0.8526038162164875,5.065595886618966,2.959217071533203,2.383677479396169,59.30516052246094,0.8197980043701116,0.8526038162164875,-0.032805811846375876
61.0,16.0,77.0,55149.0,347666.9,2197.0,0.8248744310866925,0.8172912621664129,0.8554819926742309,5.147959370959629,2.5534896850585938,2.040268591329938,60.78211212158203,0.8172912621664129,0.8554819926742309,-0.03819073050781796
62.0,16.0,78.0,53790.0,340201.2,2233.0,0.8259341885108756,0.8191029162787319,0.8591638835973628,5.269036741261516,2.549406051635742,2.0226329442707716,61.27303695678711,0.8191029162787319,0.8591638835973628,-0.04006096731863096
63.0,17.0,80.0,57674.0,330328.9,2260.0,0.8090994208828935,0.8065156305000808,0.855377123101903,5.675929026595217,1.7904243469238281,1.6727251484387669,62.67275619506836,0.8065156305000808,0.855377123101903,-0.048861492601822154
64.0,18.0,82.0,45997.0,314887.7,2268.0,0.7679196469334957,0.7955273712715103,0.852014915927371,6.058374351030783,-0.8370800018310547,1.3691353205620735,63.16619873046875,0.7955273712715103,0.852014915927371,-0.0564875446558607
65.0,18.0,83.0,43748.0,296901.8,2282.0,0.7950763463472615,0.7942932769575137,0.8540033940270656,6.05257711701029,1.1813783645629883,1.1218917474763364,64.07262420654297,0.7942932769575137,0.8540033940270656,-0.05971011706955187
66.0,18.0,84.0,44689.0,282083.7,2308.0,0.7735684396607666,0.7949366024769519,0.8556037001611313,6.025646714176213,-0.8388185501098633,0.9988015741964436,65.19873046875,0.7949366024769519,0.8556037001611313,-0.06066709768417944
67.0,18.0,85.0,41562.0,275848.8,2345.0,0.7903132669265194,0.7965828108982612,0.856047023571603,5.915985240005304,0.17903423309326172,0.9399350582996103,66.988525390625,0.7965828108982612,0.856047023571603,-0.05946421267334179
68.0,18.0,86.0,39469.0,269136.3,2356.0,0.8186678152474094,0.8030249724708688,0.8567302953402289,5.837797645421811,2.636219024658203,1.2672332583130765,66.7272720336914,0.8030249724708688,0.8567302953402289,-0.05370532286936014
69.0,18.0,87.0,40675.0,260435.6,2362.0,0.8358942839582053,0.8064722331086097,0.8567443287847879,5.724498863387627,3.9711122512817383,1.3661337002490341,67.48689270019531,0.8064722331086097,0.8567443287847879,-0.050272095676178186
70.0,18.0,88.0,45034.0,256399.2,2365.0,0.8012168583736732,0.8075938312932268,0.8568467489517468,5.603832940116235,0.8004245758056641,1.2258431934828593,68.5243148803711,0.8075938312932268,0.8568467489517468,-0.04925291765852002
71.0,18.0,89.0,40906.0,247499.8,2374.0,0.8089277856549162,0.8130633683718983,0.8578955178168011,5.59509956169764,1.0877199172973633,1.552656993915775,70.51250457763672,0.8130633683718983,0.8578955178168011,-0.04483214944490277
72.0,19.0,91.0,36504.0,236785.6,2393.0,0.8176638176638177,0.8045144706736634,0.8503224293617081,5.686957214988304,2.4457645416259766,1.4273841816602555,71.78963470458984,0.8045144706736634,0.8503224293617081,-0.04580795868804466
73.0,19.0,92.0,38611.0,226113.9,2407.0,0.7658439304861309,0.8055131684345608,0.8524477213439151,5.780109320761112,-2.4282493591308594,1.3731990943839492,72.51268005371094,0.8055131684345608,0.8524477213439151,-0.04693455290935433
74.0,19.0,93.0,30619.0,211099.4,2405.0,0.8409157712531434,0.8097895786852427,0.8543540465651575,5.832799163123127,4.440460205078125,1.5543034721072948,72.52095031738281,0.8097895786852427,0.8543540465651575,-0.04456446787991475
75.0,19.0,94.0,29233.0,198273.7,2415.0,0.8041938904662539,0.8123946668417314,0.8570526627960301,5.993886106651893,0.6969032287597656,1.6397089725139193,74.47561645507812,0.8123946668417314,0.8570526627960301,-0.044657995954298646
76.0,20.0,96.0,30910.0,188332.7,2423.0,0.8136848916208347,0.8026871861110831,0.8524880235959266,6.355886909674236,2.7062015533447266,1.454757674402052,72.82015991210938,0.8026871861110831,0.8524880235959266,-0.04980083748484343
77.0,20.0,97.0,28265.0,183842.3,2437.0,0.8192464178312401,0.8133053820723762,0.8530985789994205,6.371990898326432,2.6226320266723633,2.3431191498064297,76.13843536376953,0.8133053820723762,0.8530985789994205,-0.039793196927044305
78.0,20.0,98.0,24671.0,173358.2,2430.0,0.8196262818694013,0.8195889437877598,0.854859946551641,6.491701502584401,2.526315689086914,2.856227637571078,76.87488555908203,0.8195889437877598,0.854859946551641,-0.035271002763881176
79.0,20.0,99.0,26851.0,167460.6,2417.0,0.8524449741164203,0.8265117218203755,0.8572124998729872,6.666033915758705,5.917570114135742,3.4787106558855645,75.43849182128906,0.8265117218203755,0.8572124998729872,-0.030700778052611732
80.0,19.0,99.0,29535.0,159571.2,2426.0,0.8404604706280684,0.8387015356901033,0.8686422677430077,6.777540832128323,4.851790428161621,3.8576220820662677,69.68152618408203,0.8387015356901033,0.8686422677430077,-0.029940732052904373
81.0,18.0,99.0,22461.0,151568.5,2425.0,0.8017007257023285,0.8502598840927974,0.8785361066972108,6.780904786342854,0.062094688415527344,3.909154769017461,72.45875549316406,0.8502598840927974,0.8785361066972108,-0.028276222604413426
82.0,17.0,99.0,23918.0,151644.0,2431.0,0.8971904005351619,0.8751419895135075,0.8863586979479652,6.481554818610921,7.0856781005859375,5.09865786495153,79.43380737304688,0.8751419895135075,0.8863586979479652,-0.011216708434457656
83.0,16.0,99.0,21505.0,140709.5,2433.0,0.8800279004882585,0.8852859982205271,0.8979736249665609,6.5989467137760425,5.336433410644531,5.315839526700689,72.88372039794922,0.8852859982205271,0.8979736249665609,-0.012687626746033742
84.0,15.0,99.0,21411.0,126388.0,2417.0,0.9495586380832283,0.906680880604003,0.9066115499193441,6.4353601888737755,10.660780906677246,6.555071450869699,71.0250244140625,0.906680880604003,0.9066115499193441,6.933068465886372e-05
85.0,14.0,99.0,18750.0,119880.5,2418.0,0.9207466666666667,0.929132756881515,0.9157196079705784,6.336806947996623,6.400082111358643,7.61361891894336,81.89398956298828,0.929132756881515,0.9157196079705784,0.01341314891093659
86.0,13.0,99.0,17957.0,115862.4,2426.0,0.885949768892354,0.9289679265770896,0.9228174619465283,6.040143533112271,1.9377975463867188,6.593279710972736,83.99412536621094,0.9287492951282038,0.9228174619465283,0.0061504646305613475
87.0,12.0,99.0,14571.0,116990.7,2429.0,0.8720746688628097,0.9289879950549692,0.9276360269166904,5.525993268570956,-0.43764400482177734,5.355144614195108,85.2258071899414,0.9289879950549692,0.9276360269166904,0.0013519681382787585
88.0,11.0,99.0,15868.0,115826.4,2432.0,0.9256995210486514,0.9239923112007631,0.9327105549915308,5.030145732555412,3.8967604637145996,3.7802244139686128,84.60153198242188,0.9239923112007631,0.9327105549915308,-0.008718243790767688
89.0,10.0,99.0,20249.0,116587.2,2422.0,0.9603437206775643,0.9319010980731685,0.9390670427423856,4.616067410944023,6.1979546546936035,3.541688429354315,85.875,0.9267775436275465,0.9390670427423856,-0.007165944669217161
90.0,9.0,99.0,20740.0,108459.5,2424.0,0.8950337512054002,0.9239489551174023,0.9463805312800883,4.361270369140951,-1.2850942611694336,1.6726489194694991,88.98477172851562,0.9239489551174023,0.9463805312800883,-0.022431576162685984
91.0,8.0,99.0,20358.0,109388.6,2424.0,0.9616858237547893,0.941810028318299,0.9525891767768875,3.9372730131842384,4.315940856933594,2.402703477542264,88.15394592285156,0.941810028318299,0.9525891767768875,-0.010779148458588517
92.0,7.0,99.0,17754.0,98633.9,2373.0,0.9396192407344823,0.9415775810556221,0.9580998772261589,3.4443111652935876,1.1245489120483398,1.3703975087727571,90.30667877197266,0.9415775810556221,0.9580998772261589,-0.0165222961705368
93.0,6.0,99.0,14739.0,79969.4,2306.0,0.955831467535111,0.9447381257742753,0.9644350405621497,3.102741535375308,1.8064699172973633,0.7156173489445886,88.94384002685547,0.9447381257742753,0.9644350405621497,-0.019696914787874387
94.0,5.0,99.0,14255.0,58953.6,2228.0,0.9869519466853736,0.9703688566255381,0.9722335837087019,2.8461860223662754,3.999027729034424,2.2255850242853596,71.71428680419922,0.9703688566255381,0.9722335837087019,-0.0018647270831638751
