c,X,target,raw_N,pooled_N,match_N,reach_raw,reach_pooled,reach_pooled_match,exp_ret_match,roc_match,net_raw,net_pooled,miss_cost_raw,reach_pooled_mono,reach_pooled_match_mono,minute_over_optimistic,roc
15.0,5.0,20.0,21934.0,127199.2,3598.0,0.9045317771496307,0.8689157086163615,0.8611579242191006,2.246129441046254,0.14974196273641693,3.0906355381011963,2.351396342142787,15.0,0.8689157086163615,0.8611579242191006,0.007757784397260825,0.14974196273641693
16.0,5.0,21.0,23403.0,130288.5,3568.0,0.8430970388411743,0.8641535177503316,0.8628165704911486,2.1459632627434617,0.13412270392146636,1.7050378322601318,2.123299553116173,16.0,0.8641535177503316,0.8628165704911486,0.0013369472591829856,0.13412270392146636
17.0,5.0,22.0,19713.0,131454.8,3553.0,0.8452797646223305,0.8642728726244501,0.8668990672092934,2.105373413250246,0.1238454948970733,1.5961549282073975,2.01468207313921,17.0,0.8642728726244501,0.8668990672092934,-0.0026261945848433665,0.1238454948970733
18.0,5.0,23.0,19739.0,130955.0,3555.0,0.8593140483307159,0.863780742123594,0.8711022418922916,2.067370348749132,0.11485390826384068,1.764223337173462,1.8799223400473302,18.0,0.863780742123594,0.8711022418922916,-0.007321499768697559,0.11485390826384068
19.0,6.0,25.0,22622.0,129598.1,3535.0,0.8508531517991336,0.8420386027067817,0.8542655533796246,2.395477877854347,0.12607778304496564,2.2713284492492676,2.086822196547575,19.0,0.8420386027067817,0.8542655533796246,-0.012226950672842962,0.12607778304496564
20.0,6.0,26.0,20216.0,128274.5,3517.0,0.837010288880095,0.8494617895762274,0.8574167447383582,2.326828110691142,0.1163414055345571,1.7622675895690918,2.120776347720523,20.0,0.8494617895762274,0.8574167447383582,-0.007954955162130739,0.1163414055345571
21.0,6.0,27.0,19820.0,128576.2,3497.0,0.8580726538849647,0.8593047651076622,0.8634509412562708,2.3510291500706897,0.11195376905098522,2.167961835861206,2.251495172470914,21.0,0.8593047651076622,0.8634509412562708,-0.004146176148608571,0.11195376905098522
22.0,6.0,28.0,21406.0,133877.3,3470.0,0.8697094272633841,0.8706515391167211,0.8713819340582686,2.4266048608287814,0.11030022094676278,2.3518638610839844,2.401313884949361,22.0,0.8706515391167211,0.8713819340582686,-0.0007303949415474742,0.11030022094676278
23.0,6.0,29.0,20559.0,138711.7,3443.0,0.8748966389415828,0.8742570923475897,0.8718760083896282,2.305478231951416,0.10023818399788766,2.372002601623535,2.35498530685981,23.0,0.8742570923475897,0.8718760083896282,0.0023810839579615495,0.10023818399788766
24.0,7.0,31.0,23693.0,143833.3,3412.0,0.8860000844131178,0.8608405786946188,0.8549057158767758,2.521146653902173,0.10504777724592389,3.4660024642944336,2.68363587915859,24.0,0.8608405786946188,0.8549057158767758,0.005934862817843056,0.10504777724592389
25.0,7.0,32.0,27206.0,151207.4,3390.0,0.8442255384841579,0.8606171993380767,0.8546927908719031,2.365500882019667,0.09462003528078668,2.0152173042297363,2.5298073537647605,25.0,0.8606171993380767,0.8546927908719031,0.005924408466173592,0.09462003528078668
26.0,7.0,33.0,23362.0,156079.0,3357.0,0.8685900179779128,0.8625060221708253,0.8594290402132356,2.3795243923480824,0.09152016893646471,2.663470506668091,2.488181661404217,26.0,0.8625060221708253,0.8594290402132356,0.003076981957589653,0.09152016893646471
27.0,7.0,34.0,26375.0,166263.9,3332.0,0.8777251184834123,0.8586211968397189,0.8624713434365198,2.3555964310341966,0.0872443122605258,2.84265398979187,2.2442127300688206,27.0,0.8586211968397189,0.8624713434365198,-0.0038501465968008297,0.0872443122605258
28.0,7.0,35.0,27376.0,172446.2,3309.0,0.8498684979544127,0.854858809031841,0.8626956748609091,2.230562095499895,0.07966293198213911,1.7819256782531738,1.9948139595006456,27.756690979003906,0.854858809031841,0.8626956748609091,-0.007836865829068174,0.07966293198213911
29.0,7.0,36.0,28712.0,175179.4,3265.0,0.8435845639453887,0.8569008557489323,0.8662851505350343,2.21923273906149,0.07652526686418931,1.7591252326965332,1.926886934809677,26.506122589111328,0.8569008557489323,0.8662851505350343,-0.009384294786102032,0.07652526686418931
30.0,7.0,37.0,31441.0,182620.0,3248.0,0.8462835151553704,0.8609067847514505,0.8687954937400146,2.1825242034082155,0.07275080678027385,1.4652519226074219,1.9466609197369122,29.006210327148438,0.8609067847514505,0.8687954937400146,-0.007888708988564086,0.07275080678027385
31.0,7.0,38.0,29637.0,186781.6,3211.0,0.8578466106555994,0.8601322524819884,0.8686005594101796,2.050106387007161,0.0661324640970052,1.645421028137207,1.7890781006421352,30.66761589050293,0.8601322524819884,0.8686005594101796,-0.008468306928191116,0.0661324640970052
32.0,8.0,40.0,29972.0,192680.3,3186.0,0.8615707994127852,0.8460248072813614,0.851898576731338,2.1204624931885445,0.06626445291214202,2.462831974029541,1.9409743564235005,32.0,0.8460248072813614,0.851898576731338,-0.005873769449976529,0.06626445291214202
33.0,8.0,41.0,31915.0,201088.8,3152.0,0.8547704840983863,0.8471618173709421,0.8542403973005408,2.07069345432039,0.06274828649455727,2.0455899238586426,1.7665792145787698,33.0,0.8471618173709421,0.8542403973005408,-0.007078579929598705,0.06274828649455727
34.0,8.0,42.0,31721.0,203822.0,3117.0,0.8562466504839066,0.8552742557450913,0.8555135141605825,1.9575618085265578,0.05757534730960464,1.9623594284057617,1.9099141277881697,34.0,0.8552742557450913,0.8555135141605825,-0.00023925841549121696,0.05757534730960464
35.0,8.0,43.0,33764.0,205253.9,3075.0,0.8694171306717213,0.8597876078405039,0.8606369056654297,2.0447167562477913,0.058420478749936895,2.384936809539795,1.9727734411714657,35.0,0.8597876078405039,0.8606369056654297,-0.000849297824925821,0.058420478749936895
36.0,8.0,44.0,36159.0,207410.1,3033.0,0.8332088829890207,0.858265047451964,0.8593822102590383,1.8592384014988448,0.05164551115274569,0.6611909866333008,1.7803318035634987,36.0,0.858265047451964,0.8593822102590383,-0.0011171628070743012,0.05164551115274569
37.0,8.0,45.0,34739.0,212335.9,2980.0,0.8652810961743286,0.8581375390875721,0.8628508670100319,1.8708220221960652,0.05056275735665041,1.9376492500305176,1.668729353444339,37.0,0.8581375390875721,0.8628508670100319,-0.00471332792245982,0.05056275735665041
38.0,8.0,46.0,32659.0,215379.5,2934.0,0.8836767812854037,0.8623974630174548,0.8668904618722387,1.925438483793847,0.050669433784048604,2.6491317749023438,1.7680504953639586,38.0,0.8623974630174548,0.8668904618722387,-0.004492998854783936,0.050669433784048604
39.0,8.0,47.0,32603.0,214218.2,2893.0,0.8503818666993835,0.8658952913557926,0.8680433803710587,1.865144537793685,0.0478242189177868,1.0476946830749512,1.8278665522386224,38.46699523925781,0.8658952913557926,0.8680433803710587,-0.002148089015266086,0.0478242189177868
40.0,8.0,48.0,36092.0,210176.6,2844.0,0.8502715283165244,0.8700998573801666,0.8679128773585163,1.7138764242807656,0.04284691060701914,1.115039348602295,1.8731417807993012,37.982975006103516,0.8700998573801666,0.8679128773585163,0.0021869800216502977,0.04284691060701914
41.0,8.0,49.0,31758.0,209415.5,2787.0,0.8896026198123308,0.8701620810835374,0.8697674395670822,1.6523667046807644,0.040301626943433276,2.7984094619750977,1.734115922569724,39.116973876953125,0.8701620810835374,0.8697674395670822,0.0003946415164551853,0.040301626943433276
42.0,9.0,51.0,31511.0,208666.1,2766.0,0.8491955190251024,0.8552187703770056,0.8501703536737537,1.3982701336714851,0.033292146039797264,1.3121452331542969,1.7244395566914568,41.97895812988281,0.8552187703770056,0.8501703536737537,0.005048416703251846,0.033292146039797264
43.0,9.0,52.0,34043.0,204711.6,2727.0,0.8474282525041859,0.8595215766020359,0.8532104269670029,1.4068526097391483,0.032717502552073216,1.0662689208984375,1.7954268135211473,43.0,0.8595215766020359,0.8532104269670029,0.0063111496350329865,0.032717502552073216
44.0,9.0,53.0,31215.0,197376.0,2693.0,0.8460035239468204,0.8649270982459496,0.8535267208361174,1.2811370466280785,0.029116751059729055,0.8381867408752441,1.895727123471711,44.0,0.8649270982459496,0.8535267208361174,0.01140037740983224,0.029116751059729055
45.0,9.0,54.0,34322.0,188074.5,2641.0,0.879144571994639,0.8666324754392305,0.8534421382994104,1.1354703020894652,0.025232673379765893,2.473806858062744,1.8538017894004648,45.0,0.8666324754392305,0.8534421382994104,0.013190337139820096,0.025232673379765893
46.0,9.0,55.0,29728.0,188003.2,2625.0,0.8689114639397201,0.8707484311016589,0.8593092522863129,1.3150009800716518,0.028586977827644605,1.790130615234375,1.9475239881227007,46.0,0.8707484311016589,0.8593092522863129,0.011439178815345952,0.028586977827644605
47.0,10.0,57.0,29224.0,181556.5,2625.0,0.8790377771694498,0.8701134401495765,0.8551170315256083,1.788406265606927,0.038051197140572916,3.1051530838012695,2.648971238560648,47.0,0.8701134401495765,0.8551170315256083,0.014996408623968227,0.038051197140572916
48.0,11.0,59.0,24541.0,180582.1,2624.0,0.8745364899555845,0.8754572762280176,0.852317521568731,2.344237551543798,0.04883828232382912,3.5976529121398926,3.714636120370913,48.0,0.8754572762280176,0.852317521568731,0.023139754659286638,0.04883828232382912
49.0,12.0,61.0,25573.0,175698.8,2608.0,0.8552770500136863,0.8673165655043357,0.8505470736881459,2.9225975410126965,0.05964484777576932,3.1718997955322266,3.9268817951815564,49.0,0.8673165655043357,0.8505470736881459,0.016769491816189808,0.05964484777576932
50.0,13.0,63.0,27685.0,178258.3,2652.0,0.8436337366805129,0.8621339407716456,0.850154395028604,3.57906183717848,0.0715812367435696,3.148925304412842,4.311656395987149,50.0,0.8621339407716456,0.850154395028604,0.011979545743041609,0.0715812367435696
51.0,13.0,64.0,30693.0,187141.6,2703.0,0.8893232984719643,0.8630456319654312,0.8567544621172578,3.8445087224647945,0.07538252396989793,5.916691303253174,4.221071162178478,51.0,0.8630456319654312,0.8567544621172578,0.00629116984817335,0.07538252396989793
52.0,14.0,66.0,29236.0,196645.6,2778.0,0.8496374333014092,0.8529424128006248,0.8522275792613129,4.2479859056236515,0.08169203664660868,4.076070785522461,4.270511885373618,52.0,0.8529424128006248,0.8522275792613129,0.0007148335393118987,0.08169203664660868
53.0,14.0,67.0,33454.0,209206.2,2805.0,0.8704190829198302,0.8554174196272047,0.8561173471453309,4.362462748245894,0.08231061789143197,5.318078994750977,4.279634776761783,53.0,0.8554174196272047,0.8561173471453309,-0.0006999275181261977,0.08231061789143197
54.0,15.0,69.0,35507.0,215216.3,2834.0,0.8275832934350973,0.8478891266923817,0.8517911692459907,4.775261706583786,0.08843077234414418,3.10324764251709,4.479686137964756,54.0,0.8478891266923817,0.8517911692459907,-0.003902042553609042,0.08843077234414418
55.0,15.0,70.0,35646.0,219995.8,2877.0,0.8306682376704259,0.8446834942981436,0.8538569540295549,4.777429659483672,0.08686235744515768,3.1467771530151367,4.125037577568739,55.0,0.8446834942981436,0.8538569540295549,-0.00917345973141126,0.08686235744515768
56.0,15.0,71.0,38303.0,225033.4,2933.0,0.838681043260319,0.8459409872439569,0.8569843978344677,4.860785075224261,0.08679973348614753,3.546354293823242,4.073817719363808,56.0,0.8459409872439569,0.8569843978344677,-0.011043410590510727,0.08679973348614753
57.0,16.0,73.0,35920.0,228901.0,2993.0,0.8589643652561247,0.8346118132318185,0.8511132706802811,5.154885613374028,0.09043658970831628,5.707183837890625,3.953998238201305,56.980255126953125,0.8346118132318185,0.8511132706802811,-0.016501457448462542,0.09043658970831628
58.0,16.0,74.0,35689.0,231106.0,3032.0,0.8387458320490908,0.8398033749743533,0.8560267870344972,5.3665359033299085,0.09252648109189497,4.072798728942871,4.169516917603375,57.96522903442383,0.8398033749743533,0.8560267870344972,-0.016223412060143882,0.09252648109189497
59.0,17.0,76.0,32892.0,224720.8,3068.0,0.8157302687583607,0.8363606702216798,0.8516251869778736,5.763284044027436,0.09768278040724468,2.9955005645751953,4.586360853730162,59.0,0.8363606702216798,0.8516251869778736,-0.01526451675619378,0.09768278040724468
60.0,17.0,77.0,38094.0,223398.5,3108.0,0.8432561558250643,0.8387271896828243,0.8565412838761248,6.005139978196294,0.10008566630327158,4.941225051879883,4.609853779270351,59.93301010131836,0.8387271896828243,0.8565412838761248,-0.01781409419330049,0.10008566630327158
61.0,18.0,79.0,37067.0,217881.5,3147.0,0.8432568052445572,0.8279005372646276,0.8511105396772465,6.3174552873245835,0.10356484077581285,5.617286682128906,4.458876383010612,61.0,0.8279005372646276,0.8511105396772465,-0.023210002412618835,0.10356484077581285
62.0,18.0,80.0,33381.0,213359.8,3167.0,0.8367334711362752,0.8351492917287948,0.8575235312553029,6.685330194914472,0.10782790636958825,4.950662612915039,4.867959046525502,61.92659378051758,0.8351492917287948,0.8575235312553029,-0.022374239526508077,0.10782790636958825
63.0,19.0,82.0,35009.0,216097.5,3219.0,0.8232168870861778,0.833572419983163,0.8526327153388877,6.9900301989710485,0.11095286030112775,4.646604537963867,5.411535290160577,62.192115783691406,0.833572419983163,0.8526327153388877,-0.019060295355724732,0.11095286030112775
64.0,19.0,83.0,32926.0,208720.9,3240.0,0.8241814979043917,0.8350398031242658,0.8553210728468693,7.064667863007426,0.11038543535949104,4.416175842285156,5.380138082385717,63.948177337646484,0.8350398031242658,0.8553210728468693,-0.020281269722603468,0.11038543535949104
65.0,19.0,84.0,32279.0,199481.2,3276.0,0.8422503795037021,0.8364623177589361,0.8576118709139973,7.119659645146735,0.10953322530994976,5.78006649017334,5.34340033479593,64.80326843261719,0.8364623177589361,0.8576118709139973,-0.021149553155061174,0.10953322530994976
66.0,19.0,85.0,32428.0,192273.6,3295.0,0.8443628962624892,0.8325106785991333,0.8577484452761113,6.979977898439917,0.10575724088545328,5.792431831359863,4.830691191568993,65.8613052368164,0.8325106785991333,0.8577484452761113,-0.02523776667697797,0.10575724088545328
67.0,19.0,86.0,29286.0,186374.4,3340.0,0.8478453868742744,0.8358446467874,0.8582807945744503,6.87187553991661,0.10256530656591956,5.938605308532715,4.930426973619088,66.84291076660156,0.8358446467874,0.8582807945744503,-0.022436147787050276,0.10256530656591956
68.0,20.0,88.0,28063.0,179514.1,3374.0,0.833374906460464,0.8273859901174011,0.8500957854774126,6.887368327116805,0.10128482833995302,5.376195907592773,4.9076734281803125,67.76470947265625,0.8273859901174011,0.8500957854774126,-0.022709795360011498,0.10128482833995302
69.0,19.0,88.0,26694.0,169245.6,3412.0,0.7928748033265902,0.8385311141255618,0.8565479253315292,6.462074521008715,0.09365325392766254,0.802978515625,4.9115304341670205,68.85517883300781,0.8385311141255618,0.8565479253315292,-0.01801681120596743,0.09365325392766254
70.0,19.0,89.0,27833.0,161804.6,3441.0,0.8494233463873819,0.8349659429856918,0.8557547060331472,6.2626297177676244,0.08946613882525178,5.62384033203125,4.432145831942076,69.83289337158203,0.8349659429856918,0.8557547060331472,-0.02078876304745536,0.08946613882525178
71.0,19.0,90.0,22918.0,155629.0,3447.0,0.8324461122261978,0.8303939598635112,0.854536459003178,6.039842817108015,0.08506820869166219,4.348095893859863,3.8780188433319474,68.4459228515625,0.8303939598635112,0.854536459003178,-0.024142499139666818,0.08506820869166219
72.0,19.0,91.0,24172.0,148974.2,3479.0,0.8653400628826742,0.822075765678786,0.852694764737424,5.767467625363116,0.08010371701893217,6.816319465637207,3.006390804663459,71.47740173339844,0.822075765678786,0.852694764737424,-0.030618999058637963,0.08010371701893217
73.0,19.0,92.0,24818.0,141820.4,3487.0,0.8083246031106455,0.8290705027322345,0.8514762694878855,5.5430186265991335,0.07593176200820731,1.5152311325073242,3.488668602503249,72.2207260131836,0.8290705027322345,0.8514762694878855,-0.02240576675565098,0.07593176200820731
74.0,19.0,93.0,21652.0,134337.0,3516.0,0.8119342324034731,0.8259097309145146,0.8503057079243045,5.357016760234678,0.0723921183815497,1.5699234008789062,3.087582447163679,73.68074798583984,0.8259097309145146,0.8503057079243045,-0.024395977009789904,0.0723921183815497
75.0,19.0,94.0,18856.0,125271.5,3537.0,0.7721149766652524,0.8245469457998956,0.8510339975411374,5.355913364861645,0.07141217819815526,-1.8001222610473633,2.793063469482945,72.2746353149414,0.8245469457998956,0.8510339975411374,-0.026487051741241774,0.07141217819815526
76.0,19.0,95.0,20478.0,121090.1,3548.0,0.8540873132141811,0.8238784939515255,0.8523005996366348,5.396839993727035,0.07101105254903993,5.280004501342773,2.6141379600935055,75.02880096435547,0.8238784939515255,0.8523005996366348,-0.02842210568510939,0.07101105254903993
77.0,19.0,96.0,19149.0,114997.8,3572.0,0.8373283200167111,0.8300208243865504,0.8535029478435218,5.4809079503394145,0.0711806227316807,3.806788444519043,3.1958275373261937,74.39801025390625,0.8300208243865504,0.8535029478435218,-0.023482123456971316,0.0711806227316807
78.0,19.0,97.0,15817.0,109993.3,3592.0,0.8260732123664412,0.8336239984254747,0.8539557392028627,5.50628627428836,0.0705934137729277,2.4022512435913086,3.515831106714468,76.42951202392578,0.8336239984254747,0.8539557392028627,-0.020331740777387974,0.0705934137729277
79.0,19.0,98.0,17407.0,108521.4,3601.0,0.8612627104038605,0.845975771543177,0.855071425061958,5.582330553556083,0.07066241207033017,5.691224098205566,4.592541810722882,76.92788696289062,0.845975771543177,0.855071425061958,-0.009095653518780944,0.07066241207033017
80.0,19.0,99.0,18773.0,109403.7,3615.0,0.8476535449848186,0.8439170722539212,0.8576849446951086,5.840047605738683,0.07300059507173354,5.418203353881836,4.449378268761338,70.15071868896484,0.8439170722539212,0.8576849446951086,-0.013767872441187379,0.07300059507173354
81.0,18.0,99.0,16773.0,107293.9,3637.0,0.8241817206224289,0.8460896291045543,0.8669995782040828,5.691421017242101,0.0702644570029889,2.937042236328125,4.116919431015773,67.67344665527344,0.8460896291045543,0.8669995782040828,-0.02090994909952848,0.0702644570029889
82.0,17.0,99.0,17703.0,111957.3,3666.0,0.8806981867480088,0.8640559771213113,0.8759402588803038,5.549286751329643,0.06767422867475174,5.788741111755371,4.82238979582219,76.97392272949219,0.8640559771213113,0.8759402588803038,-0.011884281758992477,0.06767422867475174
83.0,16.0,99.0,18693.0,108748.3,3675.0,0.8531000909431338,0.8635990624222301,0.8828973955219576,5.301617910535327,0.06387491458476298,2.479426383972168,3.8948995441915284,76.03936004638672,0.8635990624222301,0.8828973955219576,-0.019298333099727505,0.06387491458476298
84.0,15.0,99.0,17481.0,103751.2,3665.0,0.8503518105371546,0.8623571431340175,0.8892116250612112,4.934092532728483,0.058739196818196227,0.7524614334106445,2.431824528828672,80.20689392089844,0.8623571431340175,0.8892116250612112,-0.026854481927193752,0.058739196818196227
85.0,14.0,99.0,19194.0,104884.4,3665.0,0.8714702511201418,0.8730774523605055,0.8953404824127786,4.50769969047923,0.05303176106446153,1.7252521514892578,2.0374127981329107,81.501220703125,0.8729780199230858,0.8953404824127786,-0.022263030052273147,0.05303176106446153
86.0,13.0,99.0,15354.0,99986.7,3670.0,0.8400416829490687,0.8661351608691289,0.9013408612910918,4.099650467166507,0.04767035426937798,-2.1168861389160156,0.36363565853531465,81.50515747070312,0.8661351608691289,0.9013408612910918,-0.035205700421962915,0.04767035426937798
87.0,12.0,99.0,12879.0,97116.1,3664.0,0.8807360819939436,0.873450487281015,0.909091307657626,3.80450895304232,0.04372998796600368,1.3520584106445312,0.12092730077941531,77.2804946899414,0.873450487281015,0.909091307657626,-0.03564082037661098,0.04372998796600368
88.0,11.0,99.0,18775.0,92861.0,3650.0,0.9181890812250333,0.8927877505070576,0.9172591631655178,3.6210624191642404,0.041148436581411825,3.318613052368164,0.8284684873673002,82.8919448852539,0.8927877505070576,0.9172591631655178,-0.0244714126584602,0.041148436581411825
89.0,10.0,99.0,13350.0,86651.1,3628.0,0.9164044943820224,0.9023691341261654,0.9268027456708697,3.473458933119944,0.03902762846202184,2.0623364448547363,0.7429916993688818,84.95323944091797,0.9023691341261654,0.9268027456708697,-0.02443361154470436,0.03902762846202184
90.0,9.0,99.0,12995.0,84779.3,3627.0,0.9381300500192382,0.9250782276794106,0.9361906231843403,3.366616871388755,0.037406854126541725,3.349003791809082,1.955659547425962,82.33668518066406,0.9250782276794106,0.9361906231843403,-0.011112395504929706,0.037406854126541725
91.0,8.0,99.0,12560.0,83252.2,3616.0,0.9548566878980892,0.9394159978278941,0.9460325698528715,3.344247076303319,0.03674996787146504,3.9463913440704346,2.379930315224184,81.79421997070312,0.9394159978278941,0.9460325698528715,-0.006616572024977452,0.03674996787146504
92.0,7.0,99.0,12919.0,67620.8,3574.0,0.967489743788219,0.9520876821786607,0.9534508008357283,3.0370147696908605,0.03301103010533544,4.195101261138916,2.5965531368800363,79.27735137939453,0.9520876821786607,0.9534508008357283,-0.001363118657067619,0.03301103010533544
93.0,6.0,99.0,13587.0,56018.1,3499.0,0.9790976668874659,0.9675692845872875,0.9614966402441293,2.8617121145292033,0.030771098005690358,4.229273796081543,3.0635281740516698,78.71428680419922,0.9675692845872875,0.9614966402441293,0.00607264434315824,0.030771098005690358
94.0,5.0,99.0,10470.0,44074.2,3391.0,0.9788920725883477,0.9770058787516468,0.9711006354139773,2.701495572772365,0.02873931460396133,3.218139171600342,2.963987538950163,79.41666412353516,0.9770058787516468,0.9711006354139773,0.005905243337669508,0.02873931460396133
