c,D,fill,match_N,env_med_dip
33,12,0.29149811112235907,1103,2.0
34,0,0.6512054659091338,1091,3.0
34,1,0.5449811518206071,1091,3.0
34,2,0.4854573560727363,1091,3.0
34,3,0.4362124530053318,1091,3.0
34,4,0.40887468130414056,1091,3.0
34,5,0.38981836065491293,1091,3.0
34,6,0.37249896545695355,1091,3.0
34,7,0.3576937928675018,1091,3.0
34,8,0.34400097102399013,1091,3.0
34,9,0.32944187503223116,1091,3.0
34,10,0.314898426110986,1091,3.0
34,11,0.3026403551029701,1091,3.0
34,12,0.2927272064067459,1091,3.0
35,0,0.6681069710582541,1117,2.0
35,1,0.5481098963087915,1117,2.0
35,2,0.4794621224671268,1117,2.0
35,3,0.43719929374985694,1117,2.0
35,4,0.4047427855135696,1117,2.0
35,5,0.3820982038418549,1117,2.0
35,6,0.3684180020073271,1117,2.0
35,7,0.3529269575803755,1117,2.0
35,8,0.33983820726369973,1117,2.0
35,9,0.326523390171391,1117,2.0
35,10,0.31292823010315585,1117,2.0
35,11,0.30186711680866807,1117,2.0
35,12,0.2907486429980016,1117,2.0
36,0,0.6679444322573918,1110,3.0
36,1,0.5624788407903829,1110,3.0
36,2,0.48544488896616855,1110,3.0
36,3,0.4341796038955199,1110,3.0
36,4,0.4057075309545021,1110,3.0
36,5,0.379726263310279,1110,3.0
36,6,0.3635675358766041,1110,3.0
36,7,0.3505299982057724,1110,3.0
36,8,0.3372162750220773,1110,3.0
36,9,0.32377420057214745,1110,3.0
36,10,0.31188483406492334,1110,3.0
36,11,0.30040283711323534,1110,3.0
36,12,0.2900453912683803,1110,3.0
37,0,0.6734077253406339,1129,2.0
37,1,0.5578564224849801,1129,2.0
37,2,0.49147735429888073,1129,2.0
37,3,0.43252572521267796,1129,2.0
37,4,0.39917462878475446,1129,2.0
37,5,0.37603880132798984,1129,2.0
37,6,0.35661354912291676,1129,2.0
37,7,0.3413880885812918,1129,2.0
37,8,0.3301556643997254,1129,2.0
37,9,0.31732286317736785,1129,2.0
37,10,0.30569613792821204,1129,2.0
37,11,0.2954206925479687,1129,2.0
37,12,0.28483856181941114,1129,2.0
38,0,0.6921877364081691,1137,3.0
38,1,0.5524898006880061,1137,3.0
38,2,0.48172978930561416,1137,3.0
38,3,0.4324436247766778,1137,3.0
38,4,0.3936117633535303,1137,3.0
38,5,0.36567321355164273,1137,3.0
38,6,0.3477025464843433,1137,3.0
38,7,0.3296022559797787,1137,3.0
38,8,0.31609433234819817,1137,3.0
38,9,0.3064984741982642,1137,3.0
38,10,0.29552671911864575,1137,3.0
38,11,0.28535566804856305,1137,3.0
38,12,0.27646198856981946,1137,3.0
39,0,0.689486712164272,1119,3.0
39,1,0.5673650744147947,1119,3.0
39,2,0.4794638076869737,1119,3.0
39,3,0.4272785332243784,1119,3.0
39,4,0.3936651414456445,1119,3.0
39,5,0.36041468749228384,1119,3.0
39,6,0.3364943042804479,1119,3.0
39,7,0.3195550796528095,1119,3.0
39,8,0.30373742501299344,1119,3.0
39,9,0.29404065431207793,1119,3.0
39,10,0.2853855623047663,1119,3.0
39,11,0.2756994293621068,1119,3.0
39,12,0.26726115735436873,1119,3.0
40,0,0.6844993964951753,1095,3.0
40,1,0.5672301165940815,1095,3.0
40,2,0.4848547080651181,1095,3.0
40,3,0.42424433103493514,1095,3.0
40,4,0.38685226310023496,1095,3.0
40,5,0.35710050163055534,1095,3.0
40,6,0.3287006094302008,1095,3.0
40,7,0.3068553787579049,1095,3.0
40,8,0.292514979706686,1095,3.0
40,9,0.2816428597394479,1095,3.0
40,10,0.27203368444409887,1095,3.0
40,11,0.264607359659908,1095,3.0
40,12,0.2559724647599469,1095,3.0
41,0,0.7003546354099516,1074,3.0
41,1,0.5651405893737277,1074,3.0
41,2,0.48449062018947847,1074,3.0
41,3,0.42827739520657876,1074,3.0
41,4,0.3811930404293509,1074,3.0
41,5,0.3508667961942558,1074,3.0
41,6,0.3256384411244976,1074,3.0
41,7,0.30016167820186407,1074,3.0
41,8,0.2836432045432469,1074,3.0
41,9,0.27370808459777013,1074,3.0
41,10,0.2631865244638601,1074,3.0
41,11,0.25504597367416193,1074,3.0
41,12,0.24780502373947272,1074,3.0
42,0,0.7026272453134557,1054,3.0
42,1,0.581910888470852,1054,3.0
42,2,0.4862013037552116,1054,3.0
42,3,0.4287704823293111,1054,3.0
42,4,0.3854793789181273,1054,3.0
42,5,0.34991710630324885,1054,3.0
42,6,0.3236165806001196,1054,3.0
42,7,0.30076221765061406,1054,3.0
42,8,0.2818023734113234,1054,3.0
42,9,0.2694202415207066,1054,3.0
42,10,0.26027851423291753,1054,3.0
42,11,0.251401535063157,1054,3.0
42,12,0.2428312607821744,1054,3.0
43,0,0.6979663627337184,1010,3.0
43,1,0.5874294060765447,1010,3.0
43,2,0.49816433549061406,1010,3.0
43,3,0.42776232329971237,1010,3.0
43,4,0.3839485755578669,1010,3.0
43,5,0.352145872088939,1010,3.0
43,6,0.32321464415149775,1010,3.0
43,7,0.3010131635919533,1010,3.0
43,8,0.2835855945408374,1010,3.0
43,9,0.26703735236074616,1010,3.0
43,10,0.25594060843215416,1010,3.0
43,11,0.24760962034490971,1010,3.0
43,12,0.23739021591270135,1010,3.0
44,0,0.7167891489888816,968,3.0
44,1,0.5848752338756313,968,3.0
44,2,0.49894852101583437,968,3.0
44,3,0.4326103138621609,968,3.0
44,4,0.3829927211783569,968,3.0
44,5,0.3508269060148051,968,3.0
44,6,0.32572362764872237,968,3.0
44,7,0.3023517325860222,968,3.0
44,8,0.28313551744891385,968,3.0
44,9,0.26731520347875376,968,3.0
44,10,0.254205445485419,968,3.0
44,11,0.24373025536584417,968,3.0
44,12,0.23441632300544218,968,3.0
45,0,0.7184405006119066,912,3.0
45,1,0.5949176837018475,912,3.0
45,2,0.49276543577278686,912,3.0
45,3,0.43153661255179865,912,3.0
45,4,0.3879920260574712,912,3.0
45,5,0.35247715247271666,912,3.0
45,6,0.3289256826361467,912,3.0
45,7,0.30833280959743004,912,3.0
45,8,0.28614037102819323,912,3.0
45,9,0.2697851708332759,912,3.0
45,10,0.256938547772484,912,3.0
45,11,0.24442237401623146,912,3.0
45,12,0.2339266834597224,912,3.0
46,0,0.7062191645644506,830,3.0
46,1,0.5945149057757492,830,3.0
46,2,0.49891669717900794,830,3.0
46,3,0.4273302787344429,830,3.0
46,4,0.389638773645535,830,3.0
46,5,0.358806351094116,830,3.0
46,6,0.3327610472263747,830,3.0
46,7,0.31293732443933,830,3.0
46,8,0.29280162634602247,830,3.0
46,9,0.2735816349659501,830,3.0
46,10,0.25924609587329384,830,3.0
46,11,0.24765672866713223,830,3.0
46,12,0.23581864382049386,830,3.0
47,0,0.7079773666714916,788,4.0
47,1,0.5819147400322388,788,4.0
47,2,0.49727380628491935,788,4.0
47,3,0.43471840457213645,788,4.0
47,4,0.3911523859397305,788,4.0
47,5,0.3654946512480337,788,4.0
47,6,0.34210101356873046,788,4.0
47,7,0.32051581789158606,788,4.0
47,8,0.3017451365853523,788,4.0
47,9,0.28496332782379163,788,4.0
47,10,0.26779350182274636,788,4.0
47,11,0.25629700698759433,788,4.0
47,12,0.2455498957077361,788,4.0
48,0,0.6944120892002271,730,4.0
48,1,0.5852586528105688,730,4.0
48,2,0.4861419574169784,730,4.0
48,3,0.43490519806123007,730,4.0
48,4,0.39918878186459233,730,4.0
48,5,0.36987236776973614,730,4.0
48,6,0.34971415770872416,730,4.0
48,7,0.33054293499266924,730,4.0
48,8,0.31012737259842477,730,4.0
48,9,0.2943249502642758,730,4.0
48,10,0.2796006182328622,730,4.0
48,11,0.2663546422559162,730,4.0
48,12,0.25543646662084984,730,4.0
49,0,0.6862728837065439,687,3.0
49,1,0.5792298301409772,687,3.0
49,2,0.4962174366093009,687,3.0
49,3,0.4326484359493163,687,3.0
49,4,0.40000384580964415,687,3.0
49,5,0.37684391535500555,687,3.0
49,6,0.3515237699287213,687,3.0
49,7,0.33480639082429914,687,3.0
49,8,0.31813836020144753,687,3.0
49,9,0.30068134623751325,687,3.0
49,10,0.2860752892878162,687,3.0
49,11,0.2751705507217637,687,3.0
49,12,0.26345527587669426,687,3.0
50,0,0.6915981868569065,716,4.0
50,1,0.5701739793846209,716,4.0
50,2,0.48559412355207815,716,4.0
50,3,0.4319123204261132,716,4.0
50,4,0.3944716967956426,716,4.0
50,5,0.37279534208868903,716,4.0
50,6,0.35069956694112103,716,4.0
50,7,0.3301432163116526,716,4.0
50,8,0.31551436912155884,716,4.0
50,9,0.3023866865832013,716,4.0
50,10,0.2882849493177169,716,4.0
50,11,0.27690263907461427,716,4.0
50,12,0.2667054148145413,716,4.0
51,0,0.6873885244007176,771,4.0
51,1,0.5801255182262645,771,4.0
51,2,0.4800017925789829,771,4.0
51,3,0.4250613591076466,771,4.0
51,4,0.39254954648011714,771,4.0
51,5,0.36384507931869514,771,4.0
51,6,0.3442275511980186,771,4.0
51,7,0.3256816382326029,771,4.0
51,8,0.3071647458080105,771,4.0
51,9,0.2964075495263314,771,4.0
51,10,0.2842690339975148,771,4.0
51,11,0.27160736878653324,771,4.0
51,12,0.2620249681943972,771,4.0
52,0,0.6813796277717482,852,4.0
52,1,0.5721277851229689,852,4.0
52,2,0.48342955047135977,852,4.0
52,3,0.41766055049916756,852,4.0
52,4,0.38300621348499486,852,4.0
52,5,0.3563370650850045,852,4.0
52,6,0.33119487640433054,852,4.0
52,7,0.31384727827792946,852,4.0
52,8,0.2968810232470254,852,4.0
52,9,0.28241538301538477,852,4.0
52,10,0.2718617944190042,852,4.0
52,11,0.2600925699855558,852,4.0
52,12,0.2496628524910349,852,4.0
53,0,0.6661952870062001,933,3.0
53,1,0.559537952051201,933,3.0
53,2,0.47517336804700167,933,3.0
53,3,0.415894832444812,933,3.0
53,4,0.3749263641948551,933,3.0
53,5,0.3459996262570009,933,3.0
53,6,0.3218441082165882,933,3.0
53,7,0.3003848441314719,933,3.0
53,8,0.2838878154760706,933,3.0
53,9,0.2706050204907792,933,3.0
53,10,0.2571640940917745,933,3.0
53,11,0.2466679661053225,933,3.0
53,12,0.2366300462556933,933,3.0
54,0,0.6562906239515055,986,3.0
54,1,0.5508162085982217,986,3.0
54,2,0.4693223541453078,986,3.0
54,3,0.4116563721695531,986,3.0
54,4,0.37411521593294356,986,3.0
54,5,0.3409394358149425,986,3.0
54,6,0.3157841609862598,986,3.0
54,7,0.296013620401795,986,3.0
54,8,0.27547386472994595,986,3.0
54,9,0.26146482574295565,986,3.0
54,10,0.2489512911736222,986,3.0
54,11,0.23632515508430155,986,3.0
54,12,0.22707361605396642,986,3.0
55,0,0.6509080122250264,1048,3.0
55,1,0.5306385851119517,1048,3.0
55,2,0.45684866060663337,1048,3.0
55,3,0.4054559663937357,1048,3.0
55,4,0.3686019427270935,1048,3.0
55,5,0.3390793638164781,1048,3.0
55,6,0.31021623992663466,1048,3.0
55,7,0.28882142616843526,1048,3.0
55,8,0.26921031747785756,1048,3.0
55,9,0.25238873316790916,1048,3.0
55,10,0.24010499993089202,1048,3.0
55,11,0.22809994375241746,1048,3.0
55,12,0.21685796948682656,1048,3.0
56,0,0.6562663493312203,1069,4.0
56,1,0.516898033571207,1069,4.0
56,2,0.43911893479846786,1069,4.0
56,3,0.39844713673026333,1069,4.0
56,4,0.3622093661062733,1069,4.0
56,5,0.33584332144880463,1069,4.0
56,6,0.309838646466377,1069,4.0
56,7,0.2826039868154256,1069,4.0
56,8,0.263309160800211,1069,4.0
56,9,0.2480073979226663,1069,4.0
56,10,0.23277058828363437,1069,4.0
56,11,0.2217061809035254,1069,4.0
56,12,0.2104951981075569,1069,4.0
57,0,0.6650074978820968,1131,4.0
57,1,0.5261360609148078,1131,4.0
57,2,0.43695103382711087,1131,4.0
57,3,0.3922663354720683,1131,4.0
57,4,0.3593409904527073,1131,4.0
57,5,0.33359069328343793,1131,4.0
57,6,0.31109049759045115,1131,4.0
57,7,0.2878093251180155,1131,4.0
57,8,0.26440473981039236,1131,4.0
57,9,0.24936656231811596,1131,4.0
57,10,0.2348304793720654,1131,4.0
57,11,0.22138826498597955,1131,4.0
57,12,0.21096163612593538,1131,4.0
58,0,0.668001394854591,1167,3.0
58,1,0.5328123521811384,1167,3.0
58,2,0.4370888771923383,1167,3.0
58,3,0.3866149934317021,1167,3.0
58,4,0.35022793656280526,1167,3.0
58,5,0.3294277287846667,1167,3.0
58,6,0.30922584205906795,1167,3.0
58,7,0.28738787400328064,1167,3.0
58,8,0.2674946296500074,1167,3.0
58,9,0.24975872453598108,1167,3.0
58,10,0.23498347469177375,1167,3.0
58,11,0.22274643610247288,1167,3.0
58,12,0.2098399772326551,1167,3.0
59,0,0.6515344329071875,1172,3.0
59,1,0.5358964242614741,1172,3.0
59,2,0.44241580437161376,1172,3.0
59,3,0.38835412113556667,1172,3.0
59,4,0.3478845614673351,1172,3.0
59,5,0.3243317957837908,1172,3.0
59,6,0.3071593542308898,1172,3.0
59,7,0.2876024956397521,1172,3.0
59,8,0.26968017294482655,1172,3.0
59,9,0.25426776738927614,1172,3.0
59,10,0.235802063634196,1172,3.0
59,11,0.22421936348148228,1172,3.0
59,12,0.21234508886315415,1172,3.0
60,0,0.6273529110675751,1152,3.0
60,1,0.5241952234537204,1152,3.0
60,2,0.444930958367491,1152,3.0
60,3,0.3906481438143539,1152,3.0
60,4,0.34962944510071137,1152,3.0
60,5,0.32147392699946736,1152,3.0
60,6,0.30145044298640644,1152,3.0
60,7,0.28694758639889545,1152,3.0
60,8,0.26985363271880314,1152,3.0
60,9,0.25471583389503477,1152,3.0
60,10,0.23788361622335608,1152,3.0
60,11,0.22362522535845764,1152,3.0
60,12,0.2125722245676359,1152,3.0
61,0,0.6175672866031244,1152,3.0
61,1,0.5106643416465891,1152,3.0
61,2,0.4372223910181287,1152,3.0
61,3,0.3888704399938973,1152,3.0
61,4,0.3508715916336328,1152,3.0
61,5,0.32179538675046293,1152,3.0
61,6,0.2981201724275064,1152,3.0
61,7,0.282753065827418,1152,3.0
61,8,0.26760516425143066,1152,3.0
61,9,0.25272982404730027,1152,3.0
61,10,0.23697031480934141,1152,3.0
61,11,0.2243242479797886,1152,3.0
61,12,0.21204978093659604,1152,3.0
62,0,0.6341729123401775,1135,4.0
62,1,0.5027878148760717,1135,4.0
62,2,0.431400364417848,1135,4.0
62,3,0.3878387093065501,1135,4.0
62,4,0.3567254052337614,1135,4.0
62,5,0.32758185206734436,1135,4.0
62,6,0.30019676701711656,1135,4.0
62,7,0.2819461624224723,1135,4.0
62,8,0.2645177127345438,1135,4.0
62,9,0.25176419895468094,1135,4.0
62,10,0.2367661890544723,1135,4.0
62,11,0.22519740710769268,1135,4.0
62,12,0.21463905133709804,1135,4.0
63,0,0.6553333842146062,1135,4.0
