c,tbin,dbucket,occ_N,fill_reach,deepen_frac,extra_dip,mean_vol,present_N,occupancy,match_N,fill_reach_pooled,occupancy_pooled,pooled_N
7,45,-1,2,0.5,0.125,0.25,47421.5,7,0.2857142857142857,2,0.7391741662255162,0.5292250035712185,91.9
7,45,0,4,0.75,0.75,1.5,5140.875,7,0.5714285714285714,4,0.8275762225107203,0.5225722041442565,91.9
7,45,1,3,1.0,0.6666666666666666,1.6666666666666663,6546.0,7,0.42857142857142855,3,0.7796368696574116,0.44415782348987565,91.9
7,45,6,1,1.0,1.0,5.999999999999999,20520.0,7,0.14285714285714285,1,0.6491399530883504,0.13171872866947146,91.9
7,45,8,1,1.0,1.0,7.999999999999999,20149.0,7,0.14285714285714285,1,1.0,0.14285714285714285,91.9
7,60,-5,1,0.0,0.0,-3.0,0.0,5,0.2,1,0.35086004691164974,0.20000000000000004,91.9
7,60,-2,1,1.0,0.0,0.0,13215.0,5,0.2,1,0.871929921827355,0.3634703268677877,91.9
7,60,-1,3,1.0,0.3333333333333333,0.3333333333333333,35883.02222222222,5,0.6,3,0.9268894796809722,0.4982800716184687,91.9
7,60,0,4,1.0,1.0,1.45,27378.75,5,0.8,4,0.8854459604902267,0.6491760944213812,91.9
7,60,1,4,1.0,1.0,3.5,27209.916666666668,5,0.8,4,0.7338738446570454,0.4957449404279305,91.9
7,60,2,2,1.0,1.0,3.5,7978.75,5,0.4,2,1.0,0.27406236831015596,91.9
7,60,3,1,1.0,1.0,4.0,17212.0,5,0.2,1,1.0,0.172485781197725,91.9
7,60,4,1,1.0,1.0,6.0,0.0,5,0.2,1,0.5897709110282366,0.2,91.9
7,90,-3,1,1.0,0.6666666666666666,0.6666666666666666,76120.33333333333,4,0.25,1,0.8134075508228461,0.23875863853931376,91.9
7,90,-2,3,0.5833333333333334,0.5833333333333334,0.6666666666666666,32470.166666666668,4,0.75,3,0.6955167146874023,0.40320041810825297,91.9
7,90,-1,2,0.5,0.5,0.0,30683.375,4,0.5,2,0.8842373117679866,0.316281294540497,91.9
7,90,0,2,1.0,1.0,3.5,9634.272727272728,4,0.5,2,1.0,0.56804003698669,91.9
7,90,1,1,1.0,1.0,5.0,28453.333333333332,4,0.25,1,0.8751902587519026,0.3567348899467815,91.9
7,90,2,2,1.0,1.0,5.0,16409.6,4,0.5,2,1.0,0.45185011709601874,91.9
7,90,4,1,1.0,1.0,4.75,0.0,4,0.25,1,1.0,0.20784600918592455,91.9
7,90,5,1,1.0,1.0,7.0,0.0,4,0.25,1,1.0,0.20383231707317076,91.9
7,120,-2,1,1.0,1.0,2.0,0.0,3,0.3333333333333333,1,1.0,0.25013019359221106,91.9
7,120,-1,1,1.0,1.0,3.0,0.0,3,0.3333333333333333,1,1.0,0.43220036145568064,91.9
7,120,0,1,1.0,1.0,3.0,0.0,3,0.3333333333333333,1,1.0,0.8048439032712073,91.9
7,120,1,1,1.0,1.0,2.0,0.0,3,0.3333333333333333,1,1.0,0.3074018043789196,91.9
7,180,-3,1,1.0,0.0,0.0,0.0,8,0.125,1,0.5414968204793739,0.13318755677715402,91.9
7,180,-2,3,0.5,0.0,-0.5,53568.833333333336,8,0.375,3,0.5680199239462268,0.3191999433804908,91.9
7,180,-1,3,1.0,1.0,2.0,43023.666666666664,8,0.375,3,1.0,0.5007112131556021,91.9
7,180,0,5,1.0,1.0,2.3896103896103895,28657.38051948052,8,0.625,5,1.0,0.7597530256977065,91.9
7,180,1,4,1.0,1.0,2.7083333333333335,35463.89583333333,8,0.5,4,1.0,0.5592934728779424,91.9
7,180,2,1,1.0,1.0,3.0,42017.0,8,0.125,1,1.0,0.23170207607881166,91.9
7,180,3,1,1.0,1.0,3.5,116882.0,8,0.125,1,1.0,0.13254168426807147,91.9
7,180,6,1,1.0,1.0,8.0,116410.0,8,0.125,1,1.0,0.13318755677715402,91.9
7,180,8,1,1.0,1.0,10.0,117946.0,8,0.125,1,1.0,0.125,91.9
7,240,-2,2,1.0,0.5,0.5,50634.0,8,0.25,2,1.0,0.23661521499448734,91.9
7,240,-1,2,1.0,1.0,2.5,48111.0,8,0.25,2,1.0,0.3469962088072324,91.9
7,240,0,7,1.0,1.0,2.5714285714285716,15808.367346938776,8,0.875,7,1.0,0.8459630956772232,91.9
7,240,1,3,1.0,1.0,3.0,36846.242424242424,8,0.375,3,1.0,0.3787091133511623,91.9
7,240,4,1,1.0,1.0,7.0,98978.0,8,0.125,1,1.0,0.125,91.9
8,2,1,1,1.0,1.0,1.0,0.0,1,1.0,1,1.0,1.0,131.2
8,3,3,1,1.0,1.0,6.0,0.0,2,0.5,1,1.0,0.4200441838728864,131.2
8,3,4,1,0.0,0.0,,16846.0,2,0.5,1,0.0,0.5,131.2
8,5,-3,1,1.0,0.0,0.0,0.0,2,0.5,1,1.0,0.5,131.2
8,5,1,1,1.0,0.0,0.0,16637.0,2,0.5,1,1.0,0.5953100913079568,131.2
8,5,2,1,0.0,0.0,-1.0,16778.0,2,0.5,1,0.1625157913733983,0.6533116765926728,131.2
8,7,-4,2,0.0,0.0,-1.0,8293.0,2,1.0,2,0.0,1.0,131.2
8,7,-2,1,0.0,0.0,-1.0000000000000009,16609.0,2,0.5,1,0.6348183932724996,0.5929206178803602,131.2
8,10,-4,1,1.0,0.0,0.0,0.0,1,1.0,1,1.0,1.0,131.2
8,10,-2,1,1.0,1.0,2.0,0.0,1,1.0,1,1.0,0.49738310141657255,131.2
8,15,-2,2,1.0,0.5,1.0,28620.0,3,0.6666666666666666,2,0.8638494103416994,0.6955826025602259,131.2
8,15,-1,1,1.0,1.0,3.0,0.0,3,0.3333333333333333,1,1.0,0.31099375323427225,131.2
8,15,0,2,1.0,1.0,3.0,28647.0,3,0.6666666666666666,2,0.8318742183312491,0.5893968495027098,131.2
8,15,7,1,1.0,0.0,0.0,0.0,3,0.3333333333333333,1,1.0,0.2435084541062802,131.2
8,15,11,1,0.0,0.0,,0.0,3,0.3333333333333333,1,0.4311594202898551,0.2435084541062802,131.2
8,20,-2,2,0.5,0.5,0.0,0.0,5,0.4,2,0.765825558825371,0.5250928021324364,131.2
8,20,-1,3,0.6666666666666666,0.6666666666666666,2.0,19705.333333333332,5,0.6,3,0.6883556128200999,0.6245143378659244,131.2
8,20,0,2,0.5,0.5,2.0,27724.0,5,0.4,2,0.5043805717798954,0.4399191954679196,131.2
8,20,1,3,1.0,1.0,3.0,18578.333333333332,5,0.6,3,1.0,0.4938973223390926,131.2
8,20,4,1,1.0,1.0,4.0,0.0,5,0.2,1,1.0,0.2,131.2
8,30,-4,1,0.0,0.0,-1.0,14720.0,8,0.125,1,0.25883647366249485,0.1524423508916701,131.2
8,30,-3,3,0.6666666666666666,0.6666666666666666,1.3333333333333333,10988.0,8,0.375,3,0.6615872456619395,0.27740758683461053,131.2
8,30,-2,2,1.0,1.0,3.25,12019.1,8,0.25,2,0.8562075848303393,0.23352894211576847,131.2
8,30,-1,3,1.0,1.0,1.6666666666666667,22971.0,8,0.375,3,0.9668008449244748,0.41983480132318357,131.2
8,30,0,4,1.0,1.0,3.0,17964.25,8,0.5,4,0.933553818400481,0.4933081350399449,131.2
8,30,2,1,0.0,0.0,-4.000000000000002,3489.0,8,0.125,1,0.37797619047619047,0.24129280570252795,131.2
8,30,3,1,1.0,1.0,5.0,0.0,8,0.125,1,0.5167270699749095,0.2405898615370319,131.2
8,30,6,1,0.0,0.0,-6.0,3606.0,8,0.125,1,0.47973489676268166,0.3049005862860056,131.2
8,30,8,1,1.0,1.0,10.0,0.0,8,0.125,1,1.0,0.3049005862860056,131.2
8,45,-4,1,1.0,1.0,3.0,7957.0,7,0.14285714285714285,1,1.0,0.19067711472774765,131.2
8,45,-3,1,1.0,1.0,4.0,7457.0,7,0.14285714285714285,1,0.8115384615384615,0.25540023701788406,131.2
8,45,-2,2,1.0,1.0,3.0,3987.0,7,0.2857142857142857,2,0.852727130448392,0.23419747427885781,131.2
8,45,-1,5,0.8,0.8,1.8666666666666665,11916.4,7,0.7142857142857143,5,0.7521464985242822,0.5227164705431409,131.2
8,45,0,3,1.0,1.0,2.3333333333333335,16252.555555555555,7,0.42857142857142855,3,0.8359624909457526,0.47698137691677356,131.2
8,45,1,4,0.5,0.5,1.75,5974.5,7,0.5714285714285714,4,0.7982874789444133,0.44394813418536044,131.2
8,45,2,2,0.5,0.5,0.0,11806.5,7,0.2857142857142857,2,0.777596164323853,0.20700509036566567,131.2
8,45,3,1,1.0,0.0,0.0,20729.0,7,0.14285714285714285,1,1.0,0.1567909481676501,131.2
8,45,7,1,0.0,0.0,,20892.0,7,0.14285714285714285,1,0.0,0.12858984075601285,131.2
8,60,-3,1,0.0,0.0,-2.000000000000001,2223.0,6,0.16666666666666666,1,0.40039701074264356,0.30336569471319585,131.2
8,60,-2,3,1.0,0.3333333333333333,0.3333333333333333,30171.333333333332,6,0.5,3,0.8787450346731298,0.35968587394561946,131.2
8,60,-1,3,1.0,1.0,1.3333333333333333,15932.333333333334,6,0.5,3,0.9242736408358913,0.4715955574510004,131.2
8,60,0,4,1.0,0.75,1.9999999999999998,11336.5,6,0.6666666666666666,4,0.9136487098234496,0.644058063847238,131.2
8,60,1,1,1.0,1.0,3.0,91273.0,6,0.16666666666666666,1,0.7681271810779371,0.44204389954680756,131.2
8,60,2,1,1.0,1.0,5.0,0.0,6,0.16666666666666666,1,1.0,0.24429758128897233,131.2
8,60,5,1,1.0,1.0,8.0,0.0,6,0.16666666666666666,1,1.0,0.15524440721993615,131.2
8,60,6,1,1.0,1.0,9.0,0.0,6,0.16666666666666666,1,1.0,0.15585052202699262,131.2
8,90,-5,1,0.6666666666666666,0.0,-0.3333333333333333,10480.666666666666,9,0.1111111111111111,1,0.8103864734299516,0.11111111111111112,131.2
8,90,-4,1,1.0,0.0,0.0,11450.5,9,0.1111111111111111,1,1.0,0.1708634455678578,131.2
8,90,-3,1,1.0,0.0,0.0,0.0,9,0.1111111111111111,1,0.8670058653098722,0.23203617690579742,131.2
8,90,-2,1,1.0,0.0,0.0,86099.6,9,0.1111111111111111,1,0.6956054211978576,0.3641612521907929,131.2
8,90,-1,2,1.0,1.0,1.0,43009.25,9,0.2222222222222222,2,0.9243690724963831,0.3059309945622436,131.2
8,90,0,5,1.0,1.0,2.8,24979.675,9,0.5555555555555556,5,1.0,0.5617079035863909,131.2
8,90,1,3,1.0,1.0,3.6666666666666665,40061.37037037037,9,0.3333333333333333,3,0.9021856200908921,0.3293297861585354,131.2
8,90,7,1,1.0,1.0,5.0,0.0,9,0.1111111111111111,1,1.0,0.10870643618464969,131.2
8,90,8,1,1.0,1.0,6.0,0.0,9,0.1111111111111111,1,1.0,0.1111111111111111,131.2
8,120,-2,1,1.0,0.0,0.0,44215.0,5,0.2,1,1.0,0.24465224882118247,131.2
8,120,-1,2,1.0,1.0,1.0,39599.833333333336,5,0.4,2,1.0,0.49353628737295924,131.2
8,120,0,4,1.0,1.0,2.5,21528.86666666667,5,0.8,4,1.0,0.7943553650491258,131.2
8,120,1,2,1.0,1.0,3.0,43468.8717948718,5,0.4,2,1.0,0.306673993177187,131.2
8,120,2,1,1.0,1.0,4.0,73775.5,5,0.2,1,1.0,0.3244747250030899,131.2
8,120,3,1,1.0,1.0,3.0,121583.66666666667,5,0.2,1,1.0,0.2587206487533285,131.2
8,180,-1,1,1.0,1.0,2.0,20912.454545454544,7,0.14285714285714285,1,1.0,0.49106215946094084,131.2
8,180,0,3,1.0,1.0,3.0,6227.75,7,0.42857142857142855,3,1.0,0.7439431044396114,131.2
8,180,1,4,1.0,1.0,1.5,37411.4375,7,0.5714285714285714,4,1.0,0.5580364365785606,131.2
8,180,3,1,1.0,1.0,3.0,121545.0,7,0.14285714285714285,1,1.0,0.13429044827209496,131.2
8,240,-3,1,1.0,0.0,0.0,5881.6,5,0.2,1,1.0,0.2,131.2
8,240,-2,1,1.0,1.0,1.0,19291.0,5,0.2,1,1.0,0.23611942328618066,131.2
8,240,0,3,1.0,0.6666666666666666,1.6666666666666667,11333.516666666668,5,0.6,3,1.0,0.8452751973989782,131.2
8,240,1,2,1.0,1.0,2.0,7424.75,5,0.4,2,1.0,0.37689044058353494,131.2
8,240,3,1,1.0,1.0,10.0,794.0,5,0.2,1,1.0,0.2,131.2
9,2,8,1,1.0,0.0,0.0,0.0,1,1.0,1,1.0,1.0,147.7
9,3,-3,1,0.0,0.0,,0.0,1,1.0,1,0.0,0.7831847133757962,147.7
9,5,-3,1,1.0,0.0,0.0,0.0,2,0.5,1,1.0,0.5,147.7
9,5,2,1,0.5,0.5,-2.0,0.0,2,0.5,1,0.4763779527559055,0.6409448818897637,147.7
9,7,1,1,1.0,0.0,0.0,0.0,1,1.0,1,1.0,0.5626725219573401,147.7
9,10,-6,1,0.5,0.0,-0.5,15850.5,3,0.3333333333333333,1,0.5330188679245284,0.310305889079474,147.7
9,10,-2,1,1.0,1.0,2.0,0.0,3,0.3333333333333333,1,1.0,0.47182229882726684,147.7
9,10,-1,1,1.0,1.0,3.0,0.0,3,0.3333333333333333,1,1.0,0.3607092310111653,147.7
9,10,0,1,0.0,0.0,-2.0,8090.0,3,0.3333333333333333,1,0.3946188340807175,0.6121314760041981,147.7
